country,sector,eval_year,observation_year_last,period,top_k,n_regions,n_possible_pairs,n_edges_valid,density,mean_weight,median_weight,std_weight,p10_weight,p25_weight,p75_weight,p90_weight,frac_positive,frac_negative,frac_near_zero,mean_abs_weight,turnover,jaccard_consecutive,pair_resample_mean_weight_p025,pair_resample_mean_weight_p975,pair_resample_density_p025,pair_resample_density_p975,pair_resample_n,pair_resample_frac,pair_resample_seed,mean_weight_abs_change,mean_weight_rel_change,median_weight_abs_change,median_weight_rel_change,density_abs_change,density_rel_change,mean_abs_weight_abs_change,mean_abs_weight_rel_change
FR,RU,2018,2017,pre-2020,5,280,39060,874,0.02237583205325141,0.9419077954639808,0.9579674293837981,0.05549495443533909,0.8747672898948963,0.9247061855187377,0.9779822085526386,0.9889200430922863,1.0,0.0,0.0,0.9419077954639808,0.7525179856115107,0.2474820143884892,0.9372006032611742,0.9461851393382416,0.020958941372247825,0.024225550435227856,200,0.8,42,-0.03385659953376163,-0.03469751479694026,-0.028114047668859943,-0.028510876964134086,0.00035842293906810166,0.01627906976744192,-0.03385659953376163,-0.03469751479694026
FR,RU,2019,2018,pre-2020,5,280,39060,892,0.022836661546338965,0.9447697079454277,0.9612830034216076,0.05171514813283843,0.8776676552228792,0.933818814135213,0.9764159943650758,0.9863793737191356,1.0,0.0,0.0,0.9447697079454277,0.7994561522773623,0.20054384772263767,0.9408951308872856,0.9482263765712977,0.021054147465437788,0.024482366871479776,200,0.8,42,0.002861912481446849,0.0030384210590773163,0.0033155740378094656,0.0034610509043529504,0.0004608294930875563,0.02059496567505715,0.002861912481446849,0.0030384210590773163
FR,RU,2020,2019,pre-2020,5,280,39060,900,0.02304147465437788,0.9598819920581146,0.9701476817168562,0.03643456778622538,0.9154573404424651,0.9502730715843399,0.9828830543111106,0.991685279903671,1.0,0.0,0.0,0.9598819920581146,0.821827744904668,0.17817225509533202,0.9573765493124244,0.9623151843125476,0.02118535586277522,0.024674379160266255,200,0.8,42,0.015112284112686947,0.015995733124796453,0.008864678295248618,0.009221715419596026,0.00020481310803891623,0.008968609865470928,0.015112284112686947,0.015995733124796453
FR,RU,2021,2020,2020,5,280,39060,905,0.023169482846902203,0.9577819134369773,0.9732305810228855,0.04685385753203804,0.9089725873335927,0.9496612667305333,0.9853330186216742,0.9920279464750569,1.0,0.0,0.0,0.9577819134369773,0.7386443046820406,0.2613556953179595,0.9539404977721517,0.9612594388169238,0.021567780337941628,0.02509120583717358,200,0.8,42,-0.002100078621137369,-0.002187850838449965,0.003082899306029341,0.0031777628954115307,0.00012800819252432177,0.0055555555555555644,-0.002100078621137369,-0.002187850838449965
FR,RU,2022,2021,post-2020,5,280,39060,914,0.02339989759344598,0.9565498111403008,0.9791769254997278,0.05851129017272519,0.8834902942683189,0.9513089546636193,0.9889785506630402,0.9946651109187705,1.0,0.0,0.0,0.9565498111403008,0.7775537634408602,0.22244623655913978,0.9523545639870048,0.9603621070092064,0.021855798771121353,0.02534562211981567,200,0.8,42,-0.0012321022966764739,-0.001286412156453346,0.00594634447684228,0.006109903030988349,0.00023041474654377642,0.009944751381215367,-0.0012321022966764739,-0.001286412156453346
FR,RU,2023,2022,post-2020,5,280,39060,927,0.023732718894009217,0.9532732975703867,0.9767919988988447,0.06548487169118639,0.8776073235148583,0.9480078286136739,0.988469784909741,0.9946687530497357,1.0,0.0,0.0,0.9532732975703867,0.7734843437708194,0.22651565622918055,0.9488175150947971,0.9575527886712983,0.022079813108038915,0.025347222222222222,200,0.8,42,-0.003276513569914097,-0.003425345477835778,-0.002384926600883075,-0.0024356442015480663,0.000332821300563238,0.014223194748358946,-0.003276513569914097,-0.003425345477835778
FR,RU,2024,2023,post-2020,5,280,39060,930,0.023809523809523808,0.957302590364278,0.9839889495579212,0.07937974929280314,0.8991441071758862,0.9597960724798655,0.9917062082454939,0.9954835805321637,1.0,0.0,0.0,0.957302590364278,0.8261694058154235,0.1738305941845765,0.9523040327715316,0.9624157138097867,0.022047811059907836,0.025476030465949824,200,0.8,42,0.004029292793891304,0.004226797083439541,0.00719695065907644,0.0073679459569587925,7.680491551459098e-05,0.0032362459546924744,0.004029292793891304,0.004226797083439541
FR,RU,2025,2024,post-2020,5,280,39060,928,0.02375832053251408,0.9613089034019243,0.9844191648003133,0.0630875419696512,0.9023292346928635,0.9596607786167881,0.9929797667575313,0.9962164700508804,1.0,0.0,0.0,0.9613089034019243,0.8188175460902734,0.18118245390972665,0.9568312253310425,0.965887269606773,0.022240623399897595,0.025476030465949824,200,0.8,42,0.004006313037646314,0.004185001772659792,0.00043021524239217346,0.00043721552217172477,-5.120327700972732e-05,-0.0021505376344085475,0.004006313037646314,0.004185001772659792
FR,RU,2026,2025,post-2020,5,280,39060,934,0.023911930363543266,0.9633983461153458,0.98316289392687,0.05365843270040178,0.9068006088977543,0.9607388118072134,0.9911189183680935,0.9956012089613635,1.0,0.0,0.0,0.9633983461153458,0.7636122177954847,0.23638778220451528,0.9593364724811202,0.9671285704572685,0.022112615207373273,0.025601638504864313,200,0.8,42,0.0020894427134214855,0.0021735393337430553,-0.001256270873443377,-0.0012761544252322718,0.00015360983102918543,0.006465517241379292,0.0020894427134214855,0.0021735393337430553
NL,BE,2012,2011,pre-2020,5,40,780,135,0.17307692307692307,0.8876480090601472,0.9292507637944802,0.127309395554115,0.7692347049268351,0.8639639101879931,0.9673202090950805,0.9869838053582066,1.0,0.0,0.0,0.8876480090601472,,,0.8607018262261663,0.9096676146602186,0.14579326923076924,0.20192307692307693,200,0.8,42,,,,,,,,
NL,BE,2013,2012,pre-2020,5,40,780,137,0.17564102564102563,0.8384395058026319,0.8650496182486965,0.13078443477588825,0.6850998713241734,0.7935538980957363,0.9242435820863492,0.958963742068887,1.0,0.0,0.0,0.8384395058026319,0.4367816091954023,0.5632183908045977,0.8144840901811444,0.859237835310917,0.14583333333333334,0.20352564102564102,200,0.8,42,-0.049208503257515246,-0.055436955589657465,-0.06420114554578371,-0.06908915014890737,0.002564102564102555,0.014814814814814763,-0.049208503257515246,-0.055436955589657465
NL,BE,2014,2013,pre-2020,5,40,780,134,0.1717948717948718,0.8134203800020096,0.8562732532842521,0.14448710718571917,0.6104487596402475,0.7438994326934152,0.9141088579025707,0.9556773808796603,1.0,0.0,0.0,0.8134203800020096,0.6243654822335025,0.3756345177664975,0.7869409732975268,0.8392223686319946,0.14419070512820512,0.20192307692307693,200,0.8,42,-0.025019125800622377,-0.029840108472312207,-0.00877636496444445,-0.010145504696265063,-0.0038461538461538325,-0.021897810218978027,-0.025019125800622377,-0.029840108472312207
NL,BE,2015,2014,pre-2020,5,40,780,125,0.16025641025641027,0.7867666466133503,0.8437652225150944,0.18759052075977542,0.5141288746729128,0.7571346841452299,0.9067327729647966,0.9503735132133145,1.0,0.0,0.0,0.7867666466133503,0.5769230769230769,0.4230769230769231,0.7458923261947937,0.8279932210583144,0.1330128205128205,0.19238782051282055,200,0.8,42,-0.026653733388659284,-0.03276747674873039,-0.01250803076915763,-0.014607522448217137,-0.011538461538461525,-0.06716417910447753,-0.026653733388659284,-0.03276747674873039
NL,BE,2016,2015,pre-2020,5,40,780,126,0.16153846153846155,0.7913769439048409,0.815815050362747,0.1257804548751076,0.6361206126998564,0.7346050539628892,0.8795404167019286,0.9210350730024084,1.0,0.0,0.0,0.7913769439048409,0.5977653631284916,0.4022346368715084,0.7623555534406902,0.8192737914126496,0.13778044871794873,0.19078525641025643,200,0.8,42,0.00461029729149065,0.005859802663643342,-0.027950172152347408,-0.03312553232406707,0.0012820512820512775,0.00799999999999997,0.00461029729149065,0.005859802663643342
NL,BE,2017,2016,pre-2020,5,40,780,119,0.15256410256410258,0.763910628012061,0.7748911413132594,0.12423145742661552,0.629423688939622,0.7046281849109604,0.8450795986207286,0.9128005545219545,1.0,0.0,0.0,0.763910628012061,0.615819209039548,0.384180790960452,0.7390273105398532,0.7843785209104728,0.1249599358974359,0.18120993589743592,200,0.8,42,-0.027466315892779924,-0.03470699532545721,-0.04092390904948762,-0.0501632190179515,-0.00897435897435897,-0.055555555555555525,-0.027466315892779924,-0.03470699532545721
NL,BE,2018,2017,pre-2020,5,40,780,125,0.16025641025641027,0.7412019841692485,0.7771548642288397,0.1412999118969798,0.5406490350465839,0.6613389202049476,0.8435780344885713,0.908179461929366,1.0,0.0,0.0,0.7412019841692485,0.5476190476190477,0.4523809523809524,0.7075561118463315,0.7645531729815352,0.1282051282051282,0.1891025641025641,200,0.8,42,-0.02270864384281246,-0.02972683323166689,0.002263722915580302,0.002921343134396685,0.007692307692307693,0.05042016806722689,-0.02270864384281246,-0.02972683323166689
NL,BE,2019,2018,pre-2020,5,40,780,120,0.15384615384615385,0.773892009023934,0.7752629166893121,0.11637600951920254,0.6174063250543568,0.6960840251124651,0.8696631771007445,0.9252346740134474,1.0,0.0,0.0,0.773892009023934,0.5060975609756098,0.49390243902439024,0.7538038261972292,0.7956866899502418,0.12976762820512822,0.17956730769230772,200,0.8,42,0.03269002485468542,0.044104070891452,-0.0018919475395275942,-0.002434453706218449,-0.006410256410256415,-0.04000000000000003,0.03269002485468542,0.044104070891452
NL,BE,2020,2019,pre-2020,5,40,780,117,0.15,0.7762522410803371,0.7740965161672969,0.11094139958837856,0.6416555633197505,0.7014948917665854,0.858591966071157,0.919918364927214,1.0,0.0,0.0,0.7762522410803371,0.537037037037037,0.46296296296296297,0.7525819812691618,0.795936984697739,0.12179487179487179,0.1763221153846154,200,0.8,42,0.002360232056403122,0.003049820942562708,-0.0011664005220152207,-0.0015045225263659264,-0.0038461538461538602,-0.02500000000000009,0.002360232056403122,0.003049820942562708
NL,BE,2021,2020,2020,5,40,780,127,0.16282051282051282,0.7666695796482695,0.8136017468289827,0.15339490333394404,0.5178228893719085,0.6842839105661305,0.8802356709712378,0.9295047561339616,1.0,0.0,0.0,0.7666695796482695,0.6368715083798883,0.36312849162011174,0.7312881972837137,0.7947218462096902,0.1330128205128205,0.19234775641025642,200,0.8,42,-0.00958266143206754,-0.012344777798942028,0.039505230661685764,0.05103398586171642,0.01282051282051283,0.08547008547008554,-0.00958266143206754,-0.012344777798942028
NL,BE,2022,2021,post-2020,5,40,780,136,0.17435897435897435,0.7866407234150566,0.8551451861853789,0.20735266644180203,0.5381311153227073,0.7616495641897548,0.9070134841764902,0.953236179149815,1.0,0.0,0.022058823529411766,0.7866407234150566,0.6581632653061225,0.34183673469387754,0.743103785734551,0.8249230463947769,0.14583333333333334,0.20673076923076922,200,0.8,42,0.019971143766787103,0.02604921898159753,0.04154343935639626,0.051061148182525475,0.011538461538461525,0.07086614173228338,0.019971143766787103,0.02604921898159753
NL,BE,2023,2022,post-2020,5,40,780,133,0.17051282051282052,0.8171669881363999,0.8900785186418158,0.18473479544983337,0.5881430515887942,0.7667500727409194,0.9436006107247695,0.9692752507813006,1.0,0.0,0.0,0.8171669881363999,0.5614973262032086,0.4385026737967914,0.779094223607453,0.8471456928990357,0.14419070512820512,0.20036057692307693,200,0.8,42,0.030526264721343233,0.03880585356529604,0.034933332456436816,0.04085076197676677,-0.0038461538461538325,-0.022058823529411686,0.030526264721343233,0.03880585356529604
NL,BE,2024,2023,post-2020,5,40,780,139,0.1782051282051282,0.8152476955670124,0.8910380121881143,0.2101690913508488,0.4957403202370172,0.7943149906682525,0.9493417655892975,0.9670402358418264,1.0,0.0,0.0,0.8152476955670124,0.64,0.36,0.7685814445407155,0.8556835583262213,0.15060096153846153,0.20512820512820512,200,0.8,42,-0.0019192925693874985,-0.0023487152531266155,0.0009594935462985399,0.0010779875327882821,0.007692307692307693,0.04511278195488722,-0.0019192925693874985,-0.0023487152531266155
NL,BE,2025,2024,post-2020,5,40,780,140,0.1794871794871795,0.8634769725239061,0.9141090780119594,0.13321386273099717,0.683656340011475,0.8183884253394987,0.9549851317410472,0.9747191805438838,1.0,0.0,0.0,0.8634769725239061,0.6586538461538461,0.34134615384615385,0.8355607515751081,0.8835127255921362,0.14419070512820512,0.20673076923076922,200,0.8,42,0.04822927695689372,0.05915904726765257,0.023071065823845105,0.025892347473694965,0.0012820512820512775,0.007194244604316521,0.04822927695689372,0.05915904726765257
NL,BE,2026,2025,post-2020,5,40,780,139,0.1782051282051282,0.868611440325335,0.9131685340185294,0.13035800450981108,0.7355740291136279,0.8322266166241781,0.9540232192266163,0.9760864560438568,1.0,0.0,0.0,0.868611440325335,0.6323529411764706,0.36764705882352944,0.8402904254321238,0.8921809866533776,0.15376602564102565,0.21330128205128207,200,0.8,42,0.005134467801428899,0.0059462706763575525,-0.0009405439934300208,-0.0010289187757281145,-0.0012820512820512775,-0.0071428571428571175,0.005134467801428899,0.0059462706763575525
NL,FZ,2012,2011,pre-2020,5,40,780,135,0.17307692307692307,0.9315147084072379,0.9784113329159313,0.12247169646953712,0.8466032586900847,0.9413563423580926,0.990642990329506,0.9967270651063358,1.0,0.0,0.0,0.9315147084072379,,,0.9127309779229579,0.9513573183695133,0.14743589743589744,0.20352564102564102,200,0.8,42,,,,,,,,
NL,FZ,2013,2012,pre-2020,5,40,780,139,0.1782051282051282,0.8906461425623944,0.9356529388598618,0.12719943206386206,0.6808937046256118,0.87478528917155,0.9631139613963928,0.9788770380795118,1.0,0.0,0.0,0.8906461425623944,0.5803108808290156,0.41968911917098445,0.8675769549104173,0.9131202270665645,0.15380608974358975,0.21474358974358973,200,0.8,42,-0.04086856584484355,-0.043873237294044645,-0.042758394056069515,-0.04370185893967305,0.005128205128205138,0.029629629629629686,-0.04086856584484355,-0.043873237294044645
NL,FZ,2014,2013,pre-2020,5,40,780,144,0.18461538461538463,0.8887662804892089,0.9405615228950631,0.127515787493313,0.7275307414758948,0.8628984365042547,0.9682450835656653,0.9821559444604417,1.0,0.0,0.0,0.8887662804892089,0.6459330143540669,0.35406698564593303,0.8693893405470304,0.9102264857514236,0.15384615384615385,0.2244791666666667,200,0.8,42,-0.0018798620731854676,-0.0021106722225025226,0.0049085840352013355,0.005246158945626443,0.006410256410256415,0.03597122302158276,-0.0018798620731854676,-0.0021106722225025226
NL,FZ,2015,2014,pre-2020,5,40,780,137,0.17564102564102563,0.8625792577737357,0.9299974970598626,0.1656535828239671,0.7084509212233641,0.8195417097818362,0.9635675091669683,0.9804844456796845,1.0,0.0,0.0,0.8625792577737357,0.6292682926829268,0.37073170731707317,0.8332223010891352,0.8916087948448612,0.14739583333333334,0.20512820512820512,200,0.8,42,-0.02618702271547324,-0.029464464719632433,-0.010564025835200552,-0.01123161598476229,-0.008974358974358998,-0.04861111111111124,-0.02618702271547324,-0.029464464719632433
NL,FZ,2016,2015,pre-2020,5,40,780,136,0.17435897435897435,0.841620811143504,0.8837058604849848,0.12204180282568997,0.6772241736807807,0.761048843612643,0.9369631593879013,0.9620963694650986,1.0,0.0,0.0,0.841620811143504,0.5081967213114754,0.4918032786885246,0.8198699415196312,0.8602865892584143,0.14743589743589744,0.20036057692307693,200,0.8,42,-0.02095844663023172,-0.02429741550280746,-0.04629163657487778,-0.049776087270370424,-0.0012820512820512775,-0.007299270072992675,-0.02095844663023172,-0.02429741550280746
NL,FZ,2017,2016,pre-2020,5,40,780,125,0.16025641025641027,0.836716626684429,0.8593259799036252,0.1029356812806138,0.7279412549404751,0.777594847552791,0.9176375820799855,0.9409087282182904,1.0,0.0,0.0,0.836716626684429,0.5085714285714286,0.49142857142857144,0.8172635978871012,0.8567285992039466,0.1346153846153846,0.1843349358974359,200,0.8,42,-0.004904184459074923,-0.005827071282150977,-0.024379880581359537,-0.027588230056525442,-0.01410256410256408,-0.08088235294117635,-0.004904184459074923,-0.005827071282150977
NL,FZ,2018,2017,pre-2020,5,40,780,123,0.1576923076923077,0.8113237461663859,0.841090341826494,0.12452602299578158,0.6390012292596958,0.7624312951653305,0.9004910323886215,0.9374008186989362,1.0,0.0,0.0,0.8113237461663859,0.6373626373626373,0.3626373626373626,0.7867431767172643,0.8300850128313487,0.1330128205128205,0.18273237179487178,200,0.8,42,-0.025392880518043115,-0.030348244206243245,-0.018235638077131244,-0.021220862051879775,-0.0025641025641025827,-0.016000000000000115,-0.025392880518043115,-0.030348244206243245
NL,FZ,2019,2018,pre-2020,5,40,780,133,0.17051282051282052,0.8788921638085383,0.9149509728270215,0.12080494600034516,0.7592696394662648,0.8396995410534863,0.9542669919024294,0.9788788947529841,1.0,0.0,0.0,0.8788921638085383,0.5454545454545454,0.45454545454545453,0.8569445940545525,0.9011765805499926,0.14423076923076922,0.19719551282051284,200,0.8,42,0.06756841764215238,0.08328169606944485,0.07386063100052753,0.08781533603171968,0.01282051282051283,0.08130081300813015,0.06756841764215238,0.08328169606944485
NL,FZ,2020,2019,pre-2020,5,40,780,137,0.17564102564102563,0.8872926902196715,0.9313334274815922,0.11521651116894915,0.7399220108394539,0.8573197266320024,0.9608517043591241,0.9773061933651996,1.0,0.0,0.0,0.8872926902196715,0.5863874345549738,0.41361256544502617,0.8662078670683998,0.9082129719651868,0.14899839743589743,0.20524839743589746,200,0.8,42,0.008400526411133202,0.00955808545923412,0.016382454654570666,0.017905281420655852,0.00512820512820511,0.030075187969924703,0.008400526411133202,0.00955808545923412
NL,FZ,2021,2020,2020,5,40,780,138,0.17692307692307693,0.8679591313231922,0.926522543880371,0.14337779902040526,0.675269208202704,0.8267238510123154,0.9679673189656738,0.9820124560701267,1.0,0.0,0.0,0.8679591313231922,0.6318407960199005,0.3681592039800995,0.8453105013967265,0.8929749785313983,0.14583333333333334,0.20681089743589745,200,0.8,42,-0.019333558896479253,-0.02178938146294516,-0.004810883601221172,-0.005165586737534189,0.0012820512820513053,0.007299270072992833,-0.019333558896479253,-0.02178938146294516
NL,FZ,2022,2021,post-2020,5,40,780,133,0.17051282051282052,0.8525767020370171,0.895351205181607,0.13971857629597345,0.6736593189142344,0.8082941734346906,0.9455152405634992,0.9718679864389008,1.0,0.0,0.007518796992481203,0.8525767020370171,0.6715686274509804,0.3284313725490196,0.823502000465803,0.8793976824468246,0.14102564102564102,0.19555288461538461,200,0.8,42,-0.01538242928617517,-0.017722527168675395,-0.031171338698763984,-0.03364336777841933,-0.006410256410256415,-0.036231884057971044,-0.01538242928617517,-0.017722527168675395
NL,FZ,2023,2022,post-2020,5,40,780,145,0.1858974358974359,0.8291345749894213,0.8947918089236007,0.17337712607763467,0.6185731755339114,0.7592923200250075,0.9539228990256902,0.9748960604421981,1.0,0.0,0.0,0.8291345749894213,0.5368421052631579,0.4631578947368421,0.7918819550273482,0.8553776983107565,0.16021634615384617,0.22123397435897438,200,0.8,42,-0.02344212704759574,-0.027495622378123502,-0.0005593962580063838,-0.000624778583832832,0.015384615384615385,0.09022556390977444,-0.02344212704759574,-0.027495622378123502
NL,FZ,2024,2023,post-2020,5,40,780,141,0.18076923076923077,0.8012654237380799,0.8925573317328361,0.20112636244822485,0.4847868231871989,0.7083865241362423,0.9405993953752589,0.9750895192048199,1.0,0.0,0.0,0.8012654237380799,0.5482233502538071,0.4517766497461929,0.7658525565401508,0.8374211150838659,0.15220352564102563,0.21326121794871797,200,0.8,42,-0.027869151251341484,-0.033612337601163306,-0.0022344771907645278,-0.0024972034483110835,-0.005128205128205138,-0.027586206896551776,-0.027869151251341484,-0.033612337601163306
NL,FZ,2025,2024,post-2020,5,40,780,136,0.17435897435897435,0.9106403084829097,0.9459231441636943,0.0941257880931514,0.7820077752037473,0.8883682501796484,0.9702126580683719,0.9797589208145241,1.0,0.0,0.0,0.9106403084829097,0.6080402010050252,0.39195979899497485,0.890181389725673,0.9259115006672248,0.14262820512820512,0.20364583333333336,200,0.8,42,0.10937488474482981,0.13650268875271301,0.05336581243085814,0.059789786642895235,-0.006410256410256415,-0.03546099290780145,0.10937488474482981,0.13650268875271301
NL,FZ,2026,2025,post-2020,5,40,780,133,0.17051282051282052,0.9518989924101527,0.9676863376428261,0.04105463153134686,0.8905322383530958,0.9397883125310371,0.9805146718699298,0.9889652818656267,1.0,0.0,0.0,0.9518989924101527,0.6134020618556701,0.3865979381443299,0.9423210647109566,0.9585849028594471,0.14423076923076922,0.20036057692307693,200,0.8,42,0.04125868392724308,0.04530733324991774,0.021763193479131804,0.023007359121520375,-0.0038461538461538325,-0.022058823529411686,0.04125868392724308,0.04530733324991774
NL,GI,2012,2011,pre-2020,5,40,780,139,0.1782051282051282,0.929522387464875,0.9761509283692952,0.11738889544192763,0.8300375001930151,0.9260281234223591,0.9888167189455157,0.9961050041563364,1.0,0.0,0.0,0.929522387464875,,,0.9046676992998381,0.9476472864309872,0.14743589743589744,0.20837339743589745,200,0.8,42,,,,,,,,
NL,GI,2013,2012,pre-2020,5,40,780,141,0.18076923076923077,0.896583236608755,0.9487427585642308,0.1265606390132624,0.7445954055511519,0.86138733726424,0.9726964237650116,0.9838298436898371,1.0,0.0,0.0,0.896583236608755,0.5340314136125655,0.46596858638743455,0.8686377695473817,0.9203537678098765,0.15056089743589743,0.20685096153846155,200,0.8,42,-0.03293915085611998,-0.035436640688081,-0.02740816980506433,-0.02807779925062504,0.002564102564102555,0.014388489208633042,-0.03293915085611998,-0.035436640688081
NL,GI,2014,2013,pre-2020,5,40,780,144,0.18461538461538463,0.824064730846787,0.9162895414560743,0.2077637890615674,0.5460751188976548,0.7532874494840428,0.9627385799748449,0.9780333737721453,1.0,0.0,0.006944444444444444,0.824064730846787,0.6492890995260663,0.35071090047393366,0.7886629275392948,0.8619854691182516,0.15861378205128204,0.21798878205128205,200,0.8,42,-0.07251850576196806,-0.08088318273299726,-0.03245321710815652,-0.0342065505272148,0.0038461538461538602,0.02127659574468093,-0.07251850576196806,-0.08088318273299726
NL,GI,2015,2014,pre-2020,5,40,780,142,0.18205128205128204,0.8522965065622585,0.8988771391640523,0.14722078030130892,0.6372601021202365,0.8279058759740788,0.9474242820406384,0.972964535245166,1.0,0.0,0.0,0.8522965065622585,0.6635514018691588,0.3364485981308411,0.8269274057115454,0.8774678222076242,0.15376602564102565,0.20993589743589744,200,0.8,42,0.02823177571547153,0.034259172439598654,-0.01741240229202201,-0.01900316603456151,-0.0025641025641025827,-0.013888888888888989,0.02823177571547153,0.034259172439598654
NL,GI,2016,2015,pre-2020,5,40,780,147,0.18846153846153846,0.8154692620347512,0.8693684677169289,0.18260269834706158,0.6261775265327106,0.7846601889704317,0.922994806963344,0.9566300153250427,1.0,0.0,0.006802721088435374,0.8154692620347512,0.5763546798029557,0.4236453201970443,0.7718555223828715,0.8469225370507397,0.16185897435897437,0.21794871794871795,200,0.8,42,-0.0368272445275073,-0.04320942799126344,-0.029508671447123436,-0.03282837015364106,0.006410256410256415,0.03521126760563383,-0.0368272445275073,-0.04320942799126344
NL,GI,2017,2016,pre-2020,5,40,780,134,0.1717948717948718,0.7968030441007966,0.8352903081641514,0.1433729197885522,0.572196929780775,0.7048058680596982,0.9025969443169859,0.9577279737050403,1.0,0.0,0.0,0.7968030441007966,0.5879396984924623,0.4120603015075377,0.768491030555784,0.8289021542288506,0.14098557692307692,0.20192307692307693,200,0.8,42,-0.01866621793395462,-0.0228901551572635,-0.03407815955277749,-0.03919875267879341,-0.016666666666666663,-0.08843537414965985,-0.01866621793395462,-0.0228901551572635
NL,GI,2018,2017,pre-2020,5,40,780,132,0.16923076923076924,0.7811850972539685,0.8417922861107607,0.1793928142126572,0.5004428413382059,0.6728453742149548,0.9149572348331442,0.9464657132084753,1.0,0.0,0.0,0.7811850972539685,0.5775401069518716,0.42245989304812837,0.7518211934573509,0.8111181507686739,0.14098557692307692,0.20032051282051283,200,0.8,42,-0.015617946846828157,-0.01960076202325912,0.006501977946609339,0.007784093605610912,-0.002564102564102555,-0.014925373134328306,-0.015617946846828157,-0.01960076202325912
NL,GI,2019,2018,pre-2020,5,40,780,130,0.16666666666666666,0.7853967389742456,0.8324806501576851,0.1605997852679839,0.5210943905514293,0.7209173966103012,0.896536814086565,0.9456327005198257,1.0,0.0,0.0,0.7853967389742456,0.6354166666666667,0.3645833333333333,0.7570783470330715,0.8158733550335191,0.14419070512820512,0.19719551282051284,200,0.8,42,0.004211641720277104,0.005391349291073165,-0.009311635953075603,-0.011061678880543227,-0.0025641025641025827,-0.015151515151515261,0.004211641720277104,0.005391349291073165
NL,GI,2020,2019,pre-2020,5,40,780,140,0.1794871794871795,0.9261455174986245,0.9505479940828204,0.07053811840470406,0.8471922979737398,0.9022253199052861,0.9698529251843834,0.985460195005904,1.0,0.0,0.0,0.9261455174986245,0.4482758620689655,0.5517241379310345,0.9127765515053254,0.9402304467353322,0.15384615384615385,0.21157852564102564,200,0.8,42,0.14074877852437895,0.17920723570637886,0.11806734392513529,0.1418259318132757,0.01282051282051283,0.07692307692307698,0.14074877852437895,0.17920723570637886
NL,GI,2021,2020,2020,5,40,780,133,0.17051282051282052,0.9363333726364483,0.9487892818775735,0.04773602505537054,0.8575807424637114,0.9148012244790722,0.9701240016124082,0.986517089225599,1.0,0.0,0.0,0.9363333726364483,0.6682926829268292,0.33170731707317075,0.9260163844406818,0.9454803805868601,0.13938301282051282,0.20032051282051283,200,0.8,42,0.010187855137823831,0.011000274735810037,-0.0017587122052469262,-0.001850208738743276,-0.00897435897435897,-0.049999999999999975,0.010187855137823831,0.011000274735810037
NL,GI,2022,2021,post-2020,5,40,780,133,0.17051282051282052,0.9253983054844913,0.9394648419849043,0.05520855859227616,0.8469902874613456,0.892648699920736,0.9678021947833348,0.9824684694701985,1.0,0.0,0.0,0.9253983054844913,0.6428571428571428,0.35714285714285715,0.9152978754967229,0.934746924821585,0.14258814102564102,0.20036057692307693,200,0.8,42,-0.010935067151957023,-0.011678604513654134,-0.009324439892669178,-0.009827724733796426,0.0,0.0,-0.010935067151957023,-0.011678604513654134
NL,GI,2023,2022,post-2020,5,40,780,133,0.17051282051282052,0.9423756705877677,0.961341062272475,0.08127340941381798,0.9142735202495484,0.9373830030124023,0.9788025401120624,0.9868787867306955,1.0,0.0,0.0,0.9423756705877677,0.47126436781609193,0.5287356321839081,0.9263255149224074,0.9560988397488401,0.14583333333333334,0.20360576923076926,200,0.8,42,0.01697736510327641,0.018346008418923924,0.021876220287570636,0.02328583179478062,0.0,0.0,0.01697736510327641,0.018346008418923924
NL,GI,2024,2023,post-2020,5,40,780,139,0.1782051282051282,0.940992193298377,0.9659130165829068,0.09348644427714613,0.9026116615888351,0.9441323779022045,0.9783689406546614,0.9890778628315781,1.0,0.0,0.0,0.940992193298377,0.5531914893617021,0.44680851063829785,0.9219883697473521,0.9570179046350914,0.14903846153846154,0.20993589743589744,200,0.8,42,-0.0013834772893907,-0.0014680740733977282,0.004571954310431892,0.004755808827747808,0.007692307692307693,0.04511278195488722,-0.0013834772893907,-0.0014680740733977282
NL,GI,2025,2024,post-2020,5,40,780,144,0.18461538461538463,0.9331095874359734,0.9639325966330796,0.07282701615467796,0.814897577896412,0.9252421055740139,0.9799834247686847,0.9868103462542327,1.0,0.0,0.0,0.9331095874359734,0.7748917748917749,0.22510822510822512,0.919487959432246,0.9461893998970852,0.15544871794871795,0.21330128205128207,200,0.8,42,-0.007882605862403635,-0.00837690888249926,-0.001980419949827228,-0.0020503087916066438,0.006410256410256415,0.03597122302158276,-0.007882605862403635,-0.00837690888249926
NL,GI,2026,2025,post-2020,5,40,780,134,0.1717948717948718,0.9311893087901898,0.9662032195331286,0.07809319121708751,0.818824458871171,0.9198459584991279,0.9783974511603163,0.9860667529025133,1.0,0.0,0.0,0.9311893087901898,0.5133689839572193,0.48663101604278075,0.9166250144433127,0.947094639874982,0.14583333333333334,0.20512820512820512,200,0.8,42,-0.0019202786457835908,-0.0020579347502582093,0.0022706229000489797,0.0023555826496375774,-0.01282051282051283,-0.06944444444444449,-0.0019202786457835908,-0.0020579347502582093
