codgeo,ze2020,year,bpe_evolution_presence_type_count,source_geography_year,measure_definition
40195,7519,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40196,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40196,7519,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40197,7519,2019,60,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40197,7519,2024,66,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40198,7519,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40198,7519,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40199,7510,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40199,7510,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40200,7513,2019,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40200,7513,2024,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40201,7510,2019,37,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40201,7510,2024,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40202,7510,2019,40,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40202,7510,2024,40,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40203,7510,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40203,7510,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40204,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40204,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40205,7510,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40205,7510,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40206,7510,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40206,7510,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40207,7510,2019,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40207,7510,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40208,7510,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40208,7510,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40209,7503,2019,45,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40209,7503,2024,49,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40210,7519,2019,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40210,7519,2024,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40211,7510,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40211,7510,2024,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40212,7510,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40212,7510,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40213,7503,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40213,7503,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40214,7510,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40214,7510,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40215,7519,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40215,7519,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40216,7510,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40216,7510,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40217,7513,2019,64,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40217,7513,2024,69,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40218,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40218,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40219,7519,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40219,7519,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40220,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40220,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40221,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40221,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40222,7510,2019,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40222,7510,2024,19,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40223,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40223,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40224,7510,2019,68,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40224,7510,2024,70,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40225,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40225,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40226,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40226,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40227,7513,2019,37,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40227,7513,2024,37,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40228,7510,2019,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40228,7510,2024,37,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40229,7513,2019,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40229,7513,2024,28,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40230,7510,2019,44,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40230,7510,2024,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40231,7510,2019,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40231,7510,2024,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40232,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40232,7519,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40233,7510,2019,49,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40233,7510,2024,48,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40234,7519,2019,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40234,7519,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40235,7510,2019,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40235,7510,2024,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40236,7510,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40236,7510,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40237,7510,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40237,7510,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40238,7519,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40238,7519,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40239,7519,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40239,7519,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40240,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40240,7519,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40242,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40242,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40243,7510,2019,37,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40243,7510,2024,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40244,7510,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40244,7510,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40245,7519,2019,46,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40245,7519,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40246,7519,2019,31,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40246,7519,2024,32,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40247,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40247,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40248,7503,2019,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40248,7503,2024,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40249,7519,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40249,7519,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40250,7519,2019,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40250,7519,2024,19,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40251,7503,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40251,7503,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40252,7519,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40252,7519,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40253,7519,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40253,7519,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40254,7510,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40254,7510,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40255,7519,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40255,7519,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40256,7510,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40256,7510,2024,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40257,7513,2019,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40257,7513,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40258,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40258,7519,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40259,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40259,7519,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40260,7510,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40260,7510,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40261,7510,2019,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40261,7510,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40262,7519,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40262,7519,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40263,7510,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40263,7510,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40264,7510,2019,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40264,7510,2024,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40265,7519,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40265,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40266,7510,2019,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40266,7510,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40267,7519,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40267,7519,2024,24,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40268,7503,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40268,7503,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40269,7510,2019,31,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40269,7510,2024,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40270,7519,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40270,7519,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40271,7503,2019,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40271,7503,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40272,7503,2019,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40272,7503,2024,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40273,7503,2019,54,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40273,7503,2024,55,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40274,7519,2019,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40274,7519,2024,26,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40275,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40275,7519,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40276,7510,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40276,7510,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40277,7510,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40277,7510,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40278,7513,2019,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40278,7513,2024,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40279,7510,2019,90,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40279,7510,2024,90,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40280,7519,2019,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40280,7519,2024,24,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40281,7519,2019,92,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40281,7519,2024,88,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40282,7519,2019,76,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40282,7519,2024,81,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40283,7510,2019,37,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40283,7510,2024,38,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40284,7510,2019,81,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40284,7510,2024,79,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40285,7519,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40285,7519,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40286,7519,2019,31,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40286,7519,2024,29,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40287,7513,2019,47,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40287,7513,2024,55,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40288,7519,2019,20,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40288,7519,2024,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40289,7519,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40289,7519,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40290,7519,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40290,7519,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40291,7510,2019,29,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40291,7510,2024,35,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40292,7503,2019,26,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40292,7503,2024,27,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40293,7510,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40293,7510,2024,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40294,7510,2019,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40294,7510,2024,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40295,7513,2019,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40295,7513,2024,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40296,7503,2019,54,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40296,7503,2024,60,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40297,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40297,7519,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40298,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40298,7519,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40299,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40299,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40300,7510,2019,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40300,7510,2024,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40301,7510,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40301,7510,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40303,7513,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40303,7513,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40304,7503,2019,69,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40304,7503,2024,71,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40305,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40305,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40306,7510,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40306,7510,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40307,7519,2019,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40307,7519,2024,33,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40308,7510,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40308,7510,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40309,7519,2019,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40309,7519,2024,16,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40310,7510,2019,69,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40310,7510,2024,73,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40311,7510,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40311,7510,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40312,7503,2019,83,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40312,7503,2024,79,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40313,7510,2019,61,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40313,7510,2024,56,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40314,7510,2019,19,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40314,7510,2024,24,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40315,7510,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40315,7510,2024,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40316,7510,2019,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40316,7510,2024,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40317,7510,2019,33,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40317,7510,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40318,7519,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40318,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40319,7513,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40319,7513,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40320,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40320,7519,2024,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40321,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40321,7519,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40322,7510,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40322,7510,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40323,7519,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40323,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40324,7510,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40324,7510,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40325,7519,2019,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40325,7519,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40326,7510,2019,33,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40326,7510,2024,32,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40327,7519,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40327,7519,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40328,7510,2019,47,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40328,7510,2024,42,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40329,7519,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40329,7519,2024,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40330,7519,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40330,7519,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40331,7519,2019,48,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40331,7519,2024,51,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40332,7513,2019,33,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40332,7513,2024,40,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40333,7519,2019,25,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40333,7519,2024,29,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40334,7510,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
40334,7510,2024,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41001,2414,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41001,2414,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41002,2401,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41002,2401,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41003,2414,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41003,2414,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41004,2414,2019,8,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41004,2414,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41006,2410,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41006,2410,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41007,2414,2019,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41007,2414,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41008,2401,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41008,2401,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41009,2401,2019,6,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41009,2401,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41010,2414,2019,18,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41010,2414,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41012,2414,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41012,2414,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41013,2401,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41013,2401,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41014,2414,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41014,2414,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41016,2412,2019,14,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41016,2412,2024,15,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41017,2410,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41017,2410,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41018,2401,2019,124,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41018,2401,2024,126,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41019,2401,2019,1,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41019,2401,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41020,2414,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41020,2414,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41022,2404,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41022,2404,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41024,2414,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41024,2414,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41025,2401,2019,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41025,2401,2024,39,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41026,2404,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41026,2404,2024,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41027,2401,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41027,2401,2024,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41028,2414,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41028,2414,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41029,2401,2019,22,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41029,2401,2024,21,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41030,2414,2019,4,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41030,2414,2024,5,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41031,2401,2019,29,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41031,2401,2024,32,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41032,2401,2019,36,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41032,2401,2024,41,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41034,2401,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41034,2401,2024,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41035,2401,2019,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41035,2401,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41036,2412,2019,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41036,2412,2024,10,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41037,2414,2019,2,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41037,2414,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41038,2412,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41038,2412,2024,9,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41039,2401,2019,7,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41039,2401,2024,11,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41040,2401,2019,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41040,2401,2024,17,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41041,2414,2019,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41041,2414,2024,3,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41042,2412,2019,13,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41042,2412,2024,12,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41043,2412,2019,23,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41043,2412,2024,24,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41044,2412,2019,27,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41044,2412,2024,27,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41045,2401,2019,29,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41045,2401,2024,30,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41046,2412,2019,26,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41046,2412,2024,27,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41047,2401,2019,82,2025,count of facility types present in commune; OBS_VALUE=1 rows only
41047,2401,2024,80,2025,count of facility types present in commune; OBS_VALUE=1 rows only
