codgeo,ze2020,bpe_facilities_2024_total
91600,1104,221
91111,1113,145
91136,1113,149
91103,1113,955
97357,0302,33
91201,1104,978
97126,0103,156
95149,1112,132
95101,1101,44
90019,2705,3
90039,2705,98
97314,0301,5
91549,1113,1415
97107,0105,740
97230,0201,581
97227,0206,463
90085,2705,2
90093,2705,41
97401,0404,329
97414,0404,1900
92073,1109,1530
95353,1112,57
95058,1101,85
91075,1103,4
91112,1103,3
97112,0103,391
91514,1104,532
94021,1109,621
94043,1109,821
94037,1109,565
97211,0203,37
95395,1112,52
95116,1101,102
90033,2705,206
90031,2705,6
91689,1113,272
93053,1109,1756
90104,2705,28
95303,1101,5
93007,1112,2188
95604,1112,119
95543,1101,11
97128,0104,1116
95197,1112,856
91086,1104,345
91507,1104,13
97218,0204,173
97201,0203,70
94056,1109,77
93033,1109,262
91223,1103,1053
91691,1104,871
95452,1101,17
90101,2705,6
92049,1109,1414
95365,1112,16
90025,2705,14
90030,2705,9
91411,1113,49
95270,1101,11
95176,1101,851
91659,1104,224
91135,1104,80
94034,1109,817
94081,1109,3173
91692,1113,772
92075,1109,733
91286,1104,830
90059,2705,7
90041,2705,47
94059,1109,660
94046,1109,1797
92033,1109,550
90077,2705,6
97203,0203,154
97204,0204,163
91067,1103,4
91377,1113,1750
91359,1104,112
90007,2705,9
91461,1113,152
95088,1112,62
95610,1101,10
93045,1109,914
93001,1109,3617
97356,0301,24
97303,0303,50
97411,0403,5992
91180,1104,16
95205,1112,271
93063,1109,1144
95056,1112,97
95023,1101,22
95660,1112,27
95682,1112,12
97222,0201,899
97220,0205,475
94068,1109,3476
91114,1104,782
95102,1101,8
95139,1101,10
94060,1109,371
93013,1112,664
90102,2705,14
91534,1113,146
97114,0104,260
91665,1113,325
91645,1113,470
97217,0205,468
91027,1109,1332
91081,1103,20
97210,0205,731
95541,1101,26
95488,1101,438
95074,1101,29
95351,1112,380
95352,1112,168
95211,1101,129
97407,0402,1453
95675,1112,47
91179,1104,144
90026,2705,48
90097,2705,69
90081,2705,28
90070,2714,13
93074,1109,328
91121,1104,16
91115,1113,122
95409,1112,130
92076,1109,255
94075,1109,465
95287,1101,33
95212,1112,10
92035,1109,1030
95091,1112,178
93031,1109,2079
91085,1103,109
90022,2705,82
97125,0102,1182
97305,0301,530
95430,1112,112
92032,1109,581
92040,1109,2130
92047,1109,55
95566,1112,82
95658,1101,61
92036,1109,1861
95119,1101,9
90035,2705,11
90050,2705,2
90036,2705,8
97358,0303,5
95219,1101,1006
90088,2705,26
95480,1101,157
95504,1101,99
91477,1113,1049
91098,1103,13
97229,0202,910
90010,2705,1959
93039,1109,320
91587,1113,241
90043,2705,14
90098,2705,4
90090,2705,9
93057,1109,1351
93061,1109,523
91333,1113,147
91393,1103,14
91228,1104,2759
95252,1101,1241
93014,1109,1059
91148,1103,5
90045,2705,18
89486,2702,9
97115,0104,665
91405,1104,316
95625,1101,56
91654,1104,24
95183,1101,140
95690,1101,11
94019,1109,754
94071,1109,875
92050,1109,3283
93049,1109,715
91001,1103,12
91441,1104,23
92019,1109,881
91390,1103,120
91425,1113,431
91159,1104,67
93071,1112,1780
90065,2705,35
97130,0105,60
90006,2705,11
95483,1101,19
95348,1101,22
94022,1109,1614
97101,0104,2819
91232,1104,167
93030,1112,313
97226,0205,244
91174,1104,2076
91129,1104,111
95054,1101,6
91041,1113,92
95214,1112,5
91469,1103,26
91661,1113,463
97120,0104,1604
91386,1104,493
91421,1104,822
91533,1103,78
95628,1101,36
90053,2705,101
91273,1104,15
90024,2705,4
90012,2705,93
95554,1101,20
95295,1101,5
91175,1103,46
91186,1113,19
97352,0302,12
95258,1101,14
95042,1112,88
91538,1113,32
91374,1103,4
91414,1103,15
90032,2705,168
92023,1109,1827
91131,1103,18
94018,1109,1155
95529,1101,19
91284,1103,27
97102,0102,202
97104,0105,237
95170,1101,20
92063,1109,2593
91434,1113,694
91458,1113,153
95611,1101,2
90075,2705,99
91022,1103,4
91240,1103,6
90015,2705,18
90009,2714,127
97209,0202,4129
91412,1104,23
91662,1103,22
91631,1106,127
92022,1109,561
92020,1109,977
93050,1109,1061
95277,1112,1198
95288,1112,338
95328,1101,20
91248,1103,7
95150,1101,20
97409,0401,2433
97361,0302,18
94041,1109,2400
95555,1112,741
95489,1112,51
91339,1113,311
91376,1113,148
91016,1103,220
95024,1101,14
95012,1101,12
93051,1109,2323
93070,1109,2768
89480,2717,46
95459,1101,39
95369,1112,73
91161,1113,781
92025,1109,2689
97360,0302,44
91599,1104,47
90044,2705,3
90061,2705,2
95523,1101,39
91047,1104,40
95306,1101,1184
01275,8421,102
95426,1112,74
97413,0402,1592
93032,1109,1338
97231,0206,465
97208,0204,32
97213,0202,2314
91204,1104,17
95678,1101,36
95656,1101,15
91556,1103,8
91581,1103,14
91275,1113,99
95323,1101,459
91345,1113,836
91629,1103,26
95169,1101,28
90068,2705,52
90100,2705,6
97302,0301,2855
95598,1112,566
95633,1112,9
01188,8434,19
01142,8421,216
95059,1101,12
91330,1103,178
01103,8416,35
01125,8405,18
90047,2705,27
90055,2705,3
90066,2705,6
01381,8405,28
01333,8421,190
90103,2705,14
91479,1109,390
95651,1101,43
02099,3209,7
02048,3214,3
95203,1101,886
01214,8425,6
91589,1109,1327
91318,1103,52
01400,8405,7
01190,8404,5
01193,8404,8
02032,3220,12
01079,8404,47
01446,8434,61
01295,8434,19
01283,8425,923
01280,8404,11
01425,8405,13
01169,8434,19
01134,0059,51
01153,8416,36
02066,3220,4
02031,3217,35
02102,3214,6
01373,8425,68
02001,3220,14
01140,8405,25
01162,8404,6
01143,8416,362
01045,8405,7
01099,8405,60
01167,8434,18
01412,8405,19
01361,8421,48
01358,8404,9
01081,8416,27
01439,0059,3
02008,3221,5
02016,3220,5
01008,8405,36
01023,0059,2
01007,8405,92
02038,3214,6
01229,8405,58
01225,8434,9
01388,8405,73
01145,8405,47
01117,8404,8
01109,8416,82
01194,8434,246
01343,0059,64
01069,8405,39
01408,8405,27
01032,8421,116
01014,8425,183
01011,8425,11
01004,8405,788
01436,8416,13
01384,8405,105
01398,8434,61
02028,3214,68
02059,3220,60
02050,3217,2
01273,8405,52
01203,0059,37
01123,0059,44
02085,3209,26
02076,3214,3
02072,3214,6
01430,8405,18
01083,8434,49
01060,8404,31
01374,8405,55
01391,8405,10
02065,3220,19
02017,3220,6
01362,8434,31
01308,8416,18
01304,8405,147
01160,8416,410
02094,3209,17
01183,8434,51
01043,8421,292
01046,0059,27
01396,8405,46
01024,8405,112
01347,8434,60
01290,8405,59
01277,8404,4
01187,8404,53
01128,8405,2
01050,0059,6
01026,0059,41
01062,8421,29
01075,8434,58
01022,8404,70
01411,8405,7
01342,8421,19
95060,1101,243
01279,8405,6
02095,3220,198
01034,8404,549
01107,8405,5
01094,0059,13
01111,8405,5
02068,3214,2
90037,2705,16
01372,8404,16
01366,8405,37
01356,8405,9
01353,8434,53
95387,1101,2
91613,1103,9
01303,8405,88
93010,1109,2005
91519,1103,11
91292,1113,30
91249,1113,124
91577,1104,153
01302,8404,8
97306,0302,147
02018,3214,102
01031,8425,122
01037,8404,8
97212,0201,328
91137,1103,8
97225,0204,216
95487,1101,453
02154,3221,14
02157,3214,59
01397,8416,15
01166,8434,90
01432,8405,10
01426,8405,106
01306,0059,87
01311,8404,4
01336,8405,32
01206,8425,4
01452,8404,58
02015,3221,4
01084,8405,29
01346,8405,28
02046,3214,9
02030,3220,4
02109,3217,13
02079,3217,5
01286,8404,27
01013,8405,7
01025,0059,93
01175,0059,20
01192,8425,70
01170,8425,25
02009,3220,17
02082,3209,4
01284,0059,21
02069,3214,3
01082,8416,22
01115,8405,41
01235,8405,47
01204,8425,29
01189,8416,29
01156,8421,33
01359,8405,8
01443,8405,238
02124,3220,13
02134,3217,31
02127,3209,4
02070,3220,8
02054,3221,12
02047,3214,3
01282,8425,7
01389,8434,87
01177,8405,4
95574,1112,233
90042,2705,51
90021,2705,7
02155,3214,5
92077,1109,271
91340,1104,394
01364,8405,18
90082,2705,7
91079,1103,19
91679,1113,40
01076,8404,5
91579,1104,60
02106,3214,40
95607,1101,1041
95594,1112,29
01152,8425,19
01139,8405,16
01289,8405,259
91200,1103,481
91207,1113,222
92062,1109,1980
01337,0059,41
02013,3214,19
94011,1109,626
02122,3214,5
02159,3221,4
02130,3217,8
94054,1109,883
89482,2702,1
90023,2705,30
01207,8405,13
01210,8416,33
01213,8405,47
01267,8425,35
01006,8404,4
01101,8425,4
01357,8416,24
01351,8434,51
02091,3221,4
02115,3221,3
02067,3217,3
02037,3214,30
02053,3209,13
01135,8416,66
01065,8405,54
01305,0059,161
01239,8404,25
01288,8416,69
01422,8405,53
01428,8434,4
01401,8416,28
01093,8405,327
01105,8434,93
02090,3209,9
02078,3221,2
02063,3220,13
01266,8405,155
01370,0059,71
01129,8405,8
01157,8434,105
02158,3214,31
02137,3209,4
02133,3214,11
01363,8405,76
01219,8405,10
01325,8405,29
01112,8425,25
02023,3209,5
01404,8405,6
02141,3217,104
02138,3221,8
01184,8405,29
01243,8434,38
02087,3221,1
01030,8434,36
01211,8405,44
01095,8405,37
02022,3209,9
01298,8416,5
02121,3209,4
01113,8405,30
01149,8405,22
02162,3209,9
01352,0059,19
01198,8405,10
01447,8405,61
02014,3220,18
02039,3214,2
02051,3209,5
01155,8404,11
01238,8434,100
01264,8405,26
01331,8405,7
02042,3209,11
01383,8405,48
01073,8404,37
01127,8405,22
01445,8405,15
01231,0059,62
02152,3221,2
01021,8434,52
01332,0059,22
01338,8404,45
01322,8434,201
01378,8421,87
01179,0059,77
01285,8434,34
01130,8405,70
01250,8434,53
02104,3214,3
02081,3220,8
02073,3214,16
01033,8416,675
01092,8405,56
01104,8416,25
02033,3214,2
01066,8404,5
01257,8416,12
01054,8405,23
01102,0059,26
02120,3221,6
02035,3220,7
01061,8404,34
01158,8416,20
01180,8416,28
01259,8405,13
01262,8421,312
01265,8425,156
02132,3214,4
01121,8404,6
01449,8405,28
01451,8405,326
01228,8425,33
01053,8405,2093
02021,3214,3
01268,8404,16
01367,8405,34
01368,8405,26
01098,8404,54
01010,8416,39
01237,8425,53
02116,3217,1
02071,3221,29
01047,8405,52
01036,8404,30
01252,8434,29
01185,8404,258
01195,8405,67
01423,8434,25
02062,3209,2
01136,0059,30
02160,3214,14
02100,3220,3
02089,3221,36
01009,8404,5
01051,8425,8
01064,8405,42
01433,8405,4
01320,0059,163
01323,0059,31
02055,3217,4
02064,3221,100
02041,3220,21
02049,3220,15
02036,3221,2
02151,3214,8
01090,8405,15
01354,8416,491
01138,8404,141
01146,8405,10
01049,8421,135
01080,8404,18
01074,8405,122
01255,8405,16
01435,8416,43
01410,8425,7
02108,3214,4
02144,3220,1
02150,3214,4
02145,3220,18
01001,8405,21
01365,0059,26
02167,3221,20
02004,3214,5
01108,8405,69
01118,8416,41
01420,8434,103
02074,3214,14
02105,3209,6
01234,8404,7
02061,3220,8
01042,0059,6
01376,8421,167
01133,8404,18
02098,3209,5
02119,3209,10
01441,8425,29
01100,8404,6
01335,8405,15
01313,8416,158
01339,8434,40
02024,3214,3
01056,8405,10
01159,0059,135
01274,8425,22
01002,8405,7
02005,3214,7
01360,8416,43
01173,8416,323
01403,8405,76
01334,0059,19
02131,3221,61
02166,3209,7
02103,3220,53
02019,3220,3
01027,8421,85
01044,8416,15
01151,8405,28
01281,8416,78
01209,8416,23
01224,8421,129
01202,8405,309
01230,8405,10
01429,8405,19
01416,8405,44
02003,3221,22
01434,8405,15
01344,8405,210
01197,8405,12
01071,8416,134
01276,8421,58
02044,3214,2
01424,8421,64
02112,3220,15
02084,3209,7
02107,3221,2
01375,8405,13
01385,8405,27
01296,8405,10
01402,0059,19
01456,8404,3
02142,3220,5
02101,3214,4
02052,3221,3
02020,3217,14
02058,3214,51
01015,8404,18
01371,8421,28
01165,8434,42
01068,8405,34
01427,8434,325
02118,3221,3
01437,8405,1
01199,8405,71
02029,3220,2
02025,3220,12
01350,8405,106
01019,8404,2
02140,3221,11
02129,3221,1
02123,3220,8
01294,8404,36
01089,8405,91
02010,3221,8
01421,8405,26
01309,8405,4
01114,8416,17
01269,8425,151
01301,8405,110
01067,8425,16
01087,8425,13
02097,3214,12
02110,3221,89
01029,8405,21
01241,8405,40
01163,8405,63
01196,8405,44
01171,8425,18
01174,8416,18
01141,8404,11
01380,8405,25
01233,8404,7
01349,8421,11
02125,3209,7
01078,8416,21
01272,8405,59
02006,3220,7
02012,3221,3
01406,8405,1
01057,0059,15
01041,8405,18
01017,8405,18
01393,8405,25
01348,8434,132
01063,8425,22
01124,8405,13
01399,8416,68
01227,8404,20
01215,8416,5
01200,8405,10
01035,8425,10
01040,8405,17
02111,3214,20
01317,8405,10
02165,3220,49
01245,8405,28
01450,8405,134
01457,0059,129
02034,3221,2
01110,8404,8
01392,8425,16
01038,8405,26
02093,3221,59
02126,3214,26
01418,8421,37
01310,8404,7
01096,8405,37
01293,8425,4
01291,0059,24
01012,8404,16
02060,3220,10
01390,8405,86
01212,8405,19
01236,8405,25
02156,3214,4
02143,3220,17
01147,8405,18
01016,0059,12
01085,8405,9
01088,8405,26
01407,8416,42
01453,8404,34
01297,8421,21
02096,3214,3
02088,3214,1
02086,3220,18
01244,8405,432
01261,8421,23
01072,8405,140
01314,8405,76
01307,8425,46
01329,8404,7
01345,8405,70
02011,3221,47
02056,3220,3
02027,3214,8
02148,3221,3
02135,3217,30
01318,8434,32
01319,8405,19
01242,8405,4
01028,8434,27
01299,8405,18
01379,8405,26
01382,8434,9
01387,8405,8
02040,3217,3
02083,3209,26
01181,8425,31
01150,8405,6
01148,8425,51
01431,8405,34
01005,8434,78
02117,3220,1
01321,8405,20
01328,8405,19
01116,8404,17
01106,8405,7
01191,8425,5
01386,8405,36
02153,3214,19
02149,3220,4
01454,8404,49
02075,3220,5
01232,8405,95
01208,8404,5
01077,8405,7
01058,8404,47
01369,8405,32
01405,8405,37
01419,8416,228
02043,3221,1
02164,3209,15
02002,3220,16
01448,8416,7
01355,0059,12
02114,3209,49
02080,3214,6
01216,8404,29
91037,1104,15
93029,1112,3524
01444,8405,34
91463,1104,42
02057,3220,48
97202,0206,150
95256,1101,113
95253,1101,10
95199,1112,739
91552,1113,310
92046,1109,972
95379,1101,6
01052,8405,11
97304,0303,929
01415,8404,10
93073,1112,1611
90087,2705,43
95110,1101,12
91198,1104,41
91408,1104,50
90060,2705,5
95018,1109,4335
95039,1101,237
91602,1103,14
95257,1101,115
93027,1109,1767
95422,1101,11
95450,1101,64
97233,0204,70
92064,1109,969
93005,1112,3644
91521,1104,1220
91473,1104,5
91468,1104,94
91105,1113,264
94038,1109,794
92014,1109,685
97124,0105,297
91378,1103,10
95627,1101,28
89485,2703,5
94004,1109,644
95456,1101,19
93015,1109,196
91156,1113,66
91471,1113,651
91511,1103,82
91553,1104,214
90074,2705,5
90079,2705,4
92024,1109,2619
95491,1101,275
95535,1101,25
02007,3214,3
91044,1113,158
90018,2705,12
89483,2717,17
93077,1109,1262
95394,1101,369
97410,0401,1268
97406,0401,210
95331,1112,8
95341,1101,12
95142,1101,71
97308,0301,92
91332,1104,41
95241,1112,70
94042,1109,617
95585,1112,2571
93055,1109,2691
95051,1101,359
93079,1109,446
95388,1101,120
95429,1101,16
94067,1109,819
94078,1109,1436
90049,2705,23
90078,2705,5
91495,1103,7
91433,1103,132
01260,8421,11
91130,1103,38
97122,0102,252
95144,1112,4
91243,1113,65
90001,2705,99
93047,1109,1262
93046,1109,1977
93064,1109,1909
95424,1101,753
95392,1101,159
97207,0206,851
90048,2705,2
90046,2705,12
91132,1103,34
91235,1113,261
95280,1112,1293
92009,1109,805
91540,1103,147
91294,1103,39
90071,2705,57
97362,0302,24
97131,0105,146
97214,0203,257
95213,1101,18
91630,1103,55
97232,0205,344
95002,1101,37
91525,1103,44
92026,1109,2732
90056,2705,37
90058,2705,27
94016,1109,854
95355,1101,321
90002,2705,1
95134,1101,177
97118,0104,1019
91546,1103,36
97403,0404,253
97412,0404,1291
97221,0206,614
97224,0202,559
95254,1101,16
95582,1101,1174
95500,1101,1306
94052,1109,1257
97205,0204,185
95040,1101,30
95141,1101,2
95177,1101,56
90080,2705,12
90083,2705,3
94074,1109,525
94080,1109,2167
91319,1113,29
02163,3209,127
01249,8421,419
91326,1109,758
95676,1101,17
02182,3214,3
02136,3217,4
02281,3209,10
97601,0601,148
02446,3220,2
02428,3209,2
02799,3221,17
97608,0601,458
03141,8432,13
03169,8424,11
02557,3221,3
02558,3217,134
02567,3217,11
04013,9307,33
03314,8423,40
04067,9307,6
03267,8432,26
04069,9307,9
04026,9307,5
04043,9315,5
03116,8432,6
02709,3220,8
02272,3221,3
03218,8424,8
03211,8423,86
02412,3209,3
02372,3221,16
02409,3214,5
05062,9310,15
02759,3217,12
02750,3221,16
02139,3220,11
04149,9307,140
04123,9307,50
04134,9307,58
01258,8434,50
02345,3220,1
03201,8432,10
04091,9307,6
03156,8424,45
02801,3214,5
03005,8423,14
03084,8423,98
03088,8423,12
02467,3221,1
02216,3221,6
02219,3221,6
02690,3214,7
02674,3214,2
04175,9311,3
02478,3214,8
02725,3217,3
05064,9310,41
04016,9307,8
04009,9307,3
02589,3214,10
02786,3221,9
02371,3220,46
04108,9307,86
04074,9307,2
04136,9307,11
02352,3220,15
03003,8424,71
02795,3221,70
02469,3220,30
02458,3209,16
02474,3220,11
02470,3217,9
02128,3214,53
03250,8432,14
03269,8423,2
04191,9307,1
02503,3220,18
02493,3214,4
02505,3209,9
02489,3214,4
02569,3220,12
02544,3217,19
02197,3217,13
02187,3209,33
04063,9311,51
03160,8432,17
03014,8432,7
02624,3220,8
02613,3214,18
02618,3220,20
04113,9307,12
04121,9307,30
02335,3214,2
02341,3217,3
02390,3220,2
02762,3221,5
02521,3209,57
04173,9307,109
02812,3221,3
02146,3209,2
04202,9315,9
04233,9307,9
03266,8432,9
03253,8424,16
03087,8424,21
03085,8424,21
04018,9311,85
04022,9307,48
04068,9311,30
04042,9315,8
04035,9311,14
02535,3217,5
02712,3209,3
03052,8423,23
04142,9306,7
03157,8432,27
03162,8424,8
02752,3220,5
02763,3221,3
02781,3209,14
02576,3221,8
02363,3221,16
02387,3220,30
02370,3220,22
02444,3214,4
03237,8432,13
03270,8423,5
02254,3221,5
04001,9307,67
04211,9307,8
05045,9310,74
02820,3220,76
03010,8423,14
02299,3214,12
03092,8424,25
04030,9307,6
02661,3214,11
02671,3221,7
02701,3209,17
03127,8423,27
04240,9307,31
03071,8432,7
02765,3214,5
04079,9307,38
04073,9307,41
02324,3217,3
02433,3214,13
02375,3209,6
02396,3214,2
02485,3221,4
05047,9307,16
05055,9310,25
03182,8432,11
03206,8423,4
02826,3217,11
04145,9307,92
03146,8424,8
02283,3214,8
03042,8432,26
03066,8432,22
03060,8432,58
02316,3221,4
05004,9310,80
04242,9311,132
02531,3214,3
02570,3220,3
02525,3220,14
02501,3214,2
02721,3220,13
04170,9315,3
04157,9311,41
04086,9307,8
04102,9307,29
03273,8432,22
03258,8432,66
03174,8432,27
03194,8432,6
02672,3221,6
03291,8432,13
01248,8421,88
03223,8432,14
03229,8424,18
03006,8432,24
03312,8424,15
03315,8423,45
03163,8432,24
05039,9310,33
03011,8424,10
03018,8432,28
04204,9307,12
04201,9311,7
04111,9311,92
02716,3220,9
02210,3221,4
02179,3221,8
05003,9302,90
04245,9311,144
02540,3209,26
02542,3220,2
03242,8432,14
02453,3214,9
02777,3209,6
02774,3220,2
02225,3209,1
02252,3214,4
02227,3209,3
03301,8423,35
01240,8425,19
02361,3220,242
04169,9311,5
02482,3214,2
02509,3209,4
02336,3220,21
02343,3220,2
03046,8424,31
03086,8424,13
04021,9307,6
03026,8424,30
04214,9307,9
03113,8432,30
04099,9307,6
03234,8424,14
03232,8432,10
02572,3214,10
02528,3221,4
03271,8432,22
01246,8405,86
01263,8434,135
03278,8432,6
05074,9310,9
02170,3220,4
02211,3214,19
05011,9310,8
04062,9307,18
02431,3220,6
02452,3220,7
04008,9315,86
03161,8423,62
03051,8423,7
03057,8424,8
03023,8432,349
02800,3209,5
03002,8424,8
02347,3209,10
02278,3217,3
03243,8423,2
03249,8423,9
04229,9307,13
03216,8423,5
03239,8424,8
02785,3220,45
02751,3214,6
03306,8432,69
02727,3214,4
02519,3214,7
01254,8405,114
01247,8416,37
04241,9311,7
04004,9311,27
03190,8424,939
02419,3217,5
02440,3214,5
02655,3209,4
02401,3217,6
02367,3220,2
03056,8432,16
02797,3221,6
03099,8424,17
03033,8432,3
04167,9307,12
03111,8423,50
03112,8432,20
05033,9310,2
05035,9310,3
04093,9307,4
04096,9307,84
03292,8424,45
03293,8423,13
02334,3220,85
02491,3214,5
02512,3209,6
02486,3214,4
02497,3214,40
04199,9307,13
02737,3214,13
03224,8432,16
03317,8423,9
02186,3209,53
05017,9310,119
05010,9310,71
04041,9311,8
04124,9311,20
02383,3220,38
02462,3209,3
02425,3217,4
02235,3214,1
02246,3220,13
03048,8424,77
02280,3209,8
02766,3221,3
02746,3220,5
05050,9310,43
03262,8423,81
03252,8432,17
02823,3214,2
02821,3214,13
02477,3221,41
03319,8423,13
02654,3220,2
02664,3209,14
02517,3214,8
04200,9307,17
04208,9306,30
02201,3221,15
02315,3220,50
05098,9310,122
05086,9310,6
03114,8432,12
05019,9310,12
02405,3217,13
02404,3217,3
03008,8432,14
03024,8432,14
03286,8424,63
02455,3220,6
02438,3221,13
02435,3217,1
03178,8432,11
03257,8432,20
02806,3209,6
02757,3220,13
02772,3220,2
03067,8424,4
05058,9302,30
05113,9310,21
03102,8424,165
03082,8423,212
02736,3221,2
02696,3214,2
02530,3214,1
02568,3221,5
02318,3221,36
04087,9311,2
03126,8432,29
04138,9311,23
02466,3221,6
03307,8432,11
03299,8432,10
03193,8423,11
02373,3217,4
04020,9307,9
03139,8432,17
02753,3220,14
02504,3220,36
02253,3221,6
02248,3214,3
02262,3220,9
02249,3221,2
02250,3214,1
04061,9307,56
03276,8432,4
03247,8424,44
03059,8432,11
03076,8424,6
02743,3214,7
02699,3209,10
03284,8424,10
03222,8423,2
04189,9311,28
04158,9311,36
02560,3220,11
02555,3209,66
04024,9307,1
05080,9310,5
03202,8424,32
03040,8424,27
03007,8423,6
02779,3220,2
03154,8424,10
03132,8432,48
02824,3214,8
02408,3214,1053
02518,3209,7
02510,3209,5
02432,3221,5
03090,8424,14
02240,3220,3
02584,3217,4
02614,3220,7
03070,8423,4
03061,8432,12
04164,9311,4
04163,9306,26
02291,3220,11
02288,3220,14
02638,3214,8
02676,3214,75
04228,9307,4
05036,9310,61
05073,9310,16
02395,3221,2
02566,3220,26
02749,3221,2
02790,3214,5
02816,3209,17
05129,9310,9
04133,9307,9
03075,8432,4
03034,8432,18
03255,8432,4
03210,8424,17
02218,3214,17
02340,3220,163
04235,9307,5
04039,9307,176
02663,3221,7
02657,3217,5
02483,3220,17
02476,3220,17
02583,3214,1
02575,3220,69
02581,3221,9
03078,8432,7
02403,3220,4
03176,8432,21
05077,9302,48
05012,9310,78
02526,3214,3
02539,3220,18
03143,8423,3
03151,8423,4
04130,9311,6
02296,3220,35
02308,3217,14
02234,3214,4
02243,3221,80
02229,3214,3
04172,9311,44
04171,9311,16
04072,9307,5
04104,9311,15
05116,9302,12
02609,3214,3
02593,3221,17
03313,8424,11
04217,9307,41
04195,9307,54
02740,3217,5
02185,3209,16
02543,3209,88
02538,3209,2
02684,3217,91
03080,8432,22
02748,3209,23
02768,3221,9
03025,8424,43
05014,9307,14
04129,9311,4
05081,9310,8
05104,9310,11
02805,3221,103
03183,8424,34
02222,3214,3
02217,3221,47
04092,9307,3
04106,9311,14
02598,3221,19
03228,8423,2
02662,3209,11
02755,3214,29
05046,9310,506
05048,9310,17
02745,3214,1
04137,9307,1
02203,3209,38
02198,3221,2
05119,9302,123
02382,3220,47
02697,3214,11
03138,8432,196
03144,8424,4
02255,3221,1
05024,9310,18
03205,8432,16
02578,3214,2
02270,3220,1
03280,8423,8
03287,8424,15
02647,3220,1
02642,3214,8
04222,9307,12
05060,9310,4
04006,9307,157
02708,3220,5
02323,3220,3
02319,3220,16
03081,8423,7
03063,8424,31
04192,9311,56
03165,8432,130
03107,8432,88
03108,8432,17
03125,8432,6
03133,8432,21
02206,3220,1
02389,3209,35
02500,3220,26
02490,3214,13
05092,9310,39
03001,8432,105
02833,3217,14
02447,3221,2
02450,3220,13
02463,3214,2
02449,3221,1
02417,3220,3
04081,9311,27
04090,9315,12
04077,9311,13
04058,9310,5
04066,9310,22
04227,9311,12
05037,9310,23
03303,8423,11
03282,8424,11
04174,9315,9
04188,9311,25
04025,9307,35
02190,3221,11
04116,9307,167
03038,8432,11
02492,3214,10
02502,3214,75
03129,8423,9
05101,9302,159
05087,9310,32
02259,3221,9
02713,3209,6
03168,8423,40
03170,8424,4
03079,8432,11
05108,9310,10
02561,3214,6
02562,3221,5
02537,3221,5
02604,3220,1
02610,3221,16
02588,3214,3
04049,9307,305
02364,3214,6
02287,3220,37
04186,9311,11
03238,8424,25
02791,3214,6
03171,8424,6
03177,8424,10
03187,8432,9
02668,3220,53
03285,8423,9
03296,8424,15
04141,9311,19
04148,9304,9
03256,8423,6
03259,8423,11
04194,9315,3
05096,9310,141
05089,9310,4
05075,9310,13
03321,8424,404
02241,3209,5
03029,8432,26
02178,3214,2
02333,3214,5
05032,9310,19
05049,9310,3
03167,8423,15
03152,8432,16
04054,9307,4
05110,9302,78
02606,3209,3
02734,3221,7
02719,3220,54
03094,8432,109
03096,8432,3
02226,3221,29
02834,3214,5
02814,3220,1
04177,9307,4
04183,9307,10
02679,3209,3
02686,3220,6
02667,3221,6
02643,3221,34
03220,8432,18
03191,8423,13
04112,9311,1387
04151,9311,19
02320,3220,5
02360,3214,98
02523,3221,1
03013,8424,163
03020,8423,12
05131,9310,4
05114,9310,48
02471,3214,1
02445,3217,8
02443,3209,9
02424,3221,3
02457,3214,7
02208,3214,3
04110,9307,43
02244,3220,1
02238,3214,55
02256,3214,1
02623,3217,1
02577,3221,2
02631,3220,5
04244,9307,81
05007,9302,64
02398,3221,5
02764,3214,5
02787,3214,8
03073,8424,13
02275,3217,5
02656,3214,9
05111,9310,22
04155,9307,26
02326,3221,17
03305,8423,9
04220,9307,27
04216,9307,12
04209,9307,505
04012,9311,8
03115,8432,8
03122,8424,13
03148,8432,9
02442,3209,2
02682,3221,4
03208,8424,17
02693,3221,9
02776,3220,14
02793,3221,6
05106,9310,30
03294,8432,7
02527,3221,11
02329,3214,14
03004,8432,4
02803,3214,7
03184,8424,8
03175,8432,7
03185,8423,1449
03016,8432,3
02376,3220,1
02400,3221,4
02422,3220,9
02418,3217,5
02265,3214,1
03118,8432,288
02640,3220,3
02488,3220,2
02494,3220,6
03074,8424,46
03043,8432,54
02214,3220,1
02171,3214,3
02175,3221,3
04084,9307,30
02758,3221,83
04224,9315,3
02550,3214,2
02563,3220,2
03272,8432,3
02328,3209,10
02330,3220,13
02617,3214,15
02628,3221,9
02366,3220,4
02245,3221,67
02257,3220,9
02233,3209,4
02266,3214,1
02705,3214,6
02681,3217,9
02652,3214,3
03203,8424,11
02416,3217,9
02426,3220,12
03083,8432,13
02511,3220,3
02480,3214,10
05134,9302,41
05118,9307,74
05122,9302,58
02191,3214,12
02195,3221,26
02207,3220,2
05022,9310,6
04055,9307,10
03235,8432,47
03214,8424,9
03221,8424,39
04107,9307,2
04206,9311,12
02541,3214,17
02362,3220,6
02386,3220,6
02441,3221,3
05056,9310,19
02327,3220,7
02810,3221,352
02691,3220,1972
02228,3209,10
02230,3221,11
02677,3209,7
02678,3214,1
02645,3209,4
03028,8432,14
03039,8424,14
03196,8432,9
03068,8432,8
02279,3209,13
04036,9307,39
02552,3220,8
