codgeo,ze2020,empsta_enq,obs_value
59358,3213,1T2,530.08127
61151,2812,1T2,214.87048
59039,3208,1T2,366.44331
59257,3216,1T2,543.45622
60406,3211,1T2,449.05263
60592,0054,1T2,302.32847
59181,3217,1T2,255.40397
60630,0054,1T2,112.63158
61092,2812,1T2,334.22178
67197,4423,1T2,752.30133
68202,4411,1T2,105.17073
67230,4409,1T2,1148.29219
68383,4405,1T2,181.93873
68309,4418,1T2,2305
66057,7620,1T2,187.59237
68246,4405,1T2,524.49519
65426,7624,1T2,72.53333
70320,2718,1T2,41.5625
70453,2718,1T2,42.53846
68194,4418,1T2,186.32866
76282,2815,1T2,429.88496
76065,2807,1T2,201.52873
74031,8416,1T2,1847.6013
73221,8411,1T2,40
71172,2701,1T2,29.33333
73301,8407,1T2,461.90149
76128,2807,1T2,305.75516
73229,8407,1T2,192.88296
73240,8407,1T2,393.80182
72094,5208,1T2,301.136
71534,2713,1T2,39.24
76708,2813,1T2,304.37956
78344,1114,1T2,306.17095
77147,1108,1T2,343.69416
77005,1107,1T2,1738.76589
79157,7530,1T2,567.62251
78230,1114,1T2,384.83186
78231,1114,1T2,68.14286
77434,1110,1T2,198.5642
76692,2819,1T2,146.88547
76624,2807,1T2,1486.63784
80741,3220,1T2,67.84615
50474,2802,1T2,174.72459
52254,4404,1T2,29.64706
50603,2806,1T2,279.82419
51053,4402,1T2,26.625
50228,2816,1T2,462.14785
52250,4427,1T2,1138.5718
50468,2816,1T2,337.93564
53242,5221,1T2,115.4717
51229,4402,1T2,52.71429
50593,2805,1T2,294.74722
51519,4402,1T2,16.44444
65178,7624,1T2,13.42857
63443,8408,1T2,248.73366
64137,7522,1T2,366.90687
64509,7521,1T2,73.08108
62659,3219,1T2,57.2
65289,7624,1T2,38.18182
63471,8423,1T2,330.66413
64002,7522,1T2,93.21875
64332,7522,1T2,81.72973
63110,8408,1T2,194.83725
62336,3219,1T2,212.10665
85067,5207,1T2,498.38408
81264,7602,1T2,43.5
88196,4414,1T2,3226.37038
82011,7615,1T2,428.16043
86064,7524,1T2,247.73097
86126,7524,1T2,288.46245
83026,9303,1T2,949.52841
81235,7610,1T2,389.16216
87105,7517,1T2,322.6506
88430,4407,1T2,242.84518
85295,5213,1T2,1752.61467
59465,3217,1T2,377.0981
59229,3217,1T2,220.07216
60486,0054,1T2,229.49447
60364,3211,1T2,372.86582
62103,3203,1T2,50.41667
59177,3217,1T2,386.91768
61215,0051,1T2,152.37465
62024,3219,1T2,452.88045
61274,0061,1T2,99.23529
62121,3203,1T2,85.17647
59156,3212,1T2,1302.40604
76706,2813,1T2,343.32335
80568,3220,1T2,168.91933
78007,1114,1T2,468.70046
77258,1106,1T2,7476.31678
76516,2815,1T2,152.31852
78474,1115,1T2,516.54982
80512,3201,1T2,362.3143
80326,3202,1T2,57.90909
80654,3201,1T2,277.33099
80424,3202,1T2,312.51194
77428,1108,1T2,406.46386
70388,2718,1T2,878.36408
68123,4405,1T2,409.04762
67378,4423,1T2,2241.46457
67085,4423,1T2,319.93901
66100,7620,1T2,64.55172
69102,8430,1T2,409.15586
70249,2718,1T2,34.37037
65334,7624,1T2,113.70732
66082,7620,1T2,244
67199,4420,1T2,39.5
67140,4409,1T2,413.06128
57554,4410,1T2,385.2562
57387,4424,1T2,142.77528
55465,4426,1T2,31.5
58027,0060,1T2,28.33333
54472,4412,1T2,396.66667
56101,5309,1T2,3871.82857
55579,4426,1T2,48.57143
57072,4424,1T2,258.45205
58025,0060,1T2,42.61765
57357,4420,1T2,231.75679
56233,5301,1T2,512.93204
51055,4413,1T2,3019.92687
51454,4413,1T2,83066.43943
54080,4412,1T2,470.91726
50433,2805,1T2,387.99029
52269,4404,1T2,3482.37645
52019,4427,1T2,31.53846
50083,2805,1T2,342.60386
53144,5215,1T2,295.39112
52342,4404,1T2,6.25
51166,4402,1T2,20.61538
52105,4404,1T2,111.92982
72248,5212,1T2,418.67815
71441,0059,1T2,119.69125
71092,2713,1T2,206.58665
76296,2813,1T2,1127.81633
72219,5212,1T2,457.36735
76229,0054,1T2,157.19892
71070,2707,1T2,853.71899
76033,2813,1T2,228.11572
72173,5212,1T2,553.52906
76057,2815,1T2,5518.46632
74064,8414,1T2,588.06354
62762,3204,1T2,82.56
62297,3219,1T2,1693.40361
62695,3203,1T2,123.31446
64310,7521,1T2,220.22122
62637,3215,1T2,4345.42433
62618,3207,1T2,651.93918
64348,7522,1T2,6414.32279
62744,3203,1T2,1465.36443
65293,7624,1T2,53.33271
63123,8408,1T2,141.60809
63359,0063,1T2,57.75
61483,2809,1T2,1014.8706
61164,0051,1T2,117.02128
60204,3210,1T2,128.45796
60418,3210,1T2,227.3777
62186,3215,1T2,5294.70123
59206,3208,1T2,1353.54189
61049,2801,1T2,36.33333
60311,3211,1T2,119
61208,2812,1T2,289.11057
59570,3213,1T2,321.88827
60490,0054,1T2,222.7918
76608,2815,1T2,953.86093
78391,1114,1T2,191.46114
80485,3202,1T2,585.03771
80322,3202,1T2,79.52941
76506,2807,1T2,259.40516
76637,2813,1T2,354.1497
76758,2819,1T2,4994.20129
80562,3202,1T2,98.28125
79010,7520,1T2,213.56902
80566,3202,1T2,123.39506
78575,1115,1T2,3653.04701
82108,7615,1T2,678.45325
82008,7609,1T2,358.01046
87145,7511,1T2,101.83439
82173,7615,1T2,625.628
88182,4417,1T2,127.5641
87075,7517,1T2,3121.31616
85019,5210,1T2,3238.00205
83029,9304,1T2,1863.35165
84065,9301,1T2,1636.21446
87177,7517,1T2,745.10562
86180,7524,1T2,1396.04409
51614,4413,1T2,555.38508
50237,2810,1T2,395.6009
50488,2816,1T2,283.23442
53086,5211,1T2,323.94489
51267,4413,1T2,82.8
50345,2806,1T2,349.04865
53107,5215,1T2,879.74676
51091,4415,1T2,58.71429
51562,4413,1T2,870.05829
53209,5211,1T2,328.21515
53109,5215,1T2,295.54364
67418,4409,1T2,1092.26933
67303,4409,1T2,333.42444
65371,7624,1T2,95.21659
68132,4418,1T2,361.57383
69156,8421,1T2,1324.53435
66039,7620,1T2,35.86207
67196,4422,1T2,1279.9126
70308,2718,1T2,87.68421
70402,2706,1T2,159.79184
70120,2705,1T2,1641.04799
70450,2718,1T2,18.75
54363,4424,1T2,81.35225
54381,4419,1T2,31.2
57383,4419,1T2,53
55436,4401,1T2,11.57143
58232,0060,1T2,527.86057
57518,4419,1T2,165.33333
57359,4424,1T2,81.32432
57009,4412,1T2,56.1
58010,2703,1T2,297.69812
57381,4410,1T2,161.89659
55586,4412,1T2,48.33333
59341,3208,1T2,248.22057
59425,3222,1T2,161.76798
60363,0054,1T2,126.85714
62170,3215,1T2,1021.20157
60388,0054,1T2,68.5
60609,0054,1T2,470.89529
59279,3218,1T2,9861.47733
61219,2809,1T2,76.70588
59164,3222,1T2,116.86907
60506,3210,1T2,355.01214
62205,3219,1T2,642.60462
64229,7503,1T2,66.04
62400,3205,1T2,2317.41703
64044,7522,1T2,35
62514,3204,1T2,124.40909
63408,8423,1T2,75
65319,7624,1T2,49.23077
62553,3205,1T2,132.79896
62326,3203,1T2,110.23256
63425,8408,1T2,809.5313
64487,7521,1T2,65
64268,7521,1T2,101.99251
76138,2815,1T2,169.06154
73323,8413,1T2,202.09717
74193,8416,1T2,574.11628
72066,5212,1T2,158.45936
71291,2708,1T2,414.86973
74080,8401,1T2,852.86761
74001,8415,1T2,801.8113
76482,2807,1T2,1402.29109
71508,2713,1T2,137.68051
76175,2807,1T2,120.98
79202,7506,1T2,4041.99979
76723,2807,1T2,198.25423
78501,1114,1T2,1481.04774
77525,1107,1T2,197.80822
78367,1114,1T2,1909.90533
80758,3202,1T2,87.82222
76505,2815,1T2,31.41176
80065,3202,1T2,51.52632
80168,3202,1T2,573.7767
79217,7520,1T2,488.77126
80203,3202,1T2,33.2
52504,4404,1T2,89.20411
52468,4404,1T2,49.5
50111,2806,1T2,436.92739
51480,4406,1T2,64.32
50289,2806,1T2,340.72743
52242,4404,1T2,377.63616
51295,4427,1T2,92.08226
54029,4424,1T2,1271.64329
51571,4413,1T2,522.10398
51584,4413,1T2,58.3
51025,4413,1T2,569.26127
81028,7610,1T2,30.81818
88131,4407,1T2,144.46834
87206,7527,1T2,61.5
82016,7609,1T2,82.41888
86079,7530,1T2,272.06996
88004,4404,1T2,51.58621
85118,5210,1T2,1190.41943
88246,4407,1T2,221.8539
87168,7527,1T2,395.97985
87081,7517,1T2,601.32852
86032,7508,1T2,982.50398
60366,0054,1T2,183.28811
61187,2812,1T2,81
62134,3204,1T2,42.91667
60619,3221,1T2,678.40369
60201,3211,1T2,114.08265
59638,3216,1T2,683.59245
59468,3222,1T2,204.90143
62082,3203,1T2,157.60338
59593,3208,1T2,366.2449
60259,0054,1T2,465.55639
60073,0054,1T2,299.3647
62776,3203,1T2,114.41026
62752,3204,1T2,431.81395
64123,7503,1T2,637.47026
63024,0063,1T2,51.29032
62387,3203,1T2,181.62838
63029,8410,1T2,115.57913
62585,3204,1T2,177.70422
62223,3203,1T2,131.11211
62524,3206,1T2,643.39454
63452,8410,1T2,34.53333
64277,7503,1T2,221.26089
66007,7620,1T2,62.17391
70325,2718,1T2,151.875
67097,4423,1T2,604.64987
69218,8434,1T2,477.36373
66157,7620,1T2,9.85714
66113,7620,1T2,28.88427
69287,8421,1T2,3410.96579
67433,4423,1T2,794.52678
70011,2718,1T2,121.60865
65393,7624,1T2,67.29032
70258,2718,1T2,905.55491
76699,2815,1T2,205.30047
80433,3202,1T2,22.85714
80361,3201,1T2,21.53846
80685,3202,1T2,2547.98123
76521,2815,1T2,63.7
76653,2819,1T2,191.03063
77243,1106,1T2,11078.1178
80509,3220,1T2,275.1491
77349,1112,1T2,3537.65234
79303,7520,1T2,182.33871
76590,2807,1T2,175.13171
56100,5303,1T2,725.82869
57678,4424,1T2,1181.71429
55159,4426,1T2,181.60452
56253,0062,1T2,278.43259
57348,4420,1T2,355.73521
54414,4412,1T2,316.07476
57727,4410,1T2,69.71429
55428,4426,1T2,75.83333
57533,4410,1T2,365.23968
58209,0056,1T2,67.27273
57418,4419,1T2,102.32202
70548,2718,1T2,37.42857
74236,8418,1T2,2998.16265
73280,8411,1T2,219.46836
73166,8407,1T2,27.27273
74269,8401,1T2,1163.65229
71093,2712,1T2,279.5746
72192,0051,1T2,50
73137,8407,1T2,1997.22113
71398,2707,1T2,479.44126
76103,2815,1T2,2719.73858
74152,8401,1T2,726.96028
53067,5211,1T2,198.60976
54081,4424,1T2,197.73737
53101,5204,1T2,417.66812
51558,4406,1T2,70.5
51126,4402,1T2,30
54062,4412,1T2,308.3622
50634,2805,1T2,52.8
53251,5221,1T2,209.75776
51627,4406,1T2,154.685
53172,5211,1T2,227.84344
51118,4413,1T2,783.14549
61041,0061,1T2,86.04878
59424,3217,1T2,535.69644
60179,3211,1T2,83.11765
62198,3203,1T2,140.43204
59597,3208,1T2,307.83852
59606,3222,1T2,19945.25471
60356,0054,1T2,367.82765
60101,3221,1T2,326.91598
60440,3210,1T2,314.7516
59150,3216,1T2,254.47788
60697,0054,1T2,9.42857
85146,5213,1T2,10619.49894
83047,9318,1T2,9050.3219
81262,7602,1T2,102.95926
82130,7609,1T2,76
83064,9303,1T2,2243.42791
81074,7602,1T2,792.10217
87092,7527,1T2,182.71789
86149,7530,1T2,125
83092,9303,1T2,2023.37665
88121,4407,1T2,151.06958
88462,4414,1T2,953.87695
63277,8410,1T2,22.5
63263,8408,1T2,1783.62246
62506,3207,1T2,794.55123
63054,8410,1T2,282.60163
65249,7622,1T2,40
62881,3204,1T2,183.9872
62808,3204,1T2,138.41509
65254,7624,1T2,77.41935
62228,3207,1T2,103.03125
64347,7522,1T2,116.28571
65252,7624,1T2,384.86691
58084,0056,1T2,27.61905
56079,5311,1T2,672.40143
58028,0060,1T2,58
57173,4419,1T2,60.5
57427,4419,1T2,309.18989
57716,4410,1T2,784.53642
56140,5312,1T2,1754.72491
57352,4410,1T2,223.84368
54356,4412,1T2,29.09091
57355,4420,1T2,442.69915
55472,4401,1T2,59.19048
80735,3202,1T2,81.77419
77151,1102,1T2,170.4501
77004,1108,1T2,174.85714
77055,1106,1T2,2513.25203
79047,7530,1T2,203.27258
80066,3202,1T2,140.09189
78382,1101,1T2,2167.25424
76640,2815,1T2,3572.65616
78466,1114,1T2,3147.40962
80507,3202,1T2,646.75608
76509,2815,1T2,972.91955
68106,4411,1T2,159.41169
68170,4418,1T2,341.85363
69006,8430,1T2,2220.41144
69283,8421,1T2,6358.9032
68098,4411,1T2,286.12107
70451,2705,1T2,1228.62313
69209,8434,1T2,229.28644
68231,4405,1T2,826.94905
70501,2718,1T2,46.22727
70060,2706,1T2,129.20188
66162,7620,1T2,284.39065
54059,4412,1T2,418.83459
51050,4415,1T2,51.45161
51353,4415,1T2,20.44444
50369,2805,1T2,396.24444
50401,2805,1T2,377.01961
50410,2802,1T2,1618.60126
53005,5211,1T2,1080.9913
53258,5204,1T2,358.79485
51165,4415,1T2,436.66387
52540,4404,1T2,19.33333
54022,4410,1T2,259.98178
71338,0059,1T2,115.48085
73179,8407,1T2,5759.47917
73071,8413,1T2,245.75094
76283,2807,1T2,122.87805
73235,8411,1T2,268.95275
71149,2701,1T2,430.9869
74176,8401,1T2,806.115
73283,8413,1T2,351.46853
74140,8416,1T2,781.07043
72194,5212,1T2,145.5332
74168,8416,1T2,560.41121
62444,3207,1T2,114.78261
62698,3204,1T2,128.13344
65031,7624,1T2,364.85714
62478,3219,1T2,163.2
62432,3207,1T2,162.97163
64530,7521,1T2,128.10563
63055,8408,1T2,472.96468
63129,0063,1T2,67.4375
64291,7522,1T2,151.66456
62428,3203,1T2,289.13802
64520,7522,1T2,393.82039
61479,2801,1T2,59.55172
62044,3204,1T2,424.09311
61323,0061,1T2,78.76923
60245,0054,1T2,796.1223
59124,3216,1T2,1226.464
61255,0051,1T2,197.41809
58295,0056,1T2,437.15146
58311,0060,1T2,112.98482
60014,3211,1T2,95.4
62188,3205,1T2,1309.5588
60536,3211,1T2,72.58333
78460,1114,1T2,525.64576
77401,1107,1T2,341.62998
80753,3202,1T2,60.96
80304,3220,1T2,43.76471
80014,3220,1T2,23.63636
80152,3202,1T2,65.92857
77196,1107,1T2,570.08152
79125,7520,1T2,964.12031
77482,1105,1T2,1738.33034
80476,3201,1T2,143.70149
77120,1107,1T2,328.15857
82166,7609,1T2,125.89441
88390,4407,1T2,43.78947
85212,5213,1T2,661.8952
81187,7610,1T2,105.6
88124,4407,1T2,394.71097
81009,7602,1T2,38.4
82176,7615,1T2,442.28061
86211,7524,1T2,370.89474
84047,9306,1T2,1139.34102
81206,7615,1T2,265.74449
82027,7615,1T2,776.38647
55197,4426,1T2,93.71429
58070,0056,1T2,32.84615
57411,4424,1T2,175.91028
57013,4408,1T2,1312.15113
57138,4410,1T2,28.57143
55406,4426,1T2,57.77778
55448,4401,1T2,26.66667
55469,4421,1T2,17.8
55036,4421,1T2,47.64706
57751,4410,1T2,6106.1882
57586,4424,1T2,82
62908,3206,1T2,724.19873
62816,3203,1T2,144
63057,8417,1T2,128.17721
62250,3215,1T2,4374.52819
64103,7522,1T2,98.325
65077,7624,1T2,267.73809
65108,7624,1T2,409.69902
63019,8408,1T2,1850.07983
63042,8408,1T2,1622.24377
64011,7503,1T2,39.65217
62907,3215,1T2,3160.78558
50216,2816,1T2,320.55821
50517,2816,1T2,77.27273
51015,4402,1T2,49.95833
50054,2816,1T2,103.15789
52138,4404,1T2,22.14286
54226,4412,1T2,74.24242
51604,4413,1T2,139.5341
50152,2802,1T2,91.43519
52093,4404,1T2,972.53191
51225,4413,1T2,171.89552
54209,4412,1T2,33.6
78655,1111,1T2,331.11629
76566,2815,1T2,404.42686
78285,1115,1T2,241.79439
77238,1107,1T2,2095.36196
76707,2807,1T2,617.38943
80096,0058,1T2,379.30286
80638,3220,1T2,58.14286
80522,3202,1T2,64.8
80481,3202,1T2,260.56522
80463,3202,1T2,384.64352
80722,3202,1T2,260.99933
88313,4407,1T2,212.94236
85035,5203,1T2,1564.6304
84066,9306,1T2,144.0683
85237,5207,1T2,180.98771
82155,7615,1T2,730.38196
84076,9301,1T2,710.85205
83128,9308,1T2,259.69863
81217,7602,1T2,203.78792
88357,4407,1T2,290.25227
88054,4417,1T2,148.67238
88188,4414,1T2,675.49123
74018,8416,1T2,1117.2313
72228,5218,1T2,931.47709
74071,8416,1T2,120.5
74210,8415,1T2,971.03191
71117,2707,1T2,563.04193
74138,8401,1T2,815.89516
71185,2708,1T2,152.0248
72351,5212,1T2,437.84497
76389,2807,1T2,85.18919
71037,2707,1T2,41
74100,8416,1T2,400.61428
62046,3204,1T2,340.01913
61319,0051,1T2,123.72046
62144,3203,1T2,229.61074
61234,0051,1T2,483.54363
60600,3210,1T2,323.26907
61394,0061,1T2,358.16112
59283,3217,1T2,334.91693
60324,3210,1T2,336.16098
59083,3213,1T2,136.125
61462,2801,1T2,492.80565
58285,0060,1T2,69.05032
68205,4411,1T2,1504.63311
70343,2718,1T2,109.51061
66053,7620,1T2,875.9607
67517,4423,1T2,330.54013
67263,4409,1T2,673.0066
69098,8428,1T2,285.42857
65456,7624,1T2,107.64286
67037,4409,1T2,199.52174
69168,8421,1T2,778.93915
67050,4423,1T2,12.85714
67472,4409,1T2,2340.84686
58093,0056,1T2,51.61538
54567,4412,1T2,169.47884
55291,4401,1T2,1376.50994
57109,4424,1T2,494.68504
55295,4401,1T2,14
57739,4424,1T2,217.50485
56255,5318,1T2,1231.60187
58154,2703,1T2,39.30435
57328,4410,1T2,35.38889
55456,4412,1T2,92.82242
56186,5301,1T2,1562.53536
78242,1115,1T2,7115.89087
80663,3201,1T2,164.12
79290,7520,1T2,489.23077
76670,2813,1T2,375.58355
79087,7520,1T2,317.5822
80294,3220,1T2,59.02703
77112,1105,1T2,153.06608
77396,1110,1T2,59.05263
80186,3220,1T2,853.77617
78322,1115,1T2,3610.77849
80537,3201,1T2,49.44444
51248,4415,1T2,916.3013
52413,4427,1T2,27.89474
51371,4402,1T2,36
50175,2805,1T2,82.7027
54110,4412,1T2,259.02669
50315,2802,1T2,87.56461
51286,4427,1T2,117.05711
53276,5215,1T2,429.65822
54114,4412,1T2,156.21985
51337,4413,1T2,125.74545
54121,4412,1T2,85.18919
81134,7610,1T2,16.5
82102,7609,1T2,132.85714
82170,7609,1T2,243.01632
85031,5213,1T2,1456.24437
85029,5203,1T2,907.80704
83154,9308,1T2,315.80721
87205,7517,1T2,1060.8228
87199,7527,1T2,294.16901
88419,4417,1T2,53.67742
83110,9303,1T2,827.69679
86294,7524,1T2,1684.54574
63291,8417,1T2,1182.91968
64176,7521,1T2,50.66667
62311,3215,1T2,901.15505
64017,7521,1T2,131.65267
62341,3203,1T2,173.56242
62517,3205,1T2,86.1
62768,3204,1T2,38.54545
62701,3205,1T2,195.15148
64382,7522,1T2,181.4835
65079,7624,1T2,85.44737
63401,8410,1T2,132.86275
62026,3219,1T2,72.43478
61267,2801,1T2,102.83721
60290,0054,1T2,210.10127
62191,3207,1T2,255.31526
59348,3222,1T2,671.73437
59185,3212,1T2,801.03014
61077,0051,1T2,366.65287
59087,3219,1T2,370.70437
59455,3208,1T2,490.51792
59151,3217,1T2,760.46488
59488,3208,1T2,841.49624
70262,2718,1T2,60.4
65406,7624,1T2,161.36358
67397,4422,1T2,1296.27411
69083,8421,1T2,552.16995
70261,2718,1T2,596.86795
68038,4405,1T2,601.47598
70126,2706,1T2,91.29268
67449,4409,1T2,1104.08401
66119,7620,1T2,135.96639
67183,4420,1T2,479.46369
66005,7620,1T2,235.94038
76252,0058,1T2,460.42991
71382,2708,1T2,339.87434
71218,2708,1T2,267.92291
74051,8416,1T2,409.20217
71419,2713,1T2,649.95692
71281,2708,1T2,118.9925
72265,5208,1T2,128.93527
76451,2815,1T2,8177.30908
72015,0051,1T2,32.92308
73320,8411,1T2,380.68165
54401,4419,1T2,72.15385
57510,4410,1T2,575.89027
57513,4420,1T2,85
57337,4408,1T2,321.70264
54569,4412,1T2,96.58333
55435,4401,1T2,316.27777
56128,5312,1T2,687.46517
57407,4419,1T2,269.48999
57034,4419,1T2,6.16667
56043,5311,1T2,350.01361
58013,0056,1T2,56.84211
50098,2816,1T2,284.12372
53269,5211,1T2,309.49947
51583,4427,1T2,126.75
52473,4404,1T2,36.23529
52400,4404,1T2,70.45161
51506,4402,1T2,2442.01413
50076,2810,1T2,1131.64706
54082,4410,1T2,105.6
54017,4419,1T2,25.97428
53164,5215,1T2,152.11735
52216,4404,1T2,31.25
83050,9308,1T2,17445.36505
82121,7615,1T2,27503.75628
81140,7602,1T2,4577.1355
82050,7609,1T2,597.11223
86269,7530,1T2,68.92308
88429,4414,1T2,1743.86317
84004,9305,1T2,2737.36622
87001,7517,1T2,2369.87632
88171,4404,1T2,31.25
88114,4407,1T2,1205.10035
87107,7517,1T2,747.55826
77291,1112,1T2,542.44253
78513,1115,1T2,1177.77414
78160,1115,1T2,2850.40155
78015,1114,1T2,6884.43546
80161,3201,1T2,77.09302
77179,1108,1T2,285.41156
80747,3220,1T2,51.92308
77297,1105,1T2,164.9669
80242,3202,1T2,174.68384
76626,2819,1T2,186.37037
77043,1102,1T2,165.251
62489,3205,1T2,1767.27987
65085,7624,1T2,69.88235
63280,8408,1T2,174.56265
63012,8408,1T2,402.43801
63134,8410,1T2,20.61538
62715,3203,1T2,158.28966
63467,0063,1T2,16.28571
63460,0063,1T2,139.52784
62746,3206,1T2,2317.22894
62639,3203,1T2,232.81182
62892,3215,1T2,320.6015
61171,2801,1T2,39.65517
61029,0051,1T2,357.06472
61122,2812,1T2,28.92857
59340,3213,1T2,1743.91126
60429,3211,1T2,230.1776
61263,0051,1T2,87.75
62111,3203,1T2,106.38393
61463,2809,1T2,699.55759
59504,3222,1T2,1530.34018
59489,3212,1T2,1796.78058
60458,0054,1T2,148.49693
69116,8421,1T2,1874.95687
67362,4422,1T2,313.5
67443,4409,1T2,502.87356
69261,8434,1T2,47.78569
67462,4422,1T2,9555.22767
70438,2718,1T2,94.95
70148,2718,1T2,41.2
68312,4418,1T2,145.4688
70420,2718,1T2,21.45455
68025,4418,1T2,152.78261
67478,4419,1T2,928.00313
55556,4426,1T2,24.5
54312,4412,1T2,285.20619
57288,4416,1T2,1273.37456
57606,4416,1T2,6285.1295
57226,4424,1T2,1686.78698
55442,4401,1T2,106.04
57651,4420,1T2,318.92679
57489,4420,1T2,156.72222
55367,4426,1T2,81.23077
55067,4401,1T2,37.72222
57670,4416,1T2,61.38462
85099,5214,1T2,579.89896
80811,3220,1T2,269.06462
88078,4407,1T2,1104.9501
84100,9305,1T2,25.5
87068,7511,1T2,255.94942
86029,7524,1T2,324.84948
83010,9308,1T2,107.65881
83109,9308,1T2,87.446
88410,4407,1T2,117.18367
88079,4407,1T2,762.42907
81265,7615,1T2,23.52941
71275,2708,1T2,628.04625
76440,0054,1T2,95.2335
74192,8401,1T2,530.00791
73033,8407,1T2,288.19626
76242,0054,1T2,121.57895
74029,8416,1T2,192.99316
76122,0058,1T2,234.60069
76317,2813,1T2,213.47146
71365,2713,1T2,268.12046
71348,2708,1T2,82.06897
73207,8407,1T2,214.4073
76740,2815,1T2,316.53138
76658,2813,1T2,358.41523
79263,7520,1T2,282.55156
77534,1108,1T2,511.19055
79005,7530,1T2,1389.15385
80751,3202,1T2,313.12959
77363,1107,1T2,827.51245
80043,3202,1T2,129.30427
77235,1107,1T2,147.82932
77342,1105,1T2,62.22222
77438,1106,1T2,3602.07003
54246,4417,1T2,21.66667
50094,2806,1T2,186.13047
51291,4413,1T2,695.75309
51124,4415,1T2,16.33333
54093,4410,1T2,54.67647
52114,4404,1T2,675.71513
50135,2805,1T2,92.28571
51663,4406,1T2,925.57904
54190,4412,1T2,80.7619
53051,5215,1T2,249.47481
50199,2802,1T2,131.94326
65142,7624,1T2,76.44444
63249,8417,1T2,225
62904,3207,1T2,308.83027
63262,8408,1T2,1284.59201
64004,7521,1T2,64.4
62584,3205,1T2,617.39074
65184,7624,1T2,88
63309,8417,1T2,111.05217
65029,7624,1T2,258.90744
64385,7522,1T2,130.09259
63032,8408,1T2,4836.68151
68065,4411,1T2,334.77778
65409,7624,1T2,108.25862
69282,8421,1T2,17232.34522
68086,4411,1T2,105.5
67486,4422,1T2,967.13928
67078,4423,1T2,151.26853
69200,8430,1T2,823.22436
70276,2705,1T2,117.94872
68266,4411,1T2,1137.52724
69256,8421,1T2,22350.92048
67528,4419,1T2,279.57143
85239,5203,1T2,616.99542
81306,7602,1T2,368.91415
84118,9306,1T2,1253.83166
88068,4417,1T2,448.41333
87097,7527,1T2,392.80348
82030,7609,1T2,197.88462
81250,7602,1T2,128.38114
83001,9304,1T2,1301.51161
83059,9303,1T2,1646.29279
80809,3201,1T2,239.19322
85149,5207,1T2,209.50944
61456,2812,1T2,705.33333
59453,3213,1T2,327.18941
60605,0054,1T2,155.68531
60197,0054,1T2,473.48404
60219,0054,1T2,88
60603,3210,1T2,345.47288
59189,3213,1T2,617.17546
60618,3221,1T2,147.92982
60174,3210,1T2,100.43478
59624,3208,1T2,884.50233
59338,3213,1T2,296.2314
78559,1114,1T2,253.13011
80609,3201,1T2,199.88688
76502,2815,1T2,275.77358
77368,1110,1T2,286.20573
79297,7520,1T2,154.2051
77327,1108,1T2,3809.42859
77191,1108,1T2,594.29332
76734,2813,1T2,211.51348
80781,3202,1T2,120.95838
77159,1110,1T2,1279.68285
80271,3220,1T2,517.53667
56090,5309,1T2,3105.82655
57481,4410,1T2,1213.96772
57571,4420,1T2,484.91467
57081,4419,1T2,63.13043
55468,4426,1T2,36.47368
55421,4401,1T2,38.4
57058,4408,1T2,2037.88715
54599,4410,1T2,44.57143
58149,2701,1T2,642.38319
55119,4421,1T2,64.8
58135,0060,1T2,66.52174
51635,4427,1T2,56.86957
52178,4427,1T2,130.46134
52151,4404,1T2,95.14286
51534,4413,1T2,116.6
51028,4406,1T2,436.03509
51538,4402,1T2,39.6
50511,2805,1T2,52.75862
51607,4415,1T2,105.6
53136,5204,1T2,661.88709
52406,4404,1T2,71.42857
50321,2816,1T2,217.31183
76084,2813,1T2,79.11538
71452,2710,1T2,31.92
71113,2708,1T2,41.88235
73052,8407,1T2,63.55556
73075,8407,1T2,271.1157
72017,5218,1T2,95.41667
71470,0059,1T2,171.21344
70578,2706,1T2,71.2
74145,8416,1T2,332.35534
73254,8406,1T2,68.57143
64211,7522,1T2,197.72192
64380,7522,1T2,92.22378
65005,7624,1T2,215.86987
64187,7521,1T2,112.26775
62745,3204,1T2,72.54545
62671,3203,1T2,143.73333
62308,3206,1T2,210.89855
62429,3206,1T2,129.40111
65229,7622,1T2,26.5
62773,3206,1T2,2074.54807
63138,8417,1T2,348.54071
69288,8421,1T2,2683.52226
68303,4418,1T2,140.68085
70003,2706,1T2,40.83333
68099,4411,1T2,430.53811
69186,8434,1T2,79.06565
69216,8421,1T2,300.20633
66154,7620,1T2,21.92308
68191,4411,1T2,323.23019
70464,2705,1T2,593.82777
65424,7624,1T2,42.65217
67320,4422,1T2,320.46372
86193,7508,1T2,530.99948
83087,9303,1T2,2133.39541
87084,7517,1T2,81
86175,7524,1T2,100.69873
84050,9306,1T2,616.24374
88045,4407,1T2,27.78947
81053,7610,1T2,151.34328
86068,7524,1T2,503.23435
81171,7602,1T2,709.11592
88169,4407,1T2,70.05454
81069,7602,1T2,348.31129
54360,4412,1T2,140.89436
54367,4424,1T2,1005.79727
54298,4412,1T2,55
58123,2703,1T2,31.30435
58189,0060,1T2,214.41455
57666,4424,1T2,3751.07422
55391,4421,1T2,109.95122
57212,4410,1T2,354.84477
56224,5311,1T2,168.49364
57605,4410,1T2,146.99583
54311,4412,1T2,269.07813
79250,7530,1T2,171.04546
77247,1102,1T2,217.81584
