TIME_PERIOD,ZE2020,regime_leading_signal
2004-12,4422,-0.02790319336905301
2004-12,4423,-0.03492907158959062
2004-12,4424,-0.034710719935987955
2004-12,4425,-0.03204170558186607
2004-12,4426,-0.021062987985043715
2004-12,4427,-0.024500287212918286
2004-12,5201,-0.026667751074908957
2004-12,5202,-0.03860988785232147
2004-12,5203,-0.03313117281189435
2004-12,5204,-0.03469775225934887
2004-12,5205,-0.02168756714349623
2004-12,5206,-0.03777219918841977
2004-12,5207,-0.030935445621039635
2004-12,5208,-0.028180244500937448
2004-12,5209,-0.03801333597028103
2004-12,5210,-0.03711473718484205
2004-12,5211,-0.04170073976783718
2004-12,5212,-0.036208187252246074
2004-12,5213,-0.03702466714861358
2004-12,5214,-0.039021795405678475
2004-12,5215,-0.02795172197621159
2004-12,5216,-0.04185330500282588
2004-12,5217,-0.028724894174868756
2004-12,5218,-0.029732695194016834
2004-12,5219,-0.03815229928870182
2004-12,5220,-0.03792618244588317
2004-12,5221,-0.024253467532167807
2004-12,5301,-0.035296153853155
2004-12,5302,-0.036831572738090915
2004-12,5303,-0.025870187193831235
2004-12,5304,-0.032503989961128285
2004-12,5305,-0.026394719552315336
2004-12,5306,-0.027915515586759917
2004-12,5307,-0.026089816845854614
2004-12,5308,-0.030538559257437592
2004-12,5309,-0.035440649522303455
2004-12,5310,-0.03596181113163253
2004-12,5311,-0.03163191248422239
2004-12,5312,-0.034861910300021726
2004-12,5313,-0.036072239908515866
2004-12,5314,-0.028974669994975707
2004-12,5315,-0.04002203301148705
2004-12,5316,-0.03302747924163346
2004-12,5317,-0.04089541654631439
2004-12,5318,-0.03499658928501882
2004-12,5319,-0.03664010375031942
2004-12,7501,-0.03815356500812038
2004-12,7502,-0.03221176440435459
2004-12,7503,-0.039929373972391886
2004-12,7504,-0.030438497481280517
2004-12,7505,-0.04079550176211488
2004-12,7506,-0.04102969504703312
2004-12,7507,-0.042266458987668024
2004-12,7508,-0.03920812957694512
2004-12,7509,-0.03093673948279951
2004-12,7510,-0.03141218065054397
2004-12,7511,-0.027539750333030043
2004-12,7512,-0.04283339852202322
2004-12,7513,-0.03530041592901907
2004-12,7514,-0.025389636521075846
2004-12,7515,-0.03340323135444856
2004-12,7516,-0.029606534063095862
2004-12,7517,-0.03676580688928443
2004-12,7518,-0.03200429230673023
2004-12,7519,-0.028056686696521855
2004-12,7520,-0.03724214837707683
2004-12,7521,-0.024907861074464265
2004-12,7522,-0.03451550966236515
2004-12,7523,-0.03418229636828096
2004-12,7524,-0.04303426588835591
2004-12,7525,-0.030196771724273454
2004-12,7526,-0.03388470822660492
2004-12,7527,-0.026878169200433472
2004-12,7528,-0.02830935533226974
2004-12,7529,-0.02827717364515866
2004-12,7530,-0.03197983940493495
2004-12,7531,-0.02697089236914473
2004-12,7532,-0.03351311090666935
2004-12,7601,-0.03647537415137603
2004-12,7602,-0.03031028263459282
2004-12,7603,-0.02200791824946534
2004-12,7604,-0.02578242383926578
2004-12,7605,-0.026973940353722022
2004-12,7606,-0.031456770775299805
2004-12,7607,-0.027061106523555856
2004-12,7608,-0.025424153743923317
2004-12,7609,-0.03002775689385371
2004-12,7610,-0.035178182826231946
2004-12,7611,-0.026931065169809927
2004-12,7612,-0.03064746979489527
2004-12,7613,-0.02363707174769447
2004-12,7614,-0.02999184396422599
2004-12,7615,-0.03109830951504281
2004-12,7616,-0.03265367188549733
2004-12,7617,-0.033643105075654954
2004-12,7618,-0.03103173695650016
2004-12,7619,-0.02872287599026553
2004-12,7620,-0.03361970118408778
2004-12,7621,-0.03244324516673804
2004-12,7622,-0.025281650210733145
2004-12,7623,-0.03874840224281453
2004-12,7624,-0.03247251521315847
2004-12,7625,-0.03718826000113291
2004-12,8401,-0.03906500727771596
2004-12,8402,-0.02657110832619428
2004-12,8403,-0.031024876726545383
2004-12,8404,-0.02056825629869948
2004-12,8405,-0.03315276643472512
2004-12,8406,-0.03002003965743585
2004-12,8407,-0.03787118668560657
2004-12,8408,-0.0400315853352757
2004-12,8409,-0.035477032123219406
2004-12,8410,-0.03337530513862795
2004-12,8411,-0.0326426826903541
2004-12,8412,-0.0351988375783818
2004-12,8413,-0.036929323347515385
2004-12,8414,-0.03590699537388025
2004-12,8415,-0.02792295692509315
2004-12,8416,-0.03236212435731589
2004-12,8417,-0.030671239762204493
2004-12,8418,-0.033568504436307885
2004-12,8419,-0.02919298280974012
2004-12,8420,-0.03374226298296974
2004-12,8421,-0.041946500410880126
2004-12,8422,-0.03360400944886555
2004-12,8423,-0.03338779359490854
2004-12,8424,-0.030880733558429258
2004-12,8425,-0.04195048015472346
2004-12,8426,-0.03866980988165732
2004-12,8427,-0.030365372588660934
2004-12,8428,-0.03890445610899108
2004-12,8429,-0.030288069401564907
2004-12,8430,-0.02824280047455663
2004-12,8431,-0.03637084631143554
2004-12,8432,-0.031534142853589846
2004-12,8433,-0.025270813861816246
2004-12,8434,-0.030310970990021353
2004-12,8435,-0.028495897700012957
2004-12,9301,-0.04203200483719403
2004-12,9302,-0.03459070247022311
2004-12,9303,-0.026129013513217732
2004-12,9304,-0.030774271126546893
2004-12,9305,-0.026483761455454235
2004-12,9306,-0.03282636916503675
2004-12,9307,-0.028316768347816636
2004-12,9308,-0.01950488340585472
2004-12,9309,-0.037004923840230394
2004-12,9310,-0.032971070318337146
2004-12,9311,-0.03170750973521754
2004-12,9312,-0.03428637922081283
2004-12,9313,-0.030498605366681933
2004-12,9314,-0.02871838254895927
2004-12,9315,-0.03143043682481164
2004-12,9316,-0.03250478860009278
2004-12,9317,-0.02798342358088511
2004-12,9318,-0.03505962271779317
2004-12,9401,-0.029608211264566347
2004-12,9402,-0.02987560895639023
2004-12,9403,-0.02976654231976713
2004-12,9404,-0.01783590488721344
2004-12,9405,-0.01990361110448483
2004-12,9406,-0.020512127516418517
2004-12,9407,-0.023644034927844285
2005-01,0051,-0.03790970147060944
2005-01,0052,-0.025080431631275872
2005-01,0053,-0.02833856103873192
2005-01,0054,-0.03075030750137105
2005-01,0055,-0.02578039971328302
2005-01,0056,-0.038095816426647
2005-01,0057,-0.027115707121242224
2005-01,0058,-0.03680918562374769
2005-01,0059,-0.03077929382811221
2005-01,0060,-0.039816438982397506
2005-01,0061,-0.028970720954373017
2005-01,0062,-0.024847492404356377
2005-01,0063,-0.04086422698613855
2005-01,0064,-0.028380001826109773
2005-01,0101,-0.02489122318108135
2005-01,0102,-0.0246178134631043
2005-01,0103,-0.02824588290310605
2005-01,0104,-0.032083205484910095
2005-01,0105,-0.038686415543987177
2005-01,0201,-0.03341918590150193
2005-01,0202,-0.0380962628606109
2005-01,0203,-0.037707368028068865
2005-01,0204,-0.03645942956668765
2005-01,0205,-0.030795450946565543
2005-01,0206,-0.022391073859139826
2005-01,0301,-0.024301083746993926
2005-01,0302,-0.038961013268717204
2005-01,0303,-0.020977524980638276
2005-01,0401,-0.023413782710222084
2005-01,0402,-0.03585372205578164
2005-01,0403,-0.03390859962963376
2005-01,0404,-0.030327674298967152
2005-01,0601,-0.031552708395561006
2005-01,1101,-0.022313048910228547
2005-01,1102,-0.024290979119660605
2005-01,1103,-0.026446091452889474
2005-01,1104,-0.022106245906534754
2005-01,1105,-0.0292236141532339
2005-01,1106,-0.022631557962374958
2005-01,1107,-0.025673313550684973
2005-01,1108,-0.025139274921871416
2005-01,1109,-0.02746533732787622
2005-01,1110,-0.03468602386894915
2005-01,1111,-0.029529105385550272
2005-01,1112,-0.013800696145631446
2005-01,1113,-0.02293901075856876
2005-01,1114,-0.02546926148566633
2005-01,1115,-0.03170585173928044
2005-01,2401,-0.03393040844653403
2005-01,2402,-0.04123394771638574
2005-01,2403,-0.035537419535444044
2005-01,2404,-0.034016372267884815
2005-01,2405,-0.03689006100226655
2005-01,2406,-0.035601891707946545
2005-01,2407,-0.027912480290677902
2005-01,2408,-0.033856934333777934
2005-01,2409,-0.029719381675583356
2005-01,2410,-0.034165327294324026
2005-01,2411,-0.03264284196561167
2005-01,2412,-0.0273099628226093
2005-01,2413,-0.03747018678546444
2005-01,2414,-0.03503736463856491
2005-01,2415,-0.029387406032881504
2005-01,2701,-0.03694091650393546
2005-01,2702,-0.03662248111728569
2005-01,2703,-0.036998439893114
2005-01,2704,-0.031480552593333454
2005-01,2705,-0.03892608438093581
2005-01,2706,-0.03964427328030193
2005-01,2707,-0.033034184814796315
2005-01,2708,-0.03723430975346555
2005-01,2709,-0.04031069275430011
2005-01,2710,-0.035095567470330546
2005-01,2711,-0.0384241900685563
2005-01,2712,-0.039853427396663005
2005-01,2713,-0.03673802738215328
2005-01,2714,-0.04138455735841035
2005-01,2715,-0.03639168213181196
2005-01,2716,-0.04072540079864882
2005-01,2717,-0.032591764754723515
2005-01,2718,-0.04593521671915996
2005-01,2801,-0.033102575572564207
2005-01,2802,-0.03261065364115141
2005-01,2803,-0.03008017304381856
2005-01,2804,-0.030681769500641932
2005-01,2805,-0.03072496368264219
2005-01,2806,-0.026763440895073664
2005-01,2807,-0.03610568558946843
2005-01,2808,-0.034988691553939605
2005-01,2809,-0.0307773748366882
2005-01,2810,-0.028839410619903652
2005-01,2811,-0.029849348032165546
2005-01,2812,-0.028736358665275172
2005-01,2813,-0.03809940211518939
2005-01,2814,-0.026935461221691003
2005-01,2815,-0.036504545383675625
2005-01,2816,-0.03428547819914794
2005-01,2817,-0.030146484785009094
2005-01,2818,-0.03477126734409952
2005-01,2819,-0.03317379330103861
2005-01,3201,-0.03229989311263926
2005-01,3202,-0.03833236675885544
2005-01,3203,-0.04083756414731217
2005-01,3204,-0.03571378882883146
2005-01,3205,-0.0399973694040881
2005-01,3206,-0.038988314815710474
2005-01,3207,-0.03867590183324482
2005-01,3208,-0.04371635518621309
2005-01,3209,-0.030789532250990855
2005-01,3210,-0.035998273470696354
2005-01,3211,-0.0290268741681037
2005-01,3212,-0.042380423624814395
2005-01,3213,-0.03766487058857647
2005-01,3214,-0.0423971510107007
2005-01,3215,-0.03660590770553047
2005-01,3216,-0.03882580104652128
2005-01,3217,-0.04317088174836243
2005-01,3218,-0.03724139019257718
2005-01,3219,-0.04027448087302969
2005-01,3220,-0.04008735335738831
2005-01,3221,-0.034075187380256076
2005-01,3222,-0.039682058601735626
2005-01,4401,-0.04732186999649898
2005-01,4402,-0.041048388747107575
2005-01,4403,-0.03855572444143773
2005-01,4404,-0.0405127154036949
2005-01,4405,-0.03516330210161603
2005-01,4406,-0.027751075139197466
2005-01,4407,-0.040205172217994946
2005-01,4408,-0.03950020935067992
2005-01,4409,-0.03563518984802529
2005-01,4410,-0.03618919908263002
2005-01,4411,-0.031797057712018455
2005-01,4412,-0.0393534938769953
2005-01,4413,-0.0363523262865556
2005-01,4414,-0.029241979011865857
2005-01,4415,-0.034907268813772596
2005-01,4416,-0.03686219943904972
2005-01,4417,-0.03688055858474011
2005-01,4418,-0.03719407017666679
2005-01,4419,-0.04165709926046458
2005-01,4420,-0.03757600290756468
2005-01,4421,-0.042706989257450416
2005-01,4422,-0.03132177735582754
2005-01,4423,-0.03469452306277036
2005-01,4424,-0.04239373554267707
2005-01,4425,-0.03620460596210988
2005-01,4426,-0.04331511020512157
2005-01,4427,-0.038118415235591514
2005-01,5201,-0.023978382112761636
2005-01,5202,-0.03306882997706198
2005-01,5203,-0.024078051354433097
2005-01,5204,-0.03231559800091674
2005-01,5205,-0.02914190529789812
2005-01,5206,-0.029947550322096995
2005-01,5207,-0.03072688492212025
2005-01,5208,-0.03319008819023166
2005-01,5209,-0.032439329193578795
2005-01,5210,-0.03287890332925282
2005-01,5211,-0.03612872728000379
2005-01,5212,-0.03488924348487761
2005-01,5213,-0.02933452449169071
2005-01,5214,-0.02926955237363041
2005-01,5215,-0.03132411937020013
2005-01,5216,-0.03399196838276246
2005-01,5217,-0.024511752772218613
2005-01,5218,-0.030631638434911505
2005-01,5219,-0.02809149518614928
2005-01,5220,-0.034672395287521314
2005-01,5221,-0.026810888857302942
2005-01,5301,-0.023939810859549597
2005-01,5302,-0.03176519074626508
2005-01,5303,-0.030654184269545248
2005-01,5304,-0.028377153150437495
2005-01,5305,-0.02667224161156811
2005-01,5306,-0.03065927619984298
2005-01,5307,-0.023244439615807907
2005-01,5308,-0.02580210443319696
2005-01,5309,-0.03011920498575779
2005-01,5310,-0.029021916874015848
2005-01,5311,-0.03205693674944335
2005-01,5312,-0.03377462083709331
2005-01,5313,-0.028672610503235246
2005-01,5314,-0.023659244036589238
2005-01,5315,-0.032758564736429345
2005-01,5316,-0.028722572137674186
2005-01,5317,-0.029990496071375067
2005-01,5318,-0.027878185184521467
2005-01,5319,-0.031050555095325956
2005-01,7501,-0.03592703035202596
2005-01,7502,-0.03611719432683958
2005-01,7503,-0.030803293611428282
2005-01,7504,-0.03335458724670693
2005-01,7505,-0.03381958574094418
2005-01,7506,-0.037787829472467754
2005-01,7507,-0.03568735333330465
2005-01,7508,-0.037643932954825994
2005-01,7509,-0.03285388267621012
2005-01,7510,-0.030264456181396844
2005-01,7511,-0.04449437657889098
2005-01,7512,-0.03282310663553766
2005-01,7513,-0.02638197779057385
2005-01,7514,-0.03182313946201994
2005-01,7515,-0.027454433658332313
2005-01,7516,-0.030516283005287848
2005-01,7517,-0.034653001730873434
2005-01,7518,-0.03338468593403368
2005-01,7519,-0.03735778548773646
2005-01,7520,-0.040547640003915884
2005-01,7521,-0.03766282807730159
2005-01,7522,-0.03538914271539197
2005-01,7523,-0.03569654522304562
2005-01,7524,-0.04014619664145556
2005-01,7525,-0.028939778506400744
2005-01,7526,-0.024421603887781154
2005-01,7527,-0.03465840959454583
2005-01,7528,-0.03323679597769939
2005-01,7529,-0.025044373661368736
2005-01,7530,-0.03610488645256903
2005-01,7531,-0.03749837683423609
2005-01,7532,-0.0350870598592413
2005-01,7601,-0.022228058131032256
2005-01,7602,-0.03151296835124953
2005-01,7603,-0.027452046620331037
2005-01,7604,-0.036431958826297774
2005-01,7605,-0.0269704544030891
2005-01,7606,-0.028525049169036386
2005-01,7607,-0.034789595798390235
2005-01,7608,-0.034393841344658435
2005-01,7609,-0.03647927170202506
2005-01,7610,-0.0351668073285751
2005-01,7611,-0.03431781876773161
2005-01,7612,-0.038240820108929936
2005-01,7613,-0.03634301215520023
2005-01,7614,-0.03334586838832733
2005-01,7615,-0.03104370993773487
2005-01,7616,-0.028269257106743946
2005-01,7617,-0.029308334690690104
2005-01,7618,-0.028184716367609407
2005-01,7619,-0.032572344212682056
2005-01,7620,-0.028733268315434088
2005-01,7621,-0.032846882599807135
2005-01,7622,-0.043241144699157574
2005-01,7623,-0.02842370253649084
2005-01,7624,-0.03751648540818999
2005-01,7625,-0.031925528162503714
2005-01,8401,-0.028604499000906197
2005-01,8402,-0.029973774575378143
2005-01,8403,-0.03690276413686343
2005-01,8404,-0.028210593888172816
2005-01,8405,-0.029907181746959728
2005-01,8406,-0.026743869508216285
2005-01,8407,-0.031395344128766364
2005-01,8408,-0.03516003683082051
2005-01,8409,-0.030508418851385683
2005-01,8410,-0.03466367802048742
2005-01,8411,-0.023974834912307178
2005-01,8412,-0.03259549391678448
2005-01,8413,-0.02236861684061763
2005-01,8414,-0.023172330893334606
2005-01,8415,-0.021148507964558645
2005-01,8416,-0.029327365732305207
2005-01,8417,-0.034904400111417155
2005-01,8418,-0.018939857606398422
2005-01,8419,-0.03581750320257322
2005-01,8420,-0.032438768244302287
2005-01,8421,-0.03189825666729969
2005-01,8422,-0.03001495311737206
2005-01,8423,-0.04069302741815808
2005-01,8424,-0.04068409485378957
2005-01,8425,-0.028024185448488004
2005-01,8426,-0.03728249702484414
2005-01,8427,-0.027114171689536063
2005-01,8428,-0.03290558117377222
2005-01,8429,-0.037212959992842916
2005-01,8430,-0.03221427788833361
2005-01,8431,-0.03112337527130085
2005-01,8432,-0.03503275886950749
2005-01,8433,-0.025942755206229694
2005-01,8434,-0.024740574378341686
2005-01,8435,-0.028011543839073262
2005-01,9301,-0.03329923231856525
2005-01,9302,-0.023147039364725935
2005-01,9303,-0.024044004842704345
2005-01,9304,-0.023210362066674834
2005-01,9305,-0.022704776016324077
2005-01,9306,-0.023219913496393636
2005-01,9307,-0.032077512512490046
2005-01,9308,-0.02001288330709523
2005-01,9309,-0.025467695501227225
2005-01,9310,-0.031476596921001854
2005-01,9311,-0.02646806711321898
2005-01,9312,-0.030280087399014038
2005-01,9313,-0.02397183425803385
2005-01,9314,-0.022743478158343197
2005-01,9315,-0.026286760904804113
2005-01,9316,-0.02515721547791334
2005-01,9317,-0.011950916870052088
2005-01,9318,-0.029364061676451936
2005-01,9401,-0.02607576071919923
2005-01,9402,-0.02736161509297244
2005-01,9403,-0.02094488464406106
2005-01,9404,-0.02994415306508038
2005-01,9405,-0.020640547157581107
2005-01,9406,-0.011164553960951283
2005-01,9407,-0.022917256519061447
2005-02,0051,-0.052513159050190696
2005-02,0052,-0.052970654939960296
2005-02,0053,-0.05221741756976181
2005-02,0054,-0.050697654179722204
2005-02,0055,-0.05213309520006078
2005-02,0056,-0.05480157864223105
2005-02,0057,-0.05305766519924002
2005-02,0058,-0.05645566541738777
2005-02,0059,-0.051561808666233465
2005-02,0060,-0.05274843909110851
2005-02,0061,-0.052085152059792555
2005-02,0062,-0.050426502794399086
2005-02,0063,-0.05835221467887595
2005-02,0064,-0.05432654928968741
2005-02,0101,-0.05452727770890727
2005-02,0102,-0.05319503881008407
2005-02,0103,-0.05266247985081468
2005-02,0104,-0.05200624215252766
2005-02,0105,-0.05262955228234151
2005-02,0201,-0.05466187964016661
2005-02,0202,-0.05078948306039787
2005-02,0203,-0.052792189139748306
2005-02,0204,-0.052202530798165864
2005-02,0205,-0.05386515819377357
2005-02,0206,-0.05187960888504806
2005-02,0301,-0.04973917971122764
2005-02,0302,-0.05478321167568585
2005-02,0303,-0.05061464118255332
2005-02,0401,-0.05214668347383612
2005-02,0402,-0.05305327643164717
2005-02,0403,-0.0472627662193625
2005-02,0404,-0.05452251531700043
2005-02,0601,-0.050011721230644055
2005-02,1101,-0.04921222146627162
2005-02,1102,-0.05131585924204191
2005-02,1103,-0.048931925666625915
2005-02,1104,-0.04984019440830078
2005-02,1105,-0.049797900823515096
2005-02,1106,-0.05163040460469933
2005-02,1107,-0.05154697874279419
2005-02,1108,-0.05055430653612225
2005-02,1109,-0.04122914815925104
2005-02,1110,-0.05333552275745065
2005-02,1111,-0.04743238715003018
2005-02,1112,-0.053523411265675475
2005-02,1113,-0.048525731720479616
2005-02,1114,-0.04739199762005037
2005-02,1115,-0.04586065857876177
2005-02,2401,-0.052195435577092233
2005-02,2402,-0.05561230603572661
2005-02,2403,-0.05190688091339991
2005-02,2404,-0.05454775855651836
2005-02,2405,-0.051845075435230384
2005-02,2406,-0.052755499456285035
2005-02,2407,-0.05314269566677078
2005-02,2408,-0.054586848443875575
2005-02,2409,-0.05538677830169037
2005-02,2410,-0.05131558239117138
2005-02,2411,-0.05276576608394136
2005-02,2412,-0.053131987773991717
2005-02,2413,-0.053120224043091295
2005-02,2414,-0.05599518188860701
2005-02,2415,-0.053539869563103054
2005-02,2701,-0.05213584212929124
2005-02,2702,-0.053097525959725486
2005-02,2703,-0.05209083727712818
2005-02,2704,-0.05491491290165576
2005-02,2705,-0.05232541953709657
2005-02,2706,-0.052403554701860845
2005-02,2707,-0.0519262915791719
2005-02,2708,-0.05474891564169876
2005-02,2709,-0.05331231151028651
2005-02,2710,-0.05413044284103114
2005-02,2711,-0.051994266606031306
2005-02,2712,-0.055911796843846284
2005-02,2713,-0.055548963998818666
2005-02,2714,-0.05347255867854268
2005-02,2715,-0.057279459224496634
2005-02,2716,-0.0594380858949715
2005-02,2717,-0.05254701206455175
2005-02,2718,-0.05488871541501274
2005-02,2801,-0.051378100125114665
2005-02,2802,-0.055655978360810765
2005-02,2803,-0.05342665576014811
2005-02,2804,-0.049528352213408275
2005-02,2805,-0.05150273500836648
2005-02,2806,-0.050735900339178575
2005-02,2807,-0.05436869993603572
2005-02,2808,-0.05143438843105555
2005-02,2809,-0.05406628420243966
2005-02,2810,-0.05340204134462521
2005-02,2811,-0.05314022588796137
2005-02,2812,-0.053935088496529525
2005-02,2813,-0.052772393609630465
2005-02,2814,-0.0507855738823787
2005-02,2815,-0.051807678553660017
2005-02,2816,-0.0536589809325562
2005-02,2817,-0.053617282478847915
2005-02,2818,-0.05405407691501751
2005-02,2819,-0.0532910050861917
2005-02,3201,-0.05371976222912237
2005-02,3202,-0.05107723361749524
2005-02,3203,-0.05258903754857995
2005-02,3204,-0.05481976045074663
2005-02,3205,-0.0565408694785619
2005-02,3206,-0.054331572107267384
2005-02,3207,-0.05518084415333156
2005-02,3208,-0.05809226872175654
2005-02,3209,-0.050906478822365035
2005-02,3210,-0.052762004478603665
2005-02,3211,-0.050082374080846974
2005-02,3212,-0.05555177039536669
2005-02,3213,-0.05375063858716495
2005-02,3214,-0.05220338834155727
2005-02,3215,-0.05395903049833575
2005-02,3216,-0.05053618845788229
2005-02,3217,-0.05547944664227205
2005-02,3218,-0.05445124595006434
2005-02,3219,-0.05694621998351372
2005-02,3220,-0.054458144991169
2005-02,3221,-0.051293139928680176
2005-02,3222,-0.05418210099147205
2005-02,4401,-0.0544098390587303
2005-02,4402,-0.05291842043302287
2005-02,4403,-0.05449196613920483
2005-02,4404,-0.05484269851698027
2005-02,4405,-0.05487447490631109
2005-02,4406,-0.05301518687174135
2005-02,4407,-0.05520825340803395
2005-02,4408,-0.055510332676739764
2005-02,4409,-0.055909968957049076
2005-02,4410,-0.05259335309962804
2005-02,4411,-0.052022824741113374
2005-02,4412,-0.052142997339839466
2005-02,4413,-0.05304683989246622
2005-02,4414,-0.05924379255549406
2005-02,4415,-0.05385216494614402
2005-02,4416,-0.055756384751110416
2005-02,4417,-0.057433128497315494
2005-02,4418,-0.052702944958879394
2005-02,4419,-0.05365345623470047
2005-02,4420,-0.0562801992365026
2005-02,4421,-0.05601186873755686
2005-02,4422,-0.054053364523854376
2005-02,4423,-0.04961487204997575
2005-02,4424,-0.05637340681603346
2005-02,4425,-0.05364134563248907
2005-02,4426,-0.05398706008161392
2005-02,4427,-0.05617278273464404
2005-02,5201,-0.05150998870180222
2005-02,5202,-0.04851007151927644
2005-02,5203,-0.05472800800830794
2005-02,5204,-0.05374648393335577
2005-02,5205,-0.05288550478978487
2005-02,5206,-0.05433929500604994
2005-02,5207,-0.05321380016506745
2005-02,5208,-0.05208969812396359
2005-02,5209,-0.05335525883264513
2005-02,5210,-0.04988901140445774
2005-02,5211,-0.04850482046083768
2005-02,5212,-0.05028728436589353
2005-02,5213,-0.0535697627126049
2005-02,5214,-0.05367899868203721
2005-02,5215,-0.052837912599482
2005-02,5216,-0.048070000689062045
2005-02,5217,-0.05209688227656305
2005-02,5218,-0.05228579988090611
2005-02,5219,-0.05178370942383909
2005-02,5220,-0.054058134210295775
2005-02,5221,-0.04937845949324925
2005-02,5301,-0.05177911545501417
2005-02,5302,-0.051135550963570475
2005-02,5303,-0.0508739879380438
2005-02,5304,-0.052430407735503115
2005-02,5305,-0.05189944574574799
2005-02,5306,-0.050782431018001305
2005-02,5307,-0.05086008081386399
2005-02,5308,-0.04877393257928903
2005-02,5309,-0.05456167142941804
2005-02,5310,-0.053156121146238494
2005-02,5311,-0.052989862483912006
2005-02,5312,-0.05397510581557641
2005-02,5313,-0.05303880183579719
2005-02,5314,-0.05340697715363016
2005-02,5315,-0.0476410703174662
2005-02,5316,-0.051786705774094666
2005-02,5317,-0.05374535288978286
2005-02,5318,-0.051693170144835966
2005-02,5319,-0.05479667784788367
2005-02,7501,-0.05364388435828326
2005-02,7502,-0.05450655489894766
2005-02,7503,-0.05231185321550499
2005-02,7504,-0.054953989893085274
2005-02,7505,-0.051388197644237577
2005-02,7506,-0.05579629220592682
2005-02,7507,-0.05676991480441247
2005-02,7508,-0.0549288704677768
2005-02,7509,-0.05512167904461547
2005-02,7510,-0.05435419603781064
2005-02,7511,-0.05432148565966323
2005-02,7512,-0.05399989311001476
2005-02,7513,-0.054510367305787205
2005-02,7514,-0.05298510144639535
2005-02,7515,-0.05513297659282138
2005-02,7516,-0.05377692429536423
2005-02,7517,-0.051557995713042704
2005-02,7518,-0.05483500253008478
2005-02,7519,-0.051919830154519675
2005-02,7520,-0.05560128631962374
2005-02,7521,-0.05392384333935141
2005-02,7522,-0.050473516481987966
2005-02,7523,-0.055528374171096934
2005-02,7524,-0.05289186704171335
2005-02,7525,-0.053508574550936605
2005-02,7526,-0.05482541973460122
2005-02,7527,-0.055392833065550644
2005-02,7528,-0.052855939869544656
2005-02,7529,-0.054928930221556684
2005-02,7530,-0.056160857699284285
2005-02,7531,-0.05319078102843545
2005-02,7532,-0.055557122153980065
2005-02,7601,-0.05406523799593403
2005-02,7602,-0.05212938168587683
2005-02,7603,-0.051816917439714054
2005-02,7604,-0.051896991280647155
2005-02,7605,-0.05076233410342509
2005-02,7606,-0.054295773300270564
2005-02,7607,-0.05459299151116833
2005-02,7608,-0.052970286486102254
2005-02,7609,-0.05512529603534404
2005-02,7610,-0.056972191216188184
2005-02,7611,-0.05445892246116271
2005-02,7612,-0.05300415874046199
2005-02,7613,-0.05306165013732416
2005-02,7614,-0.05518108855766749
2005-02,7615,-0.052223548739367465
2005-02,7616,-0.047852047841344364
2005-02,7617,-0.053253074161613734
2005-02,7618,-0.05148471367706664
2005-02,7619,-0.05579004035764367
2005-02,7620,-0.052969825429423786
2005-02,7621,-0.05345384635046328
2005-02,7622,-0.05498147306973363
2005-02,7623,-0.05482849887350224
2005-02,7624,-0.052841934002632575
2005-02,7625,-0.04873786513834186
2005-02,8401,-0.05084807812356497
2005-02,8402,-0.053470136838475665
2005-02,8403,-0.054314401479129235
2005-02,8404,-0.05287384540627605
2005-02,8405,-0.051875558338936575
2005-02,8406,-0.053868984458074545
2005-02,8407,-0.049897006611623204
2005-02,8408,-0.05202644447436922
2005-02,8409,-0.04886464653872835
2005-02,8410,-0.0564463096911313
2005-02,8411,-0.054670406803382345
2005-02,8412,-0.05755424398794394
2005-02,8413,-0.051896238179769086
2005-02,8414,-0.055927975293204354
2005-02,8415,-0.05166718859959327
2005-02,8416,-0.05251668940872691
2005-02,8417,-0.05798883197925916
2005-02,8418,-0.050663834276138645
2005-02,8419,-0.05379179706153467
2005-02,8420,-0.05793009028666128
2005-02,8421,-0.04787775583349798
2005-02,8422,-0.053710742795214796
2005-02,8423,-0.054324503640097
2005-02,8424,-0.0541906657787033
2005-02,8425,-0.057472872423354054
2005-02,8426,-0.05436895929490427
2005-02,8427,-0.05363957046225307
2005-02,8428,-0.05370968997942142
2005-02,8429,-0.059221226748424165
2005-02,8430,-0.05725719794136919
2005-02,8431,-0.051349885153823965
2005-02,8432,-0.0541106819796793
2005-02,8433,-0.05453069225016975
2005-02,8434,-0.0522579147956672
2005-02,8435,-0.05246518307007008
2005-02,9301,-0.049386126173701694
2005-02,9302,-0.05292186155000874
2005-02,9303,-0.052704281264042196
2005-02,9304,-0.04861191871056829
2005-02,9305,-0.05167721065572517
2005-02,9306,-0.05274623726656133
2005-02,9307,-0.05298548991940506
2005-02,9308,-0.05278607799853202
2005-02,9309,-0.05302047294141678
2005-02,9310,-0.053005529241852256
2005-02,9311,-0.04872119734166549
2005-02,9312,-0.05000275968575904
2005-02,9313,-0.052034855138227656
2005-02,9314,-0.049867868653934576
2005-02,9315,-0.049714032079518376
2005-02,9316,-0.05310048710759584
2005-02,9317,-0.05020122307766303
2005-02,9318,-0.05261759027565814
2005-02,9401,-0.052050471219294125
2005-02,9402,-0.053813124018691656
2005-02,9403,-0.05653701278593509
2005-02,9404,-0.05260466649823704
2005-02,9405,-0.05456888918543508
2005-02,9406,-0.05538399060134864
2005-02,9407,-0.05524543833879173
2005-03,0051,-0.053858630594401616
