ZE2020,year,sitadel_surface_autorisee,sitadel_surface_commencee
4424,2020,23437.0,45026.0
4424,2021,37071.0,81084.0
4424,2022,54014.0,71832.0
4424,2023,79406.0,44695.0
4424,2024,130625.0,0.0
4425,2013,50559.0,110881.0
4425,2014,33658.0,64088.0
4425,2015,36956.0,136297.0
4425,2016,101913.0,86012.0
4425,2017,39433.0,68672.0
4425,2018,81062.0,131680.0
4425,2019,73722.0,118744.0
4425,2020,58316.0,104291.0
4425,2021,62000.0,147377.0
4425,2022,62576.0,134288.0
4425,2023,59146.0,108052.0
4425,2024,101165.0,0.0
4426,2013,9494.0,31012.0
4426,2014,10523.0,16317.0
4426,2015,5613.0,17983.0
4426,2016,6174.0,19760.0
4426,2017,12878.0,19849.0
4426,2018,5525.0,23598.0
4426,2019,7696.0,65899.0
4426,2020,8744.0,23206.0
4426,2021,14044.0,28091.0
4426,2022,13663.0,33635.0
4426,2023,11712.0,25852.0
4426,2024,24849.0,0.0
4427,2013,22849.0,55416.0
4427,2014,13433.0,25367.0
4427,2015,16165.0,41557.0
4427,2016,12265.0,60345.0
4427,2017,31855.0,29370.0
4427,2018,9910.0,22708.0
4427,2019,24406.0,31118.0
4427,2020,17005.0,35654.0
4427,2021,14772.0,40303.0
4427,2022,24733.0,34130.0
4427,2023,16543.0,21886.0
4427,2024,19738.0,0.0
5201,2013,4359.0,51674.0
5201,2014,6002.0,37956.0
5201,2015,6857.0,34772.0
5201,2016,18675.0,56210.0
5201,2017,11404.0,54484.0
5201,2018,13689.0,87212.0
5201,2019,24433.0,54202.0
5201,2020,8278.0,56859.0
5201,2021,32884.0,58119.0
5201,2022,17328.0,53161.0
5201,2023,19613.0,69944.0
5201,2024,49551.0,0.0
5202,2013,36627.0,180256.0
5202,2014,13068.0,114796.0
5202,2015,29487.0,106886.0
5202,2016,20945.0,133240.0
5202,2017,49564.0,147598.0
5202,2018,43019.0,187790.0
5202,2019,58138.0,234484.0
5202,2020,45174.0,257592.0
5202,2021,38814.0,204005.0
5202,2022,64975.0,181253.0
5202,2023,89163.0,185236.0
5202,2024,141931.0,0.0
5203,2013,52348.0,89503.0
5203,2014,79356.0,116028.0
5203,2015,44356.0,61108.0
5203,2016,118386.0,98162.0
5203,2017,38823.0,121525.0
5203,2018,29411.0,65968.0
5203,2019,24645.0,202547.0
5203,2020,32847.0,87878.0
5203,2021,29182.0,83248.0
5203,2022,50768.0,87966.0
5203,2023,64003.0,74582.0
5203,2024,36627.0,0.0
5204,2013,16243.0,18788.0
5204,2014,7655.0,25913.0
5204,2015,9924.0,40208.0
5204,2016,7515.0,18985.0
5204,2017,15330.0,28497.0
5204,2018,6346.0,25369.0
5204,2019,6382.0,22022.0
5204,2020,4467.0,18288.0
5204,2021,7643.0,31976.0
5204,2022,5389.0,25985.0
5204,2023,10599.0,50842.0
5204,2024,27423.0,0.0
5205,2013,10176.0,87548.0
5205,2014,24041.0,42696.0
5205,2015,24238.0,43158.0
5205,2016,18783.0,49120.0
5205,2017,4096.0,47644.0
5205,2018,10404.0,40922.0
5205,2019,11868.0,26290.0
5205,2020,8189.0,27291.0
5205,2021,5932.0,29496.0
5205,2022,114131.0,75572.0
5205,2023,22294.0,34132.0
5205,2024,17945.0,0.0
5206,2013,16364.0,112241.0
5206,2014,11634.0,110690.0
5206,2015,39650.0,128565.0
5206,2016,24852.0,136640.0
5206,2017,20501.0,137276.0
5206,2018,17765.0,144021.0
5206,2019,27157.0,151843.0
5206,2020,14532.0,159753.0
5206,2021,29534.0,183923.0
5206,2022,32035.0,159592.0
5206,2023,43192.0,169041.0
5206,2024,31869.0,0.0
5207,2013,10029.0,110433.0
5207,2014,29966.0,59522.0
5207,2015,18203.0,61025.0
5207,2016,26768.0,84886.0
5207,2017,25175.0,65446.0
5207,2018,16921.0,101919.0
5207,2019,19160.0,104704.0
5207,2020,33595.0,98760.0
5207,2021,14304.0,60622.0
5207,2022,19258.0,82588.0
5207,2023,30701.0,86495.0
5207,2024,150100.0,0.0
5208,2013,6358.0,30886.0
5208,2014,15488.0,23575.0
5208,2015,20043.0,29021.0
5208,2016,12656.0,28326.0
5208,2017,18645.0,26366.0
5208,2018,9029.0,27294.0
5208,2019,13806.0,26990.0
5208,2020,10600.0,22904.0
5208,2021,17078.0,16383.0
5208,2022,11434.0,40585.0
5208,2023,8488.0,9577.0
5208,2024,177209.0,0.0
5209,2013,7405.0,26840.0
5209,2014,6305.0,18864.0
5209,2015,10075.0,6927.0
5209,2016,9200.0,20365.0
5209,2017,3607.0,28226.0
5209,2018,12008.0,28169.0
5209,2019,15337.0,33284.0
5209,2020,19633.0,13240.0
5209,2021,34094.0,45934.0
5209,2022,11647.0,11289.0
5209,2023,79591.0,34023.0
5209,2024,53345.0,0.0
5210,2013,22996.0,75726.0
5210,2014,26582.0,100570.0
5210,2015,9070.0,116089.0
5210,2016,20689.0,131614.0
5210,2017,24471.0,174918.0
5210,2018,19550.0,223010.0
5210,2019,27960.0,97789.0
5210,2020,13911.0,152917.0
5210,2021,25299.0,108211.0
5210,2022,28617.0,112737.0
5210,2023,54442.0,103621.0
5210,2024,71538.0,0.0
5211,2013,35660.0,146516.0
5211,2014,28677.0,82009.0
5211,2015,37271.0,93452.0
5211,2016,38235.0,144008.0
5211,2017,43269.0,109238.0
5211,2018,27756.0,108676.0
5211,2019,34965.0,114393.0
5211,2020,29279.0,103427.0
5211,2021,35757.0,73942.0
5211,2022,40567.0,75380.0
5211,2023,41011.0,56615.0
5211,2024,60081.0,0.0
5212,2013,22407.0,157568.0
5212,2014,31789.0,110313.0
5212,2015,24101.0,103755.0
5212,2016,39637.0,211317.0
5212,2017,136154.0,133899.0
5212,2018,31059.0,225683.0
5212,2019,44328.0,127547.0
5212,2020,32991.0,99532.0
5212,2021,43234.0,72753.0
5212,2022,63670.0,88459.0
5212,2023,98659.0,81429.0
5212,2024,69367.0,0.0
5213,2013,5556.0,114876.0
5213,2014,22751.0,82038.0
5213,2015,35678.0,66392.0
5213,2016,19057.0,118430.0
5213,2017,26082.0,126785.0
5213,2018,20704.0,107604.0
5213,2019,22379.0,110972.0
5213,2020,20051.0,109162.0
5213,2021,26147.0,118615.0
5213,2022,38427.0,112798.0
5213,2023,70156.0,106153.0
5213,2024,77024.0,0.0
5214,2013,9676.0,44555.0
5214,2014,4144.0,14544.0
5214,2015,32834.0,41620.0
5214,2016,942.0,12497.0
5214,2017,2849.0,62774.0
5214,2018,3813.0,59056.0
5214,2019,14593.0,43867.0
5214,2020,17261.0,50254.0
5214,2021,19700.0,59197.0
5214,2022,10439.0,34255.0
5214,2023,51588.0,67513.0
5214,2024,19386.0,0.0
5215,2013,22987.0,75080.0
5215,2014,26896.0,75243.0
5215,2015,18366.0,70887.0
5215,2016,20105.0,55615.0
5215,2017,24850.0,54155.0
5215,2018,21050.0,59289.0
5215,2019,16706.0,41472.0
5215,2020,8880.0,50322.0
5215,2021,27156.0,47191.0
5215,2022,17347.0,32342.0
5215,2023,27410.0,38783.0
5215,2024,27464.0,0.0
5216,2013,74048.0,625961.0
5216,2014,103270.0,699239.0
5216,2015,144164.0,564044.0
5216,2016,114259.0,760660.0
5216,2017,302241.0,951031.0
5216,2018,75034.0,853518.0
5216,2019,64683.0,759504.0
5216,2020,156300.0,639436.0
5216,2021,201725.0,468036.0
5216,2022,126464.0,609617.0
5216,2023,257323.0,499054.0
5216,2024,386583.0,0.0
5217,2013,1010.0,28060.0
5217,2014,7938.0,56599.0
5217,2015,8432.0,28029.0
5217,2016,12507.0,39489.0
5217,2017,5344.0,32328.0
5217,2018,49194.0,74881.0
5217,2019,9364.0,24388.0
5217,2020,13690.0,97461.0
5217,2021,11862.0,31833.0
5217,2022,23377.0,33464.0
5217,2023,15974.0,23684.0
5217,2024,17184.0,0.0
5218,2013,12346.0,45303.0
5218,2014,10805.0,52933.0
5218,2015,22630.0,35479.0
5218,2016,14179.0,61858.0
5218,2017,15039.0,40905.0
5218,2018,10414.0,33771.0
5218,2019,5090.0,38674.0
5218,2020,10413.0,27559.0
5218,2021,16443.0,29275.0
5218,2022,6670.0,27731.0
5218,2023,50248.0,37400.0
5218,2024,34286.0,0.0
5219,2013,14734.0,166642.0
5219,2014,32926.0,86689.0
5219,2015,32317.0,100965.0
5219,2016,32272.0,101229.0
5219,2017,17357.0,120671.0
5219,2018,20815.0,90684.0
5219,2019,18425.0,99573.0
5219,2020,22771.0,115547.0
5219,2021,35374.0,119909.0
5219,2022,67530.0,121534.0
5219,2023,59661.0,95575.0
5219,2024,28804.0,0.0
5220,2013,29296.0,88291.0
5220,2014,13594.0,52513.0
5220,2015,9367.0,34445.0
5220,2016,12011.0,35176.0
5220,2017,61076.0,72003.0
5220,2018,76570.0,45870.0
5220,2019,6565.0,63291.0
5220,2020,10930.0,32507.0
5220,2021,25782.0,101647.0
5220,2022,24736.0,64640.0
5220,2023,79738.0,77650.0
5220,2024,72530.0,0.0
5221,2013,14219.0,56356.0
5221,2014,6996.0,43527.0
5221,2015,6477.0,23469.0
5221,2016,6568.0,25989.0
5221,2017,19815.0,33622.0
5221,2018,13697.0,28479.0
5221,2019,8779.0,78187.0
5221,2020,16753.0,41610.0
5221,2021,16592.0,50968.0
5221,2022,24000.0,20909.0
5221,2023,35797.0,20157.0
5221,2024,16259.0,0.0
5301,2013,9649.0,34955.0
5301,2014,6183.0,29980.0
5301,2015,24697.0,28357.0
5301,2016,12406.0,27275.0
5301,2017,22769.0,31177.0
5301,2018,8759.0,33198.0
5301,2019,5532.0,31948.0
5301,2020,14898.0,28420.0
5301,2021,22086.0,34194.0
5301,2022,13128.0,28617.0
5301,2023,24880.0,53618.0
5301,2024,21431.0,0.0
5302,2013,50851.0,220326.0
5302,2014,53364.0,212218.0
5302,2015,75055.0,176828.0
5302,2016,75427.0,238043.0
5302,2017,84569.0,216384.0
5302,2018,51857.0,139550.0
5302,2019,53724.0,226410.0
5302,2020,82554.0,210298.0
5302,2021,106320.0,172870.0
5302,2022,124253.0,155137.0
5302,2023,125275.0,119421.0
5302,2024,202157.0,0.0
5303,2013,43118.0,90803.0
5303,2014,32557.0,109949.0
5303,2015,26257.0,90173.0
5303,2016,63208.0,116032.0
5303,2017,56663.0,63788.0
5303,2018,34340.0,59913.0
5303,2019,37599.0,94909.0
5303,2020,31924.0,58783.0
5303,2021,33327.0,47364.0
5303,2022,21619.0,31659.0
5303,2023,67536.0,33876.0
5303,2024,73643.0,0.0
5304,2013,19070.0,66150.0
5304,2014,17011.0,68722.0
5304,2015,31392.0,66291.0
5304,2016,22888.0,43209.0
5304,2017,21499.0,49529.0
5304,2018,20946.0,43131.0
5304,2019,16240.0,50683.0
5304,2020,19906.0,39607.0
5304,2021,19053.0,59055.0
5304,2022,19757.0,48038.0
5304,2023,29938.0,36715.0
5304,2024,30783.0,0.0
5305,2013,23765.0,36060.0
5305,2014,21994.0,52048.0
5305,2015,14490.0,47674.0
5305,2016,27679.0,74256.0
5305,2017,18833.0,24873.0
5305,2018,14500.0,45709.0
5305,2019,17715.0,57386.0
5305,2020,21595.0,28696.0
5305,2021,21283.0,36586.0
5305,2022,15099.0,36633.0
5305,2023,35487.0,22918.0
5305,2024,40238.0,0.0
5306,2013,15178.0,52240.0
5306,2014,14029.0,51517.0
5306,2015,20478.0,45396.0
5306,2016,10567.0,26385.0
5306,2017,12164.0,41106.0
5306,2018,18503.0,35414.0
5306,2019,9779.0,44011.0
5306,2020,21365.0,21748.0
5306,2021,20677.0,24637.0
5306,2022,21117.0,17653.0
5306,2023,14977.0,36928.0
5306,2024,13292.0,0.0
5307,2013,33210.0,74467.0
5307,2014,33466.0,38636.0
5307,2015,19940.0,45648.0
5307,2016,40144.0,41246.0
5307,2017,18547.0,84555.0
5307,2018,17997.0,80286.0
5307,2019,25186.0,66746.0
5307,2020,14625.0,57284.0
5307,2021,25044.0,43173.0
5307,2022,22950.0,46576.0
5307,2023,20475.0,27644.0
5307,2024,31971.0,0.0
5308,2013,36150.0,82230.0
5308,2014,29135.0,84710.0
5308,2015,25222.0,50145.0
5308,2016,31508.0,62725.0
5308,2017,16873.0,69051.0
5308,2018,24078.0,57332.0
5308,2019,49041.0,45901.0
5308,2020,36005.0,47497.0
5308,2021,56333.0,52163.0
5308,2022,24188.0,63961.0
5308,2023,34487.0,33423.0
5308,2024,46324.0,0.0
5309,2013,18453.0,113448.0
5309,2014,29648.0,77016.0
5309,2015,18328.0,102074.0
5309,2016,28131.0,50434.0
5309,2017,20992.0,67715.0
5309,2018,17329.0,102982.0
5309,2019,18875.0,100693.0
5309,2020,33744.0,69880.0
5309,2021,41498.0,56301.0
5309,2022,32517.0,61008.0
5309,2023,37318.0,60802.0
5309,2024,42406.0,0.0
5310,2013,48829.0,98862.0
5310,2014,38331.0,153851.0
5310,2015,35596.0,117848.0
5310,2016,82957.0,273360.0
5310,2017,77996.0,198617.0
5310,2018,50528.0,183111.0
5310,2019,58736.0,198824.0
5310,2020,76742.0,101411.0
5310,2021,163589.0,164490.0
5310,2022,57152.0,89802.0
5310,2023,145773.0,56794.0
5310,2024,91213.0,0.0
5311,2013,24264.0,63840.0
5311,2014,22158.0,59832.0
5311,2015,44723.0,50394.0
5311,2016,26863.0,59841.0
5311,2017,34210.0,56786.0
5311,2018,26738.0,58761.0
5311,2019,42095.0,60403.0
5311,2020,17713.0,68703.0
5311,2021,53223.0,64089.0
5311,2022,20992.0,45330.0
5311,2023,28228.0,48641.0
5311,2024,24190.0,0.0
5312,2013,25341.0,110357.0
5312,2014,38045.0,86777.0
5312,2015,50262.0,238881.0
5312,2016,40730.0,83095.0
5312,2017,68418.0,81977.0
5312,2018,43921.0,102929.0
5312,2019,30167.0,164000.0
5312,2020,23155.0,87364.0
5312,2021,28517.0,84221.0
5312,2022,22405.0,72807.0
5312,2023,33587.0,107262.0
5312,2024,134725.0,0.0
5313,2013,33075.0,111091.0
5313,2014,40243.0,119565.0
5313,2015,51217.0,113497.0
5313,2016,52929.0,101216.0
5313,2017,33299.0,107026.0
5313,2018,44043.0,162766.0
5313,2019,40304.0,166608.0
5313,2020,41025.0,92596.0
5313,2021,48681.0,125600.0
5313,2022,65649.0,72995.0
5313,2023,83373.0,110361.0
5313,2024,88970.0,0.0
5314,2013,9902.0,20422.0
5314,2014,15725.0,28350.0
5314,2015,10013.0,57401.0
5314,2016,5010.0,17257.0
5314,2017,15778.0,38067.0
5314,2018,9580.0,20170.0
5314,2019,16566.0,22901.0
5314,2020,21536.0,19165.0
5314,2021,14946.0,26777.0
5314,2022,13165.0,17670.0
5314,2023,17973.0,21616.0
5314,2024,36580.0,0.0
5315,2013,100358.0,385319.0
5315,2014,135737.0,364299.0
5315,2015,157882.0,333838.0
5315,2016,155663.0,297908.0
5315,2017,98623.0,343590.0
5315,2018,109884.0,431636.0
5315,2019,82924.0,446567.0
5315,2020,86452.0,312979.0
5315,2021,77710.0,413821.0
5315,2022,140076.0,342319.0
5315,2023,244571.0,421619.0
5315,2024,280160.0,0.0
5316,2013,40669.0,80857.0
5316,2014,13666.0,125050.0
5316,2015,31863.0,101949.0
5316,2016,30725.0,66650.0
5316,2017,22335.0,53793.0
5316,2018,28782.0,92684.0
5316,2019,36158.0,80365.0
5316,2020,32400.0,67377.0
5316,2021,50254.0,163433.0
5316,2022,56907.0,44606.0
5316,2023,31353.0,56907.0
5316,2024,51301.0,0.0
5317,2013,18011.0,75229.0
5317,2014,21000.0,93211.0
5317,2015,21569.0,88346.0
5317,2016,10594.0,69796.0
5317,2017,18544.0,61479.0
5317,2018,12987.0,66293.0
5317,2019,28404.0,82531.0
5317,2020,24318.0,85311.0
5317,2021,21149.0,58251.0
5317,2022,31054.0,71290.0
5317,2023,38021.0,56547.0
5317,2024,35458.0,0.0
5318,2013,21805.0,114465.0
5318,2014,27405.0,96937.0
5318,2015,58297.0,90490.0
5318,2016,42240.0,136581.0
5318,2017,42521.0,94920.0
5318,2018,46224.0,110264.0
5318,2019,26120.0,101802.0
5318,2020,27139.0,97374.0
5318,2021,45024.0,120122.0
5318,2022,47631.0,88826.0
5318,2023,70723.0,96543.0
5318,2024,66657.0,0.0
5319,2013,17939.0,83939.0
5319,2014,16981.0,97172.0
5319,2015,29418.0,64008.0
5319,2016,58453.0,125508.0
5319,2017,36681.0,65840.0
5319,2018,22253.0,67223.0
5319,2019,29084.0,51245.0
5319,2020,8937.0,70181.0
5319,2021,13732.0,62147.0
5319,2022,17579.0,58382.0
5319,2023,30376.0,82029.0
5319,2024,53549.0,0.0
7501,2013,45625.0,58868.0
7501,2014,26193.0,65566.0
7501,2015,17065.0,58633.0
7501,2016,56189.0,88890.0
7501,2017,23098.0,65219.0
7501,2018,37000.0,56110.0
7501,2019,53307.0,89182.0
7501,2020,37032.0,76248.0
7501,2021,19559.0,85781.0
7501,2022,35686.0,79053.0
7501,2023,52609.0,97936.0
7501,2024,41039.0,0.0
7502,2013,26896.0,88792.0
7502,2014,31730.0,84642.0
7502,2015,28035.0,81363.0
7502,2016,28611.0,103318.0
7502,2017,25605.0,58553.0
7502,2018,25324.0,84718.0
7502,2019,30747.0,164977.0
7502,2020,19963.0,71311.0
7502,2021,26352.0,70117.0
7502,2022,51519.0,70037.0
7502,2023,48472.0,39038.0
7502,2024,49426.0,0.0
7503,2013,46247.0,170746.0
7503,2014,44832.0,208086.0
7503,2015,134218.0,112122.0
7503,2016,39007.0,136855.0
7503,2017,38432.0,114289.0
7503,2018,36610.0,111477.0
7503,2019,48537.0,168367.0
7503,2020,35253.0,131286.0
7503,2021,66727.0,126049.0
7503,2022,75650.0,136254.0
7503,2023,98272.0,66649.0
7503,2024,70626.0,0.0
7504,2013,13881.0,51567.0
7504,2014,13807.0,53542.0
7504,2015,10059.0,41243.0
7504,2016,23280.0,44664.0
7504,2017,40487.0,33653.0
7504,2018,22284.0,29288.0
7504,2019,15329.0,55077.0
7504,2020,21935.0,57993.0
7504,2021,17289.0,24315.0
7504,2022,16133.0,40753.0
7504,2023,67389.0,39135.0
7504,2024,30318.0,0.0
7505,2013,113743.0,419860.0
7505,2014,116639.0,500674.0
7505,2015,205864.0,410651.0
7505,2016,114208.0,442674.0
7505,2017,147962.0,541734.0
7505,2018,148076.0,416049.0
7505,2019,192669.0,646279.0
7505,2020,141750.0,584580.0
7505,2021,257151.0,579290.0
7505,2022,261787.0,466679.0
7505,2023,417688.0,425272.0
7505,2024,448903.0,0.0
7506,2013,22449.0,92674.0
7506,2014,31427.0,89127.0
7506,2015,13382.0,92269.0
7506,2016,36157.0,99062.0
7506,2017,27579.0,94930.0
7506,2018,40008.0,90289.0
7506,2019,24619.0,110976.0
7506,2020,16932.0,86682.0
7506,2021,16780.0,86654.0
7506,2022,35534.0,54963.0
7506,2023,32437.0,69453.0
7506,2024,43479.0,0.0
7507,2013,17866.0,62545.0
7507,2014,39308.0,44687.0
7507,2015,14107.0,53331.0
7507,2016,25784.0,53970.0
7507,2017,7476.0,68481.0
7507,2018,11631.0,63558.0
7507,2019,13226.0,116775.0
7507,2020,19076.0,27989.0
7507,2021,12533.0,56663.0
7507,2022,24021.0,41427.0
7507,2023,27216.0,31217.0
7507,2024,38802.0,0.0
7508,2013,2853.0,39362.0
7508,2014,3186.0,30182.0
7508,2015,4348.0,27630.0
7508,2016,2407.0,13988.0
7508,2017,4626.0,20330.0
7508,2018,1336.0,22810.0
7508,2019,4473.0,27252.0
7508,2020,3754.0,21716.0
7508,2021,7447.0,26513.0
7508,2022,10067.0,14870.0
7508,2023,15289.0,13467.0
7508,2024,4623.0,0.0
7509,2013,27206.0,82922.0
7509,2014,33932.0,75282.0
7509,2015,21341.0,207330.0
7509,2016,18623.0,82691.0
7509,2017,13773.0,63153.0
7509,2018,15040.0,61662.0
7509,2019,30894.0,115445.0
7509,2020,26097.0,59685.0
7509,2021,40557.0,98489.0
7509,2022,50430.0,99292.0
7509,2023,75202.0,68828.0
7509,2024,52227.0,0.0
7510,2013,24408.0,70346.0
7510,2014,18083.0,82112.0
7510,2015,65817.0,165816.0
7510,2016,31324.0,127078.0
7510,2017,55369.0,59686.0
7510,2018,48540.0,85588.0
7510,2019,34366.0,76497.0
7510,2020,26669.0,63849.0
7510,2021,42729.0,144482.0
7510,2022,98503.0,100545.0
7510,2023,61552.0,79892.0
7510,2024,99015.0,0.0
7511,2013,26667.0,78325.0
7511,2014,29284.0,68085.0
7511,2015,37716.0,50923.0
7511,2016,16575.0,57141.0
7511,2017,15056.0,48370.0
7511,2018,26490.0,52287.0
7511,2019,28812.0,42575.0
7511,2020,21895.0,34483.0
7511,2021,19715.0,31878.0
7511,2022,38791.0,24203.0
7511,2023,30241.0,21169.0
7511,2024,24590.0,0.0
7512,2013,41927.0,79073.0
7512,2014,35324.0,92417.0
7512,2015,23072.0,80150.0
7512,2016,14799.0,74339.0
7512,2017,16152.0,72677.0
7512,2018,23219.0,194179.0
7512,2019,17697.0,76782.0
7512,2020,25076.0,80890.0
7512,2021,29467.0,77668.0
7512,2022,24844.0,109600.0
7512,2023,30462.0,97681.0
7512,2024,43632.0,0.0
7513,2013,9716.0,104012.0
7513,2014,20194.0,44546.0
7513,2015,55351.0,68950.0
7513,2016,49724.0,69552.0
7513,2017,20197.0,71772.0
7513,2018,25129.0,64059.0
7513,2019,26908.0,89628.0
7513,2020,21955.0,65416.0
7513,2021,21003.0,57252.0
7513,2022,23425.0,63360.0
7513,2023,29167.0,94547.0
7513,2024,61143.0,0.0
7514,2013,52801.0,49956.0
7514,2014,14402.0,43199.0
7514,2015,24886.0,41888.0
7514,2016,19672.0,46613.0
7514,2017,13186.0,55421.0
7514,2018,24904.0,40733.0
7514,2019,25049.0,45115.0
7514,2020,19419.0,29775.0
7514,2021,28004.0,45483.0
7514,2022,26926.0,38401.0
7514,2023,27696.0,36954.0
7514,2024,45099.0,0.0
7515,2013,7035.0,34021.0
7515,2014,12609.0,34584.0
7515,2015,9101.0,29448.0
7515,2016,8451.0,29247.0
7515,2017,4767.0,36216.0
7515,2018,10892.0,27833.0
7515,2019,5590.0,41016.0
7515,2020,6733.0,44266.0
7515,2021,12408.0,33639.0
7515,2022,6759.0,19501.0
7515,2023,22482.0,28970.0
7515,2024,30407.0,0.0
7516,2013,14588.0,84719.0
7516,2014,21343.0,84986.0
7516,2015,9785.0,230885.0
7516,2016,19148.0,33402.0
7516,2017,33924.0,32759.0
7516,2018,26545.0,81634.0
7516,2019,23449.0,56332.0
7516,2020,14202.0,38771.0
7516,2021,38725.0,65320.0
7516,2022,23993.0,48008.0
7516,2023,38450.0,43199.0
7516,2024,37818.0,0.0
7517,2013,32045.0,98167.0
7517,2014,28242.0,73257.0
7517,2015,27776.0,83861.0
7517,2016,31431.0,121826.0
7517,2017,18768.0,76962.0
7517,2018,26748.0,105046.0
7517,2019,36808.0,112577.0
7517,2020,33115.0,60112.0
7517,2021,32926.0,75705.0
7517,2022,29356.0,50970.0
7517,2023,38191.0,65917.0
7517,2024,54026.0,0.0
7518,2013,95618.0,125260.0
7518,2014,65076.0,194486.0
7518,2015,111974.0,113331.0
7518,2016,74359.0,121056.0
7518,2017,37848.0,134577.0
7518,2018,24747.0,187466.0
7518,2019,13928.0,121971.0
7518,2020,110380.0,189149.0
7518,2021,110761.0,134907.0
7518,2022,65280.0,79469.0
7518,2023,77420.0,44989.0
7518,2024,155655.0,0.0
7519,2013,23204.0,74562.0
7519,2014,105871.0,74517.0
7519,2015,43592.0,73639.0
7519,2016,33044.0,58373.0
7519,2017,60734.0,62276.0
7519,2018,35766.0,53486.0
7519,2019,34312.0,65694.0
7519,2020,24646.0,56246.0
7519,2021,36477.0,62119.0
7519,2022,53431.0,78691.0
7519,2023,79610.0,46779.0
7519,2024,105575.0,0.0
7520,2013,20761.0,102433.0
7520,2014,8687.0,69438.0
7520,2015,10858.0,77881.0
7520,2016,22027.0,65163.0
7520,2017,37690.0,99909.0
7520,2018,21975.0,111779.0
7520,2019,31903.0,111075.0
7520,2020,26102.0,85911.0
7520,2021,18040.0,111330.0
7520,2022,41129.0,82885.0
7520,2023,36678.0,111463.0
7520,2024,52723.0,0.0
7521,2013,26361.0,49902.0
7521,2014,16053.0,43206.0
7521,2015,66126.0,45220.0
7521,2016,18797.0,43238.0
7521,2017,27960.0,36706.0
7521,2018,12145.0,33506.0
7521,2019,13547.0,29496.0
7521,2020,19436.0,31684.0
7521,2021,29252.0,22221.0
7521,2022,24270.0,19127.0
7521,2023,9996.0,28072.0
7521,2024,24177.0,0.0
7522,2013,65051.0,143005.0
7522,2014,42578.0,102536.0
7522,2015,36293.0,121125.0
7522,2016,42858.0,112175.0
7522,2017,90275.0,97279.0
7522,2018,36201.0,97947.0
7522,2019,62406.0,126246.0
7522,2020,48333.0,150972.0
7522,2021,47574.0,93783.0
7522,2022,136454.0,81547.0
7522,2023,80202.0,129323.0
7522,2024,83151.0,0.0
7523,2013,23523.0,68257.0
7523,2014,19556.0,49395.0
7523,2015,25524.0,74016.0
7523,2016,37910.0,61043.0
7523,2017,26510.0,50090.0
7523,2018,15012.0,43565.0
7523,2019,26384.0,47014.0
7523,2020,22638.0,37393.0
7523,2021,29621.0,58986.0
7523,2022,46746.0,79620.0
7523,2023,73827.0,43265.0
7523,2024,60375.0,0.0
7524,2013,31053.0,119840.0
7524,2014,30976.0,133662.0
7524,2015,20409.0,71607.0
7524,2016,33892.0,96813.0
7524,2017,27968.0,79306.0
7524,2018,37954.0,68673.0
7524,2019,33994.0,101701.0
7524,2020,26175.0,91251.0
7524,2021,21272.0,87889.0
7524,2022,38298.0,94313.0
7524,2023,150386.0,64233.0
7524,2024,92275.0,0.0
7525,2013,7047.0,13055.0
7525,2014,4164.0,22006.0
7525,2015,39851.0,38186.0
7525,2016,10331.0,16594.0
7525,2017,6872.0,19243.0
7525,2018,20830.0,11691.0
7525,2019,7346.0,18864.0
7525,2020,9228.0,6868.0
7525,2021,20481.0,16106.0
7525,2022,6821.0,16444.0
7525,2023,21841.0,18670.0
7525,2024,8496.0,0.0
7526,2013,22417.0,35168.0
7526,2014,14453.0,29796.0
7526,2015,10879.0,23531.0
7526,2016,9475.0,20612.0
7526,2017,7737.0,33246.0
7526,2018,10447.0,35112.0
7526,2019,10705.0,43212.0
7526,2020,10578.0,45498.0
7526,2021,12916.0,32087.0
7526,2022,12170.0,28283.0
7526,2023,29054.0,48287.0
7526,2024,64172.0,0.0
7527,2013,24568.0,49923.0
7527,2014,30202.0,31182.0
7527,2015,17760.0,42547.0
7527,2016,27658.0,35877.0
7527,2017,16695.0,41062.0
7527,2018,21214.0,22027.0
7527,2019,28802.0,71863.0
7527,2020,8734.0,24641.0
7527,2021,29535.0,13181.0
7527,2022,11488.0,20962.0
7527,2023,34715.0,20160.0
7527,2024,23339.0,0.0
7528,2013,14151.0,40239.0
7528,2014,22728.0,44049.0
7528,2015,10919.0,70179.0
7528,2016,15517.0,49762.0
7528,2017,22133.0,32462.0
7528,2018,40873.0,51510.0
7528,2019,14839.0,49823.0
7528,2020,13843.0,22546.0
7528,2021,23669.0,79044.0
7528,2022,22345.0,44696.0
7528,2023,32642.0,80824.0
7528,2024,33930.0,0.0
7529,2013,13171.0,43198.0
7529,2014,11313.0,36937.0
7529,2015,5883.0,42770.0
7529,2016,12966.0,24635.0
7529,2017,10005.0,21070.0
7529,2018,13937.0,23970.0
7529,2019,6296.0,20067.0
7529,2020,9219.0,14824.0
7529,2021,12575.0,9907.0
7529,2022,9807.0,17095.0
7529,2023,17869.0,11642.0
7529,2024,21708.0,0.0
7530,2013,9722.0,85546.0
7530,2014,7449.0,28018.0
7530,2015,13532.0,30498.0
7530,2016,19779.0,31803.0
7530,2017,10801.0,14387.0
7530,2018,13902.0,24530.0
7530,2019,13231.0,29629.0
7530,2020,22695.0,40785.0
