codgeo,ze2020,filosofi_measure,weight_households_2020,obs_value
59524,3216,S_HH_TAX,2245.0,79.3
59524,3216,S_DIR_TAX_DI,2245.0,-15.4
59525,3217,S_HH_TAX,1231.0,59.7
59525,3217,S_DIR_TAX_DI,1231.0,-11.2
59526,3222,S_HH_TAX,7073.0,70.6
59526,3222,S_DIR_TAX_DI,7073.0,-13.8
59527,3216,S_HH_TAX,5755.0,82.7
59527,3216,S_DIR_TAX_DI,5755.0,-16.7
59544,3222,S_HH_TAX,4810.0,71.9
59544,3222,S_DIR_TAX_DI,4810.0,-16.4
59550,3216,S_HH_TAX,1206.0,76.8
59550,3216,S_DIR_TAX_DI,1206.0,-13.3
59553,3216,S_HH_TAX,2283.0,78.8
59553,3216,S_DIR_TAX_DI,2283.0,-17.3
59557,3222,S_HH_TAX,1057.0,78.1
59557,3222,S_DIR_TAX_DI,1057.0,-14.8
59560,3216,S_HH_TAX,5492.0,75.1
59560,3216,S_DIR_TAX_DI,5492.0,-15.0
59564,3222,S_HH_TAX,1272.0,65.2
59564,3222,S_DIR_TAX_DI,1272.0,-11.1
59566,3216,S_HH_TAX,1720.0,77.5
59566,3216,S_DIR_TAX_DI,1720.0,-15.1
59569,3212,S_HH_TAX,6466.0,65.8
59569,3212,S_DIR_TAX_DI,6466.0,-11.0
59571,3208,S_HH_TAX,1784.0,63.8
59571,3208,S_DIR_TAX_DI,1784.0,-11.9
59574,3212,S_HH_TAX,5013.0,65.3
59574,3212,S_DIR_TAX_DI,5013.0,-11.0
59580,3213,S_HH_TAX,1807.0,69.9
59580,3213,S_DIR_TAX_DI,1807.0,-14.3
59581,3216,S_HH_TAX,1400.0,75.6
59581,3216,S_DIR_TAX_DI,1400.0,-14.9
59585,3216,S_HH_TAX,1604.0,74.9
59585,3216,S_DIR_TAX_DI,1604.0,-16.5
59586,3216,S_HH_TAX,2785.0,80.1
59586,3216,S_DIR_TAX_DI,2785.0,-17.6
59588,3213,S_HH_TAX,3570.0,71.5
59588,3213,S_DIR_TAX_DI,3570.0,-18.4
59589,3222,S_HH_TAX,1176.0,74.0
59589,3222,S_DIR_TAX_DI,1176.0,-12.9
59592,3216,S_HH_TAX,1614.0,82.2
59592,3216,S_DIR_TAX_DI,1614.0,-16.1
59598,3218,S_HH_TAX,1576.0,76.6
59598,3218,S_DIR_TAX_DI,1576.0,-15.5
59599,3218,S_HH_TAX,39397.0,70.8
59599,3218,S_DIR_TAX_DI,39397.0,-11.6
59601,3217,S_HH_TAX,1104.0,61.6
59601,3217,S_DIR_TAX_DI,1104.0,-11.4
59603,3222,S_HH_TAX,2584.0,67.1
59603,3222,S_DIR_TAX_DI,2584.0,-11.3
59606,3222,S_HH_TAX,19554.0,71.7
59606,3222,S_DIR_TAX_DI,19554.0,-16.1
59611,3216,S_HH_TAX,1048.0,78.8
59611,3216,S_DIR_TAX_DI,1048.0,-22.2
59615,3216,S_HH_TAX,1012.0,79.4
59615,3216,S_DIR_TAX_DI,1012.0,-14.7
59616,3222,S_HH_TAX,4133.0,61.1
59616,3222,S_DIR_TAX_DI,4133.0,-10.5
59624,3208,S_HH_TAX,847.0,64.7
59624,3208,S_DIR_TAX_DI,847.0,-12.3
59630,3216,S_HH_TAX,1081.0,77.3
59630,3216,S_DIR_TAX_DI,1081.0,-13.7
59631,3208,S_HH_TAX,861.0,65.2
59631,3208,S_DIR_TAX_DI,861.0,-11.2
59632,3222,S_HH_TAX,2238.0,68.7
59632,3222,S_DIR_TAX_DI,2238.0,-12.3
59636,3216,S_HH_TAX,4689.0,80.3
59636,3216,S_DIR_TAX_DI,4689.0,-18.0
59646,3216,S_HH_TAX,9244.0,79.8
59646,3216,S_DIR_TAX_DI,9244.0,-19.4
59647,3219,S_HH_TAX,1073.0,63.5
59647,3219,S_DIR_TAX_DI,1073.0,-10.5
59648,3216,S_HH_TAX,6326.0,71.3
59648,3216,S_DIR_TAX_DI,6326.0,-16.0
59650,3218,S_HH_TAX,16238.0,67.9
59650,3218,S_DIR_TAX_DI,16238.0,-10.8
59653,3216,S_HH_TAX,3284.0,77.0
59653,3216,S_DIR_TAX_DI,3284.0,-15.2
59654,3212,S_HH_TAX,2701.0,60.7
59654,3212,S_DIR_TAX_DI,2701.0,-9.1
59656,3218,S_HH_TAX,2087.0,76.2
59656,3218,S_DIR_TAX_DI,2087.0,-16.2
59659,3217,S_HH_TAX,1202.0,54.8
59659,3217,S_DIR_TAX_DI,1202.0,-10.8
59660,3218,S_HH_TAX,1202.0,80.9
59660,3218,S_DIR_TAX_DI,1202.0,-18.5
59663,3213,S_HH_TAX,2335.0,69.0
59663,3213,S_DIR_TAX_DI,2335.0,-14.2
60007,3211,S_HH_TAX,1225.0,81.9
60007,3211,S_DIR_TAX_DI,1225.0,-17.6
60012,0054,S_HH_TAX,1296.0,79.5
60012,0054,S_DIR_TAX_DI,1296.0,-13.7
60029,0054,S_HH_TAX,1163.0,72.6
60029,0054,S_DIR_TAX_DI,1163.0,-13.7
60041,0054,S_HH_TAX,885.0,80.0
60041,0054,S_DIR_TAX_DI,885.0,-14.5
60057,0054,S_HH_TAX,24079.0,66.6
60057,0054,S_DIR_TAX_DI,24079.0,-13.9
60068,3210,S_HH_TAX,1331.0,75.3
60068,3210,S_DIR_TAX_DI,1331.0,-13.2
60086,3211,S_HH_TAX,829.0,77.7
60086,3211,S_DIR_TAX_DI,829.0,-16.8
60088,0054,S_HH_TAX,1972.0,80.8
60088,0054,S_DIR_TAX_DI,1972.0,-15.0
60102,3211,S_HH_TAX,810.0,79.2
60102,3211,S_DIR_TAX_DI,810.0,-14.4
60103,0054,S_HH_TAX,1661.0,70.0
60103,0054,S_DIR_TAX_DI,1661.0,-13.5
60104,0054,S_HH_TAX,1821.0,59.8
60104,0054,S_DIR_TAX_DI,1821.0,-11.4
60106,3211,S_HH_TAX,980.0,74.1
60106,3211,S_DIR_TAX_DI,980.0,-14.9
60107,3211,S_HH_TAX,1331.0,72.5
60107,3211,S_DIR_TAX_DI,1331.0,-16.5
60116,3211,S_HH_TAX,1223.0,72.6
60116,3211,S_DIR_TAX_DI,1223.0,-13.0
60134,3211,S_HH_TAX,990.0,75.8
60134,3211,S_DIR_TAX_DI,990.0,-14.2
60139,0054,S_HH_TAX,4207.0,80.1
60139,0054,S_DIR_TAX_DI,4207.0,-15.0
60141,3211,S_HH_TAX,5294.0,80.9
60141,3211,S_DIR_TAX_DI,5294.0,-22.1
60142,3211,S_HH_TAX,1246.0,93.8
60142,3211,S_DIR_TAX_DI,1246.0,-19.4
60143,0054,S_HH_TAX,1295.0,74.5
60143,0054,S_DIR_TAX_DI,1295.0,-14.7
60149,3210,S_HH_TAX,833.0,76.5
60149,3210,S_DIR_TAX_DI,833.0,-14.7
60151,3210,S_HH_TAX,1439.0,71.3
60151,3210,S_DIR_TAX_DI,1439.0,-18.3
60155,3211,S_HH_TAX,1442.0,72.9
60155,3211,S_DIR_TAX_DI,1442.0,-13.8
60156,3210,S_HH_TAX,931.0,76.5
60156,3210,S_DIR_TAX_DI,931.0,-15.8
60157,3211,S_HH_TAX,4615.0,77.0
60157,3211,S_DIR_TAX_DI,4615.0,-14.0
60159,3210,S_HH_TAX,16916.0,72.3
60159,3210,S_DIR_TAX_DI,16916.0,-18.5
60172,3211,S_HH_TAX,1757.0,88.6
60172,3211,S_DIR_TAX_DI,1757.0,-24.3
60175,3211,S_HH_TAX,11774.0,66.2
60175,3211,S_DIR_TAX_DI,11774.0,-10.0
60176,3221,S_HH_TAX,6365.0,74.5
60176,3221,S_DIR_TAX_DI,6365.0,-15.1
60178,0054,S_HH_TAX,1394.0,65.3
60178,0054,S_DIR_TAX_DI,1394.0,-12.3
60188,3210,S_HH_TAX,839.0,69.9
60188,3210,S_DIR_TAX_DI,839.0,-13.6
60223,3210,S_HH_TAX,1562.0,72.9
60223,3210,S_DIR_TAX_DI,1562.0,-13.7
60234,3211,S_HH_TAX,1038.0,74.5
60234,3211,S_DIR_TAX_DI,1038.0,-14.7
60282,3211,S_HH_TAX,3665.0,81.7
60282,3211,S_DIR_TAX_DI,3665.0,-24.7
60286,0054,S_HH_TAX,1194.0,55.1
60286,0054,S_DIR_TAX_DI,1194.0,-12.1
60313,0054,S_HH_TAX,969.0,71.5
60313,0054,S_DIR_TAX_DI,969.0,-12.2
60325,3210,S_HH_TAX,885.0,82.1
60325,3210,S_DIR_TAX_DI,885.0,-19.0
60338,3210,S_HH_TAX,2234.0,76.4
60338,3210,S_DIR_TAX_DI,2234.0,-16.8
60341,3221,S_HH_TAX,762.0,86.3
60341,3221,S_DIR_TAX_DI,762.0,-16.7
60342,3211,S_HH_TAX,1898.0,76.4
60342,3211,S_DIR_TAX_DI,1898.0,-13.7
60346,3211,S_HH_TAX,3852.0,80.9
60346,3211,S_DIR_TAX_DI,3852.0,-27.0
60360,3211,S_HH_TAX,2673.0,72.5
60360,3211,S_DIR_TAX_DI,2673.0,-12.0
60368,3210,S_HH_TAX,1108.0,72.4
60368,3210,S_DIR_TAX_DI,1108.0,-12.5
60374,3211,S_HH_TAX,1060.0,71.6
60374,3211,S_DIR_TAX_DI,1060.0,-12.5
60382,3210,S_HH_TAX,3623.0,81.8
60382,3210,S_DIR_TAX_DI,3623.0,-16.3
60395,0054,S_HH_TAX,5195.0,75.4
60395,0054,S_DIR_TAX_DI,5195.0,-12.4
60398,0054,S_HH_TAX,941.0,78.0
60398,0054,S_DIR_TAX_DI,941.0,-16.4
60402,3210,S_HH_TAX,871.0,85.6
60402,3210,S_DIR_TAX_DI,871.0,-18.0
60409,3211,S_HH_TAX,740.0,78.1
60409,3211,S_DIR_TAX_DI,740.0,-14.8
60414,3211,S_HH_TAX,4875.0,66.4
60414,3211,S_DIR_TAX_DI,4875.0,-10.3
60439,3211,S_HH_TAX,2307.0,72.6
60439,3211,S_DIR_TAX_DI,2307.0,-12.0
60446,3221,S_HH_TAX,1611.0,84.6
60446,3221,S_DIR_TAX_DI,1611.0,-14.4
60450,3211,S_HH_TAX,1631.0,83.4
60450,3211,S_DIR_TAX_DI,1631.0,-14.3
60462,0054,S_HH_TAX,1184.0,75.8
60462,0054,S_DIR_TAX_DI,1184.0,-13.2
60463,3211,S_HH_TAX,7514.0,67.4
60463,3211,S_DIR_TAX_DI,7514.0,-11.0
60471,3210,S_HH_TAX,5515.0,59.1
60471,3210,S_DIR_TAX_DI,5515.0,-11.9
60482,3211,S_HH_TAX,1462.0,82.6
60482,3211,S_DIR_TAX_DI,1462.0,-22.0
60500,3221,S_HH_TAX,1633.0,83.4
60500,3221,S_DIR_TAX_DI,1633.0,-15.7
60508,3211,S_HH_TAX,1301.0,82.3
60508,3211,S_DIR_TAX_DI,1301.0,-17.9
60509,3211,S_HH_TAX,5150.0,75.2
60509,3211,S_DIR_TAX_DI,5150.0,-13.4
60513,3211,S_HH_TAX,1337.0,79.9
60513,3211,S_DIR_TAX_DI,1337.0,-18.8
60524,3211,S_HH_TAX,1078.0,72.3
60524,3211,S_DIR_TAX_DI,1078.0,-13.1
60537,3210,S_HH_TAX,1599.0,71.2
60537,3210,S_DIR_TAX_DI,1599.0,-12.7
60575,0054,S_HH_TAX,1315.0,80.8
60575,0054,S_DIR_TAX_DI,1315.0,-13.7
60581,3211,S_HH_TAX,2648.0,65.3
60581,3211,S_DIR_TAX_DI,2648.0,-11.7
60584,3211,S_HH_TAX,1883.0,77.2
60584,3211,S_DIR_TAX_DI,1883.0,-15.7
60589,3211,S_HH_TAX,1256.0,79.1
60589,3211,S_DIR_TAX_DI,1256.0,-13.8
60612,3211,S_HH_TAX,6711.0,80.7
60612,3211,S_DIR_TAX_DI,6711.0,-22.7
60616,0054,S_HH_TAX,1168.0,68.8
60616,0054,S_DIR_TAX_DI,1168.0,-11.6
60636,3210,S_HH_TAX,1935.0,63.4
60636,3210,S_DIR_TAX_DI,1935.0,-12.9
60647,3210,S_HH_TAX,873.0,71.8
60647,3210,S_DIR_TAX_DI,873.0,-15.1
60665,3210,S_HH_TAX,1193.0,76.5
60665,3210,S_DIR_TAX_DI,1193.0,-15.3
60667,3210,S_HH_TAX,1690.0,81.0
60667,3210,S_DIR_TAX_DI,1690.0,-14.9
60670,3211,S_HH_TAX,1916.0,81.2
60670,3211,S_DIR_TAX_DI,1916.0,-17.9
60684,3211,S_HH_TAX,2251.0,70.2
60684,3211,S_DIR_TAX_DI,2251.0,-12.9
60686,3211,S_HH_TAX,895.0,78.0
60686,3211,S_DIR_TAX_DI,895.0,-17.7
61001,0051,S_HH_TAX,11933.0,59.7
61001,0051,S_DIR_TAX_DI,11933.0,-13.4
61006,2801,S_HH_TAX,6385.0,54.2
61006,2801,S_DIR_TAX_DI,6385.0,-11.8
61007,2809,S_HH_TAX,1906.0,66.4
61007,2809,S_DIR_TAX_DI,1906.0,-13.2
61096,2809,S_HH_TAX,1279.0,57.6
61096,2809,S_DIR_TAX_DI,1279.0,-13.4
61117,0051,S_HH_TAX,1021.0,65.7
61117,0051,S_DIR_TAX_DI,1021.0,-13.9
61143,0051,S_HH_TAX,1159.0,57.1
61143,0051,S_DIR_TAX_DI,1159.0,-14.7
61145,2809,S_HH_TAX,2096.0,54.0
61145,2809,S_DIR_TAX_DI,2096.0,-11.9
61153,2801,S_HH_TAX,1029.0,59.5
61153,2801,S_DIR_TAX_DI,1029.0,-12.1
61167,2812,S_HH_TAX,1354.0,65.0
61167,2812,S_DIR_TAX_DI,1354.0,-13.0
61168,2809,S_HH_TAX,2491.0,52.9
61168,2809,S_DIR_TAX_DI,2491.0,-11.9
61169,2809,S_HH_TAX,6769.0,56.9
61169,2809,S_DIR_TAX_DI,6769.0,-12.0
61211,2809,S_HH_TAX,967.0,63.4
61211,2809,S_DIR_TAX_DI,967.0,-11.6
61214,2812,S_HH_TAX,3817.0,55.4
61214,2812,S_DIR_TAX_DI,3817.0,-12.9
61230,0061,S_HH_TAX,1366.0,57.4
61230,0061,S_DIR_TAX_DI,1366.0,-14.0
61293,0051,S_HH_TAX,1771.0,56.9
61293,0051,S_DIR_TAX_DI,1771.0,-14.1
61309,0061,S_HH_TAX,873.0,64.8
61309,0061,S_DIR_TAX_DI,873.0,-14.2
61339,2801,S_HH_TAX,944.0,63.4
61339,2801,S_DIR_TAX_DI,944.0,-12.9
61391,2809,S_HH_TAX,1583.0,60.3
61391,2809,S_DIR_TAX_DI,1583.0,-15.0
61397,0051,S_HH_TAX,1695.0,54.7
61397,0051,S_DIR_TAX_DI,1695.0,-14.6
61464,0051,S_HH_TAX,1775.0,56.6
61464,0051,S_DIR_TAX_DI,1775.0,-11.7
61474,2801,S_HH_TAX,1633.0,62.7
61474,2801,S_DIR_TAX_DI,1633.0,-13.2
61483,2809,S_HH_TAX,1466.0,47.5
61483,2809,S_DIR_TAX_DI,1466.0,-15.7
61484,0061,S_HH_TAX,1515.0,65.4
61484,0061,S_DIR_TAX_DI,1515.0,-13.0
61486,2809,S_HH_TAX,2125.0,63.7
61486,2809,S_DIR_TAX_DI,2125.0,-11.9
61491,2812,S_HH_TAX,1452.0,54.7
61491,2812,S_DIR_TAX_DI,1452.0,-11.9
61508,2814,S_HH_TAX,1482.0,47.0
61508,2814,S_DIR_TAX_DI,1482.0,-10.6
62004,3203,S_HH_TAX,3610.0,67.3
62004,3203,S_DIR_TAX_DI,3610.0,-13.9
62014,3219,S_HH_TAX,4223.0,67.0
62014,3219,S_DIR_TAX_DI,4223.0,-13.3
62019,3215,S_HH_TAX,1639.0,73.7
62019,3215,S_DIR_TAX_DI,1639.0,-14.6
62023,3205,S_HH_TAX,1225.0,72.6
62023,3205,S_DIR_TAX_DI,1225.0,-13.5
62025,3206,S_HH_TAX,865.0,67.2
62025,3206,S_DIR_TAX_DI,865.0,-15.4
62032,3215,S_HH_TAX,1934.0,69.1
62032,3215,S_DIR_TAX_DI,1934.0,-13.6
62033,3215,S_HH_TAX,1832.0,72.4
62033,3215,S_DIR_TAX_DI,1832.0,-12.9
62034,3205,S_HH_TAX,867.0,70.9
62034,3205,S_DIR_TAX_DI,867.0,-11.9
62035,3205,S_HH_TAX,2494.0,71.0
62035,3205,S_DIR_TAX_DI,2494.0,-13.4
62037,3203,S_HH_TAX,1242.0,72.7
62037,3203,S_DIR_TAX_DI,1242.0,-20.6
62038,3207,S_HH_TAX,1819.0,68.0
62038,3207,S_DIR_TAX_DI,1819.0,-14.9
62040,3219,S_HH_TAX,4141.0,64.6
62040,3219,S_DIR_TAX_DI,4141.0,-11.7
62041,3203,S_HH_TAX,19306.0,71.6
62041,3203,S_DIR_TAX_DI,19306.0,-15.9
62043,3207,S_HH_TAX,832.0,71.8
62043,3207,S_DIR_TAX_DI,832.0,-13.2
62048,3205,S_HH_TAX,4263.0,58.0
62048,3205,S_DIR_TAX_DI,4263.0,-9.7
62051,3215,S_HH_TAX,1871.0,71.5
62051,3215,S_DIR_TAX_DI,1871.0,-11.5
62057,3207,S_HH_TAX,2201.0,68.8
62057,3207,S_DIR_TAX_DI,2201.0,-13.7
62060,3204,S_HH_TAX,1161.0,51.6
62060,3204,S_DIR_TAX_DI,1161.0,-10.9
62065,3215,S_HH_TAX,7058.0,64.4
62065,3215,S_DIR_TAX_DI,7058.0,-10.0
62080,3203,S_HH_TAX,1370.0,58.1
62080,3203,S_DIR_TAX_DI,1370.0,-12.0
62083,3205,S_HH_TAX,3161.0,62.6
62083,3205,S_DIR_TAX_DI,3161.0,-10.1
62099,3203,S_HH_TAX,2496.0,72.0
62099,3203,S_DIR_TAX_DI,2496.0,-14.8
62108,3204,S_HH_TAX,7302.0,51.8
62108,3204,S_DIR_TAX_DI,7302.0,-13.2
62119,3205,S_HH_TAX,11494.0,67.1
62119,3205,S_DIR_TAX_DI,11494.0,-15.3
62126,3205,S_HH_TAX,3849.0,69.6
62126,3205,S_DIR_TAX_DI,3849.0,-12.8
62128,3203,S_HH_TAX,1794.0,74.9
62128,3203,S_DIR_TAX_DI,1794.0,-12.1
62132,3215,S_HH_TAX,2003.0,77.0
62132,3215,S_DIR_TAX_DI,2003.0,-13.3
62133,3215,S_HH_TAX,3187.0,65.0
62133,3215,S_DIR_TAX_DI,3187.0,-10.0
62139,3219,S_HH_TAX,2056.0,67.0
62139,3219,S_DIR_TAX_DI,2056.0,-12.5
62160,3206,S_HH_TAX,18223.0,60.2
62160,3206,S_DIR_TAX_DI,18223.0,-11.8
62170,3215,S_HH_TAX,963.0,78.3
62170,3215,S_DIR_TAX_DI,963.0,-16.7
62173,3212,S_HH_TAX,2175.0,76.6
62173,3212,S_DIR_TAX_DI,2175.0,-14.4
62178,3205,S_HH_TAX,9419.0,61.0
62178,3205,S_DIR_TAX_DI,9419.0,-10.4
62186,3215,S_HH_TAX,5110.0,65.9
62186,3215,S_DIR_TAX_DI,5110.0,-10.9
62188,3205,S_HH_TAX,1213.0,69.9
62188,3205,S_DIR_TAX_DI,1213.0,-11.5
62193,3207,S_HH_TAX,31108.0,63.1
62193,3207,S_DIR_TAX_DI,31108.0,-11.6
62194,3205,S_HH_TAX,2316.0,62.0
62194,3205,S_DIR_TAX_DI,2316.0,-9.9
62201,3204,S_HH_TAX,1253.0,58.3
62201,3204,S_DIR_TAX_DI,1253.0,-12.4
62215,3215,S_HH_TAX,7219.0,70.2
62215,3215,S_DIR_TAX_DI,7219.0,-12.3
62217,3205,S_HH_TAX,1154.0,65.5
62217,3205,S_DIR_TAX_DI,1154.0,-10.7
62224,3205,S_HH_TAX,1189.0,70.7
62224,3205,S_DIR_TAX_DI,1189.0,-12.2
62235,3206,S_HH_TAX,1119.0,67.9
62235,3206,S_DIR_TAX_DI,1119.0,-21.8
62239,3207,S_HH_TAX,1087.0,64.1
62239,3207,S_DIR_TAX_DI,1087.0,-16.6
62240,3212,S_HH_TAX,878.0,74.6
62240,3212,S_DIR_TAX_DI,878.0,-11.6
62244,3207,S_HH_TAX,2365.0,67.8
62244,3207,S_DIR_TAX_DI,2365.0,-14.8
62249,3215,S_HH_TAX,2871.0,72.7
62249,3215,S_DIR_TAX_DI,2871.0,-10.0
62250,3215,S_HH_TAX,4172.0,69.8
62250,3215,S_DIR_TAX_DI,4172.0,-12.1
62252,3205,S_HH_TAX,1044.0,74.7
62252,3205,S_DIR_TAX_DI,1044.0,-11.7
62261,3204,S_HH_TAX,2742.0,56.6
62261,3204,S_DIR_TAX_DI,2742.0,-17.2
62263,3203,S_HH_TAX,2440.0,66.2
62263,3203,S_DIR_TAX_DI,2440.0,-16.3
62268,3206,S_HH_TAX,2011.0,59.9
62268,3206,S_DIR_TAX_DI,2011.0,-10.5
62270,3205,S_HH_TAX,2891.0,62.7
62270,3205,S_DIR_TAX_DI,2891.0,-10.2
62274,3215,S_HH_TAX,2366.0,73.5
62274,3215,S_DIR_TAX_DI,2366.0,-12.1
62276,3215,S_HH_TAX,2351.0,76.7
62276,3215,S_DIR_TAX_DI,2351.0,-12.7
62277,3215,S_HH_TAX,1098.0,71.3
62277,3215,S_DIR_TAX_DI,1098.0,-11.2
62288,3219,S_HH_TAX,833.0,78.7
62288,3219,S_DIR_TAX_DI,833.0,-13.4
62291,3215,S_HH_TAX,1233.0,70.5
62291,3215,S_DIR_TAX_DI,1233.0,-11.7
62297,3219,S_HH_TAX,1396.0,71.7
62297,3219,S_DIR_TAX_DI,1396.0,-13.0
62300,3206,S_HH_TAX,1100.0,64.2
62300,3206,S_DIR_TAX_DI,1100.0,-12.3
62318,3204,S_HH_TAX,4616.0,61.5
62318,3204,S_DIR_TAX_DI,4616.0,-11.5
62321,3215,S_HH_TAX,1802.0,69.5
62321,3215,S_DIR_TAX_DI,1802.0,-10.6
62338,3216,S_HH_TAX,1184.0,76.7
62338,3216,S_DIR_TAX_DI,1184.0,-20.3
62351,3215,S_HH_TAX,2386.0,65.7
62351,3215,S_DIR_TAX_DI,2386.0,-10.4
62361,3204,S_HH_TAX,1373.0,49.4
62361,3204,S_DIR_TAX_DI,1373.0,-9.1
62364,3219,S_HH_TAX,994.0,56.7
62364,3219,S_DIR_TAX_DI,994.0,-11.5
62376,3205,S_HH_TAX,970.0,78.3
62376,3205,S_DIR_TAX_DI,970.0,-16.2
62386,3215,S_HH_TAX,2643.0,65.4
62386,3215,S_DIR_TAX_DI,2643.0,-9.1
62397,3207,S_HH_TAX,2132.0,65.6
62397,3207,S_DIR_TAX_DI,2132.0,-11.4
62400,3205,S_HH_TAX,2038.0,67.6
62400,3205,S_DIR_TAX_DI,2038.0,-10.8
62401,3215,S_HH_TAX,1722.0,70.8
62401,3215,S_DIR_TAX_DI,1722.0,-10.8
62413,3215,S_HH_TAX,5116.0,64.7
62413,3215,S_DIR_TAX_DI,5116.0,-10.7
62427,3215,S_HH_TAX,11220.0,67.5
62427,3215,S_DIR_TAX_DI,11220.0,-12.2
62443,3205,S_HH_TAX,2499.0,69.0
62443,3205,S_DIR_TAX_DI,2499.0,-11.4
62447,3204,S_HH_TAX,1078.0,46.1
62447,3204,S_DIR_TAX_DI,1078.0,-10.9
62454,3205,S_HH_TAX,1013.0,80.0
62454,3205,S_DIR_TAX_DI,1013.0,-18.0
62457,3205,S_HH_TAX,2957.0,62.4
62457,3205,S_DIR_TAX_DI,2957.0,-11.2
62464,3215,S_HH_TAX,1366.0,75.1
62464,3215,S_DIR_TAX_DI,1366.0,-12.5
62473,3205,S_HH_TAX,3838.0,61.5
62473,3205,S_DIR_TAX_DI,3838.0,-10.9
62480,3205,S_HH_TAX,1042.0,80.8
62480,3205,S_DIR_TAX_DI,1042.0,-13.0
62489,3205,S_HH_TAX,1473.0,70.6
62489,3205,S_DIR_TAX_DI,1473.0,-13.0
62491,3216,S_HH_TAX,1966.0,77.6
62491,3216,S_DIR_TAX_DI,1966.0,-15.7
62497,3212,S_HH_TAX,2871.0,68.4
62497,3212,S_DIR_TAX_DI,2871.0,-11.9
62498,3215,S_HH_TAX,13832.0,61.1
62498,3215,S_DIR_TAX_DI,13832.0,-11.4
62502,3205,S_HH_TAX,1931.0,77.6
62502,3205,S_DIR_TAX_DI,1931.0,-14.6
62510,3215,S_HH_TAX,12157.0,62.6
62510,3215,S_DIR_TAX_DI,12157.0,-10.5
62516,3205,S_HH_TAX,4180.0,64.7
62516,3205,S_DIR_TAX_DI,4180.0,-11.9
62520,3205,S_HH_TAX,983.0,72.5
62520,3205,S_DIR_TAX_DI,983.0,-17.0
62523,3215,S_HH_TAX,2201.0,66.7
62523,3215,S_DIR_TAX_DI,2201.0,-10.9
62525,3219,S_HH_TAX,4231.0,59.1
62525,3219,S_DIR_TAX_DI,4231.0,-13.1
62528,3215,S_HH_TAX,2792.0,70.0
62528,3215,S_DIR_TAX_DI,2792.0,-12.3
62534,3219,S_HH_TAX,1559.0,64.9
62534,3219,S_DIR_TAX_DI,1559.0,-11.7
62548,3207,S_HH_TAX,3999.0,72.7
62548,3207,S_DIR_TAX_DI,3999.0,-13.8
62555,3205,S_HH_TAX,2383.0,57.8
62555,3205,S_DIR_TAX_DI,2383.0,-8.5
62557,3203,S_HH_TAX,1085.0,74.9
62557,3203,S_DIR_TAX_DI,1085.0,-17.5
62560,3206,S_HH_TAX,2073.0,70.2
62560,3206,S_DIR_TAX_DI,2073.0,-12.1
62563,3215,S_HH_TAX,3202.0,69.8
62563,3215,S_DIR_TAX_DI,3202.0,-10.4
62570,3215,S_HH_TAX,4641.0,65.5
62570,3215,S_DIR_TAX_DI,4641.0,-10.7
62571,3204,S_HH_TAX,1781.0,61.3
62571,3204,S_DIR_TAX_DI,1781.0,-16.5
62573,3215,S_HH_TAX,1503.0,75.9
62573,3215,S_DIR_TAX_DI,1503.0,-13.8
62587,3215,S_HH_TAX,3649.0,64.4
62587,3215,S_DIR_TAX_DI,3649.0,-10.5
62588,3204,S_HH_TAX,1035.0,60.5
62588,3204,S_DIR_TAX_DI,1035.0,-16.3
62604,3206,S_HH_TAX,1850.0,62.8
62604,3206,S_DIR_TAX_DI,1850.0,-24.0
62617,3205,S_HH_TAX,5164.0,61.4
62617,3205,S_DIR_TAX_DI,5164.0,-10.7
62624,3215,S_HH_TAX,2365.0,67.4
62624,3215,S_DIR_TAX_DI,2365.0,-10.9
62626,3215,S_HH_TAX,886.0,72.4
62626,3215,S_DIR_TAX_DI,886.0,-11.9
62628,3215,S_HH_TAX,2986.0,60.9
62628,3215,S_DIR_TAX_DI,2986.0,-9.3
62637,3215,S_HH_TAX,4091.0,67.2
62637,3215,S_DIR_TAX_DI,4091.0,-11.0
62643,3206,S_HH_TAX,5657.0,64.3
62643,3206,S_DIR_TAX_DI,5657.0,-10.9
62645,3213,S_HH_TAX,2294.0,73.5
62645,3213,S_DIR_TAX_DI,2294.0,-14.6
62666,3215,S_HH_TAX,1226.0,73.8
62666,3215,S_DIR_TAX_DI,1226.0,-10.9
62667,3206,S_HH_TAX,4055.0,59.2
62667,3206,S_DIR_TAX_DI,4055.0,-10.1
62684,3219,S_HH_TAX,907.0,71.5
62684,3219,S_DIR_TAX_DI,907.0,-11.7
62688,3204,S_HH_TAX,1915.0,63.1
62688,3204,S_DIR_TAX_DI,1915.0,-13.9
62705,3206,S_HH_TAX,782.0,73.9
62705,3206,S_DIR_TAX_DI,782.0,-12.0
62706,3205,S_HH_TAX,1077.0,74.4
62706,3205,S_DIR_TAX_DI,1077.0,-16.7
62711,3206,S_HH_TAX,1211.0,72.8
62711,3206,S_DIR_TAX_DI,1211.0,-12.8
62721,3219,S_HH_TAX,769.0,73.6
62721,3219,S_DIR_TAX_DI,769.0,-13.2
62724,3215,S_HH_TAX,3561.0,65.3
62724,3215,S_DIR_TAX_DI,3561.0,-10.2
62735,3205,S_HH_TAX,963.0,77.1
62735,3205,S_DIR_TAX_DI,963.0,-12.2
62736,3216,S_HH_TAX,1546.0,75.7
