codgeo,ze2020,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_est,unemployment_rate_est_2022
81289,7610,1191.59533,1091.01167,100.58366,0.084411
81290,7602,54.05714,44.22857,9.82857,0.181818
81291,7602,251.61768,242.03865,9.57903,0.03807
81292,7602,241.85281,222.1636,19.68921,0.08141
81293,7615,213.28064,179.00698,34.27366,0.160697
81294,7602,554.49545,514.53182,39.96363,0.072072
81295,7602,210.87535,191.28967,19.58568,0.092878
81297,7602,604.91803,565.57377,39.34426,0.065041
81298,7625,235.21163,219.30356,15.90807,0.067633
81299,7610,190.39457,170.39556,19.99901,0.10504
81300,7602,27.70366,23.08638,4.61728,0.166667
81302,7602,21.09091,15.81818,5.27273,0.25
81303,7602,100.1965,95.02514,5.17136,0.051612
81304,7602,97.4359,87.17949,10.25641,0.105263
81305,7610,274.73393,241.16757,33.56636,0.122178
81306,7602,368.91415,354.23635,14.6778,0.039786
81307,7610,411.88104,385.71314,26.1679,0.063533
81308,7602,476.70991,447.86531,28.8446,0.060508
81309,7615,221.2268,175.47907,45.74773,0.206791
81310,7625,78.07692,72.5,5.57692,0.071429
81311,7610,336.57568,331.7737,4.80198,0.014267
81312,7610,410.43728,385.59609,24.84119,0.060524
81313,7602,84.45305,73.8053,10.64775,0.126079
81314,7610,209.80843,191.13672,18.67171,0.088994
81315,7610,676.06167,635.69236,40.36931,0.059712
81316,7602,146.4393,109.69863,36.74067,0.250894
81317,7602,581.85532,531.68511,50.17021,0.086225
81318,7625,69.0,64.07143,4.92857,0.071429
81319,7602,247.22953,241.83464,5.39489,0.021821
81320,7602,70.45455,65.75758,4.69697,0.066667
81321,7610,48.17647,42.82353,5.35294,0.111111
81322,7602,123.32036,108.57717,14.74319,0.119552
81323,7610,146.15491,132.27066,13.88425,0.094997
81324,7625,124.38776,118.97959,5.40817,0.043478
81325,7610,1028.45113,978.52632,49.92481,0.048544
81326,7602,208.45783,203.37349,5.08434,0.02439
82001,7615,287.56303,262.77311,24.78992,0.086207
82002,7615,1508.04194,1377.06079,130.98115,0.086855
82003,7609,104.72,99.96,4.76,0.045455
82004,7609,55.84615,50.76923,5.07692,0.090909
82005,7625,819.96521,766.26823,53.69698,0.065487
82006,7609,46.42857,41.78571,4.64286,0.1
82007,7615,61.71429,61.71429,0.0,0.0
82008,7609,358.01046,294.28265,63.72781,0.178005
82009,7609,26.66667,26.66667,0.0,0.0
82010,7609,96.52299,91.23597,5.28702,0.054775
82011,7615,428.16043,393.31016,34.85027,0.081395
82012,7609,302.46539,282.28067,20.18472,0.066734
82013,7609,1528.17108,1316.0551,212.11598,0.138804
82014,7615,149.45455,139.49091,9.96364,0.066667
82015,7609,66.18182,61.09091,5.09091,0.076923
82016,7609,82.41888,77.26477,5.15411,0.062536
82017,7615,766.35336,721.52682,44.82654,0.058493
82018,7615,621.94627,560.32695,61.61932,0.099075
82019,7609,345.74417,287.50327,58.2409,0.168451
82020,7615,284.97223,280.67399,4.29824,0.015083
82021,7609,75.6,75.6,0.0,0.0
82022,7609,134.1983,125.02462,9.17368,0.068359
82023,7615,544.869,463.61014,81.25886,0.149135
82024,7609,96.60989,86.83302,9.77687,0.101199
82025,7615,2033.70304,1900.10964,133.5934,0.06569
82026,7615,303.80952,273.42857,30.38095,0.1
82027,7615,776.38647,729.25762,47.12885,0.060703
82028,7615,434.79534,420.52245,14.27289,0.032827
82029,7611,87.10118,77.41194,9.68924,0.111241
82030,7609,197.88462,146.05769,51.82693,0.261905
82031,7609,521.09483,485.67241,35.42242,0.067977
82032,7609,270.07989,229.37433,40.70556,0.150717
82033,7609,5978.75487,5064.21552,914.53935,0.152965
82034,7609,53.68,53.68,0.0,0.0
82035,7609,144.46825,118.982,25.48625,0.176414
82036,7609,50.38462,45.34615,5.03847,0.1
82037,7615,2906.49404,2381.43805,525.05599,0.180649
82038,7615,510.93063,471.36557,39.56506,0.077437
82039,7615,236.09242,205.50076,30.59166,0.129575
82040,7615,120.6157,107.75203,12.86367,0.10665
82041,7615,101.13348,95.60339,5.53009,0.054681
82042,7609,507.48361,447.18852,60.29509,0.118812
82043,7609,160.8,131.56364,29.23636,0.181818
82044,7615,781.73547,682.45102,99.28445,0.127005
82045,7609,181.34841,176.31347,5.03494,0.027764
82046,7609,28.42105,28.42105,0.0,0.0
82047,7609,28.33333,28.33333,0.0,0.0
82048,7615,804.84648,749.43977,55.40671,0.068841
82049,7609,535.73086,487.12261,48.60825,0.090733
82050,7609,597.11223,562.59929,34.51294,0.0578
82051,7609,367.3669,351.1009,16.266,0.044277
82052,7615,522.28684,463.52605,58.76079,0.112507
82053,7609,134.18346,129.01663,5.16683,0.038506
82054,7609,176.71523,161.72198,14.99325,0.084844
82055,7609,104.93911,99.99373,4.94538,0.047126
82056,7615,95.45455,95.45455,0.0,0.0
82057,7615,318.37452,297.26286,21.11166,0.066311
82058,7609,42.65217,37.91304,4.73913,0.111111
82059,7609,87.94154,71.28958,16.65196,0.189353
82060,7609,77.35,68.25,9.1,0.117647
82061,7615,73.05919,55.91142,17.14777,0.234711
82062,7615,727.60067,707.80201,19.79866,0.027211
82063,7609,307.19573,268.64258,38.55315,0.1255
82064,7609,64.0,54.15385,9.84615,0.153846
82065,7609,185.31888,180.08225,5.23663,0.028257
82066,7615,332.57027,305.41836,27.15191,0.081643
82067,7609,56.18182,56.18182,0.0,0.0
82068,7609,84.5122,78.87805,5.63415,0.066667
82069,7615,102.5651,85.68966,16.87544,0.164534
82070,7609,43.71429,43.71429,0.0,0.0
82071,7609,15.85714,15.85714,0.0,0.0
82072,7609,480.9641,435.87179,45.09231,0.093754
82073,7609,378.46154,339.15897,39.30257,0.103848
82074,7604,36.96,36.96,0.0,0.0
82075,7615,2016.85783,1828.09398,188.76385,0.093593
82076,7615,759.68362,699.24914,60.43448,0.079552
82077,7615,160.38701,149.89545,10.49156,0.065414
82078,7615,56.0,46.66667,9.33333,0.166667
82079,7615,1657.63892,1429.32044,228.31848,0.137737
82080,7609,562.61671,486.12253,76.49418,0.135961
82081,7609,91.8,91.8,0.0,0.0
82082,7615,84.2919,75.801,8.4909,0.100732
82083,7609,56.91304,56.91304,0.0,0.0
82084,7609,40.23529,40.23529,0.0,0.0
82085,7615,561.9723,510.71329,51.25901,0.091213
82086,7609,100.0,90.0,10.0,0.1
82087,7615,1292.44105,1170.75747,121.68358,0.09415
82088,7602,275.63478,239.90435,35.73043,0.12963
82089,7609,492.9569,392.35345,100.60345,0.204082
82090,7615,462.73801,437.98742,24.75059,0.053487
82091,7609,47.25,47.25,0.0,0.0
82092,7615,126.48367,114.3764,12.10727,0.095722
82093,7609,278.81223,243.73194,35.08029,0.12582
82094,7609,624.67932,548.00764,76.67168,0.122738
82095,7615,134.37209,124.4186,9.95349,0.074074
82096,7615,1351.81494,1203.60696,148.20798,0.109636
82097,7609,471.72975,386.29367,85.43608,0.181112
82098,7615,597.87005,552.40165,45.4684,0.076051
82099,7609,259.48783,234.48441,25.00342,0.096357
82100,7615,43.21429,30.25,12.96429,0.3
82101,7609,559.19557,465.97372,93.22185,0.166707
82102,7609,132.85714,118.09524,14.7619,0.111111
82103,7609,38.85714,34.0,4.85714,0.125
82104,7609,63.08571,47.31429,15.77142,0.25
82105,7615,673.17371,576.52348,96.65023,0.143574
82106,7609,49.03226,44.12903,4.90323,0.1
82107,7609,19.125,12.75,6.375,0.333333
82108,7615,678.45325,614.97999,63.47326,0.093556
82109,7609,78.43902,68.63415,9.80487,0.125
82110,7615,453.38689,422.47743,30.90946,0.068175
82111,7609,148.62005,143.60389,5.01616,0.033752
82112,7609,5149.58301,4179.01601,970.567,0.188475
82113,7615,623.01613,553.22581,69.79032,0.11202
82114,7615,348.93617,325.67376,23.26241,0.066667
82115,7615,860.88889,780.8062,80.08269,0.093023
82116,7609,65.66667,56.28571,9.38096,0.142857
82117,7609,466.04842,391.00037,75.04805,0.161031
82118,7609,25.55556,25.55556,0.0,0.0
82119,7615,296.25267,280.75242,15.50025,0.052321
82120,7615,142.35904,130.69172,11.66732,0.081957
82121,7615,27503.75628,24375.82533,3127.93095,0.113727
82122,7609,31.48562,31.48562,0.0,0.0
82123,7615,941.08986,896.03768,45.05218,0.047872
82124,7615,2100.97089,1864.16221,236.80868,0.112714
82125,7615,3222.28874,2887.36047,334.92827,0.103941
82126,7615,571.74535,486.91496,84.83039,0.148371
82127,7609,344.25592,312.57197,31.68395,0.092036
82128,7607,31.79167,31.79167,0.0,0.0
82129,7609,83.82759,78.89655,4.93104,0.058824
82130,7609,76.0,66.5,9.5,0.125
82131,7615,587.41927,506.74442,80.67485,0.137338
82132,7615,480.44075,420.63069,59.81006,0.12449
82133,7615,33.52632,33.52632,0.0,0.0
82134,7615,2471.68087,2206.8088,264.87207,0.107163
82135,7615,719.42407,653.05774,66.36633,0.092249
82136,7615,897.75668,785.53709,112.21959,0.125
82137,7611,180.09381,149.12247,30.97134,0.171973
82138,7609,101.4,101.4,0.0,0.0
82139,7609,49.13007,44.21707,4.913,0.1
82140,7615,259.06671,234.51533,24.55138,0.094769
82141,7609,253.39978,204.87622,48.52356,0.19149
82142,7625,1024.09091,958.5,65.59091,0.064048
82143,7609,51.76471,46.58824,5.17647,0.1
82144,7615,376.71469,367.16206,9.55263,0.025358
82145,7615,181.8209,141.31303,40.50787,0.22279
82146,7609,25.0,25.0,0.0,0.0
82147,7611,146.88367,127.22324,19.66043,0.13385
82148,7615,300.92032,259.33747,41.58285,0.138186
82149,7615,873.85267,734.22005,139.63262,0.15979
82150,7615,410.50094,349.07001,61.43093,0.149649
82151,7609,133.66667,133.66667,0.0,0.0
82152,7609,180.01867,157.56845,22.45022,0.124711
82153,7609,70.71744,56.55913,14.15831,0.20021
82154,7609,92.50379,76.85063,15.65316,0.169216
82155,7615,730.38196,620.32361,110.05835,0.150686
82156,7609,61.34615,55.76923,5.57692,0.090909
82157,7609,56.5,47.08333,9.41667,0.166667
82158,7609,59.2,59.2,0.0,0.0
82159,7615,282.1224,256.66045,25.46195,0.090251
82160,7609,115.03412,105.72895,9.30517,0.080891
82161,7615,1897.19549,1707.4812,189.71429,0.099997
82162,7615,133.84257,128.32705,5.51552,0.041209
82163,7609,23.55556,17.66667,5.88889,0.25
82164,7609,24.23077,24.23077,0.0,0.0
82165,7609,255.03906,226.91031,28.12875,0.110292
82166,7609,125.89441,120.02229,5.87212,0.046643
82167,7615,799.04567,713.11268,85.93299,0.107545
82168,7609,110.54817,96.88466,13.66351,0.123598
82169,7609,995.48908,906.30568,89.1834,0.089588
82170,7609,243.01632,222.70274,20.31358,0.083589
82171,7609,622.80755,547.46792,75.33963,0.120968
82172,7611,105.16375,90.86712,14.29663,0.135946
82173,7615,625.628,533.54976,92.07824,0.147177
82174,7615,132.29632,112.65994,19.63638,0.148427
82175,7609,132.72335,98.57114,34.15221,0.257319
82176,7615,442.28061,402.97449,39.30612,0.088871
82177,7607,78.17143,65.14286,13.02857,0.166667
82178,7615,372.84588,347.34525,25.50063,0.068395
82179,7615,832.81409,723.38925,109.42484,0.131392
82180,7609,256.05119,226.41926,29.63193,0.115727
82181,7609,96.13333,91.55556,4.57777,0.047619
82182,7609,137.3805,131.93254,5.44796,0.039656
82183,7609,96.4594,79.96363,16.49577,0.171013
82184,7615,450.53241,420.16099,30.37142,0.067412
82185,7609,97.51672,87.9271,9.58962,0.098338
82186,7609,1929.58439,1531.61305,397.97134,0.206247
82187,7615,192.84213,133.40361,59.43852,0.308224
82188,7615,327.86646,317.3987,10.46776,0.031927
82189,7615,329.69675,276.48647,53.21028,0.161392
82190,7615,2260.14013,2070.16325,189.97688,0.084055
82191,7615,155.28162,155.28162,0.0,0.0
82192,7615,274.40713,252.88501,21.52212,0.078431
82193,7609,84.0,84.0,0.0,0.0
82194,7615,680.22655,584.99371,95.23284,0.140002
82195,7615,399.3702,357.84272,41.52748,0.103982
83001,9304,1301.51161,1168.25533,133.25628,0.102386
83002,9308,144.59323,100.5699,44.02333,0.304463
83003,9308,412.83787,378.53177,34.3061,0.083098
83004,9308,3556.38994,3124.49306,431.89688,0.121442
83005,9308,87.60291,64.8826,22.72031,0.259356
83006,9301,148.7185,128.23766,20.48084,0.137715
83007,9308,891.78552,803.33726,88.44826,0.099181
83008,9309,1393.40088,1266.7112,126.68968,0.090921
83009,9318,2879.28872,2564.36679,314.92193,0.109375
83010,9308,107.65881,83.79562,23.86319,0.221656
83011,9308,636.48936,514.14894,122.34042,0.192211
83012,9303,1191.98749,1038.85608,153.13141,0.128467
83013,9308,100.48993,91.42241,9.06752,0.090233
83014,9308,82.05671,72.15008,9.90663,0.120729
83015,9308,97.95007,74.74192,23.20815,0.236939
83016,9318,4716.1874,4189.8231,526.3643,0.111608
83017,9318,1135.70947,1020.12842,115.58105,0.10177
83018,9303,1454.04918,1319.1377,134.91148,0.092783
83019,9318,3431.32302,3095.87248,335.45054,0.097761
83020,9308,13.42857,13.42857,0.0,0.0
83021,9303,1094.4785,939.78061,154.69789,0.141344
83022,9307,5.25,5.25,0.0,0.0
83023,9303,7949.0382,6811.1524,1137.8858,0.143148
83025,9303,708.0441,637.21814,70.82596,0.10003
83026,9303,949.52841,832.27257,117.25584,0.123489
83027,9318,2362.63746,2226.94701,135.69045,0.057432
83028,9308,953.66821,857.12801,96.5402,0.10123
83029,9304,1863.35165,1672.01648,191.33517,0.102683
83030,9303,851.75136,740.86439,110.88697,0.130187
83031,9303,2186.06325,1909.83965,276.2236,0.126357
83032,9303,1230.23542,1021.53202,208.7034,0.169645
83033,9318,1834.87877,1675.21123,159.66754,0.087018
83034,9318,3757.56351,3426.60117,330.96234,0.088079
83035,9318,2860.95492,2565.85643,295.09849,0.103147
83036,9317,3153.63616,2799.12749,354.50867,0.112413
83037,9303,760.0,685.0,75.0,0.098684
83038,9308,247.95921,223.77461,24.1846,0.097535
83039,9303,68.85285,68.85285,0.0,0.0
83040,9308,38.93333,38.93333,0.0,0.0
83041,9308,242.6091,217.7908,24.8183,0.102297
83042,9317,5976.68439,5241.13337,735.55102,0.12307
83043,9318,740.8467,628.76005,112.08665,0.151295
83044,9308,144.8278,128.31615,16.51165,0.114009
83045,9303,430.48315,385.43258,45.05057,0.104651
83046,9303,767.22186,663.28852,103.93334,0.135467
83047,9318,9050.3219,8260.6913,789.6306,0.087249
83048,9317,1660.34037,1355.01337,305.327,0.183894
83049,9318,6313.14298,5676.97786,636.16512,0.100768
83050,9308,17445.36505,15085.292,2360.07305,0.135284
83051,9308,398.94273,354.06167,44.88106,0.1125
83052,9303,175.44299,141.09605,34.34694,0.195773
83053,9318,1173.12986,1118.20287,54.92699,0.046821
83054,9318,4193.61262,3770.24303,423.36959,0.100956
83055,9304,2701.16336,2366.84457,334.31879,0.123768
83056,9308,1164.77543,1036.78989,127.98554,0.10988
83057,9303,1596.38216,1404.57913,191.80303,0.120149
83058,9308,2012.81168,1796.12099,216.69069,0.107656
83059,9303,1646.29279,1495.25676,151.03603,0.091743
83060,9308,218.25743,203.37624,14.88119,0.068182
83061,9309,24708.5281,21655.73378,3052.79432,0.123552
83062,9318,10841.06267,9669.30875,1171.75392,0.108085
83063,9317,866.63811,741.18413,125.45398,0.144759
83064,9303,2243.42791,2005.42954,237.99837,0.106087
83065,9317,1193.62015,1049.53026,144.08989,0.120717
83066,9311,998.99749,939.05764,59.93985,0.06
83067,9303,1853.23936,1566.44987,286.78949,0.15475
83068,9317,2100.84113,1884.78006,216.06107,0.102845
83069,9318,22468.22751,19846.56157,2621.66594,0.116683
83070,9318,2413.93097,2065.24278,348.68819,0.144448
83071,9318,3964.10076,3370.49354,593.60722,0.149746
83072,9308,3773.83299,3283.98392,489.84907,0.129801
83073,9303,5109.53936,4445.45387,664.08549,0.12997
83074,9308,117.33333,96.0,21.33333,0.181818
83075,9303,319.56884,274.43086,45.13798,0.141246
83076,9303,415.28191,394.19428,21.08763,0.050779
83077,9318,1056.65082,986.00994,70.64088,0.066854
83078,9308,87.62687,73.79104,13.83583,0.157895
83079,9317,786.52196,692.82974,93.69222,0.119122
83080,9304,417.48349,356.5141,60.96939,0.14604
83081,9304,3228.70778,2896.63754,332.07024,0.102849
83082,9308,1278.26582,1214.32911,63.93671,0.050018
83083,9303,667.00464,580.48913,86.51551,0.129708
83084,9303,180.45082,156.06557,24.38525,0.135135
83085,9308,1464.80263,1284.21053,180.5921,0.123288
83086,9308,4029.19802,3538.96058,490.23744,0.121671
83087,9303,2133.39541,1967.77666,165.61875,0.077632
83088,9303,1375.5002,1252.89187,122.60833,0.089137
83089,9303,279.10194,258.37021,20.73173,0.07428
83090,9318,6534.49406,6023.01611,511.47795,0.078274
83091,9318,2809.3663,2590.07065,219.29565,0.078059
83092,9303,2023.37665,1761.00671,262.36994,0.129669
83093,9312,1308.94534,1255.76462,53.18072,0.040629
83094,9317,1512.64875,1367.92331,144.72544,0.095677
83095,9303,335.91584,326.52298,9.39286,0.027962
83096,9301,918.53968,853.99365,64.54603,0.07027
83097,9301,2798.9919,2583.29523,215.69667,0.077062
83098,9318,4385.65617,4010.95077,374.7054,0.085439
83099,9309,4012.94333,3661.13924,351.80409,0.087667
83100,9318,2171.70575,1976.10177,195.60398,0.090069
83101,9317,802.968,712.632,90.336,0.112503
83102,9308,714.40541,624.48025,89.92516,0.125874
83103,9318,1828.71985,1702.52059,126.19926,0.06901
83104,9301,1802.45117,1639.19718,163.25399,0.090573
83105,9312,35.7,30.6,5.1,0.142857
83106,9303,2649.58508,2360.63531,288.94977,0.109055
83107,9309,6779.74401,6081.98107,697.76294,0.102919
83108,9303,951.17416,814.0477,137.12646,0.144165
83109,9308,87.446,78.78284,8.66316,0.099069
83110,9303,827.69679,773.17784,54.51895,0.065868
83111,9303,1018.66074,930.39606,88.26468,0.086648
83112,9312,4637.93549,4185.93696,451.99853,0.097457
83113,9311,1064.91335,883.54482,181.36853,0.170313
83114,9303,111.36373,96.82566,14.53807,0.130546
83115,9317,5996.12142,5109.7909,886.33052,0.147817
83116,9303,8141.04521,7389.57972,751.46549,0.092306
83117,9304,729.08069,648.89628,80.18441,0.10998
83118,9309,12373.34095,10793.51706,1579.82389,0.12768
83119,9317,1514.50901,1338.74853,175.76048,0.116051
83120,9312,2726.08918,2520.62771,205.46147,0.075369
83121,9308,1458.81994,1176.05478,282.76516,0.193831
83122,9308,99.7952,89.51557,10.27963,0.103007
83123,9318,6219.14224,5536.60044,682.5418,0.109749
83124,9304,1039.12031,927.95432,111.16599,0.106981
83125,9303,1217.90989,1092.64655,125.26334,0.102851
83126,9318,26268.03634,22806.46395,3461.57239,0.131779
83127,9318,1633.9456,1455.1552,178.7904,0.109422
83128,9308,259.69863,224.0274,35.67123,0.137356
83129,9318,14816.7539,13085.1235,1731.6304,0.11687
83130,9318,5645.68796,4962.48371,683.20425,0.121013
83131,9318,2912.83971,2735.20411,177.6356,0.060984
83132,9318,1282.20557,1122.22308,159.98249,0.124771
83133,9304,836.74183,762.48944,74.25239,0.08874
83134,9308,811.2415,747.58051,63.66099,0.078474
83135,9303,541.83087,495.35412,46.47675,0.085777
83136,9303,1175.8151,1049.27555,126.53955,0.107619
83137,9318,77909.95305,67649.94943,10260.00362,0.131691
83138,9304,1345.49432,1231.79999,113.69433,0.0845
83139,9308,213.09483,187.65045,25.44438,0.119404
83140,9303,2246.08317,1941.61412,304.46905,0.135556
83141,9308,3164.57254,2792.18311,372.38943,0.117674
83142,9307,104.8523,96.49538,8.35692,0.079702
83143,9303,1680.29592,1487.92449,192.37143,0.114487
83144,9318,10612.19737,9797.83497,814.3624,0.076738
83145,9303,545.49989,481.64796,63.85193,0.117052
83146,9311,663.17117,562.69069,100.48048,0.151515
83147,9308,5.33333,5.33333,0.0,0.0
83148,9308,5737.45438,5107.36571,630.08867,0.10982
83149,9308,697.10278,637.81699,59.28579,0.085046
83150,9311,2132.06504,1915.05179,217.01325,0.101785
83151,9303,407.50037,336.23696,71.26341,0.174879
83152,9317,294.3754,239.75407,54.62133,0.18555
83153,9318,1803.72236,1545.01489,258.70747,0.14343
83154,9308,315.80721,280.62575,35.18146,0.111402
84001,0053,1487.91687,1375.29284,112.62403,0.075692
84002,9301,515.70771,462.22672,53.48099,0.103704
84003,9306,3924.1127,3141.89587,782.21683,0.199336
84004,9305,2737.36622,2356.3017,381.06452,0.139208
84005,9306,83.7,60.45,23.25,0.277778
84006,9306,46.66667,37.33333,9.33334,0.2
84007,0053,38091.01628,30575.07013,7515.94615,0.197315
84008,9305,340.90435,295.74783,45.15652,0.132461
84009,9301,829.3772,756.72959,72.64761,0.087593
84010,9301,441.4724,412.18938,29.28302,0.06633
84011,9305,153.30047,133.98134,19.31913,0.126021
84012,9305,1109.74328,952.37134,157.37194,0.141809
84013,9306,142.69184,127.40701,15.28483,0.107118
84014,9301,561.23098,492.08625,69.14473,0.123202
84015,0064,156.03292,140.87874,15.15418,0.097122
84016,0053,2565.85926,2228.01778,337.84148,0.131668
84017,9305,1226.07528,1042.83215,183.24313,0.149455
84018,9305,265.7837,223.02697,42.75673,0.16087
84019,0055,5368.32325,4634.83334,733.48991,0.136633
84020,9306,504.29352,440.70086,63.59266,0.126102
84021,0064,31.68421,27.15789,4.52632,0.142857
84022,0064,129.28131,94.42818,34.85313,0.269591
84023,9306,38.625,32.1875,6.4375,0.166667
84024,9301,510.55784,461.02791,49.52993,0.097011
84025,9306,792.99466,734.45755,58.53711,0.073818
84026,9301,1919.22222,1728.03477,191.18745,0.099617
84027,9316,1186.8714,1065.51522,121.35618,0.102249
84028,9316,573.26821,531.69897,41.56924,0.072513
84029,9316,2206.49169,2070.47508,136.01661,0.061644
84030,9305,1611.9498,1440.08658,171.86322,0.106618
84031,9305,12594.36539,10524.1859,2070.17949,0.164373
84032,9306,221.28546,206.88753,14.39793,0.065065
84033,9306,42.75,33.25,9.5,0.222222
84034,0053,2553.57649,2276.2511,277.32539,0.108603
84035,9306,10991.95872,9425.45367,1566.50505,0.142514
84036,0053,1561.34473,1475.99108,85.35365,0.054667
84037,9316,1008.42011,938.51532,69.90479,0.069321
84038,9306,1929.04253,1813.11612,115.92641,0.060095
84039,9316,2985.02964,2712.04043,272.98921,0.091453
84040,0064,201.67582,191.83083,9.84499,0.048816
84041,9305,237.09091,207.45455,29.63636,0.125
84042,9301,829.10729,746.19106,82.91623,0.100007
84043,0053,4289.85343,3727.20696,562.64647,0.131158
84044,0064,521.85544,467.17594,54.6795,0.104779
84045,0064,196.04545,185.72727,10.31818,0.052632
84046,9305,249.05263,239.47368,9.57895,0.038462
84047,9306,1139.34102,1009.98353,129.35749,0.113537
84048,9306,46.92857,46.92857,0.0,0.0
84049,9316,181.42343,176.15689,5.26654,0.029029
84050,9306,616.24374,571.64149,44.60225,0.072378
84051,9306,477.55623,430.92858,46.62765,0.097638
84052,9301,487.59091,451.96,35.63091,0.073075
84053,0064,739.72593,687.1084,52.61753,0.071131
84054,9306,9008.44016,7684.17743,1324.26273,0.147002
84055,0053,713.25729,653.18667,60.07062,0.08422
84056,9316,2378.24198,2154.81633,223.42565,0.093946
84057,9306,175.93454,151.51594,24.4186,0.138794
84058,9306,180.16483,156.73197,23.43286,0.130063
84059,9305,61.14815,61.14815,0.0,0.0
84060,9306,15.0,11.25,3.75,0.25
84061,9316,129.50361,119.2306,10.27301,0.079326
84062,9306,760.03617,691.47371,68.56246,0.090209
84063,0055,230.99538,215.62659,15.36879,0.066533
84064,0055,1746.09461,1432.5399,313.55471,0.179575
84065,9301,1636.21446,1431.19753,205.01693,0.1253
84066,9306,144.0683,112.866,31.2023,0.21658
84067,9305,1289.12595,1139.34498,149.78097,0.116188
84068,9301,454.92613,424.78731,30.13882,0.06625
84069,0064,1157.84001,1003.17885,154.66116,0.133577
84070,9305,980.85143,901.53372,79.31771,0.080866
84071,9306,885.50637,811.00597,74.5004,0.084133
84072,9305,2704.80081,2361.02875,343.77206,0.127097
84073,9306,422.42632,381.71053,40.71579,0.096386
84074,9306,1057.50594,919.98066,137.52528,0.130047
84075,9305,187.7809,156.83389,30.94701,0.164804
84076,9301,710.85205,649.67369,61.17836,0.086063
84077,9305,205.75126,191.05538,14.69588,0.071425
84078,0055,1681.06961,1451.34478,229.72483,0.136654
84079,9306,102.40719,75.51722,26.88997,0.262579
84080,9305,6100.62262,5331.56054,769.06208,0.126063
84081,0053,4022.99775,3641.28796,381.70979,0.094882
84082,9305,879.924,797.70096,82.22304,0.093443
84083,9316,1175.37096,1071.90555,103.46541,0.088028
84084,9301,688.81031,601.37366,87.43665,0.126939
84085,9306,189.83908,133.15135,56.68773,0.298609
84086,9306,541.24578,476.32134,64.92444,0.119954
84087,9316,12555.1249,10591.40624,1963.71866,0.156408
84088,9305,4871.60166,4428.96598,442.63568,0.09086
84089,9301,9384.83239,8298.05726,1086.77513,0.115801
84090,9301,329.69239,301.30282,28.38957,0.086109
84091,9316,2733.89423,2382.61373,351.2805,0.128491
84092,0053,7391.40955,6277.85992,1113.54963,0.150655
84093,9306,392.99649,356.49334,36.50315,0.092884
84094,0064,304.5034,273.03014,31.47326,0.103359
84095,9301,437.24995,413.62764,23.62231,0.054025
84096,0064,391.54482,352.58499,38.95983,0.099503
84097,0064,289.42043,249.67516,39.74527,0.137327
84098,0064,296.61859,291.33363,5.28496,0.017817
84099,9306,2233.97868,1995.71855,238.26013,0.106653
84100,9305,25.5,25.5,0.0,0.0
84101,9305,175.6673,165.01243,10.65487,0.060654
84102,9306,584.21184,489.34461,94.86723,0.162385
84103,9306,330.50269,294.89602,35.60667,0.107735
84104,0064,644.6153,536.24139,108.37391,0.168122
84105,9306,374.26771,320.84342,53.42429,0.142744
84106,9316,1270.63675,1120.34184,150.29491,0.118283
84107,9306,299.1258,269.32807,29.79773,0.099616
84108,9305,779.50243,615.70388,163.79855,0.210132
84109,9305,66.9697,56.66667,10.30303,0.153846
84110,0064,16.2,16.2,0.0,0.0
84111,0064,130.56697,120.66696,9.90001,0.075823
84112,9306,254.3529,221.23218,33.12072,0.130216
84113,9301,446.93829,416.62467,30.31362,0.067825
84114,9306,130.42949,112.80921,17.62028,0.135094
84115,9305,283.36332,256.85186,26.51146,0.09356
84116,0064,338.03468,293.2948,44.73988,0.132353
84117,0064,177.19143,161.98004,15.21139,0.085847
84118,9306,1253.83166,1091.80373,162.02793,0.129226
84119,0053,2496.0901,2260.04257,236.04753,0.094567
84120,9306,40.0,40.0,0.0,0.0
84121,9301,129.76951,124.36056,5.40895,0.041681
84122,9305,2771.11693,2514.15881,256.95812,0.092727
84123,9306,551.62289,487.45312,64.16977,0.116329
84124,9306,440.05556,390.61111,49.44445,0.11236
84125,0064,44.4,39.46667,4.93333,0.111111
84126,0064,319.17419,289.25161,29.92258,0.09375
84127,9316,1353.93387,1195.08404,158.84983,0.117325
84128,9306,44.0,44.0,0.0,0.0
84129,0053,8855.68561,7657.51999,1198.16562,0.135299
84130,9305,62.18031,48.97978,13.20053,0.212294
84131,9306,887.34866,823.16078,64.18788,0.072337
84132,9306,4346.51071,3859.31184,487.19887,0.11209
84133,9301,1958.95177,1801.18517,157.7666,0.080536
84134,9316,376.4288,329.33544,47.09336,0.125106
84135,9316,833.14882,762.74582,70.403,0.084502
84136,9305,606.75083,560.79675,45.95408,0.075738
84137,0064,2062.90116,1753.98016,308.921,0.149751
84138,0064,3530.38407,3126.16067,404.2234,0.114498
84139,9306,309.14486,261.01108,48.13378,0.1557
84140,9301,213.39344,178.55289,34.84055,0.163269
84141,0053,5719.59202,5106.92378,612.66824,0.107117
84142,0053,1455.66934,1269.30337,186.36597,0.128028
84143,9305,503.58462,483.30769,20.27693,0.040265
84144,9306,321.75,292.5,29.25,0.090909
84145,9306,362.37528,320.67898,41.6963,0.115064
84146,0064,213.35988,196.49676,16.86312,0.079036
