ZE2020,rei_cfe_commune_base,rei_cfe_commune_product,rei_cfe_commune_articles,rei_cfe_epci_base,rei_cfe_epci_product,rei_cfe_epci_articles,rei_cfe_microentrepreneurs,rei_cfe_microentrepreneurs_created_n_1,year
0060,3790602.0,847821.0,955.0,42701098.0,10675251.0,6248.0,4153.0,0.0,2020
0061,0.0,0.0,0.0,22300616.0,4503303.0,2634.0,1658.0,0.0,2020
0062,0.0,0.0,0.0,22277334.0,5462207.0,3431.0,2165.0,0.0,2020
0063,0.0,0.0,0.0,37124515.0,11521020.0,4005.0,1901.0,0.0,2020
0064,3837426.0,901610.0,1470.0,12359341.0,2846309.0,4282.0,2989.0,0.0,2020
1101,8201662.0,2134983.0,2001.0,199473124.0,46399942.0,27560.0,18866.0,0.0,2020
1102,0.0,0.0,0.0,12818212.0,2794735.0,3020.0,2516.0,0.0,2020
1103,0.0,0.0,0.0,32521069.0,9134800.0,4275.0,3669.0,0.0,2020
1104,0.0,0.0,0.0,296094947.0,74992474.0,23475.0,17026.0,0.0,2020
1105,0.0,0.0,0.0,79478164.0,19025258.0,9927.0,7193.0,0.0,2020
1106,0.0,0.0,0.0,270560804.0,72136178.0,22742.0,14708.0,0.0,2020
1107,0.0,0.0,0.0,59291497.0,13926267.0,8104.0,5493.0,0.0,2020
1108,0.0,0.0,0.0,80850818.0,19669143.0,8080.0,5729.0,0.0,2020
1109,2028343304.0,336345587.0,313433.0,2885680530.0,800005962.0,237331.0,352796.0,0.0,2020
1110,3185269.0,574002.0,924.0,10929399.0,1813839.0,2471.0,1787.0,0.0,2020
1111,0.0,0.0,0.0,31563090.0,6449680.0,3821.0,2176.0,0.0,2020
1112,10989679.0,1978143.0,1343.0,678500348.0,194241333.0,36564.0,25143.0,0.0,2020
1113,0.0,0.0,0.0,310886365.0,77869029.0,24109.0,15615.0,0.0,2020
1114,0.0,0.0,0.0,324221251.0,78916731.0,36265.0,25140.0,0.0,2020
1115,4691888.0,875215.0,1174.0,368985603.0,77034550.0,31649.0,19488.0,0.0,2020
2401,0.0,0.0,0.0,87302092.0,21207445.0,8322.0,4136.0,0.0,2020
2402,13255459.0,2895020.0,1867.0,78354669.0,17557192.0,8703.0,5114.0,0.0,2020
2403,0.0,0.0,0.0,94877564.0,23386046.0,8757.0,4676.0,0.0,2020
2404,0.0,0.0,0.0,17309559.0,3699795.0,2151.0,843.0,0.0,2020
2405,10748757.0,1437841.0,1405.0,64358088.0,14486221.0,8725.0,4688.0,0.0,2020
2406,0.0,0.0,0.0,45539033.0,10774304.0,2036.0,1164.0,0.0,2020
2407,5371533.0,1260243.0,745.0,73480116.0,12925313.0,3694.0,1691.0,0.0,2020
2408,0.0,0.0,0.0,12294950.0,2705425.0,2507.0,1714.0,0.0,2020
2409,0.0,0.0,0.0,42609566.0,9590201.0,5309.0,3639.0,0.0,2020
2410,0.0,0.0,0.0,221028173.0,51830201.0,19868.0,10561.0,0.0,2020
2411,0.0,0.0,0.0,29969242.0,6016484.0,2524.0,1697.0,0.0,2020
2412,0.0,0.0,0.0,31310525.0,7224977.0,4331.0,2947.0,0.0,2020
2413,0.0,0.0,0.0,168124118.0,38785841.0,24904.0,14771.0,0.0,2020
2414,0.0,0.0,0.0,19274594.0,4474265.0,2854.0,1817.0,0.0,2020
2415,1481051.0,215803.0,300.0,14701634.0,3533606.0,1940.0,1175.0,0.0,2020
2701,62129.0,7217.0,58.0,10898032.0,2885454.0,1935.0,1186.0,0.0,2020
2702,7631140.0,1604041.0,827.0,57943400.0,12688824.0,8132.0,5277.0,0.0,2020
2703,1082661.0,161552.0,376.0,15129793.0,3464103.0,2364.0,1499.0,0.0,2020
2704,2687562.0,355790.0,385.0,49203897.0,9807508.0,6093.0,3142.0,0.0,2020
2705,0.0,0.0,0.0,72256293.0,20311781.0,7070.0,3864.0,0.0,2020
2706,744833.0,98564.0,186.0,118662285.0,29873222.0,16878.0,11199.0,0.0,2020
2707,122901.0,20164.0,110.0,65016140.0,16271853.0,7445.0,4421.0,0.0,2020
2708,1535951.0,312013.0,462.0,24605187.0,5888806.0,3839.0,2008.0,0.0,2020
2709,7171550.0,1049845.0,1409.0,21706248.0,3700606.0,3090.0,1938.0,0.0,2020
2710,0.0,0.0,0.0,31955759.0,8067391.0,3539.0,1982.0,0.0,2020
2711,376241.0,53265.0,146.0,158204253.0,40395814.0,20552.0,12693.0,0.0,2020
2712,934380.0,113257.0,235.0,36884520.0,8152709.0,3791.0,2540.0,0.0,2020
2713,717443.0,112789.0,305.0,51797701.0,10820877.0,8668.0,5238.0,0.0,2020
2714,0.0,0.0,0.0,84954850.0,21493470.0,6270.0,4839.0,0.0,2020
2715,2960341.0,485678.0,1213.0,35911631.0,8287026.0,5973.0,3867.0,0.0,2020
2716,3934651.0,550691.0,898.0,23337469.0,4536395.0,3063.0,1651.0,0.0,2020
2717,1901409.0,379934.0,322.0,41667457.0,9828655.0,4882.0,3366.0,0.0,2020
2718,50845.0,7416.0,31.0,40384134.0,9098667.0,5037.0,3322.0,0.0,2020
2801,573411.0,77547.0,196.0,11233901.0,2428726.0,1746.0,1185.0,0.0,2020
2802,0.0,0.0,0.0,26026307.0,5926414.0,4193.0,1797.0,0.0,2020
2803,3527816.0,511598.0,683.0,15632572.0,2821367.0,2936.0,2111.0,0.0,2020
2804,8145665.0,1439420.0,701.0,166779547.0,39635545.0,26001.0,15463.0,0.0,2020
2805,0.0,0.0,0.0,214107176.0,45058565.0,7735.0,3903.0,0.0,2020
2806,0.0,0.0,0.0,15768547.0,3522059.0,3017.0,1802.0,0.0,2020
2807,81791610.0,6676667.0,1721.0,171553832.0,31104089.0,6177.0,3998.0,0.0,2020
2808,2309495.0,287833.0,841.0,52677072.0,12098225.0,7713.0,5397.0,0.0,2020
2809,1201497.0,91891.0,116.0,29127813.0,6442907.0,4154.0,2464.0,0.0,2020
2810,0.0,0.0,0.0,12764542.0,2994578.0,3158.0,1667.0,0.0,2020
2811,1035909.0,127353.0,485.0,43587943.0,9884274.0,6686.0,3996.0,0.0,2020
2812,29584.0,3000.0,25.0,12162917.0,2465307.0,1796.0,1081.0,0.0,2020
2813,79351.0,5890.0,56.0,225098778.0,54119253.0,12900.0,6842.0,0.0,2020
2814,0.0,0.0,0.0,30206690.0,6491645.0,4021.0,2038.0,0.0,2020
2815,13874904.0,2899546.0,2044.0,288668473.0,71776130.0,28871.0,17997.0,0.0,2020
2816,0.0,0.0,0.0,27762282.0,5952757.0,4764.0,2664.0,0.0,2020
2817,27542.0,6113.0,6.0,52044500.0,12165754.0,5360.0,3467.0,0.0,2020
2818,0.0,0.0,0.0,14562299.0,3159734.0,1806.0,991.0,0.0,2020
2819,1761612.0,293333.0,488.0,82264820.0,19807322.0,3759.0,2342.0,0.0,2020
3201,1263383.0,170466.0,382.0,23935222.0,5869951.0,4370.0,2445.0,0.0,2020
3202,24297869.0,3775211.0,2434.0,133971683.0,29302511.0,14672.0,8138.0,0.0,2020
3203,0.0,0.0,0.0,64927917.0,18846799.0,8071.0,4475.0,0.0,2020
3204,0.0,0.0,0.0,34992344.0,8957638.0,6764.0,3721.0,0.0,2020
3205,0.0,0.0,0.0,76480435.0,21996039.0,8260.0,5326.0,0.0,2020
3206,3212839.0,762488.0,831.0,49635211.0,15167926.0,7155.0,4007.0,0.0,2020
3207,1773258.0,373448.0,476.0,55244817.0,16337619.0,5090.0,2939.0,0.0,2020
3208,0.0,0.0,0.0,53191873.0,14228102.0,5780.0,2416.0,0.0,2020
3209,4582883.0,788218.0,671.0,24040247.0,5007123.0,3072.0,2484.0,0.0,2020
3210,16765022.0,2866030.0,1410.0,99442753.0,20679170.0,9053.0,5887.0,0.0,2020
3211,12747532.0,2510009.0,2706.0,109616249.0,26712850.0,11417.0,7167.0,0.0,2020
3212,0.0,0.0,0.0,83084051.0,24566895.0,7725.0,5322.0,0.0,2020
3213,642651.0,144557.0,268.0,229100788.0,78059785.0,9590.0,4901.0,0.0,2020
3214,872876.0,153978.0,197.0,25617215.0,5810168.0,3391.0,1700.0,0.0,2020
3215,0.0,0.0,0.0,122401129.0,39758068.0,10881.0,6853.0,0.0,2020
3216,0.0,0.0,0.0,348365929.0,114386973.0,50978.0,30277.0,0.0,2020
3217,0.0,0.0,0.0,77310228.0,21563995.0,7402.0,4813.0,0.0,2020
3218,0.0,0.0,0.0,132678253.0,44711887.0,17119.0,11050.0,0.0,2020
3219,0.0,0.0,0.0,58610175.0,15561751.0,6806.0,3279.0,0.0,2020
3220,33743268.0,4289310.0,1288.0,94981853.0,17397889.0,8426.0,4683.0,0.0,2020
3221,2303462.0,427050.0,561.0,52904682.0,11997099.0,5964.0,3764.0,0.0,2020
3222,0.0,0.0,0.0,155719066.0,48417339.0,12243.0,8164.0,0.0,2020
4401,3564281.0,471646.0,820.0,23258825.0,4627634.0,2969.0,1663.0,0.0,2020
4402,3415032.0,365298.0,388.0,45120197.0,8590839.0,3961.0,2153.0,0.0,2020
4403,54453811.0,5754100.0,761.0,88760132.0,15281994.0,5257.0,3791.0,0.0,2020
4404,5379746.0,621783.0,819.0,41223999.0,8375233.0,5311.0,3286.0,0.0,2020
4405,3798814.0,765283.0,732.0,109499977.0,25971361.0,12562.0,7305.0,0.0,2020
4406,3763204.0,490135.0,955.0,53437525.0,10770105.0,4539.0,2316.0,0.0,2020
4407,16211014.0,3357840.0,850.0,81904791.0,15550223.0,8060.0,4828.0,0.0,2020
4408,0.0,0.0,0.0,27863539.0,6086594.0,3483.0,2561.0,0.0,2020
4409,32629065.0,4885436.0,2566.0,119404648.0,19873943.0,12813.0,7278.0,0.0,2020
4410,0.0,0.0,0.0,162528709.0,38489523.0,20818.0,11930.0,0.0,2020
4411,0.0,0.0,0.0,218393745.0,56024297.0,20363.0,13201.0,0.0,2020
4412,16342318.0,3132001.0,2745.0,196594085.0,50245415.0,24638.0,17943.0,0.0,2020
4413,0.0,0.0,0.0,137564648.0,34058924.0,15685.0,7989.0,0.0,2020
4414,15693764.0,3368326.0,3328.0,30267603.0,3626024.0,5406.0,2867.0,0.0,2020
4415,68505432.0,11608920.0,2940.0,72031651.0,2399453.0,3398.0,1787.0,0.0,2020
4416,0.0,0.0,0.0,71724382.0,15161626.0,4811.0,3146.0,0.0,2020
4417,58346.0,9879.0,45.0,21151044.0,5211366.0,3898.0,2947.0,0.0,2020
4418,0.0,0.0,0.0,66416406.0,16762651.0,3797.0,2355.0,0.0,2020
4419,872852.0,147716.0,290.0,41272452.0,8331472.0,5096.0,3080.0,0.0,2020
4420,7574657.0,1355630.0,935.0,52049609.0,9928432.0,4966.0,3000.0,0.0,2020
4421,393857.0,50148.0,161.0,28700290.0,6076303.0,3197.0,2185.0,0.0,2020
4422,34418649.0,5543503.0,2946.0,56925131.0,8385406.0,5357.0,3366.0,0.0,2020
4423,31810882.0,5213194.0,2037.0,403935012.0,96718857.0,44010.0,25644.0,0.0,2020
4424,1408198.0,245337.0,417.0,150516686.0,36992207.0,10008.0,6532.0,0.0,2020
4425,16961595.0,2912062.0,2644.0,87187822.0,17185626.0,11668.0,5634.0,0.0,2020
4426,5604741.0,547075.0,1020.0,22186128.0,4296982.0,2879.0,1802.0,0.0,2020
4427,560737.0,48596.0,211.0,38127929.0,8039054.0,4263.0,2622.0,0.0,2020
5201,0.0,0.0,0.0,40098622.0,9873310.0,4170.0,1796.0,0.0,2020
5202,0.0,0.0,0.0,125204944.0,30751438.0,18756.0,12863.0,0.0,2020
5203,4239788.0,899158.0,1273.0,48191160.0,11577126.0,9463.0,4697.0,0.0,2020
5204,0.0,0.0,0.0,16714360.0,4089518.0,1821.0,881.0,0.0,2020
5205,0.0,0.0,0.0,18393171.0,4418529.0,2275.0,1175.0,0.0,2020
5206,0.0,0.0,0.0,91431849.0,20933803.0,8807.0,4143.0,0.0,2020
5207,0.0,0.0,0.0,36414509.0,8815436.0,5517.0,3421.0,0.0,2020
5208,0.0,0.0,0.0,24825252.0,5452076.0,2519.0,1089.0,0.0,2020
5209,0.0,0.0,0.0,17234406.0,3939806.0,2363.0,1242.0,0.0,2020
5210,0.0,0.0,0.0,64679993.0,17054678.0,8065.0,3913.0,0.0,2020
5211,0.0,0.0,0.0,66634105.0,17281372.0,7244.0,3538.0,0.0,2020
5212,91403783.0,14023719.0,9518.0,131627476.0,20406619.0,14533.0,8441.0,0.0,2020
5213,0.0,0.0,0.0,95331355.0,23040488.0,6202.0,2708.0,0.0,2020
5214,0.0,0.0,0.0,35567434.0,8632199.0,6828.0,3411.0,0.0,2020
5215,0.0,0.0,0.0,32171433.0,8032477.0,3040.0,1794.0,0.0,2020
5216,0.0,0.0,0.0,378198529.0,112536231.0,49976.0,30577.0,0.0,2020
5217,0.0,0.0,0.0,21429677.0,5508372.0,4070.0,2282.0,0.0,2020
5218,0.0,0.0,0.0,28944280.0,7115226.0,1969.0,872.0,0.0,2020
5219,0.0,0.0,0.0,126724040.0,32710253.0,13400.0,7274.0,0.0,2020
5220,0.0,0.0,0.0,29912217.0,6765084.0,4540.0,2937.0,0.0,2020
5221,0.0,0.0,0.0,18411412.0,4249438.0,2100.0,1368.0,0.0,2020
5301,0.0,0.0,0.0,27445126.0,5990542.0,6895.0,3560.0,0.0,2020
5302,207065.0,60816.0,76.0,115319233.0,31365925.0,18091.0,9679.0,0.0,2020
5303,0.0,0.0,0.0,27164219.0,6405417.0,3687.0,2231.0,0.0,2020
5304,0.0,0.0,0.0,21306357.0,5534558.0,4891.0,2556.0,0.0,2020
5305,0.0,0.0,0.0,25740770.0,6653020.0,3461.0,1700.0,0.0,2020
5306,0.0,0.0,0.0,16817696.0,4374905.0,2647.0,1283.0,0.0,2020
5307,0.0,0.0,0.0,28045742.0,7296739.0,3552.0,1762.0,0.0,2020
5308,138593.0,35842.0,105.0,29622043.0,7952541.0,7765.0,4524.0,0.0,2020
5309,5697578.0,1083848.0,784.0,80182057.0,18498926.0,12325.0,7296.0,0.0,2020
5310,0.0,0.0,0.0,32909957.0,7896958.0,6265.0,2759.0,0.0,2020
5311,0.0,0.0,0.0,31631390.0,7842740.0,3442.0,2012.0,0.0,2020
5312,0.0,0.0,0.0,56539135.0,13191593.0,5065.0,2116.0,0.0,2020
5313,0.0,0.0,0.0,88877039.0,22358971.0,17821.0,9275.0,0.0,2020
5314,0.0,0.0,0.0,21460025.0,5264228.0,2744.0,1632.0,0.0,2020
5315,0.0,0.0,0.0,225186142.0,62502609.0,36128.0,20770.0,0.0,2020
5316,0.0,0.0,0.0,59406890.0,16545283.0,8677.0,3927.0,0.0,2020
5317,0.0,0.0,0.0,49715803.0,12577055.0,10246.0,5344.0,0.0,2020
5318,0.0,0.0,0.0,72049957.0,16978398.0,14588.0,8371.0,0.0,2020
5319,0.0,0.0,0.0,45999248.0,11251623.0,4095.0,1841.0,0.0,2020
7501,848108.0,146589.0,474.0,51186257.0,14797765.0,7064.0,3765.0,0.0,2020
7502,2709240.0,545207.0,1031.0,68413886.0,16645958.0,10908.0,7978.0,0.0,2020
7503,0.0,0.0,0.0,160356343.0,46308148.0,30776.0,17361.0,0.0,2020
7504,2156347.0,272078.0,831.0,30478837.0,7649059.0,6103.0,4450.0,0.0,2020
7505,3625.0,513.0,9.0,523167323.0,168647040.0,74242.0,51533.0,0.0,2020
7506,0.0,0.0,0.0,32247223.0,8032214.0,4591.0,2696.0,0.0,2020
7507,0.0,0.0,0.0,44427501.0,13849978.0,7555.0,4504.0,0.0,2020
7508,0.0,0.0,0.0,31467152.0,7633258.0,3497.0,2624.0,0.0,2020
7509,7822845.0,1476737.0,1518.0,66666373.0,14638427.0,6660.0,4862.0,0.0,2020
7510,0.0,0.0,0.0,75797225.0,20073371.0,10423.0,7478.0,0.0,2020
7511,0.0,0.0,0.0,24988407.0,7648260.0,4733.0,3458.0,0.0,2020
7512,0.0,0.0,0.0,93084819.0,23889486.0,19494.0,12479.0,0.0,2020
7513,4936537.0,622443.0,396.0,56570860.0,15344970.0,11876.0,6914.0,0.0,2020
7514,0.0,0.0,0.0,29702847.0,7676058.0,6609.0,5601.0,0.0,2020
7515,0.0,0.0,0.0,15453901.0,4057910.0,4324.0,3882.0,0.0,2020
7516,3020108.0,499477.0,428.0,40587992.0,11113150.0,8220.0,6541.0,0.0,2020
7517,0.0,0.0,0.0,84864339.0,22896821.0,13984.0,7569.0,0.0,2020
7518,3897505.0,727969.0,1228.0,31078689.0,8139702.0,4971.0,3380.0,0.0,2020
7519,2021865.0,252096.0,284.0,45659371.0,12054519.0,6146.0,3563.0,0.0,2020
7520,0.0,0.0,0.0,75476757.0,20042944.0,9709.0,5410.0,0.0,2020
7521,0.0,0.0,0.0,29874871.0,9057113.0,3889.0,1965.0,0.0,2020
7522,0.0,0.0,0.0,133137997.0,39281498.0,17336.0,10514.0,0.0,2020
7523,327339.0,61194.0,186.0,54008094.0,14573880.0,11327.0,7116.0,0.0,2020
7524,0.0,0.0,0.0,128275997.0,31488493.0,14385.0,9584.0,0.0,2020
7525,0.0,0.0,0.0,22557008.0,5946769.0,4329.0,3152.0,0.0,2020
7526,0.0,0.0,0.0,31418571.0,7766183.0,12127.0,7881.0,0.0,2020
7527,3130153.0,636106.0,649.0,25334451.0,6083719.0,3352.0,3245.0,0.0,2020
7528,4664044.0,1000491.0,1123.0,33683056.0,7499749.0,6703.0,4351.0,0.0,2020
7529,1128608.0,159203.0,502.0,15208556.0,4099737.0,4809.0,3673.0,0.0,2020
7530,0.0,0.0,0.0,25761902.0,6690191.0,2559.0,1525.0,0.0,2020
7531,0.0,0.0,0.0,21353505.0,6861715.0,3780.0,2341.0,0.0,2020
7532,1804728.0,358421.0,254.0,28708244.0,7688783.0,4508.0,2384.0,0.0,2020
7601,0.0,0.0,0.0,29432624.0,9970599.0,7034.0,4811.0,0.0,2020
7602,673286.0,152501.0,325.0,58657016.0,20609353.0,13175.0,9019.0,0.0,2020
7603,309390.0,79228.0,282.0,46946107.0,14176085.0,10648.0,8378.0,0.0,2020
7604,6147733.0,1547429.0,1360.0,35515680.0,10435202.0,9244.0,5362.0,0.0,2020
7605,0.0,0.0,0.0,44980614.0,11924038.0,3595.0,2438.0,0.0,2020
7606,0.0,0.0,0.0,70708673.0,23521361.0,15484.0,11601.0,0.0,2020
7607,1766855.0,259540.0,844.0,23152136.0,7094027.0,4501.0,3728.0,0.0,2020
7608,1576375.0,342583.0,281.0,56760112.0,20458786.0,10651.0,7215.0,0.0,2020
7609,45961643.0,5210762.0,1050.0,58515981.0,14524707.0,3122.0,2155.0,0.0,2020
7610,853794.0,200230.0,455.0,52874316.0,16988056.0,9003.0,5534.0,0.0,2020
7611,784452.0,155091.0,419.0,29882856.0,9269040.0,4857.0,3105.0,0.0,2020
7612,15408585.0,4936582.0,2102.0,52278669.0,16316653.0,6547.0,4942.0,0.0,2020
7613,2504789.0,393487.0,540.0,18217201.0,4353597.0,4467.0,2196.0,0.0,2020
7614,110452.0,27692.0,67.0,26172042.0,8246875.0,4347.0,2604.0,0.0,2020
7615,8269632.0,1952749.0,1814.0,50390726.0,14685210.0,9735.0,6820.0,0.0,2020
7616,0.0,0.0,0.0,236738764.0,84964534.0,50428.0,33276.0,0.0,2020
7617,0.0,0.0,0.0,62521238.0,20300515.0,11141.0,7603.0,0.0,2020
7618,0.0,0.0,0.0,120069467.0,39163933.0,22132.0,15348.0,0.0,2020
7619,530365.0,69314.0,85.0,21668900.0,5936664.0,2726.0,1873.0,0.0,2020
7620,0.0,0.0,0.0,161188713.0,55466893.0,29282.0,18400.0,0.0,2020
7621,3431315.0,640344.0,608.0,75650286.0,22480928.0,8597.0,4266.0,0.0,2020
7622,987938.0,236806.0,261.0,41314423.0,14286370.0,6967.0,5066.0,0.0,2020
7623,0.0,0.0,0.0,30307879.0,12076147.0,6547.0,4661.0,0.0,2020
7624,12520354.0,4353810.0,2237.0,84868906.0,26867361.0,14541.0,9624.0,0.0,2020
7625,4407831.0,1055714.0,1361.0,673297045.0,242106340.0,78162.0,52638.0,0.0,2020
8401,1611462.0,343537.0,216.0,151477252.0,37112824.0,23357.0,12844.0,0.0,2020
8402,0.0,0.0,0.0,41594740.0,11683849.0,8010.0,4822.0,0.0,2020
8403,0.0,0.0,0.0,22087946.0,6649026.0,3981.0,1757.0,0.0,2020
8404,0.0,0.0,0.0,21436658.0,5484687.0,2227.0,1532.0,0.0,2020
8405,0.0,0.0,0.0,167375235.0,36625558.0,12598.0,8025.0,0.0,2020
8406,0.0,0.0,0.0,134834579.0,35053085.0,11950.0,8530.0,0.0,2020
8407,0.0,0.0,0.0,105533256.0,28626155.0,16787.0,9224.0,0.0,2020
8408,0.0,0.0,0.0,211799386.0,54054623.0,24721.0,15043.0,0.0,2020
8409,23439478.0,7928571.0,1828.0,318340057.0,89230502.0,36559.0,21149.0,0.0,2020
8410,0.0,0.0,0.0,29617341.0,7632757.0,4532.0,2671.0,0.0,2020
8411,48377863.0,10439798.0,1812.0,85786374.0,16762519.0,3641.0,1308.0,0.0,2020
8412,186996.0,30053.0,53.0,30839806.0,7768431.0,4949.0,2758.0,0.0,2020
8413,132038674.0,39718207.0,12566.0,172974314.0,18695263.0,16711.0,6075.0,0.0,2020
8414,0.0,0.0,0.0,71608179.0,15879121.0,6231.0,3137.0,0.0,2020
8415,0.0,0.0,0.0,66594274.0,17045527.0,9934.0,5180.0,0.0,2020
8416,6032905.0,1165136.0,467.0,116260297.0,26397926.0,16196.0,9671.0,0.0,2020
8417,6757.0,1647.0,10.0,30612210.0,7785225.0,4047.0,2596.0,0.0,2020
8418,32673492.0,8502425.0,5431.0,61514509.0,9952698.0,8560.0,5069.0,0.0,2020
8419,0.0,0.0,0.0,34854755.0,9588461.0,6641.0,3652.0,0.0,2020
8420,0.0,0.0,0.0,33637865.0,8646133.0,4373.0,1947.0,0.0,2020
8421,10779946.0,2413699.0,1105.0,1075666153.0,294935025.0,121906.0,75554.0,0.0,2020
8422,2138175.0,557363.0,139.0,88480234.0,22543463.0,6081.0,3295.0,0.0,2020
8423,0.0,0.0,0.0,38861053.0,11700169.0,5020.0,3358.0,0.0,2020
8424,0.0,0.0,0.0,25567472.0,7165258.0,4082.0,2600.0,0.0,2020
8425,0.0,0.0,0.0,43260678.0,10119830.0,3173.0,1490.0,0.0,2020
8426,473563.0,82296.0,57.0,55525318.0,15147730.0,7027.0,3914.0,0.0,2020
8427,0.0,0.0,0.0,39664659.0,10190940.0,5504.0,3734.0,0.0,2020
8428,0.0,0.0,0.0,205515843.0,57828009.0,27782.0,16040.0,0.0,2020
8429,0.0,0.0,0.0,10906415.0,3391128.0,2124.0,722.0,0.0,2020
8430,0.0,0.0,0.0,19805518.0,4957861.0,2873.0,1597.0,0.0,2020
8431,0.0,0.0,0.0,146174191.0,37861972.0,16895.0,10270.0,0.0,2020
8432,0.0,0.0,0.0,49501356.0,13950080.0,7223.0,4197.0,0.0,2020
8433,0.0,0.0,0.0,157661117.0,38829299.0,12972.0,7999.0,0.0,2020
8434,0.0,0.0,0.0,73561996.0,16298608.0,10987.0,6610.0,0.0,2020
8435,0.0,0.0,0.0,68903506.0,18165299.0,11249.0,7677.0,0.0,2020
9301,0.0,0.0,0.0,195654164.0,57186675.0,31580.0,18502.0,0.0,2020
9302,0.0,0.0,0.0,20810520.0,6379061.0,4874.0,2418.0,0.0,2020
9303,0.0,0.0,0.0,33907520.0,11181694.0,7215.0,5054.0,0.0,2020
9304,0.0,0.0,0.0,237081772.0,65363868.0,40105.0,25822.0,0.0,2020
9305,0.0,0.0,0.0,25935002.0,8997341.0,5885.0,4079.0,0.0,2020
9306,0.0,0.0,0.0,50042757.0,15919870.0,9706.0,6888.0,0.0,2020
9307,0.0,0.0,0.0,40284026.0,11978224.0,4969.0,2749.0,0.0,2020
9308,0.0,0.0,0.0,25977044.0,7316097.0,6768.0,4581.0,0.0,2020
9309,0.0,0.0,0.0,58899959.0,16804167.0,9479.0,4591.0,0.0,2020
9310,3883786.0,946247.0,1134.0,39031146.0,9557371.0,8067.0,4004.0,0.0,2020
9311,0.0,0.0,0.0,52635846.0,16650934.0,6106.0,3638.0,0.0,2020
9312,0.0,0.0,0.0,422601350.0,133039018.0,75696.0,44053.0,0.0,2020
9313,0.0,0.0,0.0,267035972.0,84696340.0,15491.0,10335.0,0.0,2020
9314,0.0,0.0,0.0,25330329.0,8010413.0,6102.0,3970.0,0.0,2020
9315,0.0,0.0,0.0,303025407.0,87411851.0,50522.0,33249.0,0.0,2020
9316,0.0,0.0,0.0,30286969.0,10405841.0,4233.0,2665.0,0.0,2020
9317,0.0,0.0,0.0,42136221.0,11035423.0,8981.0,4904.0,0.0,2020
9318,0.0,0.0,0.0,169331137.0,56159454.0,34423.0,19958.0,0.0,2020
9401,4389832.0,688998.0,1882.0,28368748.0,5180364.0,8134.0,5225.0,0.0,2020
9402,13673678.0,1960618.0,4227.0,27910654.0,4516916.0,7814.0,3690.0,0.0,2020
9403,0.0,0.0,0.0,5522259.0,754524.0,2454.0,1344.0,0.0,2020
9404,1546294.0,282116.0,1002.0,1546294.0,96964.0,1002.0,712.0,0.0,2020
9405,3185726.0,327852.0,1294.0,3185726.0,104787.0,1294.0,976.0,0.0,2020
9406,0.0,0.0,0.0,11255304.0,2048068.0,3837.0,2483.0,0.0,2020
9407,0.0,0.0,0.0,2836516.0,498410.0,1243.0,784.0,0.0,2020
0051,3264316.0,293046.0,906.0,48522913.0,9629959.0,9517.0,3216.0,427.0,2021
0052,0.0,0.0,0.0,119984768.0,36280672.0,19596.0,6515.0,823.0,2021
0053,0.0,0.0,0.0,245254096.0,85168764.0,38378.0,12394.0,1767.0,2021
0054,9330138.0,1628177.0,1734.0,144187208.0,33978645.0,20775.0,6804.0,637.0,2021
0055,44780662.0,9854281.0,1996.0,88887700.0,15761361.0,6050.0,2774.0,390.0,2021
0056,18043741.0,4283559.0,1328.0,39445518.0,5830409.0,5422.0,2029.0,173.0,2021
0057,0.0,0.0,0.0,60280948.0,14269854.0,11974.0,4605.0,553.0,2021
0058,7445100.0,1251701.0,1484.0,35052436.0,7631318.0,5317.0,1841.0,223.0,2021
0059,0.0,0.0,0.0,108987372.0,26363248.0,17968.0,5545.0,843.0,2021
0060,3375507.0,750595.0,1002.0,67426580.0,17436015.0,11748.0,4405.0,496.0,2021
0061,0.0,0.0,0.0,31671136.0,6452452.0,5602.0,1839.0,155.0,2021
0062,0.0,0.0,0.0,33267208.0,8214884.0,7196.0,2517.0,443.0,2021
0063,0.0,0.0,0.0,49790332.0,15348654.0,8436.0,1957.0,149.0,2021
0064,3599064.0,840158.0,1553.0,19247747.0,5131826.0,7415.0,3173.0,323.0,2021
0101,0.0,0.0,0.0,5302072.0,1350234.0,1652.0,825.0,80.0,2021
0102,0.0,0.0,0.0,21040256.0,5320138.0,6610.0,2163.0,241.0,2021
0103,0.0,0.0,0.0,3661176.0,995702.0,1054.0,468.0,58.0,2021
0104,0.0,0.0,0.0,211788822.0,52997124.0,33620.0,9072.0,1103.0,2021
0105,0.0,0.0,0.0,22484378.0,5535468.0,6130.0,2566.0,333.0,2021
0201,0.0,0.0,0.0,16508750.0,3276384.0,5082.0,1823.0,259.0,2021
0202,0.0,0.0,0.0,208227266.0,48553118.0,38646.0,5647.0,813.0,2021
0203,0.0,0.0,0.0,3829246.0,764682.0,1202.0,368.0,36.0,2021
0204,0.0,0.0,0.0,18473172.0,3700998.0,2104.0,597.0,60.0,2021
0205,0.0,0.0,0.0,24299214.0,4819448.0,5362.0,1698.0,157.0,2021
0206,0.0,0.0,0.0,42055034.0,8384420.0,9336.0,2362.0,272.0,2021
0301,0.0,0.0,0.0,56420740.0,15039676.0,13980.0,3389.0,447.0,2021
0302,0.0,0.0,0.0,5560218.0,1436194.0,1650.0,631.0,76.0,2021
