annee,trimestre,code_zone_d_emploi,effectifs_salaries_brut,effectifs_salaries_cvs,masse_salariale_cvs
2019,4,7602,51357,51448,327574139
2019,2,7604,28365,28037,167380075
2019,3,7604,28252,27939,169237509
2019,3,7609,12826,12666,82847690
2019,2,7610,34554,34263,234936095
2019,4,7610,34351,34428,239289855
2019,1,7611,20196,20457,131406591
2019,2,7611,20766,20481,133011568
2019,3,7611,20576,20478,134863461
2019,4,7611,20234,20458,133922675
2019,1,7614,13042,13297,81713908
2019,2,7615,40273,39719,250073762
2019,3,7619,12531,12324,84593355
2019,4,7621,37063,37391,241951539
2019,1,7624,51719,52426,327692420
2019,2,7624,53448,52681,331492307
2019,3,7624,53070,52546,335207321
2019,4,7624,52602,52628,337096546
2019,1,7625,457027,457498,3724658780
2019,4,7601,13685,15983,96852804
2019,1,2811,12025,12681,83927701
2019,3,2812,7758,7775,50741753
2019,4,2812,7774,7797,50977842
2019,1,2814,18205,18462,119411555
2019,1,2816,26100,26357,161618810
2019,4,2816,26605,26435,164567796
2019,3,2818,11318,11342,69876870
2019,4,2818,11249,11250,70288018
2019,1,0061,4930,4959,33578271
2019,2,0061,4992,4961,34055781
2019,4,0061,4816,4842,32728229
2019,1,3201,16514,16928,100698033
2019,1,3202,91396,92151,625606597
2019,2,3209,12256,12148,81095714
2019,3,3209,12213,12195,81389233
2019,2,3210,54375,53783,401646409
2019,4,3210,54312,54170,405799808
2019,2,3214,18049,17906,109736532
2019,3,3214,17776,17783,110242758
2019,2,3217,7722,7634,50243178
2019,3,3217,7637,7566,50506146
2019,2,3221,32156,31764,213812083
2019,1,0058,10363,10438,71240646
2019,4,0058,10381,10439,72459119
2019,3,3203,50331,50407,328590534
2019,1,3205,47677,48037,324935187
2019,2,3205,48563,48080,325335111
2019,4,3205,48270,48218,329468162
2019,1,3206,38198,38702,241183947
2019,2,3207,31808,31477,208430360
2019,3,3207,31471,31541,209428496
2019,4,3207,31524,31486,208652741
2019,2,3208,32532,32357,203363418
2019,2,3212,53110,52932,346452613
2019,3,3212,53051,52978,351484866
2019,2,3213,72015,71224,521628042
2019,2,3215,94337,93695,600106662
2019,3,3215,93446,93668,602833376
2019,1,4401,15226,15436,100927317
2019,2,4404,3836,3767,21521590
2019,4,4404,3828,3822,22150445
2019,1,4407,42872,43447,292486221
2019,2,4407,44294,43518,293964132
2019,4,4407,43146,43597,296346716
2019,1,4408,18598,18717,114723902
2019,2,4408,18859,18672,114997157
2019,1,4410,128196,128790,874025715
2019,3,4410,128470,128775,888642286
2019,2,4412,145230,144282,995399463
2019,3,4412,144397,144601,1004287196
2019,4,4412,145379,144938,1005265755
2019,3,4414,21438,21369,138352517
2019,4,4414,21513,21500,137847717
2019,3,4416,28919,28722,200119607
2019,1,4417,17962,18106,116790543
2019,3,4417,18207,18226,118505670
2019,4,4417,18165,18188,118884808
2019,2,4419,17521,17220,114632139
2019,4,4419,17119,17218,115170725
2019,2,4420,23373,23069,159556504
2019,3,4420,22765,22605,158684889
2019,4,4420,22251,22470,155908613
2019,1,4421,1761,1778,11565932
2019,2,4421,1818,1805,11784040
2019,3,4421,1791,1795,11927656
2019,4,4421,1802,1798,11793635
2019,1,4424,52855,53012,359732712
2019,3,4424,52654,52909,360967273
2019,3,4426,13397,13420,84749784
2019,4,4426,13350,13364,85118277
2019,1,4427,609,612,4041679
2019,2,4427,616,612,4166321
2019,1,4405,58218,59089,425568397
2019,4,4405,60260,59696,434710983
2019,1,4411,122427,123093,858743600
2019,1,4418,20055,20113,153246028
2019,4,4418,20092,20334,157539040
2019,3,4419,9709,9723,71656358
2019,4,4419,9707,9683,70399814
2019,4,4420,6667,6688,47816281
2019,4,4422,25426,25472,189832737
2019,2,4423,252850,250709,1887804637
2019,1,5205,12173,12186,72072416
2019,2,5205,12252,12118,73148697
2019,4,5205,11913,11921,73846227
2019,4,5206,64073,63732,439802982
2019,1,5207,23610,24117,145265335
2019,2,5207,24597,24200,147009942
2019,4,5207,23643,24084,148486811
2019,3,5208,16260,16354,110567845
2019,4,5209,11253,11280,72968375
2019,1,5210,53083,53293,348054963
2019,1,5211,48431,48512,332737323
2019,3,5211,48803,49043,340460164
2019,4,5211,49312,49191,341769968
2019,2,5212,101259,100157,690378008
2019,3,5213,56212,56619,384495190
2019,4,5213,56043,56862,387371179
2019,4,5215,19476,19513,131403739
2019,2,5217,15203,14720,89253168
2019,1,5218,17354,17542,118914585
2019,4,5218,17587,17383,118742015
2019,1,3222,92830,93312,618380653
2019,2,4402,24334,24125,162264123
2019,1,4403,35095,35289,234691993
2019,2,4403,35699,35301,237484555
2019,1,4404,24011,24279,158694772
2019,3,4404,24387,24354,160066545
2019,1,4406,17981,18064,132032860
2019,1,4413,91277,92029,639697490
2019,3,4415,15729,15737,117318051
2019,4,4415,15706,15727,116924817
2019,2,4421,15589,15481,102053508
2019,3,4421,15455,15441,102227074
2019,4,4421,15316,15373,102986840
2019,2,4425,62871,61791,391277318
2019,1,4427,23507,23724,151602860
2019,4,4427,23462,23618,153695237
2019,2,5202,111779,111018,742014169
2019,4,5202,112525,112394,756390872
2019,2,5204,10663,10659,67922193
2019,2,7506,27322,26937,168382048
2019,3,7506,27126,27206,169583853
2019,1,7508,21327,21525,152182472
2019,3,7508,21353,21311,154055374
2019,4,7508,21377,21396,153812754
2019,2,7509,32240,31720,221485192
2019,4,7509,31322,31777,223267303
2019,2,7520,62637,61895,472643148
2019,3,7523,707,694,4905384
2019,2,7524,77561,76823,497329110
2019,2,7525,16575,16113,104541164
2019,3,7525,16229,16155,105789819
2019,4,7525,15895,16239,105925012
2019,1,7502,2,2,9967
2019,3,7502,2,2,13336
2019,4,7502,2,2,9990
2019,1,7503,93466,96439,641692831
2019,1,7504,21027,21423,130996631
2019,1,7510,35993,37282,239558565
2019,3,7510,38276,37360,246589077
2019,1,7513,28901,30413,188217045
2019,4,7513,29218,31106,195948790
2019,3,7514,19067,19051,113582943
2019,1,7515,9128,9910,59339376
2019,2,7515,11079,10127,60342101
2019,2,7522,83707,83106,609178294
2019,3,7523,45447,45462,284512013
2019,2,7527,7,7,30707
2019,1,7532,15583,15921,96129519
2019,3,7532,16459,16171,98478548
2019,1,7507,30637,30935,206921738
2019,1,7511,19210,19375,115522371
2019,2,7511,19545,19338,115883482
2019,1,7517,72713,73182,483753693
2019,4,7517,73552,73475,497843195
2019,1,7527,10320,10400,66968923
2019,2,7527,10565,10440,67455184
2019,2,2805,49026,48595,356132476
2019,3,2806,12236,12256,76465472
2019,2,2809,23850,23584,156874126
2019,3,2810,11099,11101,68687290
2019,4,2810,11007,11194,69734549
2019,2,5301,20801,19429,120582598
2019,1,5302,94581,95462,654944975
2019,2,5302,96947,95596,665862957
2019,3,5302,95907,96169,673326719
2019,2,5303,12793,12617,77328293
2019,2,5304,19959,19489,118662427
2019,3,5304,19498,19561,120269921
2019,1,5219,71392,72548,516712866
2019,1,5220,20690,20882,126908214
2019,3,5220,21046,20998,129718367
2019,1,5221,11574,11672,73486830
2019,4,5221,11615,11623,74570553
2019,2,0051,6446,6409,38752501
2019,1,0062,1746,1774,9966583
2019,2,0062,1785,1759,10157473
2019,3,0062,1778,1781,10316258
2019,2,0053,75983,74212,510027595
2019,3,0064,5854,5744,34276693
2019,1,9401,28025,29627,200322965
2019,2,9401,31510,29498,203996903
2019,1,9402,28182,29466,191554343
2019,1,9403,4241,5475,33589125
2019,2,9404,2598,2437,14837081
2019,1,9405,3181,3412,20196020
2019,4,9405,3171,3434,20837722
2019,1,9406,8209,10238,66916156
2019,3,9406,12035,10387,69507390
2019,2,9407,3808,3156,19586944
2020,3,8413,31173,42258,305847167
2020,4,8433,59418,59223,411104054
2020,2,8434,44043,43409,249929099
2020,3,0055,18744,18758,159873399
2020,4,0055,18696,18825,159939171
2020,2,8417,16150,15917,90415608
2020,3,8417,16392,16357,106062002
2020,4,8417,16364,16456,106521964
2020,1,8419,24974,25333,149131871
2020,1,8420,15480,15593,99420964
2020,3,8423,24498,24520,155444430
2020,2,0101,1486,1491,6264921
2020,3,0101,1510,1617,9187902
2020,1,0102,6466,6267,38351639
2020,2,0102,6043,5965,30710112
2020,4,0102,6335,6346,38575107
2020,1,0103,1352,1290,8014202
2020,2,0103,1454,1387,6830032
2020,2,0104,56810,56742,347942578
2020,4,0104,60531,59876,445037898
2020,2,0105,8625,8671,45868074
2020,3,0105,8781,8877,55238154
2020,2,0201,6019,6012,32282408
2020,2,0202,50046,49982,322595910
2020,3,0203,1004,1007,5246785
2020,3,0204,2767,2793,16280972
2020,4,0205,5274,5170,27599280
2020,1,0206,10700,10585,67154630
2020,2,0206,10332,10369,51142836
2020,4,0206,10854,10719,67572245
2020,1,0301,26751,26750,196330671
2020,1,0302,2543,2534,14534682
2020,1,1101,141328,141533,1070344445
2020,2,1101,143026,141304,888566629
2020,2,1103,17896,17731,115220758
2020,4,1103,18149,18085,138883713
2020,2,1104,160783,159164,1010384650
2020,1,2409,25664,25792,175319725
2020,1,2411,12962,13146,94014124
2020,3,2411,13581,13521,94451279
2020,4,2411,13432,13531,93851705
2020,2,2412,16890,16530,87876321
2020,4,2412,16840,16982,104942269
2020,1,2413,140877,141402,1003673052
2020,3,2413,144722,144770,1022118072
2020,1,2414,14237,14293,97064684
2020,3,2414,14361,14445,97911924
2020,4,2414,14601,14500,98052186
2020,3,0056,2924,2904,25629420
2020,3,0057,21690,21768,146561359
2020,1,0060,1749,1758,11530017
2020,2,0061,8503,8399,47958735
2020,2,2701,6900,6795,33915376
2020,3,2701,6912,6919,41468471
2020,4,2701,6853,6905,40782465
2020,1,2702,39918,40192,258390274
2020,1,2703,8889,9067,54574379
2020,3,2703,9223,9176,55151805
2020,3,2704,21363,21153,152969283
2020,4,2704,20909,21150,146886525
2020,3,2707,43132,43141,302911750
2020,1,2708,16858,16973,105740479
2020,2,2708,17391,17178,90081085
2020,1,2709,11751,11877,73072230
2020,1,2715,21709,21982,138273688
2020,4,2715,22516,22446,139870209
2020,1,2716,10986,11076,80757520
2020,3,2716,11287,11352,80633849
2020,1,2803,13902,13989,96063002
2020,3,2803,14474,14464,96659212
2020,4,2803,14544,14558,97162715
2020,2,2815,204977,203241,1273502060
2020,3,2815,207913,207551,1497395183
2020,4,2815,208767,208060,1494365452
2020,2,2819,26761,26538,178666129
2020,2,0054,3225,3204,20433882
2020,4,0057,2590,2600,17519573
2020,2,0058,10809,10652,61338376
2020,2,2801,7429,7358,39933312
2020,4,2801,7428,7478,46304662
2020,1,2802,21408,21581,140526913
2020,1,2804,136707,137626,924251374
2020,2,2804,139680,137680,773753502
2020,1,0053,71818,72338,498395017
2020,1,0055,5001,5014,30503605
2020,1,0064,5259,5467,32027488
2020,4,9401,28521,30203,189791620
2020,2,9402,29538,28235,143592177
2020,1,9403,4192,5407,31949224
2020,3,9403,5938,5134,29579498
2020,2,9404,2312,2193,11126958
2020,3,9404,2410,2331,14169940
2020,2,9406,10621,8712,39871322
2020,3,9406,11417,9919,63989777
2020,1,7610,314,334,2206154
2020,3,7610,339,330,2126274
2020,3,7612,299,294,1707847
2020,4,7612,301,307,1914987
2020,3,7613,16730,16733,98102762
2020,4,7614,218,238,1188734
2020,1,7616,201622,203180,1425214330
2020,4,7616,209070,211177,1453443614
2020,3,7617,32557,32452,197432740
2020,3,7625,16,16,73885
2020,1,0401,14349,14334,78246111
2020,1,0402,45881,46186,323736552
2020,3,0402,47974,48094,333337247
2020,1,0403,56282,56384,402279724
2020,2,0403,56144,56072,328748470
2020,3,0403,57617,57744,400478971
2020,1,0404,45712,45925,273193131
2020,1,1105,34409,34570,252851158
2020,4,1105,34792,34765,248634562
2020,1,1106,167513,168037,1310008465
2020,1,1107,33812,33878,222706186
2020,2,1107,34238,33893,183925961
2020,2,1108,44063,43557,276484741
2020,1,1109,3259386,3252470,35653433688
2020,3,1109,3270251,3284833,35143773127
2020,1,1110,7633,7665,48639606
2020,4,1110,7795,7810,48286397
2020,3,1111,15525,15595,115315281
2020,1,1112,297399,298481,2506881218
2020,2,1112,297135,294142,1743979011
2020,4,1112,301697,300272,2151508944
2020,1,1113,185904,186103,1778454513
2020,3,1113,188794,189692,1758753533
2020,1,1114,169718,169384,1457174368
2020,3,1114,171054,171787,1496758342
2020,4,1114,173259,172008,1480312735
2020,2,2401,48046,47314,274369859
2020,4,2401,48975,49010,331861853
2020,1,2402,47398,47617,323842791
2020,2,2403,52672,52210,323177067
2020,4,2403,53496,53539,381344666
2020,2,2404,10492,10387,57051813
2020,4,2405,44952,44867,285849565
2020,2,2406,10590,10362,70105864
2020,3,2406,10604,10532,80617550
2020,4,2406,10305,10498,79192701
2020,1,2407,19068,19094,145246995
2020,3,2407,19387,19373,143487829
2020,4,2407,19114,19297,142824391
2020,1,2408,10402,10477,62239532
2020,1,2710,22523,22656,163294220
2020,2,2710,22776,22518,139250607
2020,2,2711,116606,115558,707337400
2020,4,2711,118569,118402,826863935
2020,1,2712,736,748,4131346
2020,3,2712,746,744,4359999
2020,4,2712,736,745,4215110
2020,2,2717,24933,24655,140120359
2020,1,0056,8470,8575,53260926
2020,4,0056,8510,8579,52231519
2020,4,0059,33841,33870,224551678
2020,4,2705,42598,42479,310055949
2020,2,2706,79782,79066,440559902
2020,1,2712,16906,16995,119285043
2020,4,2712,17537,17546,121142530
2020,4,2713,30724,30970,197230189
2020,1,2714,46002,46224,345703143
2020,2,2714,44707,44545,233998271
2020,4,2714,45763,45510,335355458
2020,3,2807,32082,31982,225728546
2020,2,2808,42288,41760,244008705
2020,4,2812,970,971,7202023
2020,3,2813,93839,94029,703175638
2020,4,2813,94010,93995,703355041
2020,1,7603,30733,31260,183675660
2020,2,7603,31994,31194,152863097
2020,1,7605,17376,17484,142969032
2020,4,7605,17700,17782,146275591
2020,1,7606,44862,46004,285526450
2020,2,7608,34821,34306,169494200
2020,1,0052,3780,3793,23338954
2020,2,0053,9025,8686,52004207
2020,3,0053,8790,8819,61687860
2020,4,0053,8826,8846,61336459
2020,2,8401,95199,93941,580940013
2020,4,8401,96392,96037,707014639
2020,3,8402,26273,26249,154556841
2020,4,8402,24640,26283,157302826
2020,3,8404,9607,9609,64854983
2020,4,8404,9518,9602,64631056
2020,1,8405,70004,70154,489843524
2020,4,8405,72077,72032,503203427
2020,1,8406,64574,64944,475946775
2020,1,8407,72877,72970,530826185
2020,3,8407,74973,75017,543034330
2020,4,8407,74487,74390,532058435
2020,1,8409,196802,194248,1659276200
2020,2,8409,195760,195113,1450415214
2020,1,8411,11958,10003,76047647
2020,2,8411,9217,10138,64497796
2020,4,8411,10753,8862,73489724
2020,4,8412,18682,18695,119369483
2020,4,8413,39211,29280,259990923
2020,4,8417,1316,1322,7670437
2020,3,8418,18302,20400,142006656
2020,4,8418,19286,16812,132072462
2020,1,8419,297,338,1521436
2020,4,8420,3427,3468,20387228
2020,1,8421,715587,714456,6012878336
2020,1,8422,26111,26404,181725283
2020,2,8422,26919,26394,158227395
2020,3,8422,27210,27275,190047624
2020,2,8425,19146,18910,114776232
2020,3,8425,19537,19618,143900043
2020,1,8426,33500,33571,222017509
2020,4,8426,34529,34540,223900186
2020,1,8428,136817,137136,971919259
2020,2,8428,139059,137584,838892622
2020,1,8431,86283,86574,597415587
2020,2,8431,88163,86846,510454604
2020,4,8431,88797,89068,608170938
2020,1,0059,7654,7683,52236013
2020,2,0064,4626,4334,21761591
2020,3,0064,4588,4526,26649898
2020,4,0064,4345,4592,26343258
2020,3,8403,19328,19355,119180354
2020,3,8408,140845,140827,1072389907
2020,2,8410,17648,17543,93608180
2020,3,8410,18161,18207,113605486
2020,4,8410,18150,17905,113593409
2020,1,8424,19360,19564,119860275
2020,3,8424,20400,20268,122683264
2020,4,8424,20239,20475,122737793
2020,1,8428,2835,2832,18118395
2020,3,8428,2891,2904,18236585
2020,2,8429,6021,5972,28251101
2020,1,8432,28028,28207,180967117
2020,2,8432,28790,28340,150733248
2020,2,0063,5052,4945,23863676
2020,3,0063,5090,5054,27962028
2020,4,0063,4967,5083,28220557
2020,2,9301,143834,141237,919246339
2020,3,9301,146026,146645,1111587213
2020,4,9301,146822,145963,1107455992
2020,2,9302,8142,8540,45663382
2020,3,9302,7809,9525,58701520
2020,4,9302,9119,7548,53617215
2020,1,9303,20525,20699,122303789
2020,2,9303,20946,20540,103731486
2020,4,9303,21060,21237,126206687
2020,1,9304,131135,134003,1129369980
2020,2,9304,134752,129875,910229508
2020,3,9304,135328,133848,1094420102
2020,3,9305,16977,16733,103892828
2020,2,9306,29653,28439,158627251
2020,1,9310,22659,22432,135478387
2020,4,9310,22660,22288,134747932
2020,2,9311,24583,23675,149645381
2020,3,9311,25453,25189,183292212
2020,2,9312,369119,365164,2346656433
2020,1,9313,73818,74077,565977904
2020,4,9314,10343,10868,57898921
2020,2,9315,163746,160345,899345072
2020,3,9316,13771,13827,87311346
2020,1,9317,15193,18567,136152209
2020,3,9317,20867,18510,133217210
2020,2,9318,131027,127143,682154708
2020,1,3220,50960,51585,342517892
2020,1,3221,30774,31092,208388976
2020,2,3221,31550,31227,177294077
2020,1,0054,57939,58329,415497323
2020,1,0058,10013,10080,68991332
2020,3,0058,10178,10216,70046507
2020,4,0058,10209,10264,69554906
2020,1,3208,31567,31818,198626121
2020,1,3212,50445,51300,336588261
2020,2,3212,50551,50403,283134454
2020,4,3212,54830,53006,348106330
2020,4,3213,69624,70055,505771588
2020,2,3215,93265,92758,489009084
2020,3,3215,95194,95375,604928568
2020,1,3216,350072,350287,2632970430
2020,4,3216,361164,358303,2674899124
2020,1,3217,35420,35477,224125945
2020,2,3217,35646,35331,195306752
2020,3,3218,89760,90211,624541287
2020,4,3218,90689,90287,620452620
2020,1,3219,41040,41498,262753938
2020,3,3219,42489,42253,269961647
2020,1,4403,33789,33942,227129069
2020,2,4403,34159,33803,189515015
2020,4,4404,23466,23600,151918473
2020,1,4406,17180,17249,128941406
2020,1,4415,15144,15240,113579205
2020,4,4415,15566,15566,115270930
2020,2,4425,60794,59727,315603339
2020,2,4427,23214,22911,124030816
2020,3,4427,23364,23376,149508378
2020,4,4427,23325,23451,148630486
2020,1,4412,141062,141481,971483343
2020,2,4412,142654,141808,836210112
2020,4,4412,145937,145294,985459333
2020,1,4414,20611,21041,129929259
2020,4,4414,21128,21065,131857656
2020,1,4416,27394,27611,188903321
2020,2,4416,28091,27779,159736286
2020,2,4417,17662,17593,93428993
2020,3,4417,17965,17981,114601300
2020,1,4419,16554,16782,109518083
2020,3,4419,17279,17238,114519998
2020,2,4420,22159,21910,118577145
2020,2,4421,1763,1747,10532858
2020,4,4421,1777,1774,11853822
2020,2,4424,51756,51336,283222525
2020,1,4426,13113,13274,82321247
2020,4,4427,614,618,4267861
2020,1,4405,56571,57363,416090297
2020,3,4405,58482,58322,415783612
2020,4,4405,57827,57143,403012730
2020,1,4409,65833,66201,480386020
2020,3,4411,119628,119595,834061438
2020,4,5201,28260,28067,189764751
2020,2,5202,110335,109778,626526762
2020,4,5202,114270,113876,755876381
2020,2,5203,35875,34382,170939725
2020,4,5203,34147,36058,215106226
2020,1,5204,10205,10216,65592224
2020,3,5204,10496,10492,66404925
2020,1,5205,11602,11610,72112623
2020,1,5206,61119,61271,419791832
2020,1,5207,23126,23619,142767132
2020,2,5207,24082,23641,123631897
2020,1,5208,15701,15801,107616622
2020,2,5208,16056,15827,91697028
2020,3,5208,16060,16143,106843768
2020,2,5210,53417,52896,295473732
2020,3,5210,54364,54348,362826590
2020,1,5212,97050,97563,678374024
2020,3,5212,100119,100288,692333917
2020,3,5213,56254,56506,378514168
2020,1,5214,19419,20122,129172302
2020,2,5214,21124,19857,104998753
2020,4,5214,20537,21353,136429968
2020,3,5215,19328,19335,127646270
2020,4,5216,352122,350950,2642190717
2020,2,5217,15104,14598,72152265
2020,3,5217,15058,15151,92266507
2020,4,5218,17860,17639,119332071
2020,3,7520,62104,62294,484384702
2020,2,7523,642,616,3565152
2020,4,7523,617,648,4240283
2020,4,7524,76940,76489,493067489
2020,1,7525,15422,15649,101399065
2020,2,7525,15942,15505,82464495
2020,2,7503,96740,93799,504277845
2020,3,7503,99965,98620,647459879
2020,4,7503,95900,99093,631973074
2020,1,7504,21023,21391,129244355
2020,1,7505,385466,386601,2948501225
2020,2,7505,392600,388431,2501515093
2020,3,7505,397589,397987,3000518407
2020,4,7505,397966,397789,2970041604
2020,1,7507,3777,3834,25101078
2020,1,7510,35439,36749,240842975
2020,2,7510,37896,36728,206343359
2020,3,7510,38855,37933,250326986
2020,4,7510,36221,38096,242994408
2020,1,7513,28602,30056,186077793
2020,1,7514,18861,19018,109373089
2020,3,7515,10032,10024,59091896
2020,2,7522,82123,81634,509912451
2020,3,7522,81884,82000,597168134
2020,1,7523,43836,44331,272441999
2020,2,7523,44864,44478,234173665
2020,2,7527,8,8,36186
2020,3,7529,11333,10964,63029199
2020,3,7532,16614,16329,98347254
2020,1,7517,71174,71496,477782959
2020,2,7517,72145,71589,409781533
2020,3,7527,10474,10460,67033810
2020,1,7607,15930,16327,96038531
2020,1,7608,4,4,8245
2020,1,7609,12119,12327,81035880
2020,3,7609,12806,12664,84381444
2020,2,7610,33927,33683,199802177
2020,1,7611,19762,19999,130281661
2020,2,7614,13409,13095,71340451
2020,4,7615,40679,40604,253858334
2020,3,7621,37412,37418,235447904
2020,2,7624,49268,48593,252735856
2020,1,7625,456770,456377,3775430180
2020,4,7625,460549,458720,3617470320
2020,2,7601,16857,14673,65934862
2020,2,2811,12549,11995,54510004
2020,3,2811,12678,12425,81848158
2020,3,2812,7700,7709,49278522
2020,4,2812,7694,7709,50227156
2020,4,2814,18198,18352,117336055
2020,4,2818,11024,10997,66857655
2020,2,0051,21044,20970,112613655
2020,3,0051,21569,21559,132175828
2020,3,0061,4840,4836,30715591
2020,2,3201,16736,16254,76079374
2020,4,3201,16452,17016,99074213
2020,2,3202,89887,89544,523375301
2020,3,3202,91980,92156,619214159
2020,4,3202,92794,92137,619551167
2020,3,3209,12002,11988,79962055
2020,2,3210,52788,52239,332885324
2020,4,3210,53857,53657,394015486
2020,1,3211,59210,60093,424659276
2020,3,3211,60749,60820,428427895
2020,4,3217,7551,7579,50663161
2020,2,3204,28488,27917,140598699
2020,1,3205,46353,46646,316307344
2020,3,3205,48284,48250,325074433
2020,2,3207,30922,30600,162592066
2020,3,3207,31411,31411,200671322
2020,1,4407,41843,42307,286074678
2020,4,4407,43183,43542,289984374
2020,1,4408,17978,18059,109775306
2020,2,4408,18155,17976,88889403
2020,4,4410,128503,127980,868565402
2020,1,4418,20126,20156,154220110
2020,1,4419,9037,9069,67949987
2020,2,4419,9491,9327,52877293
2020,4,4419,9578,9559,67731546
2020,2,5305,19979,19769,111551204
2020,3,5305,20049,20172,132040129
2020,1,5306,11728,11765,73132212
2020,2,5306,12052,12003,63915157
2020,3,5306,12178,12166,77688179
2020,4,5306,12142,12262,77191132
2020,1,5307,14663,14949,94273986
2020,2,5307,15482,15146,86097059
2020,3,5308,20322,20187,136306750
2020,4,5308,19697,20242,133406013
2020,1,5309,53885,54272,361541312
2020,2,5309,55563,54644,308569234
2020,3,5309,56069,56138,379878098
2020,4,5310,29096,29476,180991595
2020,2,5311,17489,17018,94958690
2020,1,5312,31034,31383,207264912
2020,2,5315,229631,227765,1462072739
2020,3,5316,47394,47531,304590147
2020,4,5316,48056,47756,301703104
2020,2,5317,37713,36722,199054069
2020,4,5317,37410,38046,243206921
2020,1,5319,29122,29226,204312735
2020,3,5319,29907,30162,210065498
2020,2,0062,16205,15750,88095538
2020,4,0062,16634,16445,105287606
2020,3,7505,3,3,14200
2020,4,7506,26976,26793,164423131
2020,2,7508,20861,20731,117253677
2020,4,7508,21309,21288,146773882
2020,2,7509,31134,30728,188704840
2020,2,7512,68060,66320,357048805
2020,3,7512,68927,68455,455898224
2020,4,7512,67102,68918,447904480
2020,3,7516,390,388,2257435
2020,4,7516,376,380,2171870
2020,3,7527,4195,4198,27925925
2020,3,7530,14359,14410,90581553
2020,4,7530,14287,14318,90708252
2020,3,7501,36253,36149,233217336
2020,2,7516,27649,27192,157210538
2020,2,7517,440,433,2127569
2020,3,7517,437,430,2360276
2020,1,7518,19673,19809,123136626
2020,2,7518,20135,19799,105056578
2020,1,7519,25672,26063,160150513
2020,4,7521,14267,14371,90445983
2020,4,7531,14803,14855,91154181
2020,1,0063,9437,9513,60540638
2020,1,7602,49911,50135,316215865
2020,4,7602,51657,51642,323606735
2020,1,2805,48132,48537,352900119
2020,4,2805,49381,49486,362560871
2020,3,2809,23787,23855,153895277
2020,4,2809,23476,23631,153323185
2020,2,5301,20043,18735,93281613
2020,2,5302,96320,94975,577152325
2020,3,5302,97461,97573,684086787
2020,4,5302,97382,97610,678498965
2020,1,5303,12150,12325,75524601
2020,2,5303,12434,12253,68584157
2020,2,5304,19462,19070,99299471
2020,1,5220,20200,20378,124980858
2020,2,5220,20736,20431,107440334
2020,4,5220,20957,21158,126720968
2020,3,5221,11374,11408,74276985
2020,1,0051,6236,6281,37031033
2020,4,0051,6375,6372,37978989
2020,1,2811,11594,12307,81724562
2020,4,2811,11817,12360,69559570
2020,2,2812,7625,7536,42310480
2020,2,2814,18285,18030,100363986
2020,1,2816,25283,25490,158920694
2020,2,2816,25988,25688,138134134
2020,1,2818,10683,10801,68692188
2020,2,2818,10880,10805,57021403
2020,3,2818,11023,11049,66798347
2020,4,0061,4846,4866,31996527
2020,3,3201,17164,17038,100385893
2020,3,3210,53511,53743,391684245
2020,4,3211,62426,61904,422799290
2020,2,3214,17350,17251,88008777
2020,3,3214,17595,17552,108015351
2020,2,3217,7372,7302,42381495
2020,3,3220,52435,52130,347242010
2020,4,3220,52157,52270,342461424
2020,3,3221,31628,31652,210153907
2020,3,0054,59924,60001,417667771
2020,4,0054,60275,60193,418834162
2020,3,3208,32498,32500,202064457
2020,3,3213,70033,69930,504453601
2020,2,3216,352573,349835,2263576431
2020,1,4401,15192,15354,101013092
2020,2,4401,15393,15312,84262512
2020,1,4404,3729,3770,20853054
2020,2,4404,3860,3800,18520963
2020,3,4404,3893,3875,22111209
2020,3,4407,43723,43482,292684763
2020,1,4410,125490,125936,856603184
2020,2,4419,17105,16821,92078608
2020,1,4420,21454,21620,149855469
2020,3,4420,22541,22391,154065785
2020,1,4421,1783,1799,11558209
2020,3,4424,52078,52318,349936766
2020,2,4426,13329,13217,71544443
2020,3,4426,13363,13374,83541616
2020,4,4426,13408,13402,83957855
2020,2,4418,20321,20036,125534568
2020,4,4418,20188,20422,149447861
2020,3,4419,9447,9465,69637271
2020,4,4420,6600,6616,45177184
2020,1,4422,24842,24949,183200772
2020,2,4422,25115,24871,154905005
2020,1,4423,246542,245988,1862492321
2020,2,5212,98646,97683,570298450
2020,4,5212,100660,100546,689346048
2020,1,5213,55066,55505,373778586
2020,4,5213,55976,56663,380117549
2020,2,3203,49902,49446,277862007
2020,4,3203,50938,50801,327279166
2020,1,3204,27752,28389,174761864
2020,3,3204,28927,28866,178558121
2020,4,3205,48565,48466,322204558
2020,3,3206,38870,38838,243782608
2020,4,3206,38740,38692,240472445
2020,4,3207,31492,31407,199478182
2020,3,3217,36179,36070,230289757
2020,4,3217,36333,35964,231879213
2020,1,3218,87578,87906,613024586
2020,2,3218,88440,87682,525600440
2020,4,3219,42407,42532,265058626
2020,2,3222,92800,92197,487383993
2020,4,3222,94755,94680,626654516
2020,1,4402,23394,23669,158602427
2020,2,4402,23718,23523,137206545
2020,4,4403,34521,34565,228319446
2020,2,4404,23342,23031,124360871
2020,3,4404,23564,23521,150705723
2020,2,4406,17046,16728,108363849
2020,3,4406,17198,17133,129774431
2020,4,4406,16986,17137,125534864
2020,3,4413,92407,92329,645592025
2020,4,4413,92708,92519,637225998
2020,2,4415,15381,15275,100174501
