zone_id,target_year,a10,jobs
BE_anvers,2010,GI,102694.0
BE_anvers,2010,JZ,10177.0
BE_anvers,2010,KZ,14115.0
BE_anvers,2010,LZ,2197.0
BE_anvers,2010,MN,58657.0
BE_anvers,2010,OPQ,118589.0
BE_anvers,2010,RSU,13940.0
BE_anvers,2011,A,915.0
BE_anvers,2011,BE,54940.0
BE_anvers,2011,FZ,20060.0
BE_anvers,2011,GI,103235.0
BE_anvers,2011,JZ,10213.0
BE_anvers,2011,KZ,13917.0
BE_anvers,2011,LZ,2312.0
BE_anvers,2011,MN,61367.0
BE_anvers,2011,OPQ,116721.0
BE_anvers,2011,RSU,13819.0
BE_anvers,2012,A,893.0
BE_anvers,2012,BE,53059.0
BE_anvers,2012,FZ,19963.0
BE_anvers,2012,GI,101803.0
BE_anvers,2012,JZ,10221.0
BE_anvers,2012,KZ,14879.0
BE_anvers,2012,LZ,2271.0
BE_anvers,2012,MN,63911.0
BE_anvers,2012,OPQ,116965.0
BE_anvers,2012,RSU,13725.0
BE_anvers,2013,A,929.0
BE_anvers,2013,BE,51435.0
BE_anvers,2013,FZ,19773.0
BE_anvers,2013,GI,100247.0
BE_anvers,2013,JZ,10390.0
BE_anvers,2013,KZ,14522.0
BE_anvers,2013,LZ,2298.0
BE_anvers,2013,MN,64088.0
BE_anvers,2013,OPQ,116522.0
BE_anvers,2013,RSU,13381.0
BE_anvers,2014,A,888.0
BE_anvers,2014,BE,50390.0
BE_anvers,2014,FZ,20045.0
BE_anvers,2014,GI,98158.0
BE_anvers,2014,JZ,10224.0
BE_anvers,2014,KZ,14304.0
BE_anvers,2014,LZ,2290.0
BE_anvers,2014,MN,66839.0
BE_anvers,2014,OPQ,119007.0
BE_anvers,2014,RSU,13137.0
BE_anvers,2015,A,928.0
BE_anvers,2015,BE,49758.0
BE_anvers,2015,FZ,19499.0
BE_anvers,2015,GI,97388.0
BE_anvers,2015,JZ,10510.0
BE_anvers,2015,KZ,14856.0
BE_anvers,2015,LZ,2319.0
BE_anvers,2015,MN,72001.0
BE_anvers,2015,OPQ,118422.0
BE_anvers,2015,RSU,11980.0
BE_anvers,2016,A,909.0
BE_anvers,2016,BE,49662.0
BE_anvers,2016,FZ,19632.0
BE_anvers,2016,GI,97462.0
BE_anvers,2016,JZ,10774.0
BE_anvers,2016,KZ,14666.0
BE_anvers,2016,LZ,2404.0
BE_anvers,2016,MN,73490.0
BE_anvers,2016,OPQ,120266.0
BE_anvers,2016,RSU,12024.0
BE_anvers,2017,A,915.0
BE_anvers,2017,BE,49125.0
BE_anvers,2017,FZ,20025.0
BE_anvers,2017,GI,97046.0
BE_anvers,2017,JZ,12272.0
BE_anvers,2017,KZ,14428.0
BE_anvers,2017,LZ,2433.0
BE_anvers,2017,MN,76404.0
BE_anvers,2017,OPQ,122365.0
BE_anvers,2017,RSU,12229.0
BE_anvers,2018,A,948.0
BE_anvers,2018,BE,49119.0
BE_anvers,2018,FZ,20756.0
BE_anvers,2018,GI,99029.0
BE_anvers,2018,JZ,12343.0
BE_anvers,2018,KZ,14213.0
BE_anvers,2018,LZ,2462.0
BE_anvers,2018,MN,79549.0
BE_anvers,2018,OPQ,123728.0
BE_anvers,2018,RSU,12333.0
BE_anvers,2019,A,1044.0
BE_anvers,2019,BE,49559.0
BE_anvers,2019,FZ,20559.0
BE_anvers,2019,GI,100983.0
BE_anvers,2019,JZ,13119.0
BE_anvers,2019,KZ,14118.0
BE_anvers,2019,LZ,2479.0
BE_anvers,2019,MN,81401.0
BE_anvers,2019,OPQ,125710.0
BE_anvers,2019,RSU,12231.0
BE_anvers,2020,A,1066.0
BE_anvers,2020,BE,49567.0
BE_anvers,2020,FZ,20683.0
BE_anvers,2020,GI,94957.0
BE_anvers,2020,JZ,13512.0
BE_anvers,2020,KZ,13758.0
BE_anvers,2020,LZ,2476.0
BE_anvers,2020,MN,77536.0
BE_anvers,2020,OPQ,128204.0
BE_anvers,2020,RSU,11391.0
BE_arlon,2008,A,8.0
BE_arlon,2008,BE,2869.0
BE_arlon,2008,FZ,383.0
BE_arlon,2008,GI,4182.0
BE_arlon,2008,JZ,107.0
BE_arlon,2008,KZ,209.0
BE_arlon,2008,LZ,57.0
BE_arlon,2008,MN,922.0
BE_arlon,2008,OPQ,8803.0
BE_arlon,2008,RSU,864.0
BE_arlon,2009,A,10.0
BE_arlon,2009,BE,2464.0
BE_arlon,2009,FZ,415.0
BE_arlon,2009,GI,3986.0
BE_arlon,2009,JZ,99.0
BE_arlon,2009,KZ,194.0
BE_arlon,2009,LZ,55.0
BE_arlon,2009,MN,854.0
BE_arlon,2009,OPQ,9270.0
BE_arlon,2009,RSU,790.0
BE_arlon,2010,A,13.0
BE_arlon,2010,BE,2421.0
BE_arlon,2010,FZ,421.0
BE_arlon,2010,GI,4011.0
BE_arlon,2010,JZ,81.0
BE_arlon,2010,KZ,211.0
BE_arlon,2010,LZ,53.0
BE_arlon,2010,MN,1542.0
BE_arlon,2010,OPQ,8650.0
BE_arlon,2010,RSU,794.0
BE_arlon,2011,A,15.0
BE_arlon,2011,BE,2186.0
BE_arlon,2011,FZ,455.0
BE_arlon,2011,GI,4116.0
BE_arlon,2011,JZ,81.0
BE_arlon,2011,KZ,186.0
BE_arlon,2011,LZ,55.0
BE_arlon,2011,MN,1444.0
BE_arlon,2011,OPQ,8591.0
BE_arlon,2011,RSU,788.0
BE_arlon,2012,A,11.0
BE_arlon,2012,BE,2055.0
BE_arlon,2012,FZ,429.0
BE_arlon,2012,GI,3986.0
BE_arlon,2012,JZ,81.0
BE_arlon,2012,KZ,183.0
BE_arlon,2012,LZ,49.0
BE_arlon,2012,MN,1420.0
BE_arlon,2012,OPQ,8434.0
BE_arlon,2012,RSU,797.0
BE_arlon,2013,A,15.0
BE_arlon,2013,BE,1941.0
BE_arlon,2013,FZ,408.0
BE_arlon,2013,GI,4201.0
BE_arlon,2013,JZ,79.0
BE_arlon,2013,KZ,206.0
BE_arlon,2013,LZ,54.0
BE_arlon,2013,MN,1401.0
BE_arlon,2013,OPQ,8516.0
BE_arlon,2013,RSU,790.0
BE_arlon,2014,A,18.0
BE_arlon,2014,BE,1694.0
BE_arlon,2014,FZ,348.0
BE_arlon,2014,GI,4275.0
BE_arlon,2014,JZ,80.0
BE_arlon,2014,KZ,199.0
BE_arlon,2014,LZ,59.0
BE_arlon,2014,MN,1467.0
BE_arlon,2014,OPQ,8505.0
BE_arlon,2014,RSU,818.0
BE_arlon,2015,A,20.0
BE_arlon,2015,BE,1659.0
BE_arlon,2015,FZ,378.0
BE_arlon,2015,GI,4423.0
BE_arlon,2015,JZ,77.0
BE_arlon,2015,KZ,212.0
BE_arlon,2015,LZ,70.0
BE_arlon,2015,MN,1540.0
BE_arlon,2015,OPQ,8627.0
BE_arlon,2015,RSU,814.0
BE_arlon,2016,A,27.0
BE_arlon,2016,BE,1586.0
BE_arlon,2016,FZ,354.0
BE_arlon,2016,GI,4482.0
BE_arlon,2016,JZ,73.0
BE_arlon,2016,KZ,196.0
BE_arlon,2016,LZ,70.0
BE_arlon,2016,MN,1755.0
BE_arlon,2016,OPQ,8428.0
BE_arlon,2016,RSU,846.0
BE_arlon,2017,A,28.0
BE_arlon,2017,BE,1618.0
BE_arlon,2017,FZ,328.0
BE_arlon,2017,GI,4513.0
BE_arlon,2017,JZ,64.0
BE_arlon,2017,KZ,193.0
BE_arlon,2017,LZ,80.0
BE_arlon,2017,MN,1811.0
BE_arlon,2017,OPQ,8570.0
BE_arlon,2017,RSU,809.0
BE_arlon,2018,A,23.0
BE_arlon,2018,BE,1829.0
BE_arlon,2018,FZ,323.0
BE_arlon,2018,GI,4516.0
BE_arlon,2018,JZ,60.0
BE_arlon,2018,KZ,177.0
BE_arlon,2018,LZ,82.0
BE_arlon,2018,MN,1754.0
BE_arlon,2018,OPQ,8538.0
BE_arlon,2018,RSU,808.0
BE_arlon,2019,A,27.0
BE_arlon,2019,BE,1794.0
BE_arlon,2019,FZ,687.0
BE_arlon,2019,GI,4580.0
BE_arlon,2019,JZ,57.0
BE_arlon,2019,KZ,172.0
BE_arlon,2019,LZ,85.0
BE_arlon,2019,MN,1836.0
BE_arlon,2019,OPQ,8619.0
BE_arlon,2019,RSU,806.0
BE_arlon,2020,A,32.0
BE_arlon,2020,BE,1774.0
BE_arlon,2020,FZ,662.0
BE_arlon,2020,GI,4349.0
BE_arlon,2020,JZ,58.0
BE_arlon,2020,KZ,179.0
BE_arlon,2020,LZ,78.0
BE_arlon,2020,MN,1731.0
BE_arlon,2020,OPQ,8787.0
BE_arlon,2020,RSU,732.0
BE_ath,2008,A,34.0
BE_ath,2008,BE,2519.0
BE_ath,2008,FZ,1822.0
BE_ath,2008,GI,4138.0
BE_ath,2008,JZ,49.0
BE_ath,2008,KZ,272.0
BE_ath,2008,LZ,49.0
BE_ath,2008,MN,1399.0
BE_ath,2008,OPQ,7598.0
BE_ath,2008,RSU,602.0
BE_ath,2009,A,45.0
BE_ath,2009,BE,2377.0
BE_ath,2009,FZ,1704.0
BE_ath,2009,GI,4122.0
BE_ath,2009,JZ,34.0
BE_ath,2009,KZ,277.0
BE_ath,2009,LZ,53.0
BE_ath,2009,MN,1373.0
BE_ath,2009,OPQ,7890.0
BE_ath,2009,RSU,611.0
BE_ath,2010,A,56.0
BE_ath,2010,BE,2614.0
BE_ath,2010,FZ,1703.0
BE_ath,2010,GI,4166.0
BE_ath,2010,JZ,29.0
BE_ath,2010,KZ,249.0
BE_ath,2010,LZ,56.0
BE_ath,2010,MN,1632.0
BE_ath,2010,OPQ,7807.0
BE_ath,2010,RSU,671.0
BE_ath,2011,A,71.0
BE_ath,2011,BE,2953.0
BE_ath,2011,FZ,1744.0
BE_ath,2011,GI,4242.0
BE_ath,2011,JZ,27.0
BE_ath,2011,KZ,263.0
BE_ath,2011,LZ,60.0
BE_ath,2011,MN,1837.0
BE_ath,2011,OPQ,7370.0
BE_ath,2011,RSU,649.0
BE_ath,2012,A,69.0
BE_ath,2012,BE,2630.0
BE_ath,2012,FZ,1664.0
BE_ath,2012,GI,4120.0
BE_ath,2012,JZ,31.0
BE_ath,2012,KZ,272.0
BE_ath,2012,LZ,59.0
BE_ath,2012,MN,1875.0
BE_ath,2012,OPQ,7787.0
BE_ath,2012,RSU,630.0
BE_ath,2013,A,64.0
BE_ath,2013,BE,2831.0
BE_ath,2013,FZ,1605.0
BE_ath,2013,GI,4185.0
BE_ath,2013,JZ,43.0
BE_ath,2013,KZ,261.0
BE_ath,2013,LZ,55.0
BE_ath,2013,MN,1885.0
BE_ath,2013,OPQ,7795.0
BE_ath,2013,RSU,657.0
BE_ath,2014,A,126.0
BE_ath,2014,BE,2651.0
BE_ath,2014,FZ,1598.0
BE_ath,2014,GI,4292.0
BE_ath,2014,JZ,50.0
BE_ath,2014,KZ,258.0
BE_ath,2014,LZ,62.0
BE_ath,2014,MN,1721.0
BE_ath,2014,OPQ,8105.0
BE_ath,2014,RSU,678.0
BE_ath,2015,A,77.0
BE_ath,2015,BE,2652.0
BE_ath,2015,FZ,1519.0
BE_ath,2015,GI,4440.0
BE_ath,2015,JZ,35.0
BE_ath,2015,KZ,249.0
BE_ath,2015,LZ,64.0
BE_ath,2015,MN,1861.0
BE_ath,2015,OPQ,7944.0
BE_ath,2015,RSU,697.0
BE_ath,2016,A,80.0
BE_ath,2016,BE,2700.0
BE_ath,2016,FZ,1517.0
BE_ath,2016,GI,4506.0
BE_ath,2016,JZ,60.0
BE_ath,2016,KZ,259.0
BE_ath,2016,LZ,62.0
BE_ath,2016,MN,1849.0
BE_ath,2016,OPQ,8013.0
BE_ath,2016,RSU,740.0
BE_ath,2017,A,88.0
BE_ath,2017,BE,2861.0
BE_ath,2017,FZ,1472.0
BE_ath,2017,GI,4618.0
BE_ath,2017,JZ,87.0
BE_ath,2017,KZ,243.0
BE_ath,2017,LZ,67.0
BE_ath,2017,MN,1922.0
BE_ath,2017,OPQ,8133.0
BE_ath,2017,RSU,739.0
BE_ath,2018,A,83.0
BE_ath,2018,BE,2794.0
BE_ath,2018,FZ,1474.0
BE_ath,2018,GI,4693.0
BE_ath,2018,JZ,84.0
BE_ath,2018,KZ,248.0
BE_ath,2018,LZ,70.0
BE_ath,2018,MN,1802.0
BE_ath,2018,OPQ,8269.0
BE_ath,2018,RSU,728.0
BE_ath,2019,A,135.0
BE_ath,2019,BE,5129.0
BE_ath,2019,FZ,1748.0
BE_ath,2019,GI,6723.0
BE_ath,2019,JZ,100.0
BE_ath,2019,KZ,321.0
BE_ath,2019,LZ,84.0
BE_ath,2019,MN,3268.0
BE_ath,2019,OPQ,10720.0
BE_ath,2019,RSU,1126.0
BE_ath,2020,A,135.0
BE_ath,2020,BE,5317.0
BE_ath,2020,FZ,1771.0
BE_ath,2020,GI,6698.0
BE_ath,2020,JZ,99.0
BE_ath,2020,KZ,310.0
BE_ath,2020,LZ,96.0
BE_ath,2020,MN,2920.0
BE_ath,2020,OPQ,10919.0
BE_ath,2020,RSU,968.0
BE_audenarde,2008,A,43.0
BE_audenarde,2008,BE,9725.0
BE_audenarde,2008,FZ,2905.0
BE_audenarde,2008,GI,5889.0
BE_audenarde,2008,JZ,201.0
BE_audenarde,2008,KZ,539.0
BE_audenarde,2008,LZ,91.0
BE_audenarde,2008,MN,1908.0
BE_audenarde,2008,OPQ,11454.0
BE_audenarde,2008,RSU,763.0
BE_audenarde,2009,A,50.0
BE_audenarde,2009,BE,9205.0
BE_audenarde,2009,FZ,2853.0
BE_audenarde,2009,GI,5660.0
BE_audenarde,2009,JZ,175.0
BE_audenarde,2009,KZ,534.0
BE_audenarde,2009,LZ,97.0
BE_audenarde,2009,MN,1893.0
BE_audenarde,2009,OPQ,11703.0
BE_audenarde,2009,RSU,764.0
BE_audenarde,2010,A,60.0
BE_audenarde,2010,BE,8743.0
BE_audenarde,2010,FZ,2928.0
BE_audenarde,2010,GI,5705.0
BE_audenarde,2010,JZ,181.0
BE_audenarde,2010,KZ,572.0
BE_audenarde,2010,LZ,101.0
BE_audenarde,2010,MN,2631.0
BE_audenarde,2010,OPQ,11643.0
BE_audenarde,2010,RSU,728.0
BE_audenarde,2011,A,66.0
BE_audenarde,2011,BE,8328.0
BE_audenarde,2011,FZ,2933.0
BE_audenarde,2011,GI,5974.0
BE_audenarde,2011,JZ,183.0
BE_audenarde,2011,KZ,551.0
BE_audenarde,2011,LZ,98.0
BE_audenarde,2011,MN,2817.0
BE_audenarde,2011,OPQ,11382.0
BE_audenarde,2011,RSU,696.0
BE_audenarde,2012,A,64.0
BE_audenarde,2012,BE,8205.0
BE_audenarde,2012,FZ,2974.0
BE_audenarde,2012,GI,5738.0
BE_audenarde,2012,JZ,172.0
BE_audenarde,2012,KZ,540.0
BE_audenarde,2012,LZ,99.0
BE_audenarde,2012,MN,2997.0
BE_audenarde,2012,OPQ,11540.0
BE_audenarde,2012,RSU,720.0
BE_audenarde,2013,A,62.0
BE_audenarde,2013,BE,7946.0
BE_audenarde,2013,FZ,2923.0
BE_audenarde,2013,GI,5854.0
BE_audenarde,2013,JZ,116.0
BE_audenarde,2013,KZ,557.0
BE_audenarde,2013,LZ,105.0
BE_audenarde,2013,MN,3274.0
BE_audenarde,2013,OPQ,11346.0
BE_audenarde,2013,RSU,641.0
BE_audenarde,2014,A,69.0
BE_audenarde,2014,BE,7880.0
BE_audenarde,2014,FZ,2777.0
BE_audenarde,2014,GI,5922.0
BE_audenarde,2014,JZ,121.0
BE_audenarde,2014,KZ,541.0
BE_audenarde,2014,LZ,121.0
BE_audenarde,2014,MN,3329.0
BE_audenarde,2014,OPQ,11398.0
BE_audenarde,2014,RSU,652.0
BE_audenarde,2015,A,67.0
BE_audenarde,2015,BE,7853.0
BE_audenarde,2015,FZ,2698.0
BE_audenarde,2015,GI,5892.0
BE_audenarde,2015,JZ,160.0
BE_audenarde,2015,KZ,529.0
BE_audenarde,2015,LZ,120.0
BE_audenarde,2015,MN,3437.0
BE_audenarde,2015,OPQ,11361.0
BE_audenarde,2015,RSU,659.0
BE_audenarde,2016,A,65.0
BE_audenarde,2016,BE,7912.0
BE_audenarde,2016,FZ,2713.0
BE_audenarde,2016,GI,5946.0
BE_audenarde,2016,JZ,161.0
BE_audenarde,2016,KZ,514.0
BE_audenarde,2016,LZ,134.0
BE_audenarde,2016,MN,3168.0
BE_audenarde,2016,OPQ,11407.0
BE_audenarde,2016,RSU,657.0
BE_audenarde,2017,A,60.0
BE_audenarde,2017,BE,7951.0
BE_audenarde,2017,FZ,2817.0
BE_audenarde,2017,GI,6043.0
BE_audenarde,2017,JZ,190.0
BE_audenarde,2017,KZ,529.0
BE_audenarde,2017,LZ,148.0
BE_audenarde,2017,MN,3448.0
BE_audenarde,2017,OPQ,11428.0
BE_audenarde,2017,RSU,630.0
BE_audenarde,2018,A,66.0
BE_audenarde,2018,BE,7857.0
BE_audenarde,2018,FZ,2808.0
BE_audenarde,2018,GI,6169.0
BE_audenarde,2018,JZ,212.0
BE_audenarde,2018,KZ,555.0
BE_audenarde,2018,LZ,157.0
BE_audenarde,2018,MN,3603.0
BE_audenarde,2018,OPQ,11471.0
BE_audenarde,2018,RSU,646.0
BE_audenarde,2019,A,68.0
BE_audenarde,2019,BE,7744.0
BE_audenarde,2019,FZ,2845.0
BE_audenarde,2019,GI,6271.0
BE_audenarde,2019,JZ,230.0
BE_audenarde,2019,KZ,579.0
BE_audenarde,2019,LZ,136.0
BE_audenarde,2019,MN,3640.0
BE_audenarde,2019,OPQ,11581.0
BE_audenarde,2019,RSU,658.0
BE_audenarde,2020,A,71.0
BE_audenarde,2020,BE,7468.0
BE_audenarde,2020,FZ,2900.0
BE_audenarde,2020,GI,5990.0
BE_audenarde,2020,JZ,231.0
BE_audenarde,2020,KZ,607.0
BE_audenarde,2020,LZ,140.0
BE_audenarde,2020,MN,3370.0
BE_audenarde,2020,OPQ,11534.0
BE_audenarde,2020,RSU,634.0
BE_bastogne,2008,A,89.0
BE_bastogne,2008,BE,1177.0
BE_bastogne,2008,FZ,1001.0
BE_bastogne,2008,GI,2319.0
BE_bastogne,2008,JZ,11.0
BE_bastogne,2008,KZ,171.0
BE_bastogne,2008,LZ,24.0
BE_bastogne,2008,MN,384.0
BE_bastogne,2008,OPQ,5297.0
BE_bastogne,2008,RSU,422.0
BE_bastogne,2009,A,127.0
BE_bastogne,2009,BE,987.0
BE_bastogne,2009,FZ,1026.0
BE_bastogne,2009,GI,2393.0
BE_bastogne,2009,JZ,11.0
BE_bastogne,2009,KZ,164.0
BE_bastogne,2009,LZ,21.0
BE_bastogne,2009,MN,480.0
BE_bastogne,2009,OPQ,5086.0
BE_bastogne,2009,RSU,358.0
BE_bastogne,2010,A,150.0
BE_bastogne,2010,BE,1024.0
BE_bastogne,2010,FZ,1029.0
BE_bastogne,2010,GI,2485.0
BE_bastogne,2010,JZ,9.0
BE_bastogne,2010,KZ,182.0
BE_bastogne,2010,LZ,26.0
BE_bastogne,2010,MN,721.0
BE_bastogne,2010,OPQ,4842.0
BE_bastogne,2010,RSU,353.0
BE_bastogne,2011,A,147.0
BE_bastogne,2011,BE,987.0
BE_bastogne,2011,FZ,1071.0
BE_bastogne,2011,GI,2481.0
BE_bastogne,2011,JZ,11.0
BE_bastogne,2011,KZ,190.0
BE_bastogne,2011,LZ,27.0
BE_bastogne,2011,MN,889.0
BE_bastogne,2011,OPQ,4824.0
BE_bastogne,2011,RSU,334.0
BE_bastogne,2012,A,145.0
BE_bastogne,2012,BE,1008.0
BE_bastogne,2012,FZ,1013.0
BE_bastogne,2012,GI,2437.0
BE_bastogne,2012,JZ,6.0
BE_bastogne,2012,KZ,181.0
BE_bastogne,2012,LZ,30.0
BE_bastogne,2012,MN,811.0
BE_bastogne,2012,OPQ,4870.0
BE_bastogne,2012,RSU,318.0
BE_bastogne,2013,A,117.0
BE_bastogne,2013,BE,1027.0
BE_bastogne,2013,FZ,995.0
BE_bastogne,2013,GI,2347.0
BE_bastogne,2013,JZ,6.0
BE_bastogne,2013,KZ,178.0
BE_bastogne,2013,LZ,31.0
BE_bastogne,2013,MN,794.0
BE_bastogne,2013,OPQ,4869.0
BE_bastogne,2013,RSU,330.0
BE_bastogne,2014,A,113.0
BE_bastogne,2014,BE,1185.0
BE_bastogne,2014,FZ,1015.0
BE_bastogne,2014,GI,2410.0
BE_bastogne,2014,JZ,3.0
BE_bastogne,2014,KZ,162.0
BE_bastogne,2014,LZ,35.0
BE_bastogne,2014,MN,836.0
BE_bastogne,2014,OPQ,4865.0
BE_bastogne,2014,RSU,346.0
BE_bastogne,2015,A,121.0
BE_bastogne,2015,BE,1303.0
BE_bastogne,2015,FZ,1027.0
BE_bastogne,2015,GI,2544.0
BE_bastogne,2015,JZ,6.0
BE_bastogne,2015,KZ,169.0
BE_bastogne,2015,LZ,40.0
BE_bastogne,2015,MN,933.0
BE_bastogne,2015,OPQ,4882.0
BE_bastogne,2015,RSU,395.0
BE_bastogne,2016,A,130.0
BE_bastogne,2016,BE,1406.0
BE_bastogne,2016,FZ,1042.0
BE_bastogne,2016,GI,2505.0
BE_bastogne,2016,JZ,9.0
BE_bastogne,2016,KZ,164.0
BE_bastogne,2016,LZ,43.0
BE_bastogne,2016,MN,901.0
BE_bastogne,2016,OPQ,4742.0
BE_bastogne,2016,RSU,412.0
BE_bastogne,2017,A,123.0
BE_bastogne,2017,BE,1416.0
BE_bastogne,2017,FZ,1043.0
BE_bastogne,2017,GI,2619.0
BE_bastogne,2017,JZ,9.0
BE_bastogne,2017,KZ,178.0
BE_bastogne,2017,LZ,43.0
BE_bastogne,2017,MN,953.0
BE_bastogne,2017,OPQ,4872.0
BE_bastogne,2017,RSU,358.0
BE_bastogne,2018,A,127.0
BE_bastogne,2018,BE,1406.0
BE_bastogne,2018,FZ,1077.0
BE_bastogne,2018,GI,2614.0
BE_bastogne,2018,JZ,2.0
BE_bastogne,2018,KZ,159.0
BE_bastogne,2018,LZ,43.0
BE_bastogne,2018,MN,959.0
BE_bastogne,2018,OPQ,4963.0
BE_bastogne,2018,RSU,365.0
BE_bastogne,2019,A,139.0
BE_bastogne,2019,BE,1417.0
BE_bastogne,2019,FZ,1070.0
BE_bastogne,2019,GI,2587.0
BE_bastogne,2019,JZ,3.0
BE_bastogne,2019,KZ,166.0
BE_bastogne,2019,LZ,45.0
BE_bastogne,2019,MN,1061.0
BE_bastogne,2019,OPQ,4938.0
BE_bastogne,2019,RSU,365.0
BE_bastogne,2020,A,128.0
BE_bastogne,2020,BE,1426.0
BE_bastogne,2020,FZ,1049.0
BE_bastogne,2020,GI,2537.0
BE_bastogne,2020,JZ,7.0
BE_bastogne,2020,KZ,164.0
BE_bastogne,2020,LZ,40.0
BE_bastogne,2020,MN,1012.0
BE_bastogne,2020,OPQ,4907.0
BE_bastogne,2020,RSU,337.0
BE_bruges,2008,A,216.0
BE_bruges,2008,BE,15210.0
BE_bruges,2008,FZ,4932.0
BE_bruges,2008,GI,23993.0
BE_bruges,2008,JZ,1238.0
BE_bruges,2008,KZ,1525.0
BE_bruges,2008,LZ,422.0
BE_bruges,2008,MN,9505.0
BE_bruges,2008,OPQ,41298.0
BE_bruges,2008,RSU,4219.0
BE_bruges,2009,A,233.0
BE_bruges,2009,BE,14359.0
BE_bruges,2009,FZ,4863.0
BE_bruges,2009,GI,23901.0
BE_bruges,2009,JZ,1186.0
BE_bruges,2009,KZ,1493.0
BE_bruges,2009,LZ,426.0
BE_bruges,2009,MN,9296.0
BE_bruges,2009,OPQ,42186.0
BE_bruges,2009,RSU,4024.0
BE_bruges,2010,A,306.0
BE_bruges,2010,BE,13742.0
BE_bruges,2010,FZ,4974.0
BE_bruges,2010,GI,24105.0
BE_bruges,2010,JZ,1275.0
BE_bruges,2010,KZ,1527.0
BE_bruges,2010,LZ,605.0
BE_bruges,2010,MN,9644.0
BE_bruges,2010,OPQ,42779.0
BE_bruges,2010,RSU,4112.0
BE_bruges,2011,A,300.0
BE_bruges,2011,BE,14133.0
BE_bruges,2011,FZ,5131.0
BE_bruges,2011,GI,23880.0
BE_bruges,2011,JZ,1321.0
BE_bruges,2011,KZ,1528.0
BE_bruges,2011,LZ,647.0
BE_bruges,2011,MN,10093.0
BE_bruges,2011,OPQ,42395.0
BE_bruges,2011,RSU,4071.0
BE_bruges,2012,A,267.0
BE_bruges,2012,BE,13690.0
BE_bruges,2012,FZ,5062.0
BE_bruges,2012,GI,23707.0
BE_bruges,2012,JZ,1460.0
BE_bruges,2012,KZ,1520.0
BE_bruges,2012,LZ,689.0
BE_bruges,2012,MN,10549.0
BE_bruges,2012,OPQ,42830.0
BE_bruges,2012,RSU,3983.0
BE_bruges,2013,A,299.0
BE_bruges,2013,BE,13458.0
BE_bruges,2013,FZ,4967.0
BE_bruges,2013,GI,23361.0
BE_bruges,2013,JZ,1403.0
BE_bruges,2013,KZ,1511.0
BE_bruges,2013,LZ,691.0
BE_bruges,2013,MN,10970.0
BE_bruges,2013,OPQ,42165.0
BE_bruges,2013,RSU,3962.0
BE_bruges,2014,A,309.0
BE_bruges,2014,BE,12884.0
BE_bruges,2014,FZ,4897.0
BE_bruges,2014,GI,23425.0
BE_bruges,2014,JZ,1461.0
BE_bruges,2014,KZ,1477.0
BE_bruges,2014,LZ,666.0
BE_bruges,2014,MN,11725.0
BE_bruges,2014,OPQ,41956.0
BE_bruges,2014,RSU,3876.0
BE_bruges,2015,A,306.0
BE_bruges,2015,BE,12383.0
BE_bruges,2015,FZ,4856.0
BE_bruges,2015,GI,23533.0
BE_bruges,2015,JZ,1498.0
BE_bruges,2015,KZ,1516.0
BE_bruges,2015,LZ,654.0
BE_bruges,2015,MN,12266.0
BE_bruges,2015,OPQ,42016.0
BE_bruges,2015,RSU,3976.0
BE_bruges,2016,A,283.0
BE_bruges,2016,BE,12366.0
BE_bruges,2016,FZ,4851.0
BE_bruges,2016,GI,23805.0
BE_bruges,2016,JZ,1463.0
BE_bruges,2016,KZ,1498.0
BE_bruges,2016,LZ,661.0
BE_bruges,2016,MN,13160.0
BE_bruges,2016,OPQ,42107.0
BE_bruges,2016,RSU,3870.0
BE_bruges,2017,A,319.0
BE_bruges,2017,BE,12386.0
BE_bruges,2017,FZ,4956.0
BE_bruges,2017,GI,24207.0
BE_bruges,2017,JZ,1447.0
BE_bruges,2017,KZ,1488.0
BE_bruges,2017,LZ,655.0
BE_bruges,2017,MN,14024.0
BE_bruges,2017,OPQ,42505.0
BE_bruges,2017,RSU,3820.0
BE_bruges,2018,A,334.0
BE_bruges,2018,BE,12680.0
BE_bruges,2018,FZ,5054.0
BE_bruges,2018,GI,25038.0
BE_bruges,2018,JZ,1556.0
BE_bruges,2018,KZ,1451.0
BE_bruges,2018,LZ,666.0
BE_bruges,2018,MN,14200.0
BE_bruges,2018,OPQ,42505.0
BE_bruges,2018,RSU,3802.0
BE_bruges,2019,A,315.0
BE_bruges,2019,BE,12296.0
BE_bruges,2019,FZ,4774.0
BE_bruges,2019,GI,25264.0
BE_bruges,2019,JZ,1539.0
BE_bruges,2019,KZ,1506.0
BE_bruges,2019,LZ,695.0
BE_bruges,2019,MN,14507.0
BE_bruges,2019,OPQ,42892.0
BE_bruges,2019,RSU,3971.0
BE_bruges,2020,A,333.0
BE_bruges,2020,BE,12269.0
BE_bruges,2020,FZ,4703.0
BE_bruges,2020,GI,22519.0
BE_bruges,2020,JZ,1450.0
BE_bruges,2020,KZ,1467.0
BE_bruges,2020,LZ,717.0
BE_bruges,2020,MN,14075.0
BE_bruges,2020,OPQ,43069.0
BE_bruges,2020,RSU,3803.0
BE_bruxelles_capitale,2008,A,120.0
BE_bruxelles_capitale,2008,BE,31625.0
BE_bruxelles_capitale,2008,FZ,19018.0
