country,eval_year,exclude_covid,community_id,region_id,community_size,n_graph_edges,modularity
FR,2024,False,5,1113,30,997,0.39601094963392974
FR,2024,False,5,2415,30,997,0.39601094963392974
FR,2024,False,5,2706,30,997,0.39601094963392974
FR,2024,False,5,2709,30,997,0.39601094963392974
FR,2024,False,5,2813,30,997,0.39601094963392974
FR,2024,False,5,2814,30,997,0.39601094963392974
FR,2024,False,5,2815,30,997,0.39601094963392974
FR,2024,False,5,2819,30,997,0.39601094963392974
FR,2024,False,5,4404,30,997,0.39601094963392974
FR,2024,False,5,4405,30,997,0.39601094963392974
FR,2024,False,5,4421,30,997,0.39601094963392974
FR,2024,False,5,51,30,997,0.39601094963392974
FR,2024,False,5,5221,30,997,0.39601094963392974
FR,2024,False,5,5305,30,997,0.39601094963392974
FR,2024,False,5,59,30,997,0.39601094963392974
FR,2024,False,5,63,30,997,0.39601094963392974
FR,2024,False,5,7502,30,997,0.39601094963392974
FR,2024,False,5,7508,30,997,0.39601094963392974
FR,2024,False,5,7524,30,997,0.39601094963392974
FR,2024,False,5,7612,30,997,0.39601094963392974
FR,2024,False,5,7614,30,997,0.39601094963392974
FR,2024,False,5,8407,30,997,0.39601094963392974
FR,2024,False,5,8412,30,997,0.39601094963392974
FR,2024,False,5,8432,30,997,0.39601094963392974
FR,2024,False,6,1102,18,997,0.39601094963392974
FR,2024,False,6,1107,18,997,0.39601094963392974
FR,2024,False,6,2402,18,997,0.39601094963392974
FR,2024,False,6,2407,18,997,0.39601094963392974
FR,2024,False,6,2809,18,997,0.39601094963392974
FR,2024,False,6,3208,18,997,0.39601094963392974
FR,2024,False,6,4416,18,997,0.39601094963392974
FR,2024,False,6,52,18,997,0.39601094963392974
FR,2024,False,6,5207,18,997,0.39601094963392974
FR,2024,False,6,5309,18,997,0.39601094963392974
FR,2024,False,6,7503,18,997,0.39601094963392974
FR,2024,False,6,7506,18,997,0.39601094963392974
FR,2024,False,6,7515,18,997,0.39601094963392974
FR,2024,False,6,7517,18,997,0.39601094963392974
FR,2024,False,6,7604,18,997,0.39601094963392974
FR,2024,False,6,8419,18,997,0.39601094963392974
FR,2024,False,6,8427,18,997,0.39601094963392974
FR,2024,False,6,9313,18,997,0.39601094963392974
FR,2024,False,7,1101,42,997,0.39601094963392974
FR,2024,False,7,1109,42,997,0.39601094963392974
FR,2024,False,7,1112,42,997,0.39601094963392974
FR,2024,False,7,1114,42,997,0.39601094963392974
FR,2024,False,7,1115,42,997,0.39601094963392974
FR,2024,False,7,2401,42,997,0.39601094963392974
FR,2024,False,7,2410,42,997,0.39601094963392974
FR,2024,False,7,2705,42,997,0.39601094963392974
FR,2024,False,7,2707,42,997,0.39601094963392974
FR,2024,False,7,2711,42,997,0.39601094963392974
FR,2024,False,7,2715,42,997,0.39601094963392974
FR,2024,False,7,2716,42,997,0.39601094963392974
FR,2024,False,7,2718,42,997,0.39601094963392974
FR,2024,False,7,2802,42,997,0.39601094963392974
FR,2024,False,7,2804,42,997,0.39601094963392974
FR,2024,False,7,2808,42,997,0.39601094963392974
FR,2024,False,7,2818,42,997,0.39601094963392974
FR,2024,False,7,3202,42,997,0.39601094963392974
FR,2024,False,7,3203,42,997,0.39601094963392974
FR,2024,False,7,3212,42,997,0.39601094963392974
FR,2024,False,7,3217,42,997,0.39601094963392974
FR,2024,False,7,4408,42,997,0.39601094963392974
FR,2024,False,7,4411,42,997,0.39601094963392974
FR,2024,False,7,4412,42,997,0.39601094963392974
FR,2024,False,7,57,42,997,0.39601094963392974
FR,2024,False,7,7509,42,997,0.39601094963392974
FR,2024,False,7,7521,42,997,0.39601094963392974
FR,2024,False,7,7530,42,997,0.39601094963392974
FR,2024,False,7,7607,42,997,0.39601094963392974
FR,2024,False,7,7609,42,997,0.39601094963392974
FR,2024,False,7,7615,42,997,0.39601094963392974
FR,2024,False,7,8405,42,997,0.39601094963392974
FR,2024,False,7,8406,42,997,0.39601094963392974
FR,2024,False,7,8409,42,997,0.39601094963392974
FR,2024,False,7,8416,42,997,0.39601094963392974
FR,2024,False,7,8418,42,997,0.39601094963392974
FR,2024,False,7,8421,42,997,0.39601094963392974
FR,2024,False,7,8426,42,997,0.39601094963392974
FR,2024,False,7,8428,42,997,0.39601094963392974
FR,2024,False,7,8433,42,997,0.39601094963392974
FR,2024,False,7,8435,42,997,0.39601094963392974
FR,2024,False,7,9314,42,997,0.39601094963392974
FR,2024,False,8,2406,43,997,0.39601094963392974
FR,2024,False,8,2701,43,997,0.39601094963392974
FR,2024,False,8,2704,43,997,0.39601094963392974
FR,2024,False,8,2708,43,997,0.39601094963392974
FR,2024,False,8,2712,43,997,0.39601094963392974
FR,2024,False,8,2812,43,997,0.39601094963392974
FR,2024,False,8,2816,43,997,0.39601094963392974
FR,2024,False,8,3201,43,997,0.39601094963392974
FR,2024,False,8,3210,43,997,0.39601094963392974
FR,2024,False,8,3214,43,997,0.39601094963392974
FR,2024,False,8,3219,43,997,0.39601094963392974
FR,2024,False,8,3220,43,997,0.39601094963392974
FR,2024,False,8,4401,43,997,0.39601094963392974
FR,2024,False,8,4420,43,997,0.39601094963392974
FR,2024,False,8,4422,43,997,0.39601094963392974
FR,2024,False,8,4424,43,997,0.39601094963392974
FR,2024,False,8,5203,43,997,0.39601094963392974
FR,2024,False,8,5205,43,997,0.39601094963392974
FR,2024,False,8,5209,43,997,0.39601094963392974
FR,2024,False,8,5213,43,997,0.39601094963392974
FR,2024,False,8,5218,43,997,0.39601094963392974
FR,2024,False,8,53,43,997,0.39601094963392974
FR,2024,False,8,5306,43,997,0.39601094963392974
FR,2024,False,8,5310,43,997,0.39601094963392974
FR,2024,False,8,5314,43,997,0.39601094963392974
FR,2024,False,8,55,43,997,0.39601094963392974
FR,2024,False,8,61,43,997,0.39601094963392974
FR,2024,False,8,7511,43,997,0.39601094963392974
FR,2024,False,8,7527,43,997,0.39601094963392974
FR,2024,False,8,7531,43,997,0.39601094963392974
FR,2024,False,8,7603,43,997,0.39601094963392974
FR,2024,False,8,7617,43,997,0.39601094963392974
FR,2024,False,8,7620,43,997,0.39601094963392974
FR,2024,False,8,7622,43,997,0.39601094963392974
FR,2024,False,8,8402,43,997,0.39601094963392974
FR,2024,False,8,8403,43,997,0.39601094963392974
FR,2024,False,8,8414,43,997,0.39601094963392974
FR,2024,False,8,8417,43,997,0.39601094963392974
FR,2024,False,8,8420,43,997,0.39601094963392974
FR,2024,False,8,8423,43,997,0.39601094963392974
FR,2024,False,8,8429,43,997,0.39601094963392974
FR,2024,False,8,8430,43,997,0.39601094963392974
FR,2024,False,8,9302,43,997,0.39601094963392974
FR,2025,False,0,1102,34,1001,0.3767898143832338
FR,2025,False,0,1103,34,1001,0.3767898143832338
FR,2025,False,0,2408,34,1001,0.3767898143832338
FR,2025,False,0,2409,34,1001,0.3767898143832338
FR,2025,False,0,2715,34,1001,0.3767898143832338
FR,2025,False,0,2718,34,1001,0.3767898143832338
FR,2025,False,0,2803,34,1001,0.3767898143832338
FR,2025,False,0,2809,34,1001,0.3767898143832338
FR,2025,False,0,2815,34,1001,0.3767898143832338
FR,2025,False,0,2817,34,1001,0.3767898143832338
FR,2025,False,0,2819,34,1001,0.3767898143832338
FR,2025,False,0,3206,34,1001,0.3767898143832338
FR,2025,False,0,3208,34,1001,0.3767898143832338
FR,2025,False,0,3217,34,1001,0.3767898143832338
FR,2025,False,0,3220,34,1001,0.3767898143832338
FR,2025,False,0,4412,34,1001,0.3767898143832338
FR,2025,False,0,4416,34,1001,0.3767898143832338
FR,2025,False,0,5203,34,1001,0.3767898143832338
FR,2025,False,0,5218,34,1001,0.3767898143832338
FR,2025,False,0,5303,34,1001,0.3767898143832338
FR,2025,False,0,5312,34,1001,0.3767898143832338
FR,2025,False,0,61,34,1001,0.3767898143832338
FR,2025,False,0,7506,34,1001,0.3767898143832338
FR,2025,False,0,7508,34,1001,0.3767898143832338
FR,2025,False,0,7607,34,1001,0.3767898143832338
FR,2025,False,0,8404,34,1001,0.3767898143832338
FR,2025,False,0,8410,34,1001,0.3767898143832338
FR,2025,False,0,8415,34,1001,0.3767898143832338
FR,2025,False,0,8417,34,1001,0.3767898143832338
FR,2025,False,0,8418,34,1001,0.3767898143832338
FR,2025,False,0,8425,34,1001,0.3767898143832338
FR,2025,False,0,8430,34,1001,0.3767898143832338
FR,2025,False,0,9306,34,1001,0.3767898143832338
FR,2025,False,0,9314,34,1001,0.3767898143832338
FR,2025,False,1,1101,34,1001,0.3767898143832338
FR,2025,False,1,1105,34,1001,0.3767898143832338
FR,2025,False,1,1106,34,1001,0.3767898143832338
FR,2025,False,1,1110,34,1001,0.3767898143832338
FR,2025,False,1,1111,34,1001,0.3767898143832338
FR,2025,False,1,1113,34,1001,0.3767898143832338
FR,2025,False,1,2407,34,1001,0.3767898143832338
FR,2025,False,1,2411,34,1001,0.3767898143832338
FR,2025,False,1,2415,34,1001,0.3767898143832338
FR,2025,False,1,2703,34,1001,0.3767898143832338
FR,2025,False,1,2704,34,1001,0.3767898143832338
FR,2025,False,1,2713,34,1001,0.3767898143832338
FR,2025,False,1,3212,34,1001,0.3767898143832338
FR,2025,False,1,4414,34,1001,0.3767898143832338
FR,2025,False,1,4415,34,1001,0.3767898143832338
FR,2025,False,1,5201,34,1001,0.3767898143832338
FR,2025,False,1,5208,34,1001,0.3767898143832338
FR,2025,False,1,5215,34,1001,0.3767898143832338
FR,2025,False,1,5314,34,1001,0.3767898143832338
FR,2025,False,1,64,34,1001,0.3767898143832338
FR,2025,False,1,7501,34,1001,0.3767898143832338
FR,2025,False,1,7520,34,1001,0.3767898143832338
FR,2025,False,1,7521,34,1001,0.3767898143832338
FR,2025,False,1,7527,34,1001,0.3767898143832338
FR,2025,False,1,7530,34,1001,0.3767898143832338
FR,2025,False,1,7609,34,1001,0.3767898143832338
FR,2025,False,1,7616,34,1001,0.3767898143832338
FR,2025,False,1,7625,34,1001,0.3767898143832338
FR,2025,False,1,8406,34,1001,0.3767898143832338
FR,2025,False,1,8411,34,1001,0.3767898143832338
FR,2025,False,1,8412,34,1001,0.3767898143832338
FR,2025,False,1,8413,34,1001,0.3767898143832338
FR,2025,False,1,8424,34,1001,0.3767898143832338
FR,2025,False,1,8428,34,1001,0.3767898143832338
FR,2025,False,2,2413,26,1001,0.3767898143832338
FR,2025,False,2,2717,26,1001,0.3767898143832338
FR,2025,False,2,2805,26,1001,0.3767898143832338
FR,2025,False,2,3211,26,1001,0.3767898143832338
FR,2025,False,2,4403,26,1001,0.3767898143832338
FR,2025,False,2,4410,26,1001,0.3767898143832338
FR,2025,False,2,4417,26,1001,0.3767898143832338
FR,2025,False,2,5202,26,1001,0.3767898143832338
FR,2025,False,2,5206,26,1001,0.3767898143832338
FR,2025,False,2,5219,26,1001,0.3767898143832338
FR,2025,False,2,5305,26,1001,0.3767898143832338
FR,2025,False,2,5308,26,1001,0.3767898143832338
FR,2025,False,2,5315,26,1001,0.3767898143832338
FR,2025,False,2,59,26,1001,0.3767898143832338
FR,2025,False,2,63,26,1001,0.3767898143832338
FR,2025,False,2,7505,26,1001,0.3767898143832338
FR,2025,False,2,7516,26,1001,0.3767898143832338
FR,2025,False,2,7525,26,1001,0.3767898143832338
FR,2025,False,2,7611,26,1001,0.3767898143832338
FR,2025,False,2,7620,26,1001,0.3767898143832338
FR,2025,False,2,8408,26,1001,0.3767898143832338
FR,2025,False,2,8422,26,1001,0.3767898143832338
FR,2025,False,2,8432,26,1001,0.3767898143832338
FR,2025,False,2,8434,26,1001,0.3767898143832338
FR,2025,False,2,9308,26,1001,0.3767898143832338
FR,2025,False,2,9310,26,1001,0.3767898143832338
FR,2025,False,3,2412,23,1001,0.3767898143832338
FR,2025,False,3,2701,23,1001,0.3767898143832338
FR,2025,False,3,2708,23,1001,0.3767898143832338
FR,2025,False,3,3201,23,1001,0.3767898143832338
FR,2025,False,3,3207,23,1001,0.3767898143832338
FR,2025,False,3,3210,23,1001,0.3767898143832338
FR,2025,False,3,4404,23,1001,0.3767898143832338
FR,2025,False,3,4406,23,1001,0.3767898143832338
FR,2025,False,3,4409,23,1001,0.3767898143832338
FR,2025,False,3,4411,23,1001,0.3767898143832338
FR,2025,False,3,4422,23,1001,0.3767898143832338
FR,2025,False,3,4426,23,1001,0.3767898143832338
FR,2025,False,3,5211,23,1001,0.3767898143832338
FR,2025,False,3,55,23,1001,0.3767898143832338
FR,2025,False,3,60,23,1001,0.3767898143832338
FR,2025,False,3,7531,23,1001,0.3767898143832338
FR,2025,False,3,7603,23,1001,0.3767898143832338
FR,2025,False,3,7605,23,1001,0.3767898143832338
FR,2025,False,3,7612,23,1001,0.3767898143832338
FR,2025,False,3,7617,23,1001,0.3767898143832338
FR,2025,False,3,8423,23,1001,0.3767898143832338
FR,2025,False,3,8427,23,1001,0.3767898143832338
FR,2025,False,3,9316,23,1001,0.3767898143832338
FR,2025,False,4,1104,35,1001,0.3767898143832338
FR,2025,False,4,1107,35,1001,0.3767898143832338
FR,2025,False,4,2406,35,1001,0.3767898143832338
FR,2025,False,4,2807,35,1001,0.3767898143832338
FR,2025,False,4,2810,35,1001,0.3767898143832338
FR,2025,False,4,2811,35,1001,0.3767898143832338
FR,2025,False,4,2813,35,1001,0.3767898143832338
FR,2025,False,4,3205,35,1001,0.3767898143832338
FR,2025,False,4,3215,35,1001,0.3767898143832338
FR,2025,False,4,3222,35,1001,0.3767898143832338
FR,2025,False,4,4405,35,1001,0.3767898143832338
FR,2025,False,4,4408,35,1001,0.3767898143832338
FR,2025,False,4,4413,35,1001,0.3767898143832338
FR,2025,False,4,52,35,1001,0.3767898143832338
FR,2025,False,4,5210,35,1001,0.3767898143832338
FR,2025,False,4,5216,35,1001,0.3767898143832338
FR,2025,False,4,5304,35,1001,0.3767898143832338
FR,2025,False,4,5317,35,1001,0.3767898143832338
FR,2025,False,4,5319,35,1001,0.3767898143832338
FR,2025,False,4,56,35,1001,0.3767898143832338
FR,2025,False,4,7511,35,1001,0.3767898143832338
FR,2025,False,4,7513,35,1001,0.3767898143832338
FR,2025,False,4,7517,35,1001,0.3767898143832338
FR,2025,False,4,7524,35,1001,0.3767898143832338
FR,2025,False,4,7529,35,1001,0.3767898143832338
FR,2025,False,4,7601,35,1001,0.3767898143832338
FR,2025,False,4,7604,35,1001,0.3767898143832338
FR,2025,False,4,7624,35,1001,0.3767898143832338
FR,2025,False,4,8431,35,1001,0.3767898143832338
FR,2025,False,4,9301,35,1001,0.3767898143832338
FR,2025,False,4,9302,35,1001,0.3767898143832338
FR,2025,False,4,9305,35,1001,0.3767898143832338
FR,2025,False,4,9309,35,1001,0.3767898143832338
FR,2025,False,4,9312,35,1001,0.3767898143832338
FR,2025,False,4,9317,35,1001,0.3767898143832338
FR,2025,False,5,2710,23,1001,0.3767898143832338
FR,2025,False,5,3209,23,1001,0.3767898143832338
FR,2025,False,5,4418,23,1001,0.3767898143832338
FR,2025,False,5,4423,23,1001,0.3767898143832338
FR,2025,False,5,5204,23,1001,0.3767898143832338
FR,2025,False,5,5209,23,1001,0.3767898143832338
FR,2025,False,5,5214,23,1001,0.3767898143832338
FR,2025,False,5,5301,23,1001,0.3767898143832338
FR,2025,False,5,5311,23,1001,0.3767898143832338
FR,2025,False,5,7503,23,1001,0.3767898143832338
FR,2025,False,5,7504,23,1001,0.3767898143832338
FR,2025,False,5,7509,23,1001,0.3767898143832338
FR,2025,False,5,7532,23,1001,0.3767898143832338
FR,2025,False,5,7602,23,1001,0.3767898143832338
FR,2025,False,5,7613,23,1001,0.3767898143832338
FR,2025,False,5,7619,23,1001,0.3767898143832338
FR,2025,False,5,7622,23,1001,0.3767898143832338
FR,2025,False,5,7623,23,1001,0.3767898143832338
FR,2025,False,5,8407,23,1001,0.3767898143832338
FR,2025,False,5,8426,23,1001,0.3767898143832338
FR,2025,False,5,9307,23,1001,0.3767898143832338
FR,2025,False,5,9311,23,1001,0.3767898143832338
FR,2025,False,5,9313,23,1001,0.3767898143832338
FR,2025,False,6,2404,34,1001,0.3767898143832338
FR,2025,False,6,2714,34,1001,0.3767898143832338
FR,2025,False,6,2804,34,1001,0.3767898143832338
FR,2025,False,6,2806,34,1001,0.3767898143832338
FR,2025,False,6,2814,34,1001,0.3767898143832338
FR,2025,False,6,2816,34,1001,0.3767898143832338
FR,2025,False,6,2818,34,1001,0.3767898143832338
FR,2025,False,6,3204,34,1001,0.3767898143832338
FR,2025,False,6,3214,34,1001,0.3767898143832338
FR,2025,False,6,3219,34,1001,0.3767898143832338
FR,2025,False,6,4401,34,1001,0.3767898143832338
FR,2025,False,6,4419,34,1001,0.3767898143832338
FR,2025,False,6,4420,34,1001,0.3767898143832338
FR,2025,False,6,4424,34,1001,0.3767898143832338
FR,2025,False,6,4427,34,1001,0.3767898143832338
FR,2025,False,6,5205,34,1001,0.3767898143832338
FR,2025,False,6,5207,34,1001,0.3767898143832338
FR,2025,False,6,53,34,1001,0.3767898143832338
FR,2025,False,6,5306,34,1001,0.3767898143832338
FR,2025,False,6,5307,34,1001,0.3767898143832338
FR,2025,False,6,5309,34,1001,0.3767898143832338
FR,2025,False,6,5310,34,1001,0.3767898143832338
FR,2025,False,6,5313,34,1001,0.3767898143832338
FR,2025,False,6,5316,34,1001,0.3767898143832338
FR,2025,False,6,5318,34,1001,0.3767898143832338
FR,2025,False,6,58,34,1001,0.3767898143832338
FR,2025,False,6,62,34,1001,0.3767898143832338
FR,2025,False,6,7507,34,1001,0.3767898143832338
FR,2025,False,6,7519,34,1001,0.3767898143832338
FR,2025,False,6,7526,34,1001,0.3767898143832338
FR,2025,False,6,7608,34,1001,0.3767898143832338
FR,2025,False,6,7614,34,1001,0.3767898143832338
FR,2025,False,6,7621,34,1001,0.3767898143832338
FR,2025,False,6,8403,34,1001,0.3767898143832338
FR,2025,False,7,1108,29,1001,0.3767898143832338
FR,2025,False,7,1115,29,1001,0.3767898143832338
FR,2025,False,7,2402,29,1001,0.3767898143832338
FR,2025,False,7,2403,29,1001,0.3767898143832338
FR,2025,False,7,2410,29,1001,0.3767898143832338
FR,2025,False,7,2702,29,1001,0.3767898143832338
FR,2025,False,7,2705,29,1001,0.3767898143832338
FR,2025,False,7,2709,29,1001,0.3767898143832338
FR,2025,False,7,2801,29,1001,0.3767898143832338
FR,2025,False,7,2802,29,1001,0.3767898143832338
FR,2025,False,7,2808,29,1001,0.3767898143832338
FR,2025,False,7,3216,29,1001,0.3767898143832338
FR,2025,False,7,4402,29,1001,0.3767898143832338
FR,2025,False,7,4407,29,1001,0.3767898143832338
FR,2025,False,7,4421,29,1001,0.3767898143832338
FR,2025,False,7,51,29,1001,0.3767898143832338
FR,2025,False,7,5221,29,1001,0.3767898143832338
FR,2025,False,7,54,29,1001,0.3767898143832338
FR,2025,False,7,7502,29,1001,0.3767898143832338
FR,2025,False,7,7510,29,1001,0.3767898143832338
FR,2025,False,7,7515,29,1001,0.3767898143832338
FR,2025,False,7,7606,29,1001,0.3767898143832338
FR,2025,False,7,7610,29,1001,0.3767898143832338
FR,2025,False,7,7615,29,1001,0.3767898143832338
FR,2025,False,7,7618,29,1001,0.3767898143832338
FR,2025,False,7,8414,29,1001,0.3767898143832338
FR,2025,False,7,8420,29,1001,0.3767898143832338
FR,2025,False,7,9315,29,1001,0.3767898143832338
FR,2025,False,7,9318,29,1001,0.3767898143832338
FR,2025,False,8,1109,42,1001,0.3767898143832338
FR,2025,False,8,1112,42,1001,0.3767898143832338
FR,2025,False,8,1114,42,1001,0.3767898143832338
FR,2025,False,8,2401,42,1001,0.3767898143832338
FR,2025,False,8,2405,42,1001,0.3767898143832338
FR,2025,False,8,2414,42,1001,0.3767898143832338
FR,2025,False,8,2706,42,1001,0.3767898143832338
FR,2025,False,8,2707,42,1001,0.3767898143832338
FR,2025,False,8,2711,42,1001,0.3767898143832338
FR,2025,False,8,2712,42,1001,0.3767898143832338
FR,2025,False,8,2716,42,1001,0.3767898143832338
FR,2025,False,8,2812,42,1001,0.3767898143832338
FR,2025,False,8,3202,42,1001,0.3767898143832338
FR,2025,False,8,3203,42,1001,0.3767898143832338
FR,2025,False,8,3213,42,1001,0.3767898143832338
FR,2025,False,8,3218,42,1001,0.3767898143832338
FR,2025,False,8,3221,42,1001,0.3767898143832338
FR,2025,False,8,4425,42,1001,0.3767898143832338
FR,2025,False,8,5212,42,1001,0.3767898143832338
FR,2025,False,8,5213,42,1001,0.3767898143832338
FR,2025,False,8,5217,42,1001,0.3767898143832338
FR,2025,False,8,5220,42,1001,0.3767898143832338
FR,2025,False,8,5302,42,1001,0.3767898143832338
FR,2025,False,8,57,42,1001,0.3767898143832338
FR,2025,False,8,7512,42,1001,0.3767898143832338
FR,2025,False,8,7514,42,1001,0.3767898143832338
FR,2025,False,8,7518,42,1001,0.3767898143832338
FR,2025,False,8,7522,42,1001,0.3767898143832338
FR,2025,False,8,7523,42,1001,0.3767898143832338
FR,2025,False,8,7528,42,1001,0.3767898143832338
FR,2025,False,8,8401,42,1001,0.3767898143832338
FR,2025,False,8,8402,42,1001,0.3767898143832338
FR,2025,False,8,8405,42,1001,0.3767898143832338
FR,2025,False,8,8409,42,1001,0.3767898143832338
FR,2025,False,8,8416,42,1001,0.3767898143832338
FR,2025,False,8,8419,42,1001,0.3767898143832338
FR,2025,False,8,8421,42,1001,0.3767898143832338
FR,2025,False,8,8429,42,1001,0.3767898143832338
FR,2025,False,8,8433,42,1001,0.3767898143832338
FR,2025,False,8,8435,42,1001,0.3767898143832338
FR,2025,False,8,9303,42,1001,0.3767898143832338
FR,2025,False,8,9304,42,1001,0.3767898143832338
FR,2026,False,0,1102,34,994,0.3909126257830577
FR,2026,False,0,1103,34,994,0.3909126257830577
FR,2026,False,0,1109,34,994,0.3909126257830577
FR,2026,False,0,1114,34,994,0.3909126257830577
FR,2026,False,0,2407,34,994,0.3909126257830577
FR,2026,False,0,2701,34,994,0.3909126257830577
FR,2026,False,0,2703,34,994,0.3909126257830577
FR,2026,False,0,2704,34,994,0.3909126257830577
FR,2026,False,0,2708,34,994,0.3909126257830577
FR,2026,False,0,2803,34,994,0.3909126257830577
FR,2026,False,0,2807,34,994,0.3909126257830577
FR,2026,False,0,2808,34,994,0.3909126257830577
FR,2026,False,0,2815,34,994,0.3909126257830577
FR,2026,False,0,2817,34,994,0.3909126257830577
FR,2026,False,0,3202,34,994,0.3909126257830577
FR,2026,False,0,3204,34,994,0.3909126257830577
FR,2026,False,0,4410,34,994,0.3909126257830577
FR,2026,False,0,4411,34,994,0.3909126257830577
FR,2026,False,0,4412,34,994,0.3909126257830577
FR,2026,False,0,4416,34,994,0.3909126257830577
FR,2026,False,0,4418,34,994,0.3909126257830577
FR,2026,False,0,4422,34,994,0.3909126257830577
FR,2026,False,0,4424,34,994,0.3909126257830577
FR,2026,False,0,4426,34,994,0.3909126257830577
FR,2026,False,0,5208,34,994,0.3909126257830577
FR,2026,False,0,5221,34,994,0.3909126257830577
FR,2026,False,0,5314,34,994,0.3909126257830577
FR,2026,False,0,61,34,994,0.3909126257830577
FR,2026,False,0,7503,34,994,0.3909126257830577
FR,2026,False,0,7615,34,994,0.3909126257830577
FR,2026,False,0,8411,34,994,0.3909126257830577
FR,2026,False,0,8427,34,994,0.3909126257830577
FR,2026,False,0,9315,34,994,0.3909126257830577
FR,2026,False,0,9318,34,994,0.3909126257830577
FR,2026,False,1,2706,27,994,0.3909126257830577
FR,2026,False,1,2714,27,994,0.3909126257830577
FR,2026,False,1,2716,27,994,0.3909126257830577
FR,2026,False,1,2809,27,994,0.3909126257830577
FR,2026,False,1,2816,27,994,0.3909126257830577
FR,2026,False,1,3212,27,994,0.3909126257830577
FR,2026,False,1,4401,27,994,0.3909126257830577
FR,2026,False,1,4427,27,994,0.3909126257830577
FR,2026,False,1,5203,27,994,0.3909126257830577
FR,2026,False,1,5205,27,994,0.3909126257830577
FR,2026,False,1,5303,27,994,0.3909126257830577
FR,2026,False,1,5311,27,994,0.3909126257830577
FR,2026,False,1,56,27,994,0.3909126257830577
FR,2026,False,1,58,27,994,0.3909126257830577
FR,2026,False,1,64,27,994,0.3909126257830577
FR,2026,False,1,7507,27,994,0.3909126257830577
FR,2026,False,1,7527,27,994,0.3909126257830577
FR,2026,False,1,7604,27,994,0.3909126257830577
FR,2026,False,1,7607,27,994,0.3909126257830577
FR,2026,False,1,7612,27,994,0.3909126257830577
FR,2026,False,1,7619,27,994,0.3909126257830577
FR,2026,False,1,8412,27,994,0.3909126257830577
FR,2026,False,1,8413,27,994,0.3909126257830577
FR,2026,False,1,8415,27,994,0.3909126257830577
FR,2026,False,1,8420,27,994,0.3909126257830577
FR,2026,False,1,9304,27,994,0.3909126257830577
FR,2026,False,1,9308,27,994,0.3909126257830577
FR,2026,False,2,2403,25,994,0.3909126257830577
FR,2026,False,2,2406,25,994,0.3909126257830577
FR,2026,False,2,2702,25,994,0.3909126257830577
FR,2026,False,2,2709,25,994,0.3909126257830577
FR,2026,False,2,2712,25,994,0.3909126257830577
FR,2026,False,2,2801,25,994,0.3909126257830577
FR,2026,False,2,2802,25,994,0.3909126257830577
FR,2026,False,2,2818,25,994,0.3909126257830577
FR,2026,False,2,3209,25,994,0.3909126257830577
FR,2026,False,2,3220,25,994,0.3909126257830577
FR,2026,False,2,5204,25,994,0.3909126257830577
FR,2026,False,2,5306,25,994,0.3909126257830577
FR,2026,False,2,5307,25,994,0.3909126257830577
FR,2026,False,2,5313,25,994,0.3909126257830577
FR,2026,False,2,59,25,994,0.3909126257830577
FR,2026,False,2,62,25,994,0.3909126257830577
FR,2026,False,2,7603,25,994,0.3909126257830577
FR,2026,False,2,7624,25,994,0.3909126257830577
FR,2026,False,2,8403,25,994,0.3909126257830577
FR,2026,False,2,8414,25,994,0.3909126257830577
FR,2026,False,2,8417,25,994,0.3909126257830577
FR,2026,False,2,8423,25,994,0.3909126257830577
FR,2026,False,2,9305,25,994,0.3909126257830577
FR,2026,False,2,9306,25,994,0.3909126257830577
FR,2026,False,2,9316,25,994,0.3909126257830577
FR,2026,False,3,1108,17,994,0.3909126257830577
FR,2026,False,3,1112,17,994,0.3909126257830577
FR,2026,False,3,2401,17,994,0.3909126257830577
FR,2026,False,3,2408,17,994,0.3909126257830577
FR,2026,False,3,2705,17,994,0.3909126257830577
FR,2026,False,3,2707,17,994,0.3909126257830577
FR,2026,False,3,2813,17,994,0.3909126257830577
FR,2026,False,3,2819,17,994,0.3909126257830577
FR,2026,False,3,3211,17,994,0.3909126257830577
FR,2026,False,3,4406,17,994,0.3909126257830577
FR,2026,False,3,4409,17,994,0.3909126257830577
FR,2026,False,3,5220,17,994,0.3909126257830577
FR,2026,False,3,5305,17,994,0.3909126257830577
FR,2026,False,3,5317,17,994,0.3909126257830577
FR,2026,False,3,7515,17,994,0.3909126257830577
FR,2026,False,3,8432,17,994,0.3909126257830577
FR,2026,False,3,9313,17,994,0.3909126257830577
FR,2026,False,4,1104,24,994,0.3909126257830577
FR,2026,False,4,1107,24,994,0.3909126257830577
FR,2026,False,4,2402,24,994,0.3909126257830577
FR,2026,False,4,2413,24,994,0.3909126257830577
FR,2026,False,4,2711,24,994,0.3909126257830577
FR,2026,False,4,2713,24,994,0.3909126257830577
FR,2026,False,4,2806,24,994,0.3909126257830577
FR,2026,False,4,3216,24,994,0.3909126257830577
FR,2026,False,4,4420,24,994,0.3909126257830577
FR,2026,False,4,4425,24,994,0.3909126257830577
FR,2026,False,4,5202,24,994,0.3909126257830577
FR,2026,False,4,5310,24,994,0.3909126257830577
FR,2026,False,4,5318,24,994,0.3909126257830577
FR,2026,False,4,7504,24,994,0.3909126257830577
FR,2026,False,4,7511,24,994,0.3909126257830577
FR,2026,False,4,7517,24,994,0.3909126257830577
FR,2026,False,4,7524,24,994,0.3909126257830577
