index,node_idx,ze2020,libze2020,profile_target_mean_train_scope,profile_target_std_train_scope,profile_target_cv_train_scope,first_year,last_year,first_value,last_value,profile_growth_train_scope,size_group_train_scope,volatility_group_train_scope,size_volatility_group_train_scope
169,169,5319,Vitré,671.8,160.93186964261199,0.23955324448141113,2012,2021,545.0,987.0,0.8110091743119267,small,high_vol,small__high_vol
170,170,7501,Agen,1390.1,305.4313707238047,0.21971899196015016,2012,2021,1214.0,2074.0,0.7084019769357496,mid_high,mid_high_vol,mid_high__mid_high_vol
171,171,7502,Angoulême,2195.4,464.74657371279,0.21169106937814974,2012,2021,1904.0,3162.0,0.6607142857142857,large,mid_high_vol,large__mid_high_vol
172,172,7503,Bayonne,5237.6,1307.5051051525575,0.24963821314200346,2012,2021,4226.0,7976.0,0.8873639375295788,large,high_vol,large__high_vol
173,173,7504,Bergerac,1238.0,236.63473963051155,0.19114276222173793,2012,2021,1110.0,1726.0,0.554954954954955,mid_high,mid_low_vol,mid_high__mid_low_vol
174,174,7505,Bordeaux,18632.8,5082.427084244954,0.2727677581600701,2012,2021,13006.0,27996.0,1.1525449792403506,large,high_vol,large__high_vol
175,175,7506,Bressuire,805.2,174.2213151903827,0.21637023744458855,2012,2021,688.0,1183.0,0.7194767441860465,mid_low,mid_high_vol,mid_low__mid_high_vol
176,176,7507,Brive-la-Gaillarde,1270.9,266.30994891083003,0.2095443771428358,2012,2021,1122.0,1872.0,0.6684491978609626,mid_high,mid_high_vol,mid_high__mid_high_vol
177,177,7508,Châtellerault,687.0,127.04592345552325,0.1849285639818388,2012,2021,617.0,937.0,0.5186385737439222,small,mid_low_vol,small__mid_low_vol
178,178,7509,Cognac,1185.7,230.7764911963281,0.19463312068510424,2012,2021,1081.0,1666.0,0.5411655874190564,mid_low,mid_low_vol,mid_low__mid_low_vol
179,179,7510,Dax,1940.7,431.71982941615164,0.22245572701404218,2012,2021,1663.0,2822.0,0.6969332531569453,mid_high,mid_high_vol,mid_high__mid_high_vol
180,180,7511,Guéret,998.7,172.189850004129,0.1724139881887744,2012,2021,998.0,1388.0,0.3907815631262525,mid_low,low_vol,mid_low__low_vol
181,181,7512,La Rochelle,3372.9,786.5287237814862,0.23319064418793506,2012,2021,2921.0,5034.0,0.7233824032865457,large,high_vol,large__high_vol
182,182,7513,La Teste-de-Buch,2386.1,506.66786184069565,0.2123414198234339,2012,2021,1833.0,3447.0,0.8805237315875614,large,mid_high_vol,large__mid_high_vol
183,183,7514,Langon,1352.1,225.23590102625982,0.16658228017621465,2012,2021,1148.0,1885.0,0.64198606271777,mid_high,low_vol,mid_high__low_vol
184,184,7515,Lesparre-Médoc,858.2,148.03888378095505,0.1724992819633594,2012,2021,787.0,1156.0,0.46886912325285895,mid_low,low_vol,mid_low__low_vol
185,185,7516,Libourne,1765.7,347.26200483208635,0.19667101140175927,2012,2021,1476.0,2528.0,0.7127371273712737,mid_high,mid_low_vol,mid_high__mid_low_vol
186,186,7517,Limoges,2716.6,670.2129346541873,0.2467102019635527,2012,2021,2254.0,4264.0,0.8917480035492458,large,high_vol,large__high_vol
187,187,7518,Marmande,950.8,190.44205884672058,0.20029665423508686,2012,2021,874.0,1390.0,0.5903890160183066,mid_low,mid_low_vol,mid_low__mid_low_vol
188,188,7519,Mont-de-Marsan,1243.3,266.9648541162925,0.21472279748756737,2012,2021,1078.0,1806.0,0.6753246753246753,mid_high,mid_high_vol,mid_high__mid_high_vol
189,189,7520,Niort,1692.5,314.65510218862386,0.185911434084859,2012,2021,1458.0,2373.0,0.6275720164609053,mid_high,mid_low_vol,mid_high__mid_low_vol
190,190,7521,Oloron-Sainte-Marie,598.4,97.54793693359186,0.1630146004906281,2012,2021,539.0,786.0,0.4582560296846011,small,low_vol,small__low_vol
191,191,7522,Pau,3245.3,742.6603904582199,0.22884182986417892,2012,2021,2741.0,4749.0,0.7325793506019701,large,mid_high_vol,large__mid_high_vol
192,192,7523,Périgueux,2126.4,456.1301471193404,0.21450815797561154,2012,2021,1916.0,3136.0,0.6367432150313153,mid_high,mid_high_vol,mid_high__mid_high_vol
193,193,7524,Poitiers,2880.1,645.9159646063359,0.22426858949562029,2012,2021,2360.0,4157.0,0.7614406779661017,large,mid_high_vol,large__mid_high_vol
194,194,7525,Rochefort,763.3,132.3732517458787,0.1734223133052256,2012,2021,714.0,1031.0,0.44397759103641454,mid_low,low_vol,mid_low__low_vol
195,195,7526,Royan,1547.4,283.1847453518641,0.18300681488423423,2012,2021,1375.0,2160.0,0.5709090909090909,mid_high,low_vol,mid_high__low_vol
196,196,7527,Saint-Junien,779.8,160.50808217795284,0.2058323700666233,2012,2021,693.0,1080.0,0.5584415584415584,mid_low,mid_high_vol,mid_low__mid_high_vol
197,197,7528,Saintes,1246.8,258.1518932721587,0.2070515666282954,2012,2021,1049.0,1728.0,0.6472831267874166,mid_high,mid_high_vol,mid_high__mid_high_vol
198,198,7529,Sarlat-la-Canéda,794.4,128.25339501679218,0.161446871874109,2012,2021,749.0,1027.0,0.3711615487316422,mid_low,low_vol,mid_low__low_vol
199,199,7530,Thouars,446.4,83.00361437913408,0.18593999636902797,2012,2021,354.0,626.0,0.768361581920904,small,mid_low_vol,small__mid_low_vol
200,200,7531,Tulle,679.1,103.78872771163542,0.15283276058258785,2012,2021,624.0,916.0,0.46794871794871795,small,low_vol,small__low_vol
201,201,7532,Villeneuve-sur-Lot,859.8,172.26517027213856,0.20035493169590438,2012,2021,801.0,1272.0,0.5880149812734082,mid_low,mid_low_vol,mid_low__mid_low_vol
202,202,7601,Agde-Pézenas,1337.2,168.83640997525777,0.12626115014601985,2012,2021,1257.0,1755.0,0.39618138424821003,mid_high,low_vol,mid_high__low_vol
203,203,7602,Albi,2599.4,641.7485142604969,0.24688332471358654,2012,2021,2211.0,3913.0,0.7697874265038445,large,high_vol,large__high_vol
204,204,7603,Alès-Le Vigan,2089.0,381.836206885739,0.18278420626411632,2012,2021,2143.0,3022.0,0.4101726551563229,mid_high,low_vol,mid_high__low_vol
205,205,7604,Auch,1669.9,344.03244356051977,0.20601978774808058,2012,2021,1536.0,2469.0,0.607421875,mid_high,mid_high_vol,mid_high__mid_high_vol
206,206,7605,Bagnols-sur-Cèze,733.7,148.70182693340837,0.20267388160475447,2012,2021,723.0,1076.0,0.48824343015214383,mid_low,mid_low_vol,mid_low__mid_low_vol
207,207,7606,Béziers,2986.1,522.8729291137571,0.1751022836186856,2012,2021,2728.0,4245.0,0.5560850439882697,large,low_vol,large__low_vol
208,208,7607,Cahors,907.9,164.11070112037856,0.1807585649525042,2012,2021,864.0,1289.0,0.49189814814814814,mid_low,low_vol,mid_low__low_vol
209,209,7608,Carcassonne-Limoux,2122.4,357.03258488080144,0.16822115759555287,2012,2021,1890.0,2915.0,0.5423280423280423,mid_high,low_vol,mid_high__low_vol
210,210,7609,Castelsarrasin-Moissac,677.1,123.40218798708554,0.18225105300116015,2012,2021,656.0,948.0,0.4451219512195122,small,low_vol,small__low_vol
211,211,7610,Castres-Mazamet,1496.5,317.2728408728922,0.2120099170550566,2012,2021,1323.0,2201.0,0.6636432350718064,mid_high,mid_high_vol,mid_high__mid_high_vol
212,212,7611,Figeac-Villefranche,905.3,170.1489870019148,0.18794762730798056,2012,2021,781.0,1251.0,0.6017925736235595,mid_low,mid_low_vol,mid_low__mid_low_vol
213,213,7612,Foix-Pamiers,1486.3,257.3596920869916,0.17315460680010197,2012,2021,1450.0,2047.0,0.41172413793103446,mid_high,low_vol,mid_high__low_vol
214,214,7613,Mende,564.6,114.67654996166875,0.2031111405626439,2012,2021,549.0,862.0,0.5701275045537341,small,mid_high_vol,small__mid_high_vol
215,215,7614,Millau,633.6,106.29957666895943,0.16777079651035262,2012,2021,608.0,837.0,0.37664473684210525,small,low_vol,small__low_vol
216,216,7615,Montauban,2132.1,427.4982651036923,0.200505729142016,2012,2021,1991.0,3090.0,0.5519839276745354,mid_high,mid_low_vol,mid_high__mid_low_vol
217,217,7616,Montpellier,12708.7,2896.7487924683205,0.22793431212227216,2012,2021,10724.0,18605.0,0.734893696381947,large,mid_high_vol,large__mid_high_vol
218,218,7617,Narbonne,2022.9,271.9082565866656,0.13441507567683303,2012,2021,1966.0,2664.0,0.3550356052899288,mid_high,low_vol,mid_high__low_vol
219,219,7618,Nîmes,4787.1,897.4298425070465,0.18746837177143708,2012,2021,4260.0,6701.0,0.5730046948356807,large,mid_low_vol,large__mid_low_vol
220,220,7619,Nord-du-Lot,541.2,81.50092024020344,0.15059297900998417,2012,2021,459.0,713.0,0.5533769063180828,small,low_vol,small__low_vol
221,221,7620,Perpignan,6468.9,1015.634497904307,0.15700265855157863,2012,2021,6049.0,8948.0,0.479252769052736,large,low_vol,large__low_vol
222,222,7621,Rodez,1370.2,290.9836956104433,0.212365855795098,2012,2021,1272.0,1999.0,0.5715408805031447,mid_high,mid_high_vol,mid_high__mid_high_vol
223,223,7622,Saint-Gaudens,1329.0,263.7625194501044,0.19846690703544348,2012,2021,1289.0,1866.0,0.44763382467028706,mid_high,mid_low_vol,mid_high__mid_low_vol
224,224,7623,Sète,1361.9,220.47395915768982,0.16188703954599443,2012,2021,1324.0,1872.0,0.41389728096676737,mid_high,low_vol,mid_high__low_vol
225,225,7624,Tarbes-Lourdes,2429.0,482.1984377134927,0.19851726542342227,2012,2021,2284.0,3437.0,0.5048161120840631,large,mid_low_vol,large__mid_low_vol
226,226,7625,Toulouse,18164.2,5245.380884380296,0.2887757723643373,2012,2021,13985.0,27686.0,0.9796925277082589,large,high_vol,large__high_vol
227,227,8401,Annecy,4160.9,1021.7471365808228,0.24555916666606334,2012,2021,3316.0,6204.0,0.8709288299155609,large,high_vol,large__high_vol
228,228,8402,Aubenas,1526.9,244.11766288684095,0.1598779637742098,2012,2021,1466.0,2057.0,0.40313778990450205,mid_high,low_vol,mid_high__low_vol
229,229,8403,Aurillac,644.0,120.53215338655492,0.18716172886111013,2012,2021,612.0,957.0,0.5637254901960784,small,mid_low_vol,small__mid_low_vol
230,230,8404,Belley,505.7,107.71572669660536,0.21300321672257339,2012,2021,454.0,730.0,0.6079295154185022,small,mid_high_vol,small__mid_high_vol
231,231,8405,Bourg-en-Bresse,2485.4,603.4882305765743,0.24281332203129247,2012,2021,1999.0,3642.0,0.8219109554777388,large,high_vol,large__high_vol
232,232,8406,Bourgoin-Jallieu,2680.9,683.1779416813748,0.2548315646541739,2012,2021,2133.0,4051.0,0.8992030004688233,large,high_vol,large__high_vol
233,233,8407,Chambéry,3054.4,777.5967535368901,0.254582488716897,2012,2021,2547.0,4633.0,0.8190027483313702,large,high_vol,large__high_vol
234,234,8408,Clermont-Ferrand,4603.7,1128.0990943470645,0.2450418346866791,2012,2021,3749.0,7108.0,0.8959722592691385,large,high_vol,large__high_vol
235,235,8409,Grenoble,7548.6,1621.528510730265,0.2148118208317125,2012,2021,6246.0,10479.0,0.6777137367915466,large,mid_high_vol,large__mid_high_vol
236,236,8410,Issoire,706.4,138.15305522016757,0.19557340772956905,2012,2021,639.0,1029.0,0.6103286384976526,small,mid_low_vol,small__mid_low_vol
237,237,8411,La Maurienne,470.6,48.50475348984995,0.10307002441532076,2012,2021,430.0,576.0,0.3395348837209302,small,low_vol,small__low_vol
238,238,8412,La Plaine du Forez,777.4,164.35341324245275,0.21141421821771642,2012,2021,665.0,1131.0,0.7007518796992481,mid_low,mid_high_vol,mid_low__mid_high_vol
239,239,8413,La Tarentaise,2046.4,281.0999031582109,0.13736312703196388,2012,2021,1937.0,2591.0,0.3376355188435725,mid_high,low_vol,mid_high__low_vol
240,240,8414,La Vallée de l'Arve,951.7,222.98333271046664,0.23430002386305204,2012,2021,790.0,1457.0,0.8443037974683544,mid_low,high_vol,mid_low__high_vol
241,241,8415,Le Chablais,1487.6,315.0471569640188,0.21178217058619175,2012,2021,1239.0,2081.0,0.6795803066989508,mid_high,mid_high_vol,mid_high__mid_high_vol
242,242,8416,Le Genevois Français,3477.4,991.395335429369,0.28509672037423617,2012,2021,2768.0,5427.0,0.960621387283237,large,high_vol,large__high_vol
243,243,8417,Le Livradois,686.3,128.5587198304512,0.18732146267004401,2012,2021,664.0,1000.0,0.5060240963855421,small,mid_low_vol,small__mid_low_vol
244,244,8418,Le Mont Blanc,1212.8,219.80081892477105,0.18123418446963313,2012,2021,1070.0,1607.0,0.5018691588785047,mid_high,low_vol,mid_high__low_vol
245,245,8419,Le Puy-en-Velay,942.7,186.60001786352183,0.19794210020528463,2012,2021,840.0,1373.0,0.6345238095238095,mid_low,mid_low_vol,mid_low__mid_low_vol
246,246,8420,Les Sources de la Loire,679.3,133.45998151755697,0.19646692406529806,2012,2021,624.0,965.0,0.5464743589743589,small,mid_low_vol,small__mid_low_vol
247,247,8421,Lyon,29179.1,8556.51385982243,0.2932411849516411,2012,2021,21257.0,42491.0,0.9989180034812062,large,high_vol,large__high_vol
248,248,8422,Montélimar,1255.4,212.5653886324028,0.16932084485614368,2012,2021,1170.0,1747.0,0.4931623931623932,mid_high,low_vol,mid_high__low_vol
249,249,8423,Montluçon,874.7,131.44500328612298,0.15027438354421285,2012,2021,804.0,1180.0,0.46766169154228854,mid_low,low_vol,mid_low__low_vol
250,250,8424,Moulins,731.4,145.66720060924263,0.19916215560465222,2012,2021,680.0,1089.0,0.6014705882352941,mid_low,mid_low_vol,mid_low__mid_low_vol
251,251,8425,Oyonnax,495.8,94.43492762508772,0.19046980158347665,2012,2021,457.0,653.0,0.4288840262582057,small,mid_low_vol,small__mid_low_vol
252,252,8426,Roanne,1193.2,258.26162445602847,0.21644453943683242,2012,2021,1011.0,1687.0,0.66864490603363,mid_low,mid_high_vol,mid_low__mid_high_vol
253,253,8427,Romans-sur-Isère,1096.3,248.15320088830433,0.22635519555623856,2012,2021,972.0,1636.0,0.6831275720164609,mid_low,mid_high_vol,mid_low__mid_high_vol
254,254,8428,Saint-Étienne,5451.2,1422.6005764092745,0.26097016737769196,2012,2021,4493.0,8243.0,0.8346316492321388,large,high_vol,large__high_vol
255,255,8429,Saint-Flour,278.0,35.86394041683404,0.1290069799166692,2012,2021,303.0,343.0,0.132013201320132,small,low_vol,small__low_vol
256,256,8430,Tarare,470.0,96.32698941049127,0.20495104129891759,2012,2021,387.0,645.0,0.6666666666666666,small,mid_high_vol,small__mid_high_vol
257,257,8431,Valence,3394.6,688.1502097006952,0.20271908610755177,2012,2021,2919.0,4809.0,0.6474820143884892,large,mid_low_vol,large__mid_low_vol
258,258,8432,Vichy,1189.9,238.63242305548792,0.20054830074417002,2012,2021,1052.0,1772.0,0.6844106463878327,mid_low,mid_low_vol,mid_low__mid_low_vol
259,259,8433,Vienne-Annonay,2456.9,492.4183970748634,0.20042264523377565,2012,2021,2064.0,3466.0,0.6792635658914729,large,mid_low_vol,large__mid_low_vol
260,260,8434,Villefranche-sur-Saône,2002.7,497.55983448112937,0.2484445171424224,2012,2021,1668.0,2997.0,0.7967625899280576,mid_high,high_vol,mid_high__high_vol
261,261,8435,Voiron,2103.1,414.33063823204986,0.19700948040133606,2012,2021,1828.0,2934.0,0.6050328227571116,mid_high,mid_low_vol,mid_high__mid_low_vol
262,262,9301,Aix-en-Provence,6855.5,1486.916514879777,0.21689395593024244,2012,2021,5874.0,9801.0,0.6685393258426966,large,mid_high_vol,large__mid_high_vol
263,263,9302,Briançon,600.8,59.231748243657314,0.0985881295666733,2012,2021,544.0,730.0,0.34191176470588236,small,low_vol,small__low_vol
264,264,9303,Brignoles,1908.5,363.92436637912067,0.19068607093482876,2012,2021,1796.0,2715.0,0.5116926503340757,mid_high,mid_low_vol,mid_high__mid_low_vol
265,265,9304,Cannes,8696.4,1559.0092437898568,0.17927064576029816,2012,2021,8360.0,11990.0,0.4342105263157895,large,low_vol,large__low_vol
266,266,9305,Carpentras,1268.8,251.76479323191938,0.1984274852080071,2012,2021,1183.0,1842.0,0.5570583262890956,mid_high,mid_low_vol,mid_high__mid_low_vol
267,267,9306,Cavaillon,1808.7,308.15942843491484,0.1703761975092137,2012,2021,1767.0,2485.0,0.40633842671194115,mid_high,low_vol,mid_high__low_vol
268,268,9307,Digne-les-Bains,961.4,169.25142375898776,0.1760468314530765,2012,2021,978.0,1325.0,0.35480572597137017,mid_low,low_vol,mid_low__low_vol
269,269,9308,Draguignan,1682.4,329.72756431130637,0.1959864267185606,2012,2021,1560.0,2461.0,0.5775641025641025,mid_high,mid_low_vol,mid_high__mid_low_vol
270,270,9309,Fréjus,2127.7,410.9141705460589,0.19312599076282322,2012,2021,1947.0,3077.0,0.5803800719054957,mid_high,mid_low_vol,mid_high__mid_low_vol
271,271,9310,Gap,1350.6,242.4473367787551,0.1795108372417852,2012,2021,1239.0,1879.0,0.516545601291364,mid_high,low_vol,mid_high__low_vol
272,272,9311,Manosque,1190.5,200.8184641798546,0.1686841362283533,2012,2021,1100.0,1647.0,0.49727272727272726,mid_low,low_vol,mid_low__low_vol
273,273,9312,Marseille,18552.6,5724.898198027435,0.3085765983219298,2012,2021,15018.0,31253.0,1.0810360900253029,large,high_vol,large__high_vol
274,274,9313,Martigues-Salon,3629.6,754.5257819024845,0.20788124914659592,2012,2021,3333.0,5295.0,0.5886588658865887,large,mid_high_vol,large__mid_high_vol
275,275,9314,Menton,1137.8,251.4083884395622,0.22096008827523486,2012,2021,1010.0,1709.0,0.692079207920792,mid_low,mid_high_vol,mid_low__mid_high_vol
276,276,9315,Nice,11408.4,2340.322494396398,0.20514029087307578,2012,2021,10303.0,16587.0,0.6099194409395322,large,mid_high_vol,large__mid_high_vol
277,277,9316,Orange,823.8,157.65983071861461,0.19138119776476648,2012,2021,782.0,1206.0,0.5421994884910486,mid_low,mid_low_vol,mid_low__mid_low_vol
278,278,9317,Sainte-Maxime,1419.6,271.9159183767414,0.19154403943134785,2012,2021,1410.0,2100.0,0.48936170212765956,mid_high,mid_low_vol,mid_high__mid_low_vol
279,279,9318,Toulon,8084.5,1593.5731514081458,0.19711462074440544,2012,2021,7357.0,11510.0,0.5644963979883104,large,mid_low_vol,large__mid_low_vol
