zone_id,target_year,cae_section,births_cae,a10
1870704,2022,C,8.0,BE
1870704,2022,D,0.0,BE
1870704,2022,E,0.0,BE
1870704,2022,F,8.0,F
1870704,2022,G,24.0,G
1870704,2022,H,5.0,G
1870704,2022,I,21.0,G
1870704,2022,J,1.0,J
1870704,2022,L,6.0,L
1870704,2022,M,8.0,MN
1870704,2022,N,39.0,MN
1870704,2022,P,16.0,OPQ
1870704,2022,Q,14.0,OPQ
1870704,2022,R,9.0,RSU
1870704,2022,S,3.0,RSU
1870705,2008,A,56.0,A
1870705,2008,B,0.0,BE
1870705,2008,C,27.0,BE
1870705,2008,D,0.0,BE
1870705,2008,E,1.0,BE
1870705,2008,F,61.0,F
1870705,2008,G,158.0,G
1870705,2008,H,7.0,G
1870705,2008,I,84.0,G
1870705,2008,J,10.0,J
1870705,2008,L,23.0,L
1870705,2008,M,99.0,MN
1870705,2008,N,255.0,MN
1870705,2008,P,120.0,OPQ
1870705,2008,Q,67.0,OPQ
1870705,2008,R,31.0,RSU
1870705,2008,S,58.0,RSU
1870705,2009,A,51.0,A
1870705,2009,B,0.0,BE
1870705,2009,C,12.0,BE
1870705,2009,D,0.0,BE
1870705,2009,E,1.0,BE
1870705,2009,F,39.0,F
1870705,2009,G,135.0,G
1870705,2009,H,7.0,G
1870705,2009,I,75.0,G
1870705,2009,J,12.0,J
1870705,2009,L,17.0,L
1870705,2009,M,85.0,MN
1870705,2009,N,227.0,MN
1870705,2009,P,129.0,OPQ
1870705,2009,Q,60.0,OPQ
1870705,2009,R,38.0,RSU
1870705,2009,S,41.0,RSU
1870705,2010,A,50.0,A
1870705,2010,B,2.0,BE
1870705,2010,C,11.0,BE
1870705,2010,D,0.0,BE
1870705,2010,E,0.0,BE
1870705,2010,F,62.0,F
1870705,2010,G,113.0,G
1870705,2010,H,3.0,G
1870705,2010,I,57.0,G
1870705,2010,J,6.0,J
1870705,2010,L,20.0,L
1870705,2010,M,70.0,MN
1870705,2010,N,223.0,MN
1870705,2010,P,88.0,OPQ
1870705,2010,Q,71.0,OPQ
1870705,2010,R,34.0,RSU
1870705,2010,S,36.0,RSU
1870705,2011,A,76.0,A
1870705,2011,B,0.0,BE
1870705,2011,C,26.0,BE
1870705,2011,D,1.0,BE
1870705,2011,E,1.0,BE
1870705,2011,F,43.0,F
1870705,2011,G,138.0,G
1870705,2011,H,5.0,G
1870705,2011,I,62.0,G
1870705,2011,J,23.0,J
1870705,2011,L,26.0,L
1870705,2011,M,60.0,MN
1870705,2011,N,210.0,MN
1870705,2011,P,72.0,OPQ
1870705,2011,Q,60.0,OPQ
1870705,2011,R,20.0,RSU
1870705,2011,S,36.0,RSU
1870705,2012,A,83.0,A
1870705,2012,B,0.0,BE
1870705,2012,C,24.0,BE
1870705,2012,D,0.0,BE
1870705,2012,E,0.0,BE
1870705,2012,F,40.0,F
1870705,2012,G,122.0,G
1870705,2012,H,7.0,G
1870705,2012,I,79.0,G
1870705,2012,J,18.0,J
1870705,2012,L,15.0,L
1870705,2012,M,55.0,MN
1870705,2012,N,196.0,MN
1870705,2012,P,71.0,OPQ
1870705,2012,Q,63.0,OPQ
1870705,2012,R,33.0,RSU
1870705,2012,S,27.0,RSU
1870705,2013,A,137.0,A
1870705,2013,B,0.0,BE
1870705,2013,C,32.0,BE
1870705,2013,D,1.0,BE
1870705,2013,E,2.0,BE
1870705,2013,F,36.0,F
1870705,2013,G,143.0,G
1870705,2013,H,6.0,G
1870705,2013,I,66.0,G
1870705,2013,J,18.0,J
1870705,2013,L,16.0,L
1870705,2013,M,86.0,MN
1870705,2013,N,193.0,MN
1870705,2013,P,71.0,OPQ
1870705,2013,Q,53.0,OPQ
1870705,2013,R,22.0,RSU
1870705,2013,S,37.0,RSU
1870705,2014,A,98.0,A
1870705,2014,B,0.0,BE
1870705,2014,C,25.0,BE
1870705,2014,D,2.0,BE
1870705,2014,E,1.0,BE
1870705,2014,F,37.0,F
1870705,2014,G,145.0,G
1870705,2014,H,6.0,G
1870705,2014,I,70.0,G
1870705,2014,J,16.0,J
1870705,2014,L,13.0,L
1870705,2014,M,82.0,MN
1870705,2014,N,149.0,MN
1870705,2014,P,58.0,OPQ
1870705,2014,Q,66.0,OPQ
1870705,2014,R,37.0,RSU
1870705,2014,S,40.0,RSU
1870705,2015,A,95.0,A
1870705,2015,B,0.0,BE
1870705,2015,C,20.0,BE
1870705,2015,D,2.0,BE
1870705,2015,E,3.0,BE
1870705,2015,F,35.0,F
1870705,2015,G,129.0,G
1870705,2015,H,7.0,G
1870705,2015,I,102.0,G
1870705,2015,J,15.0,J
1870705,2015,L,16.0,L
1870705,2015,M,104.0,MN
1870705,2015,N,180.0,MN
1870705,2015,P,59.0,OPQ
1870705,2015,Q,89.0,OPQ
1870705,2015,R,45.0,RSU
1870705,2015,S,40.0,RSU
1870705,2016,A,104.0,A
1870705,2016,B,2.0,BE
1870705,2016,C,27.0,BE
1870705,2016,D,25.0,BE
1870705,2016,E,1.0,BE
1870705,2016,F,39.0,F
1870705,2016,G,117.0,G
1870705,2016,H,6.0,G
1870705,2016,I,94.0,G
1870705,2016,J,24.0,J
1870705,2016,L,19.0,L
1870705,2016,M,79.0,MN
1870705,2016,N,232.0,MN
1870705,2016,P,54.0,OPQ
1870705,2016,Q,81.0,OPQ
1870705,2016,R,31.0,RSU
1870705,2016,S,37.0,RSU
1870705,2017,A,125.0,A
1870705,2017,B,0.0,BE
1870705,2017,C,28.0,BE
1870705,2017,D,1.0,BE
1870705,2017,E,1.0,BE
1870705,2017,F,39.0,F
1870705,2017,G,114.0,G
1870705,2017,H,7.0,G
1870705,2017,I,120.0,G
1870705,2017,J,21.0,J
1870705,2017,L,35.0,L
1870705,2017,M,88.0,MN
1870705,2017,N,257.0,MN
1870705,2017,P,67.0,OPQ
1870705,2017,Q,109.0,OPQ
1870705,2017,R,45.0,RSU
1870705,2017,S,30.0,RSU
1870705,2018,A,133.0,A
1870705,2018,B,0.0,BE
1870705,2018,C,19.0,BE
1870705,2018,D,0.0,BE
1870705,2018,E,2.0,BE
1870705,2018,F,35.0,F
1870705,2018,G,121.0,G
1870705,2018,H,9.0,G
1870705,2018,I,102.0,G
1870705,2018,J,23.0,J
1870705,2018,L,40.0,L
1870705,2018,M,84.0,MN
1870705,2018,N,227.0,MN
1870705,2018,P,60.0,OPQ
1870705,2018,Q,94.0,OPQ
1870705,2018,R,42.0,RSU
1870705,2018,S,42.0,RSU
1870705,2019,A,79.0,A
1870705,2019,B,1.0,BE
1870705,2019,C,18.0,BE
1870705,2019,D,0.0,BE
1870705,2019,E,1.0,BE
1870705,2019,F,37.0,F
1870705,2019,G,95.0,G
1870705,2019,H,8.0,G
1870705,2019,I,76.0,G
1870705,2019,J,25.0,J
1870705,2019,L,24.0,L
1870705,2019,M,90.0,MN
1870705,2019,N,234.0,MN
1870705,2019,P,77.0,OPQ
1870705,2019,Q,70.0,OPQ
1870705,2019,R,42.0,RSU
1870705,2019,S,45.0,RSU
1870705,2020,A,86.0,A
1870705,2020,B,0.0,BE
1870705,2020,C,16.0,BE
1870705,2020,D,0.0,BE
1870705,2020,E,1.0,BE
1870705,2020,F,27.0,F
1870705,2020,G,73.0,G
1870705,2020,H,23.0,G
1870705,2020,I,52.0,G
1870705,2020,J,14.0,J
1870705,2020,L,35.0,L
1870705,2020,M,85.0,MN
1870705,2020,N,163.0,MN
1870705,2020,P,50.0,OPQ
1870705,2020,Q,75.0,OPQ
1870705,2020,R,34.0,RSU
1870705,2020,S,33.0,RSU
1870705,2021,A,103.0,A
1870705,2021,B,2.0,BE
1870705,2021,C,23.0,BE
1870705,2021,D,2.0,BE
1870705,2021,E,0.0,BE
1870705,2021,F,55.0,F
1870705,2021,G,89.0,G
1870705,2021,H,42.0,G
1870705,2021,I,57.0,G
1870705,2021,J,29.0,J
1870705,2021,L,45.0,L
1870705,2021,M,77.0,MN
1870705,2021,N,242.0,MN
1870705,2021,P,74.0,OPQ
1870705,2021,Q,96.0,OPQ
1870705,2021,R,46.0,RSU
1870705,2021,S,32.0,RSU
1870705,2022,A,87.0,A
1870705,2022,B,0.0,BE
1870705,2022,C,10.0,BE
1870705,2022,D,6.0,BE
1870705,2022,E,0.0,BE
1870705,2022,F,72.0,F
1870705,2022,G,98.0,G
1870705,2022,H,38.0,G
1870705,2022,I,59.0,G
1870705,2022,J,20.0,J
1870705,2022,L,32.0,L
1870705,2022,M,87.0,MN
1870705,2022,N,293.0,MN
1870705,2022,P,70.0,OPQ
1870705,2022,Q,94.0,OPQ
1870705,2022,R,57.0,RSU
1870705,2022,S,50.0,RSU
1870706,2008,A,39.0,A
1870706,2008,B,2.0,BE
1870706,2008,C,12.0,BE
1870706,2008,D,0.0,BE
1870706,2008,E,0.0,BE
1870706,2008,F,25.0,F
1870706,2008,G,50.0,G
1870706,2008,H,4.0,G
1870706,2008,I,22.0,G
1870706,2008,J,0.0,J
1870706,2008,L,4.0,L
1870706,2008,M,13.0,MN
1870706,2008,N,65.0,MN
1870706,2008,P,7.0,OPQ
1870706,2008,Q,17.0,OPQ
1870706,2008,R,8.0,RSU
1870706,2008,S,26.0,RSU
1870706,2009,A,32.0,A
1870706,2009,B,0.0,BE
1870706,2009,C,5.0,BE
1870706,2009,D,0.0,BE
1870706,2009,E,0.0,BE
1870706,2009,F,19.0,F
1870706,2009,G,40.0,G
1870706,2009,H,1.0,G
1870706,2009,I,20.0,G
1870706,2009,J,1.0,J
1870706,2009,L,1.0,L
1870706,2009,M,16.0,MN
1870706,2009,N,56.0,MN
1870706,2009,P,19.0,OPQ
1870706,2009,Q,10.0,OPQ
1870706,2009,R,12.0,RSU
1870706,2009,S,14.0,RSU
1870706,2010,A,32.0,A
1870706,2010,B,0.0,BE
1870706,2010,C,7.0,BE
1870706,2010,D,0.0,BE
1870706,2010,E,0.0,BE
1870706,2010,F,23.0,F
1870706,2010,G,32.0,G
1870706,2010,H,2.0,G
1870706,2010,I,19.0,G
1870706,2010,J,1.0,J
1870706,2010,L,1.0,L
1870706,2010,M,12.0,MN
1870706,2010,N,55.0,MN
1870706,2010,P,13.0,OPQ
1870706,2010,Q,7.0,OPQ
1870706,2010,R,8.0,RSU
1870706,2010,S,13.0,RSU
1870706,2011,A,40.0,A
1870706,2011,B,0.0,BE
1870706,2011,C,0.0,BE
1870706,2011,D,0.0,BE
1870706,2011,E,1.0,BE
1870706,2011,F,15.0,F
1870706,2011,G,36.0,G
1870706,2011,H,4.0,G
1870706,2011,I,15.0,G
1870706,2011,J,1.0,J
1870706,2011,L,3.0,L
1870706,2011,M,13.0,MN
1870706,2011,N,49.0,MN
1870706,2011,P,11.0,OPQ
1870706,2011,Q,10.0,OPQ
1870706,2011,R,6.0,RSU
1870706,2011,S,21.0,RSU
1870706,2012,A,45.0,A
1870706,2012,B,0.0,BE
1870706,2012,C,4.0,BE
1870706,2012,D,0.0,BE
1870706,2012,E,0.0,BE
1870706,2012,F,14.0,F
1870706,2012,G,35.0,G
1870706,2012,H,3.0,G
1870706,2012,I,13.0,G
1870706,2012,J,2.0,J
1870706,2012,L,3.0,L
1870706,2012,M,7.0,MN
1870706,2012,N,49.0,MN
1870706,2012,P,11.0,OPQ
1870706,2012,Q,6.0,OPQ
1870706,2012,R,9.0,RSU
1870706,2012,S,16.0,RSU
1870706,2013,A,52.0,A
1870706,2013,B,0.0,BE
1870706,2013,C,8.0,BE
1870706,2013,D,1.0,BE
1870706,2013,E,0.0,BE
1870706,2013,F,17.0,F
1870706,2013,G,32.0,G
1870706,2013,H,3.0,G
1870706,2013,I,21.0,G
1870706,2013,J,1.0,J
1870706,2013,L,2.0,L
1870706,2013,M,17.0,MN
1870706,2013,N,60.0,MN
1870706,2013,P,10.0,OPQ
1870706,2013,Q,5.0,OPQ
1870706,2013,R,13.0,RSU
1870706,2013,S,8.0,RSU
1870706,2014,A,70.0,A
1870706,2014,B,0.0,BE
1870706,2014,C,1.0,BE
1870706,2014,D,0.0,BE
1870706,2014,E,0.0,BE
1870706,2014,F,13.0,F
1870706,2014,G,38.0,G
1870706,2014,H,0.0,G
1870706,2014,I,22.0,G
1870706,2014,J,3.0,J
1870706,2014,L,3.0,L
1870706,2014,M,12.0,MN
1870706,2014,N,61.0,MN
1870706,2014,P,8.0,OPQ
1870706,2014,Q,14.0,OPQ
1870706,2014,R,6.0,RSU
1870706,2014,S,13.0,RSU
1870706,2015,A,74.0,A
1870706,2015,B,0.0,BE
1870706,2015,C,11.0,BE
1870706,2015,D,0.0,BE
1870706,2015,E,0.0,BE
1870706,2015,F,12.0,F
1870706,2015,G,37.0,G
1870706,2015,H,1.0,G
1870706,2015,I,16.0,G
1870706,2015,J,2.0,J
1870706,2015,L,2.0,L
1870706,2015,M,12.0,MN
1870706,2015,N,71.0,MN
1870706,2015,P,11.0,OPQ
1870706,2015,Q,11.0,OPQ
1870706,2015,R,13.0,RSU
1870706,2015,S,3.0,RSU
1870706,2016,A,56.0,A
1870706,2016,B,0.0,BE
1870706,2016,C,7.0,BE
1870706,2016,D,3.0,BE
1870706,2016,E,0.0,BE
1870706,2016,F,12.0,F
1870706,2016,G,31.0,G
1870706,2016,H,4.0,G
1870706,2016,I,14.0,G
1870706,2016,J,3.0,J
1870706,2016,L,3.0,L
1870706,2016,M,15.0,MN
1870706,2016,N,73.0,MN
1870706,2016,P,6.0,OPQ
1870706,2016,Q,12.0,OPQ
1870706,2016,R,8.0,RSU
1870706,2016,S,10.0,RSU
1870706,2017,A,57.0,A
1870706,2017,B,0.0,BE
1870706,2017,C,4.0,BE
1870706,2017,D,0.0,BE
1870706,2017,E,0.0,BE
1870706,2017,F,6.0,F
1870706,2017,G,21.0,G
1870706,2017,H,0.0,G
1870706,2017,I,17.0,G
1870706,2017,J,2.0,J
1870706,2017,L,5.0,L
1870706,2017,M,16.0,MN
1870706,2017,N,76.0,MN
1870706,2017,P,11.0,OPQ
1870706,2017,Q,9.0,OPQ
1870706,2017,R,12.0,RSU
1870706,2017,S,6.0,RSU
1870706,2018,A,55.0,A
1870706,2018,B,0.0,BE
1870706,2018,C,7.0,BE
1870706,2018,D,1.0,BE
1870706,2018,E,0.0,BE
1870706,2018,F,13.0,F
1870706,2018,G,35.0,G
1870706,2018,H,1.0,G
1870706,2018,I,27.0,G
1870706,2018,J,4.0,J
1870706,2018,L,9.0,L
1870706,2018,M,20.0,MN
1870706,2018,N,69.0,MN
1870706,2018,P,6.0,OPQ
1870706,2018,Q,11.0,OPQ
1870706,2018,R,6.0,RSU
1870706,2018,S,19.0,RSU
1870706,2019,A,45.0,A
1870706,2019,B,0.0,BE
1870706,2019,C,8.0,BE
1870706,2019,D,0.0,BE
1870706,2019,E,0.0,BE
1870706,2019,F,12.0,F
1870706,2019,G,27.0,G
1870706,2019,H,2.0,G
1870706,2019,I,20.0,G
1870706,2019,J,2.0,J
1870706,2019,L,2.0,L
1870706,2019,M,11.0,MN
1870706,2019,N,67.0,MN
1870706,2019,P,18.0,OPQ
1870706,2019,Q,12.0,OPQ
1870706,2019,R,4.0,RSU
1870706,2019,S,7.0,RSU
1870706,2020,A,52.0,A
1870706,2020,B,0.0,BE
1870706,2020,C,4.0,BE
1870706,2020,D,0.0,BE
1870706,2020,E,0.0,BE
1870706,2020,F,20.0,F
1870706,2020,G,24.0,G
1870706,2020,H,3.0,G
1870706,2020,I,9.0,G
1870706,2020,J,1.0,J
1870706,2020,L,11.0,L
1870706,2020,M,22.0,MN
1870706,2020,N,55.0,MN
1870706,2020,P,13.0,OPQ
1870706,2020,Q,12.0,OPQ
1870706,2020,R,6.0,RSU
1870706,2020,S,7.0,RSU
1870706,2021,A,40.0,A
1870706,2021,B,0.0,BE
1870706,2021,C,6.0,BE
1870706,2021,D,0.0,BE
1870706,2021,E,1.0,BE
1870706,2021,F,21.0,F
1870706,2021,G,29.0,G
1870706,2021,H,6.0,G
1870706,2021,I,23.0,G
1870706,2021,J,1.0,J
1870706,2021,L,15.0,L
1870706,2021,M,29.0,MN
1870706,2021,N,70.0,MN
1870706,2021,P,9.0,OPQ
1870706,2021,Q,19.0,OPQ
1870706,2021,R,8.0,RSU
1870706,2021,S,8.0,RSU
1870706,2022,A,51.0,A
1870706,2022,B,0.0,BE
1870706,2022,C,2.0,BE
1870706,2022,D,0.0,BE
1870706,2022,E,0.0,BE
1870706,2022,F,21.0,F
1870706,2022,G,25.0,G
1870706,2022,H,5.0,G
1870706,2022,I,18.0,G
1870706,2022,J,4.0,J
1870706,2022,L,9.0,L
1870706,2022,M,21.0,MN
1870706,2022,N,107.0,MN
1870706,2022,P,12.0,OPQ
1870706,2022,Q,18.0,OPQ
1870706,2022,R,15.0,RSU
1870706,2022,S,10.0,RSU
1870707,2008,A,9.0,A
1870707,2008,B,0.0,BE
1870707,2008,C,1.0,BE
1870707,2008,D,0.0,BE
1870707,2008,E,0.0,BE
1870707,2008,F,5.0,F
1870707,2008,G,7.0,G
1870707,2008,H,0.0,G
1870707,2008,I,7.0,G
1870707,2008,J,0.0,J
1870707,2008,L,1.0,L
1870707,2008,M,5.0,MN
1870707,2008,N,14.0,MN
1870707,2008,P,4.0,OPQ
1870707,2008,Q,3.0,OPQ
1870707,2008,R,0.0,RSU
1870707,2008,S,1.0,RSU
1870707,2009,A,11.0,A
1870707,2009,B,0.0,BE
1870707,2009,C,0.0,BE
1870707,2009,D,0.0,BE
1870707,2009,E,0.0,BE
1870707,2009,F,3.0,F
1870707,2009,G,6.0,G
1870707,2009,H,1.0,G
1870707,2009,I,3.0,G
1870707,2009,J,0.0,J
1870707,2009,L,0.0,L
1870707,2009,M,2.0,MN
1870707,2009,N,9.0,MN
1870707,2009,P,0.0,OPQ
1870707,2009,Q,1.0,OPQ
1870707,2009,R,2.0,RSU
1870707,2009,S,0.0,RSU
1870707,2010,A,8.0,A
1870707,2010,B,0.0,BE
1870707,2010,C,4.0,BE
1870707,2010,D,0.0,BE
1870707,2010,E,0.0,BE
1870707,2010,F,4.0,F
1870707,2010,G,7.0,G
1870707,2010,H,2.0,G
1870707,2010,I,6.0,G
1870707,2010,J,0.0,J
1870707,2010,L,2.0,L
1870707,2010,M,3.0,MN
1870707,2010,N,17.0,MN
1870707,2010,P,5.0,OPQ
1870707,2010,Q,3.0,OPQ
1870707,2010,R,2.0,RSU
1870707,2010,S,1.0,RSU
1870707,2011,A,13.0,A
1870707,2011,B,0.0,BE
1870707,2011,C,1.0,BE
1870707,2011,D,0.0,BE
1870707,2011,E,0.0,BE
1870707,2011,F,5.0,F
1870707,2011,G,5.0,G
1870707,2011,H,1.0,G
1870707,2011,I,8.0,G
1870707,2011,J,0.0,J
1870707,2011,L,0.0,L
1870707,2011,M,2.0,MN
1870707,2011,N,8.0,MN
1870707,2011,P,4.0,OPQ
1870707,2011,Q,1.0,OPQ
1870707,2011,R,1.0,RSU
1870707,2011,S,1.0,RSU
1870707,2012,A,11.0,A
1870707,2012,B,0.0,BE
1870707,2012,C,2.0,BE
1870707,2012,D,0.0,BE
1870707,2012,E,1.0,BE
1870707,2012,F,2.0,F
1870707,2012,G,5.0,G
1870707,2012,H,1.0,G
1870707,2012,I,4.0,G
1870707,2012,J,0.0,J
1870707,2012,L,1.0,L
1870707,2012,M,2.0,MN
1870707,2012,N,18.0,MN
1870707,2012,P,2.0,OPQ
1870707,2012,Q,2.0,OPQ
1870707,2012,R,2.0,RSU
1870707,2012,S,0.0,RSU
1870707,2013,A,32.0,A
1870707,2013,B,0.0,BE
1870707,2013,C,5.0,BE
1870707,2013,D,0.0,BE
1870707,2013,E,0.0,BE
1870707,2013,F,7.0,F
1870707,2013,G,8.0,G
1870707,2013,H,0.0,G
1870707,2013,I,2.0,G
1870707,2013,J,0.0,J
1870707,2013,L,1.0,L
1870707,2013,M,4.0,MN
1870707,2013,N,14.0,MN
1870707,2013,P,3.0,OPQ
1870707,2013,Q,3.0,OPQ
1870707,2013,R,1.0,RSU
1870707,2013,S,1.0,RSU
1870707,2014,A,15.0,A
1870707,2014,B,0.0,BE
1870707,2014,C,1.0,BE
1870707,2014,D,0.0,BE
1870707,2014,E,0.0,BE
1870707,2014,F,0.0,F
1870707,2014,G,8.0,G
1870707,2014,H,0.0,G
1870707,2014,I,8.0,G
1870707,2014,J,0.0,J
1870707,2014,L,0.0,L
1870707,2014,M,0.0,MN
1870707,2014,N,8.0,MN
1870707,2014,P,1.0,OPQ
1870707,2014,Q,2.0,OPQ
1870707,2014,R,1.0,RSU
1870707,2014,S,2.0,RSU
1870707,2015,A,18.0,A
1870707,2015,B,0.0,BE
1870707,2015,C,4.0,BE
1870707,2015,D,0.0,BE
1870707,2015,E,0.0,BE
1870707,2015,F,7.0,F
1870707,2015,G,7.0,G
1870707,2015,H,1.0,G
1870707,2015,I,6.0,G
1870707,2015,J,0.0,J
1870707,2015,L,0.0,L
1870707,2015,M,2.0,MN
1870707,2015,N,14.0,MN
1870707,2015,P,0.0,OPQ
1870707,2015,Q,2.0,OPQ
1870707,2015,R,3.0,RSU
1870707,2015,S,2.0,RSU
1870707,2016,A,15.0,A
1870707,2016,B,0.0,BE
1870707,2016,C,3.0,BE
1870707,2016,D,4.0,BE
1870707,2016,E,0.0,BE
1870707,2016,F,7.0,F
1870707,2016,G,8.0,G
1870707,2016,H,0.0,G
1870707,2016,I,4.0,G
1870707,2016,J,0.0,J
1870707,2016,L,0.0,L
1870707,2016,M,1.0,MN
1870707,2016,N,13.0,MN
1870707,2016,P,1.0,OPQ
1870707,2016,Q,2.0,OPQ
1870707,2016,R,6.0,RSU
1870707,2016,S,1.0,RSU
1870707,2017,A,14.0,A
1870707,2017,B,0.0,BE
1870707,2017,C,3.0,BE
1870707,2017,D,0.0,BE
1870707,2017,E,0.0,BE
1870707,2017,F,3.0,F
1870707,2017,G,3.0,G
1870707,2017,H,0.0,G
1870707,2017,I,5.0,G
1870707,2017,J,0.0,J
1870707,2017,L,0.0,L
1870707,2017,M,6.0,MN
1870707,2017,N,13.0,MN
1870707,2017,P,3.0,OPQ
1870707,2017,Q,1.0,OPQ
1870707,2017,R,1.0,RSU
1870707,2017,S,0.0,RSU
1870707,2018,A,19.0,A
1870707,2018,B,0.0,BE
1870707,2018,C,2.0,BE
1870707,2018,D,1.0,BE
1870707,2018,E,0.0,BE
1870707,2018,F,3.0,F
1870707,2018,G,4.0,G
1870707,2018,H,1.0,G
1870707,2018,I,3.0,G
1870707,2018,J,0.0,J
1870707,2018,L,4.0,L
1870707,2018,M,3.0,MN
1870707,2018,N,18.0,MN
1870707,2018,P,0.0,OPQ
1870707,2018,Q,1.0,OPQ
1870707,2018,R,3.0,RSU
1870707,2018,S,1.0,RSU
1870707,2019,A,8.0,A
1870707,2019,B,0.0,BE
1870707,2019,C,0.0,BE
1870707,2019,D,0.0,BE
1870707,2019,E,0.0,BE
1870707,2019,F,5.0,F
1870707,2019,G,5.0,G
1870707,2019,H,1.0,G
1870707,2019,I,6.0,G
1870707,2019,J,0.0,J
1870707,2019,L,1.0,L
1870707,2019,M,5.0,MN
1870707,2019,N,10.0,MN
1870707,2019,P,2.0,OPQ
1870707,2019,Q,1.0,OPQ
1870707,2019,R,2.0,RSU
1870707,2019,S,2.0,RSU
1870707,2020,A,12.0,A
1870707,2020,B,0.0,BE
1870707,2020,C,2.0,BE
1870707,2020,D,1.0,BE
1870707,2020,E,0.0,BE
1870707,2020,F,1.0,F
1870707,2020,G,3.0,G
1870707,2020,H,0.0,G
1870707,2020,I,2.0,G
1870707,2020,J,0.0,J
1870707,2020,L,0.0,L
1870707,2020,M,3.0,MN
1870707,2020,N,7.0,MN
1870707,2020,P,0.0,OPQ
1870707,2020,Q,4.0,OPQ
1870707,2020,R,1.0,RSU
1870707,2020,S,2.0,RSU
1870707,2021,A,6.0,A
1870707,2021,B,0.0,BE
1870707,2021,C,3.0,BE
1870707,2021,D,0.0,BE
1870707,2021,E,0.0,BE
1870707,2021,F,3.0,F
1870707,2021,G,4.0,G
1870707,2021,H,0.0,G
1870707,2021,I,0.0,G
1870707,2021,J,1.0,J
1870707,2021,L,0.0,L
1870707,2021,M,1.0,MN
1870707,2021,N,8.0,MN
1870707,2021,P,2.0,OPQ
1870707,2021,Q,6.0,OPQ
1870707,2021,R,2.0,RSU
1870707,2021,S,2.0,RSU
1870707,2022,A,9.0,A
1870707,2022,B,0.0,BE
1870707,2022,C,3.0,BE
1870707,2022,D,0.0,BE
1870707,2022,E,0.0,BE
1870707,2022,F,5.0,F
1870707,2022,G,1.0,G
1870707,2022,H,0.0,G
1870707,2022,I,3.0,G
1870707,2022,J,0.0,J
1870707,2022,L,2.0,L
1870707,2022,M,5.0,MN
1870707,2022,N,17.0,MN
1870707,2022,P,6.0,OPQ
1870707,2022,Q,5.0,OPQ
1870707,2022,R,0.0,RSU
1870707,2022,S,4.0,RSU
1870708,2008,A,8.0,A
1870708,2008,B,0.0,BE
1870708,2008,C,1.0,BE
1870708,2008,D,0.0,BE
1870708,2008,E,0.0,BE
1870708,2008,F,1.0,F
1870708,2008,G,10.0,G
1870708,2008,H,0.0,G
1870708,2008,I,7.0,G
1870708,2008,J,0.0,J
1870708,2008,L,1.0,L
1870708,2008,M,2.0,MN
1870708,2008,N,5.0,MN
1870708,2008,P,1.0,OPQ
1870708,2008,Q,1.0,OPQ
1870708,2008,R,1.0,RSU
1870708,2008,S,1.0,RSU
1870708,2009,A,7.0,A
1870708,2009,B,0.0,BE
1870708,2009,C,0.0,BE
1870708,2009,D,0.0,BE
1870708,2009,E,0.0,BE
1870708,2009,F,2.0,F
1870708,2009,G,7.0,G
1870708,2009,H,1.0,G
1870708,2009,I,2.0,G
1870708,2009,J,0.0,J
1870708,2009,L,0.0,L
1870708,2009,M,3.0,MN
1870708,2009,N,2.0,MN
1870708,2009,P,3.0,OPQ
1870708,2009,Q,0.0,OPQ
1870708,2009,R,0.0,RSU
1870708,2009,S,0.0,RSU
1870708,2010,A,7.0,A
1870708,2010,B,0.0,BE
1870708,2010,C,1.0,BE
1870708,2010,D,0.0,BE
1870708,2010,E,0.0,BE
1870708,2010,F,0.0,F
1870708,2010,G,3.0,G
1870708,2010,H,1.0,G
1870708,2010,I,4.0,G
1870708,2010,J,0.0,J
1870708,2010,L,0.0,L
1870708,2010,M,1.0,MN
1870708,2010,N,5.0,MN
1870708,2010,P,1.0,OPQ
1870708,2010,Q,1.0,OPQ
1870708,2010,R,1.0,RSU
1870708,2010,S,0.0,RSU
1870708,2011,A,18.0,A
1870708,2011,B,0.0,BE
1870708,2011,C,0.0,BE
1870708,2011,D,0.0,BE
1870708,2011,E,0.0,BE
1870708,2011,F,2.0,F
1870708,2011,G,4.0,G
1870708,2011,H,1.0,G
1870708,2011,I,5.0,G
1870708,2011,J,0.0,J
1870708,2011,L,0.0,L
1870708,2011,M,0.0,MN
1870708,2011,N,3.0,MN
1870708,2011,P,0.0,OPQ
1870708,2011,Q,0.0,OPQ
1870708,2011,R,0.0,RSU
1870708,2011,S,1.0,RSU
1870708,2012,A,11.0,A
1870708,2012,B,0.0,BE
1870708,2012,C,0.0,BE
1870708,2012,D,0.0,BE
1870708,2012,E,0.0,BE
1870708,2012,F,1.0,F
1870708,2012,G,4.0,G
1870708,2012,H,0.0,G
1870708,2012,I,8.0,G
1870708,2012,J,0.0,J
1870708,2012,L,0.0,L
1870708,2012,M,1.0,MN
1870708,2012,N,3.0,MN
1870708,2012,P,0.0,OPQ
1870708,2012,Q,1.0,OPQ
1870708,2012,R,0.0,RSU
1870708,2012,S,0.0,RSU
1870708,2013,A,20.0,A
1870708,2013,B,0.0,BE
1870708,2013,C,0.0,BE
1870708,2013,D,0.0,BE
1870708,2013,E,0.0,BE
1870708,2013,F,4.0,F
1870708,2013,G,2.0,G
1870708,2013,H,1.0,G
