zone_id,target_year,a10,births
PT_11D,2013,MN,535.0
PT_11D,2013,OPQ,286.0
PT_11D,2013,RSU,143.0
PT_11D,2014,A,3544.0
PT_11D,2014,BE,71.0
PT_11D,2014,FZ,127.0
PT_11D,2014,GI,614.0
PT_11D,2014,JZ,21.0
PT_11D,2014,KZ,0.0
PT_11D,2014,LZ,26.0
PT_11D,2014,MN,547.0
PT_11D,2014,OPQ,312.0
PT_11D,2014,RSU,138.0
PT_11D,2015,A,1373.0
PT_11D,2015,BE,79.0
PT_11D,2015,FZ,124.0
PT_11D,2015,GI,644.0
PT_11D,2015,JZ,16.0
PT_11D,2015,KZ,0.0
PT_11D,2015,LZ,23.0
PT_11D,2015,MN,576.0
PT_11D,2015,OPQ,336.0
PT_11D,2015,RSU,141.0
PT_11D,2016,A,1065.0
PT_11D,2016,BE,112.0
PT_11D,2016,FZ,133.0
PT_11D,2016,GI,617.0
PT_11D,2016,JZ,21.0
PT_11D,2016,KZ,0.0
PT_11D,2016,LZ,33.0
PT_11D,2016,MN,591.0
PT_11D,2016,OPQ,335.0
PT_11D,2016,RSU,142.0
PT_11D,2017,A,914.0
PT_11D,2017,BE,77.0
PT_11D,2017,FZ,125.0
PT_11D,2017,GI,543.0
PT_11D,2017,JZ,26.0
PT_11D,2017,KZ,0.0
PT_11D,2017,LZ,39.0
PT_11D,2017,MN,618.0
PT_11D,2017,OPQ,393.0
PT_11D,2017,RSU,158.0
PT_11D,2018,A,1062.0
PT_11D,2018,BE,145.0
PT_11D,2018,FZ,220.0
PT_11D,2018,GI,1015.0
PT_11D,2018,JZ,19.0
PT_11D,2018,KZ,0.0
PT_11D,2018,LZ,43.0
PT_11D,2018,MN,809.0
PT_11D,2018,OPQ,505.0
PT_11D,2018,RSU,199.0
PT_11D,2019,A,823.0
PT_11D,2019,BE,77.0
PT_11D,2019,FZ,162.0
PT_11D,2019,GI,554.0
PT_11D,2019,JZ,18.0
PT_11D,2019,KZ,0.0
PT_11D,2019,LZ,35.0
PT_11D,2019,MN,620.0
PT_11D,2019,OPQ,419.0
PT_11D,2019,RSU,159.0
PT_11D,2020,A,687.0
PT_11D,2020,BE,55.0
PT_11D,2020,FZ,140.0
PT_11D,2020,GI,505.0
PT_11D,2020,JZ,26.0
PT_11D,2020,KZ,0.0
PT_11D,2020,LZ,43.0
PT_11D,2020,MN,586.0
PT_11D,2020,OPQ,366.0
PT_11D,2020,RSU,135.0
PT_11D,2021,A,770.0
PT_11D,2021,BE,76.0
PT_11D,2021,FZ,152.0
PT_11D,2021,GI,474.0
PT_11D,2021,JZ,24.0
PT_11D,2021,KZ,0.0
PT_11D,2021,LZ,42.0
PT_11D,2021,MN,590.0
PT_11D,2021,OPQ,363.0
PT_11D,2021,RSU,123.0
PT_11D,2022,A,798.0
PT_11D,2022,BE,83.0
PT_11D,2022,FZ,145.0
PT_11D,2022,GI,561.0
PT_11D,2022,JZ,36.0
PT_11D,2022,KZ,0.0
PT_11D,2022,LZ,43.0
PT_11D,2022,MN,691.0
PT_11D,2022,OPQ,483.0
PT_11D,2022,RSU,173.0
PT_11D,2023,A,916.0
PT_11D,2023,BE,85.0
PT_11D,2023,FZ,153.0
PT_11D,2023,GI,617.0
PT_11D,2023,JZ,38.0
PT_11D,2023,KZ,0.0
PT_11D,2023,LZ,43.0
PT_11D,2023,MN,840.0
PT_11D,2023,OPQ,376.0
PT_11D,2023,RSU,181.0
PT_11D,2024,A,818.0
PT_11D,2024,BE,85.0
PT_11D,2024,FZ,160.0
PT_11D,2024,GI,552.0
PT_11D,2024,JZ,43.0
PT_11D,2024,KZ,0.0
PT_11D,2024,LZ,45.0
PT_11D,2024,MN,859.0
PT_11D,2024,OPQ,408.0
PT_11D,2024,RSU,192.0
PT_11E,2008,A,139.0
PT_11E,2008,BE,57.0
PT_11E,2008,FZ,118.0
PT_11E,2008,GI,431.0
PT_11E,2008,JZ,11.0
PT_11E,2008,KZ,0.0
PT_11E,2008,LZ,17.0
PT_11E,2008,MN,352.0
PT_11E,2008,OPQ,288.0
PT_11E,2008,RSU,56.0
PT_11E,2009,A,107.0
PT_11E,2009,BE,46.0
PT_11E,2009,FZ,88.0
PT_11E,2009,GI,368.0
PT_11E,2009,JZ,11.0
PT_11E,2009,KZ,0.0
PT_11E,2009,LZ,12.0
PT_11E,2009,MN,297.0
PT_11E,2009,OPQ,328.0
PT_11E,2009,RSU,64.0
PT_11E,2010,A,151.0
PT_11E,2010,BE,40.0
PT_11E,2010,FZ,88.0
PT_11E,2010,GI,366.0
PT_11E,2010,JZ,6.0
PT_11E,2010,KZ,0.0
PT_11E,2010,LZ,12.0
PT_11E,2010,MN,278.0
PT_11E,2010,OPQ,269.0
PT_11E,2010,RSU,72.0
PT_11E,2011,A,298.0
PT_11E,2011,BE,51.0
PT_11E,2011,FZ,83.0
PT_11E,2011,GI,392.0
PT_11E,2011,JZ,11.0
PT_11E,2011,KZ,0.0
PT_11E,2011,LZ,16.0
PT_11E,2011,MN,281.0
PT_11E,2011,OPQ,262.0
PT_11E,2011,RSU,78.0
PT_11E,2012,A,171.0
PT_11E,2012,BE,34.0
PT_11E,2012,FZ,76.0
PT_11E,2012,GI,350.0
PT_11E,2012,JZ,6.0
PT_11E,2012,KZ,0.0
PT_11E,2012,LZ,15.0
PT_11E,2012,MN,272.0
PT_11E,2012,OPQ,170.0
PT_11E,2012,RSU,62.0
PT_11E,2013,A,6283.0
PT_11E,2013,BE,96.0
PT_11E,2013,FZ,141.0
PT_11E,2013,GI,661.0
PT_11E,2013,JZ,12.0
PT_11E,2013,KZ,0.0
PT_11E,2013,LZ,11.0
PT_11E,2013,MN,292.0
PT_11E,2013,OPQ,226.0
PT_11E,2013,RSU,91.0
PT_11E,2014,A,3135.0
PT_11E,2014,BE,57.0
PT_11E,2014,FZ,102.0
PT_11E,2014,GI,392.0
PT_11E,2014,JZ,6.0
PT_11E,2014,KZ,0.0
PT_11E,2014,LZ,7.0
PT_11E,2014,MN,234.0
PT_11E,2014,OPQ,185.0
PT_11E,2014,RSU,88.0
PT_11E,2015,A,1322.0
PT_11E,2015,BE,54.0
PT_11E,2015,FZ,89.0
PT_11E,2015,GI,399.0
PT_11E,2015,JZ,17.0
PT_11E,2015,KZ,0.0
PT_11E,2015,LZ,13.0
PT_11E,2015,MN,265.0
PT_11E,2015,OPQ,211.0
PT_11E,2015,RSU,82.0
PT_11E,2016,A,901.0
PT_11E,2016,BE,96.0
PT_11E,2016,FZ,83.0
PT_11E,2016,GI,313.0
PT_11E,2016,JZ,6.0
PT_11E,2016,KZ,0.0
PT_11E,2016,LZ,15.0
PT_11E,2016,MN,271.0
PT_11E,2016,OPQ,208.0
PT_11E,2016,RSU,84.0
PT_11E,2017,A,723.0
PT_11E,2017,BE,51.0
PT_11E,2017,FZ,96.0
PT_11E,2017,GI,381.0
PT_11E,2017,JZ,11.0
PT_11E,2017,KZ,0.0
PT_11E,2017,LZ,16.0
PT_11E,2017,MN,290.0
PT_11E,2017,OPQ,246.0
PT_11E,2017,RSU,92.0
PT_11E,2018,A,1046.0
PT_11E,2018,BE,162.0
PT_11E,2018,FZ,258.0
PT_11E,2018,GI,799.0
PT_11E,2018,JZ,19.0
PT_11E,2018,KZ,0.0
PT_11E,2018,LZ,25.0
PT_11E,2018,MN,422.0
PT_11E,2018,OPQ,359.0
PT_11E,2018,RSU,140.0
PT_11E,2019,A,929.0
PT_11E,2019,BE,55.0
PT_11E,2019,FZ,110.0
PT_11E,2019,GI,360.0
PT_11E,2019,JZ,10.0
PT_11E,2019,KZ,0.0
PT_11E,2019,LZ,24.0
PT_11E,2019,MN,326.0
PT_11E,2019,OPQ,246.0
PT_11E,2019,RSU,76.0
PT_11E,2020,A,740.0
PT_11E,2020,BE,42.0
PT_11E,2020,FZ,90.0
PT_11E,2020,GI,301.0
PT_11E,2020,JZ,10.0
PT_11E,2020,KZ,0.0
PT_11E,2020,LZ,28.0
PT_11E,2020,MN,268.0
PT_11E,2020,OPQ,228.0
PT_11E,2020,RSU,64.0
PT_11E,2021,A,883.0
PT_11E,2021,BE,67.0
PT_11E,2021,FZ,128.0
PT_11E,2021,GI,352.0
PT_11E,2021,JZ,35.0
PT_11E,2021,KZ,0.0
PT_11E,2021,LZ,31.0
PT_11E,2021,MN,374.0
PT_11E,2021,OPQ,289.0
PT_11E,2021,RSU,75.0
PT_11E,2022,A,632.0
PT_11E,2022,BE,52.0
PT_11E,2022,FZ,98.0
PT_11E,2022,GI,352.0
PT_11E,2022,JZ,29.0
PT_11E,2022,KZ,0.0
PT_11E,2022,LZ,18.0
PT_11E,2022,MN,396.0
PT_11E,2022,OPQ,331.0
PT_11E,2022,RSU,115.0
PT_11E,2023,A,960.0
PT_11E,2023,BE,49.0
PT_11E,2023,FZ,108.0
