zone_id,target_year,a10,jobs,source
PT_16F,2018,MN,13230.0,Eurostat nama_10r_3empers
PT_16F,2018,OPQ,23390.0,Eurostat nama_10r_3empers
PT_16F,2018,RSU,5490.0,Eurostat nama_10r_3empers
PT_16F,2019,A,5140.0,Eurostat nama_10r_3empers
PT_16F,2019,BE,34990.0,Eurostat nama_10r_3empers
PT_16F,2019,FZ,13420.0,Eurostat nama_10r_3empers
PT_16F,2019,GI,36760.0,Eurostat nama_10r_3empers
PT_16F,2019,JZ,1270.0,Eurostat nama_10r_3empers
PT_16F,2019,KZ,1600.0,Eurostat nama_10r_3empers
PT_16F,2019,LZ,1210.0,Eurostat nama_10r_3empers
PT_16F,2019,MN,13700.0,Eurostat nama_10r_3empers
PT_16F,2019,OPQ,23720.0,Eurostat nama_10r_3empers
PT_16F,2019,RSU,5530.0,Eurostat nama_10r_3empers
PT_16F,2020,A,4780.0,Eurostat nama_10r_3empers
PT_16F,2020,BE,34440.0,Eurostat nama_10r_3empers
PT_16F,2020,FZ,13550.0,Eurostat nama_10r_3empers
PT_16F,2020,GI,34980.0,Eurostat nama_10r_3empers
PT_16F,2020,JZ,1330.0,Eurostat nama_10r_3empers
PT_16F,2020,KZ,1540.0,Eurostat nama_10r_3empers
PT_16F,2020,LZ,1290.0,Eurostat nama_10r_3empers
PT_16F,2020,MN,14410.0,Eurostat nama_10r_3empers
PT_16F,2020,OPQ,24070.0,Eurostat nama_10r_3empers
PT_16F,2020,RSU,5540.0,Eurostat nama_10r_3empers
PT_16F,2021,A,4200.0,Eurostat nama_10r_3empers
PT_16F,2021,BE,34730.0,Eurostat nama_10r_3empers
PT_16F,2021,FZ,13640.0,Eurostat nama_10r_3empers
PT_16F,2021,GI,34910.0,Eurostat nama_10r_3empers
PT_16F,2021,JZ,1520.0,Eurostat nama_10r_3empers
PT_16F,2021,KZ,1560.0,Eurostat nama_10r_3empers
PT_16F,2021,LZ,1420.0,Eurostat nama_10r_3empers
PT_16F,2021,MN,14290.0,Eurostat nama_10r_3empers
PT_16F,2021,OPQ,25340.0,Eurostat nama_10r_3empers
PT_16F,2021,RSU,5810.0,Eurostat nama_10r_3empers
PT_16F,2022,A,4900.0,Eurostat nama_10r_3empers
PT_16F,2022,BE,35090.0,Eurostat nama_10r_3empers
PT_16F,2022,FZ,14300.0,Eurostat nama_10r_3empers
PT_16F,2022,GI,35900.0,Eurostat nama_10r_3empers
PT_16F,2022,JZ,1720.0,Eurostat nama_10r_3empers
PT_16F,2022,KZ,1640.0,Eurostat nama_10r_3empers
PT_16F,2022,LZ,1650.0,Eurostat nama_10r_3empers
PT_16F,2022,MN,14700.0,Eurostat nama_10r_3empers
PT_16F,2022,OPQ,26250.0,Eurostat nama_10r_3empers
PT_16F,2022,RSU,6060.0,Eurostat nama_10r_3empers
PT_16F,2023,A,5260.0,Eurostat nama_10r_3empers
PT_16F,2023,BE,34830.0,Eurostat nama_10r_3empers
PT_16F,2023,FZ,14450.0,Eurostat nama_10r_3empers
PT_16F,2023,GI,35960.0,Eurostat nama_10r_3empers
PT_16F,2023,JZ,1790.0,Eurostat nama_10r_3empers
PT_16F,2023,KZ,1600.0,Eurostat nama_10r_3empers
PT_16F,2023,LZ,1700.0,Eurostat nama_10r_3empers
PT_16F,2023,MN,14780.0,Eurostat nama_10r_3empers
PT_16F,2023,OPQ,26670.0,Eurostat nama_10r_3empers
PT_16F,2023,RSU,6510.0,Eurostat nama_10r_3empers
PT_16F,2024,A,4800.0,ARDECO SNETZ 2024
PT_16F,2024,BE,36600.0,ARDECO SNETZ 2024
PT_16F,2024,FZ,15400.0,ARDECO SNETZ 2024
PT_16F,2024,GI,37500.0,ARDECO SNETZ 2024
PT_16F,2024,JZ,1700.0,ARDECO SNETZ 2024
PT_16F,2024,KZ,1500.0,ARDECO SNETZ 2024
PT_16F,2024,LZ,1500.0,ARDECO SNETZ 2024
PT_16F,2024,MN,13500.0,ARDECO SNETZ 2024
PT_16F,2024,OPQ,24200.0,ARDECO SNETZ 2024
PT_16F,2024,RSU,6200.0,ARDECO SNETZ 2024
PT_16G,2000,A,22760.0,Eurostat nama_10r_3empers
PT_16G,2000,BE,21570.0,Eurostat nama_10r_3empers
PT_16G,2000,FZ,17980.0,Eurostat nama_10r_3empers
PT_16G,2000,GI,21380.0,Eurostat nama_10r_3empers
PT_16G,2000,JZ,320.0,Eurostat nama_10r_3empers
PT_16G,2000,KZ,1290.0,Eurostat nama_10r_3empers
PT_16G,2000,LZ,320.0,Eurostat nama_10r_3empers
PT_16G,2000,MN,3600.0,Eurostat nama_10r_3empers
PT_16G,2000,OPQ,23210.0,Eurostat nama_10r_3empers
PT_16G,2000,RSU,4950.0,Eurostat nama_10r_3empers
PT_16G,2001,A,23820.0,Eurostat nama_10r_3empers
PT_16G,2001,BE,21730.0,Eurostat nama_10r_3empers
PT_16G,2001,FZ,16200.0,Eurostat nama_10r_3empers
PT_16G,2001,GI,22590.0,Eurostat nama_10r_3empers
PT_16G,2001,JZ,300.0,Eurostat nama_10r_3empers
PT_16G,2001,KZ,1210.0,Eurostat nama_10r_3empers
PT_16G,2001,LZ,310.0,Eurostat nama_10r_3empers
PT_16G,2001,MN,3690.0,Eurostat nama_10r_3empers
PT_16G,2001,OPQ,23130.0,Eurostat nama_10r_3empers
PT_16G,2001,RSU,5020.0,Eurostat nama_10r_3empers
PT_16G,2002,A,23950.0,Eurostat nama_10r_3empers
PT_16G,2002,BE,21630.0,Eurostat nama_10r_3empers
PT_16G,2002,FZ,15920.0,Eurostat nama_10r_3empers
PT_16G,2002,GI,22680.0,Eurostat nama_10r_3empers
PT_16G,2002,JZ,310.0,Eurostat nama_10r_3empers
PT_16G,2002,KZ,1200.0,Eurostat nama_10r_3empers
PT_16G,2002,LZ,310.0,Eurostat nama_10r_3empers
PT_16G,2002,MN,3840.0,Eurostat nama_10r_3empers
PT_16G,2002,OPQ,22820.0,Eurostat nama_10r_3empers
PT_16G,2002,RSU,5180.0,Eurostat nama_10r_3empers
PT_16G,2003,A,25130.0,Eurostat nama_10r_3empers
PT_16G,2003,BE,21530.0,Eurostat nama_10r_3empers
PT_16G,2003,FZ,16160.0,Eurostat nama_10r_3empers
PT_16G,2003,GI,22290.0,Eurostat nama_10r_3empers
PT_16G,2003,JZ,330.0,Eurostat nama_10r_3empers
PT_16G,2003,KZ,1190.0,Eurostat nama_10r_3empers
PT_16G,2003,LZ,300.0,Eurostat nama_10r_3empers
PT_16G,2003,MN,4120.0,Eurostat nama_10r_3empers
PT_16G,2003,OPQ,22480.0,Eurostat nama_10r_3empers
PT_16G,2003,RSU,5070.0,Eurostat nama_10r_3empers
PT_16G,2004,A,24070.0,Eurostat nama_10r_3empers
PT_16G,2004,BE,21840.0,Eurostat nama_10r_3empers
PT_16G,2004,FZ,16190.000000000002,Eurostat nama_10r_3empers
PT_16G,2004,GI,23130.0,Eurostat nama_10r_3empers
PT_16G,2004,JZ,340.0,Eurostat nama_10r_3empers
PT_16G,2004,KZ,1140.0,Eurostat nama_10r_3empers
PT_16G,2004,LZ,290.0,Eurostat nama_10r_3empers
PT_16G,2004,MN,4240.0,Eurostat nama_10r_3empers
PT_16G,2004,OPQ,22530.0,Eurostat nama_10r_3empers
PT_16G,2004,RSU,5110.0,Eurostat nama_10r_3empers
PT_16G,2005,A,23800.0,Eurostat nama_10r_3empers
PT_16G,2005,BE,21040.0,Eurostat nama_10r_3empers
PT_16G,2005,FZ,15570.0,Eurostat nama_10r_3empers
PT_16G,2005,GI,23910.0,Eurostat nama_10r_3empers
PT_16G,2005,JZ,350.0,Eurostat nama_10r_3empers
PT_16G,2005,KZ,1150.0,Eurostat nama_10r_3empers
PT_16G,2005,LZ,290.0,Eurostat nama_10r_3empers
PT_16G,2005,MN,4590.0,Eurostat nama_10r_3empers
PT_16G,2005,OPQ,22650.0,Eurostat nama_10r_3empers
PT_16G,2005,RSU,5110.0,Eurostat nama_10r_3empers
PT_16G,2006,A,25020.0,Eurostat nama_10r_3empers
PT_16G,2006,BE,22120.0,Eurostat nama_10r_3empers
PT_16G,2006,FZ,14720.0,Eurostat nama_10r_3empers
PT_16G,2006,GI,24500.0,Eurostat nama_10r_3empers
PT_16G,2006,JZ,390.0,Eurostat nama_10r_3empers
PT_16G,2006,KZ,1160.0,Eurostat nama_10r_3empers
PT_16G,2006,LZ,290.0,Eurostat nama_10r_3empers
PT_16G,2006,MN,4940.0,Eurostat nama_10r_3empers
PT_16G,2006,OPQ,23060.0,Eurostat nama_10r_3empers
PT_16G,2006,RSU,5570.0,Eurostat nama_10r_3empers
PT_16G,2007,A,21350.0,Eurostat nama_10r_3empers
PT_16G,2007,BE,22080.0,Eurostat nama_10r_3empers
PT_16G,2007,FZ,14290.0,Eurostat nama_10r_3empers
PT_16G,2007,GI,24150.0,Eurostat nama_10r_3empers
PT_16G,2007,JZ,380.0,Eurostat nama_10r_3empers
PT_16G,2007,KZ,1230.0,Eurostat nama_10r_3empers
PT_16G,2007,LZ,310.0,Eurostat nama_10r_3empers
PT_16G,2007,MN,5270.0,Eurostat nama_10r_3empers
PT_16G,2007,OPQ,22920.0,Eurostat nama_10r_3empers
PT_16G,2007,RSU,5800.0,Eurostat nama_10r_3empers
PT_16G,2008,A,21220.0,Eurostat nama_10r_3empers
PT_16G,2008,BE,21960.0,Eurostat nama_10r_3empers
PT_16G,2008,FZ,13580.0,Eurostat nama_10r_3empers
PT_16G,2008,GI,24100.0,Eurostat nama_10r_3empers
PT_16G,2008,JZ,400.0,Eurostat nama_10r_3empers
PT_16G,2008,KZ,1230.0,Eurostat nama_10r_3empers
PT_16G,2008,LZ,310.0,Eurostat nama_10r_3empers
PT_16G,2008,MN,6010.0,Eurostat nama_10r_3empers
PT_16G,2008,OPQ,22970.0,Eurostat nama_10r_3empers
PT_16G,2008,RSU,5920.0,Eurostat nama_10r_3empers
PT_16G,2009,A,20900.0,Eurostat nama_10r_3empers
PT_16G,2009,BE,20230.0,Eurostat nama_10r_3empers
PT_16G,2009,FZ,12720.0,Eurostat nama_10r_3empers
PT_16G,2009,GI,23940.0,Eurostat nama_10r_3empers
PT_16G,2009,JZ,410.0,Eurostat nama_10r_3empers
PT_16G,2009,KZ,1310.0,Eurostat nama_10r_3empers
PT_16G,2009,LZ,310.0,Eurostat nama_10r_3empers
PT_16G,2009,MN,5990.0,Eurostat nama_10r_3empers
PT_16G,2009,OPQ,22920.0,Eurostat nama_10r_3empers
PT_16G,2009,RSU,5860.0,Eurostat nama_10r_3empers
PT_16G,2010,A,19710.0,Eurostat nama_10r_3empers
PT_16G,2010,BE,20290.0,Eurostat nama_10r_3empers
PT_16G,2010,FZ,12860.0,Eurostat nama_10r_3empers
PT_16G,2010,GI,24030.0,Eurostat nama_10r_3empers
PT_16G,2010,JZ,410.0,Eurostat nama_10r_3empers
PT_16G,2010,KZ,1330.0,Eurostat nama_10r_3empers
PT_16G,2010,LZ,320.0,Eurostat nama_10r_3empers
PT_16G,2010,MN,5870.0,Eurostat nama_10r_3empers
PT_16G,2010,OPQ,22860.0,Eurostat nama_10r_3empers
PT_16G,2010,RSU,5500.0,Eurostat nama_10r_3empers
PT_16G,2011,A,18550.0,Eurostat nama_10r_3empers
PT_16G,2011,BE,19650.0,Eurostat nama_10r_3empers
PT_16G,2011,FZ,12110.0,Eurostat nama_10r_3empers
PT_16G,2011,GI,24330.0,Eurostat nama_10r_3empers
PT_16G,2011,JZ,400.0,Eurostat nama_10r_3empers
PT_16G,2011,KZ,1350.0,Eurostat nama_10r_3empers
PT_16G,2011,LZ,320.0,Eurostat nama_10r_3empers
PT_16G,2011,MN,5480.0,Eurostat nama_10r_3empers
PT_16G,2011,OPQ,22750.0,Eurostat nama_10r_3empers
PT_16G,2011,RSU,5700.0,Eurostat nama_10r_3empers
PT_16G,2012,A,17580.0,Eurostat nama_10r_3empers
PT_16G,2012,BE,18040.0,Eurostat nama_10r_3empers
PT_16G,2012,FZ,10380.0,Eurostat nama_10r_3empers
PT_16G,2012,GI,24040.0,Eurostat nama_10r_3empers
PT_16G,2012,JZ,430.0,Eurostat nama_10r_3empers
PT_16G,2012,KZ,1310.0,Eurostat nama_10r_3empers
PT_16G,2012,LZ,290.0,Eurostat nama_10r_3empers
PT_16G,2012,MN,4990.0,Eurostat nama_10r_3empers
PT_16G,2012,OPQ,23350.0,Eurostat nama_10r_3empers
PT_16G,2012,RSU,5530.0,Eurostat nama_10r_3empers
PT_16G,2013,A,16910.0,Eurostat nama_10r_3empers
PT_16G,2013,BE,18000.0,Eurostat nama_10r_3empers
PT_16G,2013,FZ,10180.0,Eurostat nama_10r_3empers
PT_16G,2013,GI,22970.0,Eurostat nama_10r_3empers
PT_16G,2013,JZ,420.0,Eurostat nama_10r_3empers
PT_16G,2013,KZ,1240.0,Eurostat nama_10r_3empers
PT_16G,2013,LZ,300.0,Eurostat nama_10r_3empers
PT_16G,2013,MN,5380.0,Eurostat nama_10r_3empers
PT_16G,2013,OPQ,23050.0,Eurostat nama_10r_3empers
PT_16G,2013,RSU,5560.0,Eurostat nama_10r_3empers
PT_16G,2014,A,15960.0,Eurostat nama_10r_3empers
PT_16G,2014,BE,17700.0,Eurostat nama_10r_3empers
PT_16G,2014,FZ,10110.0,Eurostat nama_10r_3empers
PT_16G,2014,GI,23930.0,Eurostat nama_10r_3empers
PT_16G,2014,JZ,360.0,Eurostat nama_10r_3empers
PT_16G,2014,KZ,1210.0,Eurostat nama_10r_3empers
PT_16G,2014,LZ,300.0,Eurostat nama_10r_3empers
PT_16G,2014,MN,5910.0,Eurostat nama_10r_3empers
PT_16G,2014,OPQ,22500.0,Eurostat nama_10r_3empers
PT_16G,2014,RSU,5670.0,Eurostat nama_10r_3empers
PT_16G,2015,A,15360.0,Eurostat nama_10r_3empers
PT_16G,2015,BE,18110.0,Eurostat nama_10r_3empers
PT_16G,2015,FZ,9900.0,Eurostat nama_10r_3empers
PT_16G,2015,GI,24350.0,Eurostat nama_10r_3empers
PT_16G,2015,JZ,390.0,Eurostat nama_10r_3empers
PT_16G,2015,KZ,1190.0,Eurostat nama_10r_3empers
PT_16G,2015,LZ,310.0,Eurostat nama_10r_3empers
PT_16G,2015,MN,6530.0,Eurostat nama_10r_3empers
PT_16G,2015,OPQ,22590.0,Eurostat nama_10r_3empers
PT_16G,2015,RSU,5650.0,Eurostat nama_10r_3empers
PT_16G,2016,A,13840.0,Eurostat nama_10r_3empers
PT_16G,2016,BE,18250.0,Eurostat nama_10r_3empers
PT_16G,2016,FZ,9400.0,Eurostat nama_10r_3empers
PT_16G,2016,GI,24830.0,Eurostat nama_10r_3empers
PT_16G,2016,JZ,410.0,Eurostat nama_10r_3empers
PT_16G,2016,KZ,1100.0,Eurostat nama_10r_3empers
PT_16G,2016,LZ,410.0,Eurostat nama_10r_3empers
PT_16G,2016,MN,7040.0,Eurostat nama_10r_3empers
PT_16G,2016,OPQ,23240.0,Eurostat nama_10r_3empers
PT_16G,2016,RSU,5550.0,Eurostat nama_10r_3empers
PT_16G,2017,A,13580.0,Eurostat nama_10r_3empers
PT_16G,2017,BE,19490.0,Eurostat nama_10r_3empers
PT_16G,2017,FZ,9580.0,Eurostat nama_10r_3empers
PT_16G,2017,GI,25230.0,Eurostat nama_10r_3empers
PT_16G,2017,JZ,440.0,Eurostat nama_10r_3empers
PT_16G,2017,KZ,1060.0,Eurostat nama_10r_3empers
PT_16G,2017,LZ,490.0,Eurostat nama_10r_3empers
PT_16G,2017,MN,7180.0,Eurostat nama_10r_3empers
PT_16G,2017,OPQ,23400.0,Eurostat nama_10r_3empers
PT_16G,2017,RSU,5590.0,Eurostat nama_10r_3empers
PT_16G,2018,A,14230.0,Eurostat nama_10r_3empers
PT_16G,2018,BE,20230.0,Eurostat nama_10r_3empers
PT_16G,2018,FZ,10020.0,Eurostat nama_10r_3empers
PT_16G,2018,GI,25570.0,Eurostat nama_10r_3empers
PT_16G,2018,JZ,570.0,Eurostat nama_10r_3empers
PT_16G,2018,KZ,1140.0,Eurostat nama_10r_3empers
PT_16G,2018,LZ,540.0,Eurostat nama_10r_3empers
PT_16G,2018,MN,7090.0,Eurostat nama_10r_3empers
PT_16G,2018,OPQ,24050.0,Eurostat nama_10r_3empers
PT_16G,2018,RSU,5570.0,Eurostat nama_10r_3empers
PT_16G,2019,A,13390.0,Eurostat nama_10r_3empers
PT_16G,2019,BE,20050.0,Eurostat nama_10r_3empers
PT_16G,2019,FZ,10370.0,Eurostat nama_10r_3empers
PT_16G,2019,GI,25600.0,Eurostat nama_10r_3empers
PT_16G,2019,JZ,680.0,Eurostat nama_10r_3empers
PT_16G,2019,KZ,1130.0,Eurostat nama_10r_3empers
PT_16G,2019,LZ,590.0,Eurostat nama_10r_3empers
PT_16G,2019,MN,7770.0,Eurostat nama_10r_3empers
PT_16G,2019,OPQ,24500.0,Eurostat nama_10r_3empers
PT_16G,2019,RSU,5600.0,Eurostat nama_10r_3empers
PT_16G,2020,A,12300.0,Eurostat nama_10r_3empers
PT_16G,2020,BE,20100.0,Eurostat nama_10r_3empers
PT_16G,2020,FZ,10400.0,Eurostat nama_10r_3empers
PT_16G,2020,GI,24170.0,Eurostat nama_10r_3empers
PT_16G,2020,JZ,860.0,Eurostat nama_10r_3empers
PT_16G,2020,KZ,1150.0,Eurostat nama_10r_3empers
PT_16G,2020,LZ,650.0,Eurostat nama_10r_3empers
PT_16G,2020,MN,7570.0,Eurostat nama_10r_3empers
PT_16G,2020,OPQ,24820.0,Eurostat nama_10r_3empers
PT_16G,2020,RSU,5540.0,Eurostat nama_10r_3empers
PT_16G,2021,A,12010.0,Eurostat nama_10r_3empers
PT_16G,2021,BE,20110.0,Eurostat nama_10r_3empers
PT_16G,2021,FZ,10590.0,Eurostat nama_10r_3empers
PT_16G,2021,GI,24170.0,Eurostat nama_10r_3empers
PT_16G,2021,JZ,1090.0,Eurostat nama_10r_3empers
PT_16G,2021,KZ,1090.0,Eurostat nama_10r_3empers
PT_16G,2021,LZ,820.0,Eurostat nama_10r_3empers
PT_16G,2021,MN,7670.0,Eurostat nama_10r_3empers
PT_16G,2021,OPQ,26110.0,Eurostat nama_10r_3empers
PT_16G,2021,RSU,5520.0,Eurostat nama_10r_3empers
PT_16G,2022,A,12760.0,Eurostat nama_10r_3empers
PT_16G,2022,BE,20160.0,Eurostat nama_10r_3empers
PT_16G,2022,FZ,10920.0,Eurostat nama_10r_3empers
PT_16G,2022,GI,24560.0,Eurostat nama_10r_3empers
PT_16G,2022,JZ,1260.0,Eurostat nama_10r_3empers
PT_16G,2022,KZ,1090.0,Eurostat nama_10r_3empers
PT_16G,2022,LZ,1100.0,Eurostat nama_10r_3empers
PT_16G,2022,MN,8170.0,Eurostat nama_10r_3empers
PT_16G,2022,OPQ,26900.0,Eurostat nama_10r_3empers
PT_16G,2022,RSU,5860.0,Eurostat nama_10r_3empers
PT_16G,2023,A,12350.0,Eurostat nama_10r_3empers
PT_16G,2023,BE,20610.0,Eurostat nama_10r_3empers
PT_16G,2023,FZ,10880.0,Eurostat nama_10r_3empers
PT_16G,2023,GI,24810.0,Eurostat nama_10r_3empers
PT_16G,2023,JZ,1290.0,Eurostat nama_10r_3empers
PT_16G,2023,KZ,1070.0,Eurostat nama_10r_3empers
PT_16G,2023,LZ,1310.0,Eurostat nama_10r_3empers
PT_16G,2023,MN,8430.0,Eurostat nama_10r_3empers
PT_16G,2023,OPQ,27340.0,Eurostat nama_10r_3empers
PT_16G,2023,RSU,6180.0,Eurostat nama_10r_3empers
PT_16G,2024,A,10200.0,ARDECO SNETZ 2024
PT_16G,2024,BE,21000.0,ARDECO SNETZ 2024
PT_16G,2024,FZ,12100.0,ARDECO SNETZ 2024
PT_16G,2024,GI,25800.0,ARDECO SNETZ 2024
PT_16G,2024,JZ,1300.0,ARDECO SNETZ 2024
PT_16G,2024,KZ,1000.0,ARDECO SNETZ 2024
PT_16G,2024,LZ,800.0,ARDECO SNETZ 2024
PT_16G,2024,MN,7700.0,ARDECO SNETZ 2024
PT_16G,2024,OPQ,26000.0,ARDECO SNETZ 2024
PT_16G,2024,RSU,6300.0,ARDECO SNETZ 2024
PT_16H,2000,A,7330.0,Eurostat nama_10r_3empers
PT_16H,2000,BE,8020.0,Eurostat nama_10r_3empers
PT_16H,2000,FZ,5610.0,Eurostat nama_10r_3empers
PT_16H,2000,GI,8100.0,Eurostat nama_10r_3empers
PT_16H,2000,JZ,140.0,Eurostat nama_10r_3empers
PT_16H,2000,KZ,620.0,Eurostat nama_10r_3empers
PT_16H,2000,LZ,100.0,Eurostat nama_10r_3empers
PT_16H,2000,MN,1090.0,Eurostat nama_10r_3empers
PT_16H,2000,OPQ,9530.0,Eurostat nama_10r_3empers
PT_16H,2000,RSU,2800.0,Eurostat nama_10r_3empers
PT_16H,2001,A,7700.0,Eurostat nama_10r_3empers
PT_16H,2001,BE,7830.0,Eurostat nama_10r_3empers
PT_16H,2001,FZ,5000.0,Eurostat nama_10r_3empers
PT_16H,2001,GI,8440.0,Eurostat nama_10r_3empers
PT_16H,2001,JZ,130.0,Eurostat nama_10r_3empers
PT_16H,2001,KZ,590.0,Eurostat nama_10r_3empers
PT_16H,2001,LZ,90.0,Eurostat nama_10r_3empers
PT_16H,2001,MN,1110.0,Eurostat nama_10r_3empers
PT_16H,2001,OPQ,9840.0,Eurostat nama_10r_3empers
PT_16H,2001,RSU,2690.0,Eurostat nama_10r_3empers
PT_16H,2002,A,7790.0,Eurostat nama_10r_3empers
PT_16H,2002,BE,7930.0,Eurostat nama_10r_3empers
PT_16H,2002,FZ,5210.0,Eurostat nama_10r_3empers
PT_16H,2002,GI,8300.0,Eurostat nama_10r_3empers
PT_16H,2002,JZ,130.0,Eurostat nama_10r_3empers
PT_16H,2002,KZ,560.0,Eurostat nama_10r_3empers
PT_16H,2002,LZ,90.0,Eurostat nama_10r_3empers
PT_16H,2002,MN,1140.0,Eurostat nama_10r_3empers
PT_16H,2002,OPQ,9970.0,Eurostat nama_10r_3empers
PT_16H,2002,RSU,2610.0,Eurostat nama_10r_3empers
PT_16H,2003,A,8100.0,Eurostat nama_10r_3empers
PT_16H,2003,BE,7640.0,Eurostat nama_10r_3empers
PT_16H,2003,FZ,5260.0,Eurostat nama_10r_3empers
PT_16H,2003,GI,8410.0,Eurostat nama_10r_3empers
PT_16H,2003,JZ,140.0,Eurostat nama_10r_3empers
PT_16H,2003,KZ,560.0,Eurostat nama_10r_3empers
PT_16H,2003,LZ,90.0,Eurostat nama_10r_3empers
PT_16H,2003,MN,1360.0,Eurostat nama_10r_3empers
PT_16H,2003,OPQ,9870.0,Eurostat nama_10r_3empers
PT_16H,2003,RSU,2570.0,Eurostat nama_10r_3empers
PT_16H,2004,A,7960.0,Eurostat nama_10r_3empers
PT_16H,2004,BE,7230.0,Eurostat nama_10r_3empers
PT_16H,2004,FZ,4990.0,Eurostat nama_10r_3empers
PT_16H,2004,GI,8560.0,Eurostat nama_10r_3empers
PT_16H,2004,JZ,140.0,Eurostat nama_10r_3empers
PT_16H,2004,KZ,540.0,Eurostat nama_10r_3empers
PT_16H,2004,LZ,90.0,Eurostat nama_10r_3empers
PT_16H,2004,MN,1540.0,Eurostat nama_10r_3empers
PT_16H,2004,OPQ,10010.0,Eurostat nama_10r_3empers
PT_16H,2004,RSU,2540.0,Eurostat nama_10r_3empers
PT_16H,2005,A,8020.0,Eurostat nama_10r_3empers
PT_16H,2005,BE,7000.0,Eurostat nama_10r_3empers
PT_16H,2005,FZ,4760.0,Eurostat nama_10r_3empers
PT_16H,2005,GI,8650.0,Eurostat nama_10r_3empers
PT_16H,2005,JZ,150.0,Eurostat nama_10r_3empers
PT_16H,2005,KZ,540.0,Eurostat nama_10r_3empers
PT_16H,2005,LZ,90.0,Eurostat nama_10r_3empers
PT_16H,2005,MN,1500.0,Eurostat nama_10r_3empers
PT_16H,2005,OPQ,9950.0,Eurostat nama_10r_3empers
PT_16H,2005,RSU,2540.0,Eurostat nama_10r_3empers
PT_16H,2006,A,8390.0,Eurostat nama_10r_3empers
PT_16H,2006,BE,7150.0,Eurostat nama_10r_3empers
PT_16H,2006,FZ,4590.0,Eurostat nama_10r_3empers
PT_16H,2006,GI,9140.0,Eurostat nama_10r_3empers
PT_16H,2006,JZ,150.0,Eurostat nama_10r_3empers
PT_16H,2006,KZ,530.0,Eurostat nama_10r_3empers
PT_16H,2006,LZ,100.0,Eurostat nama_10r_3empers
PT_16H,2006,MN,1620.0,Eurostat nama_10r_3empers
PT_16H,2006,OPQ,9950.0,Eurostat nama_10r_3empers
PT_16H,2006,RSU,2450.0,Eurostat nama_10r_3empers
PT_16H,2007,A,8950.0,Eurostat nama_10r_3empers
PT_16H,2007,BE,6950.0,Eurostat nama_10r_3empers
PT_16H,2007,FZ,4440.0,Eurostat nama_10r_3empers
PT_16H,2007,GI,9030.0,Eurostat nama_10r_3empers
PT_16H,2007,JZ,150.0,Eurostat nama_10r_3empers
PT_16H,2007,KZ,570.0,Eurostat nama_10r_3empers
PT_16H,2007,LZ,110.0,Eurostat nama_10r_3empers
PT_16H,2007,MN,1730.0,Eurostat nama_10r_3empers
PT_16H,2007,OPQ,9790.0,Eurostat nama_10r_3empers
PT_16H,2007,RSU,2520.0,Eurostat nama_10r_3empers
PT_16H,2008,A,8860.0,Eurostat nama_10r_3empers
PT_16H,2008,BE,6830.0,Eurostat nama_10r_3empers
PT_16H,2008,FZ,4280.0,Eurostat nama_10r_3empers
PT_16H,2008,GI,8990.0,Eurostat nama_10r_3empers
PT_16H,2008,JZ,160.0,Eurostat nama_10r_3empers
PT_16H,2008,KZ,570.0,Eurostat nama_10r_3empers
PT_16H,2008,LZ,130.0,Eurostat nama_10r_3empers
PT_16H,2008,MN,1790.0,Eurostat nama_10r_3empers
PT_16H,2008,OPQ,9870.0,Eurostat nama_10r_3empers
PT_16H,2008,RSU,2590.0,Eurostat nama_10r_3empers
PT_16H,2009,A,8720.0,Eurostat nama_10r_3empers
PT_16H,2009,BE,6250.0,Eurostat nama_10r_3empers
PT_16H,2009,FZ,3980.0,Eurostat nama_10r_3empers
PT_16H,2009,GI,8770.0,Eurostat nama_10r_3empers
PT_16H,2009,JZ,190.0,Eurostat nama_10r_3empers
PT_16H,2009,KZ,600.0,Eurostat nama_10r_3empers
PT_16H,2009,LZ,130.0,Eurostat nama_10r_3empers
PT_16H,2009,MN,1990.0,Eurostat nama_10r_3empers
PT_16H,2009,OPQ,10170.0,Eurostat nama_10r_3empers
PT_16H,2009,RSU,2500.0,Eurostat nama_10r_3empers
PT_16H,2010,A,8230.0,Eurostat nama_10r_3empers
PT_16H,2010,BE,6210.0,Eurostat nama_10r_3empers
PT_16H,2010,FZ,3970.0,Eurostat nama_10r_3empers
PT_16H,2010,GI,8710.0,Eurostat nama_10r_3empers
PT_16H,2010,JZ,180.0,Eurostat nama_10r_3empers
PT_16H,2010,KZ,610.0,Eurostat nama_10r_3empers
PT_16H,2010,LZ,120.0,Eurostat nama_10r_3empers
PT_16H,2010,MN,1940.0,Eurostat nama_10r_3empers
PT_16H,2010,OPQ,10190.0,Eurostat nama_10r_3empers
PT_16H,2010,RSU,2470.0,Eurostat nama_10r_3empers
PT_16H,2011,A,7800.0,Eurostat nama_10r_3empers
PT_16H,2011,BE,6040.0,Eurostat nama_10r_3empers
PT_16H,2011,FZ,3880.0,Eurostat nama_10r_3empers
PT_16H,2011,GI,8600.0,Eurostat nama_10r_3empers
PT_16H,2011,JZ,260.0,Eurostat nama_10r_3empers
PT_16H,2011,KZ,610.0,Eurostat nama_10r_3empers
PT_16H,2011,LZ,140.0,Eurostat nama_10r_3empers
PT_16H,2011,MN,2050.0,Eurostat nama_10r_3empers
