country,nuts3_id,year,nace_r2,enterprise_births,active_enterprises,enterprise_deaths,employment
FR,FRK26,2022,M_N,7890.0,41572.0,5233.0,332179.0
FR,FRK26,2022,P_Q,3499.0,28588.0,2521.0,58408.0
FR,FRK26,2022,R_S_X_S94,2872.0,15688.0,1810.0,19030.0
FR,FRK26,2023,B-E,993.0,8639.0,757.0,164105.0
FR,FRK26,2023,B-S_X_O_S94,26304.0,178069.0,20825.0,940835.0
FR,FRK26,2023,F,2173.0,17007.0,1994.0,54910.0
FR,FRK26,2023,G,2512.0,22118.0,2208.0,126242.0
FR,FRK26,2023,H,1714.0,7876.0,1618.0,45735.0
FR,FRK26,2023,I,794.0,7517.0,540.0,40969.0
FR,FRK26,2023,J,1905.0,9452.0,1304.0,42024.0
FR,FRK26,2023,K_L,2217.0,17208.0,1740.0,58599.0
FR,FRK26,2023,M_N,7593.0,42810.0,5469.0,329028.0
FR,FRK26,2023,P_Q,3656.0,29057.0,3389.0,59497.0
FR,FRK26,2023,R_S_X_S94,2747.0,16385.0,1806.0,19724.0
FR,FRK27,2020,B-E,,,143.0,
FR,FRK27,2020,B-S_X_O_S94,,,3362.0,
FR,FRK27,2020,F,,,388.0,
FR,FRK27,2020,G,,,447.0,
FR,FRK27,2020,H,,,120.0,
FR,FRK27,2020,I,,,232.0,
FR,FRK27,2020,J,,,92.0,
FR,FRK27,2020,K_L,,,331.0,
FR,FRK27,2020,M_N,,,540.0,
FR,FRK27,2020,P_Q,,,758.0,
FR,FRK27,2020,R_S_X_S94,,,311.0,
FR,FRK27,2021,B-E,340.0,2557.0,210.0,18275.0
FR,FRK27,2021,B-S_X_O_S94,6157.0,46817.0,4015.0,112970.0
FR,FRK27,2021,F,732.0,5733.0,531.0,17596.0
FR,FRK27,2021,G,667.0,5492.0,479.0,19364.0
FR,FRK27,2021,H,324.0,1206.0,271.0,5813.0
FR,FRK27,2021,I,478.0,4481.0,226.0,11099.0
FR,FRK27,2021,J,194.0,925.0,142.0,1464.0
FR,FRK27,2021,K_L,610.0,5008.0,472.0,3659.0
FR,FRK27,2021,M_N,1252.0,6994.0,712.0,17386.0
FR,FRK27,2021,P_Q,821.0,10124.0,559.0,13170.0
FR,FRK27,2021,R_S_X_S94,739.0,4297.0,413.0,5144.0
FR,FRK27,2022,B-E,339.0,2739.0,212.0,19974.0
FR,FRK27,2022,B-S_X_O_S94,6111.0,52724.0,4352.0,125693.0
FR,FRK27,2022,F,669.0,6012.0,513.0,18315.0
FR,FRK27,2022,G,505.0,5673.0,524.0,20447.0
FR,FRK27,2022,H,213.0,1170.0,197.0,7634.0
FR,FRK27,2022,I,521.0,4707.0,474.0,14436.0
FR,FRK27,2022,J,196.0,991.0,94.0,1642.0
FR,FRK27,2022,K_L,663.0,7539.0,462.0,4334.0
FR,FRK27,2022,M_N,1321.0,7744.0,745.0,18348.0
FR,FRK27,2022,P_Q,908.0,11273.0,682.0,14832.0
FR,FRK27,2022,R_S_X_S94,776.0,4876.0,449.0,5731.0
FR,FRK27,2023,B-E,324.0,2820.0,226.0,20543.0
FR,FRK27,2023,B-S_X_O_S94,5872.0,51534.0,4977.0,126160.0
FR,FRK27,2023,F,649.0,6101.0,561.0,18700.0
FR,FRK27,2023,G,527.0,5549.0,468.0,21233.0
FR,FRK27,2023,H,214.0,1166.0,171.0,6315.0
FR,FRK27,2023,I,318.0,4393.0,283.0,15491.0
FR,FRK27,2023,J,225.0,1128.0,145.0,1721.0
FR,FRK27,2023,K_L,587.0,5543.0,532.0,3924.0
FR,FRK27,2023,M_N,1372.0,8314.0,913.0,18941.0
FR,FRK27,2023,P_Q,926.0,11396.0,1117.0,13520.0
FR,FRK27,2023,R_S_X_S94,730.0,5124.0,561.0,5773.0
FR,FRK28,2020,B-E,,,241.0,
FR,FRK28,2020,B-S_X_O_S94,,,5315.0,
FR,FRK28,2020,F,,,589.0,
FR,FRK28,2020,G,,,757.0,
FR,FRK28,2020,H,,,184.0,
FR,FRK28,2020,I,,,324.0,
FR,FRK28,2020,J,,,172.0,
FR,FRK28,2020,K_L,,,403.0,
FR,FRK28,2020,M_N,,,1070.0,
FR,FRK28,2020,P_Q,,,987.0,
FR,FRK28,2020,R_S_X_S94,,,588.0,
FR,FRK28,2021,B-E,546.0,4173.0,362.0,47657.0
FR,FRK28,2021,B-S_X_O_S94,10879.0,72074.0,6836.0,222625.0
FR,FRK28,2021,F,1155.0,8830.0,757.0,24448.0
FR,FRK28,2021,G,1279.0,9065.0,903.0,37686.0
FR,FRK28,2021,H,641.0,1769.0,471.0,7726.0
FR,FRK28,2021,I,552.0,5639.0,292.0,19498.0
FR,FRK28,2021,J,421.0,1938.0,287.0,
FR,FRK28,2021,K_L,1027.0,7372.0,489.0,9468.0
FR,FRK28,2021,M_N,2372.0,12205.0,1456.0,26680.0
FR,FRK28,2021,P_Q,1333.0,13032.0,966.0,17127.0
FR,FRK28,2021,R_S_X_S94,1553.0,8051.0,853.0,
FR,FRK28,2022,B-E,561.0,4423.0,377.0,48002.0
FR,FRK28,2022,B-S_X_O_S94,10647.0,78975.0,7224.0,235574.0
FR,FRK28,2022,F,1125.0,9345.0,750.0,26273.0
FR,FRK28,2022,G,1016.0,9322.0,934.0,38535.0
FR,FRK28,2022,H,367.0,1684.0,398.0,8059.0
FR,FRK28,2022,I,738.0,6124.0,550.0,23522.0
FR,FRK28,2022,J,401.0,2103.0,280.0,23903.0
FR,FRK28,2022,K_L,1190.0,9114.0,568.0,9982.0
FR,FRK28,2022,M_N,2328.0,13349.0,1363.0,29128.0
FR,FRK28,2022,P_Q,1286.0,14273.0,1046.0,17972.0
FR,FRK28,2022,R_S_X_S94,1635.0,9238.0,958.0,10200.0
FR,FRK28,2023,B-E,476.0,4452.0,389.0,46599.0
FR,FRK28,2023,B-S_X_O_S94,10080.0,80075.0,8264.0,237204.0
FR,FRK28,2023,F,1111.0,9559.0,919.0,25818.0
FR,FRK28,2023,G,902.0,9139.0,818.0,38622.0
FR,FRK28,2023,H,336.0,1603.0,292.0,7904.0
FR,FRK28,2023,I,437.0,5747.0,383.0,24755.0
FR,FRK28,2023,J,445.0,2285.0,330.0,
FR,FRK28,2023,K_L,996.0,8699.0,792.0,
FR,FRK28,2023,M_N,2491.0,14381.0,1688.0,31140.0
FR,FRK28,2023,P_Q,1340.0,14407.0,1592.0,18005.0
FR,FRK28,2023,R_S_X_S94,1546.0,9803.0,1061.0,10395.0
FR,FRL01,2020,B-E,,,73.0,
FR,FRL01,2020,B-S_X_O_S94,,,1063.0,
FR,FRL01,2020,F,,,156.0,
FR,FRL01,2020,G,,,175.0,
FR,FRL01,2020,H,,,15.0,
FR,FRL01,2020,I,,,93.0,
FR,FRL01,2020,J,,,26.0,
FR,FRL01,2020,K_L,,,73.0,
FR,FRL01,2020,M_N,,,153.0,
FR,FRL01,2020,P_Q,,,159.0,
FR,FRL01,2020,R_S_X_S94,,,140.0,
FR,FRL01,2021,B-E,178.0,1206.0,87.0,4765.0
FR,FRL01,2021,B-S_X_O_S94,1961.0,14489.0,1318.0,70422.0
FR,FRL01,2021,F,252.0,2152.0,178.0,
FR,FRL01,2021,G,307.0,2367.0,245.0,6597.0
FR,FRL01,2021,H,48.0,208.0,28.0,771.0
FR,FRL01,2021,I,148.0,1478.0,91.0,3374.0
FR,FRL01,2021,J,55.0,272.0,40.0,338.0
FR,FRL01,2021,K_L,111.0,935.0,89.0,525.0
FR,FRL01,2021,M_N,390.0,1978.0,237.0,
FR,FRL01,2021,P_Q,222.0,2439.0,171.0,3527.0
FR,FRL01,2021,R_S_X_S94,250.0,1454.0,152.0,1515.0
FR,FRL01,2022,B-E,150.0,1313.0,117.0,5013.0
FR,FRL01,2022,B-S_X_O_S94,1908.0,16007.0,1505.0,73338.0
FR,FRL01,2022,F,239.0,2300.0,192.0,
FR,FRL01,2022,G,293.0,2470.0,258.0,6606.0
FR,FRL01,2022,H,28.0,221.0,35.0,784.0
FR,FRL01,2022,I,150.0,1545.0,128.0,3779.0
FR,FRL01,2022,J,49.0,285.0,36.0,339.0
FR,FRL01,2022,K_L,134.0,1384.0,94.0,735.0
FR,FRL01,2022,M_N,373.0,2180.0,262.0,
FR,FRL01,2022,P_Q,204.0,2601.0,188.0,3670.0
FR,FRL01,2022,R_S_X_S94,288.0,1708.0,195.0,1647.0
FR,FRL01,2023,B-E,158.0,1352.0,131.0,5420.0
FR,FRL01,2023,B-S_X_O_S94,1953.0,16057.0,1594.0,75132.0
FR,FRL01,2023,F,277.0,2382.0,225.0,
FR,FRL01,2023,G,226.0,2419.0,223.0,6577.0
FR,FRL01,2023,H,32.0,218.0,23.0,768.0
FR,FRL01,2023,I,125.0,1528.0,129.0,3707.0
FR,FRL01,2023,J,57.0,308.0,36.0,361.0
FR,FRL01,2023,K_L,137.0,1104.0,108.0,751.0
FR,FRL01,2023,M_N,437.0,2344.0,270.0,
FR,FRL01,2023,P_Q,231.0,2625.0,261.0,3703.0
FR,FRL01,2023,R_S_X_S94,273.0,1777.0,188.0,1708.0
FR,FRL02,2020,B-E,,,56.0,
FR,FRL02,2020,B-S_X_O_S94,,,1073.0,
FR,FRL02,2020,F,,,101.0,
FR,FRL02,2020,G,,,118.0,
FR,FRL02,2020,H,,,25.0,
FR,FRL02,2020,I,,,93.0,
FR,FRL02,2020,J,,,27.0,
FR,FRL02,2020,K_L,,,143.0,
FR,FRL02,2020,M_N,,,129.0,
FR,FRL02,2020,P_Q,,,255.0,
FR,FRL02,2020,R_S_X_S94,,,126.0,
FR,FRL02,2021,B-E,186.0,1185.0,79.0,2216.0
FR,FRL02,2021,B-S_X_O_S94,1942.0,16197.0,1300.0,31483.0
FR,FRL02,2021,F,203.0,1883.0,148.0,
FR,FRL02,2021,G,198.0,1987.0,154.0,6834.0
FR,FRL02,2021,H,55.0,310.0,40.0,1855.0
FR,FRL02,2021,I,157.0,1679.0,89.0,3725.0
FR,FRL02,2021,J,50.0,287.0,45.0,348.0
FR,FRL02,2021,K_L,195.0,1670.0,188.0,880.0
FR,FRL02,2021,M_N,334.0,1898.0,183.0,
FR,FRL02,2021,P_Q,305.0,3663.0,218.0,4710.0
FR,FRL02,2021,R_S_X_S94,259.0,1635.0,156.0,1689.0
FR,FRL02,2022,B-E,146.0,1296.0,97.0,2351.0
FR,FRL02,2022,B-S_X_O_S94,1971.0,18405.0,1457.0,33761.0
FR,FRL02,2022,F,213.0,2044.0,139.0,
FR,FRL02,2022,G,183.0,2055.0,168.0,6968.0
FR,FRL02,2022,H,37.0,306.0,30.0,2140.0
FR,FRL02,2022,I,132.0,1738.0,153.0,4315.0
FR,FRL02,2022,J,57.0,307.0,28.0,388.0
FR,FRL02,2022,K_L,163.0,2494.0,175.0,873.0
FR,FRL02,2022,M_N,396.0,2154.0,208.0,
FR,FRL02,2022,P_Q,334.0,4083.0,267.0,5079.0
FR,FRL02,2022,R_S_X_S94,310.0,1928.0,192.0,1895.0
FR,FRL02,2023,B-E,130.0,1324.0,104.0,2419.0
FR,FRL02,2023,B-S_X_O_S94,1819.0,17825.0,1674.0,33974.0
FR,FRL02,2023,F,208.0,2115.0,179.0,
FR,FRL02,2023,G,178.0,2054.0,175.0,7042.0
FR,FRL02,2023,H,39.0,306.0,36.0,1726.0
FR,FRL02,2023,I,114.0,1661.0,121.0,4424.0
FR,FRL02,2023,J,53.0,344.0,45.0,403.0
FR,FRL02,2023,K_L,152.0,1676.0,154.0,921.0
FR,FRL02,2023,M_N,343.0,2284.0,257.0,
FR,FRL02,2023,P_Q,351.0,4100.0,392.0,5245.0
FR,FRL02,2023,R_S_X_S94,251.0,1961.0,211.0,1945.0
FR,FRL03,2020,B-E,,,394.0,
FR,FRL03,2020,B-S_X_O_S94,,,10480.0,
FR,FRL03,2020,F,,,1430.0,
FR,FRL03,2020,G,,,1558.0,
FR,FRL03,2020,H,,,791.0,
FR,FRL03,2020,I,,,578.0,
FR,FRL03,2020,J,,,410.0,
FR,FRL03,2020,K_L,,,889.0,
FR,FRL03,2020,M_N,,,2230.0,
FR,FRL03,2020,P_Q,,,1191.0,
FR,FRL03,2020,R_S_X_S94,,,1009.0,
FR,FRL03,2021,B-E,742.0,5075.0,451.0,27122.0
FR,FRL03,2021,B-S_X_O_S94,19660.0,124448.0,13814.0,343290.0
FR,FRL03,2021,F,2286.0,15924.0,1859.0,33313.0
FR,FRL03,2021,G,2307.0,17194.0,1870.0,50443.0
FR,FRL03,2021,H,1924.0,6009.0,1549.0,11385.0
FR,FRL03,2021,I,751.0,7384.0,506.0,34648.0
FR,FRL03,2021,J,900.0,4173.0,671.0,13398.0
FR,FRL03,2021,K_L,1814.0,12926.0,1041.0,15692.0
FR,FRL03,2021,M_N,4912.0,25438.0,3191.0,89319.0
FR,FRL03,2021,P_Q,2009.0,18681.0,1444.0,50830.0
FR,FRL03,2021,R_S_X_S94,2015.0,11644.0,1232.0,17142.0
FR,FRL03,2022,B-E,720.0,5435.0,506.0,27046.0
FR,FRL03,2022,B-S_X_O_S94,19550.0,133549.0,14246.0,364367.0
FR,FRL03,2022,F,2288.0,16671.0,1800.0,34504.0
FR,FRL03,2022,G,2047.0,17725.0,1958.0,51801.0
FR,FRL03,2022,H,1308.0,5900.0,1277.0,11760.0
FR,FRL03,2022,I,967.0,8017.0,758.0,38567.0
FR,FRL03,2022,J,936.0,4599.0,625.0,15355.0
FR,FRL03,2022,K_L,1845.0,14288.0,1196.0,17219.0
FR,FRL03,2022,M_N,5148.0,28034.0,3202.0,96549.0
FR,FRL03,2022,P_Q,1877.0,19571.0,1463.0,53673.0
FR,FRL03,2022,R_S_X_S94,2414.0,13309.0,1461.0,17892.0
FR,FRL03,2023,B-E,743.0,5653.0,531.0,28864.0
FR,FRL03,2023,B-S_X_O_S94,19375.0,137086.0,15176.0,373174.0
FR,FRL03,2023,F,2213.0,17029.0,1811.0,34575.0
FR,FRL03,2023,G,1855.0,17450.0,1666.0,52273.0
FR,FRL03,2023,H,1474.0,6108.0,1084.0,11854.0
FR,FRL03,2023,I,744.0,7699.0,532.0,41086.0
FR,FRL03,2023,J,844.0,4800.0,650.0,15414.0
FR,FRL03,2023,K_L,1863.0,14637.0,1492.0,17083.0
FR,FRL03,2023,M_N,5194.0,29621.0,3644.0,98202.0
FR,FRL03,2023,P_Q,2040.0,19932.0,2110.0,55131.0
FR,FRL03,2023,R_S_X_S94,2405.0,14157.0,1656.0,18693.0
FR,FRL04,2020,B-E,,,663.0,
FR,FRL04,2020,B-S_X_O_S94,,,14663.0,
FR,FRL04,2020,F,,,1812.0,
FR,FRL04,2020,G,,,2480.0,
FR,FRL04,2020,H,,,1007.0,
FR,FRL04,2020,I,,,860.0,
FR,FRL04,2020,J,,,655.0,
FR,FRL04,2020,K_L,,,812.0,
FR,FRL04,2020,M_N,,,3030.0,
FR,FRL04,2020,P_Q,,,1969.0,
FR,FRL04,2020,R_S_X_S94,,,1375.0,
FR,FRL04,2021,B-E,1365.0,8777.0,899.0,77517.0
FR,FRL04,2021,B-S_X_O_S94,29689.0,177398.0,19750.0,610378.0
FR,FRL04,2021,F,3153.0,19908.0,2295.0,68011.0
FR,FRL04,2021,G,4034.0,27234.0,3099.0,86662.0
FR,FRL04,2021,H,2536.0,7609.0,2043.0,48664.0
FR,FRL04,2021,I,1239.0,9728.0,821.0,39691.0
FR,FRL04,2021,J,1326.0,6069.0,922.0,17854.0
FR,FRL04,2021,K_L,2382.0,14662.0,989.0,25308.0
FR,FRL04,2021,M_N,6923.0,34644.0,4512.0,154974.0
FR,FRL04,2021,P_Q,3801.0,32687.0,2316.0,73113.0
FR,FRL04,2021,R_S_X_S94,2930.0,16080.0,1854.0,18584.0
FR,FRL04,2022,B-E,1208.0,9117.0,837.0,83976.0
FR,FRL04,2022,B-S_X_O_S94,28225.0,190039.0,20176.0,619963.0
FR,FRL04,2022,F,3132.0,21022.0,2450.0,68663.0
FR,FRL04,2022,G,3350.0,28050.0,3127.0,88658.0
FR,FRL04,2022,H,1325.0,6925.0,1371.0,50141.0
FR,FRL04,2022,I,1450.0,10588.0,1018.0,43959.0
FR,FRL04,2022,J,1365.0,6683.0,953.0,18948.0
FR,FRL04,2022,K_L,2465.0,16784.0,1167.0,25922.0
FR,FRL04,2022,M_N,6978.0,37834.0,4556.0,145995.0
FR,FRL04,2022,P_Q,3497.0,34533.0,2455.0,73281.0
FR,FRL04,2022,R_S_X_S94,3455.0,18503.0,2242.0,20420.0
FR,FRL04,2023,B-E,1169.0,9407.0,1033.0,87674.0
FR,FRL04,2023,B-S_X_O_S94,28104.0,195430.0,22477.0,639459.0
FR,FRL04,2023,F,3045.0,21536.0,2551.0,69946.0
FR,FRL04,2023,G,3240.0,27859.0,2830.0,92211.0
FR,FRL04,2023,H,1494.0,7006.0,1247.0,55879.0
FR,FRL04,2023,I,1121.0,10425.0,870.0,44719.0
FR,FRL04,2023,J,1300.0,6995.0,946.0,19952.0
FR,FRL04,2023,K_L,2354.0,17275.0,1740.0,24265.0
FR,FRL04,2023,M_N,7370.0,40149.0,5067.0,153950.0
FR,FRL04,2023,P_Q,3874.0,35480.0,3900.0,69160.0
FR,FRL04,2023,R_S_X_S94,3137.0,19298.0,2293.0,21704.0
FR,FRL05,2020,B-E,,,386.0,
FR,FRL05,2020,B-S_X_O_S94,,,8124.0,
FR,FRL05,2020,F,,,1296.0,
FR,FRL05,2020,G,,,1495.0,
FR,FRL05,2020,H,,,322.0,
FR,FRL05,2020,I,,,520.0,
FR,FRL05,2020,J,,,217.0,
FR,FRL05,2020,K_L,,,557.0,
FR,FRL05,2020,M_N,,,1533.0,
FR,FRL05,2020,P_Q,,,919.0,
FR,FRL05,2020,R_S_X_S94,,,879.0,
FR,FRL05,2021,B-E,828.0,5463.0,497.0,19574.0
FR,FRL05,2021,B-S_X_O_S94,15926.0,103872.0,10857.0,225674.0
FR,FRL05,2021,F,2364.0,16426.0,1810.0,31452.0
FR,FRL05,2021,G,2308.0,16612.0,1796.0,44385.0
FR,FRL05,2021,H,869.0,2737.0,702.0,7896.0
FR,FRL05,2021,I,790.0,6890.0,542.0,25928.0
FR,FRL05,2021,J,504.0,2245.0,342.0,5845.0
FR,FRL05,2021,K_L,1270.0,8804.0,684.0,10742.0
FR,FRL05,2021,M_N,3562.0,18100.0,2159.0,36619.0
FR,FRL05,2021,P_Q,1649.0,16153.0,1164.0,30332.0
FR,FRL05,2021,R_S_X_S94,1782.0,10442.0,1161.0,12902.0
FR,FRL05,2022,B-E,811.0,5952.0,586.0,20064.0
FR,FRL05,2022,B-S_X_O_S94,15765.0,112285.0,11445.0,239873.0
FR,FRL05,2022,F,2244.0,17357.0,1802.0,35145.0
FR,FRL05,2022,G,1921.0,17207.0,1863.0,46349.0
FR,FRL05,2022,H,507.0,2595.0,547.0,8375.0
FR,FRL05,2022,I,923.0,7436.0,676.0,28934.0
FR,FRL05,2022,J,472.0,2470.0,348.0,6037.0
FR,FRL05,2022,K_L,1353.0,9981.0,785.0,11117.0
FR,FRL05,2022,M_N,3819.0,20189.0,2281.0,39284.0
FR,FRL05,2022,P_Q,1577.0,17117.0,1201.0,30599.0
FR,FRL05,2022,R_S_X_S94,2138.0,11981.0,1356.0,13968.0
FR,FRL05,2023,B-E,812.0,6161.0,649.0,20407.0
FR,FRL05,2023,B-S_X_O_S94,15623.0,115476.0,12696.0,242973.0
FR,FRL05,2023,F,2189.0,17694.0,1906.0,36260.0
FR,FRL05,2023,G,1814.0,16923.0,1735.0,46794.0
FR,FRL05,2023,H,564.0,2602.0,436.0,7918.0
FR,FRL05,2023,I,777.0,7361.0,586.0,29220.0
FR,FRL05,2023,J,477.0,2591.0,368.0,3101.0
FR,FRL05,2023,K_L,1239.0,10118.0,1037.0,11203.0
FR,FRL05,2023,M_N,4111.0,21868.0,2652.0,42235.0
FR,FRL05,2023,P_Q,1647.0,17562.0,1914.0,31380.0
FR,FRL05,2023,R_S_X_S94,1993.0,12596.0,1413.0,14456.0
FR,FRL06,2020,B-E,,,189.0,
FR,FRL06,2020,B-S_X_O_S94,,,3728.0,
FR,FRL06,2020,F,,,594.0,
FR,FRL06,2020,G,,,760.0,
FR,FRL06,2020,H,,,120.0,
FR,FRL06,2020,I,,,225.0,
FR,FRL06,2020,J,,,104.0,
FR,FRL06,2020,K_L,,,210.0,
FR,FRL06,2020,M_N,,,732.0,
FR,FRL06,2020,P_Q,,,442.0,
FR,FRL06,2020,R_S_X_S94,,,352.0,
FR,FRL06,2021,B-E,499.0,3334.0,294.0,17108.0
FR,FRL06,2021,B-S_X_O_S94,7484.0,50893.0,4989.0,127074.0
FR,FRL06,2021,F,1101.0,7725.0,770.0,17021.0
FR,FRL06,2021,G,1240.0,9281.0,949.0,29000.0
FR,FRL06,2021,H,417.0,1350.0,309.0,9299.0
FR,FRL06,2021,I,350.0,3390.0,247.0,9801.0
FR,FRL06,2021,J,229.0,1122.0,156.0,1811.0
FR,FRL06,2021,K_L,495.0,3669.0,267.0,3621.0
FR,FRL06,2021,M_N,1589.0,8547.0,962.0,19959.0
FR,FRL06,2021,P_Q,700.0,7229.0,505.0,13647.0
FR,FRL06,2021,R_S_X_S94,864.0,5246.0,530.0,5808.0
FR,FRL06,2022,B-E,425.0,3541.0,293.0,18017.0
FR,FRL06,2022,B-S_X_O_S94,7039.0,54600.0,5349.0,132598.0
FR,FRL06,2022,F,936.0,8086.0,805.0,17631.0
FR,FRL06,2022,G,1014.0,9592.0,989.0,29888.0
FR,FRL06,2022,H,279.0,1330.0,263.0,9030.0
FR,FRL06,2022,I,392.0,3597.0,331.0,11020.0
FR,FRL06,2022,J,220.0,1242.0,191.0,1880.0
FR,FRL06,2022,K_L,519.0,4386.0,293.0,3583.0
FR,FRL06,2022,M_N,1611.0,9344.0,1035.0,21253.0
FR,FRL06,2022,P_Q,722.0,7624.0,532.0,13727.0
FR,FRL06,2022,R_S_X_S94,921.0,5858.0,617.0,6570.0
FR,FRL06,2023,B-E,449.0,3685.0,369.0,18764.0
FR,FRL06,2023,B-S_X_O_S94,7070.0,55395.0,5833.0,135170.0
FR,FRL06,2023,F,957.0,8203.0,816.0,17495.0
FR,FRL06,2023,G,991.0,9497.0,951.0,29792.0
FR,FRL06,2023,H,295.0,1359.0,251.0,10841.0
FR,FRL06,2023,I,367.0,3592.0,262.0,11148.0
FR,FRL06,2023,J,248.0,1301.0,184.0,2030.0
FR,FRL06,2023,K_L,489.0,4124.0,407.0,3230.0
FR,FRL06,2023,M_N,1684.0,9861.0,1168.0,21713.0
FR,FRL06,2023,P_Q,688.0,7699.0,810.0,13607.0
FR,FRL06,2023,R_S_X_S94,902.0,6074.0,615.0,6550.0
FR,FRM01,2020,B-E,,,59.0,
FR,FRM01,2020,B-S_X_O_S94,,,1206.0,
FR,FRM01,2020,F,,,234.0,
FR,FRM01,2020,G,,,174.0,
FR,FRM01,2020,H,,,28.0,
FR,FRM01,2020,I,,,119.0,
FR,FRM01,2020,J,,,39.0,
FR,FRM01,2020,K_L,,,66.0,
FR,FRM01,2020,M_N,,,258.0,
FR,FRM01,2020,P_Q,,,108.0,
FR,FRM01,2020,R_S_X_S94,,,121.0,
FR,FRM01,2021,B-E,173.0,1036.0,114.0,3075.0
FR,FRM01,2021,B-S_X_O_S94,2494.0,17892.0,1612.0,46801.0
FR,FRM01,2021,F,419.0,3249.0,358.0,8907.0
FR,FRM01,2021,G,305.0,2506.0,246.0,9096.0
FR,FRM01,2021,H,56.0,379.0,47.0,3387.0
FR,FRM01,2021,I,235.0,2335.0,127.0,7034.0
FR,FRM01,2021,J,61.0,304.0,39.0,428.0
FR,FRM01,2021,K_L,218.0,1558.0,101.0,1755.0
FR,FRM01,2021,M_N,565.0,2893.0,305.0,6038.0
FR,FRM01,2021,P_Q,231.0,2241.0,131.0,4995.0
FR,FRM01,2021,R_S_X_S94,231.0,1391.0,144.0,2084.0
FR,FRM01,2022,B-E,179.0,1126.0,102.0,3188.0
FR,FRM01,2022,B-S_X_O_S94,2540.0,19549.0,1776.0,49711.0
FR,FRM01,2022,F,398.0,3413.0,313.0,8925.0
FR,FRM01,2022,G,255.0,2591.0,233.0,9555.0
FR,FRM01,2022,H,54.0,406.0,29.0,3671.0
FR,FRM01,2022,I,266.0,2535.0,209.0,7960.0
FR,FRM01,2022,J,65.0,341.0,53.0,524.0
FR,FRM01,2022,K_L,253.0,1817.0,117.0,1976.0
FR,FRM01,2022,M_N,590.0,3290.0,366.0,6481.0
FR,FRM01,2022,P_Q,216.0,2438.0,171.0,5277.0
FR,FRM01,2022,R_S_X_S94,264.0,1592.0,183.0,2154.0
FR,FRM01,2023,B-E,166.0,1189.0,125.0,3216.0
FR,FRM01,2023,B-S_X_O_S94,2473.0,20072.0,1971.0,50270.0
FR,FRM01,2023,F,406.0,3494.0,363.0,8870.0
FR,FRM01,2023,G,254.0,2598.0,237.0,9833.0
FR,FRM01,2023,H,58.0,435.0,42.0,3801.0
FR,FRM01,2023,I,191.0,2476.0,167.0,8043.0
FR,FRM01,2023,J,57.0,346.0,43.0,699.0
FR,FRM01,2023,K_L,202.0,1811.0,156.0,1883.0
FR,FRM01,2023,M_N,651.0,3539.0,413.0,6417.0
FR,FRM01,2023,P_Q,221.0,2497.0,240.0,5334.0
FR,FRM01,2023,R_S_X_S94,267.0,1687.0,185.0,2175.0
FR,FRM02,2020,B-E,,,79.0,
FR,FRM02,2020,B-S_X_O_S94,,,1142.0,
FR,FRM02,2020,F,,,234.0,
FR,FRM02,2020,G,,,164.0,
FR,FRM02,2020,H,,,14.0,
FR,FRM02,2020,I,,,122.0,
FR,FRM02,2020,J,,,29.0,
FR,FRM02,2020,K_L,,,73.0,
FR,FRM02,2020,M_N,,,185.0,
FR,FRM02,2020,P_Q,,,117.0,
FR,FRM02,2020,R_S_X_S94,,,125.0,
FR,FRM02,2021,B-E,206.0,1257.0,119.0,3352.0
FR,FRM02,2021,B-S_X_O_S94,2521.0,17969.0,1601.0,42932.0
FR,FRM02,2021,F,426.0,3232.0,346.0,7673.0
FR,FRM02,2021,G,332.0,2760.0,227.0,9984.0
FR,FRM02,2021,H,38.0,372.0,11.0,2224.0
FR,FRM02,2021,I,225.0,1978.0,121.0,5313.0
FR,FRM02,2021,J,66.0,324.0,47.0,490.0
FR,FRM02,2021,K_L,215.0,1406.0,95.0,1002.0
FR,FRM02,2021,M_N,508.0,2713.0,327.0,5880.0
FR,FRM02,2021,P_Q,255.0,2425.0,138.0,5217.0
FR,FRM02,2021,R_S_X_S94,250.0,1502.0,170.0,1798.0
FR,FRM02,2022,B-E,167.0,1345.0,126.0,3611.0
FR,FRM02,2022,B-S_X_O_S94,2167.0,19250.0,1678.0,45669.0
FR,FRM02,2022,F,371.0,3394.0,291.0,7922.0
FR,FRM02,2022,G,234.0,2830.0,237.0,10746.0
FR,FRM02,2022,H,34.0,413.0,26.0,2356.0
FR,FRM02,2022,I,182.0,2124.0,170.0,6091.0
FR,FRM02,2022,J,48.0,326.0,27.0,482.0
FR,FRM02,2022,K_L,189.0,1644.0,120.0,1102.0
FR,FRM02,2022,M_N,500.0,2962.0,348.0,6073.0
FR,FRM02,2022,P_Q,207.0,2574.0,156.0,5375.0
FR,FRM02,2022,R_S_X_S94,235.0,1638.0,177.0,1911.0
FR,FRM02,2023,B-E,203.0,1408.0,149.0,3655.0
FR,FRM02,2023,B-S_X_O_S94,2319.0,19744.0,1935.0,46626.0
FR,FRM02,2023,F,367.0,3440.0,350.0,8157.0
FR,FRM02,2023,G,246.0,2827.0,245.0,10773.0
FR,FRM02,2023,H,45.0,438.0,27.0,2318.0
FR,FRM02,2023,I,191.0,2131.0,163.0,6269.0
FR,FRM02,2023,J,52.0,359.0,46.0,539.0
FR,FRM02,2023,K_L,194.0,1626.0,160.0,1006.0
