country,region_system,window_start,window_end,source_sector,target_sector,score_presence,score_sign,score_lag1,score_lag2,inferred_lag,inferred_sign,confidence,stability,covid_period,validation_status,provenance,claim_scope,score_direction,checkpoint_hash
FR,ZE2020,2014,2020,RU,LZ,0.6342297196388245,0.8653892278671265,0.9990471005439758,0.0009528955561108887,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028330683708191,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,MN,0.7135710716247559,0.875332772731781,0.9988934397697449,0.0011065300786867738,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.503028929233551,39b30a52da2ad330
FR,ZE2020,2014,2020,RU,OQ,0.7523898482322693,0.8885087370872498,0.9986903071403503,0.001309690997004509,1,positive,0.5,0.8197633288314362,pre_covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5031250715255737,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,FZ,0.5452128052711487,0.8551636338233948,0.9997910857200623,0.00020887571736238897,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028719305992126,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,GI,0.4829895496368408,0.8765594959259033,0.9998589754104614,0.00014100618136581033,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027682781219482,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,JZ,0.43002158403396606,0.8451241850852966,0.9999151229858398,8.487107697874308e-05,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5026755332946777,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,KZ,0.4800984263420105,0.8637110590934753,0.9998893737792969,0.00011063227429986,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027920007705688,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,LZ,0.38806796073913574,0.8618969917297363,0.9999223947525024,7.761770393699408e-05,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5025711059570312,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,MN,0.47224974632263184,0.8580309152603149,0.9999006986618042,9.926823986461386e-05,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027754306793213,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,OQ,0.549110472202301,0.8794902563095093,0.9998351335525513,0.00016480468912050128,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.502935528755188,39b30a52da2ad330
FR,ZE2020,2015,2021,BE,RU,0.4316312372684479,0.8454918265342712,0.9998985528945923,0.00010148341243620962,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5026552081108093,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,BE,0.5571977496147156,0.8096298575401306,0.9995883107185364,0.00041168241295963526,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028440356254578,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,GI,0.6878944635391235,0.891827404499054,0.9992214441299438,0.0007784893969073892,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030571818351746,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,JZ,0.6254348754882812,0.8616189360618591,0.9995208978652954,0.00047908598207868636,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029610395431519,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,KZ,0.6752586960792542,0.8710489273071289,0.9993292093276978,0.0006708375294692814,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030642151832581,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,LZ,0.5787103772163391,0.8670592904090881,0.9995558857917786,0.00044406572123989463,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5028630495071411,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,MN,0.6720535159111023,0.8745717406272888,0.9994565844535828,0.0005434531485661864,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030710101127625,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,OQ,0.7308439612388611,0.8902168869972229,0.9990893602371216,0.0009106306824833155,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5031780004501343,39b30a52da2ad330
FR,ZE2020,2015,2021,FZ,RU,0.6278277635574341,0.859687089920044,0.9994125366210938,0.0005874760681763291,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029369592666626,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,BE,0.5379846096038818,0.8489782214164734,0.9996936321258545,0.0003063748008571565,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5026706457138062,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,FZ,0.6968356370925903,0.8932226896286011,0.9990972280502319,0.0009027420310303569,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029754638671875,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,JZ,0.5981203317642212,0.8903533816337585,0.999638557434082,0.0003614401211962104,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5027852654457092,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,KZ,0.6450982689857483,0.8968004584312439,0.9994990825653076,0.0005008509615436196,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029069781303406,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,LZ,0.5587932467460632,0.8956167697906494,0.9996520280838013,0.0003480277955532074,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5026914477348328,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,MN,0.6461562514305115,0.899926483631134,0.9995878338813782,0.0004122187092434615,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5029013752937317,39b30a52da2ad330
FR,ZE2020,2015,2021,GI,OQ,0.7087109684944153,0.9068800806999207,0.9992586970329285,0.0007413423736579716,1,positive,0.5,0.8197633288314362,covid,ASSOCIATION_CANDIDATE,trained_shared_encoder_p0,analytic_association_only,0.5030633807182312,39b30a52da2ad330
