decision_year,ZE2020,sector,level_t_minus_1,share_t_minus_1,growth_t_minus_1
2022,4410,GI,2131.0,0.3439870863599677,0.24543520236704275
2022,4410,JZ,226.0,0.03648103309120258,0.26016404355788847
2022,4410,KZ,188.0,0.030347054075867637,0.20479441264601306
2022,4410,LZ,252.0,0.04067796610169491,0.4153956763107649
2022,4410,MN,1082.0,0.17465698143664246,0.17514515282351173
2022,4410,OQ,687.0,0.1108958837772397,0.29156557247817805
2022,4410,RU,676.0,0.10912025827280064,0.32530878343740266
2022,4411,BE,330.0,0.05615109749872384,0.2608548302186371
2022,4411,FZ,608.0,0.10345414327037604,0.04706751085798633
2022,4411,GI,2124.0,0.3614088820826952,0.07675400374631813
2022,4411,JZ,205.0,0.03488174238557087,0.33744358201084523
2022,4411,KZ,165.0,0.02807554874936192,0.4675968892151712
2022,4411,LZ,264.0,0.04492087799897907,0.5427772235725925
2022,4411,MN,991.0,0.16862344733707674,0.22138099263054034
2022,4411,OQ,536.0,0.09120299472519994,0.18343949989529573
2022,4411,RU,654.0,0.11128126595201633,0.29227274616037935
2022,4412,BE,368.0,0.049682732550290265,0.16140365813227397
2022,4412,FZ,679.0,0.09167004185230188,0.06689423483002965
2022,4412,GI,2456.0,0.3315782368030242,0.015173553370447124
2022,4412,JZ,310.0,0.041852301876603215,0.13032111699427418
2022,4412,KZ,259.0,0.03496692318077494,0.25737672295645186
2022,4412,LZ,255.0,0.03442689347914135,0.5479651707154476
2022,4412,MN,1248.0,0.16848926690968002,0.13158886787497615
2022,4412,OQ,1024.0,0.138247603618199,0.2231435513142097
2022,4412,RU,808.0,0.10908599972998514,0.33104816020658046
2022,4413,BE,260.0,0.043963476496449105,0.3334117904681069
2022,4413,FZ,454.0,0.07676699357456881,0.1722624297703046
2022,4413,GI,2250.0,0.3804531619885019,0.26440989154273176
2022,4413,JZ,206.0,0.03483260060872506,0.25131442828090567
2022,4413,KZ,253.0,0.042779844436929323,0.4810884616702289
2022,4413,LZ,278.0,0.04700710179235712,0.24671671903227654
2022,4413,MN,1148.0,0.1941156577612445,0.39766272782397927
2022,4413,OQ,594.0,0.1004396347649645,0.31782367754314045
2022,4413,RU,471.0,0.07964152857625972,0.32803336797534755
2022,4414,BE,76.0,0.08025343189017951,0.15415067982725894
2022,4414,FZ,84.0,0.08870116156282999,-0.182321556793954
2022,4414,GI,279.0,0.2946145723336853,-0.14286272005340717
2022,4414,JZ,29.0,0.030623020063357972,0.4567584024957152
2022,4414,KZ,23.0,0.024287222808870117,0.1823215567939549
2022,4414,LZ,66.0,0.06969376979936642,0.27286698666664
2022,4414,MN,176.0,0.18585005279831046,0.13272461565458205
2022,4414,OQ,109.0,0.11510031678986272,0.39641527258824727
2022,4414,RU,105.0,0.11087645195353749,0.19753097545748322
2022,4415,BE,107.0,0.11555075593952484,0.22778393087071258
2022,4415,FZ,80.0,0.08639308855291576,0.22006188477680233
2022,4415,GI,335.0,0.3617710583153348,0.10337835445383536
2022,4415,JZ,29.0,0.03131749460043196,0.5108256237659909
2022,4415,KZ,30.0,0.032397408207343416,-0.06252035698133396
2022,4415,LZ,38.0,0.04103671706263499,0.26236426446749084
2022,4415,MN,156.0,0.16846652267818574,0.3467156040359738
2022,4415,OQ,69.0,0.07451403887688984,0.5596157879354231
2022,4415,RU,82.0,0.08855291576673865,0.14217448878054295
2022,4416,BE,102.0,0.08133971291866028,0.31724087469332574
2022,4416,FZ,164.0,0.13078149920255183,0.24613306953890834
2022,4416,GI,416.0,0.3317384370015949,0.08505123261815584
2022,4416,JZ,28.0,0.022328548644338118,0.32277339226305113
2022,4416,KZ,35.0,0.027910685805422646,0.44802472252696024
2022,4416,LZ,43.0,0.0342902711323764,0.693147180559945
2022,4416,MN,218.0,0.17384370015948963,0.2651077504132422
2022,4416,OQ,126.0,0.10047846889952153,0.30089230418858737
2022,4416,RU,122.0,0.09728867623604466,-0.03200273108617413
2022,4417,BE,77.0,0.0796277145811789,-0.03774032798284743
2022,4417,FZ,127.0,0.1313340227507756,0.056239718322875554
2022,4417,GI,286.0,0.2957600827300931,0.021127546425875998
2022,4417,JZ,35.0,0.03619441571871768,0.6931471805599454
2022,4417,KZ,13.0,0.01344364012409514,-0.356674943938732
2022,4417,LZ,42.0,0.04343329886246122,0.20585205420414887
2022,4417,MN,193.0,0.19958634953464321,0.3333842259326367
2022,4417,OQ,100.0,0.10341261633919338,0.27131509498757556
2022,4417,RU,94.0,0.09720785935884178,0.2231435513142097
2022,4418,BE,92.0,0.08487084870848709,-0.25489224962878954
2022,4418,FZ,115.0,0.10608856088560886,0.34687094384211115
2022,4418,GI,355.0,0.3274907749077491,0.15134562889964975
2022,4418,JZ,38.0,0.03505535055350553,0.0
2022,4418,KZ,39.0,0.035977859778597784,1.203972804325936
2022,4418,LZ,44.0,0.04059040590405904,0.09309042306601167
2022,4418,MN,173.0,0.1595940959409594,0.14842000511827358
2022,4418,OQ,107.0,0.09870848708487084,0.08701137698963013
2022,4418,RU,121.0,0.11162361623616236,-0.03226086221822122
2022,4419,BE,102.0,0.08732876712328767,0.11294041118059539
2022,4419,FZ,119.0,0.10188356164383562,0.08701137698962924
2022,4419,GI,383.0,0.3279109589041096,0.14852417721066402
2022,4419,JZ,41.0,0.0351027397260274,0.4795730802618863
2022,4419,KZ,28.0,0.023972602739726026,0.03509131981127034
2022,4419,LZ,48.0,0.0410958904109589,0.7137664677626807
2022,4419,MN,185.0,0.1583904109589041,0.10775286129644623
2022,4419,OQ,134.0,0.11472602739726027,0.28030196515415895
2022,4419,RU,128.0,0.1095890410958904,0.5971325273203565
2022,4420,BE,121.0,0.10254237288135593,0.2822324676842163
2022,4420,FZ,123.0,0.10423728813559321,-0.03953083875663488
2022,4420,GI,354.0,0.3,0.12911460166593347
2022,4420,JZ,44.0,0.03728813559322034,0.5877866649021191
2022,4420,KZ,34.0,0.0288135593220339,0.41985384556026384
2022,4420,LZ,51.0,0.043220338983050846,0.42488319396526597
2022,4420,MN,217.0,0.18389830508474575,0.30932124755526225
2022,4420,OQ,121.0,0.10254237288135593,-0.06351340572232544
2022,4420,RU,115.0,0.09745762711864407,0.01739174271186883
2022,4421,BE,99.0,0.11565420560747663,0.3011050927839225
2022,4421,FZ,106.0,0.12383177570093458,0.20692071580732208
2022,4421,GI,297.0,0.3469626168224299,-0.04910970403474835
2022,4421,JZ,18.0,0.02102803738317757,0.1112256351102241
2022,4421,KZ,20.0,0.02336448598130841,0.10008345855698275
2022,4421,LZ,31.0,0.036214953271028034,0.2876820724517808
2022,4421,MN,115.0,0.13434579439252337,0.026202372394023676
2022,4421,OQ,59.0,0.0689252336448598,0.24419696051204198
2022,4421,RU,111.0,0.12967289719626168,0.3117796240308408
2022,4422,BE,104.0,0.08326661329063251,0.15415067982725805
2022,4422,FZ,141.0,0.11289031224979984,0.37085957893068855
2022,4422,GI,350.0,0.28022417934347477,0.14047444685845356
2022,4422,JZ,39.0,0.03122497998398719,0.05129329438755059
2022,4422,KZ,38.0,0.03042433947157726,0.5280674302004966
2022,4422,LZ,41.0,0.03282626100880705,-0.06899287148695121
2022,4422,MN,228.0,0.18254603682946358,0.32777652965365967
2022,4422,OQ,131.0,0.10488390712570056,0.182321556793954
2022,4422,RU,177.0,0.14171337069655723,0.5183444561800181
2022,4423,BE,574.0,0.04515418502202643,0.25405108877728644
2022,4423,FZ,1045.0,0.08220578980490875,0.16827158198722536
2022,4423,GI,4059.0,0.31930459408432976,0.1657115022283353
2022,4423,JZ,621.0,0.048851478917558214,0.30171360325603835
2022,4423,KZ,461.0,0.03626494650723726,0.29202047405037845
2022,4423,LZ,541.0,0.042558212712397736,0.08869007471471857
2022,4423,MN,2595.0,0.20413782252989301,0.19925926262374283
2022,4423,OQ,1656.0,0.1302706104468219,0.23041190554129987
2022,4423,RU,1160.0,0.09125235997482693,0.21649045240920373
2022,4424,BE,208.0,0.06164789567279194,0.3184537311185345
2022,4424,FZ,280.0,0.08298755186721991,-0.04181793968332226
2022,4424,GI,1239.0,0.36721991701244816,0.16251892949777513
2022,4424,JZ,139.0,0.04119739181979846,0.4307829160924541
2022,4424,KZ,86.0,0.025489033787788974,0.35503425448127235
2022,4424,LZ,180.0,0.053349140486069944,0.4449068401594616
2022,4424,MN,506.0,0.14997036158861884,0.1577732755886938
2022,4424,OQ,341.0,0.1010669828097214,0.3294792011302423
2022,4424,RU,395.0,0.11707172495554238,0.2743039465056052
2022,4425,BE,250.0,0.0717154331612163,0.43785660389939984
2022,4425,FZ,271.0,0.07773952954675846,0.13353139262452274
2022,4425,GI,1431.0,0.41049913941480204,0.12005516806795402
2022,4425,JZ,163.0,0.04675846242111302,0.4651374395945629
2022,4425,KZ,95.0,0.02725186460126219,0.1949003390008146
2022,4425,LZ,142.0,0.04073436603557085,0.3281156420302711
2022,4425,MN,540.0,0.1549053356282272,0.17092646933209465
2022,4425,OQ,277.0,0.07946069994262765,0.25698308556297444
2022,4425,RU,317.0,0.09093516924842227,0.23659844364839344
2022,4426,BE,59.0,0.08464849354375897,-0.01652930195121094
2022,4426,FZ,66.0,0.09469153515064563,-0.04380262265839363
2022,4426,GI,275.0,0.3945480631276901,0.21322909425703074
2022,4426,JZ,11.0,0.015781922525107604,0.18232155679395445
2022,4426,KZ,19.0,0.027259684361549498,0.10536051565782634
2022,4426,LZ,21.0,0.03012912482065997,-0.3101549283038394
2022,4426,MN,97.0,0.13916786226685796,0.24116205681688818
2022,4426,OQ,66.0,0.09469153515064563,0.17934092865581608
2022,4426,RU,83.0,0.11908177905308465,0.15415067982725805
2022,4427,BE,108.0,0.08970099667774087,0.027908788117076533
2022,4427,FZ,123.0,0.10215946843853821,0.09289374689269625
2022,4427,GI,473.0,0.39285714285714285,0.184856412397143
2022,4427,JZ,73.0,0.0606312292358804,1.1685708772750196
2022,4427,KZ,23.0,0.01910299003322259,0.08701137698962969
2022,4427,LZ,31.0,0.02574750830564784,0.16989903679539742
2022,4427,MN,175.0,0.14534883720930233,0.39136050192662175
2022,4427,OQ,70.0,0.05813953488372093,0.07302513501489027
2022,4427,RU,128.0,0.10631229235880399,0.5971325273203565
2022,5201,BE,170.0,0.1286903860711582,0.2290086707666079
2022,5201,FZ,120.0,0.09084027252081757,0.06840272688440052
2022,5201,GI,316.0,0.2392127176381529,0.16047981487890528
2022,5201,JZ,25.0,0.018925056775170326,-0.109199291964992
2022,5201,KZ,47.0,0.03557910673732021,0.5753641449035616
2022,5201,LZ,77.0,0.0582891748675246,0.6678293725756554
2022,5201,MN,286.0,0.21650264950794854,0.49469624183610694
2022,5201,OQ,112.0,0.08478425435276306,0.16303962724450471
2022,5201,RU,168.0,0.1271763815291446,0.3677247801253172
2022,5202,BE,348.0,0.05826217980914113,0.2238601403810616
2022,5202,FZ,438.0,0.07332998493219488,0.18734554543843096
2022,5202,GI,1904.0,0.318767788381048,0.19595741101005348
2022,5202,JZ,278.0,0.04654277582454378,0.3130917879771493
2022,5202,KZ,182.0,0.030470450359953122,0.14058195062118983
2022,5202,LZ,321.0,0.053741838272225013,0.38547981572790757
2022,5202,MN,1180.0,0.19755566716892684,0.20406340439923643
2022,5202,OQ,705.0,0.11803114013058764,0.30194764961060283
2022,5202,RU,617.0,0.10329817512137954,0.35114242636900617
2022,5203,BE,226.0,0.10329067641681901,0.22094333040460779
2022,5203,FZ,206.0,0.09414990859232175,0.16793281934185433
2022,5203,GI,604.0,0.2760511882998172,0.18265218995947308
2022,5203,JZ,68.0,0.031078610603290677,0.28286278601583215
2022,5203,KZ,69.0,0.03153564899451554,0.15415067982725894
2022,5203,LZ,152.0,0.06946983546617916,0.0959639882617438
2022,5203,MN,406.0,0.18555758683729434,0.1710827382766542
2022,5203,OQ,191.0,0.0872943327239488,0.2807616296072073
2022,5203,RU,266.0,0.12157221206581353,0.4455851018975894
2022,5204,BE,38.0,0.08816705336426914,0.10821358464023279
2022,5204,FZ,27.0,0.06264501160092807,0.07410797215372167
2022,5204,GI,144.0,0.33410672853828305,0.2231435513142097
2022,5204,JZ,15.0,0.03480278422273782,-0.11778303565638337
2022,5204,KZ,34.0,0.07888631090487239,0.5108256237659905
2022,5204,LZ,22.0,0.05104408352668213,0.6505875661411493
2022,5204,MN,62.0,0.14385150812064965,-0.10536051565782678
2022,5204,OQ,37.0,0.08584686774941995,0.2702903297399115
2022,5204,RU,52.0,0.12064965197215777,0.09909090264423126
2022,5205,BE,125.0,0.19440124416796267,0.6466271649250528
2022,5205,FZ,72.0,0.1119751166407465,0.11607217125275415
2022,5205,GI,147.0,0.2286158631415241,0.26101382536961903
2022,5205,JZ,19.0,0.029548989113530325,0.2876820724517808
2022,5205,KZ,19.0,0.029548989113530325,0.0
2022,5205,LZ,43.0,0.06687402799377916,0.2288415724288475
2022,5205,MN,100.0,0.15552099533437014,0.258411690151668
2022,5205,OQ,50.0,0.07776049766718507,0.1251631429540061
2022,5205,RU,68.0,0.1057542768273717,0.362905493689369
2022,5206,BE,198.0,0.09226467847157502,0.2694243038782158
2022,5206,FZ,197.0,0.09179869524697111,0.3254224004346282
2022,5206,GI,737.0,0.34342963653308484,0.31237468504215204
2022,5206,JZ,60.0,0.027958993476234855,0.4732877044469257
2022,5206,KZ,100.0,0.046598322460391424,0.381014012244
2022,5206,LZ,122.0,0.05684995340167754,0.2583074637718763
2022,5206,MN,369.0,0.17194780987884437,0.21305943224758384
2022,5206,OQ,156.0,0.07269338303821063,0.15097102690987807
2022,5206,RU,207.0,0.09645852749301025,0.24994174446893425
2022,5207,BE,191.0,0.14137675795706883,0.14550758367123784
2022,5207,FZ,109.0,0.08068097705403404,0.027651531330510792
2022,5207,GI,419.0,0.31014063656550706,0.14861049945164329
2022,5207,JZ,39.0,0.028867505551443375,0.5108256237659905
2022,5207,KZ,28.0,0.02072538860103627,0.2762533766281581
2022,5207,LZ,83.0,0.0614359733530718,0.22612417945234764
2022,5207,MN,233.0,0.17246484085862324,0.24583496251628034
2022,5207,OQ,90.0,0.06661732050333087,0.06820825002653308
2022,5207,RU,159.0,0.11769059955588453,0.4023449807719208
2022,5208,BE,74.0,0.1367837338262477,0.42566781542568366
2022,5208,FZ,51.0,0.09426987060998152,-0.019048194970694432
2022,5208,GI,159.0,0.29390018484288355,-0.03681397312271706
2022,5208,JZ,9.0,0.0166358595194085,0.0
2022,5208,KZ,23.0,0.04251386321626617,0.4700036292457357
2022,5208,LZ,40.0,0.07393715341959335,0.3123746850421525
2022,5208,MN,79.0,0.14602587800369685,0.5108256237659905
2022,5208,OQ,43.0,0.07948243992606285,0.2876820724517808
2022,5208,RU,63.0,0.11645101663585952,0.3302416868705764
2022,5209,BE,81.0,0.14542190305206462,0.4554755286828258
2022,5209,FZ,43.0,0.07719928186714542,0.12062798778861472
2022,5209,GI,159.0,0.28545780969479356,0.18482468701207289
2022,5209,JZ,14.0,0.025134649910233394,0.14310084364067333
2022,5209,KZ,25.0,0.04488330341113106,0.6190392084062233
2022,5209,LZ,38.0,0.06822262118491922,0.8303483020734301
2022,5209,MN,90.0,0.1615798922800718,0.022223136784710107
2022,5209,OQ,37.0,0.06642728904847396,-0.07598590697792229
2022,5209,RU,70.0,0.12567324955116696,0.27369583047704094
2022,5210,BE,271.0,0.11875547765118318,0.4017953792192026
2022,5210,FZ,190.0,0.08326029798422437,0.11060987154396962
2022,5210,GI,695.0,0.30455740578439966,0.19971329950582373
2022,5210,JZ,69.0,0.030236634531113058,0.17095779814363965
2022,5210,KZ,80.0,0.035056967572304996,0.2835752904991278
2022,5210,LZ,162.0,0.07099035933391762,0.21855287760561115
2022,5210,MN,388.0,0.17002629272567923,0.11714056856072208
2022,5210,OQ,203.0,0.08895705521472393,0.1764564373415558
2022,5210,RU,224.0,0.09815950920245399,0.022472855852059048
2022,5211,BE,166.0,0.08070004861448711,0.46403346225923237
2022,5211,FZ,128.0,0.06222654350996597,0.24469188752041227
2022,5211,GI,717.0,0.34856587263004374,0.01685433155498206
2022,5211,JZ,91.0,0.04423918327661643,0.5899629443247147
2022,5211,KZ,76.0,0.03694701020904229,0.2662679779479644
2022,5211,LZ,98.0,0.047642197374817695,0.2256719976675683
2022,5211,MN,451.0,0.2192513368983957,-0.1629613095094129
2022,5211,OQ,143.0,0.06951871657754011,0.021053409197832273
2022,5211,RU,187.0,0.09090909090909091,0.2258066687336937
2022,5212,BE,304.0,0.07117771013814095,0.3779775246426009
2022,5212,FZ,359.0,0.08405525638023882,0.2548922496287904
2022,5212,GI,1537.0,0.359868883165535,0.15969266630188894
2022,5212,JZ,170.0,0.039803324748302504,0.3053816495511823
2022,5212,KZ,122.0,0.02856473893701709,-0.04762804898925488
2022,5212,LZ,243.0,0.05689534066963241,0.20386340056870988
2022,5212,MN,728.0,0.17045188480449544,0.25307965380547515
2022,5212,OQ,409.0,0.0957621166003278,0.23850483647569742
2022,5212,RU,399.0,0.09342074455631,0.18934617173091883
2022,5213,BE,182.0,0.11957950065703023,0.14058195062118983
2022,5213,FZ,126.0,0.08278580814717477,0.007905179507113225
2022,5213,GI,398.0,0.2614980289093298,0.13963663694300443
2022,5213,JZ,64.0,0.04204993429697766,0.46081520319132885
2022,5213,KZ,65.0,0.042706964520367936,0.07878087785311383
2022,5213,LZ,107.0,0.07030223390275953,0.21622310846963622
2022,5213,MN,284.0,0.18659658344283836,0.23195418099636456
2022,5213,OQ,115.0,0.07555847568988174,0.12861737782209381
2022,5213,RU,181.0,0.11892247043363995,0.27675300191959007
2022,5214,BE,120.0,0.08771929824561403,0.2524957633267375
2022,5214,FZ,116.0,0.0847953216374269,0.06169356900533973
2022,5214,GI,326.0,0.23830409356725146,0.17683206450918298
2022,5214,JZ,48.0,0.03508771929824561,0.22825865198098017
2022,5214,KZ,55.0,0.0402046783625731,0.3117796240308417
2022,5214,LZ,119.0,0.08698830409356725,0.09614386055290236
2022,5214,MN,303.0,0.22149122807017543,0.2746099908844286
2022,5214,OQ,120.0,0.08771929824561403,0.2524957633267375
2022,5214,RU,161.0,0.11769005847953216,0.3690974639372895
2022,5215,BE,89.0,0.12158469945355191,0.5485659517488375
2022,5215,FZ,72.0,0.09836065573770492,0.16332505610329928
2022,5215,GI,210.0,0.28688524590163933,-0.18940541168235914
2022,5215,JZ,15.0,0.020491803278688523,0.1335313926245223
2022,5215,KZ,28.0,0.03825136612021858,0.14842000511827358
2022,5215,LZ,42.0,0.05737704918032787,0.7166776779701394
2022,5215,MN,136.0,0.18579234972677597,0.525531771155686
2022,5215,OQ,62.0,0.08469945355191257,0.1358015411590614
2022,5215,RU,78.0,0.10655737704918032,0.2919104085613018
2022,5216,BE,944.0,0.05459171871385612,0.2944065713357009
2022,5216,FZ,1369.0,0.07916955817719176,0.23323075284761074
2022,5216,GI,4532.0,0.26208651399491095,0.20955876746527302
2022,5216,JZ,1112.0,0.06430719407818644,0.18935431502023814
2022,5216,KZ,619.0,0.0357969003007171,0.20912930793939832
2022,5216,LZ,999.0,0.05777238029146426,0.17793120849266142
2022,5216,MN,4148.0,0.23987971316215592,0.17813654455262729
2022,5216,OQ,1785.0,0.10322692574600971,0.13850293682310966
2022,5216,RU,1784.0,0.10316909553550775,0.2697302625172062
2022,5217,BE,102.0,0.0893169877408056,-0.03809984623226992
2022,5217,FZ,119.0,0.1042031523642732,0.34484048629172914
2022,5217,GI,288.0,0.2521891418563923,0.028072018778686925
2022,5217,JZ,30.0,0.02626970227670753,0.2151113796169457
2022,5217,KZ,39.0,0.03415061295971979,0.3215836241274621
2022,5217,LZ,103.0,0.09019264448336252,0.2876820724517808
2022,5217,MN,219.0,0.19176882661996497,0.1413541183057312
2022,5217,OQ,101.0,0.08844133099824869,-0.11122563511022499
2022,5217,RU,141.0,0.1234676007005254,0.09601465323958891
2022,5218,BE,53.0,0.12018140589569161,0.2513144282809061
2022,5218,FZ,42.0,0.09523809523809523,0.5423242908253618
2022,5218,GI,143.0,0.3242630385487528,0.013986241974739855
2022,5218,JZ,12.0,0.027210884353741496,0.16705408466316607
2022,5218,KZ,27.0,0.061224489795918366,0.693147180559945
2022,5218,LZ,25.0,0.05668934240362812,0.485507815781701
2022,5218,MN,60.0,0.1360544217687075,-0.03226086221822122
2022,5218,OQ,35.0,0.07936507936507936,0.18232155679395445
2022,5218,RU,44.0,0.09977324263038549,0.06899287148695121
2022,5219,BE,303.0,0.08416666666666667,0.34174929372205654
2022,5219,FZ,337.0,0.09361111111111112,0.2026450297658693
2022,5219,GI,1026.0,0.285,0.2522886124787487
2022,5219,JZ,117.0,0.0325,0.32803336797534843
2022,5219,KZ,132.0,0.03666666666666667,0.27522861138049404
2022,5219,LZ,237.0,0.06583333333333333,0.14926069453306656
2022,5219,MN,736.0,0.20444444444444446,0.28542320544205246
2022,5219,OQ,301.0,0.08361111111111111,-0.019672765598705233
2022,5219,RU,411.0,0.11416666666666667,0.340850740332459
2022,5220,BE,100.0,0.09560229445506692,0.24567266437423818
2022,5220,FZ,83.0,0.07934990439770555,0.2113090936672064
2022,5220,GI,364.0,0.3479923518164436,0.0887563606057915
2022,5220,JZ,34.0,0.032504780114722756,0.2595111954850844
2022,5220,KZ,28.0,0.02676864244741874,0.2762533766281581
2022,5220,LZ,41.0,0.03919694072657744,0.10008345855698275
2022,5220,MN,173.0,0.16539196940726578,0.16862271243579308
2022,5220,OQ,107.0,0.1022944550669216,0.3383258052705358
2022,5220,RU,116.0,0.11089866156787763,0.21887915252775247
2022,5221,BE,76.0,0.14615384615384616,0.12429771667757716
2022,5221,FZ,42.0,0.08076923076923077,0.047628048989254435
2022,5221,GI,150.0,0.28846153846153844,0.054435206555017324
2022,5221,JZ,11.0,0.021153846153846155,-0.08004270767353638
2022,5221,KZ,18.0,0.03461538461538462,0.054067221270275745
2022,5221,LZ,36.0,0.06923076923076923,0.4754236967150747
2022,5221,MN,88.0,0.16923076923076924,0.17114825619582952
2022,5221,OQ,37.0,0.07115384615384615,-0.23361485118150505
2022,5221,RU,62.0,0.11923076923076924,-0.13353139262452274
2022,5301,BE,111.0,0.07530529172320218,0.33647223662121295
2022,5301,FZ,126.0,0.08548168249660787,0.18074799234652428
2022,5301,GI,332.0,0.22523744911804613,0.11441035117774412
2022,5301,JZ,60.0,0.0407055630936228,0.499955951529087
2022,5301,KZ,66.0,0.04477611940298507,0.44349250369740334
2022,5301,LZ,80.0,0.054274084124830396,-0.19051832399813318
2022,5301,MN,342.0,0.23202170963364993,0.30039618014740377
2022,5301,OQ,159.0,0.1078697421981004,0.37469344944141003
2022,5301,RU,198.0,0.13432835820895522,0.4334924203628203
2022,5302,BE,306.0,0.06577815993121239,0.2296795222939947
2022,5302,FZ,385.0,0.08276010318142735,0.1720121871350937
2022,5302,GI,1413.0,0.30374032674118656,0.26392134596263706
2022,5302,JZ,199.0,0.04277730008598452,0.22941316432780479
2022,5302,KZ,148.0,0.03181427343078246,0.034133006369458485
2022,5302,LZ,248.0,0.05331040412725709,0.23933823723418968
2022,5302,MN,887.0,0.19067067927773002,0.21389590239254996
2022,5302,OQ,573.0,0.12317282889079965,0.2105919907322109
2022,5302,RU,493.0,0.10597592433361995,0.35899110015656266
2022,5303,BE,101.0,0.12801013941698353,0.2555249608172492
2022,5303,FZ,82.0,0.10392902408111533,0.2917062227515066
2022,5303,GI,249.0,0.3155893536121673,0.27443684570175986
2022,5303,JZ,21.0,0.026615969581749048,0.0
2022,5303,KZ,13.0,0.016476552598225603,0.1541506798272585
2022,5303,LZ,31.0,0.03929024081115336,0.24686007793152598
2022,5303,MN,120.0,0.1520912547528517,0.15139964645536885
2022,5303,OQ,59.0,0.07477820025348543,-0.2231435513142097
2022,5303,RU,113.0,0.1432192648922687,0.17185025692665956
2022,5304,BE,106.0,0.08796680497925312,0.498441564566269
2022,5304,FZ,111.0,0.09211618257261411,0.324049716622655
2022,5304,GI,324.0,0.2688796680497925,0.06351340572232544
2022,5304,JZ,40.0,0.03319502074688797,0.6225296133459919
2022,5304,KZ,67.0,0.05560165975103734,0.36936010346604853
2022,5304,LZ,63.0,0.05228215767634855,0.3302416868705764
2022,5304,MN,227.0,0.1883817427385892,0.49487169582374957
2022,5304,OQ,122.0,0.1012448132780083,0.1970638385311574
2022,5304,RU,145.0,0.12033195020746888,0.33921572256696386
2022,5305,BE,77.0,0.09005847953216374,0.1978257433299202
2022,5305,FZ,71.0,0.08304093567251462,0.23361485118150505
2022,5305,GI,293.0,0.34269005847953216,0.4632239422603561
2022,5305,JZ,32.0,0.03742690058479532,0.2384110234449981
2022,5305,KZ,37.0,0.04327485380116959,0.4187103348581851
2022,5305,LZ,39.0,0.0456140350877193,0.0
2022,5305,MN,136.0,0.15906432748538013,0.15780699103036877
2022,5305,OQ,75.0,0.08771929824561403,0.25319589638061135
2022,5305,RU,95.0,0.1111111111111111,0.2876820724517808
2022,5306,BE,56.0,0.10071942446043165,0.7108467576593465
2022,5306,FZ,52.0,0.09352517985611511,0.5690945318899665
2022,5306,GI,170.0,0.3057553956834532,0.10471095408903075
2022,5306,JZ,20.0,0.03597122302158273,0.7419373447293771
2022,5306,KZ,25.0,0.044964028776978415,0.6931471805599454
2022,5306,LZ,23.0,0.04136690647482014,0.08701137698962969
2022,5306,MN,89.0,0.16007194244604317,0.5679840376059393
2022,5306,OQ,52.0,0.09352517985611511,0.256719846847814
2022,5306,RU,69.0,0.12410071942446044,0.2782033284972374
2022,5307,BE,70.0,0.08495145631067962,0.45601738727099583
2022,5307,FZ,67.0,0.08131067961165049,0.6085897925318826
2022,5307,GI,236.0,0.28640776699029125,0.2806743352943766
2022,5307,JZ,20.0,0.024271844660194174,0.0
2022,5307,KZ,51.0,0.061893203883495146,0.485507815781701
2022,5307,LZ,36.0,0.043689320388349516,0.17693070815907808
2022,5307,MN,179.0,0.21723300970873785,0.4655690321778696
2022,5307,OQ,65.0,0.07888349514563107,-0.0444517625708345
2022,5307,RU,100.0,0.12135922330097088,0.27131509498757556
2022,5308,BE,88.0,0.07254740313272877,0.22595649269082418
2022,5308,FZ,117.0,0.09645507007419621,0.206336432997829
2022,5308,GI,334.0,0.27535037098103876,-0.02068020523753855
2022,5308,JZ,61.0,0.05028854080791426,0.3659342693515293
2022,5308,KZ,44.0,0.036273701566364384,0.3409265869705931
2022,5308,LZ,80.0,0.06595218466611706,0.4626235219481134
2022,5308,MN,238.0,0.19620774938169827,0.0965661983910513
2022,5308,OQ,114.0,0.09398186314921682,0.008733679968754515
2022,5308,RU,137.0,0.11294311624072548,0.3022808718729344
2022,5309,BE,199.0,0.06931382793451758,0.281037529733112
2022,5309,FZ,309.0,0.10762800417972831,0.19923803046065558
2022,5309,GI,756.0,0.26332288401253917,0.20449422953206042
2022,5309,JZ,109.0,0.03796586555207245,0.3437715391028249
2022,5309,KZ,118.0,0.04110066179031696,0.17395330712343782
2022,5309,LZ,178.0,0.06199930337861372,0.25291187271006343
2022,5309,MN,561.0,0.19540229885057472,0.22670861747870585
2022,5309,OQ,288.0,0.10031347962382445,0.0942726559346676
2022,5309,RU,353.0,0.12295367467781261,0.3680387025890468
2022,5310,BE,116.0,0.0862453531598513,0.07082605256861285
2022,5310,FZ,124.0,0.09219330855018587,0.30652516025326104
2022,5310,GI,387.0,0.28773234200743497,0.18026182383094458
2022,5310,JZ,49.0,0.036431226765799254,0.5798184952529422
2022,5310,KZ,51.0,0.0379182156133829,0.2623642644674913
2022,5310,LZ,70.0,0.05204460966542751,0.18514243313559575
2022,5310,MN,260.0,0.19330855018587362,0.33877373360949203
2022,5310,OQ,146.0,0.10855018587360594,0.28995222098631945
2022,5310,RU,142.0,0.10557620817843866,0.3378718169756363
2022,5311,BE,88.0,0.11843876177658143,0.11918851726511814
2022,5311,FZ,74.0,0.09959623149394348,0.42566781542568366
2022,5311,GI,172.0,0.23149394347240915,-0.03409421134297563
