decision_year,family,src_ZE2020,src_sector,dst_ZE2020,dst_sector,weight
2022,analogy,51,LZ,7605,LZ,0.02151512639908865
2022,analogy,51,LZ,8421,LZ,0.021463673778921943
2022,analogy,58,LZ,2403,LZ,0.027164071094579155
2022,analogy,58,LZ,7508,LZ,0.02706797548519632
2022,analogy,58,LZ,5301,LZ,0.026880232731344614
2022,analogy,58,LZ,1104,LZ,0.026853350822765836
2022,analogy,58,LZ,7506,LZ,0.026072179338716417
2022,analogy,58,LZ,2813,LZ,0.025851748496322532
2022,analogy,58,LZ,5306,LZ,0.025812256304020342
2022,analogy,58,LZ,2702,LZ,0.025582524403591336
2022,analogy,58,LZ,2816,LZ,0.025003076687315138
2022,analogy,58,LZ,2407,LZ,0.024954443744264122
2022,analogy,1101,LZ,7504,LZ,0.023058186583881594
2022,analogy,1101,LZ,7620,LZ,0.02300088584136927
2022,analogy,1101,LZ,2715,LZ,0.022953967867481526
2022,analogy,1101,LZ,8404,LZ,0.0228495549330083
2022,analogy,1101,LZ,2817,LZ,0.0226658901546101
2022,analogy,1101,LZ,4401,LZ,0.022482189086959047
2022,analogy,1101,LZ,7611,LZ,0.02222916088026833
2022,analogy,1101,LZ,3209,LZ,0.02217031751514543
2022,analogy,1101,LZ,8420,LZ,0.022122871177092707
2022,analogy,1101,LZ,5314,LZ,0.021998843447390212
2022,analogy,1108,LZ,7622,LZ,0.024448876935615187
2022,analogy,1108,LZ,3213,LZ,0.024243285978899805
2022,analogy,1108,LZ,5205,LZ,0.024238448282272135
2022,analogy,1108,LZ,8422,LZ,0.024234583197784387
2022,analogy,1108,LZ,2409,LZ,0.023981597618341923
2022,analogy,1108,LZ,9303,LZ,0.02384547123401212
2022,analogy,1108,LZ,4407,LZ,0.023804979043783106
2022,analogy,1108,LZ,9316,LZ,0.02377697369817819
2022,analogy,1108,LZ,4423,LZ,0.02362890764116591
2022,analogy,1108,LZ,55,LZ,0.023626570797904655
2022,analogy,1115,LZ,5309,LZ,0.021914442552892138
2022,analogy,1115,LZ,5314,LZ,0.02189488863631403
2022,analogy,1115,LZ,60,LZ,0.021877056715352918
2022,analogy,1115,LZ,7623,LZ,0.02182529378343068
2022,analogy,1115,LZ,2413,LZ,0.021791838166327973
2022,analogy,1115,LZ,3209,LZ,0.021704747975021376
2022,analogy,1115,LZ,8420,LZ,0.021642591255429267
2022,analogy,1115,LZ,7611,LZ,0.021432831569509123
2022,analogy,1115,LZ,4401,LZ,0.021131550495511086
2022,analogy,1115,LZ,2715,LZ,0.02111012123879829
2022,analogy,2407,LZ,5306,LZ,0.024663318779801872
2022,analogy,2407,LZ,7506,LZ,0.02438858425388395
2022,analogy,2407,LZ,2816,LZ,0.024079100241972053
2022,analogy,2407,LZ,1104,LZ,0.024028430219145584
2022,analogy,2407,LZ,5301,LZ,0.02398818584767678
2022,analogy,2407,LZ,4417,LZ,0.02384610946611204
2022,analogy,2407,LZ,2702,LZ,0.023761130017142754
2022,analogy,2407,LZ,7508,LZ,0.02364698568425079
2022,analogy,2407,LZ,8403,LZ,0.02325249731367191
2022,analogy,2407,LZ,2707,LZ,0.022807839917230607
2022,analogy,2414,LZ,2709,LZ,0.0220123428312047
2022,analogy,2414,LZ,2806,LZ,0.021966779903818755
2022,analogy,2414,LZ,2402,LZ,0.021917760089084234
2022,analogy,2414,LZ,4412,LZ,0.021909035406476006
2022,analogy,2414,LZ,2712,LZ,0.021907413179073125
2022,analogy,2414,LZ,7605,LZ,0.021840445215772965
2022,analogy,2414,LZ,3207,LZ,0.021747930452276243
2022,analogy,2414,LZ,5315,LZ,0.02167159033506428
2022,analogy,2414,LZ,5308,LZ,0.021473799993684182
2022,analogy,2414,LZ,7526,LZ,0.021408220689912806
2022,analogy,2706,LZ,7610,LZ,0.022741081353869003
2022,analogy,2706,LZ,9305,LZ,0.022615863326729036
2022,analogy,2706,LZ,1111,LZ,0.02241749625792242
2022,analogy,2706,LZ,7526,LZ,0.02238749570303227
2022,analogy,2706,LZ,9311,LZ,0.022232847243029895
2022,analogy,2706,LZ,4416,LZ,0.022185706640147768
2022,analogy,2706,LZ,2410,LZ,0.02208800120977793
2022,analogy,2706,LZ,3221,LZ,0.021944464791342325
2022,analogy,2706,LZ,7501,LZ,0.021914845455294898
2022,analogy,2706,LZ,8421,LZ,0.021906370163219967
2022,analogy,2713,LZ,7510,LZ,0.023628552572157423
2022,analogy,2713,LZ,7608,LZ,0.023572774787929646
2022,analogy,2713,LZ,5209,LZ,0.023408865706492477
2022,analogy,2713,LZ,9312,LZ,0.02338129105976927
2022,analogy,2713,LZ,1113,LZ,0.02329818745011149
2022,analogy,2713,LZ,7601,LZ,0.02321675784255219
2022,analogy,2713,LZ,9301,LZ,0.02289629084207581
2022,analogy,2713,LZ,2701,LZ,0.02274831673880151
2022,analogy,2713,LZ,7604,LZ,0.022447580958790774
2022,analogy,2713,LZ,2810,LZ,0.0223230279691862
2022,analogy,2802,LZ,5207,LZ,0.022217026800460754
2022,analogy,2802,LZ,4414,LZ,0.022145045403851347
2022,analogy,2802,LZ,5212,LZ,0.022140131242710717
2022,analogy,2802,LZ,7614,LZ,0.022036794564107218
2022,analogy,2802,LZ,2401,LZ,0.02185996112318361
2022,analogy,2802,LZ,8431,LZ,0.02185893593768118
2022,analogy,2802,LZ,3206,LZ,0.02167948086688379
2022,analogy,2802,LZ,8414,LZ,0.02156890871382583
2022,analogy,2802,LZ,3215,LZ,0.021563430857447573
2022,analogy,2802,LZ,3214,LZ,0.02152915948455536
2022,analogy,2809,LZ,7614,LZ,0.02266481650644882
2022,analogy,2809,LZ,7607,LZ,0.022616469579901002
2022,analogy,2809,LZ,3206,LZ,0.022169312741179757
2022,analogy,2809,LZ,61,LZ,0.022078602009916067
2022,analogy,2809,LZ,5207,LZ,0.02207375562621209
2022,analogy,2809,LZ,2802,LZ,0.022001343406592884
2022,analogy,2809,LZ,4414,LZ,0.02199480652684735
2022,analogy,2809,LZ,5212,LZ,0.02182832769253053
2022,analogy,2809,LZ,5206,LZ,0.021656570601978266
2022,analogy,2809,LZ,3215,LZ,0.021650717794195543
2022,analogy,2816,LZ,5306,LZ,0.024189458927364686
2022,analogy,2816,LZ,2407,LZ,0.024006357643109072
2022,analogy,2816,LZ,1104,LZ,0.023720424445146757
2022,analogy,2816,LZ,5301,LZ,0.023605607314281216
2022,analogy,2816,LZ,7508,LZ,0.023400560365114773
2022,analogy,2816,LZ,55,LZ,0.02335558809620566
2022,analogy,2816,LZ,7506,LZ,0.023278149579154236
2022,analogy,2816,LZ,4417,LZ,0.0231035269751513
2022,analogy,2816,LZ,2403,LZ,0.022933103296279705
2022,analogy,2816,LZ,5205,LZ,0.022751655407694363
2022,analogy,3204,LZ,8425,LZ,0.025021855518488047
2022,analogy,3204,LZ,4418,LZ,0.02477945852844288
2022,analogy,3204,LZ,7511,LZ,0.024638181621035697
2022,analogy,3204,LZ,8429,LZ,0.02463542395778873
2022,analogy,3204,LZ,4403,LZ,0.024605057082130177
2022,analogy,3204,LZ,5317,LZ,0.024406757679267668
2022,analogy,3204,LZ,3203,LZ,0.024185666436688832
2022,analogy,3204,LZ,4409,LZ,0.024047294799363676
2022,analogy,3204,LZ,8424,LZ,0.02399773517962643
2022,analogy,3204,LZ,5307,LZ,0.023804077045867872
2022,analogy,3211,LZ,8415,LZ,0.024684137163985813
2022,analogy,3211,LZ,5304,LZ,0.024441931572478377
2022,analogy,3211,LZ,9317,LZ,0.024364997666474618
2022,analogy,3211,LZ,4404,LZ,0.024322123621461404
2022,analogy,3211,LZ,5208,LZ,0.024276784607243623
2022,analogy,3211,LZ,3220,LZ,0.024208054076767807
2022,analogy,3211,LZ,57,LZ,0.024007994588986656
2022,analogy,3211,LZ,5312,LZ,0.023475078234137067
2022,analogy,3211,LZ,7617,LZ,0.023036304810708494
2022,analogy,3211,LZ,5211,LZ,0.022899307472550298
2022,analogy,3218,LZ,1107,LZ,0.03739056371475442
2022,analogy,3218,LZ,2714,LZ,0.035522210399188785
2022,analogy,3218,LZ,1102,LZ,0.03346016094233763
2022,analogy,3218,LZ,7530,LZ,0.03282350294113496
2022,analogy,3218,LZ,4426,LZ,0.030704222152969758
2022,analogy,3218,LZ,2703,LZ,0.030286758113575788
2022,analogy,3218,LZ,5318,LZ,0.028079067818404514
2022,analogy,3218,LZ,2813,LZ,0.027929983920153487
2022,analogy,3218,LZ,3219,LZ,0.027741524680173345
2022,analogy,3218,LZ,9306,LZ,0.027249204111993584
2022,analogy,4403,LZ,3203,LZ,0.025095499906537297
2022,analogy,4403,LZ,8435,LZ,0.02496169538172269
2022,analogy,4403,LZ,7619,LZ,0.024888556192733183
2022,analogy,4403,LZ,5307,LZ,0.024888051474299892
2022,analogy,4403,LZ,4418,LZ,0.02477510417561023
2022,analogy,4403,LZ,3204,LZ,0.024607495420984737
2022,analogy,4403,LZ,7529,LZ,0.024516807704475275
2022,analogy,4403,LZ,8425,LZ,0.024480626424225528
2022,analogy,4403,LZ,8424,LZ,0.02410392605322128
2022,analogy,4403,LZ,4409,LZ,0.02376041824579744
2022,analogy,4410,LZ,2406,LZ,0.024654412656477935
2022,analogy,4410,LZ,4419,LZ,0.024565637344166648
2022,analogy,4410,LZ,5218,LZ,0.024477579603591725
2022,analogy,4410,LZ,4427,LZ,0.024313996329444705
2022,analogy,4410,LZ,2805,LZ,0.02414342310503558
2022,analogy,4410,LZ,4425,LZ,0.023975303592329713
2022,analogy,4410,LZ,7515,LZ,0.02355913428945477
2022,analogy,4410,LZ,63,LZ,0.023370308793850957
2022,analogy,4410,LZ,8402,LZ,0.02324797403500883
2022,analogy,4410,LZ,4424,LZ,0.022630009944438718
2022,analogy,4417,LZ,4424,LZ,0.02356863169394927
2022,analogy,4417,LZ,8403,LZ,0.02339902578404006
2022,analogy,4417,LZ,8402,LZ,0.023263924838791018
2022,analogy,4417,LZ,2707,LZ,0.02313314815081912
2022,analogy,4417,LZ,2407,LZ,0.023019608853282345
2022,analogy,4417,LZ,7515,LZ,0.022790798271010767
2022,analogy,4417,LZ,2805,LZ,0.02260556668498751
2022,analogy,4417,LZ,5306,LZ,0.02242101761592527
2022,analogy,4417,LZ,2816,LZ,0.022370344572643586
2022,analogy,4417,LZ,8409,LZ,0.022156888034423203
2022,analogy,4424,LZ,8402,LZ,0.024002234711649764
2022,analogy,4424,LZ,7515,LZ,0.023824243991856307
2022,analogy,4424,LZ,8403,LZ,0.023756038811270537
2022,analogy,4424,LZ,4417,LZ,0.02372127138298807
2022,analogy,4424,LZ,2707,LZ,0.02368740164503993
2022,analogy,4424,LZ,2805,LZ,0.02360628469733488
2022,analogy,4424,LZ,5208,LZ,0.022618268041115722
2022,analogy,4424,LZ,9315,LZ,0.02248441240755149
2022,analogy,4424,LZ,2406,LZ,0.022360915086078934
2022,analogy,4424,LZ,4410,LZ,0.022001264390340156
2022,analogy,5204,LZ,2708,LZ,0.025451249827821803
2022,analogy,5204,LZ,9314,LZ,0.02541375612923596
2022,analogy,5204,LZ,2807,LZ,0.025251618468313995
2022,analogy,5204,LZ,5215,LZ,0.025106134994557387
2022,analogy,5204,LZ,7527,LZ,0.02448039271923294
2022,analogy,5204,LZ,2716,LZ,0.024023933517474647
2022,analogy,5204,LZ,7516,LZ,0.023151514886137654
2022,analogy,5204,LZ,9301,LZ,0.02311719316504765
2022,analogy,5204,LZ,7507,LZ,0.022594597985520236
2022,analogy,5204,LZ,7625,LZ,0.022497154557760513
2022,analogy,5211,LZ,5312,LZ,0.024487606111056052
2022,analogy,5211,LZ,57,LZ,0.02428782118103643
2022,analogy,5211,LZ,2803,LZ,0.024130322360635875
2022,analogy,5211,LZ,3220,LZ,0.024071804917489777
2022,analogy,5211,LZ,4404,LZ,0.02402837761250331
2022,analogy,5211,LZ,9315,LZ,0.024008863896825775
2022,analogy,5211,LZ,5304,LZ,0.023814714244556428
2022,analogy,5211,LZ,5208,LZ,0.02358206668691994
2022,analogy,5211,LZ,2707,LZ,0.023104571279839444
2022,analogy,5211,LZ,8415,LZ,0.02308812895083342
2022,analogy,5218,LZ,4410,LZ,0.02447146164940575
2022,analogy,5218,LZ,2406,LZ,0.02407959618176745
2022,analogy,5218,LZ,4419,LZ,0.02406561363352121
2022,analogy,5218,LZ,2805,LZ,0.02381243485589634
2022,analogy,5218,LZ,7515,LZ,0.023464072708737557
2022,analogy,5218,LZ,4427,LZ,0.023427235300590096
2022,analogy,5218,LZ,8402,LZ,0.022928954236050042
2022,analogy,5218,LZ,4425,LZ,0.022893960432982294
2022,analogy,5218,LZ,3211,LZ,0.022843927095018913
2022,analogy,5218,LZ,5208,LZ,0.022611941182946606
2022,analogy,5304,LZ,4404,LZ,0.024580900524283616
2022,analogy,5304,LZ,3220,LZ,0.02457414731018743
2022,analogy,5304,LZ,8415,LZ,0.024476459487904903
2022,analogy,5304,LZ,57,LZ,0.024452647088830232
2022,analogy,5304,LZ,3211,LZ,0.024342966957816792
2022,analogy,5304,LZ,5208,LZ,0.024246785767606853
2022,analogy,5304,LZ,5312,LZ,0.02417748779340744
2022,analogy,5304,LZ,9317,LZ,0.024079345169445196
2022,analogy,5304,LZ,5211,LZ,0.02386643481000846
2022,analogy,5304,LZ,3210,LZ,0.022954093969120033
2022,analogy,5311,LZ,8429,LZ,0.026841949318894446
2022,analogy,5311,LZ,7511,LZ,0.026447188605161622
2022,analogy,5311,LZ,8425,LZ,0.025319639299195805
2022,analogy,5311,LZ,8423,LZ,0.02502312355223323
2022,analogy,5311,LZ,3208,LZ,0.024740690561439
2022,analogy,5311,LZ,5318,LZ,0.024674218690688584
2022,analogy,5311,LZ,8424,LZ,0.024590593715428374
2022,analogy,5311,LZ,3204,LZ,0.02452195964549431
2022,analogy,5311,LZ,9313,LZ,0.023913916833156475
2022,analogy,5311,LZ,8416,LZ,0.023436459586514684
2022,analogy,5318,LZ,3208,LZ,0.029026072396268504
2022,analogy,5318,LZ,1102,LZ,0.028724724825596168
2022,analogy,5318,LZ,8405,LZ,0.02809102793735111
2022,analogy,5318,LZ,2718,LZ,0.027687345884812926
2022,analogy,5318,LZ,3222,LZ,0.027079716208112347
2022,analogy,5318,LZ,3219,LZ,0.02692039746803077
2022,analogy,5318,LZ,5311,LZ,0.02596710956821138
2022,analogy,5318,LZ,8423,LZ,0.0258777595460369
2022,analogy,5318,LZ,9313,LZ,0.025336665399688384
2022,analogy,5318,LZ,8433,LZ,0.024674693906437777
2022,analogy,7506,LZ,2702,LZ,0.025477384238398237
2022,analogy,7506,LZ,5306,LZ,0.025455207380647642
2022,analogy,7506,LZ,5301,LZ,0.025430921663155154
2022,analogy,7506,LZ,1104,LZ,0.025407312451237195
2022,analogy,7506,LZ,2407,LZ,0.02531705165153393
2022,analogy,7506,LZ,7508,LZ,0.025232741109301758
2022,analogy,7506,LZ,58,LZ,0.024614680386240116
2022,analogy,7506,LZ,2710,LZ,0.024428781995745094
2022,analogy,7506,LZ,2403,LZ,0.02429842866978955
2022,analogy,7506,LZ,2816,LZ,0.024237564318595445
2022,analogy,7513,LZ,2704,LZ,0.02179303550937025
2022,analogy,7513,LZ,8412,LZ,0.021739357761535738
2022,analogy,7513,LZ,7613,LZ,0.021688919143208522
2022,analogy,7513,LZ,3212,LZ,0.021621726947310307
2022,analogy,7513,LZ,8410,LZ,0.02149022782165088
2022,analogy,7513,LZ,5316,LZ,0.02147369944750272
2022,analogy,7513,LZ,3215,LZ,0.021414761966856866
2022,analogy,7513,LZ,8413,LZ,0.021378338329518003
2022,analogy,7513,LZ,2811,LZ,0.02134177213744051
2022,analogy,7513,LZ,8431,LZ,0.021145054383664638
2022,analogy,7520,LZ,5203,LZ,0.023254117321135765
2022,analogy,7520,LZ,3201,LZ,0.023198458120321525
2022,analogy,7520,LZ,7522,LZ,0.02295270583056698
2022,analogy,7520,LZ,5310,LZ,0.02281597088596815
2022,analogy,7520,LZ,4413,LZ,0.02203870976707782
2022,analogy,7520,LZ,7620,LZ,0.021942359485400128
2022,analogy,7520,LZ,4401,LZ,0.02192443100180071
2022,analogy,7520,LZ,7602,LZ,0.021890698911607047
2022,analogy,7520,LZ,7525,LZ,0.021869340069493558
2022,analogy,7520,LZ,7611,LZ,0.02145000294248415
2022,analogy,7527,LZ,9301,LZ,0.024602937825317587
2022,analogy,7527,LZ,1113,LZ,0.022523830293007606
2022,analogy,7527,LZ,2404,LZ,0.020818948188609812
2022,analogy,7527,LZ,2410,LZ,0.02201293887309518
2022,analogy,7527,LZ,2701,LZ,0.018768190389747846
2022,analogy,7527,LZ,2706,LZ,0.01928709564957372
2022,analogy,7527,LZ,2708,LZ,0.022855016071643443
2022,analogy,7527,LZ,2716,LZ,0.02482771392282881
2022,analogy,7527,LZ,2807,LZ,0.02234500297945932
2022,analogy,7527,LZ,2808,LZ,0.021185501072571732
2022,analogy,7602,LZ,7621,LZ,0.02451505118381201
2022,analogy,7602,LZ,5203,LZ,0.02428649646115468
2022,analogy,7602,LZ,8404,LZ,0.023972323064901088
2022,analogy,7602,LZ,7520,LZ,0.023890321146339814
2022,analogy,7602,LZ,3216,LZ,0.023780961464680908
2022,analogy,7602,LZ,1101,LZ,0.02369028094256115
2022,analogy,7602,LZ,7620,LZ,0.023614975424444035
2022,analogy,7602,LZ,7504,LZ,0.023411004760806212
2022,analogy,7602,LZ,3201,LZ,0.023358064000654617
2022,analogy,7602,LZ,4426,LZ,0.022956597268426075
2022,analogy,7609,LZ,2803,LZ,0.024948890505830452
2022,analogy,7609,LZ,4408,LZ,0.024766585681263484
2022,analogy,7609,LZ,2710,LZ,0.024237325872172706
2022,analogy,7609,LZ,2818,LZ,0.024232073890224037
2022,analogy,7609,LZ,5211,LZ,0.023698889142856453
2022,analogy,7609,LZ,9315,LZ,0.023693149990641666
2022,analogy,7609,LZ,8416,LZ,0.02325163252817844
2022,analogy,7609,LZ,5312,LZ,0.022995001816290148
2022,analogy,7609,LZ,2702,LZ,0.02295632645199396
2022,analogy,7609,LZ,57,LZ,0.022111569262336234
2022,analogy,7616,LZ,1109,LZ,0.022719853967741552
2022,analogy,7616,LZ,5319,LZ,0.022714193644307455
2022,analogy,7616,LZ,8417,LZ,0.022483987846101613
2022,analogy,7616,LZ,8406,LZ,0.022196074562678345
2022,analogy,7616,LZ,2801,LZ,0.02214116900423086
2022,analogy,7616,LZ,7606,LZ,0.021877051192627367
2022,analogy,7616,LZ,52,LZ,0.021761073285663374
2022,analogy,7616,LZ,4415,LZ,0.02173029447465026
2022,analogy,7616,LZ,9318,LZ,0.021697860707770973
2022,analogy,7616,LZ,2817,LZ,0.02167298708656665
2022,analogy,7623,LZ,5309,LZ,0.021849589660662968
2022,analogy,7623,LZ,60,LZ,0.021817136055510316
2022,analogy,7623,LZ,1115,LZ,0.021746280055002433
2022,analogy,7623,LZ,2413,LZ,0.021730761697840745
2022,analogy,7623,LZ,7605,LZ,0.02150329972110491
2022,analogy,7623,LZ,5314,LZ,0.021503225417640468
2022,analogy,7623,LZ,53,LZ,0.021419171524570842
2022,analogy,7623,LZ,2402,LZ,0.02140197214947734
2022,analogy,7623,LZ,3209,LZ,0.021156089090133823
2022,analogy,7623,LZ,8420,LZ,0.021072088039388644
2022,analogy,8405,LZ,2718,LZ,0.02532210918292802
2022,analogy,8405,LZ,3222,LZ,0.02527348237159645
2022,analogy,8405,LZ,3208,LZ,0.02507945290248575
2022,analogy,8405,LZ,5305,LZ,0.02440463188549197
2022,analogy,8405,LZ,5318,LZ,0.024205556344124076
2022,analogy,8405,LZ,9313,LZ,0.023771874469465635
2022,analogy,8405,LZ,8411,LZ,0.023690031622977652
2022,analogy,8405,LZ,8423,LZ,0.023623712297498815
2022,analogy,8405,LZ,8433,LZ,0.023597655309334477
2022,analogy,8405,LZ,3217,LZ,0.023450391114556088
2022,analogy,8412,LZ,7613,LZ,0.021741237535727573
2022,analogy,8412,LZ,2704,LZ,0.021729880345922555
2022,analogy,8412,LZ,7513,LZ,0.021625281253561595
2022,analogy,8412,LZ,8413,LZ,0.02152450582228973
2022,analogy,8412,LZ,3212,LZ,0.021343020962242658
2022,analogy,8412,LZ,4402,LZ,0.02130973049035372
2022,analogy,8412,LZ,8401,LZ,0.02121877010152393
2022,analogy,8412,LZ,5316,LZ,0.02108355493099503
2022,analogy,8412,LZ,4406,LZ,0.021044931577887078
2022,analogy,8412,LZ,3215,LZ,0.02097122295417846
2022,analogy,8419,LZ,8410,LZ,0.02249960506783943
2022,analogy,8419,LZ,2811,LZ,0.022403119391874768
2022,analogy,8419,LZ,5206,LZ,0.022357457074475458
2022,analogy,8419,LZ,5316,LZ,0.022170427487225138
2022,analogy,8419,LZ,1105,LZ,0.02205157710406393
2022,analogy,8419,LZ,8432,LZ,0.021998229671280192
2022,analogy,8419,LZ,3212,LZ,0.021973063791860006
2022,analogy,8419,LZ,5221,LZ,0.021912272445810402
2022,analogy,8419,LZ,7615,LZ,0.021885631761261654
2022,analogy,8419,LZ,7513,LZ,0.02177184183007786
2022,analogy,8426,LZ,2705,LZ,0.025479848562877893
2022,analogy,8426,LZ,2717,LZ,0.025333635529518634
2022,analogy,8426,LZ,5313,LZ,0.025318895572994125
2022,analogy,8426,LZ,5219,LZ,0.024743026603384052
2022,analogy,8426,LZ,9302,LZ,0.02469327834746036
2022,analogy,8426,LZ,9304,LZ,0.024673443386589472
2022,analogy,8426,LZ,9306,LZ,0.024536938914649684
2022,analogy,8426,LZ,4423,LZ,0.023999544958173323
2022,analogy,8426,LZ,8407,LZ,0.02396421970626256
2022,analogy,8426,LZ,4407,LZ,0.02387070334374331
2022,analogy,8433,LZ,9313,LZ,0.02387933633145244
2022,analogy,8433,LZ,8423,LZ,0.023711993549540837
2022,analogy,8433,LZ,7503,LZ,0.023562043214836088
2022,analogy,8433,LZ,7523,LZ,0.023441088009704274
2022,analogy,8433,LZ,8428,LZ,0.02340853629685013
2022,analogy,8433,LZ,3217,LZ,0.02330034166753493
2022,analogy,8433,LZ,8414,LZ,0.02232810555408023
2022,analogy,8433,LZ,8405,LZ,0.02213091406223308
2022,analogy,8433,LZ,3208,LZ,0.02209128536403905
2022,analogy,8433,LZ,5317,LZ,0.021985637426460054
2022,analogy,9305,LZ,7610,LZ,0.0228605956060478
2022,analogy,9305,LZ,2706,LZ,0.02276920676988691
2022,analogy,9305,LZ,4416,LZ,0.02273462476296243
2022,analogy,9305,LZ,2410,LZ,0.022529104175118417
2022,analogy,9305,LZ,2808,LZ,0.02232222332612176
2022,analogy,9305,LZ,9311,LZ,0.022309914145264315
2022,analogy,9305,LZ,7507,LZ,0.022125684633806396
2022,analogy,9305,LZ,7526,LZ,0.022045584886822938
2022,analogy,9305,LZ,1111,LZ,0.022043089674148423
2022,analogy,9305,LZ,7501,LZ,0.021958879064888942
2022,analogy,9312,LZ,5209,LZ,0.02454835351066082
2022,analogy,9312,LZ,9301,LZ,0.024323678296595867
2022,analogy,9312,LZ,7510,LZ,0.024064988131901673
2022,analogy,9312,LZ,2713,LZ,0.024050185473419777
2022,analogy,9312,LZ,2716,LZ,0.023856583593603296
2022,analogy,9312,LZ,7527,LZ,0.023589534599520044
2022,analogy,9312,LZ,1113,LZ,0.023047533503957603
2022,analogy,9312,LZ,7608,LZ,0.02295024916356419
2022,analogy,9312,LZ,7601,LZ,0.022782581576987204
2022,analogy,9312,LZ,2701,LZ,0.022196011062190105
2022,analogy,51,MN,8411,MN,0.03785989791144051
2022,analogy,51,MN,7525,MN,0.03704914354496094
2022,analogy,51,MN,5204,MN,0.03655091673141483
2022,analogy,51,MN,7527,MN,0.03423801185007736
2022,analogy,51,MN,7611,MN,0.03255282636733146
2022,analogy,51,MN,63,MN,0.03233494443877708
2022,analogy,51,MN,2406,MN,0.030473342003475012
2022,analogy,51,MN,8429,MN,0.029445474705439564
2022,analogy,51,MN,5312,MN,0.02789483204630492
2022,analogy,51,MN,7609,MN,0.027874308508428883
2022,analogy,58,MN,53,MN,0.0239027395703579
2022,analogy,58,MN,9307,MN,0.0238048874814753
2022,analogy,58,MN,8413,MN,0.023591046310723868
2022,analogy,58,MN,7615,MN,0.023421786852834248
2022,analogy,58,MN,8435,MN,0.023080357373843712
2022,analogy,58,MN,55,MN,0.023042093840340904
2022,analogy,58,MN,8434,MN,0.0229602936325545
2022,analogy,58,MN,8407,MN,0.022956380267772972
2022,analogy,58,MN,2411,MN,0.022887242284303985
2022,analogy,58,MN,4401,MN,0.02242630163177507
2022,analogy,1101,MN,1114,MN,0.023183468062658863
2022,analogy,1101,MN,1105,MN,0.023148592778139576
2022,analogy,1101,MN,4405,MN,0.02301861646344474
2022,analogy,1101,MN,1112,MN,0.022532194596364453
2022,analogy,1101,MN,1109,MN,0.022490258479323434
2022,analogy,1101,MN,1113,MN,0.02247519124108015
2022,analogy,1101,MN,5303,MN,0.022310827106756654
2022,analogy,1101,MN,7524,MN,0.02200483450717288
2022,analogy,1101,MN,8421,MN,0.021780821175324924
2022,analogy,1101,MN,3209,MN,0.021545183541354554
2022,analogy,1108,MN,1115,MN,0.021937294842428803
2022,analogy,1108,MN,9311,MN,0.02162312699008812
2022,analogy,1108,MN,60,MN,0.021603628979675688
2022,analogy,1108,MN,2410,MN,0.021558484518452558
2022,analogy,1108,MN,9301,MN,0.02154625664505344
2022,analogy,1108,MN,8406,MN,0.021539928883909126
2022,analogy,1108,MN,9314,MN,0.021441281404112503
2022,analogy,1108,MN,2404,MN,0.021416510212627523
2022,analogy,1108,MN,1102,MN,0.0212550110276873
2022,analogy,1108,MN,8421,MN,0.02124283807393017
2022,analogy,1115,MN,9311,MN,0.021528139304559823
2022,analogy,1115,MN,8406,MN,0.021495720099795043
2022,analogy,1115,MN,9314,MN,0.02146402215201854
2022,analogy,1115,MN,9301,MN,0.021380711588023227
2022,analogy,1115,MN,1108,MN,0.02133921880713244
2022,analogy,1115,MN,7618,MN,0.021309188479496265
2022,analogy,1115,MN,60,MN,0.021076457805640297
2022,analogy,1115,MN,1102,MN,0.020959663443082026
2022,analogy,1115,MN,8421,MN,0.020938458984361634
2022,analogy,1115,MN,8428,MN,0.020823375384346147
2022,analogy,2407,MN,7517,MN,0.02099736774996635
2022,analogy,2407,MN,8424,MN,0.020929706725871428
2022,analogy,2407,MN,9309,MN,0.020890146011074178
2022,analogy,2407,MN,5313,MN,0.02087649372101756
2022,analogy,2407,MN,5208,MN,0.020866821461009672
2022,analogy,2407,MN,3218,MN,0.020752809497301242
2022,analogy,2407,MN,3213,MN,0.020748231027277127
2022,analogy,2407,MN,7620,MN,0.02074548871174886
2022,analogy,2407,MN,2815,MN,0.020739458341800444
2022,analogy,2407,MN,7504,MN,0.020716274843533
2022,analogy,2414,MN,7604,MN,0.039053422217876964
2022,analogy,2414,MN,2408,MN,0.03714233396139782
2022,analogy,2414,MN,7607,MN,0.03682341052456064
2022,analogy,2414,MN,8410,MN,0.03536461586291278
2022,analogy,2414,MN,7518,MN,0.0325063930147622
2022,analogy,2414,MN,2708,MN,0.031866368307857475
2022,analogy,2414,MN,4421,MN,0.03171018743653853
2022,analogy,2414,MN,2714,MN,0.031119537664569444
2022,analogy,2414,MN,3212,MN,0.030938535618028493
2022,analogy,2414,MN,5211,MN,0.030076340849588434
2022,analogy,2706,MN,7621,MN,0.024066397605704073
2022,analogy,2706,MN,5314,MN,0.023810649143777254
2022,analogy,2706,MN,2411,MN,0.023354241000922718
2022,analogy,2706,MN,8407,MN,0.023227014190354
2022,analogy,2706,MN,5301,MN,0.023023681168045148
2022,analogy,2706,MN,2712,MN,0.022852643263483033
2022,analogy,2706,MN,2405,MN,0.02277294679184097
2022,analogy,2706,MN,3204,MN,0.022561032742170754
2022,analogy,2706,MN,3210,MN,0.022413019506683046
2022,analogy,2706,MN,9303,MN,0.022215028822478354
