year,ze2020,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count
2017,5319,Vitré,519.0,580.0,56
2017,7501,Agen,1112.0,1289.0,99
2017,7502,Angoulême,1759.0,2007.0,229
2017,7503,Bayonne,4396.0,4886.0,111
2017,7504,Bergerac,1091.0,1178.0,153
2017,7505,Bordeaux,16625.0,18521.0,164
2017,7506,Bressuire,667.0,743.0,80
2017,7507,Brive-la-Gaillarde,1048.0,1181.0,98
2017,7508,Châtellerault,567.0,632.0,50
2017,7509,Cognac,939.0,1028.0,191
2017,7510,Dax,1580.0,1783.0,119
2017,7511,Guéret,720.0,931.0,255
2017,7512,La Rochelle,2771.0,3078.0,83
2017,7513,La Teste-de-Buch,2035.0,2266.0,33
2017,7514,Langon,1250.0,1301.0,175
2017,7515,Lesparre-Médoc,754.0,824.0,40
2017,7516,Libourne,1491.0,1598.0,140
2017,7517,Limoges,2169.0,2443.0,130
2017,7518,Marmande,744.0,840.0,131
2017,7519,Mont-de-Marsan,935.0,1102.0,166
2017,7520,Niort,1336.0,1522.0,158
2017,7521,Oloron-Sainte-Marie,458.0,522.0,163
2017,7522,Pau,2535.0,2856.0,286
2017,7523,Périgueux,1733.0,1909.0,231
2017,7524,Poitiers,2147.0,2485.0,163
2017,7525,Rochefort,616.0,662.0,41
2017,7526,Royan,1270.0,1430.0,51
2017,7527,Saint-Junien,589.0,677.0,104
2017,7528,Saintes,1030.0,1131.0,147
2017,7529,Sarlat-la-Canéda,672.0,757.0,107
2017,7530,Thouars,381.0,436.0,76
2017,7531,Tulle,534.0,646.0,130
2017,7532,Villeneuve-sur-Lot,688.0,780.0,98
2017,7601,Agde-Pézenas,1077.0,1252.0,18
2017,7602,Albi,2062.0,2296.0,190
2017,7603,Alès-Le Vigan,1717.0,1819.0,172
2017,7604,Auch,1230.0,1382.0,392
2017,7605,Bagnols-sur-Cèze,587.0,622.0,52
2017,7606,Béziers,2461.0,2685.0,110
2017,7607,Cahors,686.0,778.0,134
2017,7608,Carcassonne-Limoux,1738.0,1931.0,309
2017,7609,Castelsarrasin-Moissac,516.0,571.0,104
2017,7610,Castres-Mazamet,1212.0,1332.0,134
2017,7611,Figeac-Villefranche,644.0,777.0,136
2017,7612,Foix-Pamiers,1203.0,1325.0,268
2017,7613,Mende,438.0,509.0,135
2017,7614,Millau,468.0,568.0,91
2017,7615,Montauban,1689.0,1862.0,101
2017,7616,Montpellier,10984.0,12124.0,172
2017,7617,Narbonne,1647.0,1867.0,102
2017,7618,Nîmes,3826.0,4189.0,118
2017,7619,Nord-du-Lot,405.0,512.0,110
2017,7620,Perpignan,5227.0,5771.0,235
2017,7621,Rodez,999.0,1224.0,133
2017,7622,Saint-Gaudens,1095.0,1146.0,387
2017,7623,Sète,1140.0,1223.0,11
2017,7624,Tarbes-Lourdes,1976.0,2146.0,477
2017,7625,Toulouse,15019.0,16810.0,335
2017,8401,Annecy,3569.0,3923.0,98
2017,8402,Aubenas,1287.0,1389.0,175
2017,8403,Aurillac,459.0,577.0,102
2017,8404,Belley,400.0,418.0,72
2017,8405,Bourg-en-Bresse,2051.0,2258.0,166
2017,8406,Bourgoin-Jallieu,2134.0,2347.0,106
2017,8407,Chambéry,2503.0,2736.0,110
2017,8408,Clermont-Ferrand,3739.0,4214.0,191
2017,8409,Grenoble,6383.0,7107.0,189
2017,8410,Issoire,581.0,649.0,138
2017,8411,La Maurienne,404.0,466.0,48
2017,8412,La Plaine du Forez,630.0,702.0,88
2017,8413,La Tarentaise,1530.0,1906.0,68
2017,8414,La Vallée de l'Arve,768.0,837.0,28
2017,8415,Le Chablais,1279.0,1429.0,48
2017,8416,Le Genevois Français,2916.0,3150.0,146
2017,8417,Le Livradois,567.0,619.0,109
2017,8418,Le Mont Blanc,981.0,1118.0,20
2017,8419,Le Puy-en-Velay,738.0,848.0,184
2017,8420,Les Sources de la Loire,603.0,676.0,77
2017,8421,Lyon,25408.0,27915.0,235
2017,8422,Montélimar,948.0,1112.0,65
2017,8423,Montluçon,653.0,791.0,114
2017,8424,Moulins,519.0,630.0,101
2017,8425,Oyonnax,374.0,424.0,35
2017,8426,Roanne,1008.0,1129.0,76
2017,8427,Romans-sur-Isère,967.0,1060.0,57
2017,8428,Saint-Étienne,4316.0,4825.0,134
2017,8429,Saint-Flour,177.0,243.0,88
2017,8430,Tarare,399.0,455.0,42
2017,8431,Valence,2790.0,3064.0,157
2017,8432,Vichy,958.0,1069.0,144
2017,8433,Vienne-Annonay,2020.0,2180.0,146
2017,8434,Villefranche-sur-Saône,1658.0,1839.0,92
2017,8435,Voiron,1784.0,1891.0,130
2017,9301,Aix-en-Provence,5633.0,6251.0,61
2017,9302,Briançon,459.0,528.0,36
2017,9303,Brignoles,1614.0,1714.0,41
2017,9304,Cannes,6996.0,7730.0,50
2017,9305,Carpentras,1025.0,1148.0,29
2017,9306,Cavaillon,1470.0,1623.0,54
2017,9307,Digne-les-Bains,729.0,834.0,123
2017,9308,Draguignan,1384.0,1530.0,39
2017,9309,Fréjus,1736.0,1921.0,5
2017,9310,Gap,1055.0,1226.0,125
2017,9311,Manosque,923.0,1027.0,67
2017,9312,Marseille,15043.0,16527.0,32
2017,9313,Martigues-Salon,2876.0,3266.0,26
2017,9314,Menton,880.0,991.0,18
2017,9315,Nice,9399.0,10203.0,116
2017,9316,Orange,696.0,776.0,16
2017,9317,Sainte-Maxime,1025.0,1212.0,12
2017,9318,Toulon,6718.0,7318.0,33
2017,9401,Ajaccio,1393.0,1581.0,81
2017,9402,Bastia,1437.0,1568.0,112
2017,9403,Calvi,344.0,410.0,36
2017,9404,Corte,135.0,179.0,58
2017,9405,Ghisonaccia,242.0,324.0,30
2017,9406,Porto-Vecchio,557.0,657.0,12
2017,9407,Propriano,171.0,197.0,31
2018,0051,Alençon,745.0,834.0,184
2018,0052,Arles,1604.0,1788.0,20
2018,0053,Avignon,3716.0,4169.0,36
2018,0054,Beauvais,2095.0,2287.0,327
2018,0055,Bollène-Pierrelatte,770.0,849.0,29
2018,0056,Cosne-Cours-sur-Loire,475.0,517.0,119
2018,0057,Dreux,1149.0,1223.0,115
2018,0058,La Vallée de la Bresle-Vimeu,396.0,433.0,93
2018,0059,Mâcon,1381.0,1527.0,159
2018,0060,Nevers,929.0,1098.0,180
2018,0061,Nogent-le-Rotrou,427.0,474.0,82
2018,0062,Redon,572.0,601.0,43
2018,0063,Ussel,480.0,572.0,186
2018,0064,Valréas,663.0,749.0,114
2018,0101,Côte sous le vent,202.0,215.0,3
2018,0102,Est Grande Terre,725.0,774.0,6
2018,0103,Marie-Galante,85.0,96.0,3
2018,0104,Région Pointoise,3968.0,4309.0,10
2018,0105,Sud Basse-Terre,612.0,675.0,10
2018,0201,Le Centre-Atlantique,428.0,453.0,4
2018,0202,Le Centre agglomération,3586.0,3721.0,4
2018,0203,Le Nord-Atlantique,96.0,99.0,6
2018,0204,Le Nord-Caraibe,162.0,179.0,8
2018,0205,Le Sud,417.0,468.0,5
2018,0206,Le Sud-Caraibe,762.0,830.0,7
2018,0301,Est-littoral,1524.0,1683.0,10
2018,0302,Ouest-Guyanais,195.0,220.0,8
2018,0303,Savanes,199.0,216.0,4
2018,0401,L'Est,913.0,962.0,6
2018,0402,L'Ouest,2421.0,2497.0,5
2018,0403,Le Nord,1822.0,1923.0,3
2018,0404,Le Sud,2639.0,2839.0,10
2018,0601,Mayotte,768.0,869.0,17
2018,1101,Cergy-Vexin,7765.0,8381.0,120
2018,1102,Coulommiers,688.0,746.0,54
2018,1103,Étampes,1074.0,1122.0,64
2018,1104,Évry-Courcouronnes,6832.0,7321.0,68
2018,1105,Fontainebleau-Nemours,2136.0,2256.0,106
2018,1106,Marne-la-Vallée,5797.0,6149.0,69
2018,1107,Meaux,2200.0,2329.0,102
2018,1108,Melun,2057.0,2206.0,71
2018,1109,Paris,149835.0,162474.0,122
2018,1110,Provins,475.0,504.0,81
2018,1111,Rambouillet,874.0,946.0,36
2018,1112,Roissy,12507.0,13310.0,87
2018,1113,Saclay,6219.0,6669.0,62
2018,1114,Seine-Yvelinoise,10120.0,10906.0,121
2018,1115,Versailles-Saint-Quentin,7416.0,8154.0,103
2018,2401,Blois,1353.0,1490.0,104
2018,2402,Bourges,1201.0,1394.0,170
2018,2403,Chartres,1669.0,1864.0,150
2018,2404,Châteaudun,346.0,388.0,63
2018,2405,Châteauroux,1175.0,1464.0,213
2018,2406,Chinon,307.0,336.0,42
2018,2407,Gien,470.0,524.0,67
2018,2408,Loches,395.0,441.0,78
2018,2409,Montargis,1028.0,1091.0,96
2018,2410,Orléans,3860.0,4252.0,133
2018,2411,Pithiviers,528.0,545.0,78
2018,2412,Romorantin-Lanthenay,646.0,722.0,70
2018,2413,Tours,5007.0,5588.0,166
2018,2414,Vendôme,405.0,451.0,89
2018,2415,Vierzon,303.0,350.0,28
2018,2701,Autun,291.0,321.0,66
2018,2702,Auxerre,1406.0,1547.0,211
2018,2703,Avallon,383.0,410.0,172
2018,2704,Beaune,760.0,851.0,143
2018,2705,Belfort,1300.0,1396.0,164
2018,2706,Besançon,2738.0,3074.0,408
2018,2707,Chalon-sur-Saône,1138.0,1281.0,133
2018,2708,Charolais,544.0,633.0,132
2018,2709,Châtillon-Montbard,463.0,510.0,233
2018,2710,Creusot-Montceau,568.0,635.0,57
2018,2711,Dijon,3856.0,4274.0,322
2018,2712,Dole,682.0,739.0,123
2018,2713,Lons-le-Saunier,1237.0,1354.0,333
2018,2714,Montbéliard,1154.0,1226.0,146
2018,2715,Pontarlier,950.0,1023.0,174
2018,2716,Saint-Claude,448.0,467.0,71
2018,2717,Sens,955.0,1024.0,102
2018,2718,Vesoul,800.0,874.0,336
2018,2801,Argentan,244.0,286.0,73
2018,2802,Avranches,513.0,582.0,101
2018,2803,Bernay,506.0,533.0,106
2018,2804,Caen,4989.0,5599.0,378
2018,2805,Cherbourg-en-Cotentin,993.0,1122.0,135
2018,2806,Coutances,403.0,435.0,67
2018,2807,Dieppe-Caux maritime,973.0,1064.0,196
2018,2808,Évreux,1457.0,1599.0,167
2018,2809,Flers,473.0,543.0,91
2018,2810,Granville,420.0,446.0,45
2018,2811,Honfleur Pont-Audemer,968.0,1133.0,119
2018,2812,L'Aigle,305.0,353.0,79
2018,2813,Le Havre,2244.0,2510.0,115
2018,2814,Lisieux,558.0,622.0,93
2018,2815,Rouen,6264.0,6908.0,299
2018,2816,Saint-Lô,659.0,741.0,104
2018,2817,Vernon-Gisors,1044.0,1150.0,110
2018,2818,Vire Normandie,249.0,261.0,21
2018,2819,Yvetot-Vallée du Commerce,648.0,725.0,99
2018,3201,Abbeville,715.0,784.0,165
2018,3202,Amiens,3118.0,3480.0,455
2018,3203,Arras,1177.0,1317.0,232
2018,3204,Berck,862.0,974.0,201
2018,3205,Béthune,1537.0,1720.0,109
2018,3206,Boulogne-sur-Mer,933.0,1033.0,92
2018,3207,Calais,846.0,964.0,51
2018,3208,Cambrai,926.0,1004.0,111
2018,3209,Château-Thierry,533.0,583.0,119
2018,3210,Compiègne,1492.0,1633.0,181
2018,3211,Creil,2610.0,2858.0,134
2018,3212,Douai,1354.0,1483.0,71
2018,3213,Dunkerque,1591.0,1779.0,75
2018,3214,Laon,589.0,673.0,225
2018,3215,Lens,2262.0,2455.0,58
2018,3216,Lille,11028.0,12340.0,133
2018,3217,Maubeuge,1338.0,1478.0,199
2018,3218,Roubaix-Tourcoing,3785.0,4077.0,22
2018,3219,Saint-Omer,986.0,1098.0,126
2018,3220,Saint-Quentin,1453.0,1652.0,326
2018,3221,Soissons,1116.0,1269.0,232
2018,3222,Valenciennes,2437.0,2644.0,125
2018,4401,Bar-le-Duc,403.0,449.0,154
2018,4402,Châlons-en-Champagne,713.0,823.0,151
2018,4403,Charleville-Mézières,1000.0,1081.0,180
2018,4404,Chaumont,747.0,843.0,369
2018,4405,Colmar,1654.0,1838.0,100
2018,4406,Épernay,598.0,688.0,113
2018,4407,Épinal,1286.0,1424.0,328
2018,4408,Forbach,660.0,749.0,30
2018,4409,Haguenau,1658.0,1796.0,164
2018,4410,Metz,3563.0,3938.0,246
2018,4411,Mulhouse,3454.0,3782.0,170
2018,4412,Nancy,4757.0,5323.0,445
2018,4413,Reims,3207.0,3645.0,225
2018,4414,Remiremont,642.0,711.0,49
2018,4415,Romilly-sur-Seine,561.0,646.0,170
2018,4416,Saint-Avold,816.0,869.0,131
2018,4417,Saint-Dié-des-Vosges,650.0,697.0,110
2018,4418,Saint-Louis,642.0,687.0,91
2018,4419,Sarrebourg,734.0,788.0,215
2018,4420,Sarreguemines,738.0,797.0,141
2018,4421,Sedan,495.0,561.0,245
2018,4422,Sélestat,724.0,780.0,72
2018,4423,Strasbourg,7995.0,8864.0,213
2018,4424,Thionville,1974.0,2139.0,190
2018,4425,Troyes,2056.0,2308.0,358
2018,4426,Verdun,499.0,542.0,231
2018,4427,Vitry-le-François Saint-Dizier,656.0,762.0,224
2018,5201,Ancenis,706.0,807.0,23
2018,5202,Angers,3636.0,3967.0,67
2018,5203,Challans,1250.0,1455.0,42
2018,5204,Château-Gontier-sur-Mayenne,253.0,286.0,32
2018,5205,Châteaubriant,363.0,400.0,32
2018,5206,Cholet,1220.0,1342.0,35
2018,5207,Fontenay-le-Comte,758.0,896.0,98
2018,5208,La Ferté-Bernard,345.0,380.0,80
2018,5209,La Flèche,327.0,359.0,28
2018,5210,La Roche-sur-Yon,1323.0,1487.0,45
2018,5211,Laval,1158.0,1338.0,85
2018,5212,Le Mans,2501.0,2799.0,148
2018,5213,Les Herbiers-Montaigu,891.0,1007.0,49
2018,5214,Les Sables-d'Olonne,830.0,909.0,18
2018,5215,Mayenne,393.0,460.0,92
2018,5216,Nantes,10342.0,11616.0,95
2018,5217,Pornic,674.0,731.0,16
2018,5218,Sablé-sur-Sarthe,322.0,358.0,52
2018,5219,Saint-Nazaire,2056.0,2295.0,37
2018,5220,Saumur,634.0,665.0,45
2018,5221,Segré-en-Anjou Bleu,356.0,377.0,30
2018,5301,Auray,985.0,1088.0,28
2018,5302,Brest,2786.0,3101.0,92
2018,5303,Carhaix-Plouguer,594.0,635.0,81
2018,5304,Dinan,749.0,799.0,66
2018,5305,Fougères,436.0,446.0,45
2018,5306,Guingamp,353.0,389.0,49
2018,5307,Lamballe-Armor,487.0,534.0,40
2018,5308,Lannion,943.0,1045.0,65
2018,5309,Lorient,1790.0,1961.0,35
2018,5310,Morlaix,805.0,862.0,59
2018,5311,Ploërmel,549.0,578.0,53
2018,5312,Pontivy-Loudéac,739.0,823.0,64
2018,5313,Quimper,2128.0,2427.0,83
2018,5314,Quimperlé,418.0,422.0,18
2018,5315,Rennes,6921.0,7731.0,160
2018,5316,Saint-Brieuc,1400.0,1538.0,58
2018,5317,Saint-Malo,1370.0,1478.0,54
2018,5318,Vannes,2168.0,2330.0,60
2018,5319,Vitré,602.0,660.0,56
2018,7501,Agen,1237.0,1402.0,99
2018,7502,Angoulême,1910.0,2199.0,229
2018,7503,Bayonne,4903.0,5513.0,111
2018,7504,Bergerac,1088.0,1169.0,153
2018,7505,Bordeaux,19446.0,21473.0,164
2018,7506,Bressuire,737.0,826.0,80
2018,7507,Brive-la-Gaillarde,1158.0,1298.0,98
2018,7508,Châtellerault,580.0,663.0,50
2018,7509,Cognac,1053.0,1189.0,191
2018,7510,Dax,1795.0,2013.0,119
2018,7511,Guéret,717.0,926.0,255
2018,7512,La Rochelle,3249.0,3553.0,83
2018,7513,La Teste-de-Buch,2198.0,2458.0,33
2018,7514,Langon,1274.0,1375.0,175
2018,7515,Lesparre-Médoc,778.0,842.0,40
2018,7516,Libourne,1679.0,1801.0,140
2018,7517,Limoges,2507.0,2773.0,130
2018,7518,Marmande,837.0,955.0,131
2018,7519,Mont-de-Marsan,1018.0,1200.0,166
2018,7520,Niort,1543.0,1731.0,158
2018,7521,Oloron-Sainte-Marie,546.0,597.0,163
2018,7522,Pau,3084.0,3412.0,286
2018,7523,Périgueux,1833.0,2067.0,231
2018,7524,Poitiers,2646.0,3096.0,163
2018,7525,Rochefort,693.0,793.0,41
2018,7526,Royan,1377.0,1571.0,51
2018,7527,Saint-Junien,674.0,756.0,104
2018,7528,Saintes,1086.0,1193.0,147
2018,7529,Sarlat-la-Canéda,687.0,757.0,107
2018,7530,Thouars,392.0,431.0,76
2018,7531,Tulle,565.0,650.0,130
2018,7532,Villeneuve-sur-Lot,697.0,801.0,98
2018,7601,Agde-Pézenas,1183.0,1351.0,18
2018,7602,Albi,2338.0,2601.0,190
2018,7603,Alès-Le Vigan,1843.0,1944.0,172
2018,7604,Auch,1397.0,1640.0,392
2018,7605,Bagnols-sur-Cèze,622.0,641.0,52
2018,7606,Béziers,2661.0,2906.0,110
2018,7607,Cahors,804.0,885.0,134
2018,7608,Carcassonne-Limoux,1899.0,2107.0,309
2018,7609,Castelsarrasin-Moissac,549.0,628.0,104
2018,7610,Castres-Mazamet,1312.0,1453.0,134
2018,7611,Figeac-Villefranche,740.0,856.0,136
2018,7612,Foix-Pamiers,1318.0,1449.0,268
2018,7613,Mende,449.0,536.0,135
2018,7614,Millau,531.0,607.0,91
2018,7615,Montauban,1866.0,2049.0,101
2018,7616,Montpellier,11809.0,12909.0,172
2018,7617,Narbonne,1734.0,1953.0,102
2018,7618,Nîmes,4559.0,4954.0,118
2018,7619,Nord-du-Lot,430.0,479.0,110
2018,7620,Perpignan,5788.0,6354.0,235
2018,7621,Rodez,1088.0,1347.0,133
2018,7622,Saint-Gaudens,1203.0,1295.0,387
2018,7623,Sète,1214.0,1319.0,11
2018,7624,Tarbes-Lourdes,2073.0,2300.0,477
2018,7625,Toulouse,17694.0,19469.0,335
2018,8401,Annecy,4002.0,4327.0,98
2018,8402,Aubenas,1412.0,1540.0,175
2018,8403,Aurillac,462.0,562.0,102
2018,8404,Belley,466.0,500.0,72
2018,8405,Bourg-en-Bresse,2250.0,2464.0,166
2018,8406,Bourgoin-Jallieu,2430.0,2730.0,106
2018,8407,Chambéry,2833.0,3100.0,110
2018,8408,Clermont-Ferrand,4322.0,4898.0,191
2018,8409,Grenoble,7327.0,7969.0,189
2018,8410,Issoire,616.0,699.0,138
2018,8411,La Maurienne,428.0,494.0,48
2018,8412,La Plaine du Forez,721.0,784.0,88
2018,8413,La Tarentaise,1790.0,2158.0,68
2018,8414,La Vallée de l'Arve,834.0,909.0,28
2018,8415,Le Chablais,1307.0,1450.0,48
2018,8416,Le Genevois Français,3112.0,3367.0,146
2018,8417,Le Livradois,633.0,669.0,109
2018,8418,Le Mont Blanc,1056.0,1180.0,20
2018,8419,Le Puy-en-Velay,770.0,913.0,184
2018,8420,Les Sources de la Loire,638.0,712.0,77
2018,8421,Lyon,29689.0,32376.0,235
2018,8422,Montélimar,1121.0,1226.0,65
2018,8423,Montluçon,717.0,867.0,114
2018,8424,Moulins,532.0,692.0,101
2018,8425,Oyonnax,442.0,497.0,35
2018,8426,Roanne,1063.0,1199.0,76
2018,8427,Romans-sur-Isère,1010.0,1074.0,57
2018,8428,Saint-Étienne,4947.0,5380.0,134
2018,8429,Saint-Flour,207.0,245.0,88
2018,8430,Tarare,462.0,490.0,42
2018,8431,Valence,3027.0,3368.0,157
2018,8432,Vichy,972.0,1121.0,144
2018,8433,Vienne-Annonay,2189.0,2356.0,146
2018,8434,Villefranche-sur-Saône,1870.0,2048.0,92
2018,8435,Voiron,2005.0,2132.0,130
2018,9301,Aix-en-Provence,6661.0,7389.0,61
2018,9302,Briançon,504.0,595.0,36
2018,9303,Brignoles,1774.0,1968.0,41
2018,9304,Cannes,8012.0,9006.0,50
2018,9305,Carpentras,1202.0,1272.0,29
2018,9306,Cavaillon,1630.0,1810.0,54
2018,9307,Digne-les-Bains,774.0,883.0,123
2018,9308,Draguignan,1549.0,1658.0,39
2018,9309,Fréjus,1890.0,2085.0,5
2018,9310,Gap,1176.0,1354.0,125
2018,9311,Manosque,1094.0,1222.0,67
2018,9312,Marseille,18105.0,19825.0,32
2018,9313,Martigues-Salon,3261.0,3576.0,26
2018,9314,Menton,912.0,1078.0,18
2018,9315,Nice,10623.0,11667.0,116
2018,9316,Orange,693.0,769.0,16
2018,9317,Sainte-Maxime,1194.0,1416.0,12
2018,9318,Toulon,7585.0,8267.0,33
2018,9401,Ajaccio,1453.0,1636.0,81
2018,9402,Bastia,1522.0,1692.0,112
2018,9403,Calvi,385.0,440.0,36
2018,9404,Corte,165.0,199.0,58
2018,9405,Ghisonaccia,232.0,304.0,30
2018,9406,Porto-Vecchio,635.0,720.0,12
2018,9407,Propriano,218.0,242.0,31
2019,0051,Alençon,874.0,977.0,184
2019,0052,Arles,1782.0,2080.0,20
2019,0053,Avignon,4325.0,4765.0,36
2019,0054,Beauvais,2350.0,2566.0,327
2019,0055,Bollène-Pierrelatte,851.0,947.0,29
2019,0056,Cosne-Cours-sur-Loire,539.0,632.0,119
2019,0057,Dreux,1368.0,1466.0,115
2019,0058,La Vallée de la Bresle-Vimeu,468.0,513.0,93
2019,0059,Mâcon,1674.0,1848.0,159
2019,0060,Nevers,1071.0,1284.0,180
2019,0061,Nogent-le-Rotrou,496.0,546.0,82
2019,0062,Redon,623.0,665.0,43
2019,0063,Ussel,504.0,649.0,186
2019,0064,Valréas,739.0,810.0,114
2019,0101,Côte sous le vent,234.0,243.0,3
2019,0102,Est Grande Terre,778.0,868.0,6
2019,0103,Marie-Galante,94.0,99.0,3
2019,0104,Région Pointoise,4070.0,4425.0,10
2019,0105,Sud Basse-Terre,683.0,751.0,10
2019,0201,Le Centre-Atlantique,507.0,536.0,4
2019,0202,Le Centre agglomération,3417.0,3594.0,4
2019,0203,Le Nord-Atlantique,97.0,112.0,6
2019,0204,Le Nord-Caraibe,201.0,224.0,8
2019,0205,Le Sud,532.0,584.0,5
2019,0206,Le Sud-Caraibe,801.0,861.0,7
2019,0301,Est-littoral,1574.0,1779.0,10
2019,0302,Ouest-Guyanais,214.0,250.0,8
2019,0303,Savanes,172.0,191.0,4
2019,0401,L'Est,956.0,983.0,6
2019,0402,L'Ouest,2477.0,2569.0,5
2019,0403,Le Nord,2045.0,2056.0,3
2019,0404,Le Sud,2786.0,2974.0,10
2019,0601,Mayotte,1017.0,1144.0,17
2019,1101,Cergy-Vexin,9333.0,9950.0,120
2019,1102,Coulommiers,838.0,899.0,54
2019,1103,Étampes,1314.0,1396.0,64
2019,1104,Évry-Courcouronnes,8378.0,8975.0,68
2019,1105,Fontainebleau-Nemours,2450.0,2630.0,106
2019,1106,Marne-la-Vallée,7240.0,7761.0,69
2019,1107,Meaux,2633.0,2828.0,102
2019,1108,Melun,2591.0,2732.0,71
2019,1109,Paris,166792.0,181243.0,122
2019,1110,Provins,526.0,570.0,81
2019,1111,Rambouillet,990.0,1066.0,36
2019,1112,Roissy,15025.0,15841.0,87
2019,1113,Saclay,7601.0,8184.0,62
2019,1114,Seine-Yvelinoise,11918.0,12740.0,121
2019,1115,Versailles-Saint-Quentin,8765.0,9510.0,103
2019,2401,Blois,1611.0,1790.0,104
2019,2402,Bourges,1517.0,1685.0,170
2019,2403,Chartres,1918.0,2084.0,150
2019,2404,Châteaudun,388.0,428.0,63
2019,2405,Châteauroux,1345.0,1558.0,213
2019,2406,Chinon,359.0,392.0,42
2019,2407,Gien,504.0,573.0,67
2019,2408,Loches,449.0,524.0,78
2019,2409,Montargis,1120.0,1197.0,96
2019,2410,Orléans,4482.0,4877.0,133
2019,2411,Pithiviers,488.0,538.0,78
2019,2412,Romorantin-Lanthenay,692.0,803.0,70
2019,2413,Tours,5703.0,6211.0,166
2019,2414,Vendôme,494.0,555.0,89
2019,2415,Vierzon,321.0,359.0,28
2019,2701,Autun,359.0,397.0,66
2019,2702,Auxerre,1625.0,1793.0,211
2019,2703,Avallon,352.0,416.0,172
2019,2704,Beaune,826.0,940.0,143
2019,2705,Belfort,1601.0,1771.0,164
2019,2706,Besançon,3173.0,3551.0,408
2019,2707,Chalon-sur-Saône,1423.0,1544.0,133
2019,2708,Charolais,625.0,785.0,132
2019,2709,Châtillon-Montbard,534.0,607.0,233
2019,2710,Creusot-Montceau,639.0,728.0,57
2019,2711,Dijon,4626.0,5096.0,322
2019,2712,Dole,778.0,863.0,123
2019,2713,Lons-le-Saunier,1290.0,1420.0,333
2019,2714,Montbéliard,1303.0,1422.0,146
2019,2715,Pontarlier,1067.0,1197.0,174
2019,2716,Saint-Claude,499.0,534.0,71
2019,2717,Sens,1050.0,1124.0,102
2019,2718,Vesoul,885.0,1000.0,336
2019,2801,Argentan,289.0,312.0,73
2019,2802,Avranches,658.0,756.0,101
2019,2803,Bernay,553.0,598.0,106
2019,2804,Caen,5960.0,6513.0,378
2019,2805,Cherbourg-en-Cotentin,1133.0,1234.0,135
2019,2806,Coutances,450.0,492.0,67
2019,2807,Dieppe-Caux maritime,981.0,1087.0,196
2019,2808,Évreux,1697.0,1859.0,167
2019,2809,Flers,554.0,626.0,91
2019,2810,Granville,488.0,537.0,45
2019,2811,Honfleur Pont-Audemer,1158.0,1294.0,119
2019,2812,L'Aigle,340.0,381.0,79
2019,2813,Le Havre,2697.0,2956.0,115
2019,2814,Lisieux,697.0,788.0,93
2019,2815,Rouen,6946.0,7626.0,299
2019,2816,Saint-Lô,740.0,817.0,104
2019,2817,Vernon-Gisors,1237.0,1356.0,110
2019,2818,Vire Normandie,304.0,330.0,21
2019,2819,Yvetot-Vallée du Commerce,745.0,826.0,99
2019,3201,Abbeville,778.0,823.0,165
2019,3202,Amiens,3466.0,3767.0,455
2019,3203,Arras,1514.0,1669.0,232
2019,3204,Berck,989.0,1113.0,201
2019,3205,Béthune,1710.0,1858.0,109
2019,3206,Boulogne-sur-Mer,1208.0,1338.0,92
2019,3207,Calais,1112.0,1206.0,51
2019,3208,Cambrai,1099.0,1196.0,111
2019,3209,Château-Thierry,621.0,666.0,119
2019,3210,Compiègne,1732.0,1859.0,181
2019,3211,Creil,2980.0,3206.0,134
2019,3212,Douai,1690.0,1823.0,71
2019,3213,Dunkerque,2006.0,2141.0,75
2019,3214,Laon,673.0,738.0,225
2019,3215,Lens,2722.0,2968.0,58
2019,3216,Lille,13157.0,14397.0,133
2019,3217,Maubeuge,1555.0,1699.0,199
2019,3218,Roubaix-Tourcoing,4802.0,5134.0,22
2019,3219,Saint-Omer,1265.0,1414.0,126
2019,3220,Saint-Quentin,1649.0,1853.0,326
2019,3221,Soissons,1246.0,1340.0,232
2019,3222,Valenciennes,3103.0,3356.0,125
2019,4401,Bar-le-Duc,399.0,477.0,154
2019,4402,Châlons-en-Champagne,770.0,903.0,151
2019,4403,Charleville-Mézières,1173.0,1312.0,180
2019,4404,Chaumont,835.0,927.0,369
2019,4405,Colmar,1882.0,2067.0,100
2019,4406,Épernay,660.0,751.0,113
2019,4407,Épinal,1472.0,1602.0,328
2019,4408,Forbach,791.0,834.0,30
2019,4409,Haguenau,1888.0,2043.0,164
2019,4410,Metz,4104.0,4490.0,246
2019,4411,Mulhouse,4207.0,4522.0,170
2019,4412,Nancy,5457.0,6021.0,445
2019,4413,Reims,3731.0,4164.0,225
2019,4414,Remiremont,784.0,848.0,49
2019,4415,Romilly-sur-Seine,603.0,691.0,170
2019,4416,Saint-Avold,941.0,995.0,131
2019,4417,Saint-Dié-des-Vosges,764.0,811.0,110
2019,4418,Saint-Louis,767.0,837.0,91
2019,4419,Sarrebourg,842.0,889.0,215
2019,4420,Sarreguemines,844.0,927.0,141
2019,4421,Sedan,612.0,666.0,245
2019,4422,Sélestat,876.0,936.0,72
2019,4423,Strasbourg,9154.0,9994.0,213
2019,4424,Thionville,2196.0,2387.0,190
2019,4425,Troyes,2343.0,2600.0,358
2019,4426,Verdun,505.0,567.0,231
2019,4427,Vitry-le-François Saint-Dizier,683.0,783.0,224
