year,ze2020,libze2020,side_enterprise_creations_official,side_establishment_creations_official,communes_count,target_proxy_establishment_creations_year,proxy_minus_side_enterprise,proxy_minus_side_establishment,proxy_to_side_enterprise_ratio,proxy_to_side_establishment_ratio
2014,8408,Clermont-Ferrand,3374.0,3804.0,191,6894.0,3520.0,3090.0,2.043272080616479,1.8123028391167193
2014,8409,Grenoble,5829.0,6494.0,189,11653.0,5824.0,5159.0,1.9991422199348088,1.7944256236526024
2014,8410,Issoire,607.0,651.0,138,1113.0,506.0,462.0,1.8336079077429983,1.7096774193548387
2014,8411,La Maurienne,383.0,447.0,48,933.0,550.0,486.0,2.436031331592689,2.087248322147651
2014,8412,La Plaine du Forez,609.0,633.0,88,1219.0,610.0,586.0,2.0016420361247946,1.9257503949447077
2014,8413,La Tarentaise,1526.0,1881.0,68,3694.0,2168.0,1813.0,2.4207077326343382,1.9638490164805955
2014,8414,La Vallée de l'Arve,815.0,898.0,28,1494.0,679.0,596.0,1.8331288343558283,1.6636971046770601
2014,8415,Le Chablais,1135.0,1216.0,48,2413.0,1278.0,1197.0,2.125991189427313,1.984375
2014,8416,Le Genevois Français,2677.0,2854.0,146,4872.0,2195.0,2018.0,1.8199477026522226,1.7070777855641206
2014,8417,Le Livradois,621.0,649.0,109,1194.0,573.0,545.0,1.922705314009662,1.839753466872111
2014,8418,Le Mont Blanc,1004.0,1140.0,20,2109.0,1105.0,969.0,2.100597609561753,1.85
2014,8419,Le Puy-en-Velay,753.0,822.0,184,1654.0,901.0,832.0,2.196547144754316,2.0121654501216546
2014,8420,Les Sources de la Loire,548.0,576.0,77,1107.0,559.0,531.0,2.02007299270073,1.921875
2014,8421,Lyon,19335.0,21590.0,235,22461.0,3126.0,871.0,1.1616757176105508,1.0403427512737378
2014,8422,Montélimar,1062.0,1154.0,65,2025.0,963.0,871.0,1.9067796610169492,1.7547660311958406
2014,8423,Montluçon,719.0,873.0,114,1461.0,742.0,588.0,2.031988873435327,1.6735395189003437
2014,8424,Moulins,534.0,631.0,101,1174.0,640.0,543.0,2.198501872659176,1.86053882725832
2014,8425,Oyonnax,412.0,459.0,35,792.0,380.0,333.0,1.9223300970873787,1.7254901960784315
2014,8426,Roanne,927.0,1023.0,76,1802.0,875.0,779.0,1.9439050701186624,1.761485826001955
2014,8427,Romans-sur-Isère,912.0,1014.0,57,1687.0,775.0,673.0,1.849780701754386,1.6637080867850098
2014,8428,Saint-Étienne,4146.0,4587.0,134,7844.0,3698.0,3257.0,1.8919440424505547,1.710050141704818
2014,8429,Saint-Flour,186.0,234.0,88,508.0,322.0,274.0,2.7311827956989245,2.1709401709401708
2014,8430,Tarare,422.0,450.0,42,850.0,428.0,400.0,2.014218009478673,1.8888888888888888
2014,8431,Valence,2756.0,2920.0,157,5057.0,2301.0,2137.0,1.8349056603773586,1.731849315068493
2014,8432,Vichy,969.0,1089.0,144,1929.0,960.0,840.0,1.9907120743034055,1.7713498622589532
2014,8433,Vienne-Annonay,2119.0,2352.0,146,3826.0,1707.0,1474.0,1.80556866446437,1.626700680272109
2014,8434,Villefranche-sur-Saône,1515.0,1616.0,92,2926.0,1411.0,1310.0,1.9313531353135314,1.8106435643564356
2014,8435,Voiron,1786.0,1879.0,130,3095.0,1309.0,1216.0,1.732922732362822,1.647152740819585
2014,9301,Aix-en-Provence,5143.0,5673.0,61,10053.0,4910.0,4380.0,1.9546957028971417,1.7720782654680063
2014,9302,Briançon,534.0,574.0,36,1182.0,648.0,608.0,2.2134831460674156,2.059233449477352
2014,9303,Brignoles,1545.0,1612.0,41,2662.0,1117.0,1050.0,1.7229773462783171,1.65136476426799
2014,9304,Cannes,6711.0,7450.0,50,12455.0,5744.0,5005.0,1.8559082104008344,1.6718120805369128
2014,9305,Carpentras,1030.0,1132.0,29,1858.0,828.0,726.0,1.803883495145631,1.6413427561837455
2014,9306,Cavaillon,1538.0,1697.0,54,2909.0,1371.0,1212.0,1.8914174252275682,1.714201532115498
2014,9307,Digne-les-Bains,763.0,827.0,123,1543.0,780.0,716.0,2.022280471821756,1.8657799274486093
2014,9308,Draguignan,1413.0,1496.0,39,2447.0,1034.0,951.0,1.7317763623496107,1.6356951871657754
2014,9309,Fréjus,1704.0,1851.0,5,3221.0,1517.0,1370.0,1.8902582159624413,1.7401404646137224
2014,9310,Gap,1028.0,1191.0,125,2245.0,1217.0,1054.0,2.183852140077821,1.8849706129303108
2014,9311,Manosque,969.0,1055.0,67,1910.0,941.0,855.0,1.9711042311661506,1.8104265402843602
2014,9312,Marseille,12759.0,14134.0,32,6967.0,-5792.0,-7167.0,0.5460459283642919,0.4929248620348097
2014,9313,Martigues-Salon,2813.0,3011.0,26,5062.0,2249.0,2051.0,1.7995023107003199,1.6811690468282963
2014,9314,Menton,837.0,930.0,18,1674.0,837.0,744.0,2.0,1.8
2014,9315,Nice,8640.0,9530.0,116,15820.0,7180.0,6290.0,1.8310185185185186,1.6600209863588666
2014,9316,Orange,669.0,744.0,16,1268.0,599.0,524.0,1.8953662182361735,1.7043010752688172
2014,9317,Sainte-Maxime,1078.0,1247.0,12,2106.0,1028.0,859.0,1.9536178107606679,1.6888532477947074
2014,9318,Toulon,6329.0,6973.0,33,11930.0,5601.0,4957.0,1.8849739295307315,1.710884841531622
2014,9401,Ajaccio,1270.0,1356.0,81,,,,,
2014,9402,Bastia,1323.0,1435.0,112,,,,,
2014,9403,Calvi,312.0,347.0,36,,,,,
2014,9404,Corte,164.0,185.0,58,,,,,
2014,9405,Ghisonaccia,228.0,263.0,30,,,,,
2014,9406,Porto-Vecchio,519.0,593.0,12,,,,,
2014,9407,Propriano,169.0,196.0,31,,,,,
2015,0051,Alençon,631.0,733.0,184,1372.0,741.0,639.0,2.1743264659270998,1.8717598908594817
2015,0052,Arles,1372.0,1547.0,20,2912.0,1540.0,1365.0,2.122448979591837,1.8823529411764706
2015,0053,Avignon,2997.0,3435.0,36,5695.0,2698.0,2260.0,1.9002335669002335,1.6579330422125182
2015,0054,Beauvais,1720.0,1931.0,327,3103.0,1383.0,1172.0,1.8040697674418604,1.6069394096323149
2015,0055,Bollène-Pierrelatte,607.0,668.0,29,1125.0,518.0,457.0,1.8533772652388798,1.6841317365269461
2015,0056,Cosne-Cours-sur-Loire,408.0,462.0,119,837.0,429.0,375.0,2.051470588235294,1.8116883116883118
2015,0057,Dreux,947.0,1052.0,115,1674.0,727.0,622.0,1.767687434002112,1.591254752851711
2015,0058,La Vallée de la Bresle-Vimeu,375.0,410.0,93,718.0,343.0,308.0,1.9146666666666667,1.751219512195122
2015,0059,Mâcon,1135.0,1257.0,159,2393.0,1258.0,1136.0,2.1083700440528634,1.9037390612569611
2015,0060,Nevers,826.0,951.0,180,1773.0,947.0,822.0,2.1464891041162226,1.864353312302839
2015,0061,Nogent-le-Rotrou,352.0,393.0,82,743.0,391.0,350.0,2.1107954545454546,1.89058524173028
2015,0062,Redon,466.0,506.0,43,932.0,466.0,426.0,2.0,1.841897233201581
2015,0063,Ussel,412.0,548.0,186,1239.0,827.0,691.0,3.0072815533980584,2.260948905109489
2015,0064,Valréas,656.0,708.0,114,1380.0,724.0,672.0,2.1036585365853657,1.9491525423728813
2015,0101,Côte sous le vent,169.0,178.0,3,,,,,
2015,0102,Est Grande Terre,624.0,658.0,6,,,,,
2015,0103,Marie-Galante,72.0,93.0,3,,,,,
2015,0104,Région Pointoise,2870.0,3095.0,10,,,,,
2015,0105,Sud Basse-Terre,528.0,541.0,10,,,,,
2015,0201,Le Centre-Atlantique,432.0,480.0,4,,,,,
2015,0202,Le Centre agglomération,2523.0,2698.0,4,,,,,
2015,0203,Le Nord-Atlantique,92.0,109.0,6,,,,,
2015,0204,Le Nord-Caraibe,156.0,172.0,8,,,,,
2015,0205,Le Sud,423.0,444.0,5,,,,,
2015,0206,Le Sud-Caraibe,781.0,850.0,7,,,,,
2015,0301,Est-littoral,1410.0,1523.0,10,,,,,
2015,0302,Ouest-Guyanais,184.0,205.0,8,,,,,
2015,0303,Savanes,154.0,184.0,4,,,,,
2015,0401,L'Est,796.0,874.0,6,,,,,
2015,0402,L'Ouest,2037.0,2166.0,5,,,,,
2015,0403,Le Nord,1519.0,1726.0,3,,,,,
2015,0404,Le Sud,2254.0,2516.0,10,,,,,
2015,0601,Mayotte,841.0,918.0,17,,,,,
2015,1101,Cergy-Vexin,4987.0,5502.0,120,8239.0,3252.0,2737.0,1.6520954481652297,1.4974554707379135
2015,1102,Coulommiers,561.0,603.0,54,953.0,392.0,350.0,1.6987522281639929,1.5804311774461028
2015,1103,Étampes,806.0,860.0,64,1357.0,551.0,497.0,1.683622828784119,1.577906976744186
2015,1104,Évry-Courcouronnes,4717.0,5149.0,68,7757.0,3040.0,2608.0,1.6444774220903116,1.5065061176927559
2015,1105,Fontainebleau-Nemours,1616.0,1766.0,106,2889.0,1273.0,1123.0,1.7877475247524752,1.6359003397508494
2015,1106,Marne-la-Vallée,4091.0,4554.0,69,7290.0,3199.0,2736.0,1.7819604008799805,1.6007905138339922
2015,1107,Meaux,1577.0,1733.0,102,2643.0,1066.0,910.0,1.6759670259987318,1.5251009809578766
2015,1108,Melun,1484.0,1627.0,71,2457.0,973.0,830.0,1.6556603773584906,1.510141364474493
2015,1109,Paris,100184.0,111761.0,122,85533.0,-14651.0,-26228.0,0.8537590832867524,0.7653206395791018
2015,1110,Provins,384.0,420.0,81,672.0,288.0,252.0,1.75,1.6
2015,1111,Rambouillet,689.0,796.0,36,1275.0,586.0,479.0,1.8505079825834543,1.6017587939698492
2015,1112,Roissy,8060.0,8751.0,87,12765.0,4705.0,4014.0,1.5837468982630274,1.458690435378814
2015,1113,Saclay,4144.0,4621.0,62,7069.0,2925.0,2448.0,1.7058397683397684,1.5297554641852413
2015,1114,Seine-Yvelinoise,7013.0,7762.0,121,11580.0,4567.0,3818.0,1.6512191644089549,1.4918835351713475
2015,1115,Versailles-Saint-Quentin,5315.0,5869.0,103,9303.0,3988.0,3434.0,1.75032925682032,1.5851081956040212
2015,2401,Blois,1135.0,1243.0,104,2268.0,1133.0,1025.0,1.998237885462555,1.82461786001609
2015,2402,Bourges,1075.0,1286.0,170,2291.0,1216.0,1005.0,2.1311627906976742,1.78149300155521
2015,2403,Chartres,1270.0,1472.0,150,2506.0,1236.0,1034.0,1.9732283464566929,1.702445652173913
2015,2404,Châteaudun,313.0,350.0,63,631.0,318.0,281.0,2.015974440894569,1.802857142857143
2015,2405,Châteauroux,1063.0,1315.0,213,2324.0,1261.0,1009.0,2.1862652869238004,1.7673003802281368
2015,2406,Chinon,250.0,271.0,42,503.0,253.0,232.0,2.012,1.8560885608856088
2015,2407,Gien,465.0,534.0,67,882.0,417.0,348.0,1.896774193548387,1.651685393258427
2015,2408,Loches,321.0,342.0,78,691.0,370.0,349.0,2.1526479750778815,2.02046783625731
2015,2409,Montargis,885.0,998.0,96,1574.0,689.0,576.0,1.7785310734463278,1.5771543086172344
2015,2410,Orléans,2876.0,3241.0,133,5521.0,2645.0,2280.0,1.9196801112656467,1.7034865782165998
2015,2411,Pithiviers,379.0,412.0,78,663.0,284.0,251.0,1.7493403693931397,1.6092233009708738
2015,2412,Romorantin-Lanthenay,596.0,667.0,70,1162.0,566.0,495.0,1.9496644295302012,1.7421289355322338
2015,2413,Tours,3615.0,4107.0,166,7360.0,3745.0,3253.0,2.035961272475795,1.792062332602873
2015,2414,Vendôme,369.0,407.0,89,783.0,414.0,376.0,2.1219512195121952,1.923832923832924
2015,2415,Vierzon,266.0,314.0,28,510.0,244.0,196.0,1.9172932330827068,1.624203821656051
2015,2701,Autun,272.0,289.0,66,529.0,257.0,240.0,1.9448529411764706,1.8304498269896194
2015,2702,Auxerre,1120.0,1222.0,211,2251.0,1131.0,1029.0,2.0098214285714286,1.8420621931260228
2015,2703,Avallon,309.0,333.0,172,686.0,377.0,353.0,2.220064724919094,2.06006006006006
2015,2704,Beaune,662.0,739.0,143,1399.0,737.0,660.0,2.1132930513595167,1.8930987821380243
2015,2705,Belfort,1056.0,1175.0,164,2069.0,1013.0,894.0,1.959280303030303,1.7608510638297872
2015,2706,Besançon,2119.0,2389.0,408,4516.0,2397.0,2127.0,2.1311939594148184,1.8903306822938468
2015,2707,Chalon-sur-Saône,975.0,1108.0,133,1953.0,978.0,845.0,2.003076923076923,1.7626353790613718
2015,2708,Charolais,517.0,552.0,132,1029.0,512.0,477.0,1.990328820116054,1.8641304347826086
2015,2709,Châtillon-Montbard,355.0,382.0,233,774.0,419.0,392.0,2.1802816901408453,2.026178010471204
2015,2710,Creusot-Montceau,497.0,554.0,57,1012.0,515.0,458.0,2.0362173038229376,1.8267148014440433
2015,2711,Dijon,2968.0,3410.0,322,5989.0,3021.0,2579.0,2.017857142857143,1.7563049853372434
2015,2712,Dole,523.0,578.0,123,1069.0,546.0,491.0,2.043977055449331,1.8494809688581315
2015,2713,Lons-le-Saunier,986.0,1099.0,333,2115.0,1129.0,1016.0,2.1450304259634887,1.9244767970882621
2015,2714,Montbéliard,974.0,1106.0,146,1728.0,754.0,622.0,1.7741273100616017,1.562386980108499
2015,2715,Pontarlier,741.0,831.0,174,1547.0,806.0,716.0,2.087719298245614,1.8616125150421179
2015,2716,Saint-Claude,317.0,329.0,71,640.0,323.0,311.0,2.0189274447949526,1.9452887537993921
2015,2717,Sens,734.0,813.0,102,1310.0,576.0,497.0,1.784741144414169,1.6113161131611315
2015,2718,Vesoul,718.0,827.0,336,1403.0,685.0,576.0,1.9540389972144847,1.6964933494558645
2015,2801,Argentan,192.0,222.0,73,415.0,223.0,193.0,2.1614583333333335,1.8693693693693694
2015,2802,Avranches,468.0,545.0,101,1045.0,577.0,500.0,2.232905982905983,1.9174311926605505
2015,2803,Bernay,471.0,532.0,106,872.0,401.0,340.0,1.851380042462845,1.6390977443609023
2015,2804,Caen,3770.0,4347.0,378,7697.0,3927.0,3350.0,2.0416445623342176,1.7706464228203358
2015,2805,Cherbourg-en-Cotentin,746.0,828.0,135,1737.0,991.0,909.0,2.3284182305630026,2.097826086956522
2015,2806,Coutances,313.0,352.0,67,758.0,445.0,406.0,2.4217252396166136,2.153409090909091
2015,2807,Dieppe-Caux maritime,783.0,860.0,196,1538.0,755.0,678.0,1.9642401021711366,1.7883720930232558
2015,2808,Évreux,1135.0,1285.0,167,2174.0,1039.0,889.0,1.915418502202643,1.691828793774319
2015,2809,Flers,429.0,478.0,91,926.0,497.0,448.0,2.1585081585081585,1.9372384937238494
2015,2810,Granville,368.0,404.0,45,785.0,417.0,381.0,2.1331521739130435,1.943069306930693
2015,2811,Honfleur Pont-Audemer,779.0,844.0,119,1669.0,890.0,825.0,2.142490372272144,1.9774881516587677
2015,2812,L'Aigle,252.0,272.0,79,523.0,271.0,251.0,2.0753968253968256,1.9227941176470589
2015,2813,Le Havre,1563.0,1801.0,115,3269.0,1706.0,1468.0,2.09149072296865,1.8151027207107162
2015,2814,Lisieux,483.0,542.0,93,1016.0,533.0,474.0,2.10351966873706,1.8745387453874538
2015,2815,Rouen,4269.0,4868.0,299,8497.0,4228.0,3629.0,1.9903958772546264,1.745480690221857
2015,2816,Saint-Lô,510.0,582.0,104,1200.0,690.0,618.0,2.3529411764705883,2.0618556701030926
2015,2817,Vernon-Gisors,882.0,946.0,110,1543.0,661.0,597.0,1.7494331065759636,1.6310782241014798
2015,2818,Vire Normandie,202.0,231.0,21,455.0,253.0,224.0,2.2524752475247523,1.9696969696969697
2015,2819,Yvetot-Vallée du Commerce,528.0,610.0,99,1067.0,539.0,457.0,2.0208333333333335,1.7491803278688525
2015,3201,Abbeville,513.0,560.0,165,1063.0,550.0,503.0,2.0721247563352825,1.8982142857142856
2015,3202,Amiens,2057.0,2462.0,455,4181.0,2124.0,1719.0,2.032571706368498,1.69821283509342
2015,3203,Arras,1025.0,1223.0,232,2139.0,1114.0,916.0,2.086829268292683,1.7489779231398201
2015,3204,Berck,760.0,852.0,201,1543.0,783.0,691.0,2.030263157894737,1.8110328638497653
2015,3205,Béthune,1287.0,1410.0,109,2384.0,1097.0,974.0,1.8523698523698524,1.6907801418439716
2015,3206,Boulogne-sur-Mer,905.0,1019.0,92,1905.0,1000.0,886.0,2.1049723756906076,1.8694798822374876
2015,3207,Calais,698.0,820.0,51,1395.0,697.0,575.0,1.998567335243553,1.701219512195122
2015,3208,Cambrai,724.0,816.0,111,1519.0,795.0,703.0,2.0980662983425415,1.8615196078431373
2015,3209,Château-Thierry,448.0,490.0,119,807.0,359.0,317.0,1.8013392857142858,1.646938775510204
2015,3210,Compiègne,1177.0,1338.0,181,2218.0,1041.0,880.0,1.8844519966015294,1.6576980568011959
2015,3211,Creil,2076.0,2320.0,134,3656.0,1580.0,1336.0,1.7610789980732178,1.5758620689655172
2015,3212,Douai,1132.0,1269.0,71,2139.0,1007.0,870.0,1.8895759717314489,1.6855791962174942
2015,3213,Dunkerque,1207.0,1301.0,75,2447.0,1240.0,1146.0,2.0273405136702567,1.8808608762490393
2015,3214,Laon,536.0,606.0,225,1040.0,504.0,434.0,1.9402985074626866,1.716171617161716
2015,3215,Lens,1715.0,1940.0,58,3084.0,1369.0,1144.0,1.7982507288629737,1.5896907216494844
2015,3216,Lille,7699.0,9736.0,133,15381.0,7682.0,5645.0,1.997791921028705,1.5798069022185703
2015,3217,Maubeuge,1039.0,1140.0,199,1993.0,954.0,853.0,1.9181905678537055,1.7482456140350877
2015,3218,Roubaix-Tourcoing,2890.0,3167.0,22,5166.0,2276.0,1999.0,1.7875432525951558,1.6311967161351437
2015,3219,Saint-Omer,797.0,899.0,126,1644.0,847.0,745.0,2.0627352572145545,1.828698553948832
2015,3220,Saint-Quentin,1160.0,1358.0,326,2268.0,1108.0,910.0,1.9551724137931035,1.6701030927835052
2015,3221,Soissons,962.0,1080.0,232,1764.0,802.0,684.0,1.8336798336798337,1.6333333333333333
2015,3222,Valenciennes,1996.0,2215.0,125,3643.0,1647.0,1428.0,1.8251503006012024,1.6446952595936795
2015,4401,Bar-le-Duc,313.0,360.0,154,674.0,361.0,314.0,2.1533546325878596,1.8722222222222222
2015,4402,Châlons-en-Champagne,548.0,645.0,151,1192.0,644.0,547.0,2.1751824817518246,1.848062015503876
2015,4403,Charleville-Mézières,830.0,975.0,180,1684.0,854.0,709.0,2.0289156626506024,1.7271794871794872
2015,4404,Chaumont,584.0,688.0,369,1270.0,686.0,582.0,2.1746575342465753,1.8459302325581395
2015,4405,Colmar,1410.0,1517.0,100,2837.0,1427.0,1320.0,2.0120567375886527,1.8701384311140408
2015,4406,Épernay,460.0,543.0,113,1389.0,929.0,846.0,3.0195652173913046,2.5580110497237567
2015,4407,Épinal,1086.0,1242.0,328,2160.0,1074.0,918.0,1.988950276243094,1.7391304347826086
2015,4408,Forbach,606.0,635.0,30,979.0,373.0,344.0,1.6155115511551155,1.541732283464567
2015,4409,Haguenau,1403.0,1609.0,164,2751.0,1348.0,1142.0,1.9607982893799003,1.7097576134244872
2015,4410,Metz,3043.0,3396.0,246,5696.0,2653.0,2300.0,1.8718370029576077,1.6772673733804475
2015,4411,Mulhouse,2799.0,3107.0,170,5462.0,2663.0,2355.0,1.9514112182922472,1.757965883488896
2015,4412,Nancy,3710.0,4285.0,445,7366.0,3656.0,3081.0,1.98544474393531,1.7190198366394398
2015,4413,Reims,2118.0,2550.0,225,4857.0,2739.0,2307.0,2.2932011331444757,1.9047058823529412
2015,4414,Remiremont,623.0,685.0,49,1221.0,598.0,536.0,1.9598715890850722,1.7824817518248175
2015,4415,Romilly-sur-Seine,386.0,441.0,170,831.0,445.0,390.0,2.1528497409326426,1.8843537414965987
2015,4416,Saint-Avold,687.0,779.0,131,1292.0,605.0,513.0,1.8806404657933042,1.6585365853658536
2015,4417,Saint-Dié-des-Vosges,553.0,598.0,110,1056.0,503.0,458.0,1.9095840867992766,1.765886287625418
2015,4418,Saint-Louis,437.0,493.0,91,980.0,543.0,487.0,2.242562929061785,1.9878296146044625
2015,4419,Sarrebourg,655.0,738.0,215,1326.0,671.0,588.0,2.0244274809160308,1.7967479674796747
2015,4420,Sarreguemines,696.0,754.0,141,1313.0,617.0,559.0,1.8864942528735633,1.7413793103448276
2015,4421,Sedan,429.0,473.0,245,918.0,489.0,445.0,2.13986013986014,1.9408033826638478
2015,4422,Sélestat,647.0,697.0,72,1326.0,679.0,629.0,2.0494590417310663,1.9024390243902438
2015,4423,Strasbourg,5714.0,6550.0,213,11847.0,6133.0,5297.0,2.0733286664333215,1.8087022900763359
2015,4424,Thionville,1598.0,1750.0,190,2996.0,1398.0,1246.0,1.8748435544430537,1.712
2015,4425,Troyes,1509.0,1742.0,358,3254.0,1745.0,1512.0,2.1563949635520214,1.86796785304248
2015,4426,Verdun,409.0,469.0,231,875.0,466.0,406.0,2.139364303178484,1.8656716417910448
2015,4427,Vitry-le-François Saint-Dizier,466.0,587.0,224,1000.0,534.0,413.0,2.1459227467811157,1.7035775127768313
2015,5201,Ancenis,603.0,652.0,23,1072.0,469.0,420.0,1.7777777777777777,1.6441717791411044
2015,5202,Angers,2808.0,3129.0,67,5659.0,2851.0,2530.0,2.0153133903133904,1.8085650367529562
2015,5203,Challans,1081.0,1227.0,42,2626.0,1545.0,1399.0,2.429232192414431,2.1401792991035045
2015,5204,Château-Gontier-sur-Mayenne,220.0,262.0,32,481.0,261.0,219.0,2.1863636363636365,1.8358778625954197
2015,5205,Châteaubriant,320.0,372.0,32,686.0,366.0,314.0,2.14375,1.8440860215053763
2015,5206,Cholet,1054.0,1169.0,35,2230.0,1176.0,1061.0,2.1157495256166983,1.9076133447390933
2015,5207,Fontenay-le-Comte,736.0,829.0,98,1467.0,731.0,638.0,1.9932065217391304,1.7696019300361883
2015,5208,La Ferté-Bernard,310.0,362.0,80,660.0,350.0,298.0,2.129032258064516,1.8232044198895028
2015,5209,La Flèche,287.0,312.0,28,589.0,302.0,277.0,2.052264808362369,1.8878205128205128
2015,5210,La Roche-sur-Yon,1050.0,1212.0,45,2124.0,1074.0,912.0,2.0228571428571427,1.7524752475247525
2015,5211,Laval,917.0,1074.0,85,2039.0,1122.0,965.0,2.223555070883315,1.898510242085661
2015,5212,Le Mans,2038.0,2343.0,148,4159.0,2121.0,1816.0,2.0407262021589796,1.7750746905676482
2015,5213,Les Herbiers-Montaigu,746.0,834.0,49,1486.0,740.0,652.0,1.9919571045576407,1.7817745803357314
2015,5214,Les Sables-d'Olonne,718.0,786.0,18,1615.0,897.0,829.0,2.2493036211699162,2.05470737913486
2015,5215,Mayenne,329.0,376.0,92,728.0,399.0,352.0,2.2127659574468086,1.9361702127659575
2015,5216,Nantes,8121.0,9115.0,95,15938.0,7817.0,6823.0,1.9625661864302426,1.7485463521667581
2015,5217,Pornic,577.0,631.0,16,1297.0,720.0,666.0,2.247833622183709,2.0554675118858956
2015,5218,Sablé-sur-Sarthe,240.0,275.0,52,517.0,277.0,242.0,2.154166666666667,1.88
2015,5219,Saint-Nazaire,1648.0,1893.0,37,3628.0,1980.0,1735.0,2.2014563106796117,1.9165346011621764
2015,5220,Saumur,599.0,636.0,45,1197.0,598.0,561.0,1.998330550918197,1.8820754716981132
2015,5221,Segré-en-Anjou Bleu,251.0,289.0,30,602.0,351.0,313.0,2.398406374501992,2.083044982698962
2015,5301,Auray,812.0,893.0,28,1757.0,945.0,864.0,2.163793103448276,1.967525195968645
2015,5302,Brest,2343.0,2612.0,92,4880.0,2537.0,2268.0,2.0827998292787027,1.8683001531393568
2015,5303,Carhaix-Plouguer,479.0,533.0,81,1008.0,529.0,475.0,2.104384133611691,1.8911819887429644
2015,5304,Dinan,705.0,745.0,66,1484.0,779.0,739.0,2.104964539007092,1.9919463087248321
2015,5305,Fougères,365.0,420.0,45,839.0,474.0,419.0,2.2986301369863016,1.9976190476190476
2015,5306,Guingamp,295.0,320.0,49,644.0,349.0,324.0,2.183050847457627,2.0125
2015,5307,Lamballe-Armor,413.0,462.0,40,960.0,547.0,498.0,2.324455205811138,2.0779220779220777
2015,5308,Lannion,813.0,881.0,65,1740.0,927.0,859.0,2.140221402214022,1.975028376844495
2015,5309,Lorient,1476.0,1655.0,35,3102.0,1626.0,1447.0,2.1016260162601625,1.874320241691843
2015,5310,Morlaix,783.0,877.0,59,1724.0,941.0,847.0,2.201787994891443,1.9657924743443558
2015,5311,Ploërmel,437.0,469.0,53,934.0,497.0,465.0,2.137299771167048,1.9914712153518124
2015,5312,Pontivy-Loudéac,597.0,714.0,64,1319.0,722.0,605.0,2.2093802345058626,1.8473389355742298
2015,5313,Quimper,1923.0,2168.0,83,4261.0,2338.0,2093.0,2.215808632345294,1.9654059040590406
2015,5314,Quimperlé,322.0,335.0,18,692.0,370.0,357.0,2.1490683229813663,2.065671641791045
2015,5315,Rennes,4833.0,5540.0,160,11010.0,6177.0,5470.0,2.278088144009932,1.9873646209386282
2015,5316,Saint-Brieuc,1153.0,1291.0,58,2443.0,1290.0,1152.0,2.118820468343452,1.8923315259488769
2015,5317,Saint-Malo,1174.0,1263.0,54,2642.0,1468.0,1379.0,2.250425894378194,2.0918448139350754
2015,5318,Vannes,1749.0,1875.0,60,3737.0,1988.0,1862.0,2.1366495140080044,1.9930666666666668
2015,5319,Vitré,496.0,590.0,56,1086.0,590.0,496.0,2.189516129032258,1.840677966101695
2015,7501,Agen,951.0,1082.0,99,2024.0,1073.0,942.0,2.128286014721346,1.8706099815157116
2015,7502,Angoulême,1559.0,1756.0,229,3155.0,1596.0,1399.0,2.023733162283515,1.7966970387243735
2015,7503,Bayonne,3961.0,4317.0,111,8134.0,4173.0,3817.0,2.053521837919717,1.8841788278897382
2015,7504,Bergerac,971.0,1067.0,153,1802.0,831.0,735.0,1.8558187435633369,1.6888472352389878
2015,7505,Bordeaux,13272.0,14664.0,164,24588.0,11316.0,9924.0,1.852622061482821,1.676759410801964
2015,7506,Bressuire,521.0,632.0,80,1295.0,774.0,663.0,2.4856046065259116,2.0490506329113924
2015,7507,Brive-la-Gaillarde,905.0,1070.0,98,2037.0,1132.0,967.0,2.250828729281768,1.9037383177570093
2015,7508,Châtellerault,496.0,591.0,50,1032.0,536.0,441.0,2.0806451612903225,1.7461928934010151
2015,7509,Cognac,899.0,996.0,191,1914.0,1015.0,918.0,2.129032258064516,1.9216867469879517
2015,7510,Dax,1414.0,1541.0,119,3033.0,1619.0,1492.0,2.144978783592645,1.9682024659312134
2015,7511,Guéret,664.0,896.0,255,1577.0,913.0,681.0,2.375,1.7600446428571428
2015,7512,La Rochelle,2479.0,2712.0,83,5187.0,2708.0,2475.0,2.0923759580476,1.9126106194690264
2015,7513,La Teste-de-Buch,1796.0,2000.0,33,3589.0,1793.0,1589.0,1.9983296213808464,1.7945
2015,7514,Langon,1110.0,1187.0,175,2009.0,899.0,822.0,1.8099099099099099,1.6925021061499579
2015,7515,Lesparre-Médoc,659.0,716.0,40,1305.0,646.0,589.0,1.9802731411229135,1.8226256983240223
2015,7516,Libourne,1392.0,1474.0,140,2518.0,1126.0,1044.0,1.8089080459770115,1.7082767978290367
2015,7517,Limoges,1866.0,2150.0,130,3983.0,2117.0,1833.0,2.134512325830654,1.8525581395348838
2015,7518,Marmande,725.0,793.0,131,1459.0,734.0,666.0,2.0124137931034483,1.8398486759142496
2015,7519,Mont-de-Marsan,825.0,995.0,166,1922.0,1097.0,927.0,2.3296969696969696,1.9316582914572864
2015,7520,Niort,1305.0,1464.0,158,2689.0,1384.0,1225.0,2.0605363984674328,1.8367486338797814
2015,7521,Oloron-Sainte-Marie,430.0,502.0,163,1024.0,594.0,522.0,2.3813953488372093,2.039840637450199
2015,7522,Pau,2478.0,2724.0,286,4842.0,2364.0,2118.0,1.9539951573849879,1.777533039647577
2015,7523,Périgueux,1615.0,1807.0,231,3158.0,1543.0,1351.0,1.9554179566563468,1.7476480354178197
