ze2020,libze2020,reg,population_2021_total,population_2022_total,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_total,unemployment_rate_est_2022,jobs_lt_2022_total,jobs_lt_per_1000_pop_2022,side_stocks_et_2023_total,side_stocks_ul_2023_total,side_stocks_et_per_1000_pop_2023,bpe_facilities_2024_total,bpe_facilities_per_1000_pop_2024,flores_presential_unit_loc_2024_total,flores_productive_unit_loc_2024_total,filosofi_s_hh_tax_weighted_proxy_2021,filosofi_s_dir_tax_di_weighted_proxy_2021,has_population_2022,has_active_lr_2022,has_jobs_lt_2022,has_side_stocks_et_2023,has_side_stocks_ul_2023,has_bpe_2024,has_flores_2024,has_filosofi_2021,source_coverage_count,source_coverage_ratio,is_structural_anomaly,anomaly_reason,is_training_eligible_v0,filosofi_s_hh_tax_weighted_proxy_2020,filosofi_s_dir_tax_di_weighted_proxy_2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total,jobs_lt_per_1000_pop_2021,bpe_facilities_2021_total,bpe_facilities_per_1000_pop_2021,side_stocks_et_2021_total,side_stocks_ul_2021_total,side_stocks_et_per_1000_pop_2021,bpe_facilities_2023_total,bpe_facilities_per_1000_pop_2023,bpe_evolution_commune_type_presence_2019_total,bpe_evolution_commune_type_presence_2024_total,bpe_evolution_commune_type_presence_delta_2019_2024,bpe_evolution_commune_type_presence_pct_change_2019_2024,side_stocks_et_2019_total,side_stocks_ul_2019_total,side_stocks_et_2020_total,side_stocks_ul_2020_total,flores_et_total_2019,flores_et_total_2020,flores_et_total_2021,side_creations_et_total_2019,side_creations_et_total_2020,side_creations_et_total_2021,side_creations_et_total_2022,side_creations_et_total_2023
2817,Vernon-Gisors,28,131343.0,132054.0,61474.55067,53982.8509,7491.69977,0.121867,42261.05673,320.0286,9244.0,8290.0,70.001666,4799.0,36.341194,2648.0,1251.0,51.555033,-14.658579,1,1,1,1,1,1,1,1,8,1.0,0,,1,69.290361,-14.17356,60986.165238,53512.041099,7474.124139,0.122554,41639.560906,317.02916,4086.0,31.109385,8585.0,7710.0,65.363209,4724.0,35.773244,1555,1665,110,0.07074,7830.0,6941.0,7998.0,7158.0,3573.0,3603.0,3722.0,1356,1406,1589,1757,1764
2818,Vire Normandie,28,43686.0,43756.0,18768.14029,17082.43765,1685.70264,0.089817,17130.005439999994,391.489292,2642.0,2344.0,60.380291,1454.0,33.229728,787.0,545.0,43.867921,-12.747519,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.990466,-12.283194,18840.804073,17057.817362,1782.986711,0.094634,16886.651067,386.546057,1234.0,28.247036,2578.0,2281.0,59.01204,1385.0,31.652802,374,377,3,0.008021,2362.0,2087.0,2440.0,2144.0,1292.0,1278.0,1300.0,330,339,417,397,372
2819,Yvetot-Vallée du Commerce,28,117612.0,117688.0,54667.2992,48773.17345,5894.12575,0.107818,39964.95355999998,339.58393,6515.0,5748.0,55.358235,3706.0,31.490041,2123.0,1054.0,45.607653,-13.507826,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.632852,-12.883521,54419.818236,48247.247579,6172.570657,0.113425,39118.992198,332.610552,3181.0,27.04656,6170.0,5400.0,52.460633,3614.0,30.708314,1450,1543,93,0.064138,5550.0,4810.0,5733.0,4965.0,3032.0,3010.0,3093.0,826,896,1084,977,1090
3201,Abbeville,32,92623.0,92321.0,40030.92552,34819.53779,5211.38773,0.130184,31168.607209999987,337.611239,6450.0,5385.0,69.864928,3915.0,42.406386,2146.0,1062.0,40.754579,-13.384863,1,1,1,1,1,1,1,1,8,1.0,0,,1,56.493794,-13.256114,39845.613942,34354.056059,5491.557884,0.137821,30803.311376,332.566548,3316.0,35.801043,6366.0,5724.0,68.730229,3847.0,41.669826,1540,1645,105,0.068182,5832.0,5184.0,5981.0,5367.0,3057.0,3002.0,3081.0,823,771,887,887,906
3202,Amiens,32,384189.0,384611.0,177323.00684,153616.66555,23706.34129,0.13369,152070.95980000007,395.389003,24471.0,21362.0,63.625325,13679.0,35.565805,7655.0,3585.0,46.204233,-15.573301,1,1,1,1,1,1,1,1,8,1.0,0,,1,69.272368,-15.060559,175699.593759,150961.357717,24738.236042,0.140798,150956.641019,392.922861,11742.0,30.563082,22774.0,19839.0,59.278116,13434.0,34.928798,4347,4717,370,0.085116,20384.0,17502.0,21195.0,18343.0,10583.0,10616.0,10854.0,3767,3964,4594,4716,4622
3203,Arras,32,181722.0,181801.0,84033.42917,75451.9013,8581.52787,0.10212,79176.59570000005,435.512432,12179.0,10701.0,66.990831,6386.0,35.126319,3867.0,2159.0,49.607585,-15.501835,1,1,1,1,1,1,1,1,8,1.0,0,,1,70.549715,-15.324781,84007.63344,74619.361244,9388.272196,0.111755,77488.366547,426.411588,5568.0,30.640209,11480.0,9982.0,63.173419,6275.0,34.515762,2225,2372,147,0.066067,10269.0,8872.0,10687.0,9289.0,5691.0,5695.0,5899.0,1669,1757,2063,2112,1909
3204,Berck,32,125596.0,126986.0,53325.75873,46710.49022,6615.26851,0.124054,47163.85468999997,371.409877,9610.0,8543.0,75.677634,5580.0,43.941852,3454.0,1432.0,45.291384,-14.483481,1,1,1,1,1,1,1,1,8,1.0,0,,1,55.853926,-14.626714,53067.775068,46059.568502,7008.206567,0.132061,45767.369638,364.401491,4753.0,37.843562,9027.0,7987.0,71.873308,5297.0,41.71326,1982,2111,129,0.065086,8268.0,7270.0,8409.0,7446.0,4572.0,4548.0,4681.0,1113,1150,1456,1441,1275
3205,Béthune,32,274725.0,275053.0,122645.52874,105594.5588,17050.96994,0.139026,80513.42936000005,292.719692,14302.0,12865.0,51.997251,8387.0,30.492305,4418.0,1650.0,40.470153,-12.660204,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.624776,-12.146656,120960.226555,103078.294347,17881.932209,0.147833,79664.206333,289.978001,7118.0,25.909546,13366.0,11897.0,48.652289,8317.0,30.237809,2404,2554,150,0.062396,12017.0,10552.0,12460.0,10987.0,5729.0,5748.0,5920.0,1858,2044,2438,2461,2512
3206,Boulogne-sur-Mer,32,165154.0,165320.0,72988.2424,63094.79937,9893.44303,0.135548,60110.832750000016,363.602908,10628.0,9411.0,64.287443,5674.0,34.321316,3530.0,1572.0,41.417807,-13.496889,1,1,1,1,1,1,1,1,8,1.0,0,,1,64.26792,-13.171136,73167.733252,62310.772768,10856.960484,0.148385,59255.083861,358.786853,4952.0,29.984136,10045.0,8807.0,60.822021,5582.0,33.76482,1647,1724,77,0.046752,9013.0,7810.0,9337.0,8162.0,4809.0,4821.0,4957.0,1338,1492,1662,1682,1648
3207,Calais,32,143461.0,143503.0,64027.38754,53963.80015,10063.58739,0.157176,50702.83156,353.32245,8035.0,7036.0,55.991861,4472.0,31.163112,2618.0,1035.0,42.056828,-12.945755,1,1,1,1,1,1,1,1,8,1.0,0,,1,65.334399,-12.519909,63585.805482,52587.045537,10998.759945,0.172975,50293.948008,350.575752,3904.0,27.212971,7661.0,6629.0,53.401273,4404.0,30.689254,1044,1082,38,0.036398,6882.0,5863.0,7082.0,6093.0,3445.0,3466.0,3536.0,1206,1248,1536,1405,1354
3208,Cambrai,32,154286.0,153787.0,69261.27932,57757.09194,11504.18738,0.166098,51526.011960000025,335.047904,9086.0,8079.0,59.081717,5330.0,34.658326,2906.0,1395.0,39.218188,-13.003938,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.66564,-12.65003,68884.782667,56627.41422,12257.368446,0.17794,50672.774181,328.434039,4607.0,29.86013,8677.0,7649.0,56.239711,5408.0,35.165521,1755,1864,109,0.062108,7892.0,6895.0,8116.0,7144.0,4206.0,4219.0,4313.0,1196,1335,1476,1507,1520
3209,Château-Thierry,32,72302.0,71928.0,33477.8246,29120.13087,4357.69373,0.130167,21673.649219999992,301.32423,4346.0,3957.0,60.421533,2640.0,36.70337,1235.0,896.0,45.28282,-14.134344,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.476709,-14.113467,33280.961342,28696.140251,4584.821092,0.137761,21630.725469,299.171883,2246.0,31.064148,4204.0,3786.0,58.145003,2546.0,35.396508,1169,1224,55,0.047049,3777.0,3391.0,3913.0,3499.0,2173.0,2117.0,2156.0,666,671,832,755,815
3210,Compiègne,32,200121.0,200394.0,93740.01646,82410.766,11329.25046,0.120858,74221.94217000007,370.380062,13504.0,11997.0,67.387247,7021.0,35.035979,3947.0,1967.0,52.216312,-16.389288,1,1,1,1,1,1,1,1,8,1.0,0,,1,72.307297,-16.022571,93360.725674,81757.858652,11602.867023,0.12428,73709.015365,368.322242,6007.0,30.01684,12719.0,11180.0,63.556548,6782.0,33.843329,2421,2615,194,0.080132,11431.0,10006.0,11771.0,10328.0,5640.0,5694.0,5866.0,1859,1870,2290,2235,2393
3211,Creil,32,302057.0,303955.0,141316.30871,124032.52226,17283.78645,0.122306,95373.53595,313.775184,19902.0,17974.0,65.476798,10448.0,34.373509,5465.0,2295.0,52.817112,-15.522014,1,1,1,1,1,1,1,1,8,1.0,0,,1,74.895781,-15.636606,140397.291103,122949.61488,17447.676223,0.124274,94453.820498,312.701975,8745.0,28.951489,18603.0,16658.0,61.587714,10239.0,33.685907,2870,3064,194,0.067596,16589.0,14740.0,17153.0,15369.0,7289.0,7350.0,7598.0,3206,3308,3990,4233,4070
3212,Douai,32,243616.0,243824.0,106781.90606,89031.01924,17750.88682,0.166235,78201.703,320.730129,12306.0,10991.0,50.470831,7149.0,29.320329,3626.0,1457.0,41.061498,-12.57253,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.796326,-12.2141,106089.802467,88055.677447,18034.12502,0.169989,77498.637069,318.11801,5967.0,24.493465,11552.0,10243.0,47.418889,7074.0,29.01273,1965,2073,108,0.054962,10237.0,8926.0,10603.0,9341.0,4868.0,4879.0,5006.0,1823,2030,2327,2292,2349
3213,Dunkerque,32,272372.0,272414.0,121187.21815,104228.55092,16958.66723,0.139938,103655.52487000002,380.507334,14926.0,13144.0,54.791604,8447.0,31.007951,4696.0,2201.0,46.286202,-13.89552,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.828262,-13.727524,121500.883045,103640.854708,17860.028337,0.146995,102897.685154,377.783638,7235.0,26.562936,14244.0,12471.0,52.296124,8422.0,30.916179,2011,2057,46,0.022874,12683.0,11013.0,13226.0,11522.0,6756.0,6728.0,6808.0,2141,2290,2894,2705,2528
3214,Laon,32,104432.0,104372.0,46719.58517,40023.94263,6695.64254,0.143316,35215.78274,337.406419,5705.0,5149.0,54.660254,3730.0,35.737554,2005.0,971.0,40.790862,-13.293097,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.326641,-12.853737,46902.839808,39737.417436,7165.422373,0.152772,34965.124408,334.81236,3093.0,29.617359,5453.0,4848.0,52.215796,3528.0,33.802169,1675,1819,144,0.08597,4980.0,4403.0,5054.0,4485.0,2938.0,2921.0,2917.0,738,751,912,977,945
3215,Lens,32,391443.0,390806.0,169664.34534,142520.5534,27143.79194,0.159985,125663.84612,321.550452,18724.0,16415.0,47.91124,11251.0,28.78922,5839.0,2140.0,38.254772,-11.828442,1,1,1,1,1,1,1,1,8,1.0,0,,1,67.217697,-11.289137,167950.076816,138869.370915,29080.7059,0.173151,123451.682174,315.375884,9576.0,24.463332,17493.0,15155.0,44.688499,11122.0,28.459133,2426,2469,43,0.017725,15294.0,13069.0,15948.0,13700.0,7424.0,7459.0,7693.0,2968,3131,3863,3857,3809
3216,Lille,32,938450.0,944572.0,459877.05743,407560.2962,52316.76123,0.113762,471664.72326999984,499.342266,88797.0,77811.0,94.007656,33659.0,35.634128,19616.0,11717.0,54.901979,-17.236511,1,1,1,1,1,1,1,1,8,1.0,0,,1,78.7716,-16.945163,452788.221653,396827.281363,55960.94029,0.123592,462867.690881,493.225735,28209.0,30.05914,82029.0,71441.0,87.409026,32495.0,34.401824,5017,5222,205,0.040861,72525.0,62741.0,75822.0,65846.0,28859.0,29276.0,30254.0,14397,15067,17908,17228,16913
3217,Maubeuge,32,243947.0,242992.0,103149.10979,83406.68155,19742.42824,0.191397,73862.10716,303.969296,11440.0,10227.0,47.079739,7713.0,31.741786,3859.0,1675.0,34.494728,-11.199681,1,1,1,1,1,1,1,1,8,1.0,0,,1,58.239008,-10.930031,102578.335153,81960.554399,20617.780754,0.200995,73392.99795,300.856325,6621.0,27.141141,10891.0,9696.0,44.644943,7724.0,31.787055,2870,2972,102,0.03554,9999.0,8800.0,10273.0,9061.0,5338.0,5340.0,5452.0,1699,1769,1953,2071,2133
3218,Roubaix-Tourcoing,32,412827.0,413993.0,183840.80426,154322.75926,29518.045,0.160563,128653.82330999998,310.763282,28692.0,26080.0,69.30552,12747.0,30.790376,6361.0,3308.0,43.369663,-13.813423,1,1,1,1,1,1,1,1,8,1.0,0,,1,70.282414,-13.47653,182591.688025,150786.620735,31805.067289,0.174187,126778.69273,307.09884,10880.0,26.354865,27107.0,24524.0,65.661887,12784.0,30.879749,1320,1341,21,0.015909,23807.0,21258.0,24830.0,22380.0,9308.0,9273.0,9555.0,5134,5680,6734,6175,6060
3219,Saint-Omer,32,172250.0,172004.0,77932.47579,68634.21145,9298.26434,0.119312,64607.44219000001,375.615929,10336.0,9204.0,60.091626,5743.0,33.388758,3405.0,1610.0,42.37264,-13.384902,1,1,1,1,1,1,1,1,8,1.0,0,,1,65.692197,-12.975472,77611.967803,67737.42309,9874.544713,0.12723,63768.205361,370.207288,5053.0,29.335269,9818.0,8653.0,56.998549,5746.0,33.4062,1952,2079,127,0.065061,8925.0,7753.0,9101.0,8033.0,4734.0,4699.0,4831.0,1414,1337,1624,1611,1660
3220,Saint-Quentin,32,249617.0,248554.0,107177.87321,89006.88829,18170.98492,0.16954,85383.44385000001,343.520699,13876.0,12232.0,55.826903,8413.0,33.847776,4532.0,2413.0,37.804787,-12.630686,1,1,1,1,1,1,1,1,8,1.0,0,,1,59.312623,-12.032573,107836.868237,88886.984456,18949.883781,0.175727,85118.540538,340.996569,7122.0,28.531711,13102.0,11485.0,52.488412,8210.0,33.031052,3159,3373,214,0.067743,11946.0,10343.0,12206.0,10649.0,6688.0,6660.0,6733.0,1853,1909,2325,2187,2370
3221,Soissons,32,166833.0,166743.0,78258.24615,68204.3561,10053.89005,0.128471,49579.48216999999,297.340711,9891.0,8891.0,59.318832,5682.0,34.076393,3033.0,1611.0,47.31262,-14.152274,1,1,1,1,1,1,1,1,8,1.0,0,,1,67.755752,-13.862801,77976.971303,67609.936105,10367.035198,0.13295,49130.389106,294.488435,4833.0,28.969089,9317.0,8322.0,55.846265,5541.0,33.23078,2201,2348,147,0.066788,8378.0,7445.0,8624.0,7667.0,4437.0,4427.0,4541.0,1340,1418,1821,1792,1758
3222,Valenciennes,32,391671.0,391127.0,173313.11474,143911.1659,29401.94884,0.169646,132699.11137000003,339.273718,21111.0,18850.0,53.974796,11988.0,30.649891,6123.0,2537.0,39.377397,-12.545346,1,1,1,1,1,1,1,1,8,1.0,0,,1,66.464256,-12.167655,171276.615087,140862.5912,30414.023886,0.177573,130635.486939,333.533723,10453.0,26.688215,19935.0,17561.0,50.897309,12131.0,31.015501,3164,3351,187,0.059102,17391.0,15115.0,18244.0,16035.0,8168.0,8181.0,8517.0,3356,3808,4131,4087,4076
4401,Bar-le-Duc,44,67030.0,66470.0,29132.9837,25746.46715,3386.51655,0.116243,26922.25718,405.028692,3918.0,3466.0,58.943884,2705.0,40.69505,1586.0,665.0,45.4099,-13.878379,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.264574,-13.849113,29179.13758,25647.254551,3531.883029,0.121041,26738.464104,398.902941,2329.0,34.745636,3747.0,3289.0,55.900343,2638.0,39.687077,1196,1279,83,0.069398,3549.0,3089.0,3528.0,3069.0,2192.0,2146.0,2172.0,477,474,590,586,647
4402,Châlons-en-Champagne,44,108196.0,107630.0,49938.059,44523.50215,5414.55685,0.108425,46766.441660000026,434.511211,6735.0,5898.0,62.57549,3795.0,35.259686,2135.0,1363.0,47.751621,-14.039147,1,1,1,1,1,1,1,1,8,1.0,0,,1,68.233545,-14.078219,50190.145586,44483.703218,5706.442368,0.113696,46752.095481,432.105581,3189.0,29.474287,6435.0,5606.0,59.475397,3664.0,34.042553,1306,1341,35,0.026799,5958.0,5123.0,6011.0,5206.0,3397.0,3371.0,3445.0,903,1045,1194,1213,1137
4403,Charleville-Mézières,44,155376.0,154183.0,68453.26755,57838.34989,10614.91766,0.155068,56867.03793999996,368.828197,9437.0,8467.0,61.206488,6002.0,38.927768,3155.0,1254.0,38.677943,-12.920902,1,1,1,1,1,1,1,1,8,1.0,0,,1,60.165605,-12.596342,68481.940394,57442.499809,11039.440585,0.161202,56817.920322,365.680159,5282.0,33.994954,9053.0,8002.0,58.265112,5940.0,38.525648,2149,2185,36,0.016752,8360.0,7412.0,8510.0,7532.0,4448.0,4333.0,4402.0,1312,1355,1491,1664,1669
4404,Chaumont,44,122789.0,122367.0,54403.53671,48828.76533,5574.77138,0.102471,49519.47351999999,404.679967,8123.0,7192.0,66.382276,5459.0,44.611701,3079.0,1515.0,45.637472,-14.27011,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.215094,-13.567547,54179.435553,48320.825206,5858.610347,0.108133,49365.390347,402.034306,4689.0,38.18746,7810.0,6811.0,63.605046,5340.0,43.639216,2602,2668,66,0.025365,7165.0,6226.0,7303.0,6370.0,4382.0,4365.0,4444.0,927,1053,1221,1214,1167
4405,Colmar,44,208524.0,208780.0,100221.66889,90854.90234,9366.76655,0.09346,89692.65822999999,429.603689,17829.0,15974.0,85.396111,8170.0,39.132101,5351.0,2567.0,54.56542,-16.418534,1,1,1,1,1,1,1,1,8,1.0,0,,1,71.770405,-16.336183,100739.774985,90492.55604,10247.218945,0.10172,89410.654061,428.778721,7006.0,33.598051,17030.0,15192.0,81.669256,8137.0,38.97404,2210,2249,39,0.017647,15522.0,13721.0,15888.0,14163.0,7716.0,7617.0,7792.0,2067,2115,2600,2589,2526
4406,Épernay,44,83018.0,82685.0,39663.81303,35942.82499,3720.98804,0.093813,36349.429320000025,439.613344,6411.0,5788.0,77.535224,3324.0,40.200762,1724.0,2842.0,50.42666,-16.262263,1,1,1,1,1,1,1,1,8,1.0,0,,1,68.726709,-16.474485,39403.440137,35640.186289,3763.253848,0.095506,36110.712948,434.974499,2781.0,33.498759,6189.0,5594.0,74.550098,3226.0,39.015541,1306,1351,45,0.034456,5772.0,5187.0,5878.0,5295.0,4609.0,4478.0,4539.0,751,699,969,952,930
4407,Épinal,44,184570.0,183701.0,82408.39186,72401.35716,10007.0347,0.121432,72141.11720999988,392.709442,12972.0,11446.0,70.614749,7568.0,41.197381,4333.0,1959.0,45.387445,-14.51641,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.915108,-14.197449,82602.74068,72219.478162,10383.262519,0.125701,71859.401635,389.334137,6465.0,35.027361,12228.0,10785.0,66.251287,7445.0,40.527814,2944,3090,146,0.049592,11359.0,9819.0,11597.0,10116.0,6020.0,5983.0,6120.0,1602,1753,2037,1971,2015
4408,Forbach,44,107098.0,106534.0,44286.34552,37497.00217,6789.34335,0.153306,27053.91341,253.946284,5249.0,4676.0,49.270655,3542.0,33.247602,1763.0,495.0,40.440113,-12.785107,1,1,1,1,1,1,1,1,8,1.0,0,,1,62.921486,-12.712658,44156.160251,36759.089155,7397.071097,0.167521,26929.353415,251.445904,3081.0,28.768044,5144.0,4536.0,48.030776,3544.0,33.266375,929,946,17,0.018299,4703.0,4134.0,4840.0,4273.0,2279.0,2241.0,2291.0,834,855,1033,1029,1156
4409,Haguenau,44,255038.0,255675.0,127293.20648,116950.75195,10342.45453,0.081249,91333.13425999992,357.223562,18908.0,17180.0,73.953261,9748.0,38.126528,5793.0,2567.0,57.785249,-15.819409,1,1,1,1,1,1,1,1,8,1.0,0,,1,74.725435,-15.707724,127107.777521,116417.702447,10690.075074,0.084102,90940.191649,356.575066,8465.0,33.191132,17801.0,16024.0,69.797442,9730.0,38.056126,3143,3298,155,0.049316,16051.0,14448.0,16730.0,15059.0,7811.0,7843.0,8064.0,2043,2247,2722,2842,2669
4410,Metz,44,446360.0,447873.0,213355.62835,189568.64328,23786.98507,0.11149,181523.35275000017,405.300951,32650.0,28581.0,72.90013,17054.0,38.077759,9938.0,3918.0,46.358041,-13.856275,1,1,1,1,1,1,1,1,8,1.0,0,,1,68.990887,-14.191984,211639.729421,186693.851978,24945.877443,0.11787,180058.975277,403.394066,14337.0,32.119814,30683.0,26510.0,68.740479,16700.0,37.287356,4076,4255,179,0.043916,27250.0,23284.0,28247.0,24269.0,13119.0,13100.0,13490.0,4490,4833,6195,6111,5979
4411,Mulhouse,44,437167.0,437188.0,203668.37841,178041.097,25627.28141,0.125828,160945.41516999988,368.137769,32702.0,29374.0,74.800772,15721.0,35.959358,9220.0,4161.0,50.348527,-15.849698,1,1,1,1,1,1,1,1,8,1.0,0,,1,72.26133,-15.558834,203082.193911,175828.760959,27253.432952,0.134199,160560.730477,367.275505,13224.0,30.24931,30881.0,27499.0,70.638909,15675.0,35.854141,3743,3917,174,0.046487,27684.0,24482.0,28911.0,25667.0,12930.0,12918.0,13254.0,4522,4931,5877,5648,5634
4412,Nancy,44,556765.0,556837.0,256840.46616,227787.0799,29053.38626,0.113118,226414.1933699998,406.607667,41603.0,36515.0,74.713067,20511.0,36.834837,11889.0,5172.0,52.142894,-16.47574,1,1,1,1,1,1,1,1,8,1.0,0,,1,70.999431,-16.31886,254686.507132,224394.243128,30292.264004,0.118939,223094.4333,400.697661,17466.0,31.370506,39063.0,33927.0,70.16066,19978.0,35.877645,5574,5815,241,0.043236,34854.0,29933.0,36396.0,31416.0,16042.0,16115.0,16490.0,6021,6479,7407,7045,7660
4413,Reims,44,330473.0,330859.0,155234.92462,136262.28348,18972.64114,0.122219,144592.45091999997,437.021362,27596.0,24178.0,83.407131,12826.0,38.765758,7340.0,4781.0,49.600897,-16.354442,1,1,1,1,1,1,1,1,8,1.0,0,,1,72.194455,-15.984169,153436.287364,133526.863575,19909.423789,0.129757,142607.161217,431.524394,10384.0,31.421629,25915.0,22483.0,78.417904,12225.0,36.949274,2646,2899,253,0.095616,22809.0,19551.0,23740.0,20518.0,11412.0,11412.0,11694.0,4164,4370,5914,5717,5365
4414,Remiremont,44,85063.0,84459.0,37633.4558,33626.7673,4006.6885,0.106466,32429.57683999999,383.968279,7839.0,7131.0,92.814265,4120.0,48.781065,2214.0,871.0,44.896422,-13.749178,1,1,1,1,1,1,1,1,8,1.0,0,,1,60.187999,-13.374966,37521.860707,33282.977523,4238.883184,0.112971,32315.84711,379.90486,3347.0,39.347307,7521.0,6784.0,88.41682,4001.0,47.372098,1295,1336,41,0.03166,6856.0,6168.0,7074.0,6386.0,2964.0,2954.0,3041.0,848,888,947,1023,1025
4415,Romilly-sur-Seine,44,83877.0,83573.0,36696.16406,31685.91997,5010.24409,0.136533,27723.3305,331.725922,5060.0,4571.0,60.54587,2886.0,34.532684,1548.0,1329.0,41.854272,-12.941275,1,1,1,1,1,1,1,1,8,1.0,0,,1,61.615764,-12.576039,36797.553237,31539.610193,5257.943044,0.142888,27374.505674,326.364864,2521.0,30.055915,4833.0,4328.0,57.620087,2886.0,34.532684,1362,1414,52,0.038179,4422.0,3948.0,4514.0,4049.0,2767.0,2780.0,2835.0,691,749,926,1484,1032
4416,Saint-Avold,44,123825.0,122928.0,54755.28689,48426.99387,6328.29302,0.115574,37471.16146999998,304.822022,7469.0,6706.0,60.759144,4818.0,39.193674,2407.0,911.0,45.663853,-13.273321,1,1,1,1,1,1,1,1,8,1.0,0,,1,63.527557,-13.223741,55021.478213,48242.572308,6778.905904,0.123205,37969.671544,306.639786,4128.0,33.337371,6915.0,6167.0,55.844942,4745.0,38.599831,1691,1762,71,0.041987,6333.0,5575.0,6493.0,5778.0,3145.0,3118.0,3200.0,995,1033,1254,1361,1378
4417,Saint-Dié-des-Vosges,44,87040.0,86575.0,37596.52143,32160.59252,5435.92891,0.144586,28081.23226,324.357289,6581.0,5991.0,76.015016,3644.0,42.090673,1895.0,784.0,40.830766,-13.067577,1,1,1,1,1,1,1,1,8,1.0,0,,1,59.671666,-12.25358,37640.914906,31726.766412,5914.148494,0.15712,27743.830045,318.748047,3092.0,35.523897,6112.0,5521.0,70.220588,3619.0,41.801906,1314,1397,83,0.063166,5619.0,5007.0,5769.0,5167.0,2612.0,2603.0,2693.0,811,839,967,1005,1046
4418,Saint-Louis,44,111307.0,111904.0,57039.99991,51326.74656,5713.25335,0.100162,29391.82393999999,262.65213,6083.0,5500.0,54.359094,3113.0,27.818487,1889.0,733.0,65.796618,-22.033188,1,1,1,1,1,1,1,1,8,1.0,0,,1,89.716961,-21.638098,56320.245592,50411.799774,5908.445818,0.104908,29572.816466,265.686942,2643.0,23.745137,5894.0,5315.0,52.952644,3088.0,27.595081,1233,1321,88,0.071371,5227.0,4691.0,5457.0,4916.0,2462.0,2472.0,2513.0,837,966,1084,1031,1062
4419,Sarrebourg,44,111228.0,110733.0,50707.02097,45995.99338,4711.02759,0.092907,42982.92989999998,388.167302,7745.0,7056.0,69.943016,4968.0,44.864674,2621.0,1136.0,48.248975,-15.509363,1,1,1,1,1,1,1,1,8,1.0,0,,1,67.029349,-14.91581,51247.094734,46093.54627,5153.548464,0.100563,42726.500936,384.134399,4250.0,38.209803,7256.0,6513.0,65.235372,4967.0,44.855644,2070,2180,110,0.05314,6651.0,5973.0,6858.0,6174.0,3623.0,3590.0,3662.0,889,942,1168,1154,1228
4420,Sarreguemines,44,124660.0,123855.0,57447.73576,51219.9042,6227.83156,0.108409,43962.749649999976,354.95337,7907.0,7201.0,63.840782,5130.0,41.419402,2522.0,1042.0,46.723711,-14.871145,1,1,1,1,1,1,1,1,8,1.0,0,,1,67.543101,-14.993704,57773.951882,51498.588326,6275.363556,0.108619,44096.283422,353.73242,4391.0,35.223809,7494.0,6772.0,60.115514,5046.0,40.741189,2001,2099,98,0.048976,6838.0,6135.0,7093.0,6418.0,3562.0,3517.0,3564.0,927,1010,1180,1227,1237
4421,Sedan,44,94804.0,94245.0,40983.79398,35077.31445,5906.47953,0.144117,29168.61532000002,309.497749,5280.0,4813.0,56.024192,3653.0,38.760677,1830.0,1076.0,38.943132,-12.257839,1,1,1,1,1,1,1,1,8,1.0,0,,1,59.051729,-11.82706,40991.787529,35003.428343,5988.359186,0.146087,29255.482193,308.589112,3162.0,33.353023,5058.0,4548.0,53.352179,3607.0,38.272587,1722,1778,56,0.03252,4614.0,4137.0,4705.0,4259.0,2796.0,2776.0,2838.0,666,767,856,904,933
4422,Sélestat,44,105121.0,105483.0,52159.15984,47940.95776,4218.20208,0.080872,36749.16261000003,348.389433,8071.0,7399.0,76.514699,4098.0,38.849862,2278.0,1189.0,55.663054,-15.473032,1,1,1,1,1,1,1,1,8,1.0,0,,1,74.559599,-15.170111,52031.402832,47639.369339,4392.033493,0.084411,36138.501014,343.780035,3479.0,33.095195,7720.0,6989.0,73.43918,4018.0,38.091446,1420,1479,59,0.041549,6918.0,6281.0,7187.0,6562.0,3327.0,3337.0,3414.0,936,971,1249,1170,1187
4423,Strasbourg,44,751369.0,754828.0,366209.52008,325897.40991,40312.11017,0.110079,346869.7621300001,459.534837,71672.0,63657.0,94.951433,28981.0,38.394177,18367.0,9326.0,54.261527,-17.410247,1,1,1,1,1,1,1,1,8,1.0,0,,1,74.724398,-17.407928,362132.504677,319757.212554,42375.292123,0.117016,342574.593583,455.933893,24681.0,32.848041,67887.0,59821.0,90.351079,28400.0,37.624465,4928,5114,186,0.037744,60209.0,52920.0,62781.0,55401.0,25755.0,25926.0,26747.0,9994,10440,12712,12452,11435
