ze2020,libze2020,reg,year,is_structural_anomaly,anomaly_reason,bpe_evolution_commune_type_presence_total,side_stocks_et_total,side_stocks_ul_total,flores_et_total,side_creations_et_total,filosofi_s_hh_tax_weighted_proxy,filosofi_s_dir_tax_di_weighted_proxy,population_total,active_lr_total,employed_lr_total,unemployed_lr_total,unemployment_rate_est,jobs_lt_total,jobs_lt_per_1000_pop,side_stocks_et_per_1000_pop,bpe_facilities_total,bpe_facilities_per_1000_pop,flores_presential_unit_loc_total,flores_productive_unit_loc_total,observed_feature_count,has_any_feature_value,is_source_year_row,is_training_eligible_panel_v0
0401,L'Est,4,2021,0,,,6681.0,6094.0,3292.0,1500,23.861187,-10.844964,127924.0,53367.365172,35714.808071,17652.557101,0.330774,30389.151553,237.556296,52.226322,4012.0,31.362371,,,16,1,1,1
0401,L'Est,4,2022,0,,,,,,1548,,,128965.0,53693.61527,36950.17448,16743.44079,0.311833,31464.367110000003,243.976018,,,,,,8,1,1,1
0401,L'Est,4,2023,0,,,7563.0,6969.0,,1488,,,,,,,,,,58.643818,4634.0,35.93223,,,6,1,1,1
0401,L'Est,4,2024,0,,417,,,,,,,,,,,,,,,4859.0,37.676889,2573.0,1058.0,5,1,1,1
0402,L'Ouest,4,2019,0,,438,16744.0,14999.0,6456.0,2569,,,,,,,,,,,,,,,5,1,1,1
0402,L'Ouest,4,2020,0,,,18161.0,16348.0,6763.0,3028,75.972341,-13.601149,,,,,,,,,,,,,6,1,1,1
0402,L'Ouest,4,2021,0,,,20322.0,18377.0,7300.0,3576,34.079524,-13.714363,215613.0,98914.244601,71316.599151,27597.64545,0.279006,70563.219002,327.267924,94.252202,7800.0,36.175926,,,16,1,1,1
0402,L'Ouest,4,2022,0,,,,,,3798,,,218990.0,99725.37812,74625.82899,25099.54913,0.251687,73379.52517000001,335.081626,,,,,,8,1,1,1
0402,L'Ouest,4,2023,0,,,22308.0,20205.0,,3752,,,,,,,,,,101.867665,8770.0,40.047491,,,6,1,1,1
0402,L'Ouest,4,2024,0,,456,,,,,,,,,,,,,,,9250.0,42.239372,5085.0,2663.0,5,1,1,1
0403,Le Nord,4,2019,0,,297,13017.0,11516.0,6464.0,2056,,,,,,,,,,,,,,,5,1,1,1
0403,Le Nord,4,2020,0,,,14090.0,12521.0,6665.0,2613,75.964984,-14.574321,,,,,,,,,,,,,6,1,1,1
0403,Le Nord,4,2021,0,,,15942.0,14179.0,7045.0,3368,36.147164,-14.669908,213402.0,97553.279707,70649.860509,26903.419198,0.275782,84163.07522,394.387472,74.70408,6707.0,31.428946,,,16,1,1,1
0403,Le Nord,4,2022,0,,,,,,3613,,,216588.0,97929.68138,72972.81821,24956.86317,0.254845,86888.47618999999,401.169392,,,,,,8,1,1,1
0403,Le Nord,4,2023,0,,,18264.0,16389.0,,3577,,,,,,,,,,84.326001,7572.0,34.960386,,,6,1,1,1
0403,Le Nord,4,2024,0,,300,,,,,,,,,,,,,,,8138.0,37.573642,5100.0,2517.0,5,1,1,1
0404,Le Sud,4,2019,0,,758,16401.0,14368.0,8251.0,2974,,,,,,,,,,,,,,,5,1,1,1
0404,Le Sud,4,2020,0,,,17987.0,15877.0,8585.0,3520,68.959309,-11.749105,,,,,,,,,,,,,6,1,1,1
0404,Le Sud,4,2021,0,,,20516.0,18211.0,9282.0,4070,28.624027,-11.983021,314218.0,140924.854671,95298.504471,45626.350201,0.323764,92151.664763,293.273029,65.292249,10562.0,33.613606,,,16,1,1,1
0404,Le Sud,4,2022,0,,,,,,4342,,,316805.0,141402.91323,99437.31705,41965.59618,0.29678,95456.11366,301.308735,,,,,,8,1,1,1
0404,Le Sud,4,2023,0,,,23402.0,21033.0,,4522,,,,,,,,,,73.868784,11560.0,36.489323,,,6,1,1,1
0404,Le Sud,4,2024,0,,786,,,,,,,,,,,,,,,12272.0,38.736762,6914.0,3153.0,5,1,1,1
0601,Mayotte,6,2019,1,structural_missing_rp_filosofi_mayotte,698,2175.0,1918.0,,1144,,,,,,,,,,,,,,,4,1,1,0
0601,Mayotte,6,2020,1,structural_missing_rp_filosofi_mayotte,,2016.0,1957.0,,1476,,,,,,,,,,,,,,,3,1,1,0
0601,Mayotte,6,2021,1,structural_missing_rp_filosofi_mayotte,,2190.0,2108.0,,1972,,,,,,,,,,,4870.0,,,,4,1,1,0
0601,Mayotte,6,2022,1,structural_missing_rp_filosofi_mayotte,,,,,1989,,,,,,,,,,,,,,,1,1,1,0
0601,Mayotte,6,2023,1,structural_missing_rp_filosofi_mayotte,,3924.0,3801.0,,1946,,,,,,,,,,,6494.0,,,,4,1,1,0
0601,Mayotte,6,2024,1,structural_missing_rp_filosofi_mayotte,861,,,,,,,,,,,,,,,6875.0,,2328.0,894.0,4,1,1,0
1101,Cergy-Vexin,11,2019,0,,3573,40037.0,35912.0,15740.0,9950,,,,,,,,,,,,,,,5,1,1,1
1101,Cergy-Vexin,11,2020,0,,,42745.0,38663.0,16050.0,10675,84.456904,-17.779318,,,,,,,,,,,,,6,1,1,1
1101,Cergy-Vexin,11,2021,0,,,46992.0,42549.0,16684.0,12170,63.749011,-17.717548,640039.0,315057.035149,281190.271828,33866.763321,0.107494,191093.894892,298.566017,73.420526,19360.0,30.248157,,,16,1,1,1
1101,Cergy-Vexin,11,2022,0,,,,,,12073,,,647954.0,318873.92534,285234.47451,33639.45083,0.105495,194132.94595999995,299.609148,,,,,,8,1,1,1
1101,Cergy-Vexin,11,2023,0,,,49743.0,45511.0,,12209,,,,,,,,,,76.769339,22847.0,35.260219,,,6,1,1,1
1101,Cergy-Vexin,11,2024,0,,3664,,,,,,,,,,,,,,,23140.0,35.712412,11849.0,6003.0,5,1,1,1
1102,Coulommiers,11,2019,0,,869,4607.0,4227.0,1897.0,899,,,,,,,,,,,,,,,5,1,1,1
1102,Coulommiers,11,2020,0,,,4799.0,4408.0,1905.0,956,73.637957,-14.503163,,,,,,,,,,,,,6,1,1,1
1102,Coulommiers,11,2021,0,,,5213.0,4783.0,1986.0,1130,55.469294,-14.676859,74981.0,36360.3733,32488.692206,3871.681093,0.106481,17741.874381,236.618268,69.524279,2260.0,30.140969,,,16,1,1,1
1102,Coulommiers,11,2022,0,,,,,,1093,,,75538.0,37120.6583,33411.52374,3709.13456,0.099921,18154.95169999999,240.34197,,,,,,8,1,1,1
1102,Coulommiers,11,2023,0,,,5507.0,5151.0,,1222,,,,,,,,,,72.903704,2634.0,34.869867,,,6,1,1,1
1102,Coulommiers,11,2024,0,,950,,,,,,,,,,,,,,,2710.0,35.875983,1438.0,644.0,5,1,1,1
1103,Étampes,11,2019,0,,1194,6573.0,6002.0,2827.0,1396,,,,,,,,,,,,,,,5,1,1,1
1103,Étampes,11,2020,0,,,6782.0,6215.0,2801.0,1318,77.75586,-16.332284,,,,,,,,,,,,,6,1,1,1
1103,Étampes,11,2021,0,,,7426.0,6816.0,2845.0,1576,61.118366,-16.474989,110371.0,54315.655479,49140.554692,5175.100787,0.095278,31108.990448,281.858373,67.282167,3342.0,30.279693,,,16,1,1,1
1103,Étampes,11,2022,0,,,,,,1592,,,110492.0,54165.46236,49456.96283,4708.49953,0.086928,31131.966900000003,281.757656,,,,,,8,1,1,1
1103,Étampes,11,2023,0,,,7807.0,7206.0,,1595,,,,,,,,,,70.656699,3958.0,35.821598,,,6,1,1,1
1103,Étampes,11,2024,0,,1266,,,,,,,,,,,,,,,3936.0,35.622489,2060.0,864.0,5,1,1,1
1104,Évry-Courcouronnes,11,2019,0,,2964,35088.0,31108.0,14663.0,8975,,,,,,,,,,,,,,,5,1,1,1
1104,Évry-Courcouronnes,11,2020,0,,,37358.0,33374.0,14851.0,10130,81.569139,-16.574411,,,,,,,,,,,,,6,1,1,1
1104,Évry-Courcouronnes,11,2021,0,,,40963.0,36606.0,15473.0,11332,60.08352,-16.4294,614986.0,295544.891829,261910.207852,33634.683977,0.113806,199399.607887,324.234386,66.60802,17738.0,28.842933,,,16,1,1,1
1104,Évry-Courcouronnes,11,2022,0,,,,,,11394,,,620425.0,297694.77798,265413.09413,32281.68385,0.108439,204031.99323,328.858433,,,,,,8,1,1,1
1104,Évry-Courcouronnes,11,2023,0,,,43211.0,39089.0,,11340,,,,,,,,,,69.647419,21085.0,33.984769,,,6,1,1,1
1104,Évry-Courcouronnes,11,2024,0,,3098,,,,,,,,,,,,,,,21299.0,34.329693,11108.0,5213.0,5,1,1,1
1105,Fontainebleau-Nemours,11,2019,0,,2166,14352.0,12924.0,5596.0,2630,,,,,,,,,,,,,,,5,1,1,1
1105,Fontainebleau-Nemours,11,2020,0,,,14863.0,13493.0,5595.0,2653,72.66959,-17.191453,,,,,,,,,,,,,6,1,1,1
1105,Fontainebleau-Nemours,11,2021,0,,,16134.0,14638.0,5753.0,3043,58.1428,-17.126369,201762.0,92139.421784,81446.045453,10693.376331,0.116056,59076.322509,292.802027,79.965504,6513.0,32.280608,,,16,1,1,1
1105,Fontainebleau-Nemours,11,2022,0,,,,,,3204,,,201743.0,92242.04902,82128.85965,10113.18937,0.109638,59736.44206000001,296.101684,,,,,,8,1,1,1
1105,Fontainebleau-Nemours,11,2023,0,,,17116.0,15770.0,,3128,,,,,,,,,,84.840614,7477.0,37.062005,,,6,1,1,1
1105,Fontainebleau-Nemours,11,2024,0,,2286,,,,,,,,,,,,,,,7462.0,36.987653,4058.0,1839.0,5,1,1,1
1106,Marne-la-Vallée,11,2019,0,,2785,33530.0,29673.0,13925.0,7761,,,,,,,,,,,,,,,5,1,1,1
1106,Marne-la-Vallée,11,2020,0,,,35596.0,31726.0,14060.0,8169,85.294054,-17.877886,,,,,,,,,,,,,6,1,1,1
1106,Marne-la-Vallée,11,2021,0,,,39026.0,34852.0,14753.0,9573,65.589355,-17.850056,479781.0,246626.122998,221980.049293,24646.073705,0.099933,186754.376195,389.249212,81.341279,15387.0,32.070882,,,16,1,1,1
1106,Marne-la-Vallée,11,2022,0,,,,,,9548,,,486528.0,249697.61335,225538.53703,24159.07632,0.096753,191051.52203999995,392.683509,,,,,,8,1,1,1
1106,Marne-la-Vallée,11,2023,0,,,41309.0,37268.0,,10141,,,,,,,,,,84.905699,17699.0,36.378174,,,6,1,1,1
1106,Marne-la-Vallée,11,2024,0,,2958,,,,,,,,,,,,,,,18506.0,38.036865,9991.0,5629.0,5,1,1,1
1107,Meaux,11,2019,0,,1969,12444.0,11276.0,5212.0,2828,,,,,,,,,,,,,,,5,1,1,1
1107,Meaux,11,2020,0,,,13096.0,11900.0,5158.0,2964,81.3631,-15.536645,,,,,,,,,,,,,6,1,1,1
1107,Meaux,11,2021,0,,,14357.0,13050.0,5390.0,3593,59.284566,-15.791901,211831.0,106220.215296,95213.417003,11006.798293,0.103622,52895.499244,249.70613,67.775727,6297.0,29.726527,,,16,1,1,1
1107,Meaux,11,2022,0,,,,,,3604,,,214153.0,108127.73346,97113.49992,11014.23354,0.101863,53798.75460999999,251.216442,,,,,,8,1,1,1
1107,Meaux,11,2023,0,,,15157.0,13968.0,,3640,,,,,,,,,,70.776501,7205.0,33.64417,,,6,1,1,1
1107,Meaux,11,2024,0,,2093,,,,,,,,,,,,,,,7478.0,34.91896,3817.0,1759.0,5,1,1,1
1108,Melun,11,2019,0,,1625,11570.0,10313.0,5168.0,2732,,,,,,,,,,,,,,,5,1,1,1
1108,Melun,11,2020,0,,,12243.0,10992.0,5229.0,2983,77.934406,-15.644585,,,,,,,,,,,,,6,1,1,1
1108,Melun,11,2021,0,,,13503.0,12178.0,5412.0,3533,56.586928,-15.811778,204875.0,98926.122553,87865.560729,11060.561825,0.111806,66064.87662,322.464315,65.908481,6122.0,29.881635,,,16,1,1,1
1108,Melun,11,2022,0,,,,,,3537,,,208003.0,100624.91144,89924.08903,10700.82241,0.106344,66808.20543000003,321.188663,,,,,,8,1,1,1
1108,Melun,11,2023,0,,,14278.0,13056.0,,3591,,,,,,,,,,68.643241,7158.0,34.412965,,,6,1,1,1
1108,Melun,11,2024,0,,1706,,,,,,,,,,,,,,,7286.0,35.028341,3969.0,1664.0,5,1,1,1
1109,Paris,11,2019,0,,12998,825279.0,741166.0,138424.0,181243,,,,,,,,,,,,,,,5,1,1,1
1109,Paris,11,2020,0,,,861112.0,776555.0,139717.0,182052,87.551081,-23.485219,,,,,,,,,,,,,6,1,1,1
1109,Paris,11,2021,0,,,924050.0,830908.0,144857.0,195536,63.43049,-22.548592,6701666.0,3458174.410171,3050719.163604,407455.246567,0.117824,3950186.450314,589.433501,137.883625,144802.0,21.606866,,,16,1,1,1
1109,Paris,11,2022,0,,,,,,202584,,,6741720.0,3489218.45909,3099297.0491,389921.40999,0.11175,4004366.563970001,593.968092,,,,,,8,1,1,1
1109,Paris,11,2023,0,,,965945.0,879354.0,,207701,,,,,,,,,,143.278718,166444.0,24.688655,,,6,1,1,1
1109,Paris,11,2024,0,,13202,,,,,,,,,,,,,,,296832.0,44.02912,209823.0,127476.0,5,1,1,1
1110,Provins,11,2019,0,,854,3297.0,3003.0,1561.0,570,,,,,,,,,,,,,,,5,1,1,1
1110,Provins,11,2020,0,,,3358.0,3067.0,1553.0,625,67.250356,-15.664273,,,,,,,,,,,,,6,1,1,1
1110,Provins,11,2021,0,,,3668.0,3351.0,1634.0,720,45.449315,-15.558164,57585.0,26713.434544,23341.559741,3371.874803,0.126224,15387.080247,267.206395,63.697143,1801.0,31.275506,,,16,1,1,1
1110,Provins,11,2022,0,,,,,,802,,,57467.0,26895.17233,23723.46784,3171.70449,0.117928,15621.51444,271.834521,,,,,,8,1,1,1
1110,Provins,11,2023,0,,,3944.0,3613.0,,759,,,,,,,,,,68.630692,2089.0,36.351297,,,6,1,1,1
1110,Provins,11,2024,0,,963,,,,,,,,,,,,,,,2111.0,36.734126,1099.0,554.0,5,1,1,1
1111,Rambouillet,11,2019,0,,846,6042.0,5461.0,2338.0,1066,,,,,,,,,,,,,,,5,1,1,1
1111,Rambouillet,11,2020,0,,,6334.0,5721.0,2314.0,1012,80.722081,-20.149096,,,,,,,,,,,,,6,1,1,1
1111,Rambouillet,11,2021,0,,,6853.0,6195.0,2430.0,1311,71.740475,-20.07677,79180.0,38242.84477,35277.767868,2965.076902,0.077533,24837.639729,313.685776,86.549634,2491.0,31.459965,,,16,1,1,1
1111,Rambouillet,11,2022,0,,,,,,1278,,,79818.0,39121.61891,36214.08932,2907.52959,0.07432,25175.52434000001,315.411616,,,,,,8,1,1,1
1111,Rambouillet,11,2023,0,,,7243.0,6640.0,,1250,,,,,,,,,,90.743942,2862.0,35.856574,,,6,1,1,1
1111,Rambouillet,11,2024,0,,880,,,,,,,,,,,,,,,2840.0,35.580947,1548.0,910.0,5,1,1,1
1112,Roissy,11,2019,0,,3880,55363.0,49322.0,24776.0,15841,,,,,,,,,,,,,,,5,1,1,1
1112,Roissy,11,2020,0,,,58528.0,52540.0,25312.0,16907,79.321914,-15.287375,,,,,,,,,,,,,6,1,1,1
1112,Roissy,11,2021,0,,,63983.0,57633.0,26663.0,18867,52.683664,-15.104801,947994.0,444048.653073,379783.01026,64265.642813,0.144727,339328.460219,357.943679,67.493043,31822.0,33.567723,,,16,1,1,1
1112,Roissy,11,2022,0,,,,,,19380,,,956544.0,446936.63823,387086.62543,59850.0128,0.133912,344327.7737999999,359.970659,,,,,,8,1,1,1
1112,Roissy,11,2023,0,,,67801.0,61592.0,,19391,,,,,,,,,,70.881214,37637.0,39.346857,,,6,1,1,1
1112,Roissy,11,2024,0,,3985,,,,,,,,,,,,,,,38023.0,39.750393,19757.0,8510.0,5,1,1,1
1113,Saclay,11,2019,0,,3097,35515.0,31283.0,14542.0,8184,,,,,,,,,,,,,,,5,1,1,1
1113,Saclay,11,2020,0,,,37604.0,33411.0,14705.0,8756,84.927654,-19.469567,,,,,,,,,,,,,6,1,1,1
1113,Saclay,11,2021,0,,,41039.0,36556.0,15215.0,9870,68.023786,-19.246216,550254.0,272070.514269,246436.580912,25633.933358,0.094218,226243.535654,411.162001,74.58192,15863.0,28.828505,,,16,1,1,1
1113,Saclay,11,2022,0,,,,,,10171,,,555004.0,275798.95962,251029.3213,24769.63832,0.08981,230277.03137,414.91058,,,,,,8,1,1,1
1113,Saclay,11,2023,0,,,43413.0,39032.0,,10159,,,,,,,,,,78.221058,18738.0,33.761919,,,6,1,1,1
1113,Saclay,11,2024,0,,3180,,,,,,,,,,,,,,,18990.0,34.21597,10081.0,5620.0,5,1,1,1
1114,Seine-Yvelinoise,11,2019,0,,4479,54689.0,49221.0,19891.0,12740,,,,,,,,,,,,,,,5,1,1,1
1114,Seine-Yvelinoise,11,2020,0,,,57582.0,52114.0,20221.0,13617,85.859946,-21.081838,,,,,,,,,,,,,6,1,1,1
1114,Seine-Yvelinoise,11,2021,0,,,62792.0,56905.0,21059.0,15318,65.638686,-20.743952,809740.0,390352.151602,347948.724098,42403.427505,0.108629,230102.763614,284.168701,77.545879,23313.0,28.790723,,,16,1,1,1
1114,Seine-Yvelinoise,11,2022,0,,,,,,15482,,,820478.0,398513.5476,356693.75045,41819.79715,0.104939,231448.30093,282.089588,,,,,,8,1,1,1
1114,Seine-Yvelinoise,11,2023,0,,,66644.0,60996.0,,15709,,,,,,,,,,81.225822,27111.0,33.042934,,,6,1,1,1
1114,Seine-Yvelinoise,11,2024,0,,4600,,,,,,,,,,,,,,,26917.0,32.806486,14606.0,7158.0,5,1,1,1
1115,Versailles-Saint-Quentin,11,2019,0,,3434,46236.0,40733.0,17720.0,9510,,,,,,,,,,,,,,,5,1,1,1
1115,Versailles-Saint-Quentin,11,2020,0,,,48645.0,43082.0,17866.0,10049,86.177709,-22.114913,,,,,,,,,,,,,6,1,1,1
1115,Versailles-Saint-Quentin,11,2021,0,,,52420.0,46606.0,18453.0,11376,71.420347,-21.767399,599855.0,295564.703073,270199.94885,25364.754223,0.085818,289845.896717,483.193266,87.387785,17927.0,29.885556,,,16,1,1,1
1115,Versailles-Saint-Quentin,11,2022,0,,,,,,11157,,,605097.0,300367.03859,274965.61618,25401.42241,0.084568,292990.93629999994,484.204906,,,,,,8,1,1,1
1115,Versailles-Saint-Quentin,11,2023,0,,,54226.0,48613.0,,10759,,,,,,,,,,89.615384,20578.0,34.007771,,,6,1,1,1
1115,Versailles-Saint-Quentin,11,2024,0,,3536,,,,,,,,,,,,,,,20695.0,34.201128,12074.0,6679.0,5,1,1,1
2401,Blois,24,2019,0,,2071,11270.0,9822.0,5478.0,1790,,,,,,,,,,,,,,,5,1,1,1
2401,Blois,24,2020,0,,,11596.0,10140.0,5501.0,1909,66.108503,-14.776401,,,,,,,,,,,,,6,1,1,1
2401,Blois,24,2021,0,,,12354.0,10819.0,5684.0,2082,52.51632,-15.006301,172538.0,77089.231287,68993.132104,8096.099183,0.105022,71609.141225,415.034029,71.601618,5708.0,33.082567,,,16,1,1,1
2401,Blois,24,2022,0,,,,,,2248,,,173252.0,77300.22111,69720.75794,7579.46317,0.098052,72300.47288999996,417.313929,,,,,,8,1,1,1
2401,Blois,24,2023,0,,,13077.0,11499.0,,2224,,,,,,,,,,75.479648,6571.0,37.927412,,,6,1,1,1
2401,Blois,24,2024,0,,2194,,,,,,,,,,,,,,,6785.0,39.162607,4027.0,1823.0,5,1,1,1
2402,Bourges,24,2019,0,,2342,12003.0,10315.0,6107.0,1685,,,,,,,,,,,,,,,5,1,1,1
2402,Bourges,24,2020,0,,,12355.0,10798.0,6051.0,1912,64.489151,-14.664431,,,,,,,,,,,,,6,1,1,1
2402,Bourges,24,2021,0,,,13239.0,11557.0,6174.0,2417,51.974352,-15.018804,200420.0,88995.937855,78350.354239,10645.583616,0.119619,80573.345642,402.022481,66.056282,6209.0,30.979942,,,16,1,1,1
2402,Bourges,24,2022,0,,,,,,2329,,,200628.0,88745.51433,78718.83176,10026.68257,0.112982,81153.55131,404.497634,,,,,,8,1,1,1
2402,Bourges,24,2023,0,,,13805.0,12089.0,,2321,,,,,,,,,,68.80894,7035.0,35.064896,,,6,1,1,1
2402,Bourges,24,2024,0,,2401,,,,,,,,,,,,,,,7191.0,35.842455,4225.0,2031.0,5,1,1,1
2403,Chartres,24,2019,0,,2452,12611.0,10922.0,6105.0,2084,,,,,,,,,,,,,,,5,1,1,1
2403,Chartres,24,2020,0,,,13161.0,11474.0,6098.0,2244,71.528599,-15.532223,,,,,,,,,,,,,6,1,1,1
2403,Chartres,24,2021,0,,,14327.0,12476.0,6277.0,2681,56.642495,-15.918842,209329.0,100779.408357,90663.59258,10115.815777,0.100376,76737.393568,366.587494,68.4425,6314.0,30.163045,,,16,1,1,1
2403,Chartres,24,2022,0,,,,,,2714,,,209665.0,101347.38415,91648.12601,9699.25814,0.095703,77679.45205999992,370.493177,,,,,,8,1,1,1
2403,Chartres,24,2023,0,,,15168.0,13397.0,,2658,,,,,,,,,,72.343977,7329.0,34.955763,,,6,1,1,1
2403,Chartres,24,2024,0,,2586,,,,,,,,,,,,,,,7388.0,35.237164,4195.0,2237.0,5,1,1,1
2404,Châteaudun,24,2019,0,,875,2973.0,2632.0,1830.0,428,,,,,,,,,,,,,,,5,1,1,1
2404,Châteaudun,24,2020,0,,,3141.0,2770.0,1827.0,461,56.191664,-13.036929,,,,,,,,,,,,,6,1,1,1
2404,Châteaudun,24,2021,0,,,3348.0,2960.0,1852.0,583,46.022698,-13.457767,57717.0,24078.442655,21214.240192,2864.202463,0.118953,18388.233216,318.593018,58.007173,1858.0,32.191555,,,16,1,1,1
2404,Châteaudun,24,2022,0,,,,,,563,,,57789.0,24009.05103,21162.216,2846.83503,0.118573,18404.52642,318.478022,,,,,,8,1,1,1
2404,Châteaudun,24,2023,0,,,3504.0,3118.0,,627,,,,,,,,,,60.634377,2127.0,36.806313,,,6,1,1,1
2404,Châteaudun,24,2024,0,,888,,,,,,,,,,,,,,,2152.0,37.238921,1175.0,640.0,5,1,1,1
2405,Châteauroux,24,2019,0,,3068,11686.0,10257.0,6619.0,1558,,,,,,,,,,,,,,,5,1,1,1
2405,Châteauroux,24,2020,0,,,11883.0,10466.0,6617.0,1723,61.103805,-13.480355,,,,,,,,,,,,,6,1,1,1
2405,Châteauroux,24,2021,0,,,12697.0,11175.0,6738.0,2100,46.567681,-13.856585,197591.0,83753.348158,73977.609012,9775.739146,0.116721,75896.495136,384.109069,64.259,6784.0,34.333548,,,16,1,1,1
2405,Châteauroux,24,2022,0,,,,,,2235,,,197109.0,83372.77367,74064.18467,9308.589,0.11165,75795.60504000001,384.5365,,,,,,8,1,1,1
2405,Châteauroux,24,2023,0,,,13136.0,11620.0,,2064,,,,,,,,,,66.643329,7669.0,38.907407,,,6,1,1,1
2405,Châteauroux,24,2024,0,,3164,,,,,,,,,,,,,,,7824.0,39.693773,4503.0,2293.0,5,1,1,1
2406,Chinon,24,2019,0,,764,3056.0,2706.0,1523.0,392,,,,,,,,,,,,,,,5,1,1,1
2406,Chinon,24,2020,0,,,3132.0,2803.0,1514.0,422,60.643888,-14.174125,,,,,,,,,,,,,6,1,1,1
2406,Chinon,24,2021,0,,,3322.0,2985.0,1539.0,474,49.169912,-14.131494,43634.0,18644.270234,16662.271874,1981.99836,0.106306,17872.136961,409.591992,76.133291,1604.0,36.760325,,,16,1,1,1
2406,Chinon,24,2022,0,,,,,,542,,,43856.0,18552.4297,16602.57294,1949.85676,0.1051,18022.48887,410.946937,,,,,,8,1,1,1
2406,Chinon,24,2023,0,,,3397.0,3052.0,,512,,,,,,,,,,77.458045,1827.0,41.659066,,,6,1,1,1
2406,Chinon,24,2024,0,,784,,,,,,,,,,,,,,,1888.0,43.049982,962.0,618.0,5,1,1,1
2407,Gien,24,2019,0,,1249,4565.0,4014.0,2460.0,573,,,,,,,,,,,,,,,5,1,1,1
2407,Gien,24,2020,0,,,4615.0,4084.0,2455.0,606,62.585327,-13.647538,,,,,,,,,,,,,6,1,1,1
2407,Gien,24,2021,0,,,4854.0,4313.0,2506.0,787,48.050562,-13.83033,79848.0,34128.17358,30126.536333,4001.637247,0.117253,29768.859399,372.819099,60.790502,2595.0,32.499249,,,16,1,1,1
2407,Gien,24,2022,0,,,,,,840,,,79675.0,34103.74758,29967.92043,4135.82715,0.121272,29820.614770000004,374.27819,,,,,,8,1,1,1
2407,Gien,24,2023,0,,,5053.0,4508.0,,835,,,,,,,,,,63.420144,2933.0,36.812049,,,6,1,1,1
2407,Gien,24,2024,0,,1272,,,,,,,,,,,,,,,2973.0,37.314088,1618.0,840.0,5,1,1,1
2408,Loches,24,2019,0,,1200,3820.0,3450.0,1987.0,524,,,,,,,,,,,,,,,5,1,1,1
2408,Loches,24,2020,0,,,3892.0,3542.0,1972.0,529,50.571537,-12.572721,,,,,,,,,,,,,6,1,1,1
2408,Loches,24,2021,0,,,4137.0,3742.0,2041.0,618,40.164495,-12.807632,54839.0,23039.533505,20505.385984,2534.147522,0.109991,18612.900928,339.409926,75.439012,2112.0,38.512737,,,16,1,1,1
2408,Loches,24,2022,0,,,,,,665,,,54993.0,23104.59241,20620.1427,2484.44971,0.107531,18760.038060000003,341.135018,,,,,,8,1,1,1
2408,Loches,24,2023,0,,,4145.0,3757.0,,609,,,,,,,,,,75.373229,2334.0,42.441765,,,6,1,1,1
2408,Loches,24,2024,0,,1218,,,,,,,,,,,,,,,2375.0,43.187315,1184.0,849.0,5,1,1,1
2409,Montargis,24,2019,0,,1587,7516.0,6631.0,3579.0,1197,,,,,,,,,,,,,,,5,1,1,1
2409,Montargis,24,2020,0,,,7761.0,6911.0,3587.0,1255,61.206379,-13.35537,,,,,,,,,,,,,6,1,1,1
2409,Montargis,24,2021,0,,,8356.0,7398.0,3690.0,1553,46.497036,-13.733616,127348.0,54506.264642,46299.471224,8206.793418,0.150566,39700.16876,311.745522,65.615479,3987.0,31.307912,,,16,1,1,1
2409,Montargis,24,2022,0,,,,,,1736,,,127729.0,54996.34391,47359.25183,7637.09208,0.138865,40357.71281999997,315.963586,,,,,,8,1,1,1
2409,Montargis,24,2023,0,,,8755.0,7862.0,,1655,,,,,,,,,,68.543557,4547.0,35.598807,,,6,1,1,1
2409,Montargis,24,2024,0,,1655,,,,,,,,,,,,,,,4679.0,36.632245,2533.0,1158.0,5,1,1,1
2410,Orléans,24,2019,0,,3233,28190.0,24178.0,12893.0,4877,,,,,,,,,,,,,,,5,1,1,1
2410,Orléans,24,2020,0,,,29207.0,25332.0,13055.0,5102,73.566315,-16.162643,,,,,,,,,,,,,6,1,1,1
2410,Orléans,24,2021,0,,,31520.0,27385.0,13374.0,6170,57.796004,-16.345062,442720.0,210020.774206,187390.101783,22630.672423,0.107754,192293.816022,434.34635,71.196241,12284.0,27.746657,,,16,1,1,1
2410,Orléans,24,2022,0,,,,,,6151,,,445462.0,212939.15042,191482.67032,21456.4801,0.100763,195157.3847899999,438.101083,,,,,,8,1,1,1
2410,Orléans,24,2023,0,,,33412.0,29214.0,,6199,,,,,,,,,,75.005275,14291.0,32.0813,,,6,1,1,1
2410,Orléans,24,2024,0,,3336,,,,,,,,,,,,,,,14677.0,32.947816,9199.0,4408.0,5,1,1,1
2411,Pithiviers,24,2019,0,,975,3591.0,3202.0,1784.0,538,,,,,,,,,,,,,,,5,1,1,1
2411,Pithiviers,24,2020,0,,,3649.0,3290.0,1747.0,563,69.28586,-13.150869,,,,,,,,,,,,,6,1,1,1
2411,Pithiviers,24,2021,0,,,3925.0,3511.0,1806.0,711,48.749673,-13.726567,67130.0,31595.720729,28006.660705,3589.060024,0.113593,21281.139367,317.013844,58.468643,1927.0,28.705497,,,16,1,1,1
2411,Pithiviers,24,2022,0,,,,,,772,,,66968.0,31535.87349,28276.71348,3259.16001,0.103348,21646.0496,323.229746,,,,,,8,1,1,1
2411,Pithiviers,24,2023,0,,,4087.0,3682.0,,781,,,,,,,,,,61.029148,2202.0,32.881376,,,6,1,1,1
