ze2020,libze2020,reg,PMUN2023,PMUN2022,PMUN2021,PMUN2020,PMUN2019,PMUN2018,PMUN2017,PMUN2016,PMUN2015,PMUN2014,PMUN2013,PMUN2012,PMUN2011,PMUN2010,PMUN2009,PMUN2008,PMUN2007,PMUN2006,PSDC1999,PSDC1990,PSDC1982,PSDC1975,PSDC1968,PSDC1962,PTOT1954,PTOT1936,PTOT1931,PTOT1926,PTOT1921,PTOT1911,PTOT1906,PTOT1901,PTOT1896,PTOT1891,PTOT1886,PTOT1881,PTOT1876
4422,Sélestat,44,105564.0,105483.0,105121.0,104853.0,104742.0,104759.0,104652.0,104464.0,104457.0,104427.0,103785.0,103343.0,102747.0,102635.0,102377.0,101462.0,100457.0,99507.0,90845.0,84235.0,83671.0,83173.0,81797.0,82055.0,75555.0,79620.0,79638.0,80075.0,80843.0,90079.0,90850.0,91190.0,90894.0,92740.0,93065.0,95696.0,96765.0
4423,Strasbourg,44,760726.0,754828.0,751369.0,747508.0,739999.0,734058.0,726584.0,722657.0,717738.0,713611.0,710953.0,706767.0,702136.0,699501.0,698796.0,697134.0,693857.0,690637.0,661302.0,612211.0,581937.0,558399.0,517823.0,473916.0,430004.0,421097.0,404220.0,389840.0,374552.0,400697.0,386350.0,362377.0,342699.0,330249.0,317555.0,312725.0,299945.0
4424,Thionville,44,370176.0,369014.0,366949.0,364992.0,362628.0,360041.0,358470.0,357244.0,354969.0,353791.0,352298.0,350320.0,348136.0,346631.0,345128.0,342407.0,339892.0,337483.0,327694.0,329199.0,346503.0,373494.0,375002.0,364077.0,295019.0,257626.0,276583.0,240428.0,196814.0,217847.0,187750.0,162933.0,138444.0,128658.0,127070.0,122662.0,119051.0
4425,Troyes,44,261262.0,261872.0,261959.0,261975.0,260838.0,260690.0,260510.0,259378.0,259440.0,258776.0,257306.0,256779.0,255646.0,255411.0,255432.0,253948.0,253385.0,252570.0,245683.0,243442.0,244756.0,240400.0,226296.0,212163.0,199551.0,197490.0,199604.0,196366.0,187333.0,198386.0,202199.0,204897.0,209986.0,213833.0,215681.0,215103.0,214556.0
4426,Verdun,44,76211.0,76241.0,76609.0,77076.0,77398.0,77921.0,78512.0,79205.0,79599.0,79961.0,79637.0,80252.0,80493.0,80686.0,80556.0,80849.0,80394.0,80237.0,78215.0,79170.0,79449.0,81899.0,82648.0,87053.0,82291.0,86496.0,85275.0,85156.0,76855.0,128333.0,131038.0,130716.0,133053.0,130483.0,129836.0,128321.0,130984.0
4427,Vitry-le-François Saint-Dizier,44,112731.0,113587.0,114475.0,114935.0,115324.0,116750.0,118337.0,120308.0,121430.0,122491.0,122971.0,122624.0,122298.0,123146.0,123939.0,124546.0,125681.0,125916.0,131617.0,138010.0,141563.0,142084.0,139643.0,133403.0,117449.0,106461.0,108562.0,111852.0,107982.0,114925.0,115269.0,117318.0,118091.0,122011.0,122849.0,125265.0,126840.0
5201,Ancenis,52,118899.0,117801.0,116956.0,116275.0,115788.0,115787.0,115827.0,115589.0,115112.0,114586.0,114081.0,113212.0,112112.0,110838.0,109324.0,107600.0,105695.0,103641.0,93490.0,92030.0,89436.0,84512.0,81287.0,78446.0,75509.0,74143.0,74754.0,75686.0,77159.0,88315.0,89366.0,90996.0,93450.0,96972.0,99849.0,100459.0,102176.0
5202,Angers,52,417022.0,412945.0,410441.0,407267.0,406025.0,402827.0,399596.0,396670.0,395158.0,392110.0,388525.0,385321.0,382337.0,379501.0,377144.0,375783.0,375599.0,374147.0,358082.0,333332.0,307814.0,280703.0,252079.0,233049.0,212826.0,191790.0,189382.0,190514.0,189094.0,196370.0,199197.0,199427.0,196051.0,193913.0,198312.0,194378.0,185392.0
5203,Challans,52,161144.0,159078.0,156616.0,154358.0,151881.0,150317.0,148861.0,147329.0,146440.0,145161.0,143522.0,141346.0,139762.0,138344.0,137083.0,134752.0,132174.0,129548.0,113626.0,104045.0,97022.0,91020.0,84340.0,81129.0,77849.0,77770.0,77736.0,78501.0,78610.0,86349.0,86188.0,83485.0,81980.0,80691.0,78778.0,76101.0,75120.0
5204,Château-Gontier-sur-Mayenne,52,42738.0,42658.0,42806.0,42922.0,43085.0,43140.0,43091.0,43236.0,43104.0,42728.0,42657.0,42729.0,42554.0,42328.0,42191.0,41803.0,41284.0,40762.0,38527.0,37239.0,36241.0,35537.0,35265.0,35697.0,36278.0,36278.0,36563.0,36867.0,36783.0,41156.0,42060.0,42783.0,43764.0,45191.0,45710.0,45636.0,46758.0
5205,Châteaubriant,52,57251.0,57028.0,56728.0,56519.0,56532.0,56441.0,56346.0,56096.0,56153.0,55769.0,55425.0,55124.0,54748.0,54329.0,53754.0,53119.0,52663.0,51825.0,47728.0,49147.0,50402.0,49661.0,50088.0,50368.0,49661.0,51597.0,53295.0,54053.0,54493.0,60672.0,61439.0,62463.0,63133.0,63812.0,63432.0,62020.0,60078.0
5206,Cholet,52,191329.0,190354.0,189814.0,189631.0,188360.0,188535.0,188402.0,188340.0,187669.0,186702.0,185755.0,185039.0,184148.0,182695.0,181510.0,180368.0,179180.0,178247.0,170642.0,169846.0,164361.0,150674.0,134776.0,126458.0,115992.0,104476.0,102938.0,102035.0,100404.0,108768.0,109021.0,109645.0,111020.0,113293.0,115269.0,115003.0,114468.0
5207,Fontenay-le-Comte,52,126101.0,125313.0,124515.0,124000.0,123841.0,123800.0,123709.0,123881.0,123944.0,123606.0,123180.0,123015.0,122328.0,121696.0,120774.0,119590.0,118343.0,117072.0,110086.0,109144.0,108037.0,104919.0,104513.0,106102.0,106419.0,107726.0,109792.0,113020.0,114362.0,127484.0,130327.0,131893.0,134012.0,135563.0,136165.0,133419.0,131372.0
5208,La Ferté-Bernard,52,68370.0,68589.0,68758.0,69139.0,69579.0,69817.0,70064.0,70284.0,70506.0,70750.0,71069.0,71144.0,71144.0,71236.0,71140.0,70920.0,70396.0,69839.0,66250.0,65183.0,64889.0,64482.0,64917.0,66139.0,66874.0,69106.0,70124.0,71326.0,72987.0,80418.0,81351.0,81521.0,82382.0,83198.0,84175.0,84549.0,87003.0
5209,La Flèche,52,59164.0,59360.0,59247.0,59476.0,59434.0,59602.0,59945.0,60311.0,60515.0,60483.0,60492.0,60493.0,60516.0,60305.0,60217.0,59959.0,59508.0,59137.0,56881.0,55887.0,56225.0,55750.0,56757.0,56639.0,57923.0,56768.0,57926.0,59087.0,59181.0,65374.0,66345.0,66886.0,67879.0,69049.0,69592.0,69782.0,70608.0
5210,La Roche-sur-Yon,52,181323.0,179602.0,178357.0,177406.0,176002.0,174388.0,172905.0,171306.0,169976.0,168138.0,165982.0,164108.0,162131.0,159933.0,156983.0,153682.0,150535.0,147467.0,131759.0,122652.0,116473.0,105701.0,94101.0,88024.0,82359.0,80854.0,80091.0,80289.0,80486.0,90257.0,91760.0,91620.0,90752.0,89376.0,86515.0,83562.0,81338.0
5211,Laval,52,162114.0,161795.0,161700.0,161736.0,161835.0,161464.0,161391.0,160897.0,160771.0,160366.0,160139.0,159976.0,159706.0,159257.0,158304.0,156973.0,155417.0,154752.0,145956.0,141642.0,136430.0,129137.0,117464.0,111823.0,109268.0,103670.0,104152.0,105792.0,105815.0,118754.0,119487.0,121104.0,123135.0,127135.0,129421.0,129651.0,131963.0
5212,Le Mans,52,377849.0,376709.0,376470.0,376539.0,375285.0,374043.0,373571.0,373528.0,373653.0,373679.0,373613.0,371947.0,370282.0,368132.0,366114.0,365677.0,364320.0,362248.0,348569.0,337820.0,330487.0,320489.0,292470.0,272874.0,247399.0,215861.0,209933.0,209546.0,209734.0,220430.0,218927.0,217687.0,216103.0,215660.0,217108.0,216962.0,217416.0
5213,Les Herbiers-Montaigu,52,148251.0,147347.0,146245.0,145432.0,144667.0,143668.0,142876.0,142298.0,141577.0,140502.0,139364.0,137892.0,136043.0,134323.0,132453.0,130307.0,128479.0,126438.0,115660.0,111768.0,105507.0,98101.0,91453.0,88974.0,85701.0,86826.0,85208.0,85523.0,85991.0,93848.0,95443.0,96081.0,97725.0,99933.0,98027.0,94359.0,91416.0
5214,Les Sables-d'Olonne,52,93335.0,91383.0,90028.0,87686.0,85246.0,84115.0,83194.0,81944.0,80882.0,80884.0,79648.0,78679.0,77584.0,76721.0,75355.0,74851.0,73981.0,72634.0,64124.0,57619.0,52610.0,48667.0,45922.0,44319.0,42464.0,38579.0,37829.0,38172.0,38051.0,41387.0,40450.0,39116.0,38038.0,37328.0,35884.0,34585.0,32794.0
5215,Mayenne,52,81557.0,81865.0,82335.0,82765.0,82933.0,83160.0,83506.0,84098.0,84573.0,84834.0,85076.0,85092.0,85105.0,85126.0,85035.0,84607.0,84377.0,84052.0,82046.0,80201.0,80045.0,77954.0,79197.0,80835.0,83475.0,88066.0,89706.0,92477.0,95025.0,109809.0,114495.0,118812.0,122618.0,128025.0,131978.0,136342.0,139886.0
5216,Nantes,52,998361.0,989828.0,980332.0,971520.0,960308.0,946943.0,933434.0,922343.0,910421.0,895588.0,881620.0,871216.0,858365.0,847873.0,837475.0,830724.0,825379.0,818999.0,759735.0,690583.0,642022.0,599607.0,541062.0,492155.0,445585.0,391765.0,382625.0,379438.0,376363.0,378673.0,374241.0,372348.0,359602.0,358514.0,362364.0,355595.0,351119.0
5217,Pornic,52,85377.0,83963.0,82360.0,80922.0,79004.0,78184.0,76836.0,75967.0,75256.0,74133.0,73077.0,72059.0,71086.0,70076.0,69221.0,68371.0,66961.0,65231.0,54138.0,48115.0,45550.0,43009.0,41915.0,40505.0,38634.0,32706.0,32713.0,34121.0,32390.0,34815.0,35141.0,34448.0,34198.0,34207.0,33514.0,33339.0,32876.0
5218,Sablé-sur-Sarthe,52,56348.0,56376.0,56410.0,56640.0,56806.0,57022.0,57328.0,57647.0,57922.0,57990.0,58041.0,57896.0,57648.0,57588.0,57142.0,56328.0,55891.0,55266.0,51128.0,47691.0,46412.0,44235.0,44469.0,44423.0,45460.0,44299.0,44450.0,45150.0,45104.0,49515.0,50697.0,52038.0,53903.0,55733.0,56848.0,58325.0,59514.0
5219,Saint-Nazaire,52,265254.0,261617.0,258126.0,256119.0,253594.0,251250.0,249004.0,247555.0,246095.0,244166.0,241124.0,238365.0,236485.0,234885.0,232123.0,230855.0,230271.0,227924.0,210017.0,202729.0,197422.0,184832.0,171780.0,164561.0,143908.0,126821.0,125778.0,124986.0,125989.0,127304.0,124656.0,123898.0,116214.0,114525.0,109306.0,99951.0,95444.0
5220,Saumur,52,98005.0,98152.0,98301.0,98377.0,98862.0,99236.0,99529.0,99961.0,100424.0,100263.0,100424.0,100361.0,99850.0,99666.0,99913.0,99092.0,98299.0,98102.0,96268.0,95852.0,95207.0,92204.0,90303.0,89028.0,83421.0,77813.0,77195.0,77125.0,77305.0,82443.0,83347.0,83310.0,84663.0,84409.0,84538.0,84059.0,85624.0
5221,Segré-en-Anjou Bleu,52,56430.0,56240.0,56164.0,56051.0,55744.0,55723.0,55816.0,55753.0,55579.0,55512.0,55161.0,54842.0,54506.0,54201.0,53627.0,52966.0,52355.0,51985.0,49246.0,49152.0,49699.0,49431.0,51317.0,52382.0,53048.0,51604.0,54128.0,54893.0,53866.0,58065.0,59638.0,59470.0,58893.0,59273.0,59776.0,59302.0,58377.0
5301,Auray,53,96860.0,96628.0,95546.0,94761.0,93888.0,92989.0,92118.0,91697.0,91437.0,90581.0,89719.0,88816.0,87964.0,87014.0,86008.0,85368.0,83801.0,82338.0,72773.0,68671.0,64416.0,61740.0,59539.0,59518.0,59196.0,59554.0,59695.0,60734.0,59097.0,64201.0,63823.0,62518.0,61383.0,60717.0,59388.0,58312.0,55799.0
5302,Brest,53,414565.0,411295.0,408461.0,406500.0,405619.0,403954.0,403156.0,402016.0,400866.0,399091.0,397726.0,396352.0,395518.0,394881.0,393118.0,391171.0,389240.0,388633.0,378525.0,367218.0,358143.0,344133.0,315947.0,296705.0,274153.0,278311.0,263039.0,262012.0,271219.0,295743.0,286482.0,279814.0,263765.0,264645.0,255855.0,248908.0,244721.0
5303,Carhaix-Plouguer,53,80201.0,79555.0,78911.0,78422.0,78485.0,78809.0,79191.0,79793.0,80540.0,81216.0,81525.0,81803.0,82175.0,82450.0,82573.0,82571.0,82521.0,82346.0,82881.0,87437.0,93932.0,98826.0,105652.0,111023.0,119182.0,142260.0,149066.0,157157.0,160409.0,165111.0,161533.0,156093.0,151840.0,149335.0,147009.0,143438.0,142940.0
5304,Dinan,53,103091.0,102478.0,101517.0,100978.0,100051.0,99256.0,98706.0,98511.0,97854.0,97104.0,96540.0,95740.0,95169.0,94313.0,93547.0,92321.0,90561.0,89358.0,82911.0,84155.0,84098.0,81576.0,78663.0,78479.0,79923.0,82948.0,83226.0,83545.0,84469.0,94881.0,96008.0,95552.0,96497.0,96510.0,97316.0,97701.0,95889.0
5305,Fougères,53,84041.0,84053.0,83902.0,83622.0,83630.0,83416.0,83249.0,82882.0,82754.0,82491.0,82174.0,81581.0,80840.0,80422.0,79852.0,79304.0,79148.0,78723.0,74237.0,74450.0,76327.0,76253.0,76637.0,77184.0,78570.0,79602.0,80424.0,80606.0,80212.0,88840.0,91266.0,88361.0,89878.0,89561.0,88235.0,87204.0,84805.0
5306,Guingamp,53,59519.0,59275.0,59032.0,58874.0,58819.0,58887.0,58979.0,59049.0,58969.0,59019.0,59116.0,59092.0,58795.0,58387.0,58097.0,57709.0,57489.0,56994.0,54909.0,55054.0,56988.0,56473.0,57135.0,58815.0,59285.0,67605.0,68716.0,71126.0,71191.0,78557.0,79996.0,80574.0,81705.0,82461.0,84316.0,84053.0,85755.0
5307,Lamballe-Armor,53,73180.0,72406.0,71917.0,71451.0,71294.0,71213.0,70958.0,70964.0,70750.0,70317.0,69958.0,69817.0,69530.0,68713.0,67861.0,66899.0,65814.0,64927.0,60741.0,59596.0,59286.0,58837.0,59617.0,61175.0,62031.0,67759.0,68767.0,69963.0,70498.0,78275.0,78952.0,78603.0,79667.0,79893.0,79505.0,79756.0,79178.0
5308,Lannion,53,118909.0,118755.0,118093.0,117988.0,117588.0,117346.0,117448.0,117821.0,118121.0,118263.0,118238.0,118219.0,119097.0,119563.0,118982.0,118072.0,117419.0,116477.0,111085.0,109518.0,109298.0,106105.0,99350.0,97795.0,99323.0,103763.0,107771.0,111730.0,112621.0,120226.0,121275.0,119330.0,120783.0,121861.0,127121.0,128180.0,132156.0
5309,Lorient,53,232471.0,231454.0,229742.0,228783.0,227927.0,226806.0,225943.0,225059.0,224285.0,223558.0,223353.0,221931.0,220424.0,219544.0,219465.0,218689.0,217418.0,216529.0,209394.0,207939.0,197248.0,188341.0,177473.0,170395.0,152050.0,154463.0,149829.0,149789.0,155428.0,160255.0,155433.0,150745.0,142608.0,138748.0,134118.0,128015.0,121876.0
5310,Morlaix,53,129624.0,128911.0,128002.0,127556.0,127587.0,127228.0,126902.0,126935.0,126927.0,127149.0,127643.0,127708.0,127617.0,127333.0,127366.0,126786.0,125843.0,124997.0,120569.0,122039.0,123715.0,120551.0,118548.0,119710.0,121843.0,130035.0,132438.0,134547.0,134074.0,143347.0,143367.0,141188.0,141078.0,142146.0,143297.0,142710.0,144050.0
5311,Ploërmel,53,78712.0,77964.0,77263.0,76885.0,76486.0,76314.0,76243.0,76272.0,76312.0,76123.0,75954.0,75459.0,74778.0,74089.0,73517.0,72890.0,72395.0,71581.0,64928.0,64313.0,63191.0,63075.0,63958.0,65903.0,69661.0,73510.0,70961.0,71754.0,71223.0,78485.0,79503.0,80131.0,80918.0,80694.0,81265.0,80161.0,78850.0
5312,Pontivy-Loudéac,53,121841.0,120892.0,120518.0,120500.0,120397.0,120186.0,119851.0,119689.0,119175.0,118967.0,118720.0,118440.0,118223.0,117720.0,116968.0,115601.0,114366.0,113208.0,108126.0,108789.0,109397.0,107619.0,106072.0,107960.0,111285.0,121578.0,123251.0,125250.0,125805.0,132777.0,133459.0,133157.0,131998.0,130983.0,130478.0,126540.0,125515.0
5313,Quimper,53,296781.0,295673.0,293765.0,292374.0,291135.0,289821.0,288326.0,288462.0,288899.0,288458.0,287612.0,286449.0,285979.0,285280.0,284140.0,284241.0,283388.0,282588.0,268674.0,263406.0,258651.0,251406.0,243694.0,239474.0,234865.0,239596.0,236874.0,241695.0,241132.0,250988.0,248022.0,238902.0,226453.0,215033.0,208537.0,193251.0,183412.0
5314,Quimperlé,53,60323.0,60163.0,59790.0,59288.0,59220.0,59071.0,58837.0,58766.0,58709.0,58583.0,58453.0,58357.0,58171.0,57448.0,56674.0,55838.0,55028.0,54449.0,52840.0,52862.0,52792.0,52273.0,53166.0,55345.0,56688.0,60402.0,60988.0,61665.0,61836.0,62636.0,61075.0,58812.0,56586.0,54813.0,51475.0,49067.0,46964.0
5315,Rennes,53,746002.0,737298.0,728132.0,720678.0,713070.0,704933.0,698243.0,691468.0,684467.0,675676.0,666640.0,657219.0,647217.0,639860.0,631857.0,623759.0,615270.0,608198.0,552756.0,495491.0,455470.0,415262.0,367735.0,327724.0,301731.0,278455.0,270402.0,267722.0,266519.0,285574.0,288223.0,291850.0,295054.0,298147.0,294770.0,288758.0,282010.0
5316,Saint-Brieuc,53,190449.0,190238.0,189245.0,188571.0,187231.0,187250.0,187057.0,186854.0,186689.0,186399.0,186539.0,185828.0,184857.0,183698.0,182045.0,179899.0,178312.0,176909.0,167011.0,161443.0,158312.0,150634.0,137717.0,128931.0,122541.0,117327.0,115181.0,114769.0,114782.0,124263.0,126057.0,126867.0,129284.0,129303.0,130395.0,130139.0,130323.0
5317,Saint-Malo,53,156602.0,155127.0,153995.0,152969.0,151798.0,150550.0,149178.0,148489.0,147323.0,146565.0,144484.0,143633.0,143568.0,144314.0,143607.0,143613.0,141979.0,141700.0,134596.0,128921.0,122552.0,117895.0,115881.0,117240.0,113194.0,111687.0,115108.0,115873.0,114426.0,123916.0,120976.0,120856.0,122624.0,123289.0,123440.0,124414.0,121618.0
5318,Vannes,53,238630.0,234819.0,231635.0,229438.0,227107.0,224525.0,222379.0,220150.0,218774.0,216855.0,215144.0,212549.0,210490.0,208108.0,205221.0,202406.0,199600.0,196316.0,173528.0,154470.0,139360.0,124586.0,113060.0,104951.0,104267.0,104564.0,103960.0,105795.0,104426.0,113598.0,114214.0,113331.0,112980.0,112912.0,111244.0,110265.0,107662.0
5319,Vitré,53,97755.0,96851.0,96587.0,95935.0,95380.0,94839.0,94260.0,93916.0,93441.0,92728.0,91801.0,90657.0,89957.0,88919.0,87943.0,87000.0,85763.0,84039.0,75676.0,70637.0,66643.0,63419.0,62703.0,62472.0,62618.0,63051.0,62825.0,62655.0,61868.0,70510.0,71449.0,72489.0,74447.0,76143.0,76547.0,77101.0,77049.0
7501,Agen,75,140350.0,139425.0,139454.0,139114.0,139415.0,139858.0,140495.0,140277.0,140502.0,140163.0,139925.0,138768.0,138181.0,138177.0,137399.0,135557.0,135442.0,134224.0,123995.0,121293.0,115214.0,112142.0,110312.0,104627.0,101298.0,94707.0,91965.0,90946.0,88567.0,96658.0,98610.0,99620.0,102782.0,105652.0,109325.0,109248.0,110440.0
7502,Angoulême,75,243635.0,242804.0,242166.0,242692.0,242788.0,242543.0,242569.0,243165.0,243364.0,243333.0,242976.0,243127.0,242114.0,241010.0,240908.0,240887.0,239263.0,236966.0,229785.0,229851.0,226874.0,220428.0,214156.0,210794.0,198752.0,196128.0,193414.0,193515.0,193286.0,212224.0,213457.0,213250.0,216553.0,221799.0,227694.0,231289.0,230139.0
7503,Bayonne,75,372621.0,367422.0,362916.0,359110.0,354698.0,350527.0,346520.0,342715.0,338862.0,334900.0,331734.0,328050.0,322465.0,318935.0,315790.0,312724.0,308719.0,305839.0,282189.0,261556.0,242427.0,228024.0,213888.0,197829.0,185073.0,178482.0,185715.0,173851.0,161039.0,165850.0,158224.0,157552.0,152906.0,149948.0,151382.0,148568.0,146129.0
7504,Bergerac,75,119379.0,118904.0,118240.0,118252.0,118342.0,118449.0,118394.0,118780.0,118841.0,118916.0,119142.0,118793.0,118259.0,117855.0,117184.0,116677.0,115780.0,115338.0,110236.0,109458.0,104711.0,103610.0,104460.0,102638.0,102043.0,96983.0,95428.0,94851.0,95211.0,103619.0,107037.0,107212.0,107478.0,108238.0,112105.0,117612.0,118591.0
7505,Bordeaux,75,1211269.0,1198378.0,1182327.0,1167022.0,1157218.0,1138465.0,1123398.0,1110037.0,1095039.0,1077624.0,1062218.0,1044803.0,1029362.0,1018912.0,1009277.0,1002712.0,998018.0,988493.0,918003.0,860503.0,791399.0,742133.0,690212.0,625013.0,586983.0,545421.0,543775.0,518906.0,514569.0,497033.0,485670.0,485202.0,476825.0,465455.0,445296.0,414879.0,402610.0
7506,Bressuire,75,118173.0,118161.0,118123.0,118159.0,118162.0,118255.0,118237.0,118411.0,118397.0,118336.0,117798.0,117706.0,117219.0,116724.0,116121.0,115538.0,114854.0,114049.0,111435.0,114076.0,114640.0,112281.0,108185.0,107493.0,106272.0,107960.0,108781.0,109802.0,112162.0,124786.0,125627.0,127499.0,128358.0,130648.0,126948.0,124141.0,115787.0
7507,Brive-la-Gaillarde,75,138224.0,137372.0,136708.0,135781.0,135949.0,136281.0,136632.0,136782.0,137015.0,136339.0,135825.0,136154.0,136724.0,136837.0,136105.0,135465.0,134782.0,133213.0,126701.0,125066.0,123779.0,119578.0,111505.0,104949.0,101565.0,101755.0,100006.0,100247.0,99983.0,111255.0,112567.0,112665.0,113903.0,115225.0,115369.0,113686.0,112090.0
7508,Châtellerault,75,87063.0,87361.0,87594.0,88008.0,88057.0,88573.0,89011.0,89473.0,89319.0,89275.0,88705.0,88777.0,88886.0,89161.0,89076.0,89451.0,89332.0,89008.0,85686.0,84600.0,83321.0,80462.0,77378.0,74273.0,68590.0,62181.0,60783.0,61805.0,61625.0,65624.0,66368.0,68800.0,69079.0,72031.0,67369.0,67799.0,67264.0
7509,Cognac,75,134848.0,134392.0,133923.0,134039.0,134031.0,133897.0,134344.0,134603.0,134740.0,134932.0,134797.0,134534.0,134120.0,133758.0,133382.0,132994.0,132244.0,131787.0,129768.0,131702.0,133450.0,135725.0,135224.0,135752.0,132037.0,127467.0,131789.0,132090.0,135206.0,145848.0,150674.0,150377.0,153290.0,152378.0,154704.0,158858.0,167338.0
7510,Dax,75,173163.0,170846.0,169115.0,167275.0,164971.0,163749.0,162509.0,161214.0,159838.0,158937.0,157965.0,156573.0,154461.0,153157.0,151324.0,148580.0,146147.0,143716.0,127606.0,121387.0,116169.0,113271.0,110173.0,107057.0,103138.0,105784.0,107905.0,110161.0,110205.0,118882.0,119889.0,118735.0,118716.0,121004.0,123257.0,123128.0,123186.0
7511,Guéret,75,118392.0,118338.0,118485.0,118749.0,119418.0,120380.0,121600.0,122570.0,123472.0,123758.0,124021.0,124615.0,125592.0,126008.0,126550.0,126875.0,126804.0,126283.0,126999.0,134214.0,143108.0,149406.0,160176.0,166928.0,175857.0,204969.0,211085.0,222913.0,232064.0,270169.0,278381.0,281601.0,283406.0,288480.0,288675.0,282356.0,281980.0
7512,La Rochelle,75,266985.0,264790.0,260824.0,257077.0,254724.0,251522.0,248945.0,247474.0,246134.0,244301.0,241510.0,239163.0,237670.0,236229.0,233183.0,231616.0,229815.0,227732.0,211024.0,191012.0,184434.0,172776.0,157233.0,146032.0,131510.0,111742.0,110562.0,108480.0,107412.0,110354.0,108400.0,107313.0,106495.0,107045.0,107601.0,110088.0,108977.0
7513,La Teste-de-Buch,75,174831.0,172883.0,169262.0,165820.0,163804.0,161518.0,158642.0,156303.0,154260.0,151155.0,148707.0,146292.0,142864.0,140556.0,138666.0,136852.0,134018.0,132606.0,113796.0,102164.0,93311.0,88222.0,84168.0,71472.0,67822.0,61667.0,63363.0,62560.0,59542.0,62774.0,61391.0,59174.0,58534.0,57741.0,57277.0,55049.0,53045.0
7514,Langon,75,127128.0,126555.0,125856.0,125620.0,125256.0,124694.0,124230.0,123696.0,123112.0,122342.0,121374.0,120248.0,119008.0,117843.0,116452.0,114420.0,112610.0,110446.0,101125.0,99110.0,96857.0,95510.0,99248.0,100447.0,100421.0,102203.0,104142.0,106638.0,106613.0,117393.0,120435.0,119949.0,120572.0,119855.0,122819.0,125267.0,127601.0
7515,Lesparre-Médoc,75,73434.0,73021.0,72340.0,71795.0,71151.0,70638.0,70094.0,69414.0,68877.0,67954.0,67208.0,66500.0,66013.0,65227.0,64176.0,62809.0,61676.0,60566.0,55946.0,55051.0,52169.0,48754.0,46752.0,45548.0,46470.0,46958.0,47900.0,47858.0,48687.0,54787.0,57564.0,58393.0,58764.0,57792.0,57484.0,58770.0,56264.0
7516,Libourne,75,159445.0,158470.0,157561.0,157020.0,156314.0,155857.0,155720.0,155381.0,154924.0,154090.0,152653.0,151388.0,150575.0,149697.0,148131.0,146001.0,143669.0,141451.0,132532.0,130139.0,126202.0,118728.0,118129.0,115770.0,115943.0,114948.0,116205.0,115603.0,114929.0,123668.0,125620.0,124455.0,121209.0,119337.0,119799.0,120192.0,120643.0
7517,Limoges,75,315737.0,315194.0,314539.0,315004.0,315051.0,315652.0,316437.0,316654.0,317056.0,317237.0,316600.0,316631.0,316698.0,316953.0,315440.0,314510.0,311402.0,307571.0,295877.0,292331.0,292017.0,284779.0,270831.0,258957.0,249732.0,250860.0,252364.0,264190.0,260352.0,280507.0,279823.0,275384.0,269332.0,265844.0,257354.0,246562.0,236425.0
7518,Marmande,75,101908.0,101681.0,101130.0,101129.0,101463.0,101579.0,101789.0,101766.0,101929.0,101445.0,101346.0,101457.0,100743.0,100511.0,99827.0,98458.0,97050.0,96684.0,93369.0,95023.0,94196.0,93726.0,94385.0,92780.0,91704.0,89977.0,88551.0,88928.0,86671.0,97983.0,101243.0,102971.0,106023.0,109803.0,113686.0,116570.0,118299.0
7519,Mont-de-Marsan,75,140309.0,139784.0,138710.0,137685.0,137337.0,137068.0,136757.0,137006.0,137545.0,137636.0,137293.0,136319.0,135946.0,135461.0,134026.0,132149.0,130893.0,129783.0,122554.0,120628.0,118116.0,116524.0,114949.0,109184.0,104413.0,106048.0,107791.0,111944.0,112100.0,125606.0,128570.0,128784.0,130749.0,133964.0,136471.0,136886.0,137992.0
7520,Niort,75,220095.0,220114.0,219130.0,218977.0,219305.0,219068.0,218546.0,218663.0,218250.0,217375.0,215920.0,215924.0,215736.0,214587.0,212432.0,211875.0,210532.0,207949.0,195713.0,193855.0,189737.0,185635.0,180087.0,175513.0,169216.0,165075.0,164883.0,166289.0,164942.0,178507.0,179928.0,181996.0,185913.0,190224.0,193953.0,194362.0,191336.0
7521,Oloron-Sainte-Marie,75,71054.0,71015.0,70829.0,70719.0,70593.0,70635.0,70785.0,71066.0,71204.0,71405.0,71488.0,71400.0,71543.0,71297.0,71280.0,71136.0,70814.0,70443.0,69750.0,71422.0,73120.0,74836.0,76224.0,78279.0,76837.0,81900.0,83504.0,85917.0,87391.0,96942.0,95957.0,95645.0,96009.0,97342.0,100639.0,103837.0,102954.0
7522,Pau,75,326492.0,323533.0,320940.0,318405.0,317288.0,317289.0,317682.0,317044.0,316270.0,316013.0,314492.0,314173.0,314002.0,313811.0,312844.0,312091.0,310905.0,307484.0,288634.0,279283.0,269194.0,256499.0,239566.0,209633.0,176289.0,170013.0,170921.0,170885.0,170394.0,187510.0,188956.0,190231.0,191211.0,193749.0,197031.0,197353.0,197875.0
7523,Périgueux,75,218981.0,218683.0,217364.0,216769.0,217162.0,217131.0,217199.0,217641.0,217769.0,218235.0,218255.0,217961.0,217318.0,217004.0,216134.0,214368.0,213190.0,211415.0,203898.0,203710.0,200216.0,198386.0,198751.0,200803.0,201031.0,206358.0,203542.0,208238.0,209870.0,229693.0,232768.0,235146.0,240753.0,250141.0,255921.0,250846.0,245975.0
