selected_strategy,ze2020,libze2020,actual_sum,persistence_abs_error,model_abs_error,abs_error_reduction_vs_persistence,persistence_wmape,model_wmape,wmape_delta_vs_persistence
fixed_huber_absolute_local_all_lambda_0_5,7528,Saintes,7221.0,505.0,347.96727333167405,157.03272666832595,6.993491206204126,4.818823893251268,2.1746673129528586
fixed_huber_absolute_local_all_lambda_0_5,7529,Sarlat-la-Canéda,4399.0,351.0,270.7845157052004,80.21548429479958,7.9790861559445325,6.155592537058432,1.8234936188861006
fixed_huber_absolute_local_all_lambda_0_5,7530,Thouars,2650.0,163.0,112.48078867713411,50.519211322865885,6.150943396226415,4.24455806328808,1.906385332938335
fixed_huber_absolute_local_all_lambda_0_5,7531,Tulle,4046.0,333.0,248.16903757688272,84.83096242311728,8.230350963914978,6.133688521425673,2.096662442489305
fixed_huber_absolute_local_all_lambda_0_5,7532,Villeneuve-sur-Lot,5317.0,498.0,365.57582381082693,132.42417618917307,9.366183938311078,6.875603231349012,2.4905807069620662
fixed_huber_absolute_local_all_lambda_0_5,7601,Agde-Pézenas,7391.0,816.0,814.767331899905,1.2326681000949975,11.040454606954404,11.02377664591943,0.016677961034973876
fixed_huber_absolute_local_all_lambda_0_5,7602,Albi,15774.0,1020.0,1150.9960625052072,-130.9960625052072,6.466337010270065,7.2967925859338605,-0.8304555756637955
fixed_huber_absolute_local_all_lambda_0_5,7603,Alès-Le Vigan,12365.0,1151.0,1048.558684724982,102.44131527501804,9.308532147189648,8.480054061665847,0.8284780855238019
fixed_huber_absolute_local_all_lambda_0_5,7604,Auch,9844.0,769.0,815.7582558692734,-46.7582558692734,7.8118650954896385,8.286857536258365,-0.4749924407687267
fixed_huber_absolute_local_all_lambda_0_5,7605,Bagnols-sur-Cèze,4442.0,414.0,419.4341098750899,-5.434109875089916,9.320126069338135,9.442460825643627,-0.12233475630549151
fixed_huber_absolute_local_all_lambda_0_5,7606,Béziers,17930.0,1593.0,1402.3286691878016,190.67133081219845,8.884551031790295,7.821130335682105,1.0634206961081896
fixed_huber_absolute_local_all_lambda_0_5,7607,Cahors,5135.0,500.0,550.2968826589042,-50.296882658904224,9.737098344693282,10.716589730455778,-0.979491385762497
fixed_huber_absolute_local_all_lambda_0_5,7608,Carcassonne-Limoux,12172.0,1235.0,1104.0048983707457,130.99510162925435,10.146237265856064,9.070036956710037,1.0762003091460262
fixed_huber_absolute_local_all_lambda_0_5,7609,Castelsarrasin-Moissac,4073.0,256.0,177.13960130185308,78.86039869814692,6.285293395531549,4.349118617771988,1.936174777759561
fixed_huber_absolute_local_all_lambda_0_5,7610,Castres-Mazamet,9331.0,771.0,677.8779724476983,93.12202755230169,8.262779980709462,7.26479447484405,0.9979855058654126
fixed_huber_absolute_local_all_lambda_0_5,7611,Figeac-Villefranche,5245.0,341.0,307.5962893567553,33.40371064324472,6.501429933269781,5.864562237497718,0.6368676957720636
fixed_huber_absolute_local_all_lambda_0_5,7612,Foix-Pamiers,8309.0,596.0,617.68566806633,-21.68566806632998,7.172944999398243,7.433935107309303,-0.26099010791106014
fixed_huber_absolute_local_all_lambda_0_5,7613,Mende,3336.0,449.0,439.03715108736526,9.96284891263474,13.459232613908872,13.16058606376994,0.2986465501389315
fixed_huber_absolute_local_all_lambda_0_5,7614,Millau,3639.0,209.0,93.2539743700936,115.7460256299064,5.743336081341028,2.562626391044067,3.180709690296961
fixed_huber_absolute_local_all_lambda_0_5,7615,Montauban,12563.0,878.0,969.8161797876583,-91.81617978765826,6.9887765661068215,7.7196225406961565,-0.730845974589335
fixed_huber_absolute_local_all_lambda_0_5,7616,Montpellier,74914.0,5347.0,5774.525878159511,-427.5258781595112,7.1375176869477,7.708206581092335,-0.5706888941446344
fixed_huber_absolute_local_all_lambda_0_5,7617,Narbonne,11654.0,1246.0,1056.8404542180297,189.15954578197034,10.691608031577141,9.068478241102023,1.6231297904751187
fixed_huber_absolute_local_all_lambda_0_5,7618,Nîmes,28695.0,2289.0,1645.3511429239306,643.6488570760694,7.976999477260847,5.733929754047502,2.2430697232133454
fixed_huber_absolute_local_all_lambda_0_5,7619,Nord-du-Lot,3036.0,485.0,425.87037922199727,59.12962077800273,15.974967061923584,14.027351094268683,1.947615967654901
fixed_huber_absolute_local_all_lambda_0_5,7620,Perpignan,36860.0,3762.0,4138.453923974315,-376.45392397431533,10.206185567010309,11.227493011324784,-1.0213074443144752
fixed_huber_absolute_local_all_lambda_0_5,7621,Rodez,8420.0,533.0,464.50636956928247,68.49363043071753,6.330166270783848,5.516702726476039,0.8134635443078091
fixed_huber_absolute_local_all_lambda_0_5,7622,Saint-Gaudens,7796.0,582.0,528.7457673687311,53.254232631268906,7.465366854797333,6.782269976510147,0.683096878287186
fixed_huber_absolute_local_all_lambda_0_5,7623,Sète,7944.0,653.0,516.2408183382627,136.75918166173733,8.220040281973818,6.498499727319521,1.7215405546542968
fixed_huber_absolute_local_all_lambda_0_5,7624,Tarbes-Lourdes,14236.0,1119.0,1113.3599281331944,5.640071866805556,7.860354032031469,7.820735657018786,0.03961837501268306
fixed_huber_absolute_local_all_lambda_0_5,7625,Toulouse,109753.0,9319.0,10287.719963452277,-968.7199634522767,8.490884076061702,9.373520508279752,-0.8826364322180495
fixed_huber_absolute_local_all_lambda_0_5,8401,Annecy,25492.0,2127.0,2172.947453877822,-45.94745387782223,8.343794131492233,8.52403677184145,-0.180242640349217
