year_month,ze2020,target_proxy_establishment_creations_count
2023-09,8423,193
2023-09,8424,138
2023-09,8425,91
2023-09,8426,242
2023-09,8427,241
2023-09,8428,1169
2023-09,8429,55
2023-09,8430,119
2023-09,8431,753
2023-09,8432,282
2023-09,8433,513
2023-09,8434,459
2023-09,8435,394
2023-09,9301,1477
2023-09,9302,121
2023-09,9303,398
2023-09,9304,1656
2023-09,9305,220
2023-09,9306,352
2023-09,9307,173
2023-09,9308,353
2023-09,9309,419
2023-09,9310,268
2023-09,9311,252
2023-09,9312,1016
2023-09,9313,746
2023-09,9314,247
2023-09,9315,2192
2023-09,9316,165
2023-09,9317,265
2023-09,9318,1686
2023-10,0051,193
2023-10,0052,375
2023-10,0053,816
2023-10,0054,487
2023-10,0055,185
2023-10,0056,111
2023-10,0057,286
2023-10,0058,102
2023-10,0059,363
2023-10,0060,252
2023-10,0061,113
2023-10,0062,150
2023-10,0063,125
2023-10,0064,142
2023-10,1101,1486
2023-10,1102,183
2023-10,1103,245
2023-10,1104,1560
2023-10,1105,428
2023-10,1106,1384
2023-10,1107,424
2023-10,1108,458
2023-10,1109,14630
2023-10,1110,99
2023-10,1111,149
2023-10,1112,2456
2023-10,1113,1376
2023-10,1114,2045
2023-10,1115,1471
2023-10,2401,313
2023-10,2402,373
2023-10,2403,342
2023-10,2404,87
2023-10,2405,298
2023-10,2406,74
2023-10,2407,120
2023-10,2408,90
2023-10,2409,220
2023-10,2410,888
2023-10,2411,92
2023-10,2412,137
2023-10,2413,1087
2023-10,2414,114
2023-10,2415,60
2023-10,2701,53
2023-10,2702,321
2023-10,2703,95
2023-10,2704,179
2023-10,2705,307
2023-10,2706,669
2023-10,2707,290
2023-10,2708,142
2023-10,2709,116
2023-10,2710,131
2023-10,2711,918
2023-10,2712,156
2023-10,2713,295
2023-10,2714,247
2023-10,2715,196
2023-10,2716,98
2023-10,2717,214
2023-10,2718,179
2023-10,2801,57
2023-10,2802,123
2023-10,2803,123
2023-10,2804,1216
2023-10,2805,279
2023-10,2806,104
2023-10,2807,234
2023-10,2808,349
2023-10,2809,93
2023-10,2810,106
2023-10,2811,228
2023-10,2812,74
2023-10,2813,600
2023-10,2814,160
2023-10,2815,1353
2023-10,2816,179
2023-10,2817,248
2023-10,2818,81
2023-10,2819,152
2023-10,3201,141
2023-10,3202,678
2023-10,3203,285
2023-10,3204,218
2023-10,3205,353
2023-10,3206,270
2023-10,3207,205
2023-10,3208,236
2023-10,3209,118
2023-10,3210,352
2023-10,3211,572
2023-10,3212,341
2023-10,3213,416
2023-10,3214,139
2023-10,3215,505
2023-10,3216,2582
2023-10,3217,300
2023-10,3218,879
2023-10,3219,262
2023-10,3220,371
2023-10,3221,251
2023-10,3222,551
2023-10,4401,78
2023-10,4402,170
2023-10,4403,228
2023-10,4404,148
2023-10,4405,436
2023-10,4406,144
2023-10,4407,291
2023-10,4408,142
2023-10,4409,382
2023-10,4410,828
2023-10,4411,854
2023-10,4412,1046
2023-10,4413,853
2023-10,4414,169
2023-10,4415,119
2023-10,4416,195
2023-10,4417,161
2023-10,4418,160
2023-10,4419,149
2023-10,4420,169
2023-10,4421,141
2023-10,4422,195
2023-10,4423,1799
2023-10,4424,470
2023-10,4425,481
2023-10,4426,109
2023-10,4427,158
2023-10,5201,156
2023-10,5202,908
2023-10,5203,319
2023-10,5204,69
2023-10,5205,82
2023-10,5206,341
2023-10,5207,201
2023-10,5208,102
2023-10,5209,100
2023-10,5210,328
2023-10,5211,294
2023-10,5212,723
2023-10,5213,233
2023-10,5214,218
2023-10,5215,105
2023-10,5216,2386
2023-10,5217,177
2023-10,5218,76
2023-10,5219,530
2023-10,5220,157
2023-10,5221,81
2023-10,5301,222
2023-10,5302,736
2023-10,5303,154
2023-10,5304,235
2023-10,5305,141
2023-10,5306,112
2023-10,5307,120
2023-10,5308,227
2023-10,5309,465
2023-10,5310,204
2023-10,5311,150
2023-10,5312,179
2023-10,5313,606
2023-10,5314,112
2023-10,5315,1853
2023-10,5316,405
2023-10,5317,382
2023-10,5318,552
2023-10,5319,171
2023-10,7501,314
2023-10,7502,451
2023-10,7503,1143
2023-10,7504,280
2023-10,7505,4018
2023-10,7506,168
2023-10,7507,260
2023-10,7508,129
2023-10,7509,271
2023-10,7510,458
2023-10,7511,210
2023-10,7512,724
2023-10,7513,550
2023-10,7514,287
2023-10,7515,145
2023-10,7516,375
2023-10,7517,572
2023-10,7518,182
2023-10,7519,271
2023-10,7520,408
2023-10,7521,143
2023-10,7522,695
2023-10,7523,410
2023-10,7524,629
2023-10,7525,197
2023-10,7526,358
2023-10,7527,152
2023-10,7528,230
2023-10,7529,144
2023-10,7530,97
2023-10,7531,161
2023-10,7532,180
2023-10,7601,285
2023-10,7602,600
2023-10,7603,433
2023-10,7604,320
2023-10,7605,144
2023-10,7606,714
2023-10,7607,151
2023-10,7608,462
2023-10,7609,148
2023-10,7610,377
2023-10,7611,190
2023-10,7612,282
2023-10,7613,121
2023-10,7614,146
2023-10,7615,452
2023-10,7616,2668
2023-10,7617,419
2023-10,7618,964
2023-10,7619,114
2023-10,7620,1264
2023-10,7621,322
2023-10,7622,277
2023-10,7623,307
2023-10,7624,476
2023-10,7625,3889
2023-10,8401,952
2023-10,8402,307
2023-10,8403,143
2023-10,8404,102
2023-10,8405,536
2023-10,8406,585
2023-10,8407,664
2023-10,8408,1009
2023-10,8409,1525
2023-10,8410,145
2023-10,8411,95
2023-10,8412,177
2023-10,8413,460
2023-10,8414,216
2023-10,8415,293
2023-10,8416,807
2023-10,8417,129
2023-10,8418,269
2023-10,8419,204
2023-10,8420,181
2023-10,8421,3622
2023-10,8422,264
2023-10,8423,165
2023-10,8424,148
2023-10,8425,95
2023-10,8426,266
2023-10,8427,244
2023-10,8428,1116
2023-10,8429,66
2023-10,8430,103
2023-10,8431,737
2023-10,8432,272
2023-10,8433,500
2023-10,8434,474
2023-10,8435,432
2023-10,9301,1408
2023-10,9302,128
2023-10,9303,369
2023-10,9304,1821
2023-10,9305,245
2023-10,9306,323
2023-10,9307,206
2023-10,9308,373
2023-10,9309,456
2023-10,9310,307
2023-10,9311,264
2023-10,9312,1018
2023-10,9313,663
2023-10,9314,230
2023-10,9315,2181
2023-10,9316,161
2023-10,9317,272
2023-10,9318,1585
2023-11,0051,172
2023-11,0052,315
2023-11,0053,725
2023-11,0054,383
2023-11,0055,135
2023-11,0056,90
2023-11,0057,217
2023-11,0058,76
2023-11,0059,340
2023-11,0060,177
2023-11,0061,85
2023-11,0062,124
2023-11,0063,88
2023-11,0064,130
2023-11,1101,1334
2023-11,1102,136
2023-11,1103,185
2023-11,1104,1225
2023-11,1105,360
2023-11,1106,1145
2023-11,1107,399
2023-11,1108,377
2023-11,1109,12691
2023-11,1110,89
2023-11,1111,139
2023-11,1112,2094
2023-11,1113,1134
2023-11,1114,1731
2023-11,1115,1304
2023-11,2401,262
2023-11,2402,273
2023-11,2403,337
2023-11,2404,74
2023-11,2405,268
2023-11,2406,50
2023-11,2407,95
2023-11,2408,77
2023-11,2409,189
2023-11,2410,770
2023-11,2411,93
2023-11,2412,137
2023-11,2413,999
2023-11,2414,98
2023-11,2415,68
2023-11,2701,54
2023-11,2702,260
2023-11,2703,84
2023-11,2704,155
2023-11,2705,252
2023-11,2706,500
2023-11,2707,250
2023-11,2708,129
2023-11,2709,87
2023-11,2710,115
2023-11,2711,757
2023-11,2712,124
2023-11,2713,233
2023-11,2714,201
2023-11,2715,186
2023-11,2716,67
2023-11,2717,182
2023-11,2718,191
2023-11,2801,47
2023-11,2802,107
2023-11,2803,94
2023-11,2804,931
2023-11,2805,206
2023-11,2806,76
2023-11,2807,188
2023-11,2808,271
2023-11,2809,86
2023-11,2810,90
2023-11,2811,198
2023-11,2812,52
2023-11,2813,437
2023-11,2814,130
2023-11,2815,1195
2023-11,2816,148
2023-11,2817,180
2023-11,2818,53
2023-11,2819,131
2023-11,3201,107
2023-11,3202,516
2023-11,3203,222
2023-11,3204,171
2023-11,3205,292
2023-11,3206,218
2023-11,3207,149
2023-11,3208,191
2023-11,3209,90
2023-11,3210,294
2023-11,3211,458
2023-11,3212,262
2023-11,3213,323
2023-11,3214,126
2023-11,3215,408
2023-11,3216,2039
2023-11,3217,255
2023-11,3218,729
2023-11,3219,178
2023-11,3220,287
2023-11,3221,227
2023-11,3222,492
2023-11,4401,88
2023-11,4402,145
2023-11,4403,173
2023-11,4404,157
2023-11,4405,350
2023-11,4406,200
2023-11,4407,228
2023-11,4408,105
2023-11,4409,331
2023-11,4410,738
2023-11,4411,659
2023-11,4412,913
2023-11,4413,702
2023-11,4414,132
2023-11,4415,120
2023-11,4416,152
2023-11,4417,110
2023-11,4418,130
2023-11,4419,151
2023-11,4420,148
2023-11,4421,112
2023-11,4422,129
2023-11,4423,1454
2023-11,4424,398
2023-11,4425,450
2023-11,4426,98
2023-11,4427,119
2023-11,5201,133
2023-11,5202,723
2023-11,5203,273
2023-11,5204,58
2023-11,5205,79
2023-11,5206,254
2023-11,5207,182
2023-11,5208,83
2023-11,5209,76
2023-11,5210,276
2023-11,5211,241
2023-11,5212,561
2023-11,5213,185
2023-11,5214,216
2023-11,5215,70
2023-11,5216,1927
2023-11,5217,166
2023-11,5218,60
2023-11,5219,493
2023-11,5220,130
2023-11,5221,67
2023-11,5301,207
2023-11,5302,593
2023-11,5303,114
2023-11,5304,173
2023-11,5305,116
2023-11,5306,78
2023-11,5307,113
2023-11,5308,158
2023-11,5309,420
2023-11,5310,165
2023-11,5311,119
2023-11,5312,146
2023-11,5313,457
2023-11,5314,76
2023-11,5315,1506
2023-11,5316,275
2023-11,5317,321
2023-11,5318,459
2023-11,5319,133
2023-11,7501,271
2023-11,7502,415
2023-11,7503,928
2023-11,7504,220
2023-11,7505,3174
2023-11,7506,149
2023-11,7507,216
2023-11,7508,129
2023-11,7509,253
2023-11,7510,383
2023-11,7511,194
2023-11,7512,542
2023-11,7513,461
2023-11,7514,255
2023-11,7515,151
2023-11,7516,322
2023-11,7517,471
2023-11,7518,177
2023-11,7519,232
2023-11,7520,298
2023-11,7521,108
2023-11,7522,608
2023-11,7523,346
2023-11,7524,474
2023-11,7525,118
2023-11,7526,270
2023-11,7527,110
2023-11,7528,201
2023-11,7529,132
2023-11,7530,92
2023-11,7531,125
2023-11,7532,184
2023-11,7601,228
2023-11,7602,456
2023-11,7603,388
2023-11,7604,309
2023-11,7605,117
2023-11,7606,503
2023-11,7607,160
2023-11,7608,380
2023-11,7609,132
2023-11,7610,292
2023-11,7611,142
2023-11,7612,260
2023-11,7613,105
2023-11,7614,117
2023-11,7615,354
2023-11,7616,2179
2023-11,7617,366
2023-11,7618,822
2023-11,7619,82
2023-11,7620,1064
2023-11,7621,252
2023-11,7622,264
2023-11,7623,244
2023-11,7624,456
2023-11,7625,3286
2023-11,8401,779
2023-11,8402,273
2023-11,8403,107
2023-11,8404,80
2023-11,8405,415
2023-11,8406,434
2023-11,8407,612
2023-11,8408,834
2023-11,8409,1338
2023-11,8410,126
2023-11,8411,89
2023-11,8412,169
2023-11,8413,380
2023-11,8414,168
2023-11,8415,305
2023-11,8416,725
2023-11,8417,136
2023-11,8418,230
2023-11,8419,202
2023-11,8420,136
2023-11,8421,3086
2023-11,8422,203
2023-11,8423,171
2023-11,8424,123
2023-11,8425,95
2023-11,8426,228
2023-11,8427,209
2023-11,8428,953
2023-11,8429,51
2023-11,8430,84
2023-11,8431,623
2023-11,8432,220
2023-11,8433,457
2023-11,8434,352
2023-11,8435,336
2023-11,9301,1161
2023-11,9302,117
2023-11,9303,308
2023-11,9304,1393
2023-11,9305,224
2023-11,9306,339
2023-11,9307,170
2023-11,9308,292
2023-11,9309,362
2023-11,9310,237
2023-11,9311,209
2023-11,9312,918
2023-11,9313,592
2023-11,9314,181
2023-11,9315,1972
2023-11,9316,132
2023-11,9317,247
2023-11,9318,1326
2023-12,0051,128
2023-12,0052,260
2023-12,0053,544
2023-12,0054,291
2023-12,0055,105
2023-12,0056,87
2023-12,0057,166
2023-12,0058,67
2023-12,0059,267
2023-12,0060,182
2023-12,0061,64
2023-12,0062,99
2023-12,0063,102
2023-12,0064,102
2023-12,1101,1090
2023-12,1102,110
2023-12,1103,149
2023-12,1104,1109
2023-12,1105,386
2023-12,1106,1095
2023-12,1107,299
2023-12,1108,372
2023-12,1109,11113
2023-12,1110,83
2023-12,1111,111
2023-12,1112,1815
2023-12,1113,891
2023-12,1114,1470
2023-12,1115,1015
2023-12,2401,226
2023-12,2402,227
2023-12,2403,256
2023-12,2404,72
2023-12,2405,207
2023-12,2406,60
2023-12,2407,74
2023-12,2408,73
2023-12,2409,160
2023-12,2410,601
2023-12,2411,65
2023-12,2412,102
2023-12,2413,711
2023-12,2414,85
2023-12,2415,44
2023-12,2701,42
2023-12,2702,204
2023-12,2703,68
2023-12,2704,140
2023-12,2705,189
2023-12,2706,421
2023-12,2707,213
2023-12,2708,112
2023-12,2709,70
2023-12,2710,78
2023-12,2711,583
2023-12,2712,100
2023-12,2713,195
2023-12,2714,181
2023-12,2715,163
2023-12,2716,63
2023-12,2717,129
2023-12,2718,148
2023-12,2801,44
2023-12,2802,103
2023-12,2803,76
2023-12,2804,867
2023-12,2805,193
2023-12,2806,67
2023-12,2807,141
2023-12,2808,226
2023-12,2809,91
2023-12,2810,81
2023-12,2811,176
2023-12,2812,47
2023-12,2813,425
2023-12,2814,111
2023-12,2815,973
2023-12,2816,125
2023-12,2817,144
2023-12,2818,56
2023-12,2819,97
2023-12,3201,107
2023-12,3202,454
2023-12,3203,189
2023-12,3204,200
2023-12,3205,213
2023-12,3206,163
2023-12,3207,106
2023-12,3208,130
2023-12,3209,88
2023-12,3210,213
2023-12,3211,407
2023-12,3212,189
2023-12,3213,259
2023-12,3214,116
2023-12,3215,340
2023-12,3216,1768
2023-12,3217,200
2023-12,3218,571
2023-12,3219,148
2023-12,3220,232
2023-12,3221,179
2023-12,3222,360
2023-12,4401,62
2023-12,4402,116
2023-12,4403,173
2023-12,4404,116
2023-12,4405,227
2023-12,4406,136
2023-12,4407,218
2023-12,4408,87
2023-12,4409,251
2023-12,4410,548
2023-12,4411,535
2023-12,4412,787
2023-12,4413,541
2023-12,4414,136
2023-12,4415,122
2023-12,4416,135
2023-12,4417,121
2023-12,4418,107
2023-12,4419,112
2023-12,4420,123
2023-12,4421,122
2023-12,4422,95
2023-12,4423,1125
2023-12,4424,299
2023-12,4425,364
2023-12,4426,81
2023-12,4427,134
2023-12,5201,105
2023-12,5202,669
2023-12,5203,260
2023-12,5204,56
2023-12,5205,72
2023-12,5206,182
2023-12,5207,126
2023-12,5208,71
2023-12,5209,66
2023-12,5210,226
2023-12,5211,342
2023-12,5212,439
2023-12,5213,144
2023-12,5214,135
2023-12,5215,86
2023-12,5216,1636
2023-12,5217,110
2023-12,5218,51
2023-12,5219,380
2023-12,5220,109
2023-12,5221,65
2023-12,5301,158
2023-12,5302,489
2023-12,5303,97
2023-12,5304,137
2023-12,5305,117
2023-12,5306,78
2023-12,5307,95
2023-12,5308,151
2023-12,5309,323
2023-12,5310,145
2023-12,5311,105
2023-12,5312,134
2023-12,5313,399
2023-12,5314,80
2023-12,5315,1248
2023-12,5316,281
2023-12,5317,257
2023-12,5318,413
2023-12,5319,120
2023-12,7501,211
2023-12,7502,340
2023-12,7503,787
2023-12,7504,166
2023-12,7505,2704
2023-12,7506,119
2023-12,7507,236
2023-12,7508,91
2023-12,7509,187
2023-12,7510,297
2023-12,7511,146
2023-12,7512,544
2023-12,7513,362
2023-12,7514,198
2023-12,7515,111
2023-12,7516,243
2023-12,7517,386
2023-12,7518,133
2023-12,7519,171
2023-12,7520,262
2023-12,7521,108
2023-12,7522,484
2023-12,7523,296
2023-12,7524,453
2023-12,7525,109
2023-12,7526,237
2023-12,7527,114
2023-12,7528,161
2023-12,7529,118
2023-12,7530,62
2023-12,7531,110
2023-12,7532,127
2023-12,7601,174
2023-12,7602,357
2023-12,7603,268
2023-12,7604,260
2023-12,7605,101
2023-12,7606,419
2023-12,7607,115
2023-12,7608,285
2023-12,7609,111
2023-12,7610,244
2023-12,7611,122
2023-12,7612,216
2023-12,7613,99
2023-12,7614,110
2023-12,7615,307
2023-12,7616,1704
2023-12,7617,284
2023-12,7618,637
2023-12,7619,60
2023-12,7620,890
2023-12,7621,261
2023-12,7622,189
2023-12,7623,216
2023-12,7624,380
2023-12,7625,2630
2023-12,8401,659
2023-12,8402,206
2023-12,8403,104
2023-12,8404,73
2023-12,8405,360
2023-12,8406,358
2023-12,8407,491
2023-12,8408,701
2023-12,8409,1184
2023-12,8410,138
2023-12,8411,171
2023-12,8412,115
2023-12,8413,593
2023-12,8414,189
2023-12,8415,328
2023-12,8416,559
2023-12,8417,113
2023-12,8418,302
2023-12,8419,187
2023-12,8420,100
2023-12,8421,2511
2023-12,8422,148
2023-12,8423,107
2023-12,8424,146
2023-12,8425,70
2023-12,8426,175
2023-12,8427,145
2023-12,8428,759
2023-12,8429,47
2023-12,8430,73
2023-12,8431,488
2023-12,8432,204
2023-12,8433,349
2023-12,8434,294
2023-12,8435,305
2023-12,9301,937
2023-12,9302,137
2023-12,9303,223
2023-12,9304,1129
2023-12,9305,157
2023-12,9306,228
2023-12,9307,147
2023-12,9308,206
2023-12,9309,264
2023-12,9310,251
2023-12,9311,142
2023-12,9312,671
2023-12,9313,480
2023-12,9314,184
2023-12,9315,1582
2023-12,9316,116
2023-12,9317,198
2023-12,9318,1109
2024-01,0051,266
2024-01,0052,600
2024-01,0053,1216
2024-01,0054,628
2024-01,0055,258
2024-01,0056,162
2024-01,0057,333
2024-01,0058,168
2024-01,0059,520
2024-01,0060,363
2024-01,0061,149
2024-01,0062,216
2024-01,0063,312
2024-01,0064,234
2024-01,1101,2137
2024-01,1102,163
2024-01,1103,295
2024-01,1104,1996
2024-01,1105,584
2024-01,1106,1741
2024-01,1107,617
2024-01,1108,643
2024-01,1109,21092
2024-01,1110,133
2024-01,1111,223
2024-01,1112,3255
2024-01,1113,1865
2024-01,1114,2917
2024-01,1115,2181
2024-01,2401,442
2024-01,2402,496
2024-01,2403,534
2024-01,2404,104
2024-01,2405,497
2024-01,2406,146
2024-01,2407,191
2024-01,2408,133
2024-01,2409,293
2024-01,2410,1292
2024-01,2411,147
2024-01,2412,226
2024-01,2413,1641
2024-01,2414,173
2024-01,2415,92
2024-01,2701,101
2024-01,2702,438
2024-01,2703,153
2024-01,2704,272
2024-01,2705,445
2024-01,2706,995
2024-01,2707,434
2024-01,2708,230
2024-01,2709,161
2024-01,2710,203
2024-01,2711,1257
2024-01,2712,208
2024-01,2713,411
2024-01,2714,334
2024-01,2715,429
2024-01,2716,189
2024-01,2717,343
2024-01,2718,284
2024-01,2801,98
2024-01,2802,223
2024-01,2803,164
2024-01,2804,1740
2024-01,2805,472
2024-01,2806,172
2024-01,2807,275
2024-01,2808,403
2024-01,2809,168
2024-01,2810,177
2024-01,2811,419
2024-01,2812,96
2024-01,2813,846
2024-01,2814,214
2024-01,2815,1955
2024-01,2816,295
2024-01,2817,282
2024-01,2818,82
2024-01,2819,209
2024-01,3201,247
2024-01,3202,941
2024-01,3203,404
2024-01,3204,328
2024-01,3205,520
2024-01,3206,407
2024-01,3207,257
2024-01,3208,272
2024-01,3209,161
2024-01,3210,494
2024-01,3211,812
2024-01,3212,395
2024-01,3213,578
2024-01,3214,204
2024-01,3215,700
2024-01,3216,3532
2024-01,3217,401
2024-01,3218,1195
2024-01,3219,331
2024-01,3220,456
2024-01,3221,345
2024-01,3222,712
2024-01,4401,100
2024-01,4402,193
2024-01,4403,310
2024-01,4404,223
2024-01,4405,589
2024-01,4406,288
2024-01,4407,413
2024-01,4408,193
2024-01,4409,620
2024-01,4410,1125
2024-01,4411,1053
2024-01,4412,1538
2024-01,4413,1222
2024-01,4414,240
2024-01,4415,177
2024-01,4416,250
2024-01,4417,210
2024-01,4418,260
2024-01,4419,226
2024-01,4420,224
2024-01,4421,164
2024-01,4422,246
2024-01,4423,2543
2024-01,4424,662
2024-01,4425,682
2024-01,4426,145
2024-01,4427,226
2024-01,5201,274
2024-01,5202,1404
2024-01,5203,619
2024-01,5204,96
2024-01,5205,137
2024-01,5206,438
2024-01,5207,323
2024-01,5208,133
2024-01,5209,126
2024-01,5210,563
2024-01,5211,480
2024-01,5212,969
2024-01,5213,444
2024-01,5214,374
2024-01,5215,191
2024-01,5216,3638
2024-01,5217,305
2024-01,5218,121
2024-01,5219,969
2024-01,5220,261
2024-01,5221,155
2024-01,5301,420
2024-01,5302,1229
2024-01,5303,217
2024-01,5304,350
2024-01,5305,168
2024-01,5306,135
2024-01,5307,217
2024-01,5308,382
2024-01,5309,707
2024-01,5310,354
2024-01,5311,201
2024-01,5312,314
2024-01,5313,899
2024-01,5314,167
2024-01,5315,2856
2024-01,5316,617
2024-01,5317,584
2024-01,5318,940
2024-01,5319,237
2024-01,7501,483
2024-01,7502,665
2024-01,7503,1971
2024-01,7504,438
2024-01,7505,5884
2024-01,7506,263
2024-01,7507,477
2024-01,7508,214
2024-01,7509,398
2024-01,7510,818
2024-01,7511,335
2024-01,7512,1211
2024-01,7513,905
2024-01,7514,420
2024-01,7515,256
2024-01,7516,499
2024-01,7517,911
2024-01,7518,272
2024-01,7519,421
2024-01,7520,550
2024-01,7521,239
2024-01,7522,1192
2024-01,7523,740
2024-01,7524,1020
2024-01,7525,228
2024-01,7526,617
2024-01,7527,243
2024-01,7528,385
2024-01,7529,314
2024-01,7530,140
2024-01,7531,297
2024-01,7532,301
2024-01,7601,505
2024-01,7602,847
2024-01,7603,626
2024-01,7604,642
2024-01,7605,247
2024-01,7606,1038
2024-01,7607,337
2024-01,7608,688
2024-01,7609,228
2024-01,7610,561
2024-01,7611,332
2024-01,7612,440
2024-01,7613,227
2024-01,7614,212
2024-01,7615,624
2024-01,7616,4456
2024-01,7617,765
2024-01,7618,1519
2024-01,7619,207
2024-01,7620,2284
2024-01,7621,597
2024-01,7622,578
2024-01,7623,583
2024-01,7624,951
2024-01,7625,6060
2024-01,8401,1604
2024-01,8402,485
2024-01,8403,240
2024-01,8404,181
2024-01,8405,806
2024-01,8406,819
2024-01,8407,1102
2024-01,8408,1492
2024-01,8409,2594
2024-01,8410,253
2024-01,8411,290
2024-01,8412,247
2024-01,8413,987
2024-01,8414,418
2024-01,8415,664
2024-01,8416,1463
2024-01,8417,247
2024-01,8418,580
2024-01,8419,378
2024-01,8420,230
2024-01,8421,5065
2024-01,8422,343
2024-01,8423,295
2024-01,8424,228
2024-01,8425,121
2024-01,8426,373
2024-01,8427,335
2024-01,8428,1668
2024-01,8429,124
2024-01,8430,161
2024-01,8431,1033
2024-01,8432,421
2024-01,8433,721
2024-01,8434,651
2024-01,8435,604
2024-01,9301,2189
2024-01,9302,280
2024-01,9303,574
2024-01,9304,2967
2024-01,9305,404
2024-01,9306,623
2024-01,9307,327
2024-01,9308,492
2024-01,9309,743
2024-01,9310,539
2024-01,9311,355
2024-01,9312,1518
2024-01,9313,1100
2024-01,9314,477
2024-01,9315,3773
2024-01,9316,226
2024-01,9317,598
2024-01,9318,2832
2024-02,0051,168
2024-02,0052,355
2024-02,0053,775
2024-02,0054,455
2024-02,0055,163
2024-02,0056,117
2024-02,0057,220
2024-02,0058,85
2024-02,0059,302
2024-02,0060,179
2024-02,0061,103
2024-02,0062,133
2024-02,0063,126
2024-02,0064,127
2024-02,1101,1290
2024-02,1102,124
2024-02,1103,196
2024-02,1104,1244
2024-02,1105,351
2024-02,1106,1105
2024-02,1107,407
2024-02,1108,409
2024-02,1109,12959
2024-02,1110,88
2024-02,1111,146
2024-02,1112,2168
2024-02,1113,1132
2024-02,1114,1748
2024-02,1115,1293
2024-02,2401,273
2024-02,2402,289
2024-02,2403,338
2024-02,2404,66
2024-02,2405,253
2024-02,2406,69
2024-02,2407,110
2024-02,2408,79
2024-02,2409,193
2024-02,2410,825
2024-02,2411,83
2024-02,2412,119
2024-02,2413,939
2024-02,2414,90
2024-02,2415,72
2024-02,2701,53
2024-02,2702,264
2024-02,2703,89
2024-02,2704,146
2024-02,2705,261
2024-02,2706,502
2024-02,2707,272
2024-02,2708,107
2024-02,2709,71
2024-02,2710,126
2024-02,2711,713
2024-02,2712,129
2024-02,2713,240
2024-02,2714,218
2024-02,2715,185
2024-02,2716,85
2024-02,2717,154
2024-02,2718,156
2024-02,2801,59
2024-02,2802,156
2024-02,2803,113
2024-02,2804,979
2024-02,2805,254
2024-02,2806,109
2024-02,2807,185
2024-02,2808,288
2024-02,2809,108
2024-02,2810,126
2024-02,2811,185
2024-02,2812,56
2024-02,2813,544
2024-02,2814,123
2024-02,2815,1132
2024-02,2816,150
2024-02,2817,170
2024-02,2818,40
2024-02,2819,142
2024-02,3201,109
2024-02,3202,538
2024-02,3203,232
2024-02,3204,180
2024-02,3205,308
2024-02,3206,241
2024-02,3207,177
2024-02,3208,176
2024-02,3209,111
2024-02,3210,262
2024-02,3211,524
2024-02,3212,263
2024-02,3213,312
2024-02,3214,114
2024-02,3215,437
2024-02,3216,2109
2024-02,3217,256
2024-02,3218,729
2024-02,3219,229
2024-02,3220,303
2024-02,3221,205
2024-02,3222,488
2024-02,4401,72
2024-02,4402,184
2024-02,4403,197
2024-02,4404,138
2024-02,4405,383
2024-02,4406,174
2024-02,4407,268
2024-02,4408,153
2024-02,4409,369
2024-02,4410,769
2024-02,4411,749
2024-02,4412,916
2024-02,4413,747
2024-02,4414,151
2024-02,4415,92
2024-02,4416,199
2024-02,4417,124
2024-02,4418,132
2024-02,4419,145
2024-02,4420,156
2024-02,4421,117
2024-02,4422,150
2024-02,4423,1534
2024-02,4424,387
2024-02,4425,427
2024-02,4426,117
2024-02,4427,162
2024-02,5201,141
2024-02,5202,766
2024-02,5203,313
2024-02,5204,73
2024-02,5205,80
2024-02,5206,259
2024-02,5207,190
2024-02,5208,92
2024-02,5209,92
2024-02,5210,281
2024-02,5211,250
2024-02,5212,575
2024-02,5213,223
2024-02,5214,199
2024-02,5215,98
2024-02,5216,2161
2024-02,5217,184
2024-02,5218,78
2024-02,5219,501
2024-02,5220,161
2024-02,5221,70
2024-02,5301,196
2024-02,5302,642
2024-02,5303,121
2024-02,5304,193
2024-02,5305,98
2024-02,5306,96
2024-02,5307,121
2024-02,5308,197
2024-02,5309,445
2024-02,5310,185
2024-02,5311,137
2024-02,5312,162
2024-02,5313,519
2024-02,5314,95
2024-02,5315,1532
2024-02,5316,307
2024-02,5317,333
2024-02,5318,479
2024-02,5319,140
2024-02,7501,272
2024-02,7502,399
2024-02,7503,988
2024-02,7504,228
2024-02,7505,3469
2024-02,7506,139
2024-02,7507,216
2024-02,7508,124
2024-02,7509,212
2024-02,7510,405
2024-02,7511,169
2024-02,7512,650
2024-02,7513,485
2024-02,7514,239
2024-02,7515,152
2024-02,7516,299
2024-02,7517,502
2024-02,7518,173
2024-02,7519,239
2024-02,7520,303
2024-02,7521,115
2024-02,7522,662
2024-02,7523,433
2024-02,7524,539
2024-02,7525,135
2024-02,7526,349
2024-02,7527,140
2024-02,7528,248
2024-02,7529,159
2024-02,7530,67
2024-02,7531,132
2024-02,7532,168
2024-02,7601,283
2024-02,7602,514
2024-02,7603,392
2024-02,7604,292
2024-02,7605,164
2024-02,7606,527
2024-02,7607,167
2024-02,7608,397
2024-02,7609,111
2024-02,7610,294
2024-02,7611,148
2024-02,7612,282
2024-02,7613,130
2024-02,7614,120
2024-02,7615,339
2024-02,7616,2208
2024-02,7617,356
2024-02,7618,883
2024-02,7619,93
2024-02,7620,1146
2024-02,7621,285
2024-02,7622,262
2024-02,7623,292
2024-02,7624,482
2024-02,7625,3317
2024-02,8401,829
2024-02,8402,287
2024-02,8403,120
2024-02,8404,84
2024-02,8405,489
