country,territory_id,observation_year,sector_id,observed_value,lag1_value,velocity,structural_mask,observation_mask
PT,1190309,2013,RU,16.0,9.0,0.7777777777777777,1,1
PT,1190309,2014,RU,16.0,16.0,0.0,1,1
PT,1190309,2015,RU,14.0,16.0,-0.125,1,1
PT,1190309,2016,RU,25.0,14.0,0.7857142857142858,1,1
PT,1190309,2017,RU,18.0,25.0,-0.28,1,1
PT,1190309,2018,RU,19.0,18.0,0.05555555555555558,1,1
PT,1190309,2019,RU,16.0,19.0,-0.1578947368421053,1,1
PT,1190309,2020,RU,12.0,16.0,-0.25,1,1
PT,1190309,2021,RU,21.0,12.0,0.75,1,1
PT,1190309,2022,RU,26.0,21.0,0.23809523809523814,1,1
PT,1190309,2023,RU,24.0,26.0,-0.07692307692307687,1,1
PT,1190311,2008,BE,3.0,,,1,0
PT,1190311,2009,BE,4.0,3.0,0.33333333333333326,1,1
PT,1190311,2010,BE,1.0,4.0,-0.75,1,1
PT,1190311,2011,BE,6.0,1.0,5.0,1,1
PT,1190311,2012,BE,3.0,6.0,-0.5,1,1
PT,1190311,2013,BE,6.0,3.0,1.0,1,1
PT,1190311,2014,BE,5.0,6.0,-0.16666666666666663,1,1
PT,1190311,2015,BE,5.0,5.0,0.0,1,1
PT,1190311,2016,BE,12.0,5.0,1.4,1,1
PT,1190311,2017,BE,3.0,12.0,-0.75,1,1
PT,1190311,2018,BE,7.0,3.0,1.3333333333333335,1,1
PT,1190311,2019,BE,2.0,7.0,-0.7142857142857143,1,1
PT,1190311,2020,BE,2.0,2.0,0.0,1,1
PT,1190311,2021,BE,8.0,2.0,3.0,1,1
PT,1190311,2022,BE,3.0,8.0,-0.625,1,1
PT,1190311,2023,BE,12.0,3.0,3.0,1,1
PT,1190311,2008,FZ,19.0,,,1,0
PT,1190311,2009,FZ,12.0,19.0,-0.368421052631579,1,1
PT,1190311,2010,FZ,13.0,12.0,0.08333333333333326,1,1
PT,1190311,2011,FZ,11.0,13.0,-0.15384615384615385,1,1
PT,1190311,2012,FZ,13.0,11.0,0.18181818181818188,1,1
PT,1190311,2013,FZ,12.0,13.0,-0.07692307692307687,1,1
PT,1190311,2014,FZ,12.0,12.0,0.0,1,1
PT,1190311,2015,FZ,10.0,12.0,-0.16666666666666663,1,1
PT,1190311,2016,FZ,12.0,10.0,0.19999999999999996,1,1
PT,1190311,2017,FZ,16.0,12.0,0.33333333333333326,1,1
PT,1190311,2018,FZ,25.0,16.0,0.5625,1,1
PT,1190311,2019,FZ,13.0,25.0,-0.48,1,1
PT,1190311,2020,FZ,14.0,13.0,0.07692307692307687,1,1
PT,1190311,2021,FZ,20.0,14.0,0.4285714285714286,1,1
PT,1190311,2022,FZ,13.0,20.0,-0.35,1,1
PT,1190311,2023,FZ,14.0,13.0,0.07692307692307687,1,1
PT,1190311,2008,GI,43.0,,,1,0
PT,1190311,2009,GI,38.0,43.0,-0.11627906976744184,1,1
PT,1190311,2010,GI,40.0,38.0,0.05263157894736836,1,1
PT,1190311,2011,GI,49.0,40.0,0.2250000000000001,1,1
PT,1190311,2012,GI,46.0,49.0,-0.061224489795918324,1,1
PT,1190311,2013,GI,56.0,46.0,0.21739130434782616,1,1
PT,1190311,2014,GI,50.0,56.0,-0.1071428571428571,1,1
PT,1190311,2015,GI,42.0,50.0,-0.16000000000000003,1,1
PT,1190311,2016,GI,45.0,42.0,0.0714285714285714,1,1
PT,1190311,2017,GI,38.0,45.0,-0.15555555555555556,1,1
PT,1190311,2018,GI,65.0,38.0,0.7105263157894737,1,1
PT,1190311,2019,GI,35.0,65.0,-0.46153846153846156,1,1
PT,1190311,2020,GI,36.0,35.0,0.02857142857142847,1,1
PT,1190311,2021,GI,51.0,36.0,0.41666666666666674,1,1
PT,1190311,2022,GI,48.0,51.0,-0.05882352941176472,1,1
PT,1190311,2023,GI,59.0,48.0,0.22916666666666674,1,1
PT,1190311,2008,JZ,1.0,,,1,0
PT,1190311,2009,JZ,1.0,1.0,0.0,1,1
PT,1190311,2010,JZ,0.0,1.0,-1.0,1,1
PT,1190311,2011,JZ,1.0,0.0,,1,0
PT,1190311,2012,JZ,1.0,1.0,0.0,1,1
PT,1190311,2013,JZ,0.0,1.0,-1.0,1,1
PT,1190311,2014,JZ,1.0,0.0,,1,0
PT,1190311,2015,JZ,0.0,1.0,-1.0,1,1
PT,1190311,2016,JZ,1.0,0.0,,1,0
PT,1190311,2017,JZ,1.0,1.0,0.0,1,1
PT,1190311,2018,JZ,0.0,1.0,-1.0,1,1
PT,1190311,2019,JZ,0.0,0.0,,1,0
PT,1190311,2020,JZ,5.0,0.0,,1,0
PT,1190311,2021,JZ,2.0,5.0,-0.6,1,1
PT,1190311,2022,JZ,3.0,2.0,0.5,1,1
PT,1190311,2023,JZ,2.0,3.0,-0.33333333333333337,1,1
PT,1190311,2008,KZ,,,,0,0
PT,1190311,2009,KZ,,,,0,0
PT,1190311,2010,KZ,,,,0,0
PT,1190311,2011,KZ,,,,0,0
PT,1190311,2012,KZ,,,,0,0
PT,1190311,2013,KZ,,,,0,0
PT,1190311,2014,KZ,,,,0,0
PT,1190311,2015,KZ,,,,0,0
PT,1190311,2016,KZ,,,,0,0
PT,1190311,2017,KZ,,,,0,0
PT,1190311,2018,KZ,,,,0,0
PT,1190311,2019,KZ,,,,0,0
PT,1190311,2020,KZ,,,,0,0
PT,1190311,2021,KZ,,,,0,0
PT,1190311,2022,KZ,,,,0,0
PT,1190311,2023,KZ,,,,0,0
PT,1190311,2008,LZ,1.0,,,1,0
PT,1190311,2009,LZ,0.0,1.0,-1.0,1,1
PT,1190311,2010,LZ,2.0,0.0,,1,0
PT,1190311,2011,LZ,0.0,2.0,-1.0,1,1
PT,1190311,2012,LZ,3.0,0.0,,1,0
PT,1190311,2013,LZ,4.0,3.0,0.33333333333333326,1,1
PT,1190311,2014,LZ,0.0,4.0,-1.0,1,1
PT,1190311,2015,LZ,0.0,0.0,,1,0
PT,1190311,2016,LZ,4.0,0.0,,1,0
PT,1190311,2017,LZ,3.0,4.0,-0.25,1,1
PT,1190311,2018,LZ,4.0,3.0,0.33333333333333326,1,1
PT,1190311,2019,LZ,1.0,4.0,-0.75,1,1
PT,1190311,2020,LZ,3.0,1.0,2.0,1,1
PT,1190311,2021,LZ,5.0,3.0,0.6666666666666667,1,1
PT,1190311,2022,LZ,2.0,5.0,-0.6,1,1
PT,1190311,2023,LZ,4.0,2.0,1.0,1,1
PT,1190311,2008,MN,31.0,,,1,0
PT,1190311,2009,MN,33.0,31.0,0.06451612903225801,1,1
PT,1190311,2010,MN,30.0,33.0,-0.09090909090909094,1,1
PT,1190311,2011,MN,23.0,30.0,-0.23333333333333328,1,1
PT,1190311,2012,MN,25.0,23.0,0.08695652173913038,1,1
PT,1190311,2013,MN,19.0,25.0,-0.24,1,1
PT,1190311,2014,MN,23.0,19.0,0.21052631578947367,1,1
PT,1190311,2015,MN,28.0,23.0,0.21739130434782616,1,1
PT,1190311,2016,MN,33.0,28.0,0.1785714285714286,1,1
PT,1190311,2017,MN,32.0,33.0,-0.030303030303030276,1,1
PT,1190311,2018,MN,43.0,32.0,0.34375,1,1
PT,1190311,2019,MN,72.0,43.0,0.6744186046511629,1,1
PT,1190311,2020,MN,28.0,72.0,-0.6111111111111112,1,1
PT,1190311,2021,MN,54.0,28.0,0.9285714285714286,1,1
PT,1190311,2022,MN,49.0,54.0,-0.09259259259259256,1,1
PT,1190311,2023,MN,63.0,49.0,0.2857142857142858,1,1
PT,1190311,2008,OQ,20.0,,,1,0
PT,1190311,2009,OQ,36.0,20.0,0.8,1,1
PT,1190311,2010,OQ,33.0,36.0,-0.08333333333333337,1,1
PT,1190311,2011,OQ,31.0,33.0,-0.06060606060606055,1,1
PT,1190311,2012,OQ,29.0,31.0,-0.06451612903225812,1,1
PT,1190311,2013,OQ,142.0,29.0,3.8965517241379306,1,1
PT,1190311,2014,OQ,158.0,142.0,0.11267605633802824,1,1
PT,1190311,2015,OQ,62.0,158.0,-0.6075949367088608,1,1
PT,1190311,2016,OQ,60.0,62.0,-0.032258064516129004,1,1
PT,1190311,2017,OQ,50.0,60.0,-0.16666666666666663,1,1
PT,1190311,2018,OQ,53.0,50.0,0.06000000000000005,1,1
PT,1190311,2019,OQ,55.0,53.0,0.037735849056603765,1,1
PT,1190311,2020,OQ,55.0,55.0,0.0,1,1
PT,1190311,2021,OQ,39.0,55.0,-0.2909090909090909,1,1
PT,1190311,2022,OQ,50.0,39.0,0.28205128205128216,1,1
PT,1190311,2023,OQ,38.0,50.0,-0.24,1,1
PT,1190311,2008,RU,6.0,,,1,0
PT,1190311,2009,RU,5.0,6.0,-0.16666666666666663,1,1
PT,1190311,2010,RU,5.0,5.0,0.0,1,1
PT,1190311,2011,RU,5.0,5.0,0.0,1,1
PT,1190311,2012,RU,6.0,5.0,0.19999999999999996,1,1
PT,1190311,2013,RU,8.0,6.0,0.33333333333333326,1,1
PT,1190311,2014,RU,6.0,8.0,-0.25,1,1
PT,1190311,2015,RU,10.0,6.0,0.6666666666666667,1,1
PT,1190311,2016,RU,4.0,10.0,-0.6,1,1
PT,1190311,2017,RU,9.0,4.0,1.25,1,1
PT,1190311,2018,RU,8.0,9.0,-0.11111111111111116,1,1
PT,1190311,2019,RU,8.0,8.0,0.0,1,1
PT,1190311,2020,RU,9.0,8.0,0.125,1,1
PT,1190311,2021,RU,4.0,9.0,-0.5555555555555556,1,1
PT,1190311,2022,RU,12.0,4.0,2.0,1,1
PT,1190311,2023,RU,6.0,12.0,-0.5,1,1
PT,1190312,2008,BE,174.0,,,1,0
PT,1190312,2009,BE,126.0,174.0,-0.27586206896551724,1,1
PT,1190312,2010,BE,138.0,126.0,0.09523809523809534,1,1
PT,1190312,2011,BE,153.0,138.0,0.10869565217391308,1,1
PT,1190312,2012,BE,157.0,153.0,0.02614379084967311,1,1
PT,1190312,2013,BE,148.0,157.0,-0.0573248407643312,1,1
PT,1190312,2014,BE,174.0,148.0,0.17567567567567566,1,1
PT,1190312,2015,BE,185.0,174.0,0.06321839080459779,1,1
PT,1190312,2016,BE,171.0,185.0,-0.07567567567567568,1,1
PT,1190312,2017,BE,146.0,171.0,-0.14619883040935677,1,1
PT,1190312,2018,BE,126.0,146.0,-0.136986301369863,1,1
PT,1190312,2019,BE,161.0,126.0,0.2777777777777777,1,1
PT,1190312,2020,BE,113.0,161.0,-0.2981366459627329,1,1
PT,1190312,2021,BE,143.0,113.0,0.2654867256637168,1,1
PT,1190312,2022,BE,131.0,143.0,-0.08391608391608396,1,1
PT,1190312,2023,BE,112.0,131.0,-0.14503816793893132,1,1
PT,1190312,2008,FZ,129.0,,,1,0
PT,1190312,2009,FZ,98.0,129.0,-0.24031007751937983,1,1
PT,1190312,2010,FZ,91.0,98.0,-0.0714285714285714,1,1
PT,1190312,2011,FZ,86.0,91.0,-0.05494505494505497,1,1
PT,1190312,2012,FZ,74.0,86.0,-0.13953488372093026,1,1
PT,1190312,2013,FZ,68.0,74.0,-0.08108108108108103,1,1
PT,1190312,2014,FZ,81.0,68.0,0.19117647058823528,1,1
PT,1190312,2015,FZ,93.0,81.0,0.14814814814814814,1,1
PT,1190312,2016,FZ,69.0,93.0,-0.25806451612903225,1,1
PT,1190312,2017,FZ,96.0,69.0,0.3913043478260869,1,1
PT,1190312,2018,FZ,104.0,96.0,0.08333333333333326,1,1
PT,1190312,2019,FZ,116.0,104.0,0.11538461538461542,1,1
PT,1190312,2020,FZ,127.0,116.0,0.09482758620689657,1,1
PT,1190312,2021,FZ,120.0,127.0,-0.055118110236220486,1,1
PT,1190312,2022,FZ,124.0,120.0,0.03333333333333344,1,1
PT,1190312,2023,FZ,155.0,124.0,0.25,1,1
PT,1190312,2008,GI,563.0,,,1,0
PT,1190312,2009,GI,498.0,563.0,-0.11545293072824159,1,1
PT,1190312,2010,GI,503.0,498.0,0.010040160642570184,1,1
PT,1190312,2011,GI,507.0,503.0,0.007952286282306265,1,1
PT,1190312,2012,GI,518.0,507.0,0.021696252465483346,1,1
PT,1190312,2013,GI,550.0,518.0,0.061776061776061875,1,1
PT,1190312,2014,GI,502.0,550.0,-0.08727272727272728,1,1
PT,1190312,2015,GI,510.0,502.0,0.015936254980079667,1,1
PT,1190312,2016,GI,447.0,510.0,-0.12352941176470589,1,1
PT,1190312,2017,GI,439.0,447.0,-0.017897091722595126,1,1
PT,1190312,2018,GI,459.0,439.0,0.04555808656036442,1,1
PT,1190312,2019,GI,497.0,459.0,0.08278867102396514,1,1
PT,1190312,2020,GI,388.0,497.0,-0.2193158953722334,1,1
PT,1190312,2021,GI,431.0,388.0,0.11082474226804129,1,1
PT,1190312,2022,GI,407.0,431.0,-0.05568445475638051,1,1
PT,1190312,2023,GI,477.0,407.0,0.17199017199017197,1,1
PT,1190312,2008,JZ,9.0,,,1,0
PT,1190312,2009,JZ,14.0,9.0,0.5555555555555556,1,1
PT,1190312,2010,JZ,16.0,14.0,0.1428571428571428,1,1
PT,1190312,2011,JZ,19.0,16.0,0.1875,1,1
PT,1190312,2012,JZ,23.0,19.0,0.21052631578947367,1,1
PT,1190312,2013,JZ,22.0,23.0,-0.04347826086956519,1,1
PT,1190312,2014,JZ,13.0,22.0,-0.40909090909090906,1,1
PT,1190312,2015,JZ,18.0,13.0,0.3846153846153846,1,1
PT,1190312,2016,JZ,30.0,18.0,0.6666666666666667,1,1
PT,1190312,2017,JZ,11.0,30.0,-0.6333333333333333,1,1
PT,1190312,2018,JZ,22.0,11.0,1.0,1,1
PT,1190312,2019,JZ,26.0,22.0,0.18181818181818188,1,1
PT,1190312,2020,JZ,19.0,26.0,-0.2692307692307693,1,1
PT,1190312,2021,JZ,50.0,19.0,1.6315789473684212,1,1
PT,1190312,2022,JZ,40.0,50.0,-0.19999999999999996,1,1
PT,1190312,2023,JZ,35.0,40.0,-0.125,1,1
PT,1190312,2008,KZ,,,,0,0
PT,1190312,2009,KZ,,,,0,0
PT,1190312,2010,KZ,,,,0,0
PT,1190312,2011,KZ,,,,0,0
PT,1190312,2012,KZ,,,,0,0
PT,1190312,2013,KZ,,,,0,0
PT,1190312,2014,KZ,,,,0,0
PT,1190312,2015,KZ,,,,0,0
PT,1190312,2016,KZ,,,,0,0
PT,1190312,2017,KZ,,,,0,0
PT,1190312,2018,KZ,,,,0,0
PT,1190312,2019,KZ,,,,0,0
PT,1190312,2020,KZ,,,,0,0
PT,1190312,2021,KZ,,,,0,0
PT,1190312,2022,KZ,,,,0,0
PT,1190312,2023,KZ,,,,0,0
PT,1190312,2008,LZ,37.0,,,1,0
PT,1190312,2009,LZ,24.0,37.0,-0.3513513513513513,1,1
PT,1190312,2010,LZ,26.0,24.0,0.08333333333333326,1,1
PT,1190312,2011,LZ,33.0,26.0,0.26923076923076916,1,1
PT,1190312,2012,LZ,27.0,33.0,-0.18181818181818177,1,1
PT,1190312,2013,LZ,27.0,27.0,0.0,1,1
PT,1190312,2014,LZ,33.0,27.0,0.22222222222222232,1,1
PT,1190312,2015,LZ,39.0,33.0,0.18181818181818188,1,1
PT,1190312,2016,LZ,49.0,39.0,0.2564102564102564,1,1
PT,1190312,2017,LZ,69.0,49.0,0.40816326530612246,1,1
PT,1190312,2018,LZ,69.0,69.0,0.0,1,1
PT,1190312,2019,LZ,58.0,69.0,-0.1594202898550725,1,1
PT,1190312,2020,LZ,60.0,58.0,0.034482758620689724,1,1
PT,1190312,2021,LZ,83.0,60.0,0.3833333333333333,1,1
PT,1190312,2022,LZ,71.0,83.0,-0.14457831325301207,1,1
PT,1190312,2023,LZ,67.0,71.0,-0.05633802816901412,1,1
PT,1190312,2008,MN,518.0,,,1,0
PT,1190312,2009,MN,363.0,518.0,-0.2992277992277992,1,1
PT,1190312,2010,MN,365.0,363.0,0.005509641873278293,1,1
PT,1190312,2011,MN,389.0,365.0,0.0657534246575342,1,1
PT,1190312,2012,MN,419.0,389.0,0.07712082262210807,1,1
PT,1190312,2013,MN,425.0,419.0,0.014319809069212486,1,1
PT,1190312,2014,MN,407.0,425.0,-0.04235294117647059,1,1
PT,1190312,2015,MN,437.0,407.0,0.07371007371007376,1,1
PT,1190312,2016,MN,546.0,437.0,0.24942791762013727,1,1
PT,1190312,2017,MN,557.0,546.0,0.020146520146520075,1,1
PT,1190312,2018,MN,490.0,557.0,-0.1202872531418312,1,1
PT,1190312,2019,MN,493.0,490.0,0.00612244897959191,1,1
PT,1190312,2020,MN,470.0,493.0,-0.04665314401622722,1,1
PT,1190312,2021,MN,579.0,470.0,0.23191489361702122,1,1
PT,1190312,2022,MN,713.0,579.0,0.2314335060449051,1,1
PT,1190312,2023,MN,718.0,713.0,0.007012622720897532,1,1
PT,1190312,2008,OQ,288.0,,,1,0
PT,1190312,2009,OQ,294.0,288.0,0.02083333333333326,1,1
PT,1190312,2010,OQ,271.0,294.0,-0.07823129251700678,1,1
PT,1190312,2011,OQ,235.0,271.0,-0.1328413284132841,1,1
PT,1190312,2012,OQ,222.0,235.0,-0.05531914893617018,1,1
PT,1190312,2013,OQ,401.0,222.0,0.8063063063063063,1,1
PT,1190312,2014,OQ,359.0,401.0,-0.10473815461346636,1,1
PT,1190312,2015,OQ,323.0,359.0,-0.10027855153203347,1,1
PT,1190312,2016,OQ,338.0,323.0,0.04643962848297223,1,1
PT,1190312,2017,OQ,339.0,338.0,0.002958579881656709,1,1
PT,1190312,2018,OQ,351.0,339.0,0.03539823008849563,1,1
PT,1190312,2019,OQ,329.0,351.0,-0.06267806267806264,1,1
PT,1190312,2020,OQ,339.0,329.0,0.03039513677811545,1,1
PT,1190312,2021,OQ,360.0,339.0,0.06194690265486735,1,1
PT,1190312,2022,OQ,365.0,360.0,0.01388888888888884,1,1
PT,1190312,2023,OQ,373.0,365.0,0.021917808219177992,1,1
PT,1190312,2008,RU,103.0,,,1,0
PT,1190312,2009,RU,95.0,103.0,-0.07766990291262132,1,1
PT,1190312,2010,RU,106.0,95.0,0.11578947368421044,1,1
PT,1190312,2011,RU,89.0,106.0,-0.160377358490566,1,1
PT,1190312,2012,RU,77.0,89.0,-0.1348314606741573,1,1
PT,1190312,2013,RU,115.0,77.0,0.49350649350649345,1,1
PT,1190312,2014,RU,117.0,115.0,0.017391304347825987,1,1
PT,1190312,2015,RU,155.0,117.0,0.32478632478632474,1,1
PT,1190312,2016,RU,125.0,155.0,-0.19354838709677424,1,1
PT,1190312,2017,RU,138.0,125.0,0.10400000000000009,1,1
PT,1190312,2018,RU,151.0,138.0,0.09420289855072461,1,1
PT,1190312,2019,RU,179.0,151.0,0.185430463576159,1,1
PT,1190312,2020,RU,121.0,179.0,-0.3240223463687151,1,1
PT,1190312,2021,RU,152.0,121.0,0.25619834710743805,1,1
PT,1190312,2022,RU,229.0,152.0,0.506578947368421,1,1
PT,1190312,2023,RU,218.0,229.0,-0.048034934497816595,1,1
PT,1190314,2008,BE,41.0,,,1,0
PT,1190314,2009,BE,33.0,41.0,-0.19512195121951215,1,1
PT,1190314,2010,BE,40.0,33.0,0.21212121212121215,1,1
PT,1190314,2011,BE,41.0,40.0,0.02499999999999991,1,1
PT,1190314,2012,BE,40.0,41.0,-0.024390243902439046,1,1
PT,1190314,2013,BE,51.0,40.0,0.2749999999999999,1,1
PT,1190314,2014,BE,45.0,51.0,-0.11764705882352944,1,1
PT,1190314,2015,BE,58.0,45.0,0.288888888888889,1,1
PT,1190314,2016,BE,36.0,58.0,-0.3793103448275862,1,1
PT,1190314,2017,BE,36.0,36.0,0.0,1,1
PT,1190314,2018,BE,35.0,36.0,-0.02777777777777779,1,1
PT,1190314,2019,BE,36.0,35.0,0.02857142857142847,1,1
PT,1190314,2020,BE,29.0,36.0,-0.19444444444444442,1,1
PT,1190314,2021,BE,28.0,29.0,-0.03448275862068961,1,1
PT,1190314,2022,BE,30.0,28.0,0.0714285714285714,1,1
PT,1190314,2023,BE,29.0,30.0,-0.033333333333333326,1,1
PT,1190314,2008,FZ,14.0,,,1,0
PT,1190314,2009,FZ,12.0,14.0,-0.1428571428571429,1,1
PT,1190314,2010,FZ,9.0,12.0,-0.25,1,1
PT,1190314,2011,FZ,9.0,9.0,0.0,1,1
PT,1190314,2012,FZ,6.0,9.0,-0.33333333333333337,1,1
PT,1190314,2013,FZ,15.0,6.0,1.5,1,1
PT,1190314,2014,FZ,11.0,15.0,-0.2666666666666667,1,1
PT,1190314,2015,FZ,6.0,11.0,-0.4545454545454546,1,1
PT,1190314,2016,FZ,12.0,6.0,1.0,1,1
PT,1190314,2017,FZ,10.0,12.0,-0.16666666666666663,1,1
PT,1190314,2018,FZ,10.0,10.0,0.0,1,1
PT,1190314,2019,FZ,17.0,10.0,0.7,1,1
PT,1190314,2020,FZ,6.0,17.0,-0.6470588235294117,1,1
PT,1190314,2021,FZ,14.0,6.0,1.3333333333333335,1,1
PT,1190314,2022,FZ,12.0,14.0,-0.1428571428571429,1,1
PT,1190314,2023,FZ,22.0,12.0,0.8333333333333333,1,1
PT,1190314,2008,GI,115.0,,,1,0
PT,1190314,2009,GI,91.0,115.0,-0.20869565217391306,1,1
PT,1190314,2010,GI,88.0,91.0,-0.03296703296703296,1,1
PT,1190314,2011,GI,91.0,88.0,0.03409090909090917,1,1
PT,1190314,2012,GI,94.0,91.0,0.03296703296703307,1,1
PT,1190314,2013,GI,71.0,94.0,-0.24468085106382975,1,1
PT,1190314,2014,GI,82.0,71.0,0.15492957746478875,1,1
PT,1190314,2015,GI,100.0,82.0,0.2195121951219512,1,1
PT,1190314,2016,GI,106.0,100.0,0.06000000000000005,1,1
PT,1190314,2017,GI,79.0,106.0,-0.2547169811320755,1,1
PT,1190314,2018,GI,73.0,79.0,-0.07594936708860756,1,1
PT,1190314,2019,GI,71.0,73.0,-0.0273972602739726,1,1
PT,1190314,2020,GI,88.0,71.0,0.23943661971830976,1,1
PT,1190314,2021,GI,88.0,88.0,0.0,1,1
PT,1190314,2022,GI,69.0,88.0,-0.21590909090909094,1,1
PT,1190314,2023,GI,73.0,69.0,0.05797101449275366,1,1
PT,1190314,2008,JZ,2.0,,,1,0
PT,1190314,2009,JZ,2.0,2.0,0.0,1,1
PT,1190314,2010,JZ,1.0,2.0,-0.5,1,1
PT,1190314,2011,JZ,2.0,1.0,1.0,1,1
PT,1190314,2012,JZ,6.0,2.0,2.0,1,1
PT,1190314,2013,JZ,0.0,6.0,-1.0,1,1
PT,1190314,2014,JZ,2.0,0.0,,1,0
PT,1190314,2015,JZ,3.0,2.0,0.5,1,1
PT,1190314,2016,JZ,2.0,3.0,-0.33333333333333337,1,1
PT,1190314,2017,JZ,1.0,2.0,-0.5,1,1
PT,1190314,2018,JZ,1.0,1.0,0.0,1,1
PT,1190314,2019,JZ,1.0,1.0,0.0,1,1
PT,1190314,2020,JZ,0.0,1.0,-1.0,1,1
PT,1190314,2021,JZ,5.0,0.0,,1,0
PT,1190314,2022,JZ,5.0,5.0,0.0,1,1
PT,1190314,2023,JZ,6.0,5.0,0.19999999999999996,1,1
PT,1190314,2008,KZ,,,,0,0
PT,1190314,2009,KZ,,,,0,0
PT,1190314,2010,KZ,,,,0,0
PT,1190314,2011,KZ,,,,0,0
PT,1190314,2012,KZ,,,,0,0
PT,1190314,2013,KZ,,,,0,0
PT,1190314,2014,KZ,,,,0,0
PT,1190314,2015,KZ,,,,0,0
PT,1190314,2016,KZ,,,,0,0
PT,1190314,2017,KZ,,,,0,0
PT,1190314,2018,KZ,,,,0,0
PT,1190314,2019,KZ,,,,0,0
PT,1190314,2020,KZ,,,,0,0
PT,1190314,2021,KZ,,,,0,0
PT,1190314,2022,KZ,,,,0,0
PT,1190314,2023,KZ,,,,0,0
PT,1190314,2008,LZ,5.0,,,1,0
PT,1190314,2009,LZ,2.0,5.0,-0.6,1,1
PT,1190314,2010,LZ,1.0,2.0,-0.5,1,1
PT,1190314,2011,LZ,5.0,1.0,4.0,1,1
PT,1190314,2012,LZ,2.0,5.0,-0.6,1,1
PT,1190314,2013,LZ,4.0,2.0,1.0,1,1
PT,1190314,2014,LZ,5.0,4.0,0.25,1,1
PT,1190314,2015,LZ,4.0,5.0,-0.19999999999999996,1,1
PT,1190314,2016,LZ,7.0,4.0,0.75,1,1
PT,1190314,2017,LZ,10.0,7.0,0.4285714285714286,1,1
PT,1190314,2018,LZ,9.0,10.0,-0.09999999999999998,1,1
PT,1190314,2019,LZ,7.0,9.0,-0.2222222222222222,1,1
PT,1190314,2020,LZ,5.0,7.0,-0.2857142857142857,1,1
PT,1190314,2021,LZ,8.0,5.0,0.6000000000000001,1,1
PT,1190314,2022,LZ,7.0,8.0,-0.125,1,1
PT,1190314,2023,LZ,12.0,7.0,0.7142857142857142,1,1
PT,1190314,2008,MN,62.0,,,1,0
PT,1190314,2009,MN,64.0,62.0,0.032258064516129004,1,1
PT,1190314,2010,MN,51.0,64.0,-0.203125,1,1
PT,1190314,2011,MN,41.0,51.0,-0.196078431372549,1,1
PT,1190314,2012,MN,43.0,41.0,0.04878048780487809,1,1
PT,1190314,2013,MN,56.0,43.0,0.30232558139534893,1,1
PT,1190314,2014,MN,50.0,56.0,-0.1071428571428571,1,1
PT,1190314,2015,MN,58.0,50.0,0.15999999999999992,1,1
PT,1190314,2016,MN,64.0,58.0,0.10344827586206895,1,1
PT,1190314,2017,MN,74.0,64.0,0.15625,1,1
PT,1190314,2018,MN,62.0,74.0,-0.16216216216216217,1,1
PT,1190314,2019,MN,79.0,62.0,0.27419354838709675,1,1
PT,1190314,2020,MN,84.0,79.0,0.06329113924050622,1,1
PT,1190314,2021,MN,73.0,84.0,-0.13095238095238093,1,1
PT,1190314,2022,MN,100.0,73.0,0.36986301369863006,1,1
PT,1190314,2023,MN,91.0,100.0,-0.08999999999999997,1,1
PT,1190314,2008,OQ,42.0,,,1,0
PT,1190314,2009,OQ,39.0,42.0,-0.0714285714285714,1,1
PT,1190314,2010,OQ,35.0,39.0,-0.10256410256410253,1,1
PT,1190314,2011,OQ,42.0,35.0,0.19999999999999996,1,1
PT,1190314,2012,OQ,31.0,42.0,-0.26190476190476186,1,1
PT,1190314,2013,OQ,45.0,31.0,0.4516129032258065,1,1
PT,1190314,2014,OQ,44.0,45.0,-0.022222222222222254,1,1
PT,1190314,2015,OQ,52.0,44.0,0.18181818181818188,1,1
PT,1190314,2016,OQ,38.0,52.0,-0.2692307692307693,1,1
PT,1190314,2017,OQ,46.0,38.0,0.21052631578947367,1,1
PT,1190314,2018,OQ,46.0,46.0,0.0,1,1
PT,1190314,2019,OQ,41.0,46.0,-0.10869565217391308,1,1
PT,1190314,2020,OQ,49.0,41.0,0.19512195121951215,1,1
PT,1190314,2021,OQ,40.0,49.0,-0.18367346938775508,1,1
PT,1190314,2022,OQ,52.0,40.0,0.30000000000000004,1,1
PT,1190314,2023,OQ,33.0,52.0,-0.3653846153846154,1,1
PT,1190314,2008,RU,16.0,,,1,0
PT,1190314,2009,RU,14.0,16.0,-0.125,1,1
PT,1190314,2010,RU,8.0,14.0,-0.4285714285714286,1,1
PT,1190314,2011,RU,14.0,8.0,0.75,1,1
PT,1190314,2012,RU,9.0,14.0,-0.3571428571428571,1,1
PT,1190314,2013,RU,18.0,9.0,1.0,1,1
PT,1190314,2014,RU,12.0,18.0,-0.33333333333333337,1,1
PT,1190314,2015,RU,13.0,12.0,0.08333333333333326,1,1
PT,1190314,2016,RU,11.0,13.0,-0.15384615384615385,1,1
PT,1190314,2017,RU,16.0,11.0,0.4545454545454546,1,1
PT,1190314,2018,RU,23.0,16.0,0.4375,1,1
PT,1190314,2019,RU,31.0,23.0,0.34782608695652173,1,1
PT,1190314,2020,RU,17.0,31.0,-0.4516129032258065,1,1
PT,1190314,2021,RU,26.0,17.0,0.5294117647058822,1,1
PT,1190314,2022,RU,28.0,26.0,0.07692307692307687,1,1
