country,year,cr_code,cr_name,gm_code,gm_name,region_level,sector_a10,observed_births_corop,stock_observed_gemeente,stock_total_corop,stock_share_within_corop,estimated_births_gemeente,evidence_status,evidence_type,proxy_method,source_birth_table,source_stock_table
NL,2011,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,60.0,20.0,620.0,0.03225806451612903,1.935483870967742,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,60.0,20.0,620.0,0.03225806451612903,1.935483870967742,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,50.0,20.0,590.0,0.03389830508474576,1.694915254237288,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,45.0,20.0,560.0,0.03571428571428571,1.607142857142857,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,40.0,20.0,585.0,0.03418803418803419,1.3675213675213675,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,55.0,15.0,585.0,0.02564102564102564,1.4102564102564101,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,65.0,25.0,595.0,0.04201680672268908,2.73109243697479,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,55.0,30.0,635.0,0.047244094488188976,2.5984251968503935,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,80.0,25.0,740.0,0.033783783783783786,2.7027027027027026,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,65.0,25.0,780.0,0.03205128205128205,2.083333333333333,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,70.0,30.0,815.0,0.03680981595092025,2.5766871165644174,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,65.0,30.0,890.0,0.033707865168539325,2.191011235955056,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,60.0,30.0,890.0,0.033707865168539325,2.0224719101123596,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,50.0,35.0,1020.0,0.03431372549019608,1.715686274509804,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR34,Midden-Noord-Brabant,GM1723,Alphen-Chaam,gemeente,LZ,70.0,30.0,1025.0,0.02926829268292683,2.048780487804878,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,145.0,20.0,1100.0,0.01818181818181818,2.6363636363636362,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,160.0,20.0,1150.0,0.017391304347826087,2.782608695652174,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,135.0,25.0,1180.0,0.0211864406779661,2.8601694915254234,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,60.0,20.0,1200.0,0.016666666666666666,1.0,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,105.0,20.0,1135.0,0.01762114537444934,1.8502202643171808,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,100.0,15.0,1145.0,0.013100436681222707,1.3100436681222707,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,90.0,20.0,1095.0,0.0182648401826484,1.643835616438356,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,70.0,20.0,1035.0,0.01932367149758454,1.3526570048309179,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,75.0,20.0,1040.0,0.019230769230769232,1.4423076923076923,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,75.0,25.0,1100.0,0.022727272727272728,1.7045454545454546,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,110.0,25.0,1105.0,0.02262443438914027,2.48868778280543,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,85.0,25.0,1155.0,0.021645021645021644,1.8398268398268398,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,95.0,30.0,1225.0,0.024489795918367346,2.326530612244898,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,95.0,30.0,1230.0,0.024390243902439025,2.3170731707317076,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,130.0,30.0,1250.0,0.024,3.12,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,100.0,30.0,1395.0,0.021505376344086023,2.1505376344086025,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,95.0,30.0,1355.0,0.02214022140221402,2.103321033210332,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,85.0,45.0,1630.0,0.027607361963190184,2.3466257668711656,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR36,Zuidoost-Noord-Brabant,GM1724,Bergeijk,gemeente,LZ,125.0,45.0,1645.0,0.02735562310030395,3.419452887537994,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,145.0,30.0,1100.0,0.02727272727272727,3.954545454545454,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,160.0,30.0,1150.0,0.02608695652173913,4.173913043478261,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,135.0,30.0,1180.0,0.025423728813559324,3.4322033898305087,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,60.0,25.0,1200.0,0.020833333333333332,1.25,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,105.0,25.0,1135.0,0.022026431718061675,2.3127753303964758,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,100.0,25.0,1145.0,0.021834061135371178,2.1834061135371177,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,90.0,25.0,1095.0,0.0228310502283105,2.054794520547945,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,70.0,20.0,1035.0,0.01932367149758454,1.3526570048309179,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,75.0,20.0,1040.0,0.019230769230769232,1.4423076923076923,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,75.0,25.0,1100.0,0.022727272727272728,1.7045454545454546,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,110.0,25.0,1105.0,0.02262443438914027,2.48868778280543,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,85.0,25.0,1155.0,0.021645021645021644,1.8398268398268398,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,95.0,25.0,1225.0,0.02040816326530612,1.9387755102040816,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,95.0,30.0,1230.0,0.024390243902439025,2.3170731707317076,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,130.0,25.0,1250.0,0.02,2.6,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,100.0,35.0,1395.0,0.025089605734767026,2.5089605734767026,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,95.0,30.0,1355.0,0.02214022140221402,2.103321033210332,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,85.0,50.0,1630.0,0.03067484662576687,2.607361963190184,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR36,Zuidoost-Noord-Brabant,GM1728,Bladel,gemeente,LZ,125.0,45.0,1645.0,0.02735562310030395,3.419452887537994,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,130.0,30.0,765.0,0.0392156862745098,5.098039215686274,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,145.0,30.0,810.0,0.037037037037037035,5.37037037037037,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,90.0,25.0,870.0,0.028735632183908046,2.586206896551724,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,55.0,25.0,790.0,0.03164556962025317,1.7405063291139242,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,65.0,30.0,845.0,0.03550295857988166,2.307692307692308,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,65.0,35.0,835.0,0.041916167664670656,2.7245508982035926,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,50.0,35.0,830.0,0.04216867469879518,2.108433734939759,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,65.0,30.0,765.0,0.0392156862745098,2.549019607843137,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,45.0,30.0,750.0,0.04,1.8,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,50.0,30.0,765.0,0.0392156862745098,1.9607843137254901,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,60.0,35.0,780.0,0.04487179487179487,2.6923076923076925,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,60.0,30.0,800.0,0.0375,2.25,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,60.0,30.0,860.0,0.03488372093023256,2.0930232558139537,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,75.0,30.0,880.0,0.03409090909090909,2.5568181818181817,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,80.0,30.0,880.0,0.03409090909090909,2.727272727272727,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,55.0,30.0,960.0,0.03125,1.71875,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,65.0,25.0,920.0,0.02717391304347826,1.766304347826087,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,50.0,35.0,1070.0,0.03271028037383177,1.6355140186915886,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR39,Zuid-Limburg,GM1729,Gulpen-Wittem,gemeente,LZ,60.0,35.0,1080.0,0.032407407407407406,1.9444444444444444,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,40.0,60.0,290.0,0.20689655172413793,8.275862068965518,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,40.0,60.0,285.0,0.21052631578947367,8.421052631578947,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,35.0,65.0,290.0,0.22413793103448276,7.844827586206897,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,10.0,70.0,270.0,0.25925925925925924,2.5925925925925926,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,30.0,60.0,255.0,0.23529411764705882,7.0588235294117645,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,15.0,70.0,270.0,0.25925925925925924,3.888888888888889,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,15.0,55.0,245.0,0.22448979591836735,3.36734693877551,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,10.0,50.0,240.0,0.20833333333333334,2.0833333333333335,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,10.0,50.0,225.0,0.2222222222222222,2.2222222222222223,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,20.0,55.0,225.0,0.24444444444444444,4.888888888888888,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,15.0,55.0,235.0,0.23404255319148937,3.5106382978723403,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,20.0,60.0,245.0,0.24489795918367346,4.8979591836734695,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,25.0,65.0,265.0,0.24528301886792453,6.132075471698113,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,25.0,60.0,275.0,0.21818181818181817,5.454545454545454,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,25.0,60.0,285.0,0.21052631578947367,5.263157894736842,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,20.0,65.0,305.0,0.21311475409836064,4.2622950819672125,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2023,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,20.0,70.0,300.0,0.23333333333333334,4.666666666666667,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2024,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,10.0,90.0,370.0,0.24324324324324326,2.4324324324324325,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2025,CR07,Noord-Drenthe,GM1730,Tynaarlo,gemeente,LZ,25.0,90.0,360.0,0.25,6.25,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2007,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,40.0,45.0,290.0,0.15517241379310345,6.206896551724138,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2008,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,40.0,50.0,285.0,0.17543859649122806,7.017543859649122,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2009,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,35.0,50.0,290.0,0.1724137931034483,6.03448275862069,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2010,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,10.0,45.0,270.0,0.16666666666666666,1.6666666666666665,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2011,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,30.0,45.0,255.0,0.17647058823529413,5.294117647058824,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2012,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,15.0,45.0,270.0,0.16666666666666666,2.5,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2013,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,15.0,45.0,245.0,0.1836734693877551,2.7551020408163267,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2014,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,10.0,40.0,240.0,0.16666666666666666,1.6666666666666665,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2015,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,10.0,40.0,225.0,0.17777777777777778,1.777777777777778,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2016,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,20.0,35.0,225.0,0.15555555555555556,3.111111111111111,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2017,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,15.0,45.0,235.0,0.19148936170212766,2.872340425531915,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2018,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,20.0,45.0,245.0,0.1836734693877551,3.673469387755102,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2019,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,25.0,50.0,265.0,0.18867924528301888,4.716981132075472,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2020,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,25.0,55.0,275.0,0.2,5.0,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2021,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,25.0,60.0,285.0,0.21052631578947367,5.263157894736842,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
NL,2022,CR07,Noord-Drenthe,GM1731,Midden-Drenthe,gemeente,LZ,20.0,60.0,305.0,0.19672131147540983,3.9344262295081966,proxy_computed,proxy_disaggregated_by_stock_share,corop_births_allocated_by_gemeente_stock_share,83631NED,81575NED
