country,gm_code,gm_name,cr_code,cr_name,region_level,year,evidence_type,source_table,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_KZ,sector_LZ,sector_MN,sector_OQ,sector_RU,total_stock_all_sectors
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2007,observed_stock,81575NED,35.0,90.0,185.0,30.0,45.0,15.0,140.0,10.0,80.0,630.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2008,observed_stock,81575NED,35.0,100.0,200.0,35.0,50.0,15.0,145.0,5.0,85.0,670.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2009,observed_stock,81575NED,35.0,120.0,225.0,35.0,50.0,15.0,165.0,10.0,95.0,750.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2010,observed_stock,81575NED,35.0,110.0,225.0,40.0,55.0,15.0,170.0,5.0,105.0,760.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2011,observed_stock,81575NED,30.0,120.0,235.0,45.0,55.0,15.0,175.0,10.0,120.0,805.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2012,observed_stock,81575NED,35.0,115.0,245.0,50.0,55.0,15.0,195.0,10.0,125.0,845.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2013,observed_stock,81575NED,35.0,110.0,250.0,50.0,50.0,15.0,205.0,10.0,125.0,850.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2014,observed_stock,81575NED,35.0,110.0,230.0,50.0,55.0,15.0,195.0,10.0,120.0,820.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2015,observed_stock,81575NED,40.0,120.0,235.0,55.0,55.0,15.0,195.0,165.0,120.0,1000.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2016,observed_stock,81575NED,40.0,125.0,250.0,50.0,50.0,15.0,220.0,180.0,135.0,1065.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2017,observed_stock,81575NED,45.0,130.0,235.0,60.0,55.0,15.0,220.0,195.0,145.0,1100.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2018,observed_stock,81575NED,35.0,140.0,230.0,65.0,55.0,15.0,225.0,220.0,160.0,1145.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2019,observed_stock,81575NED,40.0,145.0,235.0,65.0,50.0,15.0,240.0,245.0,165.0,1200.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2020,observed_stock,81575NED,45.0,150.0,225.0,65.0,55.0,15.0,250.0,255.0,170.0,1230.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2021,observed_stock,81575NED,45.0,155.0,230.0,60.0,50.0,15.0,255.0,270.0,165.0,1245.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2022,observed_stock,81575NED,50.0,175.0,245.0,65.0,65.0,15.0,285.0,290.0,180.0,1370.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2023,observed_stock,81575NED,50.0,200.0,245.0,70.0,65.0,15.0,290.0,315.0,180.0,1430.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2024,observed_stock,81575NED,50.0,215.0,265.0,75.0,45.0,20.0,335.0,350.0,180.0,1535.0
NL,GM0293,Westervoort,CR15,Arnhem/Nijmegen,gemeente,2025,observed_stock,81575NED,50.0,210.0,265.0,75.0,40.0,20.0,355.0,365.0,180.0,1560.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2007,observed_stock,81575NED,110.0,190.0,630.0,45.0,115.0,65.0,245.0,310.0,160.0,1870.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2008,observed_stock,81575NED,120.0,215.0,625.0,55.0,125.0,70.0,265.0,310.0,170.0,1955.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2009,observed_stock,81575NED,125.0,235.0,640.0,60.0,135.0,70.0,275.0,310.0,175.0,2025.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2010,observed_stock,81575NED,125.0,240.0,660.0,55.0,180.0,70.0,290.0,295.0,190.0,2105.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2011,observed_stock,81575NED,130.0,235.0,670.0,60.0,175.0,65.0,325.0,315.0,210.0,2185.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2012,observed_stock,81575NED,135.0,245.0,675.0,55.0,185.0,75.0,345.0,300.0,215.0,2230.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2013,observed_stock,81575NED,135.0,245.0,665.0,60.0,190.0,70.0,355.0,305.0,215.0,2240.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2014,observed_stock,81575NED,140.0,255.0,680.0,65.0,185.0,70.0,370.0,300.0,230.0,2295.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2015,observed_stock,81575NED,145.0,255.0,690.0,70.0,195.0,65.0,385.0,650.0,230.0,2685.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2016,observed_stock,81575NED,150.0,260.0,695.0,70.0,200.0,60.0,410.0,690.0,235.0,2770.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2017,observed_stock,81575NED,145.0,265.0,705.0,70.0,205.0,65.0,425.0,715.0,255.0,2850.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2018,observed_stock,81575NED,155.0,275.0,700.0,75.0,215.0,65.0,455.0,730.0,270.0,2940.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2019,observed_stock,81575NED,155.0,290.0,715.0,75.0,215.0,65.0,465.0,770.0,270.0,3020.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2020,observed_stock,81575NED,155.0,295.0,715.0,80.0,215.0,60.0,490.0,800.0,295.0,3105.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2021,observed_stock,81575NED,170.0,305.0,760.0,90.0,200.0,65.0,500.0,815.0,320.0,3225.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2022,observed_stock,81575NED,170.0,315.0,855.0,100.0,215.0,60.0,555.0,850.0,350.0,3470.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2023,observed_stock,81575NED,175.0,320.0,835.0,110.0,205.0,60.0,585.0,865.0,340.0,3495.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2024,observed_stock,81575NED,180.0,330.0,880.0,115.0,125.0,70.0,690.0,895.0,345.0,3630.0
NL,GM0294,Winterswijk,CR14,Achterhoek,gemeente,2025,observed_stock,81575NED,165.0,325.0,850.0,115.0,120.0,75.0,720.0,900.0,355.0,3625.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2007,observed_stock,81575NED,160.0,290.0,690.0,70.0,170.0,55.0,395.0,140.0,230.0,2200.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2008,observed_stock,81575NED,170.0,345.0,720.0,90.0,205.0,55.0,455.0,140.0,250.0,2430.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2009,observed_stock,81575NED,170.0,360.0,750.0,95.0,220.0,55.0,495.0,140.0,250.0,2535.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2010,observed_stock,81575NED,185.0,375.0,745.0,105.0,275.0,50.0,565.0,140.0,295.0,2735.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2011,observed_stock,81575NED,185.0,385.0,805.0,115.0,280.0,55.0,610.0,135.0,320.0,2890.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2012,observed_stock,81575NED,190.0,390.0,810.0,120.0,295.0,55.0,645.0,130.0,350.0,2985.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2013,observed_stock,81575NED,195.0,395.0,810.0,125.0,290.0,60.0,690.0,135.0,370.0,3070.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2014,observed_stock,81575NED,205.0,395.0,815.0,125.0,310.0,55.0,735.0,130.0,390.0,3160.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2015,observed_stock,81575NED,205.0,410.0,835.0,120.0,320.0,50.0,765.0,580.0,405.0,3690.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2016,observed_stock,81575NED,220.0,410.0,850.0,135.0,325.0,50.0,800.0,635.0,420.0,3845.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2017,observed_stock,81575NED,240.0,420.0,870.0,140.0,325.0,50.0,795.0,680.0,445.0,3965.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2018,observed_stock,81575NED,245.0,440.0,875.0,145.0,335.0,55.0,825.0,700.0,460.0,4080.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2019,observed_stock,81575NED,255.0,470.0,885.0,145.0,345.0,55.0,875.0,745.0,485.0,4260.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2020,observed_stock,81575NED,250.0,515.0,900.0,155.0,350.0,55.0,920.0,815.0,515.0,4475.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2021,observed_stock,81575NED,260.0,500.0,920.0,155.0,365.0,50.0,925.0,860.0,540.0,4575.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2022,observed_stock,81575NED,275.0,545.0,950.0,175.0,385.0,55.0,990.0,930.0,550.0,4855.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2023,observed_stock,81575NED,275.0,560.0,970.0,190.0,360.0,60.0,1025.0,975.0,565.0,4980.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2024,observed_stock,81575NED,300.0,625.0,1055.0,215.0,165.0,80.0,1190.0,1065.0,585.0,5280.0
NL,GM0296,Wijchen,CR15,Arnhem/Nijmegen,gemeente,2025,observed_stock,81575NED,295.0,645.0,1070.0,210.0,180.0,70.0,1275.0,1065.0,570.0,5380.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2007,observed_stock,81575NED,150.0,235.0,610.0,90.0,140.0,50.0,435.0,330.0,165.0,2205.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2008,observed_stock,81575NED,155.0,275.0,625.0,105.0,150.0,55.0,465.0,320.0,180.0,2330.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2009,observed_stock,81575NED,155.0,315.0,650.0,125.0,145.0,50.0,510.0,320.0,170.0,2440.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2010,observed_stock,81575NED,160.0,330.0,660.0,130.0,190.0,50.0,575.0,305.0,200.0,2600.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2011,observed_stock,81575NED,165.0,330.0,685.0,120.0,185.0,50.0,590.0,270.0,200.0,2595.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2012,observed_stock,81575NED,175.0,335.0,710.0,125.0,220.0,45.0,585.0,275.0,225.0,2695.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2013,observed_stock,81575NED,165.0,355.0,710.0,135.0,215.0,45.0,615.0,285.0,240.0,2765.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2014,observed_stock,81575NED,160.0,360.0,720.0,140.0,205.0,45.0,620.0,295.0,240.0,2785.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2015,observed_stock,81575NED,170.0,385.0,730.0,135.0,190.0,50.0,695.0,630.0,235.0,3220.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2016,observed_stock,81575NED,170.0,390.0,735.0,135.0,210.0,50.0,690.0,660.0,245.0,3285.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2017,observed_stock,81575NED,170.0,400.0,765.0,125.0,225.0,55.0,705.0,675.0,250.0,3370.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2018,observed_stock,81575NED,185.0,415.0,770.0,130.0,240.0,55.0,730.0,690.0,260.0,3475.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2019,observed_stock,81575NED,175.0,470.0,795.0,125.0,245.0,55.0,770.0,720.0,270.0,3625.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2020,observed_stock,81575NED,175.0,500.0,800.0,115.0,245.0,65.0,820.0,745.0,275.0,3740.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2021,observed_stock,81575NED,180.0,540.0,840.0,130.0,250.0,65.0,850.0,765.0,300.0,3920.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2022,observed_stock,81575NED,205.0,565.0,895.0,155.0,275.0,70.0,925.0,825.0,320.0,4235.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2023,observed_stock,81575NED,210.0,595.0,935.0,155.0,255.0,70.0,965.0,855.0,335.0,4375.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2024,observed_stock,81575NED,225.0,645.0,1005.0,175.0,165.0,85.0,1115.0,885.0,375.0,4675.0
NL,GM0297,Zaltbommel,CR16,Zuidwest-Gelderland,gemeente,2025,observed_stock,81575NED,225.0,660.0,980.0,175.0,145.0,85.0,1135.0,890.0,380.0,4675.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2007,observed_stock,81575NED,125.0,155.0,545.0,45.0,135.0,45.0,340.0,100.0,185.0,1675.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2008,observed_stock,81575NED,120.0,190.0,565.0,60.0,165.0,45.0,375.0,105.0,205.0,1830.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2009,observed_stock,81575NED,120.0,200.0,590.0,65.0,175.0,45.0,420.0,110.0,215.0,1940.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2010,observed_stock,81575NED,125.0,205.0,615.0,70.0,190.0,40.0,445.0,100.0,235.0,2025.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2011,observed_stock,81575NED,125.0,205.0,615.0,80.0,195.0,35.0,480.0,105.0,245.0,2085.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2012,observed_stock,81575NED,120.0,210.0,635.0,75.0,195.0,40.0,485.0,100.0,275.0,2135.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2013,observed_stock,81575NED,115.0,210.0,620.0,85.0,210.0,35.0,520.0,100.0,280.0,2175.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2014,observed_stock,81575NED,115.0,210.0,600.0,90.0,210.0,35.0,520.0,95.0,290.0,2165.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2015,observed_stock,81575NED,110.0,215.0,630.0,95.0,220.0,30.0,535.0,490.0,300.0,2625.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2016,observed_stock,81575NED,110.0,215.0,650.0,105.0,220.0,30.0,565.0,540.0,300.0,2735.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2017,observed_stock,81575NED,110.0,230.0,660.0,125.0,230.0,35.0,585.0,585.0,300.0,2860.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2018,observed_stock,81575NED,180.0,360.0,895.0,150.0,300.0,60.0,760.0,745.0,440.0,3890.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2019,observed_stock,81575NED,175.0,370.0,915.0,160.0,310.0,65.0,790.0,790.0,425.0,4000.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2020,observed_stock,81575NED,185.0,395.0,935.0,165.0,315.0,70.0,840.0,830.0,450.0,4185.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2021,observed_stock,81575NED,185.0,420.0,965.0,175.0,315.0,60.0,860.0,880.0,470.0,4330.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2022,observed_stock,81575NED,205.0,465.0,1035.0,205.0,335.0,75.0,945.0,965.0,495.0,4725.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2023,observed_stock,81575NED,210.0,495.0,1040.0,195.0,310.0,75.0,995.0,1035.0,505.0,4860.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2024,observed_stock,81575NED,215.0,535.0,1115.0,210.0,160.0,90.0,1120.0,1130.0,550.0,5125.0
NL,GM0299,Zevenaar,CR15,Arnhem/Nijmegen,gemeente,2025,observed_stock,81575NED,220.0,545.0,1130.0,210.0,155.0,80.0,1185.0,1145.0,555.0,5225.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2007,observed_stock,81575NED,135.0,170.0,815.0,120.0,145.0,70.0,540.0,60.0,305.0,2360.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2008,observed_stock,81575NED,140.0,200.0,850.0,130.0,165.0,70.0,615.0,65.0,340.0,2575.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2009,observed_stock,81575NED,150.0,220.0,885.0,140.0,185.0,70.0,675.0,65.0,355.0,2745.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2010,observed_stock,81575NED,155.0,220.0,920.0,155.0,205.0,75.0,745.0,60.0,385.0,2920.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2011,observed_stock,81575NED,165.0,230.0,905.0,170.0,210.0,70.0,790.0,55.0,430.0,3025.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2012,observed_stock,81575NED,165.0,245.0,905.0,170.0,225.0,60.0,815.0,55.0,460.0,3100.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2013,observed_stock,81575NED,160.0,230.0,890.0,170.0,220.0,65.0,835.0,50.0,480.0,3100.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2014,observed_stock,81575NED,165.0,225.0,895.0,185.0,235.0,60.0,855.0,50.0,495.0,3165.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2015,observed_stock,81575NED,155.0,230.0,920.0,205.0,250.0,70.0,930.0,950.0,515.0,4225.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2016,observed_stock,81575NED,160.0,245.0,935.0,210.0,245.0,70.0,990.0,1020.0,515.0,4390.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2017,observed_stock,81575NED,160.0,250.0,930.0,230.0,250.0,70.0,1005.0,1090.0,530.0,4515.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2018,observed_stock,81575NED,170.0,270.0,960.0,240.0,260.0,70.0,1060.0,1120.0,560.0,4710.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2019,observed_stock,81575NED,170.0,280.0,970.0,225.0,275.0,65.0,1105.0,1195.0,585.0,4870.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2020,observed_stock,81575NED,195.0,300.0,965.0,235.0,265.0,70.0,1175.0,1290.0,625.0,5120.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2021,observed_stock,81575NED,195.0,325.0,1045.0,225.0,255.0,70.0,1165.0,1370.0,675.0,5325.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2022,observed_stock,81575NED,225.0,365.0,1140.0,245.0,270.0,70.0,1300.0,1465.0,695.0,5775.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2023,observed_stock,81575NED,230.0,405.0,1150.0,250.0,275.0,65.0,1320.0,1565.0,715.0,5975.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2024,observed_stock,81575NED,250.0,450.0,1215.0,295.0,160.0,80.0,1545.0,1670.0,760.0,6425.0
NL,GM0301,Zutphen,CR14,Achterhoek,gemeente,2025,observed_stock,81575NED,230.0,430.0,1210.0,280.0,165.0,75.0,1560.0,1685.0,795.0,6430.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2007,observed_stock,81575NED,85.0,220.0,515.0,40.0,120.0,60.0,275.0,175.0,135.0,1625.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2008,observed_stock,81575NED,90.0,255.0,550.0,45.0,140.0,60.0,285.0,175.0,150.0,1750.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2009,observed_stock,81575NED,90.0,280.0,560.0,50.0,150.0,60.0,305.0,160.0,140.0,1795.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2010,observed_stock,81575NED,100.0,290.0,595.0,55.0,180.0,55.0,355.0,160.0,165.0,1955.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2011,observed_stock,81575NED,100.0,300.0,615.0,65.0,200.0,50.0,380.0,155.0,175.0,2040.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2012,observed_stock,81575NED,110.0,330.0,625.0,75.0,210.0,45.0,395.0,160.0,195.0,2145.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2013,observed_stock,81575NED,115.0,340.0,625.0,80.0,210.0,45.0,400.0,160.0,190.0,2165.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2014,observed_stock,81575NED,120.0,355.0,620.0,90.0,215.0,50.0,435.0,160.0,195.0,2240.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2015,observed_stock,81575NED,115.0,375.0,640.0,90.0,240.0,50.0,460.0,455.0,200.0,2625.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2016,observed_stock,81575NED,120.0,385.0,675.0,90.0,245.0,50.0,470.0,480.0,205.0,2720.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2017,observed_stock,81575NED,120.0,380.0,665.0,95.0,255.0,50.0,505.0,510.0,230.0,2810.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2018,observed_stock,81575NED,125.0,410.0,690.0,105.0,270.0,50.0,530.0,525.0,230.0,2935.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2019,observed_stock,81575NED,125.0,430.0,700.0,120.0,285.0,55.0,555.0,530.0,245.0,3045.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2020,observed_stock,81575NED,135.0,455.0,720.0,120.0,300.0,60.0,600.0,555.0,240.0,3185.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2021,observed_stock,81575NED,135.0,470.0,730.0,125.0,300.0,60.0,625.0,600.0,245.0,3290.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2022,observed_stock,81575NED,140.0,515.0,765.0,135.0,320.0,70.0,705.0,650.0,260.0,3560.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2023,observed_stock,81575NED,150.0,555.0,785.0,135.0,305.0,75.0,715.0,665.0,280.0,3665.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2024,observed_stock,81575NED,185.0,605.0,810.0,155.0,195.0,80.0,850.0,685.0,275.0,3840.0
NL,GM0302,Nunspeet,CR13,Veluwe,gemeente,2025,observed_stock,81575NED,190.0,585.0,830.0,150.0,195.0,85.0,900.0,695.0,300.0,3930.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2007,observed_stock,81575NED,140.0,185.0,690.0,85.0,155.0,65.0,400.0,525.0,230.0,2475.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2008,observed_stock,81575NED,155.0,230.0,745.0,105.0,170.0,70.0,455.0,555.0,255.0,2740.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2009,observed_stock,81575NED,155.0,265.0,755.0,105.0,175.0,75.0,505.0,565.0,270.0,2870.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2010,observed_stock,81575NED,180.0,260.0,785.0,110.0,215.0,75.0,555.0,550.0,295.0,3025.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2011,observed_stock,81575NED,185.0,265.0,820.0,115.0,220.0,70.0,585.0,540.0,305.0,3105.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2012,observed_stock,81575NED,190.0,280.0,880.0,135.0,220.0,80.0,625.0,535.0,345.0,3290.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2013,observed_stock,81575NED,190.0,280.0,855.0,145.0,220.0,75.0,655.0,555.0,330.0,3305.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2014,observed_stock,81575NED,180.0,285.0,880.0,150.0,240.0,70.0,670.0,560.0,350.0,3385.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2015,observed_stock,81575NED,190.0,285.0,915.0,155.0,255.0,70.0,725.0,1015.0,325.0,3935.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2016,observed_stock,81575NED,190.0,300.0,925.0,170.0,260.0,75.0,780.0,1055.0,345.0,4100.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2017,observed_stock,81575NED,205.0,300.0,925.0,165.0,270.0,70.0,790.0,1085.0,365.0,4175.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2018,observed_stock,81575NED,220.0,320.0,940.0,165.0,285.0,70.0,815.0,1130.0,390.0,4335.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2019,observed_stock,81575NED,230.0,350.0,955.0,175.0,295.0,65.0,825.0,1200.0,410.0,4505.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2020,observed_stock,81575NED,230.0,385.0,980.0,180.0,315.0,70.0,860.0,1220.0,420.0,4660.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2021,observed_stock,81575NED,235.0,410.0,1000.0,190.0,305.0,80.0,905.0,1305.0,450.0,4880.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2022,observed_stock,81575NED,265.0,455.0,1105.0,205.0,310.0,85.0,965.0,1385.0,485.0,5260.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2023,observed_stock,81575NED,270.0,520.0,1110.0,225.0,315.0,90.0,1000.0,1435.0,505.0,5470.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2024,observed_stock,81575NED,295.0,560.0,1185.0,245.0,185.0,105.0,1185.0,1545.0,525.0,5830.0
NL,GM0303,Dronten,CR40,Flevoland,gemeente,2025,observed_stock,81575NED,310.0,555.0,1175.0,260.0,180.0,100.0,1270.0,1540.0,550.0,5940.0
NL,GM0304,,,,gemeente,2007,observed_stock,81575NED,50.0,135.0,305.0,35.0,60.0,30.0,190.0,225.0,75.0,1105.0
NL,GM0304,,,,gemeente,2008,observed_stock,81575NED,50.0,160.0,315.0,45.0,75.0,30.0,240.0,215.0,90.0,1220.0
NL,GM0304,,,,gemeente,2009,observed_stock,81575NED,60.0,165.0,320.0,50.0,80.0,30.0,255.0,215.0,85.0,1260.0
NL,GM0304,,,,gemeente,2010,observed_stock,81575NED,60.0,175.0,315.0,50.0,100.0,35.0,260.0,210.0,95.0,1300.0
NL,GM0304,,,,gemeente,2011,observed_stock,81575NED,65.0,185.0,310.0,60.0,100.0,40.0,280.0,210.0,100.0,1350.0
