country,region_id,region_name,region_level,year,node_idx,target_births,lag1_births,lag2_births,lag3_births,growth_1y,growth_2y,stock_lag1,sector_BE,sector_FZ,sector_GI,sector_JZ,sector_KZ,sector_LZ,sector_MN,sector_OQ,sector_RU,mask_target,mask_sector_a10,mask_employment,mask_tensor,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,flag_is_covid_year,flag_is_rebound_year,flag_forecast_safe,meta_nuts3_code,meta_region_system,meta_source_label,eu_employment_rate_lag1,eu_unemployment_rate_lag1,eu_sts_turnover_lag1,eu_esi_lag1,eu_eei_lag1,eu_credit_standards_lag1,eu_gdp_growth_lag1,mask_eu_signals
FR,8410,Issoire,ZE2020,2024,236,1162.0,980.0,1102.0,1029.0,-0.11070780399274047,-0.047619047619047616,7254.0,128.0,73.0,230.0,30.0,36.0,45.0,190.0,110.0,138.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2012,237,430.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2013,237,443.0,430.0,,,,,,18.0,48.0,117.0,9.0,8.0,28.0,71.0,65.0,66.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2014,237,447.0,443.0,430.0,,0.030232558139534883,,,29.0,48.0,133.0,5.0,6.0,29.0,79.0,77.0,37.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2015,237,420.0,447.0,443.0,430.0,0.009029345372460496,0.03953488372093023,6668.0,39.0,39.0,128.0,5.0,4.0,34.0,51.0,83.0,64.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2016,237,426.0,420.0,447.0,443.0,-0.06040268456375839,-0.05191873589164785,6952.0,25.0,44.0,125.0,11.0,9.0,21.0,50.0,90.0,45.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2017,237,466.0,426.0,420.0,447.0,0.014285714285714285,-0.04697986577181208,7213.0,29.0,34.0,147.0,9.0,9.0,32.0,59.0,66.0,41.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2018,237,494.0,466.0,426.0,420.0,0.09389671361502347,0.10952380952380952,7231.0,27.0,46.0,129.0,9.0,6.0,37.0,74.0,82.0,56.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2019,237,500.0,494.0,466.0,426.0,0.060085836909871244,0.1596244131455399,7325.0,26.0,50.0,147.0,8.0,9.0,30.0,77.0,96.0,51.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2020,237,504.0,500.0,494.0,466.0,0.012145748987854251,0.07296137339055794,7297.0,34.0,55.0,118.0,19.0,7.0,53.0,80.0,90.0,44.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2021,237,576.0,504.0,500.0,494.0,0.008,0.020242914979757085,7284.0,38.0,41.0,157.0,9.0,9.0,48.0,83.0,67.0,52.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2022,237,604.0,576.0,504.0,500.0,0.14285714285714285,0.152,7397.0,46.0,69.0,156.0,14.0,10.0,41.0,74.0,90.0,76.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2023,237,597.0,604.0,576.0,504.0,0.04861111111111111,0.1984126984126984,7467.0,50.0,72.0,152.0,8.0,15.0,54.0,89.0,92.0,72.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,8411,La Maurienne,ZE2020,2024,237,732.0,597.0,604.0,576.0,-0.011589403973509934,0.036458333333333336,6005.0,45.0,66.0,151.0,13.0,13.0,33.0,112.0,93.0,71.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2012,238,665.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2013,238,692.0,665.0,,,,,,61.0,103.0,190.0,14.0,22.0,47.0,74.0,75.0,79.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2014,238,633.0,692.0,665.0,,0.0406015037593985,,,50.0,102.0,222.0,15.0,29.0,25.0,92.0,81.0,76.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2015,238,690.0,633.0,692.0,665.0,-0.08526011560693642,-0.0481203007518797,5736.0,48.0,91.0,186.0,16.0,23.0,19.0,104.0,72.0,74.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2016,238,631.0,690.0,633.0,692.0,0.09004739336492891,-0.002890173410404624,5802.0,56.0,97.0,197.0,8.0,21.0,31.0,105.0,93.0,82.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2017,238,702.0,631.0,690.0,633.0,-0.08550724637681159,-0.00315955766192733,5851.0,63.0,71.0,174.0,15.0,21.0,36.0,104.0,89.0,58.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2018,238,784.0,702.0,631.0,690.0,0.11251980982567353,0.017391304347826087,5957.0,61.0,63.0,211.0,15.0,25.0,44.0,106.0,100.0,77.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2019,238,916.0,784.0,702.0,631.0,0.1168091168091168,0.24247226624405704,6274.0,54.0,84.0,228.0,14.0,29.0,38.0,129.0,128.0,80.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2020,238,930.0,916.0,784.0,702.0,0.1683673469387755,0.30484330484330485,6528.0,82.0,100.0,249.0,21.0,34.0,56.0,152.0,110.0,112.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2021,238,1131.0,930.0,916.0,784.0,0.015283842794759825,0.18622448979591838,6786.0,93.0,121.0,300.0,22.0,23.0,54.0,142.0,87.0,88.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2022,238,1130.0,1131.0,930.0,916.0,0.2161290322580645,0.23471615720524017,7248.0,122.0,110.0,269.0,33.0,57.0,74.0,215.0,125.0,126.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2023,238,1144.0,1130.0,1131.0,930.0,-0.0008841732979664014,0.21505376344086022,7689.0,144.0,111.0,243.0,31.0,43.0,79.0,215.0,133.0,131.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,8412,La Plaine du Forez,ZE2020,2024,238,1210.0,1144.0,1130.0,1131.0,0.012389380530973451,0.011494252873563218,7735.0,146.0,111.0,233.0,39.0,38.0,52.0,248.0,128.0,149.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2012,239,1937.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2013,239,1818.0,1937.0,,,,,,69.0,241.0,584.0,43.0,37.0,88.0,312.0,365.0,198.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2014,239,1881.0,1818.0,1937.0,,-0.061435209086215796,,,77.0,211.0,573.0,30.0,38.0,101.0,257.0,378.0,153.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2015,239,1794.0,1881.0,1818.0,1937.0,0.034653465346534656,-0.028910686628807435,17337.0,95.0,237.0,505.0,32.0,41.0,98.0,286.0,418.0,169.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2016,239,1754.0,1794.0,1881.0,1818.0,-0.046251993620414676,-0.013201320132013201,17620.0,75.0,204.0,529.0,27.0,40.0,85.0,255.0,422.0,157.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2017,239,1906.0,1754.0,1794.0,1881.0,-0.022296544035674472,-0.06751727804359384,18033.0,63.0,173.0,510.0,19.0,30.0,105.0,292.0,399.0,163.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2018,239,2158.0,1906.0,1754.0,1794.0,0.08665906499429875,0.06243032329988852,18174.0,63.0,191.0,534.0,22.0,49.0,127.0,299.0,441.0,180.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2019,239,2319.0,2158.0,1906.0,1754.0,0.1322140608604407,0.23033067274800456,19135.0,72.0,214.0,627.0,29.0,35.0,129.0,384.0,451.0,217.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2020,239,2306.0,2319.0,2158.0,1906.0,0.07460611677479147,0.2166841552990556,19885.0,89.0,266.0,610.0,32.0,54.0,170.0,435.0,428.0,235.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2021,239,2591.0,2306.0,2319.0,2158.0,-0.00560586459680897,0.0685820203892493,20385.0,112.0,254.0,633.0,53.0,58.0,185.0,472.0,313.0,226.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2022,239,2724.0,2591.0,2306.0,2319.0,0.1235906331309627,0.11729193617938767,21447.0,114.0,258.0,694.0,63.0,50.0,228.0,578.0,323.0,283.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2023,239,2579.0,2724.0,2591.0,2306.0,0.051331532226939404,0.18126626192541198,22502.0,131.0,259.0,670.0,47.0,87.0,254.0,605.0,374.0,297.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,8413,La Tarentaise,ZE2020,2024,239,3052.0,2579.0,2724.0,2591.0,-0.05323054331864904,-0.004631416441528367,22505.0,140.0,232.0,602.0,56.0,65.0,251.0,611.0,325.0,297.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2012,240,790.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2013,240,776.0,790.0,,,,,,42.0,134.0,196.0,25.0,18.0,32.0,124.0,106.0,113.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2014,240,898.0,776.0,790.0,,-0.017721518987341773,,,51.0,112.0,210.0,16.0,18.0,43.0,124.0,118.0,84.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2015,240,786.0,898.0,776.0,790.0,0.15721649484536082,0.13670886075949368,7135.0,69.0,127.0,259.0,17.0,28.0,35.0,148.0,128.0,87.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2016,240,800.0,786.0,898.0,776.0,-0.12472160356347439,0.01288659793814433,7274.0,43.0,107.0,253.0,14.0,27.0,35.0,113.0,128.0,66.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2017,240,837.0,800.0,786.0,898.0,0.017811704834605598,-0.1091314031180401,7412.0,49.0,97.0,251.0,11.0,17.0,37.0,124.0,131.0,83.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2018,240,909.0,837.0,800.0,786.0,0.04625,0.0648854961832061,7470.0,44.0,101.0,241.0,18.0,19.0,56.0,148.0,141.0,69.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2019,240,1102.0,909.0,837.0,800.0,0.08602150537634409,0.13625,7812.0,46.0,105.0,249.0,16.0,28.0,48.0,159.0,142.0,116.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2020,240,1162.0,1102.0,909.0,837.0,0.21232123212321233,0.31660692951015534,8106.0,63.0,117.0,314.0,29.0,29.0,61.0,213.0,145.0,131.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2021,240,1457.0,1162.0,1102.0,909.0,0.0544464609800363,0.27832783278327833,8380.0,60.0,122.0,342.0,47.0,24.0,70.0,252.0,122.0,123.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2022,240,1402.0,1457.0,1162.0,1102.0,0.2538726333907057,0.3221415607985481,8903.0,83.0,171.0,465.0,45.0,30.0,78.0,251.0,144.0,190.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2023,240,1364.0,1402.0,1457.0,1162.0,-0.03774879890185312,0.20654044750430292,9305.0,88.0,155.0,345.0,44.0,29.0,114.0,306.0,129.0,192.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,8414,La Vallée de l'Arve,ZE2020,2024,240,1678.0,1364.0,1402.0,1457.0,-0.02710413694721826,-0.06382978723404255,9448.0,73.0,154.0,313.0,48.0,42.0,90.0,335.0,139.0,170.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2012,241,1239.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2013,241,1235.0,1239.0,,,,,,53.0,171.0,314.0,42.0,22.0,63.0,195.0,214.0,165.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2014,241,1216.0,1235.0,1239.0,,-0.003228410008071025,,,57.0,188.0,374.0,31.0,26.0,58.0,179.0,175.0,147.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2015,241,1243.0,1216.0,1235.0,1239.0,-0.015384615384615385,-0.018563357546408393,9953.0,49.0,151.0,337.0,27.0,27.0,60.0,208.0,223.0,134.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2016,241,1333.0,1243.0,1216.0,1235.0,0.022203947368421052,0.006477732793522267,10300.0,51.0,157.0,321.0,36.0,29.0,81.0,197.0,228.0,143.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2017,241,1429.0,1333.0,1243.0,1216.0,0.07240547063555913,0.0962171052631579,10597.0,45.0,154.0,374.0,31.0,27.0,96.0,241.0,226.0,139.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2018,241,1450.0,1429.0,1333.0,1243.0,0.07201800450112528,0.14963797264682221,10851.0,69.0,137.0,403.0,46.0,29.0,101.0,259.0,215.0,170.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2019,241,1712.0,1450.0,1429.0,1333.0,0.01469559132260322,0.08777194298574643,11403.0,53.0,158.0,387.0,31.0,30.0,101.0,260.0,225.0,205.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2020,241,1938.0,1712.0,1450.0,1429.0,0.18068965517241378,0.1980405878236529,11954.0,82.0,163.0,441.0,47.0,26.0,79.0,366.0,235.0,273.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2021,241,2081.0,1938.0,1712.0,1450.0,0.13200934579439252,0.33655172413793105,12339.0,92.0,174.0,536.0,65.0,44.0,122.0,394.0,217.0,294.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2022,241,2157.0,2081.0,1938.0,1712.0,0.0737874097007224,0.2155373831775701,13299.0,95.0,187.0,591.0,91.0,41.0,166.0,379.0,225.0,306.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,73.2,7.9,,108.5,,-5.681818246841431,6.9,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2023,241,2078.0,2157.0,2081.0,1938.0,0.03652090341182124,0.1130030959752322,13928.0,92.0,195.0,485.0,73.0,56.0,194.0,468.0,235.0,359.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.0,7.3,,102.49166666666667,,1.1363636255264282,2.7,0.7142857142857143
FR,8415,Le Chablais,ZE2020,2024,241,2397.0,2078.0,2157.0,2081.0,-0.03662494204914233,-0.0014416146083613647,14069.0,89.0,175.0,488.0,81.0,65.0,158.0,492.0,248.0,282.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,74.4,7.3,,96.17500000000001,,1.1363636255264282,1.4,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2012,242,2768.0,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,establishment_creation,1,0,0,0,0,,ZE2020,SIDE,69.5,9.2,,100.625,,-4.807692170143127,2.4,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2013,242,2701.0,2768.0,,,,,,122.0,462.0,677.0,103.0,58.0,120.0,516.0,374.0,336.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,9.8,,89.02499999999999,,-3.846153736114502,0.2,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2014,242,2854.0,2701.0,2768.0,,-0.024205202312138727,,,133.0,381.0,697.0,94.0,77.0,109.0,497.0,386.0,327.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,69.7,10.3,,88.075,,-5.7692307233810425,0.8,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2015,242,2647.0,2854.0,2701.0,2768.0,0.05664568678267309,0.03106936416184971,18507.0,172.0,371.0,768.0,107.0,69.0,100.0,540.0,426.0,301.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.0,10.3,,91.30833333333334,,-11.538461446762083,1.0,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2016,242,2839.0,2647.0,2854.0,2701.0,-0.07252978276103714,-0.01999259533506109,18966.0,167.0,324.0,725.0,82.0,93.0,93.0,488.0,372.0,303.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.3,10.3,,96.88333333333334,,-8.653846025466919,1.1,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2017,242,3150.0,2839.0,2647.0,2854.0,0.07253494522100491,-0.005255781359495445,19459.0,124.0,313.0,823.0,104.0,81.0,109.0,541.0,428.0,316.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,70.7,10.1,,100.13333333333334,,-10.57692289352417,0.9,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2018,242,3367.0,3150.0,2839.0,2647.0,0.10954561465304685,0.19002644503211183,20009.0,141.0,338.0,921.0,119.0,84.0,151.0,589.0,474.0,333.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,71.3,9.4,,107.825,,-4.807692289352417,2.1,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2019,242,4195.0,3367.0,3150.0,2839.0,0.06888888888888889,0.18598097921803453,21178.0,130.0,318.0,918.0,125.0,104.0,166.0,664.0,474.0,468.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,0,1,,ZE2020,SIDE,72.0,9.0,,106.325,,-5.7692307233810425,1.6,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2020,242,4826.0,4195.0,3367.0,3150.0,0.24591624591624592,0.33174603174603173,22424.0,213.0,428.0,1292.0,144.0,106.0,201.0,801.0,484.0,526.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,1,0,1,,ZE2020,SIDE,72.3,8.4,,103.20833333333333,,-3.4090908765792847,2.0,0.7142857142857143
FR,8416,Le Genevois Français,ZE2020,2021,242,5427.0,4826.0,4195.0,3367.0,0.1504171632896305,0.4333234333234333,23462.0,223.0,449.0,1721.0,183.0,104.0,319.0,820.0,435.0,572.0,1.0,1.0,1.0,1.0,establishment_creation,1,0,0,1,1,,ZE2020,SIDE,72.1,8.0,,89.18333333333332,,-7.954545378684998,-7.4,0.7142857142857143
