task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted,label
0,NL,main,2007,2012,BE,JZ,1303,-0.07299375174833155,0.005294298898980365,0.017,0.958,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2873.563,0.04371428571428572,False,EXPLORATORY_FINE_GRAIN
0,NL,main,2007,2012,BE,KZ,1300,0.11544488832396688,0.013306536723849405,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2873.563,0.006000000000000001,True,ROBUST_ORIGINAL
0,NL,main,2007,2012,BE,MN,1308,-0.15813935773359933,0.024563675503243343,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2873.563,0.006000000000000001,True,ROBUST_ORIGINAL
0,NL,main,2007,2012,BE,OQ,1297,0.0919450614422204,0.008344615695603075,0.003,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2873.563,0.0144,False,FINE_GRAIN_SUPPORTED
0,NL,main,2007,2012,BE,RU,1308,-0.14183556348016962,0.020117210035936917,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2873.563,0.006000000000000001,True,ROBUST_ORIGINAL
1,NL,main,2007,2012,FZ,JZ,1303,-0.12213132027042616,0.014915998153177457,0.001,0.912,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2685.669,0.006000000000000001,True,ROBUST_ORIGINAL
1,NL,main,2007,2012,FZ,OQ,1297,0.07905346206616978,0.006243015750483472,0.008,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2685.669,0.028800000000000003,False,EXPLORATORY_FINE_GRAIN
1,NL,main,2007,2012,FZ,RU,1311,-0.11537849570026554,0.012663391800644574,0.001,0.988,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode40,2685.669,0.006000000000000001,True,ROBUST_ORIGINAL
2,NL,main,2007,2012,GI,BE,1308,-0.07657527759005034,0.005602554116222569,0.004,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2729.694,0.016941176470588237,False,EXPLORATORY_FINE_GRAIN
2,NL,main,2007,2012,GI,FZ,1311,0.07857850160058044,0.006031375291227659,0.004,0.986,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2729.694,0.016941176470588237,False,EXPLORATORY_FINE_GRAIN
2,NL,main,2007,2012,GI,LZ,1302,0.09164473151174775,0.008328701259909144,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2729.694,0.006000000000000001,False,FINE_GRAIN_SUPPORTED
2,NL,main,2007,2012,GI,OQ,1297,0.07143391273154565,0.005100859953815373,0.014,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2729.694,0.03876923076923077,False,EXPLORATORY_FINE_GRAIN
3,NL,main,2007,2012,JZ,BE,1303,0.09676660768631073,0.00930439452266707,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2765.309,0.006000000000000001,False,FINE_GRAIN_SUPPORTED
3,NL,main,2007,2012,JZ,FZ,1305,0.08153103155704561,0.006647282241136199,0.011,0.948,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2765.309,0.032999999999999995,False,EXPLORATORY_FINE_GRAIN
3,NL,main,2007,2012,JZ,KZ,1301,-0.16639260507465065,0.027477909506723464,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2765.309,0.006000000000000001,True,ROBUST_ORIGINAL
3,NL,main,2007,2012,JZ,MN,1305,0.07670885789051451,0.005845677026298901,0.01,0.994,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2765.309,0.03130434782608695,False,EXPLORATORY_FINE_GRAIN
4,NL,main,2007,2012,KZ,LZ,1302,0.09572521557733993,0.00911916600489171,0.002,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2795.519,0.010285714285714287,False,FINE_GRAIN_SUPPORTED
4,NL,main,2007,2012,KZ,RU,1305,-0.07329361647203497,0.005333598790164706,0.009,0.992,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2795.519,0.029454545454545452,False,EXPLORATORY_FINE_GRAIN
5,NL,main,2007,2012,LZ,BE,1301,0.09206072078150046,0.008354779683836577,0.002,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2764.476,0.010285714285714287,False,EXPLORATORY_FINE_GRAIN
5,NL,main,2007,2012,LZ,RU,1304,-0.10333458629339981,0.010666469810574175,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode38,2764.476,0.006000000000000001,True,ROBUST_ORIGINAL
6,NL,main,2007,2012,MN,FZ,1311,0.1144042043350067,0.012758227693891566,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3220.365,0.006000000000000001,True,ROBUST_ORIGINAL
6,NL,main,2007,2012,MN,GI,1311,-0.0815802228558962,0.006201187658870122,0.005,0.996,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3220.365,0.02,False,EXPLORATORY_FINE_GRAIN
6,NL,main,2007,2012,MN,JZ,1303,-0.07311914256002794,0.005311305804256983,0.017,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3220.365,0.04371428571428572,False,EXPLORATORY_FINE_GRAIN
7,NL,main,2007,2012,OQ,FZ,1298,0.17147815070647407,0.029374842957798908,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3130.125,0.006000000000000001,True,ROBUST_ORIGINAL
7,NL,main,2007,2012,OQ,GI,1298,0.08206839512350547,0.006732581159188844,0.007,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3130.125,0.026526315789473686,False,EXPLORATORY_FINE_GRAIN
8,NL,main,2007,2012,RU,BE,1308,0.1650863746509446,0.02725335254910699,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3162.921,0.006000000000000001,True,ROBUST_ORIGINAL
8,NL,main,2007,2012,RU,KZ,1303,-0.0760337652504363,0.005739856517942954,0.012,0.94,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3162.921,0.03456,False,EXPLORATORY_FINE_GRAIN
9,NL,main,2008,2013,BE,KZ,1634,0.14200351585995252,0.020124628196205085,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3495.528,0.006545454545454546,True,ROBUST_ORIGINAL
9,NL,main,2008,2013,BE,MN,1643,-0.12103783827103978,0.014337440221679376,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3495.528,0.006545454545454546,True,ROBUST_ORIGINAL
9,NL,main,2008,2013,BE,RU,1643,-0.11755894118475857,0.013787443125692356,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3495.528,0.006545454545454546,True,ROBUST_ORIGINAL
10,NL,main,2008,2013,FZ,JZ,1636,-0.09433099481365975,0.008897881079673597,0.002,0.894,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3498.326,0.012000000000000002,False,FINE_GRAIN_SUPPORTED
10,NL,main,2008,2013,FZ,RU,1646,-0.12599166729387884,0.015140398331445759,0.001,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3498.326,0.006545454545454546,True,ROBUST_ORIGINAL
11,NL,main,2008,2013,GI,BE,1643,-0.10605249961922986,0.01059353731063939,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3548.88,0.006545454545454546,True,ROBUST_ORIGINAL
11,NL,main,2008,2013,GI,LZ,1634,0.10470982120040831,0.010944506661677567,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3548.88,0.006545454545454546,True,ROBUST_ORIGINAL
12,NL,main,2008,2013,JZ,MN,1639,0.10486110387544843,0.010806257976759825,0.006,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode01,3550.318,0.025411764705882352,True,ROBUST_ORIGINAL
13,NL,main,2008,2013,KZ,LZ,1634,0.11896482681098836,0.014127261777065359,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3562.691,0.006545454545454546,True,ROBUST_ORIGINAL
14,NL,main,2008,2013,LZ,FZ,1636,-0.11086772358648145,0.01229114725908087,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3559.377,0.006545454545454546,True,ROBUST_ORIGINAL
14,NL,main,2008,2013,LZ,RU,1636,-0.1412253839496993,0.01993752585996411,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3559.377,0.006545454545454546,True,ROBUST_ORIGINAL
16,NL,main,2008,2013,OQ,FZ,1629,0.10914275573706977,0.011905867169200834,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3732.595,0.006545454545454546,True,ROBUST_ORIGINAL
16,NL,main,2008,2013,OQ,GI,1629,0.07428220599120194,0.005514567986224739,0.003,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3732.595,0.015428571428571429,False,EXPLORATORY_FINE_GRAIN
17,NL,main,2008,2013,RU,BE,1643,0.09291472711577009,0.008612743504075704,0.001,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3569.546,0.006545454545454546,False,FINE_GRAIN_SUPPORTED
17,NL,main,2008,2013,RU,GI,1646,0.0788385488153954,0.0060944609989351806,0.003,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3569.546,0.015428571428571429,False,EXPLORATORY_FINE_GRAIN
18,NL,main,2009,2014,BE,KZ,1969,0.12925401439684317,0.016688068771727682,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3783.918,0.005538461538461539,True,ROBUST_ORIGINAL
18,NL,main,2009,2014,BE,MN,1979,-0.10565362447224365,0.010727465490213639,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3783.918,0.005538461538461539,True,ROBUST_ORIGINAL
18,NL,main,2009,2014,BE,RU,1979,-0.10680134302228361,0.011236996915326203,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3783.918,0.005538461538461539,True,ROBUST_ORIGINAL
19,NL,main,2009,2014,FZ,RU,1982,-0.09158740802593673,0.007531196213691804,0.001,0.994,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode02,3822.674,0.005538461538461539,False,FINE_GRAIN_SUPPORTED
20,NL,main,2009,2014,GI,FZ,1982,0.13518236792918903,0.016779756613087393,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3822.962,0.005538461538461539,True,ROBUST_ORIGINAL
20,NL,main,2009,2014,GI,LZ,1967,0.12246936454070664,0.014816806831462359,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3822.962,0.005538461538461539,True,ROBUST_ORIGINAL
21,NL,main,2009,2014,JZ,GI,1974,0.07474005671592726,0.005585538693336778,0.011,0.974,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3920.345,0.037714285714285714,False,EXPLORATORY_FINE_GRAIN
21,NL,main,2009,2014,JZ,MN,1974,0.08722039261905272,0.007461905823683335,0.006,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3920.345,0.024,False,EXPLORATORY_FINE_GRAIN
22,NL,main,2009,2014,KZ,LZ,1967,0.11351619186970685,0.012874271687504435,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3832.002,0.005538461538461539,True,ROBUST_ORIGINAL
23,NL,main,2009,2014,LZ,RU,1969,-0.11386808430072348,0.012941710905490678,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3799.666,0.005538461538461539,True,ROBUST_ORIGINAL
24,NL,main,2009,2014,MN,JZ,1971,-0.07180219864218224,0.0050539631424429965,0.007,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3839.992,0.0252,False,EXPLORATORY_FINE_GRAIN
25,NL,main,2009,2014,OQ,BE,1958,0.11236142948926725,0.012218092514811318,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,4060.085,0.005538461538461539,True,ROBUST_ORIGINAL
25,NL,main,2009,2014,OQ,FZ,1958,0.1528076083860892,0.021723005154682284,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,4060.085,0.005538461538461539,True,ROBUST_ORIGINAL
25,NL,main,2009,2014,OQ,GI,1958,0.07967623078560421,0.006004407442916748,0.002,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,4060.085,0.010285714285714287,False,EXPLORATORY_FINE_GRAIN
26,NL,main,2009,2014,RU,BE,1979,0.12590266182182352,0.015615887002617734,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3798.89,0.005538461538461539,True,ROBUST_ORIGINAL
26,NL,main,2009,2014,RU,GI,1982,0.0964891667336267,0.008900184073325934,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3798.89,0.005538461538461539,False,FINE_GRAIN_SUPPORTED
26,NL,main,2009,2014,RU,KZ,1972,0.07656412075314956,0.005668059102929113,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode03,3798.89,0.005538461538461539,False,EXPLORATORY_FINE_GRAIN
27,NL,main,2010,2015,BE,KZ,1983,0.19821902180813772,0.039166674315481376,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3801.033,0.005538461538461539,True,ROBUST_ORIGINAL
27,NL,main,2010,2015,BE,RU,1991,-0.10755090826382524,0.011397453392566925,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3801.033,0.005538461538461539,True,ROBUST_ORIGINAL
29,NL,main,2010,2015,GI,FZ,1993,0.11475169765313657,0.012409128279549764,0.001,0.998,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3867.114,0.005538461538461539,True,ROBUST_ORIGINAL
29,NL,main,2010,2015,GI,LZ,1978,0.07650143310552177,0.005814143496134183,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3867.114,0.005538461538461539,False,EXPLORATORY_FINE_GRAIN
30,NL,main,2010,2015,JZ,MN,1986,0.10733386971715425,0.01135846546013497,0.004,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3920.906,0.016941176470588237,True,ROBUST_ORIGINAL
31,NL,main,2010,2015,KZ,LZ,1978,0.12882926567841593,0.016505994498687837,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3800.17,0.005538461538461539,True,ROBUST_ORIGINAL
31,NL,main,2010,2015,KZ,RU,1987,-0.07774916686009842,0.005908854946078845,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3800.17,0.005538461538461539,False,EXPLORATORY_FINE_GRAIN
32,NL,main,2010,2015,LZ,MN,1979,-0.08050809612489096,0.006434280950174953,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3808.071,0.005538461538461539,False,EXPLORATORY_FINE_GRAIN
32,NL,main,2010,2015,LZ,RU,1979,-0.0742474302671905,0.005483835663667613,0.002,0.994,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3808.071,0.009600000000000001,False,EXPLORATORY_FINE_GRAIN
33,NL,main,2010,2015,MN,KZ,1985,0.07314386064018602,0.005328169135409899,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode04,3845.021,0.005538461538461539,False,EXPLORATORY_FINE_GRAIN
34,NL,main,2010,2015,OQ,BE,1968,0.11472056976747004,0.01276889373094292,0.001,1.0,7170f1cef7488c264e7365a668b7de01147955fcae973e97c50d8ddaf9a70f7d,4f26404a516d45245da02d142166ddd4e7372911,hpcnode05,4096.974,0.005538461538461539,True,ROBUST_ORIGINAL
