ZE2020,libze2020,fc_2026_mean,fc_2026_std,fc_uncertainty_cv,pred_2025_std,herald_wmape,risk_score
7507,Brive-la-Gaillarde,2277.5457931475053,8.812481957928318,0.0038692885932052816,77.02339881428395,2.1988062637620596,14.285714285714285
7509,Cognac,2163.9925417180325,8.356989327297633,0.0038618383225400904,88.64373088277564,2.543216087831079,16.428571428571427
2814,Lisieux,1115.196010148697,4.272546580485638,0.003831206838621983,61.84552907439579,4.270504885240863,56.42857142857143
8415,Le Chablais,2654.1388188157393,10.128666525622608,0.0038161781342476867,73.65965821787859,2.7747956494583854,31.428571428571427
7522,0Pau,5688.962968983947,21.46628689931804,0.003773321608235382,126.22892316190433,1.8971566650606455,32.5
2401,Blois,2647.852556596602,9.965821036443591,0.003763737150550817,62.0631112729344,2.802379461083168,50.357142857142854
3206,Boulogne-sur-Mer,1966.823222099732,7.362116532844765,0.003743151112983683,70.43269561088597,2.5939858347236138,60.357142857142854
4416,Saint-Avold,1558.8565352485157,5.800788862027924,0.0037211819887602113,56.61908991810719,3.3904723984076854,69.64285714285714
3207,Calais,1561.3794861555502,5.759462390941406,0.003688701204293668,84.04698662873768,5.391832897386812,76.78571428571429
5309,Lorient,3607.2351858043708,13.24763883261354,0.003672518743648114,74.83460374927394,1.8139638689495097,3.571428571428571
4403,Charleville-Mézières,1842.1407488390257,6.711996945120312,0.003643585295722067,65.10531119005074,2.2186798533197334,73.57142857142858
8428,Saint-Étienne,9901.05414325964,35.907300600836734,0.0036266139020440986,254.83907912144483,1.6669618424065855,36.42857142857142
7603,Alès-Le Vigan,3266.262644070326,11.826673851649291,0.003620858191890906,80.7952683550209,2.177027548562489,71.07142857142857
2807,Dieppe-Caux maritime,1619.83276406705,5.805607031260563,0.003584078035737429,47.699968092383244,2.061993083973081,54.64285714285714
7621,Rodez,2401.4432952058096,8.593906262861118,0.0035786421774013197,76.90183931721674,2.7279968895753415,27.500000000000004
5201,Ancenis,1353.5607443131407,4.8315142276902225,0.0035694845968231416,60.3658980469568,4.786291313575977,57.49999999999999
7528,Saintes,2141.6768582067057,7.62916424687364,0.003562238727863821,85.3984620311101,3.1106119992081083,21.428571428571427
2707,Chalon-sur-Saône,2597.5083222254707,9.23240246725581,0.0035543302742320963,73.41321826587553,1.9837369267205514,18.571428571428573
5315,Rennes,14120.410452712338,50.16153523049975,0.0035524133946732693,334.07529077046416,2.0193408903164687,5.0
8406,Bourgoin-Jallieu,4728.226048585193,16.743800297047287,0.0035412436133542015,148.16658370317177,1.5361267013460078,56.785714285714285
8432,Vichy,2282.1532494253042,8.046914578183985,0.0035260185003835186,78.32579390285346,2.9421268521589923,32.142857142857146
9301,Aix-en-Provence,10617.908647061467,37.32934988317493,0.0035156970288594373,324.7650445821123,1.1201737030228758,47.5
8423,Montluçon,1438.9426270329704,5.052193679598008,0.0035110459476868686,57.37813145448819,2.687510270783421,47.85714285714286
2413,Tours,9020.922189422807,31.52803265620575,0.003494989979314192,248.45292306620036,2.2827590052750413,34.64285714285714
7511,Guéret,1803.42187254099,6.293737088367306,0.0034898861903563025,74.61937532439781,2.1651208815175016,1.7857142857142856
1115,Versailles-Saint-Quentin,12856.302537075107,44.84349279455249,0.0034880551904587238,1292.825781755492,1.718210608881661,59.64285714285714
60,Nevers,2222.9891795966932,7.7485279354330014,0.0034856345710323165,102.98585474591513,2.8074474769914124,4.285714285714286
1107,Meaux,3890.139142812135,13.552815948352702,0.0034838897661011513,107.61880963633396,1.024343905601285,81.78571428571428
7516,Libourne,3158.571565991031,10.967081559975608,0.003472164974211874,77.84171237877733,1.7724686497460396,15.357142857142858
2410,Orléans,7938.497376785077,27.525226221544134,0.003467309355299084,148.22312178096453,2.0790936750127726,33.214285714285715
4402,Châlons-en-Champagne,1374.8647422103052,4.755141212378485,0.003458624740593659,63.396099091615966,3.2623485421808596,55.35714285714286
8419,Le Puy-en-Velay,1872.3006109745243,6.427547083576629,0.0034329674657485256,89.17183162462608,3.487889240967509,0.35714285714285715
5301,Auray,1725.9520132354398,5.9026831403982065,0.003419957852323564,70.89114732573005,3.9080432425174108,23.92857142857143
5207,Fontenay-le-Comte,1652.4586978024945,5.548654742935618,0.0033578175057049475,71.23224104507754,1.6749952065707148,16.785714285714285
3212,Douai,2941.0175687888163,9.811727221468749,0.00333616749712565,68.93111184026463,1.6446500064322187,40.35714285714286
9307,Digne-les-Bains,1474.6339794089522,4.90407957506925,0.0033256249642605235,69.35847973428119,3.9376059961735437,52.142857142857146
3205,Béthune,3068.5680346837285,10.066827227475189,0.0032806270265774823,66.10814201058348,1.2821121249243586,45.89285714285714
7520,Niort,3057.947923512869,9.950075977108606,0.0032538408847977663,70.16733862094594,1.325097050029088,1.0714285714285714
