ZE2020,graph_source,self_weight,top1_ze,top1_name,top1_weight,top2_ze,top2_name,top2_weight,top3_ze,top3_name,top3_weight,total_outflow,top3_concentration,graph_dependency_high,learned_adj_status,libze2020,opportunity_score,risk_score,risk_graph_component
7624,mobility_prior,0.0,7522,Pau,0.365810902574725,7604,Auch,0.1818131277321096,7622,Saint-Gaudens,0.1219151052692461,0.9999999999999947,0.6695391355760842,True,pending,Tarbes-Lourdes,75.0,11.071428571428571,0.3892857142857143
7625,mobility_prior,0.0,7615,Montauban,0.1851743076007574,7602,Albi,0.1165973321280117,7612,Foix-Pamiers,0.0947184608114357,0.9999999999999902,0.39649010054020867,False,pending,Toulouse,69.64285714285714,62.142857142857146,0.007142857142857143
8401,mobility_prior,0.0,8416,Le Genevois Français,0.3444346093020414,8407,Chambéry,0.2646368638842577,8414,La Vallée de l'Arve,0.090322282109112,0.9999999999999944,0.699393755295415,True,pending,Annecy,73.57142857142858,35.714285714285715,0.45
8402,mobility_prior,0.0,8431,Valence,0.347597230926677,8422,Montélimar,0.2516628578366933,7603,Alès-Le Vigan,0.0678448155156039,0.9999999999999952,0.6671049042789775,True,pending,Aubenas,21.785714285714285,75.0,0.375
8403,mobility_prior,0.0,7611,Figeac-Villefranche,0.2888718283381062,63,Ussel,0.1880576094924217,8429,Saint-Flour,0.113215574773283,0.9999999999999977,0.5901450126038122,True,pending,Aurillac,7.142857142857142,72.14285714285714,0.18928571428571428
8404,mobility_prior,0.0,8407,Chambéry,0.4127592220296852,8401,Annecy,0.1112213206954632,8405,Bourg-en-Bresse,0.1085858911906376,0.999999999999998,0.6325664339157872,True,pending,Belley,30.53571428571429,17.142857142857142,0.30357142857142855
8405,mobility_prior,0.0,8421,Lyon,0.5145622025440084,59,Mâcon,0.1415386136379746,8434,Villefranche-sur-Saône,0.0740621309623118,0.999999999999994,0.7301629471442992,True,pending,Bourg-en-Bresse,85.0,43.92857142857143,0.5214285714285715
8406,mobility_prior,0.0,8421,Lyon,0.5632469877196143,8407,Chambéry,0.1041581488225383,8435,Voiron,0.0920559664668848,0.9999999999999931,0.7594611030090427,True,pending,Bourgoin-Jallieu,80.71428571428572,56.785714285714285,0.5928571428571429
8407,mobility_prior,0.0,8401,Annecy,0.3166726178571062,8409,Grenoble,0.2406141576814974,8413,La Tarentaise,0.1379749556279138,0.9999999999999942,0.6952617311665215,True,pending,Chambéry,100.0,2.142857142857143,0.4392857142857143
8408,mobility_prior,0.0,8410,Issoire,0.2319756311350048,8417,Le Livradois,0.2224512111566474,8432,Vichy,0.1651283881417923,0.9999999999999925,0.6195552304334492,True,pending,Clermont-Ferrand,96.42857142857143,7.5,0.24642857142857144
8409,mobility_prior,0.0,8435,Voiron,0.319280472962715,8407,Chambéry,0.2918950189080803,8421,Lyon,0.0681056623637431,0.9999999999999939,0.6792811542345424,True,pending,Grenoble,82.14285714285714,24.285714285714285,0.40714285714285714
8410,mobility_prior,0.0,8408,Clermont-Ferrand,0.7772649113098086,8419,Le Puy-en-Velay,0.0678651032534595,8429,Saint-Flour,0.0431526589207635,0.9999999999999973,0.8882826734840339,True,pending,Issoire,8.571428571428571,88.21428571428571,0.9321428571428572
8411,mobility_prior,0.0,8407,Chambéry,0.3786243237256679,8413,La Tarentaise,0.2790728829252121,8409,Grenoble,0.0948114452221788,0.9999999999999981,0.7525086518730602,True,pending,La Maurienne,5.714285714285714,28.92857142857143,0.5821428571428572
8412,mobility_prior,0.0,8428,Saint-Étienne,0.6959064372148187,8426,Roanne,0.1282757823779802,8421,Lyon,0.0601403147684221,0.9999999999999964,0.8843225343612241,True,pending,La Plaine du Forez,47.14285714285714,18.21428571428571,0.9107142857142857
8413,mobility_prior,0.0,8407,Chambéry,0.4090203802346666,8401,Annecy,0.2615413945805682,8409,Grenoble,0.0950315599888557,0.9999999999999973,0.7655933348040925,True,pending,La Tarentaise,81.78571428571428,0.7142857142857143,0.6
8414,mobility_prior,0.0,8416,Le Genevois Français,0.5862918642843621,8418,Le Mont Blanc,0.2012197890964955,8401,Annecy,0.1095662840124513,0.9999999999999972,0.8970779373933113,True,pending,La Vallée de l'Arve,47.85714285714286,71.42857142857143,0.9464285714285714
8415,mobility_prior,0.0,8416,Le Genevois Français,0.709408905193485,8401,Annecy,0.0790782086349215,8414,La Vallée de l'Arve,0.0631276883767392,0.999999999999997,0.8516148022051483,True,pending,Le Chablais,60.357142857142854,31.428571428571427,0.8285714285714286
8416,mobility_prior,0.0,8401,Annecy,0.3533255488973138,8414,La Vallée de l'Arve,0.291033708474435,8415,Le Chablais,0.1602945012456737,0.999999999999995,0.8046537586174265,True,pending,Le Genevois Français,94.64285714285714,36.07142857142857,0.725
8417,mobility_prior,0.0,8408,Clermont-Ferrand,0.6660734218454009,8432,Vichy,0.083818194581794,8412,La Plaine du Forez,0.0495179281023737,0.999999999999997,0.7994095445295709,True,pending,Le Livradois,16.428571428571427,80.35714285714286,0.7071428571428572
8418,mobility_prior,0.0,8414,La Vallée de l'Arve,0.5882975355692801,8416,Le Genevois Français,0.1337530360122529,8401,Annecy,0.0768152455111048,0.9999999999999973,0.79886581709264,True,pending,Le Mont Blanc,23.57142857142857,34.285714285714285,0.7035714285714286
8419,mobility_prior,0.0,8420,Les Sources de la Loire,0.3396277431561689,8410,Issoire,0.1630121162608491,8428,Saint-Étienne,0.1181337485714427,0.9999999999999964,0.6207736079884629,True,pending,Le Puy-en-Velay,71.42857142857143,0.35714285714285715,0.25
8420,mobility_prior,0.0,8428,Saint-Étienne,0.6598356670413791,8419,Le Puy-en-Velay,0.1664497574173526,8431,Valence,0.0581520194011769,0.9999999999999973,0.8844374438599109,True,pending,Les Sources de la Loire,41.785714285714285,33.57142857142857,0.9142857142857143
8421,mobility_prior,0.0,8406,Bourgoin-Jallieu,0.214283517954424,8434,Villefranche-sur-Saône,0.1525727411197581,8433,Vienne-Annonay,0.1376255603796617,0.9999999999999908,0.5044818194538484,True,pending,Lyon,54.64285714285714,64.46428571428572,0.08928571428571429
8422,mobility_prior,0.0,8431,Valence,0.3172955755547508,55,Bollène-Pierrelatte,0.2926559079939394,8402,Aubenas,0.1485896693650227,0.9999999999999949,0.7585411529137168,True,pending,Montélimar,43.57142857142857,52.5,0.5892857142857143
8423,mobility_prior,0.0,8408,Clermont-Ferrand,0.2696008686013618,8424,Moulins,0.1837910237978597,7511,Guéret,0.1694662733619214,0.9999999999999961,0.6228581657611454,True,pending,Montluçon,46.42857142857143,47.85714285714286,0.26785714285714285
8424,mobility_prior,0.0,2708,Charolais,0.2682473081568422,8432,Vichy,0.2240251838693362,8423,Montluçon,0.1379804994886339,0.9999999999999956,0.6302529915148151,True,pending,Moulins,26.42857142857143,62.5,0.3
8425,mobility_prior,0.0,8416,Le Genevois Français,0.2968095403456671,8405,Bourg-en-Bresse,0.2093506184294014,2716,Saint-Claude,0.1992380440622775,0.999999999999998,0.7053982028373474,True,pending,Oyonnax,21.071428571428573,84.28571428571429,0.4607142857142857
8426,mobility_prior,0.0,8430,Tarare,0.3294102594334828,8412,La Plaine du Forez,0.1376072303374066,8428,Saint-Étienne,0.1261067651924876,0.9999999999999948,0.5931242549633802,True,pending,Roanne,63.92857142857142,23.214285714285715,0.19642857142857142
8427,mobility_prior,0.0,8431,Valence,0.6938541762142676,8435,Voiron,0.1077857818688825,8433,Vienne-Annonay,0.061354541096677,0.9999999999999967,0.8629944991798301,True,pending,Romans-sur-Isère,26.785714285714285,70.0,0.85
8428,mobility_prior,0.0,8421,Lyon,0.5011888894830655,8412,La Plaine du Forez,0.1898942529485678,8420,Les Sources de la Loire,0.0835085290206027,0.9999999999999927,0.7745916714522416,True,pending,Saint-Étienne,89.64285714285715,36.42857142857142,0.6428571428571429
8429,mobility_prior,0.0,7613,Mende,0.2110628922349817,8410,Issoire,0.2040738654889462,8403,Aurillac,0.1334760513999223,0.9999999999999984,0.5486128091238511,True,pending,Saint-Flour,15.357142857142858,17.5,0.14285714285714285
8430,mobility_prior,0.0,8421,Lyon,0.5701766492537905,8426,Roanne,0.152639757432162,8434,Villefranche-sur-Saône,0.1437134689378079,0.9999999999999971,0.8665298756237629,True,pending,Tarare,27.500000000000004,82.85714285714286,0.8571428571428571
8431,mobility_prior,0.0,8427,Romans-sur-Isère,0.3436460075484429,8433,Vienne-Annonay,0.1439961014270216,8422,Montélimar,0.1229256303791325,0.9999999999999932,0.6105677393546011,True,pending,Valence,64.64285714285715,6.428571428571428,0.22857142857142856
8432,mobility_prior,0.0,8408,Clermont-Ferrand,0.4275706463087733,8424,Moulins,0.2850830657578692,8423,Montluçon,0.0638988345808887,0.9999999999999949,0.7765525466475353,True,pending,Vichy,77.32142857142857,32.142857142857146,0.65
8433,mobility_prior,0.0,8421,Lyon,0.5279686521087705,8431,Valence,0.1601726667507483,8428,Saint-Étienne,0.0632234359376298,0.9999999999999933,0.7513647547971536,True,pending,Vienne-Annonay,97.85714285714285,3.9285714285714284,0.5785714285714286
8434,mobility_prior,0.0,8421,Lyon,0.6939182210518449,59,Mâcon,0.1228205613670445,8405,Bourg-en-Bresse,0.0807055572180077,0.9999999999999944,0.8974443396369022,True,pending,Villefranche-sur-Saône,66.07142857142857,77.85714285714286,0.9535714285714286
8435,mobility_prior,0.0,8409,Grenoble,0.6675024639466481,8406,Bourgoin-Jallieu,0.1230787191509975,8427,Romans-sur-Isère,0.0432217926896041,0.9999999999999953,0.8338029757872537,True,pending,Voiron,61.07142857142858,49.28571428571429,0.7821428571428571
9301,mobility_prior,0.0,9312,Marseille,0.452524372856539,9311,Manosque,0.165811918802861,9313,Martigues-Salon,0.1586220312036363,0.9999999999999939,0.776958322863041,True,pending,Aix-en-Provence,57.49999999999999,47.5,0.6535714285714286
9302,mobility_prior,0.0,9310,Gap,0.5492630729144837,8409,Grenoble,0.1140238810951598,9307,Digne-les-Bains,0.0414860627337583,0.9999999999999987,0.7047730167434028,True,pending,Briançon,1.0714285714285714,7.142857142857142,0.45714285714285713
9303,mobility_prior,0.0,9318,Toulon,0.4027717054612822,9301,Aix-en-Provence,0.2180133672900106,9308,Draguignan,0.1110177397757622,0.9999999999999958,0.7318028125270581,True,pending,Brignoles,93.21428571428572,3.214285714285714,0.525
9304,mobility_prior,0.0,9315,Nice,0.7825683549966072,9309,Fréjus,0.0611231829214,1109,Paris,0.0202543966450435,0.9999999999999946,0.8639459345630552,True,pending,Cannes,77.85714285714286,16.071428571428573,0.8535714285714285
9305,mobility_prior,0.0,53,Avignon,0.5668255117391403,9306,Cavaillon,0.17310137696337,9316,Orange,0.1021378673342879,0.9999999999999963,0.8420647560368013,True,pending,Carpentras,44.642857142857146,69.28571428571428,0.8071428571428572
9306,mobility_prior,0.0,53,Avignon,0.4761073266895692,9313,Martigues-Salon,0.11404626652937,9305,Carpentras,0.0943233158699,0.9999999999999958,0.6844769090888421,True,pending,Cavaillon,45.357142857142854,55.00000000000001,0.42857142857142855
9307,mobility_prior,0.0,9311,Manosque,0.4288108305130659,9310,Gap,0.2500452043202796,9301,Aix-en-Provence,0.0592577660567957,0.9999999999999972,0.7381138008901431,True,pending,Digne-les-Bains,30.0,52.142857142857146,0.5535714285714286
9308,mobility_prior,0.0,9309,Fréjus,0.3817672418529884,9303,Brignoles,0.1604428568894461,9317,Sainte-Maxime,0.1134656363709028,0.999999999999995,0.6556757351133407,True,pending,Draguignan,80.0,14.642857142857144,0.35714285714285715
9309,mobility_prior,0.0,9304,Cannes,0.3629557256779316,9308,Draguignan,0.210835901528809,9317,Sainte-Maxime,0.1335337408965076,0.9999999999999964,0.7073253681032508,True,pending,Fréjus,88.21428571428571,10.0,0.4642857142857143
9310,mobility_prior,0.0,9307,Digne-les-Bains,0.2974325881099491,9302,Briançon,0.2663610259254639,8409,Grenoble,0.0820428389386235,0.9999999999999962,0.6458364529740389,True,pending,0Gap,27.142857142857142,25.71428571428571,0.3392857142857143
9311,mobility_prior,0.0,9301,Aix-en-Provence,0.3619141569901993,9307,Digne-les-Bains,0.3180486278364134,9312,Marseille,0.0451238944627224,0.9999999999999966,0.7250866792893376,True,pending,Manosque,56.42857142857143,20.0,0.5071428571428571
9312,mobility_prior,0.0,9301,Aix-en-Provence,0.5519682536524391,9313,Martigues-Salon,0.2092285796885797,9318,Toulon,0.1150888719311869,0.9999999999999937,0.8762857052722112,True,pending,Marseille,96.78571428571429,54.285714285714285,0.875
9313,mobility_prior,0.0,9312,Marseille,0.4368686335157717,9301,Aix-en-Provence,0.3381084523824555,52,Arles,0.064023760354993,0.9999999999999953,0.8390008462532241,True,pending,Martigues-Salon,98.57142857142858,22.142857142857142,0.8
9314,mobility_prior,0.0,9315,Nice,0.801115095626495,9304,Cannes,0.0988131384936717,1109,Paris,0.0117164304332067,0.9999999999999979,0.9116446645533752,True,pending,Menton,70.35714285714286,19.642857142857142,0.9714285714285714
9315,mobility_prior,0.0,9304,Cannes,0.7605861850836352,9314,Menton,0.106843857789882,1109,Paris,0.0167451283928553,0.9999999999999938,0.884175171266378,True,pending,Nice,97.14285714285714,30.714285714285715,0.9071428571428571
9316,mobility_prior,0.0,53,Avignon,0.4304485489740884,55,Bollène-Pierrelatte,0.1453595873635211,9305,Carpentras,0.1085305558231238,0.9999999999999969,0.6843386921607354,True,pending,Orange,8.928571428571429,90.89285714285714,0.425
9317,mobility_prior,0.0,9309,Fréjus,0.2519142292307675,9318,Toulon,0.1973882877520496,9308,Draguignan,0.1867945342988673,0.9999999999999977,0.6360970512816858,True,pending,Sainte-Maxime,67.14285714285714,28.57142857142857,0.32142857142857145
9318,mobility_prior,0.0,9312,Marseille,0.3218223204727656,9303,Brignoles,0.169460187014463,9301,Aix-en-Provence,0.074244276359331,0.9999999999999922,0.565526783846564,True,pending,Toulon,91.42857142857143,10.357142857142858,0.17857142857142858
