ZE2020,herfindahl_hist,sectoral_concentration_high,dominant_sector_1,dominant_sector_2,dominant_sector_3,dominant_3_share_pct,hist_share_BE_pct,hist_share_FZ_pct,hist_share_GI_pct,hist_share_JZ_pct,hist_share_KZ_pct,hist_share_LZ_pct,hist_share_MN_pct,hist_share_OQ_pct,hist_share_RU_pct,growth_BE_pct,growth_FZ_pct,growth_GI_pct,growth_JZ_pct,growth_KZ_pct,growth_LZ_pct,growth_MN_pct,growth_OQ_pct,growth_RU_pct,nat_growth_BE_pct,nat_growth_FZ_pct,nat_growth_GI_pct,nat_growth_JZ_pct,nat_growth_KZ_pct,nat_growth_LZ_pct,nat_growth_MN_pct,nat_growth_OQ_pct,nat_growth_RU_pct,fc_prop_BE,fc_prop_FZ,fc_prop_GI,fc_prop_JZ,fc_prop_KZ,fc_prop_LZ,fc_prop_MN,fc_prop_OQ,fc_prop_RU,libze2020,opportunity_score,risk_score
2716,0.18230230134144929,False,GI,MN,FZ,60.41879468845761,9.601634320735444,12.7170582226762,32.686414708886616,1.8896833503575077,2.0429009193054135,3.7282941777323804,15.015321756894789,12.665985699693566,9.65270684371808,3.7037037037037033,-10.81081081081081,4.294478527607362,15.0,-50.0,41.935483870967744,35.199999999999996,-1.5151515151515151,29.761904761904763,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.15384644269943232,0.08305773660540576,0.22779232859611506,0.0406194362789392,0.03824182674288745,0.05209222435951229,0.19973137378692624,0.08313375338912006,0.12148483321070666,Saint-Claude,11.607142857142858,84.64285714285714
2717,0.2059930211397104,False,GI,MN,FZ,65.14569686017619,5.940817709509826,11.249152925231535,37.8811836458098,2.800993901061667,2.6202846171222047,5.601987802123334,16.015360289134854,8.448159024169867,9.44206008583691,31.818181818181817,16.911764705882355,18.181818181818183,10.0,-32.142857142857146,-30.526315789473685,26.989619377162633,25.663716814159294,10.638297872340425,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.11568343713879581,0.08854197487235066,0.2548984408378601,0.03942683041095729,0.0331172222271561,0.048224466294050174,0.20733332186937328,0.09005849659442897,0.12271580323576922,Sens,32.5,90.35714285714286
2718,0.21497804014167649,False,GI,MN,FZ,63.42857142857143,9.948051948051948,10.805194805194805,39.58441558441558,2.181818181818182,2.051948051948052,3.74025974025974,13.03896103896104,9.688311688311687,8.96103896103896,27.27272727272727,4.23728813559322,12.40506329113924,37.83783783783784,5.555555555555555,46.93877551020408,41.70854271356784,13.861386138613863,-8.333333333333332,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1160712525248527,0.09046340957283969,0.26386468410491937,0.03774692676961416,0.03346685711294408,0.04956321008503431,0.19877054095268246,0.08925610259175296,0.12079702466726298,Vesoul,65.0,17.857142857142858
2801,0.18641606340947037,False,GI,MN,RU,61.52584085315832,8.613617719442166,9.351927809680067,34.290401968826906,2.9532403609515994,3.855619360131255,3.7735849056603774,16.735028712059062,9.92616899097621,10.500410172272355,0.0,-28.947368421052634,33.663366336633665,-15.384615384615385,-25.0,81.81818181818183,24.285714285714285,2.564102564102564,-17.307692307692307,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.14310264140367504,0.08270914331078524,0.19765651077032084,0.06491610482335088,0.05417716950178142,0.061452912166714634,0.19957056194543835,0.07988965585827822,0.11652528792619701,Argentan,0.35714285714285715,95.0
2802,0.19185288052855276,False,GI,MN,RU,63.10861423220973,7.602996254681647,9.325842696629213,35.09363295880149,2.4344569288389515,4.49438202247191,3.295880149812734,17.00374531835206,9.737827715355806,11.01123595505618,53.84615384615385,9.67741935483871,14.285714285714285,70.58823529411765,-13.333333333333334,24.390243902439025,39.88095238095239,45.07042253521127,25.0,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1382010459899902,0.08697277233004565,0.26896689832210535,0.02965735774487252,0.03010231200605626,0.047717126086354186,0.1920391127467155,0.08509920686483378,0.12124417647719377,Avranches,36.78571428571429,27.857142857142858
2803,0.21014443453146764,False,GI,MN,FZ,64.62370437133845,6.26408292023434,11.852185669220368,38.801261829652994,2.8391167192429023,4.191077061739523,3.5601622352410995,13.970256872465075,6.894997746732763,11.626858945470934,92.64705882352942,-25.274725274725274,-0.9259259259259258,24.0,3.571428571428571,146.15384615384613,24.375,-17.857142857142858,21.27659574468085,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.14424945563077923,0.08488194420933719,0.23395607769489285,0.04040673635900016,0.036719309538602765,0.05061853304505341,0.2048037782311439,0.0829268909990787,0.12143728584051125,Bernay,4.642857142857143,95.35714285714286
2804,0.19300189713017857,False,GI,MN,OQ,64.17475728155341,4.888138455044323,9.371042634022794,34.84170536091178,3.7695230054875477,4.157872520050654,3.2418742085268044,18.134233853946814,11.198818066694807,10.396791895314479,39.553752535496955,-5.13595166163142,28.042035398230087,27.683615819209038,-13.442622950819672,28.97727272727273,22.86967418546366,5.536723163841808,8.460754332313964,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.06856045536696906,0.0823570482432842,0.27502976059913636,0.05106464177370066,0.03260962720960375,0.047371221333742095,0.2237053200602531,0.1083453200757503,0.11095658540725703,Caen,92.14285714285714,8.571428571428571
2805,0.2047138222051066,False,GI,MN,OQ,66.3336875664187,7.0138150903294365,6.057385759829968,37.258235919234856,3.230605738575983,3.634431455897981,3.1030818278427206,15.98299681190223,13.092454835281616,10.626992561105206,59.589041095890416,0.0,29.126213592233007,59.57446808510638,-24.691358024691358,2.0,28.173374613003094,8.187134502923977,-1.9607843137254901,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.11312987729907031,0.08526226282119746,0.2649581134319305,0.03985105268657202,0.03320427723228926,0.04918323010206219,0.2039432063698768,0.09078836739063259,0.11967961788177486,Cherbourg-en-Cotentin,59.64285714285714,78.92857142857143
2806,0.19757462498832018,False,GI,MN,OQ,62.35924932975871,9.597855227882038,8.632707774798927,36.56836461126005,2.091152815013405,4.18230563002681,3.0563002680965146,14.691689008042896,11.099195710455763,10.080428954423592,32.53012048192771,5.357142857142857,14.124293785310735,90.0,-34.48275862068966,3.3333333333333335,21.98581560283688,26.229508196721312,24.050632911392405,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.15576430708169936,0.08137154951691625,0.23806022256612774,0.03620983734726901,0.034568512998521275,0.04894232787191862,0.20352794378995892,0.08146375268697735,0.12009154930710789,Coutances,13.571428571428571,97.85714285714285
2807,0.19060230270121187,False,GI,MN,FZ,63.0037488284911,6.911902530459231,12.18369259606373,35.02811621368323,2.272727272727273,3.467666354264293,4.615745079662605,15.79194001874414,9.44236176194939,10.28584817244611,48.57142857142857,-12.413793103448276,11.827956989247312,82.75862068965517,-8.771929824561402,5.88235294117647,18.115942028985508,9.90990990990991,6.521739130434782,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.11186904236674307,0.09089073389768595,0.2591598749160766,0.03982959054410452,0.033810237981379,0.04905680939555162,0.2047019779682159,0.09037288576364512,0.1203088335692882,Dieppe-Caux maritime,47.5,54.64285714285714
2808,0.19601114811128734,False,GI,MN,FZ,64.598961338719,5.005770340450087,11.843623773802655,35.74725908828621,3.2602423542989034,3.7939988459319096,4.111367570686671,17.00807847663012,8.972879399884594,10.256780150028852,35.1063829787234,-17.358490566037734,28.115015974440894,11.34020618556701,1.3513513513513513,15.66265060240964,24.086021505376344,9.047619047619047,-3.53356890459364,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.09014443159103387,0.09188055694103237,0.2709283471107483,0.04333414360880848,0.03345511127263303,0.048892233148217154,0.2076951533555984,0.09582527130842207,0.117844745516777,Évreux,75.89285714285714,23.57142857142857
2809,0.20613996567009707,False,GI,MN,FZ,64.12405699916178,6.244761106454317,10.85498742665549,37.88767812238055,2.305113160100587,4.149203688181056,3.1852472757753563,15.381391450125733,9.97485331098072,10.016764459346186,95.1219512195122,11.475409836065573,8.778625954198473,14.285714285714285,-34.375,-3.0303030303030303,35.03649635036496,7.462686567164178,21.686746987951807,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.14461865499615664,0.08501576930284496,0.2579497009515762,0.031596628390252526,0.030873337015509573,0.04704186432063574,0.19855510890483852,0.08313320130109782,0.12121575325727459,Flers,9.642857142857144,82.5
2810,0.17377974869837423,False,GI,MN,OQ,60.57257659467605,6.529382219989954,7.7850326469111,31.943746860873933,3.3651431441486688,5.3741838272225015,5.2737317930688095,16.87594173782019,11.752887995981919,11.099949773982923,76.0,-30.158730158730158,26.845637583892618,59.09090909090909,-18.75,14.285714285714285,59.09090909090909,-12.82051282051282,39.24050632911392,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.15614920556545253,0.0856387689709663,0.2561958938837051,0.027848458103835527,0.030264798365533314,0.04616320878267284,0.19361117631196972,0.08439954668283459,0.11972892805933948,Granville,6.071428571428571,45.89285714285714
2811,0.1928355931450615,False,GI,MN,RU,66.0369437447523,5.394626364399664,9.382871536523929,34.27791771620487,2.7917716204869856,3.6943744752308985,4.387069689336691,19.20654911838791,8.312342569269521,12.55247691015953,30.17241379310345,3.7593984962406015,10.978520286396181,-27.11864406779661,-29.850746268656714,41.66666666666667,10.497237569060774,4.716981132075472,-4.329004329004329,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.11273553371429439,0.09088352769613262,0.25267453938722606,0.04153950139880176,0.03505776003003116,0.04964875318109985,0.20457555949687953,0.09168214350938791,0.12120268568396564,Honfleur Pont-Audemer,36.42857142857142,68.92857142857143
2812,0.18569601152116066,False,GI,MN,FZ,64.32090077410275,7.52990851513019,13.722730471498945,32.6530612244898,3.3075299085151304,2.674173117522871,3.166783954961295,17.945109078114005,6.755805770584096,12.244897959183673,38.80597014925373,25.581395348837212,-3.2679738562091507,-3.571428571428571,-12.5,60.0,-42.10526315789473,-3.4482758620689653,-2.941176470588235,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.15331223011016842,0.09028595387935635,0.24994209855794908,0.026701770722865992,0.02953162360936399,0.04745049178600306,0.19299476295709606,0.08852014243602749,0.12126093059778209,L'Aigle,10.0,28.214285714285715
2813,0.21656208672840555,False,GI,MN,RU,66.86978531920877,4.8560982469297835,6.618543170525921,39.27064779225649,2.999906252929596,2.840536233242711,5.324833598950033,16.94009562201181,10.490297178213181,10.659041904940471,41.66666666666667,3.375527426160337,7.686148919135308,18.666666666666668,-0.8849557522123894,60.909090909090914,10.918114143920596,8.61111111111111,4.439746300211417,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.08592273071408267,0.08627867996692654,0.26336448341608043,0.04647167883813375,0.033915669098496394,0.04872411303222175,0.21517563164234157,0.10301363319158549,0.11713338196277615,Le Havre,82.5,73.92857142857143
2814,0.1916165997887449,False,GI,MN,RU,63.87141858839973,5.83508036338225,11.949685534591195,34.10202655485675,2.5506638714185885,3.668763102725367,2.585604472396925,17.679944095038437,9.538784067085954,12.089447938504543,91.04477611940298,16.455696202531644,0.823045267489712,-6.666666666666667,16.129032258064516,7.317073170731707,27.314814814814813,-7.894736842105263,14.285714285714285,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1350638702511787,0.08788907751440997,0.24617883861064907,0.03785301335155959,0.034928598627448036,0.05019957497715947,0.19978150129318234,0.08616818636655806,0.12193731367588038,Lisieux,25.71428571428571,56.42857142857143
2815,0.20182100263109057,False,GI,MN,OQ,66.21906175566986,4.283889675170009,9.137353722945218,35.96258068970278,4.104387448652007,3.6004004280437707,3.2828195657426904,19.42421208878456,10.832268977182505,9.372087403776451,37.68844221105528,-5.048076923076923,22.52726588943212,18.609406952965234,14.057507987220447,12.5,11.848958333333332,9.744094488188976,23.597678916827853,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.06040650755167002,0.08201329112052912,0.27729494869709015,0.05234467498958108,0.03144080676138396,0.04589605070650573,0.23173246681690213,0.10951214805245395,0.10935910344123836,Rouen,99.64285714285714,11.428571428571429
2816,0.20225494627159557,False,GI,MN,OQ,63.603779732812,7.038123167155426,8.60215053763441,37.34115347018573,2.802215705441512,4.301075268817205,3.3235581622678394,15.933528836754643,10.32909742587162,10.32909742587162,98.94736842105263,-3.260869565217391,5.821917808219178,-2.7027027027027026,2.3255813953488373,20.454545454545457,42.473118279569896,6.862745098039216,5.64516129032258,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.13200634270906447,0.08566067367792125,0.2642097383737564,0.0336340427398681,0.03089598361402745,0.04694686345756048,0.20172364860773082,0.08382668644189831,0.1210960172116756,Saint-Lô,12.857142857142856,88.92857142857142
2817,0.18770093340312186,False,GI,MN,FZ,63.77366089407974,5.698751510269835,11.98147402335884,34.13209826822392,4.2287555376560615,3.644784534836891,3.886427708417237,17.66008860249698,8.457511075312123,10.310108739428111,13.291139240506327,2.3255813953488373,23.78048780487805,12.643678160919542,9.615384615384617,24.528301886792452,18.684210526315788,37.00787401574803,-8.898305084745763,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.09414781183004375,0.09369418099522588,0.2758297652006149,0.040183871611952734,0.03186498917639252,0.04794792570173735,0.20801296830177302,0.0890578337013721,0.11926065310835834,Vernon-Gisors,84.64285714285714,6.785714285714286
2818,0.19815627176963635,False,GI,MN,OQ,62.96296296296296,8.440999138673558,9.991386735572782,36.434108527131784,2.4117140396210166,2.842377260981912,3.1869078380706286,14.642549526270457,11.886304909560723,10.163652024117141,85.1063829787234,15.384615384615385,-6.306306306306306,-47.05882352941176,-72.22222222222221,0.0,14.285714285714285,-15.0,4.25531914893617,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.15839799046516415,0.08557391911745067,0.22155782282352443,0.03981203287839885,0.03964937850832934,0.05276659727096552,0.1980104774236679,0.08429213538765903,0.11993963271379467,Vire Normandie,1.4285714285714286,92.14285714285714
2819,0.1964130780347736,False,GI,MN,RU,62.99545159194282,7.37491877842755,9.194282001299545,36.289798570500324,2.566601689408707,3.866146848602989,3.6387264457439894,15.529564652371668,10.363872644574398,11.176088369070825,51.162790697674424,-12.359550561797752,10.74074074074074,88.0,27.027027027027028,42.42424242424242,50.0,0.0,25.36231884057971,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.12353551238775248,0.0895279601216316,0.2563806965947151,0.0369507227092981,0.033130376972258055,0.049298270419239947,0.20278823077678676,0.08642744347453113,0.12196079939603802,Yvetot-Vallée du Commerce,50.71428571428571,51.07142857142857
3201,0.19507824784068406,False,GI,FZ,MN,66.9158271043224,6.044848878778031,19.824504387390316,33.76665583360416,1.3324666883327916,2.7949301267468316,4.874878128046799,13.324666883327918,7.084822879428014,10.95222619434514,83.9506172839506,-35.714285714285715,16.400000000000002,35.0,3.571428571428571,97.36842105263158,3.8461538461538463,14.035087719298245,-15.126050420168067,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.13522048890590666,0.08821245208382603,0.2397793367505073,0.041126104816794365,0.03786133751273149,0.05088903643190856,0.19820222109556196,0.08810907453298565,0.12059994190931315,Abbeville,6.428571428571428,97.5
3202,0.2040300540234194,False,GI,MN,OQ,65.56760665220536,4.779464931308749,8.705712219812003,37.54880694143167,3.224873463485177,3.376717281272596,5.42299349240781,16.059291395516993,11.959508315256688,8.922631959508315,53.43283582089552,-9.67741935483871,9.72762645914397,23.737373737373737,-31.390134529147986,-5.797101449275362,6.01577909270217,7.720588235294118,10.453648915187378,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.07767289653420445,0.08772387057542796,0.26810625642538066,0.04642243348062033,0.032777991890907236,0.04721260741353029,0.2179235681891441,0.10623297542333598,0.11592737659811966,Amiens,79.64285714285714,31.785714285714285
3203,0.2112991845783466,False,GI,MN,OQ,67.68363455480021,5.372243409053225,7.544354170121041,38.036809815950924,2.9348366771679655,3.5483336096833034,3.084065660752777,17.426629083070804,12.220195655778477,9.83253191842149,19.078947368421055,-16.352201257861633,-0.1597444089456869,79.22077922077922,-32.38095238095238,-13.48314606741573,30.508474576271187,7.391304347826087,-2.2988505747126435,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.10035354048013682,0.09059384614229198,0.2645927757024765,0.04128861054778094,0.033328321203589376,0.04878138154745098,0.2063540399074554,0.09440993964672084,0.12029753327369686,Arras,54.285714285714285,53.214285714285715
3204,0.1990998601599197,False,GI,MN,OQ,63.42514970059881,6.754491017964072,9.173652694610778,36.76646706586826,2.011976047904192,4.119760479041916,5.1257485029940115,16.38323353293413,10.275449101796408,9.389221556886227,46.82539682539682,-29.807692307692307,-9.68421052631579,9.75609756097561,-28.78787878787879,35.294117647058826,12.5,8.527131782945736,9.433962264150944,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1183871559798717,0.08964937552809711,0.2576498806476593,0.03887573964893813,0.03452284839004273,0.049726292490959126,0.19847619682550427,0.09144887998700138,0.12126361876726147,Berck,24.285714285714285,38.57142857142858
3205,0.2173008515758897,False,GI,MN,OQ,64.73572938689219,5.4827343199436225,10.542635658914728,39.61945031712474,2.635658914728682,2.66384778012685,3.0584918957011977,14.12262156448203,10.993657505285412,10.880902043692743,50.48543689320388,-19.9203187250996,22.96195652173913,51.64835164835166,-13.186813186813188,13.978494623655912,37.37623762376238,-0.8333333333333334,8.595988538681947,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.09062252342700954,0.09109172672033305,0.2695673376321792,0.04240482375025744,0.03227365799248215,0.04769681766629213,0.2123684540390968,0.09452259093523022,0.11945207417011257,Béthune,87.5,45.89285714285714
3206,0.22445205521679132,False,GI,MN,OQ,66.8646323981159,5.324595535531436,8.191685439279132,40.81507270120827,2.744214622158509,3.4609870980954334,3.809133729264796,15.994265820192505,10.055293876715133,9.604751177554782,37.03703703703704,-27.7027027027027,6.007751937984496,6.779661016949152,-27.710843373493976,46.31578947368421,40.35714285714286,-1.6853932584269662,6.914893617021277,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.11175817400217052,0.08884474933147427,0.2568247884511947,0.0413554616272449,0.03523039538413282,0.05043497979640956,0.2010341584682464,0.0940386995673179,0.12047860696911808,Boulogne-sur-Mer,49.642857142857146,60.357142857142854
3207,0.2524459590647195,True,GI,MN,RU,68.82963662104767,5.7810287871637565,7.857479943369514,44.903256252949504,2.2180273714016043,2.19443133553563,2.784332232184993,13.072203869749883,10.335063709296838,10.854176498348277,31.25,-11.38211382113821,2.7600849256900215,94.11764705882352,-8.51063829787234,11.538461538461538,17.62295081967213,-10.76923076923077,-3.125,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.11722369045019146,0.09037127122282977,0.2525413066148757,0.041016416251659346,0.03596016690134996,0.05085754692554471,0.19910083711147303,0.09167336672544475,0.12125537842512127,Calais,22.142857142857142,76.78571428571429
3208,0.22654593660909367,False,GI,MN,RU,65.32130777903043,6.381059751972942,9.086809470124013,41.668545659526494,2.232243517474634,4.1713641488162345,3.314543404735062,12.98759864712514,9.492671927846674,10.665163472378806,59.84251968503938,-27.33812949640288,3.3402922755741122,18.0,-46.666666666666664,16.901408450704224,31.40495867768595,30.075187969924812,5.339805825242718,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1105953603982925,0.09113516360521312,0.25645392388105387,0.041102513670921284,0.034914017096161806,0.05007058233022684,0.2028527349233627,0.09199578016996378,0.12087992131710049,Cambrai,52.85714285714286,45.357142857142854
3209,0.17974390350131284,False,GI,MN,FZ,61.42566191446028,5.865580448065173,10.916496945010183,32.382892057026474,3.217922606924643,2.769857433808554,6.272912423625254,18.126272912423623,9.89816700610998,10.54989816700611,37.80487804878049,37.878787878787875,21.782178217821784,58.82352941176471,-11.538461538461538,89.47368421052632,18.238993710691823,16.666666666666664,11.881188118811881,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1404886126518249,0.0867014825344085,0.24477173835039134,0.036380265280604306,0.034275678545236554,0.0490561798214912,0.20229440629482265,0.08444953858852383,0.12158209532499309,Château-Thierry,13.928571428571429,63.21428571428571
3210,0.20813465712730703,False,GI,MN,RU,66.43295354951798,4.396728016359918,9.626059012562079,36.926672509494594,3.461875547765118,3.403447268477943,2.9214139643587496,19.3981887233421,9.757522640958225,10.108092316681274,73.33333333333333,4.736842105263158,33.3889816360601,50.53763440860215,-3.571428571428571,52.702702702702695,9.864603481624759,-7.5098814229249005,-4.363636363636364,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.08936319351196285,0.09190711751580233,0.2693234980106354,0.04367779232561585,0.03384287953376765,0.04912520237267012,0.20750184059143062,0.09711393862962718,0.11814453303813932,Compiègne,86.42857142857143,20.357142857142858
3211,0.2089947127737261,False,GI,MN,RU,67.82149148561362,4.160724771411795,8.74087744316752,36.64960993205268,4.060062075329251,2.541733076084221,3.6825769650197135,20.577132790873247,8.992534183373877,10.594748762687695,35.483870967741936,-8.6687306501548,31.620553359683797,8.296943231441048,-18.439716312056735,-15.736040609137056,6.809338521400778,8.498583569405099,6.25,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.0723464041948318,0.0921872124075889,0.27948447465896603,0.04448970779776569,0.03056295346468681,0.04535237476229662,0.22164143025875088,0.09814063012599941,0.11579480618238444,Creil,86.78571428571429,51.42857142857142
3212,0.23003366781941595,False,GI,MN,OQ,66.92467996427507,5.2396546591247395,9.452217922000596,41.64930038701994,3.2152426317356353,2.6793688597796965,2.6644834772253647,14.676987198571004,10.598392378684132,9.824352485858887,64.70588235294117,-15.96244131455399,15.6763590391909,29.87012987012987,-21.62162162162162,-11.881188118811881,27.941176470588236,29.468599033816425,38.059701492537314,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.08975113928318018,0.09138162881135936,0.27100598216056826,0.04258301444351669,0.03228938784450288,0.04789962805807587,0.2124561414122581,0.0935108676552772,0.1191222064197063,Douai,91.07142857142857,40.35714285714286
3213,0.23191584013866184,False,GI,MN,RU,69.22166710491717,5.351038653694451,6.6263476202997635,41.6250328687878,2.36655272153563,2.5506179332106234,3.760189324217723,15.290560084144097,10.123586642124637,12.306074151985275,32.22748815165877,-5.421686746987952,1.8867924528301887,36.904761904761905,1.3513513513513513,105.63380281690141,25.81967213114754,9.652509652509652,-7.760532150776053,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.0858518429100513,0.08918890282511707,0.27377076447010035,0.044874060153961136,0.03302897624671453,0.049118103459477355,0.21140897423028943,0.09459241330623623,0.1181659504771232,Dunkerque,83.57142857142857,61.42857142857143
3214,0.19750931741850714,False,GI,MN,RU,63.55507868383405,8.297567954220316,10.586552217453505,35.7653791130186,2.5393419170243203,3.612303290414878,2.03862660944206,16.84549356223176,9.370529327610873,10.944206008583691,13.571428571428571,1.2048192771084338,21.978021978021978,19.35483870967742,-29.268292682926827,105.0,22.285714285714285,-17.28395061728395,-10.526315789473683,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.1346475027501583,0.08636812940239902,0.23896236270666119,0.04045877791941162,0.03563768733292813,0.04937261641025537,0.20653352141380305,0.08536164984107011,0.12265774309635158,Laon,3.9285714285714284,98.21428571428571
3215,0.24042905566605263,False,GI,MN,FZ,67.94451213796982,5.108257568656857,10.713281469678508,42.94685537538663,3.224294685537539,2.052675977130003,1.8277251851157559,14.284375292904677,9.663511106945357,10.179023338644672,39.310344827586206,6.824146981627297,26.026443980514962,56.30252100840336,-18.39080459770115,39.44954128440367,42.25806451612903,-4.41988950276243,11.946902654867257,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.07466606125235555,0.08904522433876987,0.27676906287670133,0.04695928320288653,0.03168981708586211,0.04733888804912561,0.2208114862442016,0.09604841694235797,0.11667175292968746,Lens,98.92857142857143,46.785714285714285
3216,0.20959390358953503,False,GI,MN,OQ,70.25526350698327,3.3068657734654816,5.982679224544714,35.79563759025185,5.92203755993102,3.162841820007959,3.2045329644298737,22.335083098031042,12.124542818700373,8.165779150637684,24.40119760479042,-13.758723828514457,31.030472202837867,1.982815598149372,-33.744855967078195,47.98464491362764,-0.76103500761035,-2.3893805309734515,6.234718826405868,80.46820054254998,6.50213406389258,8.837104169148484,75.49105834066256,11.139686454113088,42.67796349860496,54.625098270440255,35.41830266197776,60.54338130710446,0.051699416339397376,0.0777830101549625,0.2863248586654663,0.04563594274222845,0.0254802199080586,0.03896347582340237,0.25456137210130686,0.11211605742573734,0.10743561685085293,Lille,48.214285714285715,89.64285714285715
