ZE2020,libze2020,obs_2025,obs_2025_vs_national_pct,obs_2025_percentile,obs_2025_national_rank,obs_growth_2024_2025_pct,hist_mean,pred_growth_vs_hist_pct,fc_2026_mean,fc_2026_std,fc_2026_ridge,fc_growth_2025_2026_pct,fc_acceleration_2026_vs_hist_pct,fc_2026_vs_national_pct,fc_2026_percentile,fc_2026_national_rank,herald_wmape,ridge_wmape,opportunity_score,opportunity_tier
2706,Besançon,4960,9.46836744104291,82.5,50,9.347442680776014,2868.4444444444443,65.85238209874345,5443.4731291045455,11.814711273261235,5438.017833589485,9.747442119043255,89.77091014076895,13.190279852022432,83.57142857142857,47,2.179316708285122,5.101742911516906,94.28571428571428,très élevée
3202,Amiens,5102,12.602340863750186,83.57142857142857,47,5.828666251814976,2885.6666666666665,71.1602443676876,5402.003454548018,12.068595924712632,5495.417642170089,5.880114750059162,87.20122864322578,12.327969346009564,83.21428571428572,48,2.3142667160921366,4.118674373691327,79.64285714285714,très élevée
3215,Lens,4765,5.164671543663198,81.42857142857143,53,7.5378018505980595,2358.3333333333335,96.06047588812466,5188.279375229884,21.47152678795931,5211.462072096872,8.883092869462413,119.99771202388199,7.883841897342429,82.85714285714286,49,1.627083114714658,5.060446419940468,98.92857142857143,très élevée
7606,Béziers,4979,9.887701913095292,82.85714285714286,49,1.6952614379084967,2846.222222222222,72.18929810539728,5147.809179669018,23.14429306485769,5312.668989544506,3.390423371540827,80.864626081438,7.042314318799195,82.5,50,2.259990181695447,4.222086209836254,53.92857142857142,élevée
7512,La Rochelle,4987,10.064263796064715,83.21428571428572,48,0.1606748343040771,3188.3333333333335,54.04638391106899,5101.182549040148,24.81888715543648,5297.544856779406,2.289603951075756,59.9952707487762,6.072771300166375,82.14285714285714,51,1.9943489364776572,7.368784725384787,33.92857142857143,modérée
3211,Creil,4774,5.3633036620038,81.78571428571428,52,3.6024305555555554,2637.1111111111113,79.18825888766038,5038.417109503562,20.22238588940464,5137.20362149697,5.5386910243728895,91.05820336029346,4.7676417445162915,81.78571428571428,52,1.3213888199400958,4.23094135610228,86.78571428571429,très élevée
3222,Valenciennes,4664,2.9355777711742195,80.71428571428572,55,6.048203728967713,2635.222222222222,71.52085308195149,4971.514238524786,12.03835649497306,5044.409133696905,6.593358458936244,88.65635681883492,3.376479427850818,81.42857142857143,53,1.6920411317223993,4.747395547536148,91.78571428571428,très élevée
7524,Poitiers,4671,3.0900694187724658,81.07142857142857,54,1.9423832387603666,2738.222222222222,66.53166962501378,4828.519163008148,19.933437690735364,4982.651834364349,3.3722792337432685,76.33773927557755,0.4030739877376387,81.07142857142857,54,1.8936657331926667,3.9520391698641726,58.57142857142858,élevée
5212,Le Mans,4818,6.334394018335633,82.14285714285714,51,-2.646999393816933,2594.6666666666665,84.12339912429113,4757.461881434976,42.48957690368825,5070.250599086343,-1.2564989324413445,83.35541680761727,-1.0744741503780686,80.71428571428572,55,1.352566714485806,4.474478154395825,58.214285714285715,élevée
8406,Bourgoin-Jallieu,4534,0.0664471729210789,80.35714285714286,56,3.4451289071412274,2528.6666666666665,76.06622172158063,4728.226048585193,16.743800297047287,4858.591247864979,4.283768164649161,86.9849478744474,-1.6823970744907224,80.35714285714286,56,1.5361267013460078,4.2087291904215265,80.71428571428572,très élevée
