source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,0.024521204,0.022928668,0.025128178,0.024521064,0.02309779,0.02504429,0.024747597,0.024101295,0.024599394,0.022402396,0.025404997,0.024299148,0.023192743,0.024463851,0.023877792,0.018262394,0.023943262,0.02455978,0.024853261,0.024944711,0.022614386,0.022429468,0.025250962,0.02530058,0.025152681,0.025041303,0.023284867,0.024436453,0.025390252,0.022018729,0.02279652,0.025066774,0.02299061,0.0253855,0.016202897,0.024282172,0.02460774,0.022145804,0.024457512,0.024815157,0.024867896,0.022567982
11,0.024393521,0.02357286,0.023779975,0.024473408,0.024151081,0.024394939,0.024194969,0.022672016,0.0243989,0.023913238,0.023541322,0.024612684,0.023981052,0.024166904,0.024009146,0.019984707,0.024228433,0.024274793,0.024206111,0.02356503,0.024005024,0.023728805,0.02410837,0.0234524,0.023724023,0.024032384,0.023998745,0.024159895,0.023532731,0.023506716,0.024124756,0.024263559,0.024232985,0.02346422,0.019870115,0.024394948,0.024313863,0.023874778,0.02451899,0.023968644,0.024475629,0.02373339
12,0.024103522,0.02359709,0.02320203,0.024283791,0.024779713,0.023793593,0.02393907,0.022343684,0.024307495,0.024697779,0.02275417,0.024284953,0.02492459,0.023585465,0.024554998,0.019152876,0.024426203,0.02459233,0.024001691,0.023450704,0.024736023,0.024169117,0.023578884,0.0230872,0.02352926,0.023123492,0.024384039,0.023495771,0.022832785,0.024650153,0.023862077,0.024013003,0.024738397,0.022666361,0.021931872,0.024003943,0.02444652,0.024566056,0.02451903,0.024153464,0.02392628,0.024810618
13,0.024606852,0.02410644,0.024390826,0.02449361,0.023434248,0.02438469,0.024600081,0.023501633,0.024513839,0.023429817,0.023800088,0.024268053,0.023387797,0.0247157,0.024001751,0.021458194,0.024373993,0.024028677,0.024498254,0.024022449,0.023449436,0.0237915,0.024314433,0.023759117,0.024030518,0.023750797,0.024165157,0.024705175,0.023803063,0.023048386,0.024094598,0.0243685,0.023488492,0.02360145,0.018180221,0.02462947,0.024176192,0.023303924,0.024196625,0.02365919,0.024481958,0.022984756
14,0.024334498,0.024136398,0.02367525,0.024183363,0.023984933,0.023863994,0.024301926,0.023522126,0.02438206,0.024109151,0.02318734,0.02406543,0.02430456,0.023957742,0.024670381,0.020290338,0.0245669,0.02440152,0.024351863,0.02409968,0.024002438,0.024028754,0.023906047,0.023529148,0.024019517,0.023342304,0.02442967,0.023848658,0.023240104,0.024194844,0.023710614,0.024186525,0.024018306,0.023040898,0.019809535,0.024206681,0.024214324,0.023823638,0.024221806,0.023850584,0.024066554,0.023919595
15,0.02515037,0.027218865,0.023533564,0.024292285,0.022927575,0.023274953,0.024797566,0.02394037,0.024424983,0.024577746,0.021291917,0.024049997,0.022760518,0.025715588,0.02436069,0.029619396,0.025416072,0.022644922,0.02428358,0.02306571,0.02398309,0.02630632,0.022967676,0.021296294,0.022471974,0.021829134,0.025909238,0.025739929,0.021266824,0.024340639,0.026592555,0.023237135,0.023493018,0.020682214,0.018887635,0.02566866,0.022899017,0.024516976,0.023286672,0.020839494,0.024039548,0.022399336
16,0.024423411,0.024244862,0.0237649,0.024292856,0.023910686,0.023951963,0.024346985,0.023319623,0.02440531,0.024069108,0.023136836,0.024166076,0.024058454,0.02420993,0.02444636,0.021065513,0.024549337,0.024209397,0.024319876,0.023882,0.023987595,0.024160676,0.023887813,0.023348877,0.02381878,0.02331727,0.024454406,0.02414349,0.023175996,0.0239784,0.02405236,0.024135076,0.023976333,0.022956684,0.01970194,0.02438647,0.0241506,0.023872511,0.024205357,0.023638586,0.024153527,0.023723828
17,0.024264518,0.023351334,0.023953428,0.024360508,0.024115233,0.024255542,0.024263006,0.02303515,0.024423355,0.023807323,0.02377848,0.024259137,0.024268921,0.023913093,0.02432875,0.018805005,0.024256214,0.02459681,0.024343064,0.024065746,0.023906544,0.023504227,0.024227262,0.023970764,0.024183806,0.023845378,0.023968482,0.023843203,0.023827665,0.023660604,0.023413716,0.024428468,0.024043346,0.02371739,0.01968193,0.024100306,0.024505163,0.023613997,0.02447912,0.024414817,0.024274416,0.023944799
18,0.024482379,0.023817003,0.024353048,0.024367006,0.023509778,0.024358328,0.024546748,0.023789894,0.024495091,0.023369752,0.024035493,0.024163224,0.02365934,0.02435292,0.024251865,0.020143054,0.02433943,0.024315614,0.024569076,0.024377393,0.023384845,0.0235038,0.024432067,0.024149258,0.024387402,0.023939755,0.024039343,0.02430045,0.024060119,0.023184884,0.023538487,0.0245041,0.023502491,0.023907421,0.01814738,0.024359182,0.024310187,0.023127407,0.02425435,0.024056112,0.024419704,0.023194816
19,0.024507057,0.023758976,0.024691228,0.024261588,0.023138823,0.024434207,0.02472529,0.024568906,0.02454042,0.022937365,0.024564428,0.023952803,0.023538304,0.024315976,0.024438959,0.0194822,0.024337629,0.024477545,0.024822515,0.025017696,0.022922628,0.023077827,0.024763819,0.024786878,0.024971,0.024195064,0.023888273,0.024217712,0.024600334,0.02294662,0.022946453,0.024756324,0.023081863,0.024461014,0.016904999,0.024255292,0.024359327,0.022535015,0.02416539,0.024314042,0.024463944,0.02287418
