source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
30,0.11039273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110640556,0.0,0.11072188,0.0,0.0,0.0,0.0,0.11067446,0.0,0.0,0.0,0.0,0.1114405,0.0,0.0,0.0,0.0,0.11106835,0.0,0.0,0.0,0.11296125,0.0,0.0,0.0,0.0,0.11125318,0.0,0.11084707,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.11112931,0.11102317,0.0,0.11103246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11077895,0.111247376,0.0,0.0,0.0,0.11132789,0.0,0.1108551,0.0,0.0,0.0,0.0,0.0,0.0,0.11154236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11106345,0.0
32,0.0,0.0,0.0,0.0,0.111652896,0.0,0.0,0.0,0.0,0.11124042,0.0,0.1101369,0.11102695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11151192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11186259,0.0,0.0,0.0,0.0,0.111258104,0.11028285,0.0,0.0,0.11102738
33,0.0,0.0,0.11026114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11195626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11104762,0.11146537,0.11058583,0.11051099,0.0,0.0,0.11192767,0.0,0.0,0.110202804,0.0,0.11204224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.10945875,0.0,0.0,0.0,0.0,0.11005911,0.0,0.0,0.10728152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11060789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108483315,0.0,0.0,0.10902952,0.0,0.12192064,0.0,0.0,0.11158691,0.0,0.0,0.0,0.111572295
35,0.111464985,0.0,0.0,0.11090259,0.0,0.0,0.11096675,0.0,0.11100547,0.0,0.0,0.0,0.0,0.11121518,0.0,0.0,0.11086413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11160456,0.0,0.0,0.0,0.0,0.110882655,0.0
36,0.0,0.0,0.0,0.11124131,0.0,0.11061734,0.0,0.0,0.11117907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111311704,0.1105507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110956706,0.0,0.0,0.0,0.0,0.111728,0.0,0.11137742,0.11103771,0.0,0.0
37,0.0,0.0,0.0,0.0,0.111055784,0.0,0.0,0.0,0.0,0.11176296,0.0,0.0,0.11033366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11175829,0.11044545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11055738,0.0,0.0,0.11133902,0.0,0.0,0.0,0.0,0.111943945,0.0,0.0,0.0,0.1108035
38,0.0,0.0,0.0,0.111312896,0.0,0.110730566,0.0,0.0,0.11106657,0.0,0.0,0.11126101,0.0,0.0,0.0,0.0,0.0,0.11115176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11066219,0.0,0.0,0.0,0.0,0.11133571,0.0,0.111686155,0.0,0.11079315,0.0
39,0.0,0.0,0.0,0.0,0.0,0.11065546,0.0,0.0,0.11035508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11158037,0.0,0.0,0.0,0.0,0.11059734,0.110468574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11117071,0.0,0.0,0.0,0.0,0.111717604,0.0,0.111042775,0.112412125,0.0,0.0
