idcom,idcomtxt,idreg,idregtxt,iddep,iddeptxt,epci24,epci24txt,scot,aav2020,aav2020txt,aav2020_typo,naf09art10,art09act10,art09hab10,art09mix10,art09rou10,art09fer10,art09inc10,naf10art11,art10act11,art10hab11,art10mix11,art10rou11,art10fer11,art10inc11,naf11art12,art11act12,art11hab12,art11mix12,art11rou12,art11fer12,art11inc12,naf12art13,art12act13,art12hab13,art12mix13,art12rou13,art12fer13,art12inc13,naf13art14,art13act14,art13hab14,art13mix14,art13rou14,art13fer14,art13inc14,naf14art15,art14act15,art14hab15,art14mix15,art14rou15,art14fer15,art14inc15,naf15art16,art15act16,art15hab16,art15mix16,art15rou16,art15fer16,art15inc16,naf16art17,art16act17,art16hab17,art16mix17,art16rou17,art16fer17,art16inc17,naf17art18,art17act18,art17hab18,art17mix18,art17rou18,art17fer18,art17inc18,naf18art19,art18act19,art18hab19,art18mix19,art18rou19,art18fer19,art18inc19,naf19art20,art19act20,art19hab20,art19mix20,art19rou20,art19fer20,art19inc20,naf20art21,art20act21,art20hab21,art20mix21,art20rou21,art20fer21,art20inc21,naf21art22,art21act22,art21hab22,art21mix22,art21rou22,art21fer22,art21inc22,naf22art23,art22act23,art22hab23,art22mix23,art22rou23,art22fer23,art22inc23,naf23art24,art23act24,art23hab24,art23mix24,art23rou24,art23fer24,art23inc24,naf09art24,art09act24,art09hab24,art09mix24,art09inc24,art09rou24,art09fer24,artcom0924,pop15,pop21,pop1521,men15,men21,men1521,emp15,emp21,emp1521,mepart1521,menhab1521,artpop1521,surfcom2024
85240,Saint-Malô-du-Bois,52,Pays de la Loire,85,Vendée,248500662,Communauté de communes du Pays de Mortagne,SCoT du Pays du Bocage Vendéen,30,Commune hors attraction des villes,30,3195,0,3180,0,15,0,0,3196,0,3180,0,16,0,0,71240,20818,34888,0,15534,0,0,13784,129,10468,1514,1673,0,0,8461,0,8450,0,11,0,0,12986,0,12220,0,766,0,0,187,0,187,0,0,0,0,18300,300,18000,0,0,0,0,5451,0,4851,0,600,0,0,4124,0,3929,0,195,0,0,38253,0,31884,1198,5171,0,0,7104,3510,3456,0,138,0,0,9752,0,9390,0,362,0,0,1157,0,678,0,479,0,0,1404,0,887,0,517,0,0,198594,24757,145648,2712,0,25477,0,1.40,1586,1618,32,598,641,44,393,367,-26,2.32,7.06,2294.34,14229367
85242,Saint-Mars-la-Réorthe,52,Pays de la Loire,85,Vendée,248500621,Communauté de communes du Pays des Herbiers,SCoT du Pays du Bocage Vendéen,20,Les Herbiers,20,9069,0,8019,0,1049,0,1,9069,0,8019,0,1050,0,0,8107,100,6109,0,1898,0,0,5658,0,1658,0,0,0,4000,3787,0,3787,0,0,0,0,20125,15620,4505,0,0,0,0,537,0,537,0,0,0,0,67732,54032,5560,0,5446,0,2694,11242,0,9955,0,1287,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,0,5800,0,4545,0,1255,0,0,0,0,0,0,0,0,0,142256,69752,53694,0,6695,12115,0,1.54,958,1023,65,400,426,26,151,159,8,4.22,15.25,1240.63,9260614
85243,Brem-sur-Mer,52,Pays de la Loire,85,Vendée,200023778,Communauté d'agglomération du Pays de Saint-Gilles-Croix-de-Vie,SCoT du Pays de Saint Gilles Croix de Vie,20,"Les Sables-d""Olonne",20,22991,969,20494,0,1527,0,1,22991,969,20494,0,1528,0,0,2166,0,2166,0,0,0,0,15974,0,10969,0,5005,0,0,57742,3765,43596,0,6253,0,4128,10179,1183,8651,0,345,0,0,5836,0,3359,0,2477,0,0,53675,39073,12732,0,1870,0,0,12825,4385,8440,0,0,0,0,6795,1656,5139,0,0,0,0,19159,0,7314,0,5239,0,6606,7369,0,7369,0,0,0,0,3101,0,3101,0,0,0,0,23104,4495,18609,0,0,0,0,16274,9672,4472,0,2130,0,0,280181,66167,176905,0,10735,26374,0,1.73,2601,2872,271,1270,1439,169,413,436,23,18.17,38.1,389.89,16205671
85244,Saint-Martin-de-Fraigneau,52,Pays de la Loire,85,Vendée,200071934,Communauté de communes Pays de Fontenay-Vendée,SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,11886,10810,1072,0,3,0,1,11886,10811,1072,0,4,0,-1,56,0,0,0,56,0,0,0,0,0,0,0,0,0,811,0,811,0,0,0,0,1166,0,1000,0,166,0,0,9531,0,8250,0,1281,0,0,6097,0,6039,0,58,0,0,0,0,0,0,0,0,0,5682,0,5682,0,0,0,0,2756,0,2756,0,0,0,0,216,0,216,0,0,0,0,1858,0,1858,0,0,0,0,6391,0,4623,0,1768,0,0,1590,0,1590,0,0,0,0,59926,21621,34969,0,0,3336,0,0.44,809,809,0,320,341,20,202,183,-19,0.82,8.72,,13528696
85245,Saint-Martin-des-Fontaines,52,Pays de la Loire,85,Vendée,200071934,Communauté de communes Pays de Fontenay-Vendée,SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,0,1483,0,0,0,0,391,0,391,0,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3874,2000,1874,0,0,0,0,0.07,170,170,0,78,86,8,104,117,13,100.0,,,5614108
85246,Saint-Martin-des-Noyers,52,Pays de la Loire,85,Vendée,248500340,Communauté de communes Pays de Chantonnay,SCoT du Pays du Bocage Vendéen,12,Essarts-en-Bocage,12,238053,23131,110045,0,102994,0,1883,238053,23131,110045,0,102995,0,1882,175,0,175,0,0,0,0,7510,0,7496,0,14,0,0,30814,0,25669,1098,4047,0,0,67672,51180,14455,0,2037,0,0,18476,0,14018,0,4458,0,0,4166,0,4166,0,0,0,0,3645,158,3487,0,0,0,0,3331,0,3331,0,0,0,0,7500,0,7500,0,0,0,0,16484,0,16484,0,0,0,0,22413,0,18223,0,4190,0,0,4194,0,4194,0,0,0,0,25387,20805,3972,0,610,0,0,687873,118405,343260,1098,3765,221345,0,1.66,2305,2520,215,947,1023,76,639,689,50,23.51,15.51,249.31,41455690
85247,Saint-Martin-des-Tilleuls,52,Pays de la Loire,85,Vendée,248500662,Communauté de communes du Pays de Mortagne,SCoT du Pays du Bocage Vendéen,20,Les Herbiers,20,3406,0,3401,0,4,0,1,3406,0,3402,0,5,0,-1,45546,0,39960,0,5586,0,0,18538,0,17694,0,844,0,0,8968,0,7699,0,1269,0,0,5712,4965,747,0,0,0,0,39300,2800,35031,0,1469,0,0,20943,0,20943,0,0,0,0,868,0,868,0,0,0,0,18680,0,15667,0,3013,0,0,10274,0,9063,0,1211,0,0,1212,0,1212,0,0,0,0,26,0,26,0,0,0,0,1072,0,1072,0,0,0,0,0,0,0,0,0,0,0,177951,7765,156785,0,0,13401,0,1.27,1052,1120,68,382,433,51,196,198,2,5.92,6.16,1342.31,14037493
85248,Saint-Martin-Lars-en-Sainte-Hermine,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,30,Commune hors attraction des villes,30,3050,0,3050,0,0,0,0,3050,0,3050,0,0,0,0,1500,0,1500,0,0,0,0,1500,0,1500,0,0,0,0,347543,329970,17573,0,0,0,0,1958,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,7183,0,0,0,0,2660,0,2660,0,0,0,0,324,0,324,0,0,0,0,0,0,0,0,0,0,0,175,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368943,329970,38973,0,0,0,0,1.96,414,419,5,180,196,16,67,71,4,19.67,15.74,2033.4,18851991
85250,Saint-Mathurin,52,Pays de la Loire,85,Vendée,200071165,Communauté d'agglomération Les Sables d'Olonne Agglomération,"SCoT des Sables d""Olonnes Agglomération",20,"Les Sables-d""Olonne",20,13343,0,10902,0,2441,0,0,13343,0,10902,0,2441,0,0,9489,0,9489,0,0,0,0,25066,0,25066,0,0,0,0,32483,29020,3272,0,191,0,0,500,0,500,0,0,0,0,500,0,500,0,0,0,0,1228,0,1216,0,12,0,0,0,0,0,0,0,0,0,18708,0,12163,0,6545,0,0,3419,0,3154,0,265,0,0,21905,0,18350,0,3555,0,0,19105,0,18295,0,810,0,0,2842,0,2842,0,0,0,0,7041,0,6984,57,0,0,0,168972,29020,123635,57,0,16260,0,0.71,2225,2390,165,904,994,90,299,339,40,28.41,25.44,277.33,23908665
85251,Saint-Maurice-des-Noues,52,Pays de la Loire,85,Vendée,248500415,Communauté de communes du Pays de la Châtaigneraie,SCoT Sud-Est Vendée,20,La Châtaigneraie,20,3,0,0,0,3,0,0,3,0,0,0,3,0,0,2000,0,2000,0,0,0,0,13,13,0,0,0,0,0,2829,0,2829,0,0,0,0,1757,0,1729,0,28,0,0,1705,0,1705,0,0,0,0,1206,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2885,0,2885,0,0,0,0,3660,0,3660,0,0,0,0,0,0,0,0,0,0,0,10205,0,1745,0,0,0,8460,26266,1219,16553,0,8460,34,0,0.12,659,632,-27,300,303,3,112,104,-8,-6.9,6.54,-214.67,21546909
85252,Saint-Maurice-le-Girard,52,Pays de la Loire,85,Vendée,248500415,Communauté de communes du Pays de la Châtaigneraie,SCoT Sud-Est Vendée,20,La Châtaigneraie,20,4056,0,4056,0,0,0,0,4056,0,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,2918,500,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,1263,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272,0,3272,0,0,0,0,9321,0,9321,0,0,0,0,4663,0,2291,0,2372,0,0,8101,1843,6258,0,0,0,0,10225,0,10225,0,0,0,0,50375,4761,43242,0,0,2372,0,0.44,594,598,4,230,237,7,89,76,-13,-4.33,5.05,3464.0,11488685
85254,Saint-Mesmin,52,Pays de la Loire,85,Vendée,248500464,Communauté de communes du Pays de Pouzauges,SCoT du Pays du Bocage Vendéen,20,Pouzauges,20,11539,0,10473,0,1066,0,0,11540,0,10473,0,1067,0,0,7037,0,7037,0,0,0,0,2651,0,2651,0,0,0,0,2757,0,2757,0,0,0,0,13024,0,11002,0,2022,0,0,10640,0,10640,0,0,0,0,2357,0,2357,0,0,0,0,5978,3461,2517,0,0,0,0,0,0,0,0,0,0,0,750,750,0,0,0,0,0,3161,0,3161,0,0,0,0,1612,0,1558,0,54,0,0,5082,1469,3463,0,150,0,0,6668,0,6668,0,0,0,0,84796,5680,74757,0,0,4359,0,0.32,1752,1754,2,735,753,18,437,464,27,19.66,9.64,11443.0,26490700
85255,Saint-Michel-en-l'Herm,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,30,Commune hors attraction des villes,30,5995,1250,3582,0,1162,0,1,5995,1250,3582,0,1163,0,0,1099,0,1032,0,0,0,67,3517,756,2373,388,0,0,0,2555,1810,745,0,0,0,0,3571,2023,1548,0,0,0,0,5013,0,4851,162,0,0,0,3640,0,3640,0,0,0,0,1400,0,1400,0,0,0,0,3908,2624,1284,0,0,0,0,758,0,370,388,0,0,0,352,0,352,0,0,0,0,4558,0,4557,0,0,0,1,9842,5,7424,0,2413,0,0,6735,0,6232,0,503,0,0,58938,9718,42972,938,69,5241,0,0.10,2362,2329,-33,1130,1162,32,503,415,-87,-36.49,26.9,-456.7,57474890
85256,Saint-Michel-le-Cloucq,52,Pays de la Loire,85,Vendée,200071934,Communauté de communes Pays de Fontenay-Vendée,SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,1296,0,0,0,0,10753,0,3251,0,7502,0,0,1639,0,1639,0,0,0,0,1347,0,1347,0,0,0,0,2838,0,2838,0,0,0,0,6460,0,4370,2090,0,0,0,0,0,0,0,0,0,0,70,35,35,0,0,0,0,0,0,0,0,0,0,0,1088,0,1088,0,0,0,0,1366,0,1302,0,64,0,0,5988,0,5732,0,256,0,0,0,0,0,0,0,0,0,32845,35,22898,2090,0,7822,0,0.19,1305,1273,-32,524,525,2,171,159,-12,-9.56,2.4,-326.75,17667192
85259,Saint-Paul-en-Pareds,52,Pays de la Loire,85,Vendée,248500621,Communauté de communes du Pays des Herbiers,SCoT du Pays du Bocage Vendéen,20,Les Herbiers,20,32839,14909,7952,4018,5958,0,2,32839,14910,7952,4019,5959,0,-1,5247,0,1087,0,0,0,4160,1509,0,1463,0,46,0,0,5451,0,5451,0,0,0,0,2971,0,2971,0,0,0,0,1480,0,1476,0,4,0,0,9217,1902,7163,0,152,0,0,0,0,0,0,0,0,0,28871,590,22326,0,5955,0,0,7083,0,7083,0,0,0,0,2469,2032,437,0,0,0,0,2793,0,2677,0,116,0,0,1674,0,1674,0,0,0,0,2643,0,2418,0,225,0,0,137086,34343,72130,8037,4161,18415,0,1.12,1337,1348,11,530,569,39,245,236,-9,6.11,10.13,4465.45,12292507
85260,Saint-Paul-Mont-Penit,52,Pays de la Loire,85,Vendée,200072882,Communauté de communes de Vie et Boulogne,SCoT du Pays Yon et Vie,20,La Roche-sur-Yon,20,6037,4217,1819,0,0,0,1,6037,4218,1820,0,0,0,-1,8747,0,7119,0,1628,0,0,5467,0,0,0,4953,0,514,3577,0,2750,0,0,0,827,308,0,308,0,0,0,0,5210,0,5210,0,0,0,0,0,0,0,0,0,0,0,766,0,766,0,0,0,0,491,0,0,0,491,0,0,17412,0,10784,0,6628,0,0,0,0,0,0,0,0,0,15087,13237,1850,0,0,0,0,765,0,765,0,0,0,0,3890,0,3890,0,0,0,0,73794,21672,37081,0,1341,13700,0,0.44,813,835,22,325,349,24,243,253,10,14.24,14.32,1085.41,16851486
85261,Sainte-Pexine,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,30,Commune hors attraction des villes,30,8481,550,7931,0,0,0,0,8481,550,7931,0,0,0,0,12319,2840,9479,0,0,0,0,2025,842,1183,0,0,0,0,17172,0,17004,0,168,0,0,36,0,36,0,0,0,0,4233,0,4233,0,0,0,0,0,0,0,0,0,0,0,21936,0,21515,0,421,0,0,0,0,0,0,0,0,0,570,0,570,0,0,0,0,4340,2480,1860,0,0,0,0,154,0,154,0,0,0,0,4621,0,4590,0,31,0,0,1265,0,1265,0,0,0,0,85633,7262,77751,0,0,620,0,0.54,246,291,45,107,110,3,35,35,-1,0.64,1.06,690.64,15994346
85262,Saint-Philbert-de-Bouaine,52,Pays de la Loire,85,Vendée,200070233,Communauté d'agglomération Terres de Montaigu,SCoT du Pays du Bocage Vendéen,20,Nantes,20,34467,3588,25889,0,1561,0,3429,34467,3589,25890,0,1562,0,3426,1442,0,1442,0,0,0,0,11284,0,11166,0,118,0,0,54230,13433,23135,0,17662,0,0,53911,45436,5560,0,2915,0,0,16358,0,12162,0,4196,0,0,2816,0,2816,0,0,0,0,9669,0,9669,0,0,0,0,3337,0,2881,0,0,0,456,3864,0,3815,0,49,0,0,44236,0,36863,0,7372,0,1,3192,0,3192,0,0,0,0,49691,0,43889,0,5802,0,0,15267,0,15225,0,42,0,0,338231,66046,223594,0,7312,41279,0,0.67,3326,3590,264,1293,1389,96,1296,1261,-35,7.6,14.08,304.09,50395026
85264,Saint-Pierre-du-Chemin,52,Pays de la Loire,85,Vendée,248500415,Communauté de communes du Pays de la Châtaigneraie,SCoT Sud-Est Vendée,20,La Châtaigneraie,20,3726,0,3726,0,0,0,0,3726,0,3726,0,0,0,0,2481,0,2481,0,0,0,0,9027,5000,4027,0,0,0,0,5623,1983,3320,0,320,0,0,635,0,635,0,0,0,0,4172,0,4172,0,0,0,0,1090,0,1090,0,0,0,0,3014,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15403,10271,3945,0,1186,0,1,12337,0,12157,0,180,0,0,1451,0,1451,0,0,0,0,16792,0,15481,1311,0,0,0,79477,17254,59225,1311,1,1686,0,0.27,1343,1327,-16,538,552,15,423,421,-2,5.49,12.27,-1479.94,29766253
85265,Saint-Pierre-le-Vieux,52,Pays de la Loire,85,Vendée,248500563,"Communauté de communes Vendée, Sèvre, Autise",SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,2894,0,2894,0,0,0,0,2895,0,2895,0,0,0,0,4103,0,4103,0,0,0,0,900,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,2137,0,722,0,0,2259,0,2259,0,0,0,0,59292,54734,4282,0,36,0,240,922,0,922,0,0,0,0,1488,0,1465,0,23,0,0,0,0,0,0,0,0,0,5294,0,5294,0,0,0,0,5148,0,5148,0,0,0,0,88054,54734,32299,0,240,781,0,0.38,971,926,-45,400,406,6,180,134,-46,-5.99,5.42,-1484.89,23383408
85266,Saint-Prouant,52,Pays de la Loire,85,Vendée,248500340,Communauté de communes Pays de Chantonnay,SCoT du Pays du Bocage Vendéen,12,Chantonnay,12,5461,0,5329,0,132,0,0,5461,0,5329,0,132,0,0,3433,0,3433,0,0,0,0,76500,34680,35239,0,6581,0,0,13997,3571,10266,0,160,0,0,12216,0,10153,0,2063,0,0,24664,0,22055,0,2609,0,0,5695,5695,0,0,0,0,0,16084,0,13141,0,2943,0,0,7900,7900,0,0,0,0,0,1569,0,1569,0,0,0,0,0,0,0,0,0,0,0,4937,3285,1652,0,0,0,0,9877,3724,6153,0,0,0,0,27778,12700,15078,0,0,0,0,215572,71555,129397,0,0,14620,0,1.67,1552,1675,123,593,644,51,700,691,-9,7.51,13.87,454.57,12928847
85267,Sainte-Radégonde-des-Noyers,52,Pays de la Loire,85,Vendée,200073260,Communauté de communes Sud Vendée Littoral,SCoT Sud Vendée Littoral,20,La Rochelle,20,1468,321,1146,0,0,0,1,1468,322,1147,0,0,0,-1,510,0,510,0,0,0,0,2901,0,2901,0,0,0,0,61419,4458,44921,0,12040,0,0,1489,0,1489,0,0,0,0,583,0,583,0,0,0,0,3455,0,3455,0,0,0,0,537,308,229,0,0,0,0,12255,0,12255,0,0,0,0,1190,0,1190,0,0,0,0,0,0,0,0,0,0,0,18264,3477,13086,0,0,0,1701,0,0,0,0,0,0,0,7394,0,7394,0,0,0,0,112933,8886,90306,0,1701,12040,0,0.36,895,968,73,395,416,21,111,92,-18,1.66,11.86,246.85,31295280
85268,Saint-Révérend,52,Pays de la Loire,85,Vendée,200023778,Communauté d'agglomération du Pays de Saint-Gilles-Croix-de-Vie,SCoT du Pays de Saint Gilles Croix de Vie,20,Saint-Hilaire-de-Riez,20,12313,0,10740,0,1573,0,0,12314,0,10740,0,1574,0,0,14696,0,14696,0,0,0,0,107473,6369,82531,0,18572,0,1,52473,0,46618,0,5855,0,0,8563,0,8563,0,0,0,0,1098,0,1097,0,1,0,0,14125,13300,825,0,0,0,0,98355,81277,11899,0,5179,0,0,1005,0,1005,0,0,0,0,3887,0,2954,0,933,0,0,24576,0,24576,0,0,0,0,1314,0,1314,0,0,0,0,16076,2210,13866,0,0,0,0,7765,0,7765,0,0,0,0,376033,103156,239189,0,1,33687,0,2.38,1423,1496,73,595,655,60,138,182,44,7.27,14.17,1959.53,15780463
85269,Saint-Sigismond,52,Pays de la Loire,85,Vendée,248500563,"Communauté de communes Vendée, Sèvre, Autise",SCoT Sud-Est Vendée,20,Niort,20,5911,0,5911,0,0,0,0,5912,0,5912,0,0,0,0,0,0,0,0,0,0,0,4034,0,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,1098,0,0,0,0,500,0,500,0,0,0,0,222,0,222,0,0,0,0,5330,0,5330,0,0,0,0,4099,4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12240,0,0,0,0,0,12240,39346,4099,23007,0,12240,0,0,0.38,400,422,22,180,185,5,27,29,2,5.33,6.99,511.32,10313394
85273,Saint-Urbain,52,Pays de la Loire,85,Vendée,200071629,Communauté de communes Challans-Gois Communauté,SCoT du Nord-Ouest Vendée,20,Challans,20,22418,100,21129,0,925,0,264,22418,100,21130,0,925,0,263,7683,0,7616,0,67,0,0,0,0,0,0,0,0,0,16377,0,15943,324,109,0,1,27251,2262,20827,0,4162,0,0,1820,0,1820,0,0,0,0,3220,0,3220,0,0,0,0,33264,22836,9635,0,793,0,0,25014,0,21159,0,3855,0,0,0,0,0,0,0,0,0,1800,0,1800,0,0,0,0,3487,0,3487,0,0,0,0,27478,0,27443,0,35,0,0,16491,0,16043,0,448,0,0,208721,25298,171252,324,528,11319,0,1.26,1778,1939,161,685,770,86,177,183,5,13.97,22.85,404.46,16525628
85274,Saint-Valérien,52,Pays de la Loire,85,Vendée,200071934,Communauté de communes Pays de Fontenay-Vendée,SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,12816,0,11139,0,1677,0,0,12816,0,11139,0,1677,0,0,2365,933,1432,0,0,0,0,1184,0,1184,0,0,0,0,5301,0,5301,0,0,0,0,2000,0,2000,0,0,0,0,1541,0,1541,0,0,0,0,0,0,0,0,0,0,0,1648,0,1648,0,0,0,0,1147,0,1147,0,0,0,0,0,0,0,0,0,0,0,1704,0,1704,0,0,0,0,246,0,246,0,0,0,0,1025,0,1025,0,0,0,0,6901,0,6175,0,726,0,0,50694,933,45681,0,0,4080,0,0.35,524,541,17,224,231,7,71,61,-10,-6.62,11.59,355.29,14580433
85276,Saint-Vincent-Sterlanges,52,Pays de la Loire,85,Vendée,248500340,Communauté de communes Pays de Chantonnay,SCoT du Pays du Bocage Vendéen,20,Chantonnay,20,1148,0,1137,0,10,0,1,1148,0,1138,0,11,0,-1,2725,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,0,1620,67,0,0,0,1473,0,1465,0,8,0,0,0,0,0,0,0,0,0,3611,0,3611,0,0,0,0,1052,0,1052,0,0,0,0,348,0,348,0,0,0,0,0,0,0,0,0,0,0,927,0,927,0,0,0,0,622,0,622,0,0,0,0,14741,0,14645,67,0,29,0,0.33,786,752,-34,330,336,6,93,70,-23,-20.81,7.41,-240.32,4524589
85277,Saint-Vincent-sur-Graon,52,Pays de la Loire,85,Vendée,200071900,Communauté de communes Vendée Grand Littoral,SCoT Vendée Coeur Océan,20,La Roche-sur-Yon,20,9204,1755,7449,0,0,0,0,9205,1755,7450,0,0,0,0,17835,0,17540,0,295,0,0,8937,0,8937,0,0,0,0,8325,0,7364,0,441,0,520,382,0,382,0,0,0,0,16128,0,16128,0,0,0,0,23069,0,20334,0,2735,0,0,20795,5722,13763,0,1309,0,1,14826,0,14826,0,0,0,0,33750,21200,12550,0,0,0,0,5604,0,5381,0,223,0,0,8855,0,8095,0,760,0,0,10926,0,10926,0,0,0,0,17162,0,17162,0,0,0,0,205003,30432,168287,0,521,5763,0,0.42,1456,1570,114,590,648,58,212,205,-8,4.47,6.99,1001.51,48931321
85278,Saint-Vincent-sur-Jard,52,Pays de la Loire,85,Vendée,200071900,Communauté de communes Vendée Grand Littoral,SCoT Vendée Coeur Océan,30,Commune hors attraction des villes,30,31929,1404,21643,3548,5332,0,2,31929,1405,21643,3548,5333,0,0,12047,0,10375,0,1672,0,0,19331,0,17265,0,2066,0,0,2338,0,2269,0,69,0,0,5549,0,5549,0,0,0,0,0,0,0,0,0,0,0,28405,0,23588,0,4817,0,0,26547,0,22040,0,4507,0,0,28734,0,22518,0,6215,0,1,2597,0,2495,0,102,0,0,33264,0,28579,781,3904,0,0,1563,0,1462,0,101,0,0,1048,0,1048,0,0,0,0,887,0,887,0,0,0,0,226168,2809,181361,7877,3,34118,0,1.55,1309,1463,154,671,782,111,206,170,-35,6.36,11.19,776.28,14634471
85280,Sallertaine,52,Pays de la Loire,85,Vendée,200071629,Communauté de communes Challans-Gois Communauté,SCoT du Nord-Ouest Vendée,20,Challans,20,100843,32933,58129,3283,3296,0,3202,100843,32933,58130,3283,3297,0,3200,63025,150,53090,0,9784,0,1,62155,2169,58047,643,1296,0,0,31342,0,21403,2,9937,0,0,84723,0,68587,8846,7290,0,0,86297,31713,43760,0,10253,0,571,64986,16001,41716,0,7269,0,0,38408,0,32798,0,5610,0,0,51573,16240,28260,0,7072,0,1,32026,0,25447,0,6579,0,0,13274,13136,137,0,0,0,1,69519,0,57582,0,11937,0,0,25178,4732,19665,773,7,0,1,16793,0,11014,3388,2391,0,0,840985,150007,577765,20218,6977,86018,0,1.69,3036,3265,229,1244,1437,193,761,834,73,9.28,11.21,1251.37,49757598
85281,Sérigné,52,Pays de la Loire,85,Vendée,200071934,Communauté de communes Pays de Fontenay-Vendée,SCoT Sud-Est Vendée,20,Fontenay-le-Comte,20,20217,0,20217,0,0,0,0,20217,0,20217,0,0,0,0,1581,0,1581,0,0,0,0,8346,0,6773,0,1573,0,0,46976,0,46418,558,0,0,0,9760,0,9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14365,0,12339,0,2026,0,0,6863,0,5986,0,877,0,0,7084,18,6999,0,66,0,1,15410,0,12824,0,2586,0,0,14610,0,11181,0,3429,0,0,165429,18,154295,558,1,10557,0,0.90,981,1010,29,412,437,25,70,63,-8,8.01,13.64,732.0,18455113
85282,Sigournais,52,Pays de la Loire,85,Vendée,248500340,Communauté de communes Pays de Chantonnay,SCoT du Pays du Bocage Vendéen,20,Chantonnay,20,8512,4864,2160,0,1488,0,0,8512,4864,2160,0,1488,0,0,32982,25749,2235,0,4998,0,0,3797,0,3797,0,0,0,0,16568,2000,14339,0,0,0,229,24491,0,18286,0,6205,0,0,679,0,679,0,0,0,0,1201,0,1201,0,0,0,0,209,0,209,0,0,0,0,846,0,846,0,0,0,0,1319,0,1319,0,0,0,0,0,0,0,0,0,0,0,881,0,881,0,0,0,0,0,0,0,0,0,0,0,5091,0,4583,0,508,0,0,105088,37477,52695,0,229,14687,0,0.57,873,946,73,365,390,25,182,183,1,61.12,58.77,58.27,18453300
85284,Soullans,52,Pays de la Loire,85,Vendée,248500258,Communauté de communes Océan Marais de Monts,SCoT du Nord-Ouest Vendée,12,Challans,12,75623,11116,59625,0,4469,0,413,75623,11116,59625,0,4470,0,412,52334,0,49809,643,1882,0,0,41875,1173,38436,0,2264,0,2,18891,0,17335,0,1556,0,0,20508,4200,16223,0,85,0,0,17543,3801,13490,0,252,0,0,128,0,128,0,0,0,0,13796,0,12509,0,1287,0,0,44389,0,37945,0,6444,0,0,1880,0,1880,0,0,0,0,17864,0,16775,0,1089,0,0,3971,0,3971,0,0,0,0,75273,45925,26610,0,2738,0,0,43831,0,43485,0,346,0,0,503529,77331,397846,643,827,26882,0,1.22,4220,4416,196,1858,2012,153,1000,1059,60,22.28,18.49,487.76,41425867
