year,codgeo,libgeo,zrr_status
2010,71189,Épervans,NC - Non classée
2010,71190,Épinac,C - Classée
2010,71191,Essertenne,NC - Non classée
2010,71192,Étang-sur-Arroux,C - Classée
2010,71193,Étrigny,NC - Non classée
2010,71194,Farges-lès-Chalon,NC - Non classée
2010,71195,Farges-lès-Mâcon,NC - Non classée
2010,71196,Le Fay,NC - Non classée
2010,71198,Flacey-en-Bresse,NC - Non classée
2010,71199,Flagy,NC - Non classée
2010,71200,Fleury-la-Montagne,C - Classée
2010,71201,Fley,NC - Non classée
2010,71202,Fontaines,NC - Non classée
2010,71203,Fontenay,C - Classée
2010,71204,Fragnes,NC - Non classée
2010,71205,Frangy-en-Bresse,C - Classée
2010,71206,La Frette,C - Classée
2010,71207,Fretterans,C - Classée
2010,71208,Frontenard,C - Classée
2010,71209,Frontenaud,NC - Non classée
2010,71210,Fuissé,NC - Non classée
2010,71212,Génelard,NC - Non classée
2010,71213,La Genête,NC - Non classée
2010,71214,Genouilly,C - Classée
2010,71215,Gergy,NC - Non classée
2010,71216,Germagny,NC - Non classée
2010,71217,Germolles-sur-Grosne,C - Classée
2010,71218,Gibles,NC - Non classée
2010,71219,Gigny-sur-Saône,NC - Non classée
2010,71220,Gilly-sur-Loire,NC - Non classée
2010,71221,Givry,NC - Non classée
2010,71222,Gourdon,NC - Non classée
2010,71223,La Grande-Verrière,C - Classée
2010,71224,Grandvaux,C - Classée
2010,71225,Granges,NC - Non classée
2010,71226,Grevilly,NC - Non classée
2010,71227,Grury,C - Classée
2010,71228,Guerfand,NC - Non classée
2010,71229,Les Guerreaux,NC - Non classée
2010,71230,Gueugnon,NC - Non classée
2010,71231,La Guiche,C - Classée
2010,71232,Hautefond,NC - Non classée
2010,71233,L' Hôpital-le-Mercier,NC - Non classée
2010,71234,Huilly-sur-Seille,NC - Non classée
2010,71235,Hurigny,NC - Non classée
2010,71236,Igé,NC - Non classée
2010,71237,Igornay,C - Classée
2010,71238,Iguerande,C - Classée
2010,71239,Issy-l'Évêque,C - Classée
2010,71240,Jalogny,NC - Non classée
2010,71241,Jambles,NC - Non classée
2010,71242,Joncy,C - Classée
2010,71243,Joudes,NC - Non classée
2010,71244,Jouvençon,NC - Non classée
2010,71245,Jugy,NC - Non classée
2010,71246,Juif,C - Classée
2010,71247,Jully-lès-Buxy,NC - Non classée
2010,71248,Lacrost,NC - Non classée
2010,71249,Laives,NC - Non classée
2010,71250,Laizé,NC - Non classée
2010,71251,Laizy,NC - Non classée
2010,71252,Lalheue,NC - Non classée
2010,71253,Lans,NC - Non classée
2010,71254,Lays-sur-le-Doubs,C - Classée
2010,71255,Lesme,NC - Non classée
2010,71256,Lessard-en-Bresse,NC - Non classée
2010,71257,Lessard-le-National,NC - Non classée
2010,71258,Leynes,NC - Non classée
2010,71259,Ligny-en-Brionnais,C - Classée
2010,71261,Loisy,NC - Non classée
2010,71262,Longepierre,C - Classée
2010,71263,Louhans,NC - Non classée
2010,71264,Lournand,NC - Non classée
2010,71265,La Loyère,NC - Non classée
2010,71266,Lucenay-l'Évêque,C - Classée
2010,71267,Lugny,NC - Non classée
2010,71268,Lugny-lès-Charolles,C - Classée
2010,71269,Lux,NC - Non classée
2010,71270,Mâcon,NC - Non classée
2010,71271,Mailly,C - Classée
2010,71272,Malay,C - Classée
2010,71273,Maltat,NC - Non classée
2010,71274,Mancey,NC - Non classée
2010,71275,Marcigny,C - Classée
2010,71276,Marcilly-la-Gueurce,C - Classée
2010,71277,Marcilly-lès-Buxy,NC - Non classée
2010,71278,Marigny,C - Classée
2010,71279,Marizy,C - Classée
2010,71280,Marly-sous-Issy,C - Classée
2010,71281,Marly-sur-Arroux,C - Classée
2010,71282,Marmagne,C - Classée
2010,71283,Marnay,NC - Non classée
2010,71284,Martailly-lès-Brancion,NC - Non classée
2010,71285,Martigny-le-Comte,C - Classée
2010,71286,Mary,C - Classée
2010,71287,Massilly,NC - Non classée
2010,71288,Massy,NC - Non classée
2010,71289,Matour,C - Classée
2010,71290,Mazille,NC - Non classée
2010,71291,Melay,C - Classée
2010,71292,Mellecey,NC - Non classée
2010,71293,Ménetreuil,C - Classée
2010,71294,Mercurey,NC - Non classée
2010,71295,Mervans,C - Classée
2010,71296,Messey-sur-Grosne,NC - Non classée
2010,71297,Mesvres,C - Classée
2010,71299,Milly-Lamartine,NC - Non classée
2010,71300,Le Miroir,NC - Non classée
2010,71301,Mont,NC - Non classée
2010,71302,Montagny-lès-Buxy,NC - Non classée
2010,71303,Montagny-près-Louhans,NC - Non classée
2010,71304,Montagny-sur-Grosne,C - Classée
2010,71305,Montbellet,NC - Non classée
2010,71306,Montceau-les-Mines,NC - Non classée
2010,71307,Montceaux-l'Étoile,C - Classée
2010,71308,Montceaux-Ragny,NC - Non classée
2010,71309,Montcenis,NC - Non classée
2010,71310,Montchanin,NC - Non classée
2010,71311,Montcony,NC - Non classée
2010,71312,Montcoy,NC - Non classée
2010,71313,Monthelon,C - Classée
2010,71314,Montjay,NC - Non classée
2010,71315,Mont-lès-Seurre,C - Classée
2010,71316,Montmelard,C - Classée
2010,71317,Montmort,C - Classée
2010,71318,Montpont-en-Bresse,C - Classée
2010,71319,Montret,C - Classée
2010,71320,Mont-Saint-Vincent,C - Classée
2010,71321,Morey,NC - Non classée
2010,71322,Morlet,C - Classée
2010,71323,Mornay,C - Classée
2010,71324,Moroges,NC - Non classée
2010,71325,La Motte-Saint-Jean,NC - Non classée
2010,71326,Mouthier-en-Bresse,C - Classée
2010,71327,Mussy-sous-Dun,NC - Non classée
2010,71328,Nanton,NC - Non classée
2010,71329,Navilly,C - Classée
2010,71330,Neuvy-Grandchamp,NC - Non classée
2010,71331,Nochize,NC - Non classée
2010,71332,Ormes,NC - Non classée
2010,71333,Oslon,NC - Non classée
2010,71334,Oudry,C - Classée
2010,71335,Ouroux-sous-le-Bois-Sainte-Marie,NC - Non classée
2010,71336,Ouroux-sur-Saône,NC - Non classée
2010,71337,Oyé,C - Classée
2010,71338,Ozenay,NC - Non classée
2010,71339,Ozolles,C - Classée
2010,71340,Palinges,C - Classée
2010,71341,Palleau,C - Classée
2010,71342,Paray-le-Monial,NC - Non classée
2010,71343,Paris-l'Hôpital,NC - Non classée
2010,71344,Passy,C - Classée
2010,71345,Péronne,NC - Non classée
2010,71346,Perrecy-les-Forges,NC - Non classée
2010,71347,Perreuil,NC - Non classée
2010,71348,Perrigny-sur-Loire,NC - Non classée
2010,71349,La Petite-Verrière,C - Classée
2010,71350,Pierreclos,NC - Non classée
2010,71351,Pierre-de-Bresse,C - Classée
2010,71352,Le Planois,C - Classée
2010,71353,Plottes,NC - Non classée
2010,71354,Poisson,NC - Non classée
2010,71355,Pontoux,C - Classée
2010,71356,Pouilloux,C - Classée
2010,71357,Pourlans,C - Classée
2010,71358,Pressy-sous-Dondin,C - Classée
2010,71359,Préty,NC - Non classée
2010,71360,Prissé,NC - Non classée
2010,71361,Prizy,C - Classée
2010,71362,Pruzilly,NC - Non classée
2010,71363,Le Puley,C - Classée
2010,71364,La Racineuse,C - Classée
2010,71365,Rancy,NC - Non classée
2010,71366,Ratenelle,NC - Non classée
2010,71367,Ratte,NC - Non classée
2010,71368,Reclesne,NC - Non classée
2010,71369,Remigny,NC - Non classée
2010,71370,Rigny-sur-Arroux,NC - Non classée
2010,71371,La Roche-Vineuse,NC - Non classée
2010,71372,Romanèche-Thorins,NC - Non classée
2010,71373,Romenay,NC - Non classée
2010,71374,Rosey,NC - Non classée
2010,71375,Le Rousset,C - Classée
2010,71376,Roussillon-en-Morvan,C - Classée
2010,71377,Royer,NC - Non classée
2010,71378,Rully,NC - Non classée
2010,71379,Sagy,NC - Non classée
2010,71380,Saillenard,NC - Non classée
2010,71381,Sailly,C - Classée
2010,71382,Saint-Agnan,NC - Non classée
2010,71383,Saint-Albain,NC - Non classée
2010,71384,Saint-Ambreuil,NC - Non classée
2010,71385,Saint-Amour-Bellevue,NC - Non classée
2010,71386,Saint-André-en-Bresse,C - Classée
2010,71387,Saint-André-le-Désert,NC - Non classée
2010,71388,Saint-Aubin-en-Charollais,C - Classée
2010,71389,Saint-Aubin-sur-Loire,NC - Non classée
2010,71390,Saint-Berain-sous-Sanvignes,NC - Non classée
2010,71391,Saint-Bérain-sur-Dheune,NC - Non classée
2010,71392,Saint-Boil,NC - Non classée
2010,71393,Saint-Bonnet-de-Cray,C - Classée
2010,71394,Saint-Bonnet-de-Joux,C - Classée
2010,71395,Saint-Bonnet-de-Vieille-Vigne,C - Classée
2010,71396,Saint-Bonnet-en-Bresse,C - Classée
2010,71397,Sainte-Cécile,NC - Non classée
2010,71398,Saint-Christophe-en-Bresse,NC - Non classée
2010,71399,Saint-Christophe-en-Brionnais,C - Classée
2010,71400,Saint-Clément-sur-Guye,C - Classée
2010,71401,Sainte-Croix,C - Classée
2010,71402,Saint-Cyr,NC - Non classée
2010,71403,Saint-Denis-de-Vaux,NC - Non classée
2010,71404,Saint-Désert,NC - Non classée
2010,71405,Saint-Didier-en-Bresse,NC - Non classée
2010,71406,Saint-Didier-en-Brionnais,C - Classée
2010,71407,Saint-Didier-sur-Arroux,C - Classée
2010,71408,Saint-Edmond,NC - Non classée
2010,71409,Saint-Émiland,NC - Non classée
2010,71410,Saint-Étienne-en-Bresse,C - Classée
2010,71411,Saint-Eugène,C - Classée
2010,71412,Saint-Eusèbe,NC - Non classée
2010,71413,Saint-Firmin,NC - Non classée
2010,71414,Saint-Forgeot,NC - Non classée
2010,71415,Sainte-Foy,C - Classée
2010,71416,Saint-Gengoux-de-Scissé,NC - Non classée
2010,71417,Saint-Gengoux-le-National,C - Classée
2010,71419,Saint-Germain-du-Bois,C - Classée
2010,71420,Saint-Germain-du-Plain,NC - Non classée
2010,71421,Saint-Germain-en-Brionnais,NC - Non classée
2010,71422,Saint-Germain-lès-Buxy,NC - Non classée
2010,71423,Saint-Gervais-en-Vallière,C - Classée
2010,71424,Saint-Gervais-sur-Couches,C - Classée
2010,71425,Saint-Gilles,NC - Non classée
2010,71426,Sainte-Hélène,NC - Non classée
2010,71427,Saint-Huruge,C - Classée
2010,71428,Saint-Igny-de-Roche,NC - Non classée
2010,71430,Saint-Jean-de-Vaux,NC - Non classée
2010,71431,Saint-Jean-de-Trézy,NC - Non classée
2010,71433,Saint-Julien-de-Civry,C - Classée
2010,71434,Saint-Julien-de-Jonzy,C - Classée
2010,71435,Saint-Julien-sur-Dheune,NC - Non classée
2010,71436,Saint-Laurent-d'Andenay,NC - Non classée
2010,71437,Saint-Laurent-en-Brionnais,NC - Non classée
2010,71438,Saint-Léger-du-Bois,C - Classée
2010,71439,Saint-Léger-lès-Paray,NC - Non classée
2010,71440,Saint-Léger-sous-Beuvray,C - Classée
2010,71441,Saint-Léger-sous-la-Bussière,C - Classée
2010,71442,Saint-Léger-sur-Dheune,NC - Non classée
2010,71443,Saint-Loup-Géanges,NC - Non classée
2010,71444,Saint-Loup-de-Varennes,NC - Non classée
2010,71445,Saint-Marcel,NC - Non classée
2010,71446,Saint-Marcelin-de-Cray,C - Classée
2010,71447,Saint-Mard-de-Vaux,NC - Non classée
2010,71448,Saint-Martin-Belle-Roche,NC - Non classée
2010,71449,Saint-Martin-d'Auxy,NC - Non classée
2010,71450,Saint-Martin-de-Commune,NC - Non classée
2010,71451,Saint-Martin-de-Lixy,NC - Non classée
2010,71452,Saint-Martin-de-Salencey,C - Classée
2010,71453,Saint-Martin-du-Lac,C - Classée
2010,71454,Saint-Martin-du-Mont,NC - Non classée
2010,71455,Saint-Martin-du-Tartre,NC - Non classée
2010,71456,Saint-Martin-en-Bresse,NC - Non classée
2010,71457,Saint-Martin-en-Gâtinois,C - Classée
2010,71458,Saint-Martin-la-Patrouille,C - Classée
2010,71459,Saint-Martin-sous-Montaigu,NC - Non classée
2010,71460,Saint-Maurice-de-Satonnay,NC - Non classée
2010,71461,Saint-Maurice-des-Champs,NC - Non classée
2010,71462,Saint-Maurice-en-Rivière,NC - Non classée
2010,71463,Saint-Maurice-lès-Châteauneuf,NC - Non classée
2010,71464,Saint-Maurice-lès-Couches,NC - Non classée
2010,71465,Saint-Micaud,C - Classée
2010,71466,Saint-Nizier-sur-Arroux,C - Classée
2010,71468,Saint-Pierre-de-Varennes,NC - Non classée
2010,71469,Saint-Pierre-le-Vieux,C - Classée
2010,71470,Saint-Point,C - Classée
2010,71471,Saint-Privé,NC - Non classée
2010,71472,Saint-Prix,C - Classée
2010,71473,Saint-Racho,NC - Non classée
2010,71474,Sainte-Radegonde,C - Classée
2010,71475,Saint-Rémy,NC - Non classée
2010,71477,Saint-Romain-sous-Gourdon,C - Classée
2010,71478,Saint-Romain-sous-Versigny,C - Classée
2010,71479,Saint-Sernin-du-Bois,C - Classée
2010,71480,Saint-Sernin-du-Plain,NC - Non classée
2010,71481,Saint-Symphorien-d'Ancelles,NC - Non classée
2010,71482,Saint-Symphorien-de-Marmagne,C - Classée
2010,71483,Saint-Symphorien-des-Bois,NC - Non classée
2010,71484,Saint-Usuge,NC - Non classée
2010,71485,Saint-Vallerin,NC - Non classée
2010,71486,Saint-Vallier,NC - Non classée
2010,71487,Saint-Vérand,NC - Non classée
2010,71488,Saint-Vincent-des-Prés,NC - Non classée
2010,71489,Saint-Vincent-en-Bresse,C - Classée
2010,71490,Saint-Vincent-Bragny,C - Classée
2010,71491,Saint-Yan,NC - Non classée
2010,71492,Saint-Ythaire,C - Classée
2010,71493,Saisy,C - Classée
2010,71494,La Salle,NC - Non classée
2010,71495,Salornay-sur-Guye,NC - Non classée
2010,71496,Sampigny-lès-Maranges,NC - Non classée
2010,71497,Sancé,NC - Non classée
2010,71498,Santilly,NC - Non classée
2010,71499,Sanvignes-les-Mines,NC - Non classée
2010,71500,Sarry,C - Classée
2010,71501,Sassangy,NC - Non classée
2010,71502,Sassenay,NC - Non classée
2010,71503,Saules,NC - Non classée
2010,71504,Saunières,C - Classée
2010,71505,Savianges,NC - Non classée
2010,71506,Savigny-en-Revermont,NC - Non classée
2010,71507,Savigny-sur-Grosne,C - Classée
2010,71508,Savigny-sur-Seille,C - Classée
2010,71509,La Celle-en-Morvan,C - Classée
2010,71510,Semur-en-Brionnais,C - Classée
2010,71512,Sennecey-le-Grand,NC - Non classée
2010,71513,Senozan,NC - Non classée
2010,71514,Sens-sur-Seille,C - Classée
2010,71515,Sercy,NC - Non classée
2010,71516,Serley,C - Classée
2010,71517,Sermesse,C - Classée
2010,71518,Serrières,C - Classée
2010,71519,Serrigny-en-Bresse,C - Classée
2010,71520,Sevrey,NC - Non classée
2010,71521,Sigy-le-Châtel,C - Classée
2010,71522,Simandre,NC - Non classée
2010,71523,Simard,C - Classée
2010,71524,Sivignon,C - Classée
2010,71525,Sologny,NC - Non classée
2010,71526,Solutré-Pouilly,NC - Non classée
2010,71527,Sommant,C - Classée
2010,71528,Sornay,NC - Non classée
2010,71529,Suin,C - Classée
2010,71530,Sully,C - Classée
2010,71531,La Tagnière,C - Classée
2010,71532,Taizé,C - Classée
2010,71533,Tancon,NC - Non classée
2010,71534,Le Tartre,C - Classée
2010,71535,Tavernay,C - Classée
2010,71537,Thil-sur-Arroux,C - Classée
2010,71538,Thurey,C - Classée
2010,71539,Tintry,C - Classée
2010,71540,Torcy,NC - Non classée
2010,71541,Torpes,C - Classée
2010,71542,Toulon-sur-Arroux,C - Classée
2010,71543,Tournus,NC - Non classée
2010,71544,Toutenant,C - Classée
2010,71545,Tramayes,C - Classée
2010,71546,Trambly,C - Classée
2010,71547,Trivy,C - Classée
2010,71548,Tronchy,NC - Non classée
2010,71549,La Truchère,NC - Non classée
2010,71550,Uchizy,NC - Non classée
2010,71551,Uchon,C - Classée
2010,71552,Uxeau,NC - Non classée
2010,71553,Vareilles,NC - Non classée
2010,71554,Varenne-l'Arconce,C - Classée
2010,71555,Varennes-le-Grand,NC - Non classée
2010,71556,Varennes-lès-Mâcon,NC - Non classée
2010,71557,Varenne-Saint-Germain,NC - Non classée
2010,71558,Varennes-Saint-Sauveur,NC - Non classée
2010,71559,Varennes-sous-Dun,NC - Non classée
2010,71561,Vauban,NC - Non classée
2010,71562,Vaudebarrier,C - Classée
2010,71563,Vaux-en-Pré,C - Classée
2010,71564,Vendenesse-lès-Charolles,C - Classée
2010,71565,Vendenesse-sur-Arroux,NC - Non classée
2010,71566,Verdun-sur-le-Doubs,C - Classée
2010,71567,Vergisson,NC - Non classée
2010,71568,Vérissey,C - Classée
2010,71570,Verjux,C - Classée
2010,71571,Verosvres,C - Classée
2010,71572,Vers,NC - Non classée
2010,71573,Versaugues,NC - Non classée
2010,71574,Verzé,NC - Non classée
2010,71576,Le Villars,NC - Non classée
2010,71577,Villegaudin,NC - Non classée
2010,71578,La Villeneuve,C - Classée
2010,71579,Villeneuve-en-Montagne,NC - Non classée
2010,71580,Vincelles,NC - Non classée
2010,71581,Vindecy,C - Classée
2010,71582,La Vineuse,NC - Non classée
2010,71583,Vinzelles,NC - Non classée
2010,71584,Viré,NC - Non classée
2010,71585,Virey-le-Grand,NC - Non classée
2010,71586,Viry,C - Classée
2010,71587,Vitry-lès-Cluny,NC - Non classée
2010,71588,Vitry-en-Charollais,NC - Non classée
2010,71589,Vitry-sur-Loire,NC - Non classée
2010,71590,Volesvres,NC - Non classée
2010,71591,Fleurville,NC - Non classée
2010,72001,Aigné,NC - Non classée
2010,72002,Aillières-Beauvoir,C - Classée
2010,72003,Allonnes,NC - Non classée
2010,72004,Amné,NC - Non classée
2010,72005,Ancinnes,NC - Non classée
2010,72006,Arçonnay,NC - Non classée
2010,72007,Ardenay-sur-Mérize,NC - Non classée
2010,72008,Arnage,NC - Non classée
2010,72009,Arthezé,NC - Non classée
2010,72010,Asnières-sur-Vègre,NC - Non classée
2010,72011,Assé-le-Boisne,NC - Non classée
2010,72012,Assé-le-Riboul,NC - Non classée
2010,72013,Aubigné-Racan,NC - Non classée
2010,72015,Les Aulneaux,C - Classée
2010,72016,Auvers-le-Hamon,NC - Non classée
2010,72017,Auvers-sous-Montfaucon,NC - Non classée
2010,72018,Avesnes-en-Saosnois,NC - Non classée
2010,72019,Avessé,C - Classée
2010,72020,Avezé,NC - Non classée
2010,72021,Avoise,NC - Non classée
2010,72022,Le Bailleul,NC - Non classée
2010,72023,Ballon,NC - Non classée
2010,72024,La Bazoge,NC - Non classée
2010,72025,Bazouges-sur-le-Loir,NC - Non classée
2010,72026,Beaufay,NC - Non classée
2010,72027,Beaumont-sur-Dême,NC - Non classée
2010,72028,Beaumont-Pied-de-Boeuf,NC - Non classée
2010,72029,Beaumont-sur-Sarthe,NC - Non classée
2010,72031,Beillé,NC - Non classée
2010,72032,Berfay,C - Classée
2010,72033,Bernay-en-Champagne,NC - Non classée
2010,72034,Bérus,NC - Non classée
2010,72035,Bessé-sur-Braye,NC - Non classée
2010,72036,Béthon,NC - Non classée
2010,72037,Blèves,C - Classée
2010,72038,Boëssé-le-Sec,NC - Non classée
2010,72039,Bonnétable,NC - Non classée
2010,72040,La Bosse,NC - Non classée
2010,72041,Bouër,NC - Non classée
2010,72042,Bouloire,NC - Non classée
2010,72043,Bourg-le-Roi,NC - Non classée
2010,72044,Bousse,NC - Non classée
2010,72045,Brains-sur-Gée,NC - Non classée
2010,72046,Le Breil-sur-Mérize,NC - Non classée
2010,72047,Brette-les-Pins,NC - Non classée
2010,72048,Briosne-lès-Sables,NC - Non classée
2010,72049,La Bruère-sur-Loir,NC - Non classée
2010,72050,Brûlon,C - Classée
2010,72051,Cérans-Foulletourte,NC - Non classée
2010,72052,Chahaignes,NC - Non classée
2010,72053,Challes,NC - Non classée
2010,72054,Champagné,NC - Non classée
2010,72056,Champfleur,NC - Non classée
2010,72057,Champrond,C - Classée
2010,72058,Changé,NC - Non classée
2010,72059,Chantenay-Villedieu,C - Classée
2010,72060,La Chapelle-aux-Choux,NC - Non classée
2010,72061,La Chapelle-d'Aligné,NC - Non classée
2010,72062,La Chapelle-du-Bois,NC - Non classée
2010,72063,La Chapelle-Gaugain,NC - Non classée
2010,72064,La Chapelle-Huon,NC - Non classée
2010,72065,La Chapelle-Saint-Aubin,NC - Non classée
2010,72066,La Chapelle-Saint-Fray,NC - Non classée
2010,72067,La Chapelle-Saint-Rémy,NC - Non classée
2010,72068,La Chartre-sur-le-Loir,NC - Non classée
2010,72069,Chassé,C - Classée
2010,72070,Chassillé,NC - Non classée
2010,72071,Château-du-Loir,NC - Non classée
2010,72072,Château-l'Hermitage,NC - Non classée
2010,72073,Chaufour-Notre-Dame,NC - Non classée
2010,72074,Chemiré-en-Charnie,NC - Non classée
2010,72075,Chemiré-le-Gaudin,NC - Non classée
2010,72076,Chenay,C - Classée
2010,72077,Chenu,NC - Non classée
2010,72078,Chérancé,NC - Non classée
2010,72079,Chérisay,NC - Non classée
2010,72080,Cherré,NC - Non classée
2010,72081,Cherreau,NC - Non classée
2010,72082,Le Chevain,NC - Non classée
2010,72083,Chevillé,C - Classée
2010,72084,Clermont-Créans,NC - Non classée
2010,72085,Cogners,NC - Non classée
2010,72086,Commerveil,NC - Non classée
2010,72087,Conflans-sur-Anille,NC - Non classée
2010,72088,Congé-sur-Orne,NC - Non classée
2010,72089,Conlie,NC - Non classée
2010,72090,Connerré,NC - Non classée
2010,72091,Contilly,NC - Non classée
2010,72093,Cormes,NC - Non classée
2010,72094,Coudrecieux,NC - Non classée
2010,72095,Coulaines,NC - Non classée
2010,72096,Coulans-sur-Gée,NC - Non classée
2010,72097,Coulombiers,NC - Non classée
2010,72098,Coulongé,NC - Non classée
2010,72099,Courceboeufs,NC - Non classée
2010,72100,Courcelles-la-Forêt,NC - Non classée
2010,72101,Courcemont,NC - Non classée
2010,72102,Courcival,NC - Non classée
2010,72103,Courdemanche,NC - Non classée
2010,72104,Courgains,NC - Non classée
2010,72105,Courgenard,C - Classée
2010,72106,Courtillers,NC - Non classée
2010,72107,Crannes-en-Champagne,NC - Non classée
2010,72108,Cré,NC - Non classée
2010,72109,Crissé,NC - Non classée
2010,72110,Crosmières,NC - Non classée
2010,72111,Cures,NC - Non classée
2010,72112,Dangeul,NC - Non classée
2010,72113,Degré,NC - Non classée
2010,72114,Dehault,NC - Non classée
2010,72115,Dissay-sous-Courcillon,NC - Non classée
2010,72116,Dissé-sous-Ballon,NC - Non classée
2010,72117,Dissé-sous-le-Lude,NC - Non classée
2010,72118,Dollon,C - Classée
2010,72119,Domfront-en-Champagne,NC - Non classée
2010,72120,Doucelles,NC - Non classée
2010,72121,Douillet,NC - Non classée
2010,72122,Duneau,NC - Non classée
2010,72123,Dureil,NC - Non classée
2010,72124,Écommoy,NC - Non classée
2010,72125,Écorpain,NC - Non classée
2010,72126,Épineu-le-Chevreuil,NC - Non classée
2010,72127,Étival-lès-le-Mans,NC - Non classée
2010,72128,Évaillé,NC - Non classée
2010,72129,Fatines,NC - Non classée
2010,72130,Fay,NC - Non classée
2010,72131,Fercé-sur-Sarthe,NC - Non classée
2010,72132,La Ferté-Bernard,NC - Non classée
2010,72133,Fillé,NC - Non classée
2010,72134,Flée,NC - Non classée
2010,72135,La Fontaine-Saint-Martin,NC - Non classée
2010,72136,Fontenay-sur-Vègre,C - Classée
2010,72137,La Fresnaye-sur-Chédouet,C - Classée
2010,72138,Fresnay-sur-Sarthe,NC - Non classée
2010,72139,Fyé,NC - Non classée
2010,72141,Gesnes-le-Gandelin,NC - Non classée
2010,72142,Grandchamp,NC - Non classée
2010,72143,Le Grand-Lucé,NC - Non classée
2010,72144,Gréez-sur-Roc,C - Classée
2010,72145,Le Grez,NC - Non classée
2010,72146,Guécélard,NC - Non classée
2010,72147,La Guierche,NC - Non classée
2010,72148,Jauzé,NC - Non classée
2010,72149,Joué-en-Charnie,NC - Non classée
2010,72150,Joué-l'Abbé,NC - Non classée
2010,72151,Juigné-sur-Sarthe,NC - Non classée
2010,72152,Juillé,NC - Non classée
2010,72153,Jupilles,NC - Non classée
2010,72154,La Flèche,NC - Non classée
2010,72155,Laigné-en-Belin,NC - Non classée
2010,72156,Lamnay,C - Classée
2010,72157,Lavardin,NC - Non classée
2010,72158,Lavaré,C - Classée
2010,72159,Lavenay,NC - Non classée
2010,72160,Lavernat,NC - Non classée
2010,72161,Lhomme,NC - Non classée
2010,72162,Lignières-la-Carelle,C - Classée
2010,72163,Ligron,NC - Non classée
2010,72164,Livet-en-Saosnois,NC - Non classée
2010,72165,Lombron,NC - Non classée
2010,72166,Longnes,NC - Non classée
2010,72167,Louailles,NC - Non classée
2010,72168,Loué,NC - Non classée
2010,72169,Louplande,NC - Non classée
2010,72170,Louvigny,NC - Non classée
2010,72171,Louzes,C - Classée
2010,72172,Le Luart,NC - Non classée
2010,72173,Luceau,NC - Non classée
2010,72174,Lucé-sous-Ballon,NC - Non classée
2010,72175,Luché-Pringé,NC - Non classée
2010,72176,Le Lude,NC - Non classée
2010,72177,Maigné,C - Classée
2010,72178,Maisoncelles,NC - Non classée
2010,72179,Malicorne-sur-Sarthe,NC - Non classée
2010,72180,Mamers,NC - Non classée
2010,72181,Le Mans,NC - Non classée
2010,72182,Mansigné,NC - Non classée
2010,72183,Marçon,NC - Non classée
2010,72184,Mareil-en-Champagne,C - Classée
2010,72185,Mareil-sur-Loir,NC - Non classée
2010,72186,Maresché,NC - Non classée
2010,72187,Marigné-Laillé,NC - Non classée
2010,72188,Marollette,NC - Non classée
2010,72189,Marolles-les-Braults,NC - Non classée
2010,72190,Marolles-lès-Saint-Calais,NC - Non classée
2010,72191,Mayet,NC - Non classée
2010,72192,Les Mées,NC - Non classée
2010,72193,Melleray,C - Classée
2010,72194,Meurcé,NC - Non classée
2010,72195,Mézeray,NC - Non classée
2010,72196,Mézières-sur-Ponthouin,NC - Non classée
2010,72197,Mézières-sous-Lavardin,NC - Non classée
2010,72198,La Milesse,NC - Non classée
2010,72199,Moitron-sur-Sarthe,NC - Non classée
2010,72200,Moncé-en-Belin,NC - Non classée
2010,72201,Moncé-en-Saosnois,NC - Non classée
2010,72202,Monhoudou,NC - Non classée
2010,72203,Montabon,NC - Non classée
2010,72204,Montaillé,NC - Non classée
2010,72205,Montbizot,NC - Non classée
2010,72207,Montigny,NC - Non classée
2010,72208,Montmirail,C - Classée
2010,72209,Montreuil-le-Chétif,NC - Non classée
2010,72210,Montreuil-le-Henri,NC - Non classée
2010,72211,Mont-Saint-Jean,NC - Non classée
2010,72212,Moulins-le-Carbonnel,NC - Non classée
2010,72213,Mulsanne,NC - Non classée
2010,72214,Nauvay,NC - Non classée
2010,72215,Neufchâtel-en-Saosnois,C - Classée
2010,72216,Neuvillalais,NC - Non classée
2010,72217,Neuville-sur-Sarthe,NC - Non classée
2010,72218,Neuvillette-en-Charnie,NC - Non classée
2010,72219,Neuvy-en-Champagne,NC - Non classée
2010,72220,Nogent-le-Bernard,NC - Non classée
2010,72221,Nogent-sur-Loir,NC - Non classée
2010,72222,Nouans,NC - Non classée
2010,72223,Noyen-sur-Sarthe,NC - Non classée
2010,72224,Nuillé-le-Jalais,NC - Non classée
2010,72225,Oisseau-le-Petit,NC - Non classée
2010,72226,Oizé,NC - Non classée
2010,72227,Panon,NC - Non classée
2010,72228,Parcé-sur-Sarthe,NC - Non classée
2010,72229,Parennes,NC - Non classée
2010,72230,Parigné-le-Pôlin,NC - Non classée
2010,72231,Parigné-l'Évêque,NC - Non classée
2010,72232,Notre-Dame-du-Pé,NC - Non classée
2010,72233,Peray,NC - Non classée
2010,72234,Pezé-le-Robert,NC - Non classée
2010,72235,Piacé,NC - Non classée
2010,72236,Pincé,NC - Non classée
2010,72237,Pirmil,C - Classée
2010,72238,Pizieux,NC - Non classée
2010,72239,Poillé-sur-Vègre,C - Classée
2010,72240,Poncé-sur-le-Loir,NC - Non classée
2010,72241,Montfort-le-Gesnois,NC - Non classée
