ZE2020,target_year,node_idx,side_establishment_creations_official,side_enterprise_creations_official,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,is_covid_year,is_post_covid_rebound,side_stock_total_t_minus_1,mask_target,mask_sector_a10,mask_employment,mask_tensor,mask_eu_signals,flag_target_concept,flag_has_national_employment,flag_has_eurostat_bd,eu_employment_rate_lag1,eu_unemployment_rate_lag1,eu_sts_turnover_lag1,eu_esi_lag1,eu_eei_lag1,eu_credit_standards_lag1,eu_gdp_growth_lag1
7,2010,6,1676.0,1676.0,1664.0,1734.0,1791.0,-0.0403690888119953,-0.0709101060859854,0,0,0,1,0,0,24317.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
8,2010,7,8659.0,8659.0,7409.0,7957.0,8746.0,-0.0688701772024632,-0.1528698833752572,0,0,0,1,0,0,80764.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
9,2010,8,1747.0,1747.0,1639.0,1789.0,1936.0,-0.0838457238680827,-0.1534090909090909,0,0,0,1,0,0,19956.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
10,2010,9,1721.0,1721.0,1581.0,1620.0,1623.0,-0.024074074074074,-0.0258780036968576,0,0,0,1,0,0,23438.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
11,2010,10,504.0,504.0,494.0,523.0,543.0,-0.0554493307839388,-0.0902394106813996,0,0,0,1,0,0,7683.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
12,2010,11,291.0,291.0,277.0,288.0,301.0,-0.0381944444444444,-0.0797342192691029,0,0,0,1,0,0,4840.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
13,2010,12,412.0,412.0,404.0,519.0,460.0,-0.2215799614643545,-0.1217391304347826,0,0,0,1,0,0,6697.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
14,2010,13,382.0,382.0,362.0,355.0,378.0,0.0197183098591549,-0.0423280423280423,0,0,0,1,0,0,5577.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
15,2010,14,3424.0,3424.0,3160.0,3506.0,3524.0,-0.098687963491158,-0.1032917139614074,0,0,0,1,0,0,42762.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
16,2010,15,3066.0,3066.0,2779.0,2867.0,2924.0,-0.0306941053365887,-0.0495896032831737,0,0,0,1,0,0,39588.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
17,2010,16,2661.0,2661.0,2393.0,2562.0,2572.0,-0.0659640905542544,-0.0695956454121306,0,0,0,1,0,0,28849.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
18,2010,17,525.0,525.0,521.0,462.0,518.0,0.1277056277056277,0.0057915057915057,0,0,0,1,0,0,6774.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
19,2010,18,3121.0,3121.0,2955.0,2847.0,2995.0,0.0379346680716543,-0.013355592654424,0,0,0,1,0,0,32193.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
20,2010,19,2770.0,2770.0,2611.0,2772.0,2853.0,-0.058080808080808,-0.0848229933403435,0,0,0,1,0,0,33281.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
21,2010,20,1330.0,1330.0,1274.0,1369.0,1329.0,-0.0693937180423666,-0.0413844996237772,0,0,0,1,0,0,16079.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
22,2010,21,1853.0,1853.0,1633.0,1821.0,1700.0,-0.1032399780340472,-0.0394117647058823,0,0,0,1,0,0,21741.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
23,2010,22,278.0,278.0,286.0,294.0,339.0,-0.0272108843537414,-0.1563421828908554,0,0,0,1,0,0,4353.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
24,2010,23,930.0,930.0,964.0,1063.0,989.0,-0.0931326434619002,-0.025278058645096,0,0,0,1,0,0,11463.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
25,2010,24,1560.0,1560.0,1347.0,1509.0,1607.0,-0.1073558648111332,-0.1617921593030491,0,0,0,1,0,0,18682.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
26,2010,25,304.0,304.0,279.0,326.0,331.0,-0.1441717791411043,-0.1570996978851963,0,0,0,1,0,0,5071.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
27,2010,26,2540.0,2540.0,2327.0,2579.0,2482.0,-0.097712291585886,-0.0624496373892022,0,0,0,1,0,0,32129.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
28,2010,27,796.0,796.0,738.0,795.0,828.0,-0.0716981132075471,-0.108695652173913,0,0,0,1,0,0,10658.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
29,2010,28,302.0,302.0,230.0,246.0,297.0,-0.065040650406504,-0.2255892255892256,0,0,0,1,0,0,4086.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
30,2010,29,937.0,937.0,815.0,923.0,865.0,-0.1170097508125677,-0.0578034682080924,0,0,0,1,0,0,12955.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
31,2010,30,1258.0,1258.0,1197.0,1335.0,1370.0,-0.1033707865168539,-0.1262773722627737,0,0,0,1,0,0,16317.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
32,2010,31,796.0,796.0,747.0,811.0,852.0,-0.0789149198520345,-0.1232394366197183,0,0,0,1,0,0,9464.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
33,2010,32,1049.0,1049.0,1016.0,1012.0,1081.0,0.0039525691699604,-0.0601295097132284,0,0,0,1,0,0,13511.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
34,2010,33,667.0,667.0,564.0,618.0,659.0,-0.087378640776699,-0.1441578148710167,0,0,0,1,0,0,8358.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
35,2010,34,526.0,526.0,526.0,590.0,555.0,-0.1084745762711864,-0.0522522522522522,0,0,0,1,0,0,9573.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
36,2010,35,1123.0,1123.0,1034.0,1138.0,1257.0,-0.0913884007029877,-0.1774065234685759,0,0,0,1,0,0,14023.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
37,2010,36,989.0,989.0,890.0,946.0,1055.0,-0.0591966173361522,-0.1563981042654028,0,0,0,1,0,0,12841.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
38,2010,37,2684.0,2684.0,2351.0,2572.0,2571.0,-0.0859253499222395,-0.0855698171917541,0,0,0,1,0,0,30613.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
39,2010,38,1373.0,1373.0,1157.0,1417.0,1434.0,-0.1834862385321101,-0.1931659693165969,0,0,0,1,0,0,18935.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
40,2010,39,183.0,183.0,180.0,216.0,204.0,-0.1666666666666666,-0.1176470588235294,0,0,0,1,0,0,2663.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
41,2010,40,429.0,429.0,353.0,347.0,427.0,0.0172910662824207,-0.1733021077283372,0,0,0,1,0,0,4823.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
42,2010,41,578.0,578.0,539.0,525.0,607.0,0.0266666666666666,-0.1120263591433278,0,0,0,1,0,0,8966.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.1,8.0,,81.025,,-3.125,-1.9
1,2011,0,1374.0,1374.0,1294.0,1246.0,1302.0,0.0385232744783306,-0.0061443932411674,0,0,0,1,0,0,18113.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
2,2011,1,6685.0,6685.0,6559.0,5859.0,6166.0,0.1194743130227001,0.063736620175154,0,0,0,1,0,0,73476.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
3,2011,2,217.0,217.0,175.0,172.0,197.0,0.0174418604651162,-0.1116751269035533,0,0,0,1,0,0,2039.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
4,2011,3,394.0,394.0,364.0,335.0,358.0,0.0865671641791044,0.0167597765363128,0,0,0,1,0,0,5265.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
5,2011,4,619.0,619.0,686.0,643.0,662.0,0.0668740279937791,0.0362537764350453,0,0,0,1,0,0,9555.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
6,2011,5,225.0,225.0,234.0,184.0,231.0,0.2717391304347826,0.0129870129870129,0,0,0,1,0,0,3737.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
7,2011,6,1823.0,1823.0,1676.0,1664.0,1734.0,0.0072115384615384,-0.0334486735870818,0,0,0,1,0,0,24792.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
8,2011,7,8849.0,8849.0,8659.0,7409.0,7957.0,0.168713726548792,0.0882242051024255,0,0,0,1,0,0,82600.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
9,2011,8,1847.0,1847.0,1747.0,1639.0,1789.0,0.0658938377059182,-0.0234768026830631,0,0,0,1,0,0,20015.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
10,2011,9,1838.0,1838.0,1721.0,1581.0,1620.0,0.0885515496521189,0.0623456790123456,0,0,0,1,0,0,23894.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
11,2011,10,517.0,517.0,504.0,494.0,523.0,0.020242914979757,-0.0363288718929254,0,0,0,1,0,0,7773.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
12,2011,11,322.0,322.0,291.0,277.0,288.0,0.0505415162454873,0.0104166666666666,0,0,0,1,0,0,4916.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
13,2011,12,445.0,445.0,412.0,404.0,519.0,0.0198019801980198,-0.2061657032755298,0,0,0,1,0,0,6776.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
14,2011,13,379.0,379.0,382.0,362.0,355.0,0.0552486187845303,0.076056338028169,0,0,0,1,0,0,5589.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
15,2011,14,3568.0,3568.0,3424.0,3160.0,3506.0,0.0835443037974683,-0.0233884768967484,0,0,0,1,0,0,43508.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
16,2011,15,3221.0,3221.0,3066.0,2779.0,2867.0,0.1032745591939546,0.0694105336588768,0,0,0,1,0,0,40386.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
17,2011,16,2670.0,2670.0,2661.0,2393.0,2562.0,0.11199331383201,0.0386416861826697,0,0,0,1,0,0,29854.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
18,2011,17,555.0,555.0,525.0,521.0,462.0,0.0076775431861804,0.1363636363636363,0,0,0,1,0,0,6928.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
19,2011,18,3336.0,3336.0,3121.0,2955.0,2847.0,0.0561759729272419,0.0962416578854935,0,0,0,1,0,0,32799.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
20,2011,19,2850.0,2850.0,2770.0,2611.0,2772.0,0.0608962083492914,-0.0007215007215007,0,0,0,1,0,0,34194.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
21,2011,20,1379.0,1379.0,1330.0,1274.0,1369.0,0.0439560439560439,-0.0284879474068663,0,0,0,1,0,0,16448.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
22,2011,21,1946.0,1946.0,1853.0,1633.0,1821.0,0.1347213717085119,0.0175727622185612,0,0,0,1,0,0,22344.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
23,2011,22,309.0,309.0,278.0,286.0,294.0,-0.0279720279720279,-0.0544217687074829,0,0,0,1,0,0,4369.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
24,2011,23,1048.0,1048.0,930.0,964.0,1063.0,-0.0352697095435684,-0.1251175917215428,0,0,0,1,0,0,11534.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
25,2011,24,1640.0,1640.0,1560.0,1347.0,1509.0,0.1581291759465478,0.0337972166998011,0,0,0,1,0,0,18945.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
26,2011,25,356.0,356.0,304.0,279.0,326.0,0.089605734767025,-0.0674846625766871,0,0,0,1,0,0,5108.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
27,2011,26,2780.0,2780.0,2540.0,2327.0,2579.0,0.0915341641598624,-0.0151221403644823,0,0,0,1,0,0,32847.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
28,2011,27,790.0,790.0,796.0,738.0,795.0,0.078590785907859,0.0012578616352201,0,0,0,1,0,0,10829.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
29,2011,28,294.0,294.0,302.0,230.0,246.0,0.3130434782608696,0.2276422764227642,0,0,0,1,0,0,4146.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
30,2011,29,894.0,894.0,937.0,815.0,923.0,0.1496932515337423,0.0151679306608884,0,0,0,1,0,0,13178.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
31,2011,30,1405.0,1405.0,1258.0,1197.0,1335.0,0.0509607351712614,-0.0576779026217228,0,0,0,1,0,0,16592.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
32,2011,31,820.0,820.0,796.0,747.0,811.0,0.0655957161981258,-0.0184956843403205,0,0,0,1,0,0,9555.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
33,2011,32,1132.0,1132.0,1049.0,1016.0,1012.0,0.0324803149606299,0.0365612648221343,0,0,0,1,0,0,13791.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
34,2011,33,675.0,675.0,667.0,564.0,618.0,0.1826241134751773,0.0792880258899676,0,0,0,1,0,0,8459.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
35,2011,34,569.0,569.0,526.0,526.0,590.0,0.0,-0.1084745762711864,0,0,0,1,0,0,9676.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
36,2011,35,1090.0,1090.0,1123.0,1034.0,1138.0,0.086073500967118,-0.0131810193321616,0,0,0,1,0,0,14289.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
37,2011,36,928.0,928.0,989.0,890.0,946.0,0.1112359550561797,0.0454545454545454,0,0,0,1,0,0,12967.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
38,2011,37,2695.0,2695.0,2684.0,2351.0,2572.0,0.1416418545299872,0.0435458786936236,0,0,0,1,0,0,31493.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
39,2011,38,1366.0,1366.0,1373.0,1157.0,1417.0,0.1866897147796024,-0.0310515172900494,0,0,0,1,0,0,19149.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
40,2011,39,212.0,212.0,183.0,180.0,216.0,0.0166666666666666,-0.1527777777777778,0,0,0,1,0,0,2691.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
41,2011,40,448.0,448.0,429.0,353.0,347.0,0.2152974504249291,0.2363112391930835,0,0,0,1,0,0,4939.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
42,2011,41,616.0,616.0,578.0,539.0,525.0,0.072356215213358,0.1009523809523809,0,0,0,1,0,0,9118.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.6,8.4,,103.58333333333331,,-15.625,2.7
1,2012,0,1329.0,1329.0,1374.0,1294.0,1246.0,0.061823802163833,0.102728731942215,0,0,0,1,0,0,18535.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
2,2012,1,6511.0,6511.0,6685.0,6559.0,5859.0,0.0192102454642476,0.1409796893667861,0,0,0,1,0,0,75495.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
3,2012,2,197.0,197.0,217.0,175.0,172.0,0.24,0.2616279069767442,0,0,0,1,0,0,2098.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
4,2012,3,409.0,409.0,394.0,364.0,335.0,0.0824175824175824,0.1761194029850746,0,0,0,1,0,0,5396.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
5,2012,4,683.0,683.0,619.0,686.0,643.0,-0.097667638483965,-0.0373250388802488,0,0,0,1,0,0,9632.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
6,2012,5,208.0,208.0,225.0,234.0,184.0,-0.0384615384615384,0.2228260869565217,0,0,0,1,0,0,3761.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
7,2012,6,1680.0,1680.0,1823.0,1676.0,1664.0,0.087708830548926,0.0955528846153846,0,0,0,1,0,0,25261.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
8,2012,7,8969.0,8969.0,8849.0,8659.0,7409.0,0.0219424875851714,0.1943582129842083,0,0,0,1,0,0,84873.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
9,2012,8,1963.0,1963.0,1847.0,1747.0,1639.0,0.0572409845449341,0.1269066503965832,0,0,0,1,0,0,20128.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
10,2012,9,1750.0,1750.0,1838.0,1721.0,1581.0,0.0679837303893085,0.1625553447185325,0,0,0,1,0,0,24315.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
11,2012,10,621.0,621.0,517.0,504.0,494.0,0.0257936507936507,0.0465587044534413,0,0,0,1,0,0,7834.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
12,2012,11,349.0,349.0,322.0,291.0,277.0,0.1065292096219931,0.1624548736462094,0,0,0,1,0,0,5022.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
13,2012,12,486.0,486.0,445.0,412.0,404.0,0.0800970873786407,0.1014851485148514,0,0,0,1,0,0,6875.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
14,2012,13,374.0,374.0,379.0,382.0,362.0,-0.0078534031413612,0.0469613259668508,0,0,0,1,0,0,5655.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
15,2012,14,3542.0,3542.0,3568.0,3424.0,3160.0,0.0420560747663551,0.1291139240506329,0,0,0,1,0,0,44651.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
16,2012,15,3123.0,3123.0,3221.0,3066.0,2779.0,0.0505544683626875,0.1590500179920835,0,0,0,1,0,0,41287.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
17,2012,16,2561.0,2561.0,2670.0,2661.0,2393.0,0.0033821871476888,0.1157542833263685,0,0,0,1,0,0,30800.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
18,2012,17,548.0,548.0,555.0,525.0,521.0,0.0571428571428571,0.0652591170825335,0,0,0,1,0,0,7106.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
19,2012,18,3339.0,3339.0,3336.0,3121.0,2955.0,0.0688881768663889,0.1289340101522842,0,0,0,1,0,0,33484.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
20,2012,19,2781.0,2781.0,2850.0,2770.0,2611.0,0.0288808664259927,0.0915358100344695,0,0,0,1,0,0,34990.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
21,2012,20,1322.0,1322.0,1379.0,1330.0,1274.0,0.0368421052631578,0.0824175824175824,0,0,0,1,0,0,16925.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
22,2012,21,1849.0,1849.0,1946.0,1853.0,1633.0,0.0501888828926065,0.1916717697489283,0,0,0,1,0,0,23085.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
23,2012,22,352.0,352.0,309.0,278.0,286.0,0.1115107913669064,0.0804195804195804,0,0,0,1,0,0,4406.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
24,2012,23,1012.0,1012.0,1048.0,930.0,964.0,0.1268817204301075,0.0871369294605809,0,0,0,1,0,0,11736.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
25,2012,24,1676.0,1676.0,1640.0,1560.0,1347.0,0.0512820512820512,0.2175204157386785,0,0,0,1,0,0,19383.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
26,2012,25,313.0,313.0,356.0,304.0,279.0,0.1710526315789473,0.2759856630824372,0,0,0,1,0,0,5165.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
27,2012,26,2756.0,2756.0,2780.0,2540.0,2327.0,0.0944881889763779,0.1946712505371723,0,0,0,1,0,0,33935.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
28,2012,27,777.0,777.0,790.0,796.0,738.0,-0.007537688442211,0.070460704607046,0,0,0,1,0,0,10932.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
29,2012,28,316.0,316.0,294.0,302.0,230.0,-0.0264900662251655,0.2782608695652174,0,0,0,1,0,0,4251.0,1.0,0.0,1.0,1.0,0.7142857142857143,enterprise_birth,1,0,67.3,7.2,,102.90833333333336,,-12.5,1.9
