ZE2020,target_year,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
11,2014,1763.0,1701.0,5173.0,75.0,367.0,121.0,1641.0,13272.0,1266.0,25379.0
12,2014,1844.0,1263.0,2421.0,48.0,260.0,14.0,1201.0,4446.0,303.0,11800.0
13,2014,4749.0,1602.0,3397.0,81.0,403.0,85.0,2989.0,7814.0,648.0,21768.0
14,2014,1891.0,857.0,4731.0,55.0,283.0,266.0,1740.0,7034.0,724.0,17581.0
15,2014,38120.0,11720.0,41051.0,5949.0,5934.0,1130.0,33172.0,86925.0,6891.0,230892.0
16,2014,19461.0,7095.0,84137.0,13091.0,3809.0,651.0,40164.0,42929.0,4611.0,215948.0
17,2014,29588.0,9776.0,33714.0,3336.0,3067.0,542.0,22884.0,57958.0,5418.0,166283.0
18,2014,4515.0,1719.0,4393.0,305.0,271.0,128.0,2944.0,11262.0,844.0,26381.0
19,2014,24321.0,11101.0,41893.0,3937.0,4617.0,1296.0,23045.0,80632.0,7574.0,198416.0
20,2014,13924.0,4741.0,27845.0,3840.0,4944.0,501.0,21960.0,67179.0,5110.0,150044.0
21,2014,15514.0,4683.0,12698.0,244.0,1030.0,165.0,7251.0,21451.0,1535.0,64571.0
22,2014,24910.0,5382.0,29005.0,4668.0,1698.0,393.0,15387.0,35527.0,4483.0,121453.0
23,2014,1702.0,1355.0,3512.0,122.0,235.0,102.0,1632.0,8291.0,625.0,17576.0
24,2014,6808.0,2899.0,12230.0,1294.0,957.0,456.0,6808.0,34860.0,2754.0,69066.0
25,2014,9296.0,4447.0,17382.0,1819.0,2244.0,489.0,11819.0,44438.0,4266.0,96200.0
26,2014,1552.0,2843.0,3390.0,308.0,214.0,52.0,1453.0,8633.0,586.0,19031.0
27,2014,20670.0,5621.0,28098.0,3494.0,3799.0,707.0,16752.0,40187.0,4335.0,123663.0
28,2014,4580.0,2329.0,11081.0,191.0,530.0,569.0,3804.0,15244.0,1527.0,39855.0
29,2014,986.0,721.0,2595.0,3.0,173.0,21.0,822.0,6595.0,462.0,12378.0
30,2014,14159.0,4013.0,10183.0,1061.0,1205.0,241.0,9815.0,18504.0,1284.0,60465.0
31,2014,13140.0,7443.0,19627.0,817.0,1133.0,323.0,8837.0,23746.0,2465.0,77531.0
32,2014,5346.0,2333.0,8712.0,312.0,576.0,178.0,4528.0,18921.0,1327.0,42233.0
33,2014,10553.0,4964.0,8337.0,358.0,908.0,179.0,4795.0,16246.0,1091.0,47431.0
34,2014,2069.0,2754.0,5192.0,24.0,399.0,99.0,1600.0,14647.0,979.0,27763.0
35,2014,12728.0,2815.0,4172.0,336.0,712.0,98.0,3086.0,6595.0,514.0,31056.0
36,2014,5951.0,3947.0,10938.0,212.0,767.0,144.0,5574.0,16790.0,1440.0,45763.0
37,2014,12590.0,4106.0,14523.0,368.0,1423.0,406.0,6354.0,31048.0,2854.0,73672.0
38,2014,36621.0,12969.0,31688.0,1436.0,2356.0,418.0,16788.0,46695.0,4081.0,153052.0
39,2014,13113.0,7041.0,15960.0,527.0,1242.0,303.0,6875.0,30419.0,3029.0,78509.0
40,2014,1869.0,603.0,1619.0,12.0,140.0,35.0,687.0,5049.0,389.0,10403.0
41,2014,1649.0,1371.0,3125.0,34.0,245.0,110.0,1455.0,5845.0,381.0,14215.0
42,2014,8206.0,2490.0,5705.0,364.0,632.0,86.0,3411.0,11564.0,987.0,33445.0
1,2015,8757.0,4637.0,15719.0,616.0,1197.0,239.0,7857.0,25941.0,1832.0,66795.0
2,2015,49758.0,19499.0,97388.0,10510.0,14856.0,2319.0,72001.0,119350.0,11980.0,397661.0
3,2015,1659.0,378.0,4423.0,77.0,212.0,70.0,1540.0,8647.0,814.0,17820.0
4,2015,2652.0,1519.0,4440.0,35.0,249.0,64.0,1861.0,8021.0,697.0,19538.0
5,2015,7853.0,2698.0,5892.0,160.0,529.0,120.0,3437.0,11428.0,659.0,32776.0
6,2015,1303.0,1027.0,2544.0,6.0,169.0,40.0,933.0,5003.0,395.0,11420.0
7,2015,12383.0,4856.0,23533.0,1498.0,1516.0,654.0,12266.0,42322.0,3976.0,103004.0
8,2015,23793.0,13959.0,113351.0,31022.0,56059.0,5844.0,101556.0,238567.0,36194.0,620345.0
9,2015,21068.0,7381.0,27180.0,1636.0,2311.0,930.0,14189.0,49218.0,3207.0,127120.0
10,2015,25566.0,8351.0,22088.0,1704.0,2200.0,443.0,14408.0,35188.0,3052.0,113000.0
11,2015,1763.0,1740.0,5286.0,76.0,332.0,128.0,1983.0,13469.0,1249.0,26026.0
12,2015,1750.0,1255.0,2501.0,50.0,241.0,18.0,1240.0,4391.0,290.0,11736.0
13,2015,4757.0,1623.0,3489.0,88.0,396.0,79.0,2972.0,7678.0,644.0,21726.0
14,2015,1895.0,927.0,4788.0,38.0,282.0,259.0,1907.0,7111.0,736.0,17943.0
15,2015,39103.0,11625.0,41060.0,6392.0,6104.0,1125.0,36565.0,87753.0,6891.0,236618.0
16,2015,19153.0,7190.0,83325.0,13070.0,3970.0,738.0,42877.0,43323.0,4450.0,218096.0
17,2015,25557.0,9493.0,34288.0,3663.0,3069.0,564.0,24722.0,58798.0,5049.0,165203.0
18,2015,4487.0,1726.0,4439.0,217.0,278.0,118.0,2954.0,11553.0,863.0,26635.0
19,2015,24127.0,10629.0,42048.0,3838.0,4631.0,1333.0,23826.0,81832.0,7211.0,199475.0
20,2015,13530.0,4650.0,27861.0,3586.0,4743.0,537.0,21381.0,67871.0,5069.0,149228.0
21,2015,15872.0,4701.0,12757.0,285.0,1012.0,182.0,7798.0,21698.0,1515.0,65820.0
22,2015,24894.0,5400.0,29644.0,5101.0,1706.0,396.0,16164.0,36355.0,4322.0,123982.0
23,2015,1749.0,1276.0,3614.0,131.0,243.0,98.0,1853.0,8360.0,627.0,17951.0
24,2015,6453.0,2548.0,12827.0,1292.0,936.0,462.0,7047.0,35638.0,2720.0,69923.0
25,2015,9374.0,4212.0,17419.0,1813.0,2320.0,483.0,11480.0,45018.0,4228.0,96347.0
26,2015,1558.0,2851.0,3580.0,316.0,209.0,59.0,1354.0,8751.0,564.0,19242.0
27,2015,21077.0,5431.0,28215.0,3479.0,3908.0,733.0,18656.0,40636.0,3811.0,125946.0
28,2015,4279.0,2135.0,11075.0,198.0,540.0,555.0,4029.0,15511.0,1458.0,39780.0
29,2015,1014.0,729.0,2631.0,6.0,164.0,22.0,823.0,6672.0,472.0,12533.0
30,2015,13724.0,3989.0,10329.0,1318.0,1179.0,244.0,10603.0,18896.0,1250.0,61532.0
31,2015,13239.0,7691.0,19960.0,720.0,1126.0,309.0,9878.0,23895.0,2303.0,79121.0
32,2015,5263.0,2336.0,9093.0,350.0,542.0,199.0,4463.0,19082.0,1337.0,42665.0
33,2015,10568.0,4859.0,8382.0,428.0,837.0,188.0,5232.0,16434.0,1069.0,47997.0
34,2015,1820.0,2688.0,5268.0,23.0,388.0,99.0,1719.0,14973.0,994.0,27972.0
35,2015,12637.0,2825.0,4324.0,355.0,684.0,97.0,3241.0,6642.0,500.0,31305.0
36,2015,5820.0,3941.0,10946.0,218.0,751.0,149.0,5319.0,17319.0,1383.0,45846.0
37,2015,12681.0,3982.0,14602.0,389.0,1488.0,402.0,6517.0,31379.0,2786.0,74226.0
38,2015,36577.0,13126.0,32183.0,1406.0,2349.0,426.0,18574.0,46839.0,3956.0,155436.0
39,2015,13299.0,6912.0,15734.0,571.0,1213.0,303.0,6917.0,30534.0,2952.0,78435.0
40,2015,1855.0,579.0,1659.0,7.0,137.0,34.0,757.0,4995.0,389.0,10412.0
41,2015,1616.0,1343.0,3115.0,52.0,235.0,95.0,1453.0,5734.0,392.0,14035.0
42,2015,8430.0,2363.0,5575.0,385.0,666.0,75.0,3648.0,11699.0,969.0,33810.0
1,2016,8960.0,4853.0,15758.0,663.0,1220.0,242.0,8797.0,26381.0,1807.0,68681.0
2,2016,49662.0,19632.0,97462.0,10774.0,14666.0,2404.0,73490.0,121175.0,12024.0,401289.0
3,2016,1586.0,354.0,4482.0,73.0,196.0,70.0,1755.0,8455.0,846.0,17817.0
4,2016,2700.0,1517.0,4506.0,60.0,259.0,62.0,1849.0,8093.0,740.0,19786.0
5,2016,7912.0,2713.0,5946.0,161.0,514.0,134.0,3168.0,11472.0,657.0,32677.0
6,2016,1406.0,1042.0,2505.0,9.0,164.0,43.0,901.0,4872.0,412.0,11354.0
7,2016,12366.0,4851.0,23805.0,1463.0,1498.0,661.0,13160.0,42390.0,3870.0,104064.0
8,2016,23406.0,13863.0,112983.0,31680.0,55378.0,5764.0,102243.0,239305.0,36097.0,620719.0
9,2016,20946.0,7495.0,27567.0,1738.0,2239.0,952.0,14656.0,49093.0,3323.0,128009.0
10,2016,25912.0,8411.0,22279.0,1828.0,2275.0,454.0,15191.0,35469.0,2951.0,114770.0
11,2016,1818.0,1918.0,5214.0,52.0,308.0,131.0,2042.0,13680.0,1248.0,26411.0
12,2016,1842.0,1326.0,2541.0,46.0,225.0,18.0,1273.0,4448.0,308.0,12027.0
13,2016,4897.0,1546.0,3491.0,86.0,388.0,82.0,2988.0,7691.0,626.0,21795.0
14,2016,1888.0,931.0,4958.0,27.0,258.0,274.0,2114.0,7238.0,722.0,18410.0
15,2016,38611.0,11678.0,42424.0,6743.0,5978.0,1179.0,38173.0,88656.0,6858.0,240300.0
16,2016,18314.0,7264.0,85867.0,13258.0,3960.0,802.0,44298.0,43030.0,4541.0,221334.0
17,2016,25750.0,9566.0,35985.0,3890.0,3051.0,586.0,25779.0,59658.0,5079.0,169344.0
18,2016,4522.0,1739.0,4602.0,240.0,262.0,114.0,3036.0,11415.0,880.0,26810.0
19,2016,23748.0,10548.0,42626.0,4008.0,4543.0,1353.0,25546.0,83011.0,7251.0,202634.0
20,2016,13262.0,4450.0,28248.0,3878.0,5117.0,523.0,22388.0,69144.0,5040.0,152050.0
21,2016,15681.0,4763.0,12859.0,248.0,1001.0,181.0,7951.0,21799.0,1476.0,65959.0
22,2016,24728.0,5533.0,29870.0,5170.0,1739.0,422.0,16683.0,37057.0,4280.0,125482.0
23,2016,1757.0,1281.0,3734.0,145.0,233.0,109.0,1787.0,8513.0,677.0,18236.0
24,2016,6455.0,2661.0,13465.0,1258.0,1028.0,453.0,7001.0,36636.0,2612.0,71569.0
25,2016,9350.0,4198.0,17661.0,2167.0,2179.0,511.0,12446.0,45540.0,4218.0,98270.0
26,2016,1609.0,2866.0,3661.0,314.0,207.0,64.0,1559.0,8958.0,554.0,19792.0
27,2016,21444.0,5314.0,28393.0,3674.0,3856.0,743.0,19033.0,40919.0,3999.0,127375.0
28,2016,4462.0,2156.0,11226.0,204.0,522.0,560.0,4254.0,15812.0,1458.0,40654.0
29,2016,1054.0,739.0,2621.0,7.0,146.0,24.0,906.0,6780.0,470.0,12747.0
30,2016,13926.0,4074.0,10850.0,1296.0,1308.0,253.0,10852.0,18959.0,1269.0,62787.0
31,2016,13545.0,7819.0,20732.0,1054.0,1127.0,320.0,9836.0,24385.0,2349.0,81167.0
32,2016,5250.0,2252.0,9097.0,388.0,521.0,194.0,4844.0,19052.0,1372.0,42970.0
33,2016,10495.0,4889.0,8548.0,353.0,828.0,187.0,5105.0,15949.0,1011.0,47365.0
34,2016,1907.0,2660.0,5445.0,22.0,390.0,105.0,1633.0,15114.0,1007.0,28283.0
35,2016,12947.0,2853.0,4465.0,393.0,670.0,98.0,3032.0,6743.0,521.0,31722.0
36,2016,5872.0,3932.0,11113.0,207.0,758.0,159.0,5490.0,17048.0,1350.0,45929.0
37,2016,12900.0,4029.0,14936.0,458.0,1514.0,413.0,6968.0,31622.0,2818.0,75658.0
38,2016,37248.0,13220.0,32625.0,1526.0,2330.0,464.0,19247.0,46988.0,3922.0,157570.0
39,2016,13508.0,7033.0,15714.0,565.0,1199.0,327.0,7081.0,30880.0,3021.0,79328.0
40,2016,1888.0,584.0,1719.0,7.0,128.0,37.0,732.0,5093.0,399.0,10587.0
41,2016,1645.0,1359.0,3257.0,61.0,239.0,103.0,1470.0,5950.0,394.0,14478.0
42,2016,8689.0,2366.0,5570.0,392.0,651.0,95.0,3828.0,11898.0,1001.0,34490.0
1,2017,9127.0,4785.0,15994.0,699.0,1244.0,247.0,9343.0,26697.0,1797.0,69933.0
2,2017,49125.0,20025.0,97046.0,12272.0,14428.0,2433.0,76404.0,123280.0,12229.0,407242.0
3,2017,1618.0,328.0,4513.0,64.0,193.0,80.0,1811.0,8598.0,809.0,18014.0
4,2017,2861.0,1472.0,4618.0,87.0,243.0,67.0,1922.0,8221.0,739.0,20230.0
5,2017,7951.0,2817.0,6043.0,190.0,529.0,148.0,3448.0,11488.0,630.0,33244.0
6,2017,1416.0,1043.0,2619.0,9.0,178.0,43.0,953.0,4995.0,358.0,11614.0
7,2017,12386.0,4956.0,24207.0,1447.0,1488.0,655.0,14024.0,42824.0,3820.0,105807.0
8,2017,23590.0,14001.0,113337.0,32003.0,54621.0,5886.0,104567.0,241277.0,36542.0,625824.0
9,2017,19595.0,7319.0,28055.0,1599.0,2308.0,960.0,15512.0,49832.0,3311.0,128491.0
10,2017,26269.0,8724.0,22562.0,1808.0,2259.0,435.0,16393.0,35558.0,2914.0,116922.0
11,2017,1847.0,1852.0,5319.0,58.0,304.0,135.0,2128.0,13845.0,1221.0,26709.0
12,2017,1957.0,1343.0,2622.0,47.0,216.0,22.0,1232.0,4504.0,315.0,12258.0
13,2017,5039.0,1518.0,3471.0,89.0,351.0,82.0,3253.0,7854.0,641.0,22298.0
14,2017,1935.0,961.0,4869.0,21.0,233.0,278.0,2084.0,6999.0,732.0,18112.0
15,2017,39027.0,11840.0,43012.0,7188.0,6145.0,1166.0,41262.0,89700.0,6947.0,246287.0
16,2017,18175.0,7436.0,87407.0,13876.0,3916.0,822.0,47517.0,43174.0,4677.0,227000.0
17,2017,26438.0,9653.0,37163.0,3387.0,3163.0,614.0,27156.0,60818.0,5138.0,173530.0
18,2017,4716.0,1762.0,4771.0,201.0,237.0,116.0,3261.0,11437.0,908.0,27409.0
19,2017,23987.0,10482.0,43252.0,4168.0,4632.0,1409.0,26587.0,84582.0,6979.0,206078.0
20,2017,13172.0,4383.0,28542.0,3948.0,5080.0,552.0,22494.0,69940.0,5146.0,153257.0
21,2017,15824.0,4791.0,13048.0,268.0,1017.0,197.0,8431.0,22139.0,1463.0,67178.0
22,2017,24885.0,5570.0,30157.0,5898.0,1733.0,451.0,17784.0,37477.0,3858.0,127813.0
23,2017,1809.0,1288.0,3834.0,123.0,228.0,123.0,1979.0,8447.0,696.0,18527.0
24,2017,6489.0,2547.0,13535.0,1243.0,897.0,456.0,6915.0,37891.0,2613.0,72586.0
25,2017,9482.0,4211.0,17796.0,2123.0,2296.0,530.0,12516.0,46253.0,4218.0,99425.0
26,2017,1621.0,2964.0,3797.0,304.0,194.0,57.0,1664.0,9055.0,568.0,20224.0
27,2017,21857.0,5226.0,28584.0,4183.0,3878.0,768.0,19756.0,41408.0,4123.0,129783.0
28,2017,4461.0,2185.0,11087.0,186.0,505.0,531.0,4432.0,15773.0,1485.0,40645.0
29,2017,1025.0,746.0,2667.0,13.0,151.0,25.0,975.0,6773.0,447.0,12822.0
30,2017,14269.0,4083.0,10740.0,1242.0,1372.0,265.0,11949.0,19313.0,1149.0,64382.0
31,2017,14006.0,8119.0,21705.0,1085.0,1109.0,349.0,10407.0,24494.0,2388.0,83662.0
32,2017,5143.0,2193.0,9438.0,359.0,522.0,198.0,5248.0,19396.0,1377.0,43874.0
33,2017,10719.0,4780.0,8884.0,405.0,805.0,185.0,5461.0,15931.0,1043.0,48213.0
34,2017,1958.0,2646.0,5527.0,19.0,354.0,107.0,1716.0,15338.0,1056.0,28721.0
35,2017,13199.0,2824.0,4928.0,428.0,698.0,95.0,2755.0,6744.0,523.0,32194.0
36,2017,5875.0,3743.0,11294.0,155.0,751.0,182.0,6214.0,17072.0,1311.0,46597.0
37,2017,13375.0,3963.0,15102.0,451.0,1453.0,414.0,7074.0,31823.0,2783.0,76438.0
38,2017,37824.0,13361.0,33148.0,1638.0,2320.0,480.0,19995.0,47544.0,3905.0,160215.0
39,2017,13842.0,7078.0,16006.0,584.0,1168.0,329.0,7898.0,31185.0,2960.0,81050.0
40,2017,1905.0,615.0,1697.0,7.0,131.0,37.0,883.0,5064.0,424.0,10763.0
41,2017,1727.0,1350.0,3323.0,44.0,217.0,84.0,1585.0,5965.0,384.0,14679.0
42,2017,8987.0,2209.0,5798.0,396.0,633.0,107.0,4059.0,11946.0,998.0,35133.0
1,2018,9104.0,4892.0,16389.0,645.0,1244.0,258.0,9403.0,27266.0,1737.0,70938.0
2,2018,49119.0,20756.0,99029.0,12343.0,14213.0,2462.0,79549.0,124676.0,12333.0,414480.0
3,2018,1829.0,323.0,4516.0,60.0,177.0,82.0,1754.0,8561.0,808.0,18110.0
4,2018,2794.0,1474.0,4693.0,84.0,248.0,70.0,1802.0,8352.0,728.0,20245.0
5,2018,7857.0,2808.0,6169.0,212.0,555.0,157.0,3603.0,11537.0,646.0,33544.0
6,2018,1406.0,1077.0,2614.0,2.0,159.0,43.0,959.0,5090.0,365.0,11715.0
7,2018,12680.0,5054.0,25038.0,1556.0,1451.0,666.0,14200.0,42839.0,3802.0,107286.0
8,2018,23360.0,14072.0,114191.0,32303.0,52905.0,6001.0,106086.0,243255.0,38354.0,630527.0
9,2018,19473.0,7605.0,28063.0,1617.0,2256.0,1004.0,15109.0,50589.0,3241.0,128957.0
10,2018,26715.0,8713.0,23192.0,1855.0,2274.0,459.0,17059.0,36101.0,2969.0,119337.0
11,2018,1843.0,1906.0,5425.0,61.0,302.0,134.0,2030.0,13886.0,1270.0,26857.0
12,2018,1963.0,1357.0,2677.0,42.0,221.0,33.0,1198.0,4587.0,283.0,12361.0
13,2018,5098.0,1578.0,3664.0,73.0,356.0,85.0,3304.0,8250.0,646.0,23054.0
14,2018,1983.0,981.0,5016.0,32.0,220.0,281.0,2239.0,7028.0,753.0,18533.0
15,2018,39505.0,12219.0,44035.0,8003.0,6108.0,1147.0,43297.0,90940.0,6942.0,252196.0
16,2018,17930.0,7508.0,89382.0,13434.0,3512.0,875.0,49673.0,44057.0,4778.0,231149.0
17,2018,26926.0,9633.0,37533.0,4338.0,3213.0,613.0,27173.0,61424.0,5070.0,175923.0
18,2018,4841.0,1859.0,4792.0,116.0,243.0,126.0,3489.0,11808.0,894.0,28168.0
19,2018,24488.0,10413.0,44311.0,4221.0,4502.0,1418.0,26869.0,85382.0,7044.0,208648.0
20,2018,13167.0,4388.0,29013.0,4362.0,5058.0,585.0,23345.0,70692.0,5471.0,156081.0
21,2018,16106.0,4818.0,13330.0,274.0,1008.0,202.0,8673.0,22136.0,1452.0,67999.0
22,2018,25586.0,5718.0,31032.0,6267.0,1731.0,483.0,18672.0,38200.0,3642.0,131331.0
23,2018,1817.0,1314.0,3913.0,111.0,225.0,118.0,1962.0,8376.0,722.0,18558.0
24,2018,6657.0,2738.0,13567.0,1245.0,875.0,439.0,7313.0,38274.0,2589.0,73697.0
25,2018,9572.0,4194.0,17889.0,2232.0,2595.0,536.0,13168.0,46779.0,4281.0,101246.0
26,2018,1641.0,3095.0,3822.0,314.0,188.0,57.0,1819.0,9126.0,576.0,20638.0
27,2018,22490.0,5260.0,29264.0,4375.0,3911.0,798.0,19593.0,42078.0,4121.0,131890.0
28,2018,4681.0,2381.0,11442.0,179.0,478.0,537.0,4523.0,15956.0,1459.0,41636.0
29,2018,966.0,780.0,2672.0,14.0,147.0,26.0,1012.0,6877.0,439.0,12933.0
30,2018,14333.0,4236.0,11057.0,1134.0,1417.0,275.0,12557.0,19443.0,1110.0,65562.0
31,2018,14283.0,8248.0,22413.0,1180.0,1151.0,375.0,10847.0,24863.0,2475.0,85835.0
32,2018,5599.0,2144.0,9663.0,320.0,507.0,210.0,5511.0,19541.0,1511.0,45006.0
33,2018,10801.0,4950.0,9252.0,480.0,959.0,187.0,5648.0,16044.0,1060.0,49381.0
34,2018,2008.0,2645.0,5559.0,27.0,347.0,108.0,2095.0,15469.0,1035.0,29293.0
35,2018,13222.0,2830.0,5278.0,430.0,711.0,106.0,2838.0,6731.0,548.0,32694.0
36,2018,5864.0,3468.0,11645.0,163.0,687.0,179.0,6379.0,17217.0,1306.0,46908.0
37,2018,13584.0,4125.0,15509.0,474.0,1402.0,428.0,7383.0,32303.0,2737.0,77945.0
38,2018,38450.0,13609.0,34511.0,1784.0,2285.0,517.0,21680.0,48308.0,3965.0,165109.0
39,2018,14167.0,7013.0,15943.0,548.0,1130.0,336.0,8027.0,31432.0,2947.0,81543.0
40,2018,1935.0,617.0,1773.0,7.0,129.0,39.0,891.0,5098.0,429.0,10918.0
41,2018,1746.0,1421.0,3304.0,78.0,228.0,82.0,1572.0,6039.0,384.0,14854.0
42,2018,9187.0,2234.0,5980.0,416.0,661.0,120.0,4253.0,12101.0,1014.0,35966.0
1,2019,8876.0,4903.0,17079.0,720.0,1150.0,272.0,9761.0,27472.0,1755.0,71988.0
2,2019,49559.0,20559.0,100983.0,13119.0,14118.0,2479.0,81401.0,126754.0,12231.0,421203.0
3,2019,1794.0,687.0,4580.0,57.0,172.0,85.0,1836.0,8646.0,806.0,18663.0
4,2019,5129.0,1748.0,6723.0,100.0,321.0,84.0,3268.0,10855.0,1126.0,29354.0
5,2019,7744.0,2845.0,6271.0,230.0,579.0,136.0,3640.0,11649.0,658.0,33752.0
6,2019,1417.0,1070.0,2587.0,3.0,166.0,45.0,1061.0,5077.0,365.0,11791.0
7,2019,12296.0,4774.0,25264.0,1539.0,1506.0,695.0,14507.0,43207.0,3971.0,107759.0
8,2019,23737.0,13707.0,117474.0,31993.0,52376.0,5930.0,108536.0,246713.0,38756.0,639222.0
9,2019,15530.0,6522.0,26614.0,1546.0,2051.0,974.0,14363.0,48280.0,3107.0,118987.0
10,2019,26555.0,8861.0,23951.0,1901.0,2270.0,463.0,18054.0,35774.0,3097.0,120926.0
11,2019,1874.0,1906.0,5529.0,63.0,277.0,134.0,2081.0,14001.0,1276.0,27141.0
12,2019,1914.0,1458.0,2732.0,46.0,219.0,32.0,1208.0,4671.0,285.0,12565.0
13,2019,5173.0,1570.0,3736.0,65.0,368.0,82.0,3281.0,8342.0,643.0,23260.0
14,2019,2108.0,1091.0,5026.0,28.0,222.0,283.0,2426.0,7017.0,739.0,18940.0
15,2019,40101.0,12596.0,45568.0,8768.0,5992.0,1161.0,44273.0,92418.0,7070.0,257947.0
16,2019,18247.0,7895.0,89714.0,13695.0,3799.0,903.0,51311.0,44329.0,4908.0,234801.0
17,2019,26258.0,8868.0,37055.0,4554.0,3204.0,606.0,27224.0,61986.0,5088.0,174843.0
18,2019,4895.0,1882.0,4934.0,121.0,249.0,131.0,3751.0,11959.0,889.0,28811.0
19,2019,24675.0,10731.0,45176.0,4227.0,4503.0,1413.0,27869.0,86796.0,6932.0,212322.0
20,2019,13395.0,4408.0,29211.0,4737.0,4966.0,610.0,24354.0,71666.0,5486.0,158833.0
21,2019,17412.0,5779.0,15580.0,342.0,1040.0,227.0,9276.0,23164.0,1512.0,74332.0
22,2019,25998.0,5974.0,32036.0,7053.0,1691.0,494.0,18862.0,38829.0,3724.0,134661.0
23,2019,1873.0,1329.0,3969.0,90.0,219.0,111.0,2025.0,8549.0,736.0,18901.0
24,2019,6689.0,2614.0,13698.0,1206.0,799.0,437.0,7523.0,38941.0,2585.0,74492.0
25,2019,9389.0,4339.0,18337.0,2228.0,2280.0,550.0,13507.0,47304.0,4456.0,102390.0
26,2019,1712.0,2847.0,3829.0,313.0,187.0,76.0,1942.0,9210.0,602.0,20718.0
27,2019,22645.0,4998.0,29113.0,4862.0,3694.0,830.0,19658.0,42656.0,4051.0,132507.0
28,2019,4696.0,2351.0,11891.0,202.0,471.0,549.0,4928.0,15975.0,1473.0,42536.0
29,2019,1009.0,787.0,2643.0,15.0,148.0,25.0,1076.0,6933.0,449.0,13085.0
30,2019,14336.0,4335.0,11432.0,1120.0,1308.0,283.0,12258.0,19919.0,1145.0,66136.0
31,2019,14426.0,8337.0,23192.0,1184.0,1226.0,365.0,10942.0,25384.0,2540.0,87596.0
32,2019,7514.0,4613.0,11294.0,367.0,641.0,287.0,6217.0,25445.0,1851.0,58229.0
33,2019,10946.0,5230.0,9479.0,492.0,743.0,199.0,6038.0,16277.0,1054.0,50458.0
34,2019,1554.0,982.0,3847.0,19.0,212.0,58.0,1612.0,10707.0,641.0,19632.0
35,2019,13309.0,2829.0,5408.0,362.0,476.0,98.0,3268.0,6816.0,551.0,33117.0
36,2019,6009.0,3401.0,12077.0,153.0,648.0,196.0,6676.0,17150.0,1369.0,47679.0
37,2019,14137.0,4285.0,15602.0,491.0,1368.0,431.0,7454.0,32731.0,2703.0,79202.0
38,2019,38760.0,13720.0,34934.0,1784.0,2252.0,543.0,22012.0,49068.0,4361.0,167434.0
39,2019,14003.0,7035.0,16098.0,509.0,1136.0,371.0,8077.0,31999.0,2946.0,82174.0
40,2019,1908.0,639.0,1812.0,6.0,124.0,38.0,852.0,5127.0,439.0,10945.0
41,2019,1825.0,1502.0,3338.0,85.0,228.0,86.0,1603.0,6166.0,393.0,15226.0
42,2019,9251.0,2227.0,6038.0,436.0,649.0,93.0,4330.0,12074.0,1041.0,36139.0
1,2020,8795.0,4873.0,16345.0,787.0,1219.0,289.0,9658.0,27723.0,1617.0,71306.0
2,2020,49567.0,20683.0,94957.0,13512.0,13758.0,2476.0,77536.0,129270.0,11391.0,413150.0
3,2020,1774.0,662.0,4349.0,58.0,179.0,78.0,1731.0,8819.0,732.0,18382.0
4,2020,5317.0,1771.0,6698.0,99.0,310.0,96.0,2920.0,11054.0,968.0,29233.0
5,2020,7468.0,2900.0,5990.0,231.0,607.0,140.0,3370.0,11605.0,634.0,32945.0
6,2020,1426.0,1049.0,2537.0,7.0,164.0,40.0,1012.0,5035.0,337.0,11607.0
7,2020,12269.0,4703.0,22519.0,1450.0,1467.0,717.0,14075.0,43402.0,3803.0,104405.0
8,2020,23601.0,13390.0,110880.0,32304.0,52242.0,5993.0,105727.0,250956.0,38075.0,633168.0
9,2020,15764.0,6344.0,25814.0,1559.0,2030.0,980.0,14180.0,48680.0,2979.0,118330.0
10,2020,26183.0,8784.0,22897.0,2019.0,2258.0,460.0,17589.0,35994.0,2994.0,119178.0
11,2020,1900.0,1878.0,5418.0,68.0,258.0,130.0,1983.0,14128.0,1236.0,26999.0
12,2020,1890.0,1480.0,2632.0,66.0,206.0,31.0,1275.0,4686.0,261.0,12527.0
13,2020,5183.0,1590.0,3520.0,58.0,368.0,89.0,3282.0,8396.0,593.0,23079.0
14,2020,2225.0,1079.0,4527.0,17.0,217.0,294.0,2258.0,7006.0,652.0,18275.0
15,2020,40128.0,12790.0,44074.0,9273.0,5995.0,1198.0,44197.0,94514.0,6864.0,259033.0
16,2020,17630.0,8142.0,85960.0,13339.0,3764.0,919.0,52252.0,44860.0,4464.0,231330.0
17,2020,25578.0,9004.0,35940.0,4350.0,3164.0,638.0,26614.0,62465.0,4724.0,172477.0
18,2020,4960.0,2012.0,4914.0,113.0,232.0,126.0,3864.0,12000.0,865.0,29086.0
19,2020,24255.0,10684.0,44098.0,4031.0,4548.0,1404.0,28601.0,87980.0,6541.0,212142.0
20,2020,14222.0,4325.0,27324.0,5124.0,4902.0,581.0,24239.0,72454.0,5066.0,158237.0
21,2020,17292.0,5840.0,14562.0,383.0,1049.0,230.0,9230.0,23098.0,1504.0,73188.0
22,2020,25369.0,5985.0,30370.0,7233.0,1683.0,487.0,18945.0,39107.0,3597.0,132776.0
23,2020,1867.0,1384.0,3890.0,89.0,199.0,127.0,1947.0,8589.0,720.0,18812.0
