task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted,promoted_without_2020
36,FR,main,2014,2019,BE,OQ,1680,-0.02585821269472112,0.0006685130852757126,0.254,0.784,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1638.975,0.5541818181818182,False,False
36,FR,main,2014,2019,BE,RU,1680,-0.00447753576477411,2.0021473850162508e-05,0.84,0.552,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1638.975,0.932676923076923,False,False
37,FR,main,2014,2019,FZ,BE,1680,0.0033620682929054735,1.1295179962678148e-05,0.889,0.506,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.9542535211267605,False,False
37,FR,main,2014,2019,FZ,GI,1680,0.016099955173146607,0.000258885971507139,0.504,0.696,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.759529411764706,False,False
37,FR,main,2014,2019,FZ,JZ,1678,0.06009588118416298,0.0036064211982792527,0.013,0.99,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.312,False,False
37,FR,main,2014,2019,FZ,KZ,1680,-0.018820092899128116,0.00035355631023636924,0.438,0.738,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.759529411764706,False,False
37,FR,main,2014,2019,FZ,LZ,1680,0.030928256277856836,0.0009561301838881819,0.221,0.882,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.5287499999999999,False,False
37,FR,main,2014,2019,FZ,MN,1680,0.024027920635131705,0.0005759771818135695,0.308,0.812,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.616,False,False
37,FR,main,2014,2019,FZ,OQ,1680,-0.015649790606031833,0.0002443622770951226,0.494,0.706,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.759529411764706,False,False
37,FR,main,2014,2019,FZ,RU,1680,0.04119783842704117,0.0016923823766157309,0.091,0.918,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1632.266,0.49263157894736836,False,False
38,FR,main,2014,2019,GI,BE,1680,0.038694061292395165,0.0014936710170128098,0.103,0.918,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.49263157894736836,False,False
38,FR,main,2014,2019,GI,FZ,1680,0.002519161571649331,6.338277208750576e-06,0.925,0.538,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.9542535211267605,False,False
38,FR,main,2014,2019,GI,JZ,1678,-0.015508034116274216,0.00024049316205965177,0.523,0.686,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.759529411764706,False,False
38,FR,main,2014,2019,GI,KZ,1680,0.03198648970042639,0.0010229013153093547,0.185,0.872,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.5287499999999999,False,False
38,FR,main,2014,2019,GI,LZ,1680,-0.009720187115799805,9.437604215012385e-05,0.679,0.658,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.8576842105263158,False,False
38,FR,main,2014,2019,GI,MN,1680,-0.02759155489866627,0.0007612562251656518,0.224,0.876,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.5287499999999999,False,False
38,FR,main,2014,2019,GI,OQ,1680,0.027238661597327185,0.0007418123545505084,0.23,0.882,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.5287499999999999,False,False
38,FR,main,2014,2019,GI,RU,1680,-0.010769646946137745,0.00011595408229758686,0.626,0.692,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode22,1611.367,0.8194909090909092,False,False
39,FR,main,2014,2019,JZ,BE,1679,-0.027501937369922402,0.0007563366421028395,0.235,0.858,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.5287499999999999,False,False
39,FR,main,2014,2019,JZ,FZ,1679,-0.016429478801382347,0.000269550267002705,0.508,0.738,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.759529411764706,False,False
39,FR,main,2014,2019,JZ,GI,1679,0.031167841271667787,0.0009714082993197426,0.22,0.888,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.5287499999999999,False,False
39,FR,main,2014,2019,JZ,KZ,1679,0.04567895043285447,0.002086564448099071,0.057,0.9,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.49263157894736836,False,False
39,FR,main,2014,2019,JZ,LZ,1679,0.01433251957732784,0.00020541365111048648,0.529,0.644,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.759529411764706,False,False
39,FR,main,2014,2019,JZ,MN,1679,0.04734776685726952,0.0022319110008925946,0.051,0.98,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.49263157894736836,False,False
39,FR,main,2014,2019,JZ,OQ,1679,0.03475726197239032,0.0012013177066851899,0.129,0.898,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.49263157894736836,False,False
39,FR,main,2014,2019,JZ,RU,1679,0.034827960002309755,0.0012110391148645316,0.153,0.952,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2228.437,0.501,False,False
40,FR,main,2014,2019,KZ,BE,1680,0.030283008757016394,0.0009166059783900504,0.199,0.866,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.5287499999999999,False,False
40,FR,main,2014,2019,KZ,FZ,1680,0.004676112668380139,2.1826545273717635e-05,0.842,0.55,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.932676923076923,False,False
40,FR,main,2014,2019,KZ,GI,1680,0.031382640498320735,0.000984644676011226,0.214,0.864,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.5287499999999999,False,False
40,FR,main,2014,2019,KZ,JZ,1678,-0.0017978343570846378,3.232167783195905e-06,0.941,0.52,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.9542535211267605,False,False
40,FR,main,2014,2019,KZ,LZ,1680,-0.024180028785306118,0.0005812744924926783,0.281,0.786,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.5780571428571429,False,False
40,FR,main,2014,2019,KZ,MN,1680,-0.06003877955609149,0.0035958275244073468,0.013,0.946,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.312,False,False
40,FR,main,2014,2019,KZ,OQ,1680,0.009113801219208517,8.30132974544151e-05,0.698,0.556,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.8664827586206897,False,False
40,FR,main,2014,2019,KZ,RU,1680,-0.03159155408982378,0.0009979265555717376,0.167,0.782,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1631.418,0.501,False,False
41,FR,main,2014,2019,LZ,BE,1680,0.015390393178733086,0.00023681119555463148,0.52,0.782,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.759529411764706,False,False
41,FR,main,2014,2019,LZ,FZ,1680,-0.01837395669866773,0.00033745163365439534,0.443,0.764,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.759529411764706,False,False
41,FR,main,2014,2019,LZ,GI,1680,-0.024718890114293374,0.0006103380469366648,0.331,0.808,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.6441081081081081,False,False
41,FR,main,2014,2019,LZ,JZ,1678,-0.015656838136858753,0.00024512567411161257,0.506,0.752,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.759529411764706,False,False
41,FR,main,2014,2019,LZ,KZ,1680,-0.018647241955778673,0.0003456979869627119,0.459,0.684,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.759529411764706,False,False
41,FR,main,2014,2019,LZ,MN,1680,0.017883880067860177,0.0003197538982824266,0.465,0.706,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.759529411764706,False,False
41,FR,main,2014,2019,LZ,OQ,1680,-0.013149882190772795,0.00017272627083386727,0.563,0.728,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.7648301886792451,False,False
41,FR,main,2014,2019,LZ,RU,1680,-0.02060792063424105,0.0004246782184272879,0.38,0.728,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1662.493,0.72,False,False
42,FR,main,2014,2019,MN,BE,1680,0.03361479720485444,0.0011294484321054954,0.13,0.914,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.49263157894736836,False,False
42,FR,main,2014,2019,MN,FZ,1680,-0.02542841273004337,0.0006450767729869744,0.273,0.868,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.5780571428571429,False,False
42,FR,main,2014,2019,MN,GI,1680,0.05011327714050354,0.002511216259104332,0.052,0.974,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.49263157894736836,False,False
42,FR,main,2014,2019,MN,JZ,1678,-0.04722126293464267,0.0022198282038323747,0.041,0.944,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.49263157894736836,False,False
42,FR,main,2014,2019,MN,KZ,1680,-0.015846851185050137,0.0002505077120985577,0.538,0.69,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.759529411764706,False,False
42,FR,main,2014,2019,MN,LZ,1680,0.038307689815685,0.0014671153964845862,0.101,0.948,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.49263157894736836,False,False
42,FR,main,2014,2019,MN,OQ,1680,0.0025919945089312724,6.6763014038295765e-06,0.917,0.548,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.9542535211267605,False,False
42,FR,main,2014,2019,MN,RU,1680,-0.006996877018721981,4.8833881770682375e-05,0.775,0.596,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1629.02,0.93,False,False
43,FR,main,2014,2019,OQ,BE,1680,0.07098138324221753,0.005037346465429082,0.005,0.986,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.312,False,False
43,FR,main,2014,2019,OQ,FZ,1680,0.0062895569232730986,3.946909835961243e-05,0.807,0.63,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.932676923076923,False,False
43,FR,main,2014,2019,OQ,GI,1680,0.01914108784848864,0.0003663158973467029,0.43,0.762,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.759529411764706,False,False
43,FR,main,2014,2019,OQ,JZ,1678,-0.0461462867745403,0.0021161650860828107,0.055,0.948,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.49263157894736836,False,False
43,FR,main,2014,2019,OQ,KZ,1680,-0.007669410371777097,5.8785811023587264e-05,0.757,0.576,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.9237966101694914,False,False
43,FR,main,2014,2019,OQ,LZ,1680,-0.03220452843171062,0.0010359732964559942,0.167,0.862,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.501,False,False
43,FR,main,2014,2019,OQ,MN,1680,-0.03877766372925756,0.0014942768249720517,0.092,0.906,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.49263157894736836,False,False
43,FR,main,2014,2019,OQ,RU,1680,-0.013390441145744891,0.00017784009255195077,0.55,0.674,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1609.486,0.7615384615384616,False,False
44,FR,main,2014,2019,RU,BE,1680,0.04006371798649894,0.0016029516302576985,0.079,0.912,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.49263157894736836,False,False
44,FR,main,2014,2019,RU,FZ,1680,-0.03978468720707204,0.0015782708306626425,0.084,0.876,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.49263157894736836,False,False
44,FR,main,2014,2019,RU,GI,1680,0.044374249305797836,0.001968544099806846,0.068,0.934,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.49263157894736836,False,False
44,FR,main,2014,2019,RU,JZ,1678,-0.013300652373597968,0.00017659853122664604,0.594,0.664,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.792,False,False
44,FR,main,2014,2019,RU,KZ,1680,0.03676980078727293,0.0013518831407585141,0.144,0.82,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.501,False,False
44,FR,main,2014,2019,RU,LZ,1680,0.005745077937875986,3.3005285208553836e-05,0.804,0.612,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.932676923076923,False,False
44,FR,main,2014,2019,RU,MN,1680,0.036965198167682074,0.001363009377580271,0.127,0.914,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.49263157894736836,False,False
44,FR,main,2014,2019,RU,OQ,1680,0.002304004260451825,5.265098026341342e-06,0.931,0.536,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1647.758,0.9542535211267605,False,False
45,FR,main,2015,2020,BE,FZ,1680,-0.0027425634221698303,7.515535804247797e-06,0.92,0.554,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.9462857142857144,False,False
45,FR,main,2015,2020,BE,GI,1680,0.00010323165869519091,1.0655680449112026e-08,0.995,0.504,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.995,False,False
45,FR,main,2015,2020,BE,JZ,1678,-0.004775441728281482,2.2799602465095603e-05,0.833,0.544,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.8978823529411765,False,False
45,FR,main,2015,2020,BE,KZ,1680,0.0061094659288302156,3.7317401566761e-05,0.783,0.562,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.8739692307692307,False,False
45,FR,main,2015,2020,BE,LZ,1680,0.02415135379972333,0.0005832873785925896,0.299,0.87,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.598,False,False
45,FR,main,2015,2020,BE,MN,1680,-0.02805113222994971,0.0007851396798258525,0.228,0.834,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.598,False,False
45,FR,main,2015,2020,BE,OQ,1680,-0.05562983177991318,0.003093244989030519,0.015,0.982,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.27,False,False
45,FR,main,2015,2020,BE,RU,1680,-0.032649019751068487,0.0010651969695242292,0.189,0.888,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1616.285,0.54432,False,False
46,FR,main,2015,2020,FZ,BE,1680,-0.01318328284520398,0.00017365757373288826,0.596,0.724,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.7946666666666666,False,False
46,FR,main,2015,2020,FZ,GI,1680,0.025277596373627864,0.0006385951360050601,0.294,0.78,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.598,False,False
46,FR,main,2015,2020,FZ,JZ,1678,0.01873804371107246,0.0003500669952044566,0.422,0.844,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.7000851063829788,False,False
46,FR,main,2015,2020,FZ,KZ,1680,0.00040111058737105076,1.6076280739962812e-07,0.98,0.524,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.9938028169014085,False,False
46,FR,main,2015,2020,FZ,LZ,1680,0.03555082467635032,0.0012630193821451252,0.124,0.948,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.5279999999999999,False,False
46,FR,main,2015,2020,FZ,MN,1680,0.021651371626593294,0.00046801199194568266,0.359,0.764,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.6627692307692308,False,False
46,FR,main,2015,2020,FZ,OQ,1680,0.007954530368806445,6.315249280264279e-05,0.72,0.606,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.8331428571428572,False,False
46,FR,main,2015,2020,FZ,RU,1680,0.02753871118943324,0.0007565740092415618,0.234,0.838,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1601.454,0.598,False,False
47,FR,main,2015,2020,GI,BE,1680,0.00905640218132614,8.20099923077855e-05,0.715,0.63,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.8331428571428572,False,False
47,FR,main,2015,2020,GI,FZ,1680,0.0331808665312357,0.0011003465948453695,0.147,0.898,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.5279999999999999,False,False
47,FR,main,2015,2020,GI,JZ,1678,-0.0241098040426298,0.000581278822072373,0.317,0.792,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.6006315789473685,False,False
47,FR,main,2015,2020,GI,KZ,1680,0.025109236758037834,0.0006303620178805813,0.299,0.83,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.598,False,False
47,FR,main,2015,2020,GI,LZ,1680,0.004273888035117607,1.8232240607818362e-05,0.848,0.582,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.8978823529411765,False,False
47,FR,main,2015,2020,GI,MN,1680,-0.01634790186629105,0.00026700656089539976,0.477,0.73,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.7023673469387754,False,False
47,FR,main,2015,2020,GI,OQ,1680,0.01825514207317963,0.00033324579465632276,0.441,0.782,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.7000851063829788,False,False
47,FR,main,2015,2020,GI,RU,1680,-0.026837418206344638,0.0007201570092687515,0.269,0.8,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,1599.574,0.598,False,False
48,FR,main,2015,2020,JZ,BE,1679,-0.015475555326035777,0.00023945436776295903,0.521,0.73,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2250.879,0.7213846153846154,False,False
48,FR,main,2015,2020,JZ,FZ,1679,-0.017625321639192976,0.00030972972240062013,0.456,0.696,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2250.879,0.7000851063829788,False,False
48,FR,main,2015,2020,JZ,GI,1679,0.039728876805558436,0.0015783695934349362,0.104,0.952,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2250.879,0.5279999999999999,False,False
48,FR,main,2015,2020,JZ,KZ,1679,0.03309078998038072,0.0010948527103131767,0.154,0.804,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2250.879,0.5279999999999999,False,False
48,FR,main,2015,2020,JZ,LZ,1679,0.025154409081700135,0.0006327145419964264,0.253,0.788,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2250.879,0.598,False,False
48,FR,main,2015,2020,JZ,MN,1679,0.033303290009095765,0.0011080399414533648,0.151,0.906,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode23,2250.879,0.5279999999999999,False,False
