task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted
9,FR,main,2011,2016,BE,JZ,840,-0.045621199582756955,0.002081291835642096,0.207,0.93,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.7168695652173913,False
9,FR,main,2011,2016,BE,KZ,840,0.03035308918031639,0.0009194293259813247,0.407,0.784,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.8499512195121951,False
9,FR,main,2011,2016,BE,LZ,840,0.059074442165211266,0.0034889696556641425,0.103,0.986,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.618,False
9,FR,main,2011,2016,BE,MN,840,0.0036149398661421556,1.3050379743861917e-05,0.913,0.534,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.9662608695652174,False
9,FR,main,2011,2016,BE,OQ,840,-0.060804440956712044,0.0036903574475544154,0.103,0.902,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.618,False
9,FR,main,2011,2016,BE,RU,840,0.020082333978578844,0.0004019279954244892,0.562,0.67,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1276.874,0.909391304347826,False
10,FR,main,2011,2016,FZ,BE,840,-0.010232896402484815,0.00010471213662743839,0.742,0.638,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.9336393442622952,False
10,FR,main,2011,2016,FZ,GI,840,0.05505958131017738,0.0029882190784453755,0.137,0.914,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.7168695652173913,False
10,FR,main,2011,2016,FZ,JZ,840,0.035828157228852686,0.0012730469954358448,0.293,0.832,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.774,False
10,FR,main,2011,2016,FZ,KZ,840,-0.013372059897734878,0.00017873091473774583,0.731,0.628,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.9336393442622952,False
10,FR,main,2011,2016,FZ,LZ,840,0.07086411509922202,0.0050191375778319,0.047,0.98,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.384,False
10,FR,main,2011,2016,FZ,MN,840,0.019370915076927453,0.00037259228260344557,0.558,0.684,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.909391304347826,False
10,FR,main,2011,2016,FZ,OQ,840,-0.01726058394899524,0.00029768989704026527,0.645,0.694,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.9336393442622952,False
10,FR,main,2011,2016,FZ,RU,840,0.10581449854162717,0.011189666111442564,0.002,0.994,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1288.361,0.07200000000000001,False
11,FR,main,2011,2016,GI,BE,840,0.04431782770333892,0.0019525764200042373,0.197,0.898,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False
11,FR,main,2011,2016,GI,FZ,840,0.002304313451461759,5.233951996364006e-06,0.952,0.532,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.9792,False
11,FR,main,2011,2016,GI,JZ,840,0.044025777954006085,0.0019344801972197567,0.189,0.868,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False
11,FR,main,2011,2016,GI,KZ,840,0.050776985548593556,0.0025729055179529725,0.176,0.898,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False
11,FR,main,2011,2016,GI,LZ,840,0.014791746229702585,0.00021858063101476422,0.679,0.672,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.9336393442622952,False
11,FR,main,2011,2016,GI,MN,840,0.011009217405653637,0.00012120251857716813,0.742,0.62,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.9336393442622952,False
11,FR,main,2011,2016,GI,OQ,840,0.046002852534843486,0.002114053529385318,0.216,0.894,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.7168695652173913,False
11,FR,main,2011,2016,GI,RU,840,0.023941843701500043,0.0005727096840898449,0.5,0.76,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1167.206,0.8571428571428571,False
12,FR,main,2011,2016,JZ,BE,840,-0.028361138413206866,0.000804353393078161,0.382,0.76,a6f8a5b2a34f17fac028518bf7955f7d8931c7a498b0af57b1afae5eb62c742e,3665f531c33103d106859fdaccc27aaa9de88a36,hpcnode05,1180.131,0.8499512195121951,False
