region_id,observation_year,sector_a10,sector_births,country,source_label,region_name,region_level,flag_target_concept,meta_region_system,meta_source_label,mask_sector_births,mask_sector_supported,mask_complete_sector_vector,business_sector_total,sector_share,sector_growth_1y,available_for_forecast_year
2816,2022,RU,124.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1015.0,0.12216748768472907,0.1272727272727272,2023
2816,2023,BE,116.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.12121212121212122,0.2210526315789474,2024
2816,2023,FZ,81.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.08463949843260188,-0.11956521739130432,2024
2816,2023,GI,261.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.2727272727272727,-0.10616438356164382,2024
2816,2023,JZ,37.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.038662486938349006,0.0,2024
2816,2023,KZ,45.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.047021943573667714,0.04651162790697683,2024
2816,2023,LZ,34.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.035527690700104496,-0.2272727272727273,2024
2816,2023,MN,194.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.2027168234064786,0.043010752688172005,2024
2816,2023,OQ,77.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.08045977011494253,-0.2450980392156863,2024
2816,2023,RU,112.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,957.0,0.11703239289446186,-0.09677419354838712,2024
2816,2024,BE,159.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.13097199341021418,0.3706896551724137,2025
2816,2024,FZ,111.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.0914332784184514,0.37037037037037046,2025
2816,2024,GI,332.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.27347611202635913,0.27203065134099624,2025
2816,2024,JZ,26.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.0214168039538715,-0.29729729729729726,2025
2816,2024,KZ,43.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.03542009884678748,-0.0444444444444444,2025
2816,2024,LZ,66.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.054365733113673806,0.9411764705882353,2025
2816,2024,MN,238.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.19604612850082373,0.2268041237113403,2025
2816,2024,OQ,105.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.08649093904448106,0.36363636363636354,2025
2816,2024,RU,134.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1214.0,0.11037891268533773,0.1964285714285714,2025
2816,2025,BE,189.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.15428571428571428,0.18867924528301883,2026
2816,2025,FZ,89.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.07265306122448979,-0.19819819819819817,2026
2816,2025,GI,309.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.2522448979591837,-0.06927710843373491,2026
2816,2025,JZ,36.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.029387755102040815,0.3846153846153846,2026
2816,2025,KZ,44.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.035918367346938776,0.023255813953488413,2026
2816,2025,LZ,53.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.04326530612244898,-0.19696969696969702,2026
2816,2025,MN,265.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.2163265306122449,0.11344537815126055,2026
2816,2025,OQ,109.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.08897959183673469,0.03809523809523818,2026
2816,2025,RU,131.0,FR,SIDE/SIRENE,Saint-Lô,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1225.0,0.10693877551020409,-0.02238805970149249,2026
2817,2012,BE,40.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.042689434364994665,,2013
2817,2012,FZ,173.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.18463180362860193,,2013
2817,2012,GI,250.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.26680896478121663,,2013
2817,2012,JZ,36.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.0384204909284952,,2013
2817,2012,KZ,24.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.025613660618996798,,2013
2817,2012,LZ,24.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.025613660618996798,,2013
2817,2012,MN,188.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.2006403415154749,,2013
2817,2012,OQ,69.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.0736392742796158,,2013
2817,2012,RU,133.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,937.0,0.14194236926360726,,2013
2817,2013,BE,42.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.0455531453362256,0.050000000000000044,2014
2817,2013,FZ,139.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.15075921908893708,-0.19653179190751446,2014
2817,2013,GI,274.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.29718004338394793,0.09600000000000009,2014
2817,2013,JZ,32.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.03470715835140998,-0.11111111111111116,2014
2817,2013,KZ,16.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.01735357917570499,-0.33333333333333337,2014
2817,2013,LZ,26.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.028199566160520606,0.08333333333333326,2014
2817,2013,MN,174.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.18872017353579176,-0.07446808510638303,2014
2817,2013,OQ,90.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.09761388286334056,0.30434782608695654,2014
2817,2013,RU,129.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,922.0,0.1399132321041215,-0.03007518796992481,2014
2817,2014,BE,54.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.05325443786982249,0.2857142857142858,2015
2817,2014,FZ,165.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.16272189349112426,0.18705035971223016,2015
2817,2014,GI,326.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.3214990138067061,0.1897810218978102,2015
2817,2014,JZ,40.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.03944773175542406,0.25,2015
2817,2014,KZ,23.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.022682445759368838,0.4375,2015
2817,2014,LZ,33.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.03254437869822485,0.26923076923076916,2015
2817,2014,MN,161.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.15877712031558186,-0.07471264367816088,2015
2817,2014,OQ,93.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.09171597633136094,0.03333333333333344,2015
2817,2014,RU,119.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1014.0,0.11735700197238659,-0.07751937984496127,2015
2817,2015,BE,56.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.05919661733615222,0.03703703703703698,2016
2817,2015,FZ,128.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.13530655391120508,-0.22424242424242424,2016
2817,2015,GI,284.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.30021141649048627,-0.1288343558282209,2016
2817,2015,JZ,35.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.03699788583509514,-0.125,2016
2817,2015,KZ,27.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.02854122621564482,0.17391304347826098,2016
2817,2015,LZ,24.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.02536997885835095,-0.2727272727272727,2016
2817,2015,MN,190.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.20084566596194503,0.18012422360248448,2016
2817,2015,OQ,94.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.09936575052854123,0.010752688172043001,2016
2817,2015,RU,108.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,946.0,0.11416490486257928,-0.09243697478991597,2016
2817,2016,BE,60.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.061037639877924724,0.0714285714285714,2017
2817,2016,FZ,128.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.13021363173957273,0.0,2017
2817,2016,GI,313.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.31841302136317395,0.102112676056338,2017
2817,2016,JZ,31.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.03153611393692777,-0.11428571428571432,2017
2817,2016,KZ,30.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.030518819938962362,0.11111111111111116,2017
2817,2016,LZ,35.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.03560528992878942,0.45833333333333326,2017
2817,2016,MN,166.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.1688708036622584,-0.12631578947368416,2017
2817,2016,OQ,118.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.12004069175991862,0.25531914893617014,2017
2817,2016,RU,102.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,983.0,0.10376398779247202,-0.05555555555555558,2017
2817,2017,BE,47.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.04459203036053131,-0.21666666666666667,2018
2817,2017,FZ,154.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.1461100569259962,0.203125,2018
2817,2017,GI,352.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.33396584440227706,0.12460063897763574,2018
2817,2017,JZ,35.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.03320683111954459,0.12903225806451624,2018
2817,2017,KZ,50.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.04743833017077799,0.6666666666666667,2018
2817,2017,LZ,29.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.027514231499051234,-0.17142857142857137,2018
2817,2017,MN,190.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.18026565464895636,0.14457831325301207,2018
2817,2017,OQ,87.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.0825426944971537,-0.2627118644067796,2018
2817,2017,RU,110.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1054.0,0.10436432637571158,0.07843137254901955,2018
2817,2018,BE,67.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.058260869565217394,0.42553191489361697,2019
2817,2018,FZ,132.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.11478260869565217,-0.1428571428571429,2019
2817,2018,GI,392.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.3408695652173913,0.11363636363636354,2019
2817,2018,JZ,44.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.03826086956521739,0.2571428571428571,2019
2817,2018,KZ,35.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.030434782608695653,-0.30000000000000004,2019
2817,2018,LZ,42.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.036521739130434785,0.4482758620689655,2019
2817,2018,MN,185.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.1608695652173913,-0.02631578947368418,2019
2817,2018,OQ,133.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.11565217391304349,0.5287356321839081,2019
2817,2018,RU,120.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1150.0,0.10434782608695652,0.09090909090909083,2019
2817,2019,BE,78.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.05752212389380531,0.16417910447761197,2020
2817,2019,FZ,166.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.1224188790560472,0.25757575757575757,2020
2817,2019,GI,439.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.32374631268436577,0.11989795918367352,2020
2817,2019,JZ,60.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.04424778761061947,0.36363636363636354,2020
2817,2019,KZ,45.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.033185840707964605,0.2857142857142858,2020
2817,2019,LZ,65.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.04793510324483776,0.5476190476190477,2020
2817,2019,MN,243.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.17920353982300885,0.3135135135135134,2020
2817,2019,OQ,110.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.08112094395280237,-0.17293233082706772,2020
2817,2019,RU,150.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1356.0,0.11061946902654868,0.25,2020
2817,2020,BE,91.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.06472261735419631,0.16666666666666674,2021
2817,2020,FZ,143.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.10170697012802275,-0.13855421686746983,2021
2817,2020,GI,512.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.36415362731152207,0.16628701594533024,2021
2817,2020,JZ,71.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.050497866287339974,0.18333333333333335,2021
2817,2020,KZ,51.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.03627311522048364,0.1333333333333333,2021
2817,2020,LZ,57.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.04054054054054054,-0.12307692307692308,2021
2817,2020,MN,259.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.18421052631578946,0.06584362139917688,2021
2817,2020,OQ,90.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.06401137980085349,-0.18181818181818177,2021
2817,2020,RU,132.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1406.0,0.09388335704125178,-0.12,2021
2817,2021,BE,112.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.07048458149779736,0.23076923076923084,2022
2817,2021,FZ,155.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.09754562617998741,0.08391608391608396,2022
2817,2021,GI,512.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.3222152297042165,0.0,2022
2817,2021,JZ,52.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.032724984266834484,-0.2676056338028169,2022
2817,2021,KZ,45.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.028319697923222153,-0.11764705882352944,2022
2817,2021,LZ,73.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.045940843297671494,0.2807017543859649,2022
2817,2021,MN,301.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.1894273127753304,0.16216216216216206,2022
2817,2021,OQ,123.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.07740717432347388,0.3666666666666667,2022
2817,2021,RU,216.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1589.0,0.13593455003146634,0.6363636363636365,2022
2817,2022,BE,158.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.08992601024473534,0.4107142857142858,2023
2817,2022,FZ,172.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.09789413773477519,0.10967741935483866,2023
2817,2022,GI,492.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.280022766078543,-0.0390625,2023
2817,2022,JZ,87.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.04951622083096187,0.6730769230769231,2023
2817,2022,KZ,52.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.029595902105862264,0.15555555555555545,2023
2817,2022,LZ,53.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.03016505406943654,-0.273972602739726,2023
2817,2022,MN,380.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.21627774615822423,0.2624584717607974,2023
2817,2022,OQ,127.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.07228229937393284,0.03252032520325199,2023
2817,2022,RU,236.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1757.0,0.13431986340352875,0.09259259259259256,2023
2817,2023,BE,174.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.09863945578231292,0.10126582278481022,2024
2817,2023,FZ,158.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.08956916099773243,-0.08139534883720934,2024
2817,2023,GI,508.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.28798185941043086,0.03252032520325199,2024
2817,2023,JZ,94.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.05328798185941043,0.08045977011494254,2024
2817,2023,KZ,45.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.025510204081632654,-0.13461538461538458,2024
2817,2023,LZ,41.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.023242630385487528,-0.2264150943396226,2024
2817,2023,MN,411.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.23299319727891157,0.08157894736842097,2024
2817,2023,OQ,128.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.07256235827664399,0.007874015748031482,2024
2817,2023,RU,205.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1764.0,0.11621315192743764,-0.1313559322033898,2024
2817,2024,BE,224.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.12240437158469945,0.28735632183908044,2025
2817,2024,FZ,162.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.08852459016393442,0.025316455696202445,2025
2817,2024,GI,498.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.2721311475409836,-0.019685039370078705,2025
2817,2024,JZ,95.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.05191256830601093,0.010638297872340496,2025
2817,2024,KZ,50.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.0273224043715847,0.11111111111111116,2025
2817,2024,LZ,60.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.03278688524590164,0.46341463414634143,2025
2817,2024,MN,395.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.21584699453551912,-0.038929440389294356,2025
2817,2024,OQ,136.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.07431693989071038,0.0625,2025
2817,2024,RU,210.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,1830.0,0.11475409836065574,0.024390243902439046,2025
2817,2025,BE,179.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,2025.0,0.08839506172839506,-0.2008928571428571,2026
2817,2025,FZ,176.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,2025.0,0.08691358024691358,0.08641975308641969,2026
2817,2025,GI,609.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,2025.0,0.30074074074074075,0.22289156626506035,2026
2817,2025,JZ,98.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,2025.0,0.04839506172839506,0.03157894736842115,2026
2817,2025,KZ,57.0,FR,SIDE/SIRENE,Vernon-Gisors,ZE2020,establishment_creation,ZE2020,SIDE,1,1,1,2025.0,0.028148148148148148,0.1399999999999999,2026
