zone_id,target_year,y,side_lag_1,growth_1y
CR21,2015,2945.0,,
CR21,2016,3010.0,2945.0,0.0220713073005093
CR21,2017,2960.0,3010.0,-0.0166112956810631
CR21,2018,3325.0,2960.0,0.1233108108108108
CR21,2019,3680.0,3325.0,0.106766917293233
CR21,2020,3370.0,3680.0,-0.0842391304347826
CR21,2021,3670.0,3370.0,0.0890207715133531
CR21,2022,3890.0,3670.0,0.0599455040871934
CR21,2023,4030.0,3890.0,0.0359897172236503
CR21,2024,3680.0,4030.0,-0.086848635235732
CR21,2025,3200.0,3680.0,-0.1304347826086956
CR22,2015,1455.0,,
CR22,2016,1705.0,1455.0,0.1718213058419244
CR22,2017,1635.0,1705.0,-0.0410557184750733
CR22,2018,1885.0,1635.0,0.1529051987767584
CR22,2019,2220.0,1885.0,0.1777188328912466
CR22,2020,2170.0,2220.0,-0.0225225225225225
CR22,2021,2460.0,2170.0,0.1336405529953917
CR22,2022,2825.0,2460.0,0.1483739837398374
CR22,2023,2870.0,2825.0,0.015929203539823
CR22,2024,2655.0,2870.0,-0.0749128919860627
CR22,2025,2350.0,2655.0,-0.1148775894538606
CR23,2015,21365.0,,
CR23,2016,23355.0,21365.0,0.093142990872923
CR23,2017,23720.0,23355.0,0.0156283451081138
CR23,2018,25410.0,23720.0,0.0712478920741989
CR23,2019,29420.0,25410.0,0.1578118850846123
CR23,2020,27680.0,29420.0,-0.0591434398368456
CR23,2021,30645.0,27680.0,0.1071170520231213
CR23,2022,32080.0,30645.0,0.0468265622450644
CR23,2023,33880.0,32080.0,0.0561097256857855
CR23,2024,31550.0,33880.0,-0.0687721369539551
CR23,2025,27585.0,31550.0,-0.1256735340729001
CR24,2015,3120.0,,
CR24,2016,3165.0,3120.0,0.0144230769230769
CR24,2017,3300.0,3165.0,0.0426540284360189
CR24,2018,3415.0,3300.0,0.0348484848484848
CR24,2019,3825.0,3415.0,0.1200585651537335
CR24,2020,3735.0,3825.0,-0.0235294117647058
CR24,2021,4090.0,3735.0,0.0950468540829986
CR24,2022,4255.0,4090.0,0.0403422982885085
CR24,2023,3920.0,4255.0,-0.0787309048178613
CR24,2024,3760.0,3920.0,-0.0408163265306122
CR24,2025,3250.0,3760.0,-0.1356382978723404
CR25,2015,3850.0,,
CR25,2016,3955.0,3850.0,0.0272727272727272
CR25,2017,4010.0,3955.0,0.0139064475347661
CR25,2018,4290.0,4010.0,0.0698254364089775
CR25,2019,4825.0,4290.0,0.1247086247086247
CR25,2020,4800.0,4825.0,-0.005181347150259
CR25,2021,5175.0,4800.0,0.078125
CR25,2022,5215.0,5175.0,0.0077294685990338
CR25,2023,5555.0,5215.0,0.0651965484180249
CR25,2024,5100.0,5555.0,-0.0819081908190819
CR25,2025,4440.0,5100.0,-0.1294117647058823
CR26,2015,9880.0,,
CR26,2016,10720.0,9880.0,0.0850202429149797
CR26,2017,11315.0,10720.0,0.0555037313432835
CR26,2018,13240.0,11315.0,0.170128148475475
CR26,2019,14920.0,13240.0,0.1268882175226586
CR26,2020,14520.0,14920.0,-0.0268096514745308
CR26,2021,16270.0,14520.0,0.1205234159779614
CR26,2022,18125.0,16270.0,0.1140135218192993
CR26,2023,18730.0,18125.0,0.0333793103448275
CR26,2024,16175.0,18730.0,-0.1364121729845168
CR26,2025,13235.0,16175.0,-0.1817619783616692
CR27,2015,2140.0,,
CR27,2016,2280.0,2140.0,0.0654205607476635
CR27,2017,2280.0,2280.0,0.0
CR27,2018,2565.0,2280.0,0.125
CR27,2019,2920.0,2565.0,0.138401559454191
CR27,2020,2945.0,2920.0,0.0085616438356164
CR27,2021,3235.0,2945.0,0.098471986417657
CR27,2022,3370.0,3235.0,0.0417310664605873
CR27,2023,3575.0,3370.0,0.0608308605341246
CR27,2024,3215.0,3575.0,-0.1006993006993007
CR27,2025,2710.0,3215.0,-0.1570762052877138
CR28,2015,2885.0,,
CR28,2016,2950.0,2885.0,0.022530329289428
CR28,2017,2935.0,2950.0,-0.0050847457627118
CR28,2018,3235.0,2935.0,0.1022146507666098
CR28,2019,3435.0,3235.0,0.061823802163833
CR28,2020,3545.0,3435.0,0.032023289665211
CR28,2021,3960.0,3545.0,0.1170662905500705
CR28,2022,4085.0,3960.0,0.0315656565656565
CR28,2023,4240.0,4085.0,0.0379436964504283
CR28,2024,3950.0,4240.0,-0.0683962264150943
CR28,2025,3415.0,3950.0,-0.1354430379746835
CR29,2015,13805.0,,
CR29,2016,14510.0,13805.0,0.0510684534588917
CR29,2017,14900.0,14510.0,0.0268780151619572
CR29,2018,17210.0,14900.0,0.1550335570469798
CR29,2019,20045.0,17210.0,0.1647298082510168
CR29,2020,20330.0,20045.0,0.0142180094786729
CR29,2021,22795.0,20330.0,0.1212493851451057
CR29,2022,24670.0,22795.0,0.0822548804562404
CR29,2023,26325.0,24670.0,0.0670855289825699
CR29,2024,22515.0,26325.0,-0.1447293447293447
CR29,2025,18550.0,22515.0,-0.1761048190095492
CR30,2015,3400.0,,
CR30,2016,3340.0,3400.0,-0.0176470588235294
CR30,2017,3290.0,3340.0,-0.0149700598802395
CR30,2018,3655.0,3290.0,0.1109422492401215
CR30,2019,3835.0,3655.0,0.0492476060191518
CR30,2020,3940.0,3835.0,0.0273794002607561
CR30,2021,4385.0,3940.0,0.1129441624365482
CR30,2022,4685.0,4385.0,0.0684150513112884
CR30,2023,5070.0,4685.0,0.0821771611526147
CR30,2024,4295.0,5070.0,-0.1528599605522682
