zone_id,target_year,a10,jobs,jobs_suppressed
CR12,2012,GI,69.7,0
CR12,2012,JZ,5.4,0
CR12,2012,KZ,5.6,0
CR12,2012,LZ,2.1,0
CR12,2012,MN,39.3,0
CR12,2012,OPQ,86.7,0
CR12,2012,RSU,7.8,0
CR12,2013,A,1.7,0
CR12,2013,BE,42.4,0
CR12,2013,FZ,15.2,0
CR12,2013,GI,68.0,0
CR12,2013,JZ,5.6,0
CR12,2013,KZ,5.2,0
CR12,2013,LZ,2.0,0
CR12,2013,MN,36.7,0
CR12,2013,OPQ,87.2,0
CR12,2013,RSU,7.2,0
CR12,2014,A,1.9,0
CR12,2014,BE,42.1,0
CR12,2014,FZ,14.6,0
CR12,2014,GI,69.1,0
CR12,2014,JZ,5.6,0
CR12,2014,KZ,5.1,0
CR12,2014,LZ,2.0,0
CR12,2014,MN,38.8,0
CR12,2014,OPQ,82.8,0
CR12,2014,RSU,7.2,0
CR12,2015,A,1.9,0
CR12,2015,BE,41.5,0
CR12,2015,FZ,14.9,0
CR12,2015,GI,70.4,0
CR12,2015,JZ,5.9,0
CR12,2015,KZ,6.7,0
CR12,2015,LZ,2.0,0
CR12,2015,MN,40.5,0
CR12,2015,OPQ,81.8,0
CR12,2015,RSU,7.0,0
CR12,2016,A,1.9,0
CR12,2016,BE,40.4,0
CR12,2016,FZ,15.1,0
CR12,2016,GI,72.8,0
CR12,2016,JZ,6.9,0
CR12,2016,KZ,6.4,0
CR12,2016,LZ,2.0,0
CR12,2016,MN,42.1,0
CR12,2016,OPQ,83.1,0
CR12,2016,RSU,7.2,0
CR12,2017,A,1.9,0
CR12,2017,BE,41.4,0
CR12,2017,FZ,15.6,0
CR12,2017,GI,75.3,0
CR12,2017,JZ,6.5,0
CR12,2017,KZ,6.1,0
CR12,2017,LZ,2.1,0
CR12,2017,MN,46.4,0
CR12,2017,OPQ,83.7,0
CR12,2017,RSU,7.5,0
CR12,2018,A,1.9,0
CR12,2018,BE,41.6,0
CR12,2018,FZ,16.6,0
CR12,2018,GI,78.3,0
CR12,2018,JZ,6.8,0
CR12,2018,KZ,6.0,0
CR12,2018,LZ,2.0,0
CR12,2018,MN,48.4,0
CR12,2018,OPQ,86.6,0
CR12,2018,RSU,7.7,0
CR12,2019,A,1.9,0
CR12,2019,BE,42.5,0
CR12,2019,FZ,17.0,0
CR12,2019,GI,79.2,0
CR12,2019,JZ,6.8,0
CR12,2019,KZ,6.1,0
CR12,2019,LZ,2.0,0
CR12,2019,MN,48.0,0
CR12,2019,OPQ,88.7,0
CR12,2019,RSU,7.3,0
CR12,2020,A,2.1,0
CR12,2020,BE,42.3,0
CR12,2020,FZ,17.2,0
CR12,2020,GI,75.9,0
CR12,2020,JZ,7.2,0
CR12,2020,KZ,6.2,0
CR12,2020,LZ,2.1,0
CR12,2020,MN,46.0,0
CR12,2020,OPQ,91.4,0
CR12,2020,RSU,6.5,0
CR12,2021,A,2.1,0
CR12,2021,BE,41.6,0
CR12,2021,FZ,17.9,0
CR12,2021,GI,80.3,0
CR12,2021,JZ,8.1,0
CR12,2021,KZ,6.4,0
CR12,2021,LZ,2.1,0
CR12,2021,MN,50.0,0
CR12,2021,OPQ,94.0,0
CR12,2021,RSU,7.2,0
CR12,2022,A,2.1,0
CR12,2022,BE,42.8,0
CR12,2022,FZ,18.3,0
CR12,2022,GI,84.3,0
CR12,2022,JZ,8.5,0
CR12,2022,KZ,6.6,0
CR12,2022,LZ,2.2,0
CR12,2022,MN,51.3,0
CR12,2022,OPQ,95.4,0
CR12,2022,RSU,7.3,0
CR12,2023,A,2.1,0
CR12,2023,BE,43.5,0
CR12,2023,FZ,18.2,0
CR12,2023,GI,84.5,0
CR12,2023,JZ,8.9,0
CR12,2023,KZ,6.7,0
CR12,2023,LZ,2.2,0
CR12,2023,MN,46.5,0
CR12,2023,OPQ,99.4,0
CR12,2023,RSU,7.6,0
CR12,2024,A,2.2,0
CR12,2024,BE,44.0,0
CR12,2024,FZ,19.1,0
CR12,2024,GI,85.8,0
CR12,2024,JZ,8.2,0
CR12,2024,KZ,4.9,0
CR12,2024,LZ,2.3,0
CR12,2024,MN,46.6,0
CR12,2024,OPQ,99.6,0
CR12,2024,RSU,7.6,0
CR13,2010,A,3.1,0
CR13,2010,BE,32.3,0
CR13,2010,FZ,17.1,0
CR13,2010,GI,77.1,0
CR13,2010,JZ,8.0,0
CR13,2010,KZ,11.5,0
CR13,2010,LZ,2.6,0
CR13,2010,MN,44.0,0
CR13,2010,OPQ,108.9,0
CR13,2010,RSU,11.5,0
CR13,2011,A,2.9,0
CR13,2011,BE,32.3,0
CR13,2011,FZ,16.8,0
CR13,2011,GI,79.0,0
CR13,2011,JZ,8.0,0
CR13,2011,KZ,13.8,0
CR13,2011,LZ,2.3,0
CR13,2011,MN,44.6,0
CR13,2011,OPQ,108.3,0
CR13,2011,RSU,11.6,0
CR13,2012,A,3.1,0
CR13,2012,BE,32.9,0
CR13,2012,FZ,16.0,0
CR13,2012,GI,78.5,0
CR13,2012,JZ,7.9,0
CR13,2012,KZ,11.8,0
CR13,2012,LZ,2.4,0
CR13,2012,MN,43.8,0
CR13,2012,OPQ,106.6,0
CR13,2012,RSU,11.1,0
CR13,2013,A,3.0,0
CR13,2013,BE,33.0,0
CR13,2013,FZ,15.4,0
CR13,2013,GI,76.4,0
CR13,2013,JZ,7.6,0
CR13,2013,KZ,11.4,0
CR13,2013,LZ,2.4,0
CR13,2013,MN,44.3,0
CR13,2013,OPQ,104.7,0
CR13,2013,RSU,11.1,0
CR13,2014,A,3.4,0
CR13,2014,BE,32.9,0
CR13,2014,FZ,15.4,0
CR13,2014,GI,77.4,0
CR13,2014,JZ,7.6,0
CR13,2014,KZ,11.1,0
CR13,2014,LZ,2.4,0
CR13,2014,MN,44.3,0
CR13,2014,OPQ,104.3,0
CR13,2014,RSU,11.2,0
CR13,2015,A,3.1,0
CR13,2015,BE,33.5,0
CR13,2015,FZ,15.9,0
CR13,2015,GI,78.5,0
CR13,2015,JZ,7.4,0
CR13,2015,KZ,12.8,0
CR13,2015,LZ,2.3,0
CR13,2015,MN,45.7,0
CR13,2015,OPQ,100.7,0
CR13,2015,RSU,11.1,0
CR13,2016,A,3.1,0
CR13,2016,BE,33.8,0
CR13,2016,FZ,16.1,0
CR13,2016,GI,80.1,0
CR13,2016,JZ,7.5,0
CR13,2016,KZ,12.5,0
CR13,2016,LZ,2.3,0
CR13,2016,MN,51.5,0
CR13,2016,OPQ,100.2,0
CR13,2016,RSU,11.1,0
CR13,2017,A,3.3,0
CR13,2017,BE,34.3,0
CR13,2017,FZ,16.9,0
CR13,2017,GI,83.7,0
CR13,2017,JZ,7.7,0
CR13,2017,KZ,12.1,0
CR13,2017,LZ,2.3,0
CR13,2017,MN,52.6,0
CR13,2017,OPQ,101.9,0
CR13,2017,RSU,11.3,0
CR13,2018,A,3.4,0
CR13,2018,BE,35.1,0
CR13,2018,FZ,18.1,0
CR13,2018,GI,86.3,0
CR13,2018,JZ,8.2,0
CR13,2018,KZ,11.2,0
CR13,2018,LZ,2.4,0
CR13,2018,MN,52.6,0
CR13,2018,OPQ,104.0,0
CR13,2018,RSU,11.6,0
CR13,2019,A,3.5,0
CR13,2019,BE,35.5,0
CR13,2019,FZ,18.9,0
CR13,2019,GI,87.6,0
CR13,2019,JZ,8.4,0
CR13,2019,KZ,8.6,0
CR13,2019,LZ,2.6,0
CR13,2019,MN,58.0,0
CR13,2019,OPQ,109.2,0
CR13,2019,RSU,11.9,0
CR13,2020,A,3.4,0
CR13,2020,BE,35.1,0
CR13,2020,FZ,19.5,0
CR13,2020,GI,85.1,0
CR13,2020,JZ,8.3,0
CR13,2020,KZ,10.2,0
CR13,2020,LZ,2.4,0
CR13,2020,MN,54.0,0
CR13,2020,OPQ,112.8,0
CR13,2020,RSU,10.3,0
CR13,2021,A,3.4,0
CR13,2021,BE,35.9,0
CR13,2021,FZ,20.0,0
CR13,2021,GI,88.0,0
CR13,2021,JZ,8.7,0
CR13,2021,KZ,10.2,0
CR13,2021,LZ,2.5,0
CR13,2021,MN,54.6,0
CR13,2021,OPQ,115.0,0
CR13,2021,RSU,10.9,0
CR13,2022,A,3.4,0
CR13,2022,BE,36.1,0
CR13,2022,FZ,20.3,0
CR13,2022,GI,92.4,0
CR13,2022,JZ,8.7,0
CR13,2022,KZ,10.7,0
CR13,2022,LZ,2.5,0
CR13,2022,MN,57.0,0
CR13,2022,OPQ,116.9,0
CR13,2022,RSU,11.5,0
CR13,2023,A,3.5,0
CR13,2023,BE,37.0,0
CR13,2023,FZ,21.2,0
CR13,2023,GI,94.1,0
CR13,2023,JZ,8.7,0
CR13,2023,KZ,10.9,0
CR13,2023,LZ,2.5,0
CR13,2023,MN,54.7,0
CR13,2023,OPQ,120.1,0
CR13,2023,RSU,11.7,0
CR13,2024,A,3.6,0
CR13,2024,BE,36.8,0
CR13,2024,FZ,22.0,0
CR13,2024,GI,93.8,0
CR13,2024,JZ,9.0,0
CR13,2024,KZ,9.2,0
CR13,2024,LZ,2.8,0
CR13,2024,MN,55.5,0
CR13,2024,OPQ,123.3,0
CR13,2024,RSU,12.2,0
CR14,2010,A,2.0,0
CR14,2010,BE,29.3,0
CR14,2010,FZ,9.7,0
CR14,2010,GI,44.2,0
CR14,2010,JZ,2.1,0
CR14,2010,KZ,3.0,0
CR14,2010,LZ,1.3,0
CR14,2010,MN,18.8,0
CR14,2010,OPQ,48.3,0
CR14,2010,RSU,4.6,0
CR14,2011,A,2.0,0
CR14,2011,BE,29.2,0
CR14,2011,FZ,9.0,0
CR14,2011,GI,44.4,0
CR14,2011,JZ,2.0,0
CR14,2011,KZ,3.8,0
CR14,2011,LZ,1.2,0
CR14,2011,MN,20.1,0
CR14,2011,OPQ,48.5,0
CR14,2011,RSU,4.8,0
CR14,2012,A,2.1,0
CR14,2012,BE,28.9,0
CR14,2012,FZ,8.1,0
CR14,2012,GI,43.0,0
CR14,2012,JZ,2.0,0
CR14,2012,KZ,2.6,0
CR14,2012,LZ,1.2,0
CR14,2012,MN,22.4,0
CR14,2012,OPQ,48.5,0
CR14,2012,RSU,4.4,0
CR14,2013,A,2.0,0
CR14,2013,BE,28.2,0
CR14,2013,FZ,7.0,0
CR14,2013,GI,41.9,0
CR14,2013,JZ,1.9,0
CR14,2013,KZ,2.3,0
CR14,2013,LZ,1.1,0
CR14,2013,MN,20.8,0
CR14,2013,OPQ,47.2,0
CR14,2013,RSU,4.3,0
CR14,2014,A,2.2,0
CR14,2014,BE,28.9,0
CR14,2014,FZ,6.3,0
CR14,2014,GI,42.8,0
CR14,2014,JZ,2.0,0
CR14,2014,KZ,2.1,0
CR14,2014,LZ,1.0,0
CR14,2014,MN,24.5,0
CR14,2014,OPQ,45.0,0
CR14,2014,RSU,4.4,0
CR14,2015,A,2.3,0
CR14,2015,BE,29.0,0
CR14,2015,FZ,6.5,0
CR14,2015,GI,43.2,0
CR14,2015,JZ,1.8,0
CR14,2015,KZ,3.3,0
CR14,2015,LZ,1.0,0
CR14,2015,MN,26.2,0
CR14,2015,OPQ,45.3,0
CR14,2015,RSU,4.2,0
CR14,2016,A,2.3,0
CR14,2016,BE,28.8,0
CR14,2016,FZ,6.3,0
CR14,2016,GI,43.5,0
CR14,2016,JZ,2.1,0
CR14,2016,KZ,3.2,0
CR14,2016,LZ,1.0,0
CR14,2016,MN,27.6,0
CR14,2016,OPQ,45.7,0
CR14,2016,RSU,4.2,0
CR14,2017,A,2.5,0
CR14,2017,BE,28.1,0
CR14,2017,FZ,6.7,0
CR14,2017,GI,45.0,0
CR14,2017,JZ,2.0,0
CR14,2017,KZ,3.2,0
CR14,2017,LZ,1.0,0
CR14,2017,MN,22.5,0
CR14,2017,OPQ,48.1,0
CR14,2017,RSU,4.4,0
CR14,2018,A,2.6,0
CR14,2018,BE,29.8,0
CR14,2018,FZ,7.1,0
CR14,2018,GI,46.7,0
CR14,2018,JZ,2.1,0
CR14,2018,KZ,3.2,0
CR14,2018,LZ,1.0,0
CR14,2018,MN,23.5,0
CR14,2018,OPQ,48.7,0
CR14,2018,RSU,4.3,0
CR14,2019,A,2.7,0
CR14,2019,BE,29.9,0
CR14,2019,FZ,7.5,0
CR14,2019,GI,48.1,0
CR14,2019,JZ,1.8,0
CR14,2019,KZ,3.2,0
CR14,2019,LZ,1.0,0
CR14,2019,MN,22.6,0
CR14,2019,OPQ,50.4,0
CR14,2019,RSU,4.3,0
CR14,2020,A,2.6,0
CR14,2020,BE,30.0,0
CR14,2020,FZ,7.6,0
CR14,2020,GI,46.4,0
CR14,2020,JZ,2.0,0
CR14,2020,KZ,3.1,0
CR14,2020,LZ,1.0,0
CR14,2020,MN,21.0,0
CR14,2020,OPQ,51.5,0
CR14,2020,RSU,3.8,0
CR14,2021,A,2.8,0
CR14,2021,BE,30.3,0
CR14,2021,FZ,7.5,0
CR14,2021,GI,47.8,0
CR14,2021,JZ,1.9,0
CR14,2021,KZ,3.0,0
CR14,2021,LZ,1.1,0
CR14,2021,MN,22.4,0
CR14,2021,OPQ,53.2,0
CR14,2021,RSU,3.8,0
CR14,2022,A,2.5,0
CR14,2022,BE,31.0,0
CR14,2022,FZ,7.7,0
CR14,2022,GI,51.2,0
CR14,2022,JZ,1.9,0
CR14,2022,KZ,3.2,0
CR14,2022,LZ,1.0,0
CR14,2022,MN,21.6,0
CR14,2022,OPQ,54.0,0
CR14,2022,RSU,4.1,0
CR14,2023,A,2.5,0
CR14,2023,BE,31.1,0
CR14,2023,FZ,7.8,0
CR14,2023,GI,50.0,0
CR14,2023,JZ,1.9,0
CR14,2023,KZ,3.2,0
CR14,2023,LZ,1.0,0
CR14,2023,MN,21.4,0
CR14,2023,OPQ,54.7,0
CR14,2023,RSU,4.3,0
CR14,2024,A,2.7,0
CR14,2024,BE,30.9,0
CR14,2024,FZ,8.1,0
CR14,2024,GI,49.7,0
CR14,2024,JZ,1.9,0
CR14,2024,KZ,1.5,0
CR14,2024,LZ,1.1,0
CR14,2024,MN,20.3,0
CR14,2024,OPQ,55.6,0
CR14,2024,RSU,4.2,0
CR15,2010,A,2.1,0
CR15,2010,BE,33.0,0
CR15,2010,FZ,12.4,0
CR15,2010,GI,75.5,0
CR15,2010,JZ,6.4,0
CR15,2010,KZ,8.8,0
CR15,2010,LZ,3.1,0
CR15,2010,MN,56.2,0
CR15,2010,OPQ,117.2,0
CR15,2010,RSU,13.6,0
CR15,2011,A,2.1,0
CR15,2011,BE,33.2,0
CR15,2011,FZ,11.8,0
CR15,2011,GI,73.9,0
CR15,2011,JZ,6.2,0
CR15,2011,KZ,10.2,0
CR15,2011,LZ,2.9,0
CR15,2011,MN,56.7,0
CR15,2011,OPQ,121.9,0
CR15,2011,RSU,13.3,0
CR15,2012,A,2.0,0
CR15,2012,BE,32.9,0
CR15,2012,FZ,10.5,0
CR15,2012,GI,75.6,0
CR15,2012,JZ,6.2,0
CR15,2012,KZ,8.4,0
CR15,2012,LZ,2.8,0
CR15,2012,MN,54.9,0
CR15,2012,OPQ,119.0,0
CR15,2012,RSU,13.1,0
CR15,2013,A,2.0,0
CR15,2013,BE,31.5,0
CR15,2013,FZ,9.9,0
CR15,2013,GI,73.5,0
CR15,2013,JZ,5.8,0
CR15,2013,KZ,7.6,0
CR15,2013,LZ,2.7,0
CR15,2013,MN,51.0,0
CR15,2013,OPQ,117.9,0
CR15,2013,RSU,12.3,0
CR15,2014,A,2.1,0
CR15,2014,BE,31.7,0
CR15,2014,FZ,9.8,0
CR15,2014,GI,74.6,0
CR15,2014,JZ,5.8,0
CR15,2014,KZ,7.0,0
CR15,2014,LZ,2.7,0
CR15,2014,MN,51.4,0
CR15,2014,OPQ,117.9,0
CR15,2014,RSU,12.7,0
CR15,2015,A,2.2,0
CR15,2015,BE,30.5,0
CR15,2015,FZ,9.5,0
CR15,2015,GI,77.4,0
CR15,2015,JZ,5.9,0
CR15,2015,KZ,8.0,0
CR15,2015,LZ,2.6,0
CR15,2015,MN,55.9,0
CR15,2015,OPQ,118.3,0
CR15,2015,RSU,12.5,0
CR15,2016,A,2.4,0
CR15,2016,BE,30.9,0
CR15,2016,FZ,10.0,0
CR15,2016,GI,78.6,0
CR15,2016,JZ,6.0,0
CR15,2016,KZ,7.4,0
CR15,2016,LZ,2.6,0
CR15,2016,MN,57.2,0
CR15,2016,OPQ,119.8,0
CR15,2016,RSU,12.3,0
CR15,2017,A,2.4,0
CR15,2017,BE,29.3,0
CR15,2017,FZ,10.2,0
CR15,2017,GI,80.4,0
CR15,2017,JZ,6.2,0
CR15,2017,KZ,7.0,0
CR15,2017,LZ,2.5,0
CR15,2017,MN,61.4,0
CR15,2017,OPQ,120.9,0
CR15,2017,RSU,12.2,0
CR15,2018,A,2.5,0
CR15,2018,BE,30.1,0
CR15,2018,FZ,10.3,0
CR15,2018,GI,83.1,0
CR15,2018,JZ,6.1,0
CR15,2018,KZ,7.1,0
CR15,2018,LZ,2.6,0
CR15,2018,MN,64.5,0
CR15,2018,OPQ,124.1,0
CR15,2018,RSU,12.5,0
CR15,2019,A,2.7,0
CR15,2019,BE,30.8,0
CR15,2019,FZ,10.4,0
CR15,2019,GI,83.3,0
CR15,2019,JZ,6.7,0
CR15,2019,KZ,7.4,0
CR15,2019,LZ,2.8,0
CR15,2019,MN,65.5,0
CR15,2019,OPQ,127.0,0
CR15,2019,RSU,12.5,0
CR15,2020,A,2.7,0
CR15,2020,BE,31.5,0
CR15,2020,FZ,10.5,0
CR15,2020,GI,80.1,0
CR15,2020,JZ,6.8,0
CR15,2020,KZ,8.1,0
CR15,2020,LZ,2.8,0
CR15,2020,MN,60.5,0
CR15,2020,OPQ,129.2,0
CR15,2020,RSU,11.5,0
CR15,2021,A,2.7,0
CR15,2021,BE,31.5,0
CR15,2021,FZ,10.8,0
CR15,2021,GI,83.2,0
CR15,2021,JZ,7.4,0
CR15,2021,KZ,8.8,0
CR15,2021,LZ,2.7,0
CR15,2021,MN,65.3,0
CR15,2021,OPQ,133.7,0
CR15,2021,RSU,12.0,0
CR15,2022,A,2.7,0
CR15,2022,BE,33.0,0
CR15,2022,FZ,11.3,0
CR15,2022,GI,86.5,0
CR15,2022,JZ,7.8,0
CR15,2022,KZ,8.1,0
CR15,2022,LZ,2.8,0
CR15,2022,MN,69.3,0
CR15,2022,OPQ,135.0,0
CR15,2022,RSU,12.7,0
CR15,2023,A,2.7,0
CR15,2023,BE,33.2,0
CR15,2023,FZ,11.5,0
CR15,2023,GI,87.1,0
CR15,2023,JZ,8.0,0
CR15,2023,KZ,8.2,0
CR15,2023,LZ,2.8,0
CR15,2023,MN,65.6,0
CR15,2023,OPQ,136.9,0
CR15,2023,RSU,12.7,0
CR15,2024,A,2.9,0
CR15,2024,BE,34.0,0
CR15,2024,FZ,11.8,0
CR15,2024,GI,87.7,0
CR15,2024,JZ,8.7,0
CR15,2024,KZ,6.0,0
CR15,2024,LZ,3.0,0
CR15,2024,MN,67.3,0
CR15,2024,OPQ,138.8,0
CR15,2024,RSU,13.3,0
CR16,2010,A,3.5,0
CR16,2010,BE,12.4,0
CR16,2010,FZ,6.1,0
CR16,2010,GI,30.3,0
CR16,2010,JZ,2.6,0
CR16,2010,KZ,2.1,0
CR16,2010,LZ,0.9,0
CR16,2010,MN,18.5,0
CR16,2010,OPQ,21.2,0
CR16,2010,RSU,2.9,0
CR16,2011,A,3.6,0
CR16,2011,BE,11.9,0
CR16,2011,FZ,6.0,0
CR16,2011,GI,30.3,0
CR16,2011,JZ,2.7,0
CR16,2011,KZ,2.5,0
CR16,2011,LZ,0.9,0
CR16,2011,MN,18.8,0
CR16,2011,OPQ,21.9,0
CR16,2011,RSU,3.0,0
CR16,2012,A,3.6,0
CR16,2012,BE,12.2,0
CR16,2012,FZ,6.0,0
CR16,2012,GI,29.1,0
CR16,2012,JZ,2.5,0
CR16,2012,KZ,1.8,0
CR16,2012,LZ,0.8,0
CR16,2012,MN,18.6,0
CR16,2012,OPQ,21.5,0
CR16,2012,RSU,2.9,0
CR16,2013,A,3.8,0
CR16,2013,BE,11.5,0
CR16,2013,FZ,5.9,0
CR16,2013,GI,29.4,0
CR16,2013,JZ,2.5,0
CR16,2013,KZ,1.7,0
CR16,2013,LZ,0.8,0
CR16,2013,MN,19.5,0
CR16,2013,OPQ,21.0,0
CR16,2013,RSU,2.7,0
CR16,2014,A,3.7,0
CR16,2014,BE,11.5,0
CR16,2014,FZ,5.5,0
CR16,2014,GI,30.1,0
CR16,2014,JZ,2.7,0
CR16,2014,KZ,1.6,0
CR16,2014,LZ,0.8,0
CR16,2014,MN,21.1,0
CR16,2014,OPQ,20.9,0
CR16,2014,RSU,2.7,0
CR16,2015,A,3.8,0
CR16,2015,BE,11.4,0
CR16,2015,FZ,5.1,0
CR16,2015,GI,30.2,0
CR16,2015,JZ,2.7,0
CR16,2015,KZ,2.2,0
CR16,2015,LZ,0.7,0
CR16,2015,MN,20.5,0
CR16,2015,OPQ,20.8,0
CR16,2015,RSU,2.8,0
CR16,2016,A,4.1,0
CR16,2016,BE,11.6,0
CR16,2016,FZ,5.2,0
CR16,2016,GI,31.0,0
CR16,2016,JZ,2.7,0
CR16,2016,KZ,2.2,0
CR16,2016,LZ,0.7,0
CR16,2016,MN,19.5,0
CR16,2016,OPQ,21.1,0
CR16,2016,RSU,3.1,0
CR16,2017,A,4.2,0
CR16,2017,BE,12.3,0
CR16,2017,FZ,5.7,0
CR16,2017,GI,32.4,0
CR16,2017,JZ,2.5,0
CR16,2017,KZ,2.1,0
CR16,2017,LZ,0.8,0
CR16,2017,MN,20.0,0
CR16,2017,OPQ,21.4,0
CR16,2017,RSU,3.1,0
CR16,2018,A,4.6,0
CR16,2018,BE,12.7,0
CR16,2018,FZ,5.9,0
CR16,2018,GI,34.0,0
CR16,2018,JZ,2.6,0
CR16,2018,KZ,2.1,0
CR16,2018,LZ,0.8,0
CR16,2018,MN,20.6,0
CR16,2018,OPQ,21.9,0
CR16,2018,RSU,3.1,0
CR16,2019,A,4.5,0
CR16,2019,BE,13.2,0
CR16,2019,FZ,6.2,0
CR16,2019,GI,33.7,0
CR16,2019,JZ,2.5,0
CR16,2019,KZ,2.1,0
CR16,2019,LZ,0.8,0
CR16,2019,MN,21.7,0
CR16,2019,OPQ,23.1,0
CR16,2019,RSU,2.9,0
CR16,2020,A,4.8,0
CR16,2020,BE,13.2,0
CR16,2020,FZ,6.6,0
CR16,2020,GI,33.0,0
CR16,2020,JZ,2.7,0
CR16,2020,KZ,2.1,0
CR16,2020,LZ,0.8,0
CR16,2020,MN,21.0,0
CR16,2020,OPQ,24.4,0
CR16,2020,RSU,2.5,0
CR16,2021,A,4.7,0
CR16,2021,BE,13.5,0
CR16,2021,FZ,7.2,0
CR16,2021,GI,34.7,0
CR16,2021,JZ,2.5,0
CR16,2021,KZ,2.2,0
CR16,2021,LZ,0.9,0
CR16,2021,MN,20.6,0
CR16,2021,OPQ,24.7,0
CR16,2021,RSU,2.5,0
CR16,2022,A,4.4,0
CR16,2022,BE,13.3,0
CR16,2022,FZ,6.7,0
CR16,2022,GI,37.1,0
CR16,2022,JZ,2.5,0
CR16,2022,KZ,2.5,0
CR16,2022,LZ,0.8,0
CR16,2022,MN,21.4,0
CR16,2022,OPQ,25.4,0
CR16,2022,RSU,2.5,0
CR16,2023,A,4.4,0
CR16,2023,BE,13.5,0
CR16,2023,FZ,6.9,0
CR16,2023,GI,37.1,0
CR16,2023,JZ,2.5,0
CR16,2023,KZ,2.5,0
CR16,2023,LZ,0.9,0
CR16,2023,MN,21.9,0
CR16,2023,OPQ,25.6,0
CR16,2023,RSU,2.5,0
CR16,2024,A,4.6,0
CR16,2024,BE,13.9,0
CR16,2024,FZ,7.0,0
CR16,2024,GI,37.3,0
CR16,2024,JZ,2.6,0
CR16,2024,KZ,1.4,0
CR16,2024,LZ,1.0,0
CR16,2024,MN,22.2,0
CR16,2024,OPQ,25.5,0
CR16,2024,RSU,2.5,0
CR17,2010,A,2.3,0
CR17,2010,BE,42.2,0
CR17,2010,FZ,32.0,0
CR17,2010,GI,158.8,0
CR17,2010,JZ,39.5,0
CR17,2010,KZ,35.7,0
CR17,2010,LZ,7.2,0
CR17,2010,MN,115.0,0
CR17,2010,OPQ,200.6,0
CR17,2010,RSU,32.6,0
CR17,2011,A,2.3,0
CR17,2011,BE,40.8,0
CR17,2011,FZ,32.4,0
CR17,2011,GI,161.3,0
CR17,2011,JZ,39.7,0
CR17,2011,KZ,38.5,0
CR17,2011,LZ,6.6,0
CR17,2011,MN,110.9,0
CR17,2011,OPQ,210.4,0
CR17,2011,RSU,31.4,0
CR17,2012,A,2.2,0
CR17,2012,BE,39.5,0
CR17,2012,FZ,31.3,0
CR17,2012,GI,161.7,0
CR17,2012,JZ,40.0,0
CR17,2012,KZ,36.6,0
CR17,2012,LZ,6.1,0
CR17,2012,MN,112.5,0
CR17,2012,OPQ,206.5,0
CR17,2012,RSU,30.4,0
CR17,2013,A,2.2,0
CR17,2013,BE,38.7,0
CR17,2013,FZ,29.3,0
CR17,2013,GI,158.2,0
CR17,2013,JZ,41.1,0
CR17,2013,KZ,34.9,0
CR17,2013,LZ,6.2,0
CR17,2013,MN,110.8,0
CR17,2013,OPQ,209.1,0
CR17,2013,RSU,28.5,0
CR17,2014,A,2.3,0
CR17,2014,BE,39.6,0
CR17,2014,FZ,28.2,0
CR17,2014,GI,160.2,0
CR17,2014,JZ,41.8,0
CR17,2014,KZ,33.2,0
CR17,2014,LZ,5.9,0
CR17,2014,MN,114.1,0
CR17,2014,OPQ,207.3,0
CR17,2014,RSU,29.5,0
CR17,2015,A,2.2,0
CR17,2015,BE,40.1,0
CR17,2015,FZ,26.8,0
CR17,2015,GI,161.3,0
CR17,2015,JZ,37.5,0
CR17,2015,KZ,35.9,0
CR17,2015,LZ,5.6,0
CR17,2015,MN,120.9,0
CR17,2015,OPQ,206.3,0
CR17,2015,RSU,29.7,0
CR17,2016,A,2.3,0
CR17,2016,BE,41.7,0
CR17,2016,FZ,26.8,0
CR17,2016,GI,163.8,0
CR17,2016,JZ,39.9,0
CR17,2016,KZ,35.6,0
CR17,2016,LZ,5.7,0
CR17,2016,MN,120.7,0
CR17,2016,OPQ,209.3,0
CR17,2016,RSU,29.9,0
CR17,2017,A,2.4,0
CR17,2017,BE,42.8,0
CR17,2017,FZ,27.0,0
CR17,2017,GI,169.7,0
CR17,2017,JZ,42.3,0
CR17,2017,KZ,35.1,0
CR17,2017,LZ,6.0,0
CR17,2017,MN,134.9,0
CR17,2017,OPQ,215.4,0
CR17,2017,RSU,31.1,0
CR17,2018,A,2.5,0
CR17,2018,BE,43.2,0
CR17,2018,FZ,27.5,0
CR17,2018,GI,175.0,0
CR17,2018,JZ,46.6,0
CR17,2018,KZ,34.8,0
CR17,2018,LZ,6.1,0
CR17,2018,MN,136.5,0
CR17,2018,OPQ,221.7,0
CR17,2018,RSU,31.6,0
CR17,2019,A,2.7,0
CR17,2019,BE,44.5,0
CR17,2019,FZ,30.3,0
CR17,2019,GI,180.6,0
CR17,2019,JZ,47.5,0
CR17,2019,KZ,35.6,0
CR17,2019,LZ,6.5,0
CR17,2019,MN,139.6,0
CR17,2019,OPQ,230.7,0
CR17,2019,RSU,32.6,0
CR17,2020,A,2.9,0
CR17,2020,BE,44.7,0
CR17,2020,FZ,30.9,0
CR17,2020,GI,174.2,0
CR17,2020,JZ,48.4,0
CR17,2020,KZ,39.7,0
CR17,2020,LZ,6.2,0
CR17,2020,MN,134.7,0
CR17,2020,OPQ,239.2,0
CR17,2020,RSU,31.8,0
CR17,2021,A,3.2,0
CR17,2021,BE,44.0,0
CR17,2021,FZ,31.5,0
CR17,2021,GI,183.6,0
