ze2020,ze2020_label,year,establishment_creations,enterprise_creations,communes_count,mask_establishment_creations_available,mask_enterprise_creations_available
5301,Auray,2017,897,841,28,1,1
5301,Auray,2018,1088,985,28,1,1
5301,Auray,2019,1144,1019,28,1,1
5301,Auray,2020,1145,1022,28,1,1
5301,Auray,2021,1474,1313,28,1,1
5301,Auray,2022,1506,1344,28,1,1
5301,Auray,2023,1452,1250,28,1,1
5301,Auray,2024,1545,1293,28,1,1
5301,Auray,2025,1638,1400,28,1,1
5302,Brest,2012,2659,2288,92,1,1
5302,Brest,2013,2548,2265,92,1,1
5302,Brest,2014,2614,2303,92,1,1
5302,Brest,2015,2612,2343,92,1,1
5302,Brest,2016,2600,2283,92,1,1
5302,Brest,2017,2716,2462,92,1,1
5302,Brest,2018,3101,2786,92,1,1
5302,Brest,2019,3542,3220,92,1,1
5302,Brest,2020,3672,3386,92,1,1
5302,Brest,2021,4652,4251,92,1,1
5302,Brest,2022,4548,4119,92,1,1
5302,Brest,2023,4575,4141,92,1,1
5302,Brest,2024,5075,4482,92,1,1
5302,Brest,2025,5323,4661,92,1,1
5303,Carhaix-Plouguer,2012,585,530,81,1,1
5303,Carhaix-Plouguer,2013,459,444,81,1,1
5303,Carhaix-Plouguer,2014,517,492,81,1,1
5303,Carhaix-Plouguer,2015,533,479,81,1,1
5303,Carhaix-Plouguer,2016,519,464,81,1,1
5303,Carhaix-Plouguer,2017,478,452,81,1,1
5303,Carhaix-Plouguer,2018,635,594,81,1,1
5303,Carhaix-Plouguer,2019,712,667,81,1,1
5303,Carhaix-Plouguer,2020,656,599,81,1,1
5303,Carhaix-Plouguer,2021,789,725,81,1,1
5303,Carhaix-Plouguer,2022,845,742,81,1,1
5303,Carhaix-Plouguer,2023,888,778,81,1,1
5303,Carhaix-Plouguer,2024,956,803,81,1,1
5303,Carhaix-Plouguer,2025,964,802,81,1,1
5304,Dinan,2012,715,627,66,1,1
5304,Dinan,2013,715,676,66,1,1
5304,Dinan,2014,711,666,66,1,1
5304,Dinan,2015,745,705,66,1,1
5304,Dinan,2016,723,657,66,1,1
5304,Dinan,2017,684,659,66,1,1
5304,Dinan,2018,799,749,66,1,1
5304,Dinan,2019,885,816,66,1,1
5304,Dinan,2020,901,821,66,1,1
5304,Dinan,2021,1205,1093,66,1,1
5304,Dinan,2022,1302,1179,66,1,1
5304,Dinan,2023,1319,1192,66,1,1
5304,Dinan,2024,1416,1224,66,1,1
5304,Dinan,2025,1444,1232,66,1,1
5305,Fougères,2012,368,363,45,1,1
5305,Fougères,2013,427,390,45,1,1
5305,Fougères,2014,462,435,45,1,1
5305,Fougères,2015,420,365,45,1,1
5305,Fougères,2016,466,422,45,1,1
5305,Fougères,2017,458,421,45,1,1
5305,Fougères,2018,446,436,45,1,1
5305,Fougères,2019,562,516,45,1,1
5305,Fougères,2020,636,591,45,1,1
5305,Fougères,2021,855,788,45,1,1
5305,Fougères,2022,844,759,45,1,1
5305,Fougères,2023,840,748,45,1,1
5305,Fougères,2024,882,768,45,1,1
5305,Fougères,2025,993,862,45,1,1
5306,Guingamp,2012,358,323,49,1,1
5306,Guingamp,2013,304,297,49,1,1
5306,Guingamp,2014,372,339,49,1,1
5306,Guingamp,2015,320,295,49,1,1
5306,Guingamp,2016,335,289,49,1,1
5306,Guingamp,2017,371,336,49,1,1
5306,Guingamp,2018,389,353,49,1,1
5306,Guingamp,2019,408,366,49,1,1
5306,Guingamp,2020,393,360,49,1,1
5306,Guingamp,2021,556,482,49,1,1
5306,Guingamp,2022,644,569,49,1,1
5306,Guingamp,2023,632,546,49,1,1
5306,Guingamp,2024,723,633,49,1,1
5306,Guingamp,2025,717,599,49,1,1
5307,Lamballe-Armor,2012,466,442,40,1,1
5307,Lamballe-Armor,2013,411,391,40,1,1
5307,Lamballe-Armor,2014,423,399,40,1,1
5307,Lamballe-Armor,2015,462,413,40,1,1
5307,Lamballe-Armor,2016,433,393,40,1,1
5307,Lamballe-Armor,2017,480,441,40,1,1
5307,Lamballe-Armor,2018,534,487,40,1,1
5307,Lamballe-Armor,2019,604,551,40,1,1
5307,Lamballe-Armor,2020,595,533,40,1,1
5307,Lamballe-Armor,2021,824,736,40,1,1
5307,Lamballe-Armor,2022,755,683,40,1,1
5307,Lamballe-Armor,2023,808,717,40,1,1
5307,Lamballe-Armor,2024,964,833,40,1,1
5307,Lamballe-Armor,2025,922,789,40,1,1
5308,Lannion,2012,817,768,65,1,1
5308,Lannion,2013,772,732,65,1,1
5308,Lannion,2014,859,779,65,1,1
5308,Lannion,2015,881,813,65,1,1
5308,Lannion,2016,810,777,65,1,1
5308,Lannion,2017,875,850,65,1,1
5308,Lannion,2018,1045,943,65,1,1
5308,Lannion,2019,1057,977,65,1,1
5308,Lannion,2020,1059,952,65,1,1
5308,Lannion,2021,1213,1083,65,1,1
5308,Lannion,2022,1371,1214,65,1,1
5308,Lannion,2023,1348,1217,65,1,1
5308,Lannion,2024,1488,1250,65,1,1
5308,Lannion,2025,1546,1323,65,1,1
5309,Lorient,2012,1695,1525,35,1,1
5309,Lorient,2013,1614,1478,35,1,1
5309,Lorient,2014,1675,1509,35,1,1
5309,Lorient,2015,1655,1476,35,1,1
5309,Lorient,2016,1691,1563,35,1,1
5309,Lorient,2017,1770,1621,35,1,1
5309,Lorient,2018,1961,1790,35,1,1
5309,Lorient,2019,2342,2087,35,1,1
5309,Lorient,2020,2286,2097,35,1,1
5309,Lorient,2021,2871,2629,35,1,1
5309,Lorient,2022,2912,2629,35,1,1
5309,Lorient,2023,2896,2610,35,1,1
5309,Lorient,2024,3197,2793,35,1,1
5309,Lorient,2025,3382,2949,35,1,1
5310,Morlaix,2012,780,683,59,1,1
5310,Morlaix,2013,708,674,59,1,1
5310,Morlaix,2014,833,761,59,1,1
5310,Morlaix,2015,877,783,59,1,1
5310,Morlaix,2016,776,706,59,1,1
5310,Morlaix,2017,816,739,59,1,1
5310,Morlaix,2018,862,805,59,1,1
5310,Morlaix,2019,1043,948,59,1,1
5310,Morlaix,2020,1041,940,59,1,1
5310,Morlaix,2021,1345,1200,59,1,1
5310,Morlaix,2022,1294,1144,59,1,1
5310,Morlaix,2023,1332,1207,59,1,1
5310,Morlaix,2024,1424,1235,59,1,1
5310,Morlaix,2025,1579,1331,59,1,1
5311,Ploërmel,2012,521,473,53,1,1
5311,Ploërmel,2013,504,460,53,1,1
5311,Ploërmel,2014,474,453,53,1,1
5311,Ploërmel,2015,469,437,53,1,1
5311,Ploërmel,2016,501,460,53,1,1
5311,Ploërmel,2017,532,487,53,1,1
5311,Ploërmel,2018,578,549,53,1,1
5311,Ploërmel,2019,630,595,53,1,1
5311,Ploërmel,2020,648,578,53,1,1
5311,Ploërmel,2021,743,669,53,1,1
5311,Ploërmel,2022,858,760,53,1,1
5311,Ploërmel,2023,858,761,53,1,1
5311,Ploërmel,2024,964,839,53,1,1
5311,Ploërmel,2025,940,815,53,1,1
5312,Pontivy-Loudéac,2012,659,598,64,1,1
5312,Pontivy-Loudéac,2013,648,616,64,1,1
5312,Pontivy-Loudéac,2014,687,623,64,1,1
5312,Pontivy-Loudéac,2015,714,597,64,1,1
5312,Pontivy-Loudéac,2016,629,557,64,1,1
5312,Pontivy-Loudéac,2017,670,596,64,1,1
5312,Pontivy-Loudéac,2018,823,739,64,1,1
5312,Pontivy-Loudéac,2019,808,739,64,1,1
5312,Pontivy-Loudéac,2020,965,875,64,1,1
5312,Pontivy-Loudéac,2021,1061,902,64,1,1
5312,Pontivy-Loudéac,2022,1114,964,64,1,1
5312,Pontivy-Loudéac,2023,1210,1076,64,1,1
5312,Pontivy-Loudéac,2024,1377,1162,64,1,1
5312,Pontivy-Loudéac,2025,1307,1100,64,1,1
5313,Quimper,2012,2057,1866,83,1,1
5313,Quimper,2013,2092,1907,83,1,1
5313,Quimper,2014,2184,2030,83,1,1
5313,Quimper,2015,2168,1923,83,1,1
5313,Quimper,2016,2153,1948,83,1,1
5313,Quimper,2017,2282,2102,83,1,1
5313,Quimper,2018,2427,2128,83,1,1
5313,Quimper,2019,2798,2528,83,1,1
5313,Quimper,2020,2760,2496,83,1,1
5313,Quimper,2021,3520,3171,83,1,1
5313,Quimper,2022,3519,3168,83,1,1
5313,Quimper,2023,3501,3111,83,1,1
5313,Quimper,2024,4013,3401,83,1,1
5313,Quimper,2025,4073,3474,83,1,1
5314,Quimperlé,2012,391,352,18,1,1
5314,Quimperlé,2013,372,344,18,1,1
5314,Quimperlé,2014,358,351,18,1,1
5314,Quimperlé,2015,335,322,18,1,1
5314,Quimperlé,2016,418,382,18,1,1
5314,Quimperlé,2017,405,377,18,1,1
5314,Quimperlé,2018,422,418,18,1,1
5314,Quimperlé,2019,518,480,18,1,1
5314,Quimperlé,2020,467,440,18,1,1
5314,Quimperlé,2021,605,555,18,1,1
5314,Quimperlé,2022,658,595,18,1,1
5314,Quimperlé,2023,685,625,18,1,1
5314,Quimperlé,2024,759,645,18,1,1
5314,Quimperlé,2025,809,677,18,1,1
5315,Rennes,2012,5660,4777,160,1,1
5315,Rennes,2013,5686,4979,160,1,1
5315,Rennes,2014,5838,5121,160,1,1
5315,Rennes,2015,5540,4833,160,1,1
5315,Rennes,2016,6103,5334,160,1,1
5315,Rennes,2017,6806,5886,160,1,1
5315,Rennes,2018,7731,6921,160,1,1
5315,Rennes,2019,8813,7910,160,1,1
5315,Rennes,2020,8989,8199,160,1,1
5315,Rennes,2021,11162,10094,160,1,1
5315,Rennes,2022,11429,10361,160,1,1
5315,Rennes,2023,11067,9969,160,1,1
5315,Rennes,2024,12224,10687,160,1,1
5315,Rennes,2025,13095,11376,160,1,1
5316,Saint-Brieuc,2012,1337,1210,58,1,1
5316,Saint-Brieuc,2013,1283,1133,58,1,1
5316,Saint-Brieuc,2014,1303,1203,58,1,1
5316,Saint-Brieuc,2015,1291,1153,58,1,1
5316,Saint-Brieuc,2016,1356,1207,58,1,1
5316,Saint-Brieuc,2017,1465,1324,58,1,1
5316,Saint-Brieuc,2018,1538,1400,58,1,1
5316,Saint-Brieuc,2019,1756,1608,58,1,1
5316,Saint-Brieuc,2020,1705,1585,58,1,1
5316,Saint-Brieuc,2021,2302,2073,58,1,1
5316,Saint-Brieuc,2022,2443,2200,58,1,1
5316,Saint-Brieuc,2023,2451,2238,58,1,1
5316,Saint-Brieuc,2024,2829,2483,58,1,1
5316,Saint-Brieuc,2025,2833,2466,58,1,1
5317,Saint-Malo,2012,1162,1059,54,1,1
5317,Saint-Malo,2013,1228,1171,54,1,1
5317,Saint-Malo,2014,1203,1154,54,1,1
5317,Saint-Malo,2015,1263,1174,54,1,1
5317,Saint-Malo,2016,1353,1218,54,1,1
5317,Saint-Malo,2017,1337,1236,54,1,1
5317,Saint-Malo,2018,1478,1370,54,1,1
5317,Saint-Malo,2019,1755,1600,54,1,1
5317,Saint-Malo,2020,1831,1624,54,1,1
5317,Saint-Malo,2021,2223,2019,54,1,1
5317,Saint-Malo,2022,2333,2086,54,1,1
5317,Saint-Malo,2023,2231,1973,54,1,1
5317,Saint-Malo,2024,2499,2129,54,1,1
5317,Saint-Malo,2025,2610,2216,54,1,1
5318,Vannes,2012,1933,1765,60,1,1
5318,Vannes,2013,1897,1775,60,1,1
5318,Vannes,2014,1987,1809,60,1,1
5318,Vannes,2015,1875,1749,60,1,1
5318,Vannes,2016,2041,1830,60,1,1
5318,Vannes,2017,2124,1965,60,1,1
5318,Vannes,2018,2330,2168,60,1,1
5318,Vannes,2019,2773,2534,60,1,1
5318,Vannes,2020,2653,2333,60,1,1
5318,Vannes,2021,3226,2885,60,1,1
5318,Vannes,2022,3377,2983,60,1,1
5318,Vannes,2023,3185,2820,60,1,1
5318,Vannes,2024,3655,3132,60,1,1
5318,Vannes,2025,3758,3213,60,1,1
5319,Vitré,2012,545,488,56,1,1
5319,Vitré,2013,574,514,56,1,1
5319,Vitré,2014,541,509,56,1,1
5319,Vitré,2015,590,496,56,1,1
5319,Vitré,2016,553,492,56,1,1
5319,Vitré,2017,580,519,56,1,1
5319,Vitré,2018,660,602,56,1,1
5319,Vitré,2019,810,739,56,1,1
5319,Vitré,2020,878,822,56,1,1
5319,Vitré,2021,987,887,56,1,1
5319,Vitré,2022,990,891,56,1,1
5319,Vitré,2023,1044,930,56,1,1
5319,Vitré,2024,1181,1057,56,1,1
5319,Vitré,2025,1244,1084,56,1,1
7501,Agen,2012,1214,1009,99,1,1
7501,Agen,2013,1229,1086,99,1,1
7501,Agen,2014,1177,1001,99,1,1
7501,Agen,2015,1082,951,99,1,1
7501,Agen,2016,1172,1037,99,1,1
7501,Agen,2017,1289,1112,99,1,1
7501,Agen,2018,1402,1237,99,1,1
7501,Agen,2019,1614,1464,99,1,1
7501,Agen,2020,1648,1536,99,1,1
7501,Agen,2021,2074,1833,99,1,1
7501,Agen,2022,2081,1832,99,1,1
7501,Agen,2023,2072,1807,99,1,1
7501,Agen,2024,2305,1920,99,1,1
7501,Agen,2025,2410,2030,99,1,1
7502,Angoulême,2012,1904,1670,229,1,1
7502,Angoulême,2013,2013,1784,229,1,1
7502,Angoulême,2014,1878,1729,229,1,1
7502,Angoulême,2015,1756,1559,229,1,1
7502,Angoulême,2016,1786,1522,229,1,1
7502,Angoulême,2017,2007,1759,229,1,1
7502,Angoulême,2018,2199,1910,229,1,1
7502,Angoulême,2019,2510,2244,229,1,1
7502,Angoulême,2020,2739,2417,229,1,1
7502,Angoulême,2021,3162,2801,229,1,1
7502,Angoulême,2022,3155,2767,229,1,1
7502,Angoulême,2023,3240,2874,229,1,1
7502,Angoulême,2024,3509,2985,229,1,1
7502,Angoulême,2025,3670,3131,229,1,1
7503,Bayonne,2012,4226,3773,111,1,1
7503,Bayonne,2013,4062,3842,111,1,1
7503,Bayonne,2014,4201,3923,111,1,1
7503,Bayonne,2015,4317,3961,111,1,1
7503,Bayonne,2016,4440,4068,111,1,1
7503,Bayonne,2017,4886,4396,111,1,1
7503,Bayonne,2018,5513,4903,111,1,1
7503,Bayonne,2019,6127,5582,111,1,1
7503,Bayonne,2020,6628,5965,111,1,1
7503,Bayonne,2021,7976,7146,111,1,1
7503,Bayonne,2022,7837,6989,111,1,1
7503,Bayonne,2023,7701,6774,111,1,1
7503,Bayonne,2024,7863,6562,111,1,1
7503,Bayonne,2025,8378,7082,111,1,1
7504,Bergerac,2012,1110,977,153,1,1
7504,Bergerac,2013,1064,1021,153,1,1
7504,Bergerac,2014,1057,976,153,1,1
7504,Bergerac,2015,1067,971,153,1,1
7504,Bergerac,2016,1054,983,153,1,1
7504,Bergerac,2017,1178,1091,153,1,1
7504,Bergerac,2018,1169,1088,153,1,1
7504,Bergerac,2019,1488,1368,153,1,1
7504,Bergerac,2020,1467,1345,153,1,1
7504,Bergerac,2021,1726,1523,153,1,1
7504,Bergerac,2022,1726,1516,153,1,1
7504,Bergerac,2023,1808,1622,153,1,1
7504,Bergerac,2024,1841,1502,153,1,1
7504,Bergerac,2025,2011,1660,153,1,1
7505,Bordeaux,2012,13006,11591,164,1,1
7505,Bordeaux,2013,13811,12512,164,1,1
7505,Bordeaux,2014,14374,13029,164,1,1
7505,Bordeaux,2015,14664,13272,164,1,1
7505,Bordeaux,2016,16105,14326,164,1,1
7505,Bordeaux,2017,18521,16625,164,1,1
7505,Bordeaux,2018,21473,19446,164,1,1
7505,Bordeaux,2019,23298,21394,164,1,1
7505,Bordeaux,2020,23080,21259,164,1,1
7505,Bordeaux,2021,27996,25867,164,1,1
7505,Bordeaux,2022,27507,25215,164,1,1
7505,Bordeaux,2023,26580,24459,164,1,1
7505,Bordeaux,2024,30655,27790,164,1,1
7505,Bordeaux,2025,31436,28086,164,1,1
7506,Bressuire,2012,688,592,80,1,1
7506,Bressuire,2013,730,607,80,1,1
7506,Bressuire,2014,664,561,80,1,1
7506,Bressuire,2015,632,521,80,1,1
7506,Bressuire,2016,707,602,80,1,1
7506,Bressuire,2017,743,667,80,1,1
7506,Bressuire,2018,826,737,80,1,1
7506,Bressuire,2019,865,787,80,1,1
7506,Bressuire,2020,1014,884,80,1,1
7506,Bressuire,2021,1183,1011,80,1,1
7506,Bressuire,2022,1183,994,80,1,1
7506,Bressuire,2023,1157,1027,80,1,1
7506,Bressuire,2024,1247,1066,80,1,1
7506,Bressuire,2025,1261,1032,80,1,1
7507,Brive-la-Gaillarde,2012,1122,955,98,1,1
7507,Brive-la-Gaillarde,2013,1075,962,98,1,1
7507,Brive-la-Gaillarde,2014,1086,972,98,1,1
7507,Brive-la-Gaillarde,2015,1070,905,98,1,1
7507,Brive-la-Gaillarde,2016,1057,892,98,1,1
7507,Brive-la-Gaillarde,2017,1181,1048,98,1,1
7507,Brive-la-Gaillarde,2018,1298,1158,98,1,1
7507,Brive-la-Gaillarde,2019,1523,1334,98,1,1
7507,Brive-la-Gaillarde,2020,1425,1255,98,1,1
7507,Brive-la-Gaillarde,2021,1872,1641,98,1,1
7507,Brive-la-Gaillarde,2022,1830,1600,98,1,1
7507,Brive-la-Gaillarde,2023,1796,1564,98,1,1
7507,Brive-la-Gaillarde,2024,2032,1707,98,1,1
7507,Brive-la-Gaillarde,2025,2144,1811,98,1,1
7508,Châtellerault,2012,617,543,50,1,1
7508,Châtellerault,2013,646,555,50,1,1
7508,Châtellerault,2014,597,534,50,1,1
7508,Châtellerault,2015,591,496,50,1,1
7508,Châtellerault,2016,551,510,50,1,1
7508,Châtellerault,2017,632,567,50,1,1
7508,Châtellerault,2018,663,580,50,1,1
7508,Châtellerault,2019,783,713,50,1,1
7508,Châtellerault,2020,853,792,50,1,1
7508,Châtellerault,2021,937,827,50,1,1
7508,Châtellerault,2022,1061,973,50,1,1
7508,Châtellerault,2023,1017,923,50,1,1
7508,Châtellerault,2024,1128,948,50,1,1
7508,Châtellerault,2025,1149,986,50,1,1
7509,Cognac,2012,1081,904,191,1,1
7509,Cognac,2013,1090,962,191,1,1
7509,Cognac,2014,1047,926,191,1,1
7509,Cognac,2015,996,899,191,1,1
7509,Cognac,2016,967,803,191,1,1
7509,Cognac,2017,1028,939,191,1,1
7509,Cognac,2018,1189,1053,191,1,1
7509,Cognac,2019,1320,1152,191,1,1
7509,Cognac,2020,1473,1267,191,1,1
7509,Cognac,2021,1666,1424,191,1,1
7509,Cognac,2022,1681,1427,191,1,1
7509,Cognac,2023,1791,1517,191,1,1
7509,Cognac,2024,1846,1531,191,1,1
7509,Cognac,2025,2006,1715,191,1,1
7510,0Dax,2012,1663,1430,119,1,1
7510,0Dax,2013,1584,1435,119,1,1
7510,0Dax,2014,1659,1507,119,1,1
7510,0Dax,2015,1541,1414,119,1,1
7510,0Dax,2016,1640,1443,119,1,1
7510,0Dax,2017,1783,1580,119,1,1
7510,0Dax,2018,2013,1795,119,1,1
7510,0Dax,2019,2345,2098,119,1,1
7510,0Dax,2020,2357,2119,119,1,1
7510,0Dax,2021,2822,2450,119,1,1
7510,0Dax,2022,2816,2486,119,1,1
7510,0Dax,2023,2958,2626,119,1,1
7510,0Dax,2024,3168,2583,119,1,1
7510,0Dax,2025,3225,2668,119,1,1
7511,Guéret,2012,998,799,255,1,1
7511,Guéret,2013,884,760,255,1,1
7511,Guéret,2014,893,765,255,1,1
7511,Guéret,2015,896,664,255,1,1
7511,Guéret,2016,817,634,255,1,1
7511,Guéret,2017,931,720,255,1,1
7511,Guéret,2018,926,717,255,1,1
7511,Guéret,2019,1079,842,255,1,1
7511,Guéret,2020,1175,892,255,1,1
7511,Guéret,2021,1388,1034,255,1,1
7511,Guéret,2022,1340,1030,255,1,1
7511,Guéret,2023,1419,1127,255,1,1
7511,Guéret,2024,1567,1152,255,1,1
7511,Guéret,2025,1683,1193,255,1,1
7512,La Rochelle,2012,2921,2568,83,1,1
7512,La Rochelle,2013,2671,2410,83,1,1
7512,La Rochelle,2014,2841,2585,83,1,1
7512,La Rochelle,2015,2712,2479,83,1,1
7512,La Rochelle,2016,2801,2548,83,1,1
7512,La Rochelle,2017,3078,2771,83,1,1
7512,La Rochelle,2018,3553,3249,83,1,1
7512,La Rochelle,2019,4015,3646,83,1,1
7512,La Rochelle,2020,4103,3668,83,1,1
7512,La Rochelle,2021,5034,4460,83,1,1
7512,La Rochelle,2022,4781,4264,83,1,1
7512,La Rochelle,2023,4469,3972,83,1,1
7512,La Rochelle,2024,4979,4255,83,1,1
7512,La Rochelle,2025,4987,4234,83,1,1
7513,La Teste-de-Buch,2012,1833,1729,33,1,1
7513,La Teste-de-Buch,2013,2052,1896,33,1,1
7513,La Teste-de-Buch,2014,2050,1927,33,1,1
7513,La Teste-de-Buch,2015,2000,1796,33,1,1
7513,La Teste-de-Buch,2016,2102,1930,33,1,1
7513,La Teste-de-Buch,2017,2266,2035,33,1,1
7513,La Teste-de-Buch,2018,2458,2198,33,1,1
7513,La Teste-de-Buch,2019,2919,2670,33,1,1
7513,La Teste-de-Buch,2020,2734,2477,33,1,1
7513,La Teste-de-Buch,2021,3447,3045,33,1,1
7513,La Teste-de-Buch,2022,3431,3062,33,1,1
7513,La Teste-de-Buch,2023,3437,3050,33,1,1
7513,La Teste-de-Buch,2024,3682,3083,33,1,1
7513,La Teste-de-Buch,2025,3593,2997,33,1,1
7514,Langon,2012,1148,1072,175,1,1
7514,Langon,2013,1213,1130,175,1,1
7514,Langon,2014,1270,1222,175,1,1
7514,Langon,2015,1187,1110,175,1,1
7514,Langon,2016,1162,1090,175,1,1
7514,Langon,2017,1301,1250,175,1,1
7514,Langon,2018,1375,1274,175,1,1
7514,Langon,2019,1478,1374,175,1,1
7514,Langon,2020,1502,1372,175,1,1
7514,Langon,2021,1885,1713,175,1,1
7514,Langon,2022,2122,1921,175,1,1
7514,Langon,2023,1858,1680,175,1,1
7514,Langon,2024,2066,1812,175,1,1
7514,Langon,2025,2007,1715,175,1,1
7515,Lesparre-Médoc,2012,787,730,40,1,1
7515,Lesparre-Médoc,2013,780,713,40,1,1
7515,Lesparre-Médoc,2014,792,733,40,1,1
7515,Lesparre-Médoc,2015,716,659,40,1,1
7515,Lesparre-Médoc,2016,719,672,40,1,1
7515,Lesparre-Médoc,2017,824,754,40,1,1
7515,Lesparre-Médoc,2018,842,778,40,1,1
7515,Lesparre-Médoc,2019,881,816,40,1,1
7515,Lesparre-Médoc,2020,1085,970,40,1,1
7515,Lesparre-Médoc,2021,1156,1040,40,1,1
7515,Lesparre-Médoc,2022,1300,1147,40,1,1
7515,Lesparre-Médoc,2023,1293,1136,40,1,1
7515,Lesparre-Médoc,2024,1297,1103,40,1,1
7515,Lesparre-Médoc,2025,1357,1143,40,1,1
7516,Libourne,2012,1476,1388,140,1,1
7516,Libourne,2013,1644,1508,140,1,1
7516,Libourne,2014,1518,1415,140,1,1
7516,Libourne,2015,1474,1392,140,1,1
7516,Libourne,2016,1513,1422,140,1,1
7516,Libourne,2017,1598,1491,140,1,1
7516,Libourne,2018,1801,1679,140,1,1
7516,Libourne,2019,2027,1916,140,1,1
7516,Libourne,2020,2078,1911,140,1,1
7516,Libourne,2021,2528,2316,140,1,1
7516,Libourne,2022,2686,2453,140,1,1
7516,Libourne,2023,2533,2297,140,1,1
7516,Libourne,2024,2716,2392,140,1,1
7516,Libourne,2025,2933,2523,140,1,1
7517,Limoges,2012,2254,1953,130,1,1
7517,Limoges,2013,2317,2044,130,1,1
7517,Limoges,2014,2272,2001,130,1,1
7517,Limoges,2015,2150,1866,130,1,1
7517,Limoges,2016,2291,2001,130,1,1
7517,Limoges,2017,2443,2169,130,1,1
7517,Limoges,2018,2773,2507,130,1,1
7517,Limoges,2019,3084,2777,130,1,1
7517,Limoges,2020,3318,2962,130,1,1
7517,Limoges,2021,4264,3817,130,1,1
7517,Limoges,2022,3887,3493,130,1,1
7517,Limoges,2023,3994,3595,130,1,1
7517,Limoges,2024,4365,3762,130,1,1
7517,Limoges,2025,4465,3823,130,1,1
7518,Marmande,2012,874,752,131,1,1
7518,Marmande,2013,850,745,131,1,1
7518,Marmande,2014,828,733,131,1,1
7518,Marmande,2015,793,725,131,1,1
7518,Marmande,2016,794,702,131,1,1
7518,Marmande,2017,840,744,131,1,1
7518,Marmande,2018,955,837,131,1,1
7518,Marmande,2019,1073,939,131,1,1
7518,Marmande,2020,1111,986,131,1,1
7518,Marmande,2021,1390,1154,131,1,1
7518,Marmande,2022,1403,1201,131,1,1
7518,Marmande,2023,1349,1158,131,1,1
7518,Marmande,2024,1358,1092,131,1,1
7518,Marmande,2025,1547,1257,131,1,1
7519,Mont-de-Marsan,2012,1078,862,166,1,1
7519,Mont-de-Marsan,2013,1079,915,166,1,1
7519,Mont-de-Marsan,2014,1073,905,166,1,1
7519,Mont-de-Marsan,2015,995,825,166,1,1
7519,Mont-de-Marsan,2016,1095,900,166,1,1
7519,Mont-de-Marsan,2017,1102,935,166,1,1
7519,Mont-de-Marsan,2018,1200,1018,166,1,1
7519,Mont-de-Marsan,2019,1531,1322,166,1,1
7519,Mont-de-Marsan,2020,1474,1294,166,1,1
7519,Mont-de-Marsan,2021,1806,1566,166,1,1
7519,Mont-de-Marsan,2022,1860,1579,166,1,1
7519,Mont-de-Marsan,2023,1740,1480,166,1,1
7519,Mont-de-Marsan,2024,2083,1737,166,1,1
7519,Mont-de-Marsan,2025,2037,1648,166,1,1
7520,Niort,2012,1458,1225,158,1,1
7520,Niort,2013,1517,1367,158,1,1
7520,Niort,2014,1428,1269,158,1,1
7520,Niort,2015,1464,1305,158,1,1
7520,Niort,2016,1497,1241,158,1,1
7520,Niort,2017,1522,1336,158,1,1
7520,Niort,2018,1731,1543,158,1,1
7520,Niort,2019,1966,1688,158,1,1
7520,Niort,2020,1969,1731,158,1,1
7520,Niort,2021,2373,2022,158,1,1
7520,Niort,2022,2425,2111,158,1,1
7520,Niort,2023,2485,2182,158,1,1
7520,Niort,2024,2686,2263,158,1,1
7520,Niort,2025,2862,2403,158,1,1
7521,Oloron-Sainte-Marie,2012,539,496,163,1,1
7521,Oloron-Sainte-Marie,2013,567,513,163,1,1
7521,Oloron-Sainte-Marie,2014,519,459,163,1,1
7521,Oloron-Sainte-Marie,2015,502,430,163,1,1
7521,Oloron-Sainte-Marie,2016,568,516,163,1,1
7521,Oloron-Sainte-Marie,2017,522,458,163,1,1
7521,Oloron-Sainte-Marie,2018,597,546,163,1,1
7521,Oloron-Sainte-Marie,2019,637,605,163,1,1
7521,Oloron-Sainte-Marie,2020,747,661,163,1,1
7521,Oloron-Sainte-Marie,2021,786,671,163,1,1
7521,Oloron-Sainte-Marie,2022,811,710,163,1,1
7521,Oloron-Sainte-Marie,2023,806,690,163,1,1
7521,Oloron-Sainte-Marie,2024,882,721,163,1,1
7521,Oloron-Sainte-Marie,2025,964,777,163,1,1
7522,0Pau,2012,2741,2399,286,1,1
7522,0Pau,2013,2615,2409,286,1,1
7522,0Pau,2014,2680,2414,286,1,1
7522,0Pau,2015,2724,2478,286,1,1
7522,0Pau,2016,2748,2393,286,1,1
7522,0Pau,2017,2856,2535,286,1,1
7522,0Pau,2018,3412,3084,286,1,1
7522,0Pau,2019,3955,3650,286,1,1
7522,0Pau,2020,3973,3596,286,1,1
7522,0Pau,2021,4749,4242,286,1,1
7522,0Pau,2022,4919,4391,286,1,1
7522,0Pau,2023,4702,4163,286,1,1
7522,0Pau,2024,5215,4467,286,1,1
7522,0Pau,2025,5409,4607,286,1,1
7523,Périgueux,2012,1916,1701,231,1,1
7523,Périgueux,2013,1721,1657,231,1,1
7523,Périgueux,2014,1831,1727,231,1,1
7523,Périgueux,2015,1807,1615,231,1,1
7523,Périgueux,2016,1848,1665,231,1,1
7523,Périgueux,2017,1909,1733,231,1,1
7523,Périgueux,2018,2067,1833,231,1,1
7523,Périgueux,2019,2401,2183,231,1,1
7523,Périgueux,2020,2628,2346,231,1,1
