ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id
7616,Montpellier,2022,18066.0,establishment_creations,18605.0,15781.0,15171.0,0.1789493694949623,0.22635291015753742,1,1,1,1,217
7616,Montpellier,2023,18193.0,establishment_creations,18066.0,18605.0,15781.0,-0.028970706799247514,0.14479437298016604,1,1,1,1,217
7616,Montpellier,2024,19796.0,establishment_creations,18193.0,18066.0,18605.0,0.007029779696667774,-0.022144584789035207,1,1,1,1,217
7616,Montpellier,2025,20856.0,establishment_creations,19796.0,18193.0,18066.0,0.08811081185071182,0.09575999114358463,1,1,1,1,217
7617,Narbonne,2012,1966.0,establishment_creations,,,,,,1,0,0,0,218
7617,Narbonne,2013,1908.0,establishment_creations,1966.0,,,,,1,1,0,0,218
7617,Narbonne,2014,1832.0,establishment_creations,1908.0,1966.0,,-0.029501525940996948,,1,1,1,0,218
7617,Narbonne,2015,1765.0,establishment_creations,1832.0,1908.0,1966.0,-0.039832285115303984,-0.0681586978636826,1,1,1,1,218
7617,Narbonne,2016,1844.0,establishment_creations,1765.0,1832.0,1908.0,-0.03657205240174673,-0.0749475890985325,1,1,1,1,218
7617,Narbonne,2017,1867.0,establishment_creations,1844.0,1765.0,1832.0,0.04475920679886686,0.006550218340611353,1,1,1,1,218
7617,Narbonne,2018,1953.0,establishment_creations,1867.0,1844.0,1765.0,0.012472885032537961,0.057790368271954676,1,1,1,1,218
7617,Narbonne,2019,2216.0,establishment_creations,1953.0,1867.0,1844.0,0.046063202999464384,0.05911062906724512,1,1,1,1,218
7617,Narbonne,2020,2214.0,establishment_creations,2216.0,1953.0,1867.0,0.13466461853558628,0.1869309051955008,1,1,1,1,218
7617,Narbonne,2021,2664.0,establishment_creations,2214.0,2216.0,1953.0,-0.0009025270758122744,0.1336405529953917,1,1,1,1,218
7617,Narbonne,2022,2906.0,establishment_creations,2664.0,2214.0,2216.0,0.2032520325203252,0.20216606498194944,1,1,1,1,218
7617,Narbonne,2023,2812.0,establishment_creations,2906.0,2664.0,2214.0,0.09084084084084085,0.31255645889792233,1,1,1,1,218
7617,Narbonne,2024,3217.0,establishment_creations,2812.0,2906.0,2664.0,-0.03234686854783207,0.05555555555555555,1,1,1,1,218
7617,Narbonne,2025,3207.0,establishment_creations,3217.0,2812.0,2906.0,0.14402560455192034,0.10701995870612525,1,1,1,1,218
7618,Nîmes,2012,4260.0,establishment_creations,,,,,,1,0,0,0,219
7618,Nîmes,2013,4227.0,establishment_creations,4260.0,,,,,1,1,0,0,219
7618,Nîmes,2014,4163.0,establishment_creations,4227.0,4260.0,,-0.007746478873239437,,1,1,1,0,219
7618,Nîmes,2015,4030.0,establishment_creations,4163.0,4227.0,4260.0,-0.015140761769576532,-0.022769953051643192,1,1,1,1,219
7618,Nîmes,2016,4177.0,establishment_creations,4030.0,4163.0,4227.0,-0.03194811434061975,-0.046605157321977765,1,1,1,1,219
7618,Nîmes,2017,4189.0,establishment_creations,4177.0,4030.0,4163.0,0.03647642679900744,0.0033629594042757626,1,1,1,1,219
7618,Nîmes,2018,4954.0,establishment_creations,4189.0,4177.0,4030.0,0.0028728752693320567,0.03945409429280397,1,1,1,1,219
7618,Nîmes,2019,5579.0,establishment_creations,4954.0,4189.0,4177.0,0.18262115063260922,0.18601867368925065,1,1,1,1,219
7618,Nîmes,2020,5591.0,establishment_creations,5579.0,4954.0,4189.0,0.12616067823980623,0.3318214370971592,1,1,1,1,219
7618,Nîmes,2021,6701.0,establishment_creations,5591.0,5579.0,4954.0,0.0021509231044990144,0.1285829632620105,1,1,1,1,219
7618,Nîmes,2022,6976.0,establishment_creations,6701.0,5591.0,5579.0,0.19853335718118403,0.20111131027065782,1,1,1,1,219
7618,Nîmes,2023,7138.0,establishment_creations,6976.0,6701.0,5591.0,0.041038650947619756,0.24771954927562154,1,1,1,1,219
7618,Nîmes,2024,7778.0,establishment_creations,7138.0,6976.0,6701.0,0.023222477064220183,0.06521414714221759,1,1,1,1,219
7618,Nîmes,2025,8044.0,establishment_creations,7778.0,7138.0,6976.0,0.08966096945923228,0.11496559633027523,1,1,1,1,219
7619,Nord-du-Lot,2012,459.0,establishment_creations,,,,,,1,0,0,0,220
7619,Nord-du-Lot,2013,585.0,establishment_creations,459.0,,,,,1,1,0,0,220
7619,Nord-du-Lot,2014,446.0,establishment_creations,585.0,459.0,,0.27450980392156865,,1,1,1,0,220
7619,Nord-du-Lot,2015,519.0,establishment_creations,446.0,585.0,459.0,-0.2376068376068376,-0.02832244008714597,1,1,1,1,220
7619,Nord-du-Lot,2016,513.0,establishment_creations,519.0,446.0,585.0,0.16367713004484305,-0.11282051282051282,1,1,1,1,220
7619,Nord-du-Lot,2017,512.0,establishment_creations,513.0,519.0,446.0,-0.011560693641618497,0.15022421524663676,1,1,1,1,220
7619,Nord-du-Lot,2018,479.0,establishment_creations,512.0,513.0,519.0,-0.001949317738791423,-0.01348747591522158,1,1,1,1,220
7619,Nord-du-Lot,2019,569.0,establishment_creations,479.0,512.0,513.0,-0.064453125,-0.06627680311890838,1,1,1,1,220
7619,Nord-du-Lot,2020,617.0,establishment_creations,569.0,479.0,512.0,0.18789144050104384,0.111328125,1,1,1,1,220
7619,Nord-du-Lot,2021,713.0,establishment_creations,617.0,569.0,479.0,0.0843585237258348,0.2881002087682672,1,1,1,1,220
7619,Nord-du-Lot,2022,810.0,establishment_creations,713.0,617.0,569.0,0.15559157212317667,0.2530755711775044,1,1,1,1,220
7619,Nord-du-Lot,2023,677.0,establishment_creations,810.0,713.0,617.0,0.13604488078541374,0.31280388978930307,1,1,1,1,220
7619,Nord-du-Lot,2024,813.0,establishment_creations,677.0,810.0,713.0,-0.16419753086419753,-0.05049088359046283,1,1,1,1,220
7619,Nord-du-Lot,2025,806.0,establishment_creations,813.0,677.0,810.0,0.20088626292466766,0.003703703703703704,1,1,1,1,220
7620,Perpignan,2012,6049.0,establishment_creations,,,,,,1,0,0,0,221
7620,Perpignan,2013,6274.0,establishment_creations,6049.0,,,,,1,1,0,0,221
7620,Perpignan,2014,5694.0,establishment_creations,6274.0,6049.0,,0.03719623078194743,,1,1,1,0,221
7620,Perpignan,2015,5751.0,establishment_creations,5694.0,6274.0,6049.0,-0.09244501115715652,-0.058687386344850385,1,1,1,1,221
7620,Perpignan,2016,5706.0,establishment_creations,5751.0,5694.0,6274.0,0.010010537407797681,-0.08335989799171183,1,1,1,1,221
7620,Perpignan,2017,5771.0,establishment_creations,5706.0,5751.0,5694.0,-0.00782472613458529,0.002107481559536354,1,1,1,1,221
7620,Perpignan,2018,6354.0,establishment_creations,5771.0,5706.0,5751.0,0.011391517700665965,0.003477656059815684,1,1,1,1,221
7620,Perpignan,2019,7061.0,establishment_creations,6354.0,5771.0,5706.0,0.10102235314503552,0.11356466876971609,1,1,1,1,221
7620,Perpignan,2020,7081.0,establishment_creations,7061.0,6354.0,5771.0,0.11126849228832232,0.2235314503552244,1,1,1,1,221
7620,Perpignan,2021,8948.0,establishment_creations,7081.0,7061.0,6354.0,0.00283245999150262,0.11441611583254643,1,1,1,1,221
7620,Perpignan,2022,8968.0,establishment_creations,8948.0,7081.0,7061.0,0.2636633243892106,0.2672426001982722,1,1,1,1,221
7620,Perpignan,2023,8679.0,establishment_creations,8968.0,8948.0,7081.0,0.002235136343316942,0.2664877842112696,1,1,1,1,221
7620,Perpignan,2024,10029.0,establishment_creations,8679.0,8968.0,8948.0,-0.032225691347011594,-0.030062583817612874,1,1,1,1,221
7620,Perpignan,2025,10374.0,establishment_creations,10029.0,8679.0,8968.0,0.1555478741790529,0.11830954504906334,1,1,1,1,221
7621,Rodez,2012,1272.0,establishment_creations,,,,,,1,0,0,0,222
7621,Rodez,2013,1172.0,establishment_creations,1272.0,,,,,1,1,0,0,222
7621,Rodez,2014,1188.0,establishment_creations,1172.0,1272.0,,-0.07861635220125786,,1,1,1,0,222
7621,Rodez,2015,1064.0,establishment_creations,1188.0,1172.0,1272.0,0.013651877133105802,-0.0660377358490566,1,1,1,1,222
7621,Rodez,2016,1204.0,establishment_creations,1064.0,1188.0,1172.0,-0.10437710437710437,-0.09215017064846416,1,1,1,1,222
7621,Rodez,2017,1224.0,establishment_creations,1204.0,1064.0,1188.0,0.13157894736842105,0.013468013468013467,1,1,1,1,222
7621,Rodez,2018,1347.0,establishment_creations,1224.0,1204.0,1064.0,0.016611295681063124,0.15037593984962405,1,1,1,1,222
7621,Rodez,2019,1515.0,establishment_creations,1347.0,1224.0,1204.0,0.10049019607843138,0.11877076411960133,1,1,1,1,222
7621,Rodez,2020,1717.0,establishment_creations,1515.0,1347.0,1224.0,0.12472160356347439,0.23774509803921567,1,1,1,1,222
7621,Rodez,2021,1999.0,establishment_creations,1717.0,1515.0,1347.0,0.13333333333333333,0.2746844840386043,1,1,1,1,222
7621,Rodez,2022,2078.0,establishment_creations,1999.0,1717.0,1515.0,0.16423995340710543,0.3194719471947195,1,1,1,1,222
7621,Rodez,2023,2093.0,establishment_creations,2078.0,1999.0,1717.0,0.03951975987993997,0.21025043680838673,1,1,1,1,222
7621,Rodez,2024,2210.0,establishment_creations,2093.0,2078.0,1999.0,0.007218479307025986,0.04702351175587794,1,1,1,1,222
7621,Rodez,2025,2304.0,establishment_creations,2210.0,2093.0,2078.0,0.055900621118012424,0.06352261790182868,1,1,1,1,222
7622,Saint-Gaudens,2012,1289.0,establishment_creations,,,,,,1,0,0,0,223
7622,Saint-Gaudens,2013,1137.0,establishment_creations,1289.0,,,,,1,1,0,0,223
7622,Saint-Gaudens,2014,1170.0,establishment_creations,1137.0,1289.0,,-0.11792086889061287,,1,1,1,0,223
7622,Saint-Gaudens,2015,1133.0,establishment_creations,1170.0,1137.0,1289.0,0.029023746701846966,-0.09231962761830877,1,1,1,1,223
7622,Saint-Gaudens,2016,1080.0,establishment_creations,1133.0,1170.0,1137.0,-0.03162393162393162,-0.003518029903254178,1,1,1,1,223
7622,Saint-Gaudens,2017,1146.0,establishment_creations,1080.0,1133.0,1170.0,-0.04677846425419241,-0.07692307692307693,1,1,1,1,223
7622,Saint-Gaudens,2018,1295.0,establishment_creations,1146.0,1080.0,1133.0,0.06111111111111111,0.01147396293027361,1,1,1,1,223
7622,Saint-Gaudens,2019,1533.0,establishment_creations,1295.0,1146.0,1080.0,0.1300174520069808,0.19907407407407407,1,1,1,1,223
7622,Saint-Gaudens,2020,1641.0,establishment_creations,1533.0,1295.0,1146.0,0.1837837837837838,0.337696335078534,1,1,1,1,223
7622,Saint-Gaudens,2021,1866.0,establishment_creations,1641.0,1533.0,1295.0,0.07045009784735812,0.2671814671814672,1,1,1,1,223
7622,Saint-Gaudens,2022,1933.0,establishment_creations,1866.0,1641.0,1533.0,0.13711151736745886,0.2172211350293542,1,1,1,1,223
7622,Saint-Gaudens,2023,1880.0,establishment_creations,1933.0,1866.0,1641.0,0.03590568060021436,0.17794028031687995,1,1,1,1,223
7622,Saint-Gaudens,2024,2085.0,establishment_creations,1880.0,1933.0,1866.0,-0.027418520434557683,0.007502679528403001,1,1,1,1,223
7622,Saint-Gaudens,2025,2121.0,establishment_creations,2085.0,1880.0,1933.0,0.10904255319148937,0.07863424728401448,1,1,1,1,223
7623,Sète,2012,1324.0,establishment_creations,,,,,,1,0,0,0,224
7623,Sète,2013,1219.0,establishment_creations,1324.0,,,,,1,1,0,0,224
7623,Sète,2014,1203.0,establishment_creations,1219.0,1324.0,,-0.07930513595166164,,1,1,1,0,224
7623,Sète,2015,1186.0,establishment_creations,1203.0,1219.0,1324.0,-0.013125512715340444,-0.09138972809667674,1,1,1,1,224
7623,Sète,2016,1217.0,establishment_creations,1186.0,1203.0,1219.0,-0.014131338320864505,-0.027071369975389663,1,1,1,1,224
7623,Sète,2017,1223.0,establishment_creations,1217.0,1186.0,1203.0,0.026138279932546374,0.011637572734829594,1,1,1,1,224
7623,Sète,2018,1319.0,establishment_creations,1223.0,1217.0,1186.0,0.0049301561216105174,0.031197301854974706,1,1,1,1,224
7623,Sète,2019,1559.0,establishment_creations,1319.0,1223.0,1217.0,0.07849550286181521,0.0838126540673788,1,1,1,1,224
7623,Sète,2020,1497.0,establishment_creations,1559.0,1319.0,1223.0,0.1819560272934041,0.2747342600163532,1,1,1,1,224
7623,Sète,2021,1872.0,establishment_creations,1497.0,1559.0,1319.0,-0.039769082745349585,0.13495072024260804,1,1,1,1,224
7623,Sète,2022,1898.0,establishment_creations,1872.0,1497.0,1559.0,0.250501002004008,0.20076972418216807,1,1,1,1,224
7623,Sète,2023,2024.0,establishment_creations,1898.0,1872.0,1497.0,0.013888888888888888,0.2678690714762859,1,1,1,1,224
7623,Sète,2024,2098.0,establishment_creations,2024.0,1898.0,1872.0,0.06638566912539515,0.0811965811965812,1,1,1,1,224
7623,Sète,2025,2175.0,establishment_creations,2098.0,2024.0,1898.0,0.036561264822134384,0.1053740779768177,1,1,1,1,224
7624,Tarbes-Lourdes,2012,2284.0,establishment_creations,,,,,,1,0,0,0,225
7624,Tarbes-Lourdes,2013,2141.0,establishment_creations,2284.0,,,,,1,1,0,0,225
7624,Tarbes-Lourdes,2014,2039.0,establishment_creations,2141.0,2284.0,,-0.06260945709281962,,1,1,1,0,225
7624,Tarbes-Lourdes,2015,2023.0,establishment_creations,2039.0,2141.0,2284.0,-0.04764128911723494,-0.10726795096322242,1,1,1,1,225
7624,Tarbes-Lourdes,2016,2112.0,establishment_creations,2023.0,2039.0,2141.0,-0.00784698381559588,-0.05511443250817375,1,1,1,1,225
7624,Tarbes-Lourdes,2017,2146.0,establishment_creations,2112.0,2023.0,2039.0,0.0439940682155215,0.0358018636586562,1,1,1,1,225
7624,Tarbes-Lourdes,2018,2300.0,establishment_creations,2146.0,2112.0,2023.0,0.016098484848484848,0.060800790904597134,1,1,1,1,225
7624,Tarbes-Lourdes,2019,2844.0,establishment_creations,2300.0,2146.0,2112.0,0.0717614165890028,0.08901515151515152,1,1,1,1,225
7624,Tarbes-Lourdes,2020,2964.0,establishment_creations,2844.0,2300.0,2146.0,0.23652173913043478,0.32525629077353213,1,1,1,1,225
7624,Tarbes-Lourdes,2021,3437.0,establishment_creations,2964.0,2844.0,2300.0,0.04219409282700422,0.288695652173913,1,1,1,1,225
7624,Tarbes-Lourdes,2022,3535.0,establishment_creations,3437.0,2964.0,2844.0,0.1595816464237517,0.20850914205344584,1,1,1,1,225
7624,Tarbes-Lourdes,2023,3417.0,establishment_creations,3535.0,3437.0,2964.0,0.028513238289205704,0.1926450742240216,1,1,1,1,225
7624,Tarbes-Lourdes,2024,3765.0,establishment_creations,3417.0,3535.0,3437.0,-0.03338048090523338,-0.005819028222286878,1,1,1,1,225
7624,Tarbes-Lourdes,2025,3967.0,establishment_creations,3765.0,3417.0,3535.0,0.10184372256365233,0.06506364922206506,1,1,1,1,225
7625,Toulouse,2012,13985.0,establishment_creations,,,,,,1,0,0,0,226
7625,Toulouse,2013,13423.0,establishment_creations,13985.0,,,,,1,1,0,0,226
7625,Toulouse,2014,14029.0,establishment_creations,13423.0,13985.0,,-0.04018591347872721,,1,1,1,0,226
7625,Toulouse,2015,13549.0,establishment_creations,14029.0,13423.0,13985.0,0.04514639052372793,0.0031462281015373615,1,1,1,1,226
7625,Toulouse,2016,14992.0,establishment_creations,13549.0,14029.0,13423.0,-0.03421484068714805,0.009386873277210758,1,1,1,1,226
7625,Toulouse,2017,16810.0,establishment_creations,14992.0,13549.0,14029.0,0.10650232489482618,0.06864352412859077,1,1,1,1,226
7625,Toulouse,2018,19469.0,establishment_creations,16810.0,14992.0,13549.0,0.12126467449306297,0.24068196914901469,1,1,1,1,226
7625,Toulouse,2019,23418.0,establishment_creations,19469.0,16810.0,14992.0,0.15817965496728137,0.29862593383137676,1,1,1,1,226
7625,Toulouse,2020,24281.0,establishment_creations,23418.0,19469.0,16810.0,0.202835276593559,0.3930993456276026,1,1,1,1,226
7625,Toulouse,2021,27686.0,establishment_creations,24281.0,23418.0,19469.0,0.03685199419250149,0.24716215522112076,1,1,1,1,226
7625,Toulouse,2022,26019.0,establishment_creations,27686.0,24281.0,23418.0,0.1402331040731436,0.18225296780254505,1,1,1,1,226
7625,Toulouse,2023,25940.0,establishment_creations,26019.0,27686.0,24281.0,-0.06021093693563534,0.07157860055187183,1,1,1,1,226
7625,Toulouse,2024,29736.0,establishment_creations,25940.0,26019.0,27686.0,-0.003036242745685845,-0.06306436466083941,1,1,1,1,226
7625,Toulouse,2025,30997.0,establishment_creations,29736.0,25940.0,26019.0,0.14633770239013108,0.14285714285714285,1,1,1,1,226
8401,Annecy,2012,3316.0,establishment_creations,,,,,,1,0,0,0,227
8401,Annecy,2013,3257.0,establishment_creations,3316.0,,,,,1,1,0,0,227
8401,Annecy,2014,3481.0,establishment_creations,3257.0,3316.0,,-0.01779252110977081,,1,1,1,0,227
8401,Annecy,2015,3318.0,establishment_creations,3481.0,3257.0,3316.0,0.06877494626957323,0.049758745476477684,1,1,1,1,227
8401,Annecy,2016,3487.0,establishment_creations,3318.0,3481.0,3257.0,-0.046825624820453896,0.018728891618053422,1,1,1,1,227
8401,Annecy,2017,3923.0,establishment_creations,3487.0,3318.0,3481.0,0.05093429776974081,0.0017236426314277506,1,1,1,1,227
8401,Annecy,2018,4327.0,establishment_creations,3923.0,3487.0,3318.0,0.12503584743332377,0.18233875828812537,1,1,1,1,227
8401,Annecy,2019,5024.0,establishment_creations,4327.0,3923.0,3487.0,0.10298241141983176,0.2408947519357614,1,1,1,1,227
8401,Annecy,2020,5272.0,establishment_creations,5024.0,4327.0,3923.0,0.16108158077189738,0.28065256181493753,1,1,1,1,227
8401,Annecy,2021,6204.0,establishment_creations,5272.0,5024.0,4327.0,0.04936305732484077,0.2183961174023573,1,1,1,1,227
8401,Annecy,2022,6327.0,establishment_creations,6204.0,5272.0,5024.0,0.17678300455235205,0.23487261146496816,1,1,1,1,227
8401,Annecy,2023,6072.0,establishment_creations,6327.0,6204.0,5272.0,0.019825918762088973,0.20011380880121396,1,1,1,1,227
8401,Annecy,2024,6740.0,establishment_creations,6072.0,6327.0,6204.0,-0.04030346135609293,-0.02127659574468085,1,1,1,1,227
8401,Annecy,2025,6957.0,establishment_creations,6740.0,6072.0,6327.0,0.11001317523056653,0.06527580211790739,1,1,1,1,227
8402,Aubenas,2012,1466.0,establishment_creations,,,,,,1,0,0,0,228
8402,Aubenas,2013,1369.0,establishment_creations,1466.0,,,,,1,1,0,0,228
8402,Aubenas,2014,1389.0,establishment_creations,1369.0,1466.0,,-0.06616643929058663,,1,1,1,0,228
8402,Aubenas,2015,1268.0,establishment_creations,1389.0,1369.0,1466.0,0.014609203798392988,-0.05252387448840382,1,1,1,1,228
8402,Aubenas,2016,1334.0,establishment_creations,1268.0,1389.0,1369.0,-0.0871130309575234,-0.07377647918188458,1,1,1,1,228
8402,Aubenas,2017,1389.0,establishment_creations,1334.0,1268.0,1389.0,0.052050473186119876,-0.03959683225341973,1,1,1,1,228
8402,Aubenas,2018,1540.0,establishment_creations,1389.0,1334.0,1268.0,0.04122938530734633,0.09542586750788644,1,1,1,1,228
8402,Aubenas,2019,1767.0,establishment_creations,1540.0,1389.0,1334.0,0.10871130309575235,0.15442278860569716,1,1,1,1,228
8402,Aubenas,2020,1690.0,establishment_creations,1767.0,1540.0,1389.0,0.1474025974025974,0.27213822894168466,1,1,1,1,228
8402,Aubenas,2021,2057.0,establishment_creations,1690.0,1767.0,1540.0,-0.04357668364459536,0.09740259740259741,1,1,1,1,228
8402,Aubenas,2022,2249.0,establishment_creations,2057.0,1690.0,1767.0,0.21715976331360948,0.16411997736276174,1,1,1,1,228
8402,Aubenas,2023,2059.0,establishment_creations,2249.0,2057.0,1690.0,0.09333981526494896,0.33076923076923076,1,1,1,1,228
8402,Aubenas,2024,2224.0,establishment_creations,2059.0,2249.0,2057.0,-0.08448199199644287,0.0009722897423432182,1,1,1,1,228
8402,Aubenas,2025,2184.0,establishment_creations,2224.0,2059.0,2249.0,0.08013598834385624,-0.011116051578479324,1,1,1,1,228
8403,Aurillac,2012,612.0,establishment_creations,,,,,,1,0,0,0,229
8403,Aurillac,2013,575.0,establishment_creations,612.0,,,,,1,1,0,0,229
8403,Aurillac,2014,562.0,establishment_creations,575.0,612.0,,-0.06045751633986928,,1,1,1,0,229
8403,Aurillac,2015,626.0,establishment_creations,562.0,575.0,612.0,-0.022608695652173914,-0.08169934640522876,1,1,1,1,229
8403,Aurillac,2016,585.0,establishment_creations,626.0,562.0,575.0,0.11387900355871886,0.08869565217391304,1,1,1,1,229
8403,Aurillac,2017,577.0,establishment_creations,585.0,626.0,562.0,-0.06549520766773163,0.04092526690391459,1,1,1,1,229
8403,Aurillac,2018,562.0,establishment_creations,577.0,585.0,626.0,-0.013675213675213675,-0.07827476038338659,1,1,1,1,229
8403,Aurillac,2019,674.0,establishment_creations,562.0,577.0,585.0,-0.025996533795493933,-0.039316239316239315,1,1,1,1,229
8403,Aurillac,2020,710.0,establishment_creations,674.0,562.0,577.0,0.199288256227758,0.1681109185441941,1,1,1,1,229
8403,Aurillac,2021,957.0,establishment_creations,710.0,674.0,562.0,0.05341246290801187,0.26334519572953735,1,1,1,1,229
8403,Aurillac,2022,1000.0,establishment_creations,957.0,710.0,674.0,0.34788732394366195,0.4198813056379822,1,1,1,1,229
8403,Aurillac,2023,841.0,establishment_creations,1000.0,957.0,710.0,0.04493207941483804,0.4084507042253521,1,1,1,1,229
8403,Aurillac,2024,1009.0,establishment_creations,841.0,1000.0,957.0,-0.159,-0.12121212121212122,1,1,1,1,229
8403,Aurillac,2025,1017.0,establishment_creations,1009.0,841.0,1000.0,0.19976218787158145,0.009,1,1,1,1,229
8404,Belley,2012,454.0,establishment_creations,,,,,,1,0,0,0,230
8404,Belley,2013,492.0,establishment_creations,454.0,,,,,1,1,0,0,230
8404,Belley,2014,455.0,establishment_creations,492.0,454.0,,0.08370044052863436,,1,1,1,0,230
8404,Belley,2015,374.0,establishment_creations,455.0,492.0,454.0,-0.07520325203252033,0.0022026431718061676,1,1,1,1,230
8404,Belley,2016,432.0,establishment_creations,374.0,455.0,492.0,-0.17802197802197803,-0.23983739837398374,1,1,1,1,230
8404,Belley,2017,418.0,establishment_creations,432.0,374.0,455.0,0.15508021390374332,-0.05054945054945055,1,1,1,1,230
8404,Belley,2018,500.0,establishment_creations,418.0,432.0,374.0,-0.032407407407407406,0.11764705882352941,1,1,1,1,230
8404,Belley,2019,604.0,establishment_creations,500.0,418.0,432.0,0.19617224880382775,0.1574074074074074,1,1,1,1,230
8404,Belley,2020,598.0,establishment_creations,604.0,500.0,418.0,0.208,0.4449760765550239,1,1,1,1,230
8404,Belley,2021,730.0,establishment_creations,598.0,604.0,500.0,-0.009933774834437087,0.196,1,1,1,1,230
8404,Belley,2022,723.0,establishment_creations,730.0,598.0,604.0,0.22073578595317725,0.20860927152317882,1,1,1,1,230
8404,Belley,2023,725.0,establishment_creations,723.0,730.0,598.0,-0.009589041095890411,0.20903010033444816,1,1,1,1,230
8404,Belley,2024,806.0,establishment_creations,725.0,723.0,730.0,0.0027662517289073307,-0.00684931506849315,1,1,1,1,230
8404,Belley,2025,903.0,establishment_creations,806.0,725.0,723.0,0.11172413793103449,0.11479944674965421,1,1,1,1,230
8405,Bourg-en-Bresse,2012,1999.0,establishment_creations,,,,,,1,0,0,0,231
8405,Bourg-en-Bresse,2013,2031.0,establishment_creations,1999.0,,,,,1,1,0,0,231
8405,Bourg-en-Bresse,2014,2147.0,establishment_creations,2031.0,1999.0,,0.016008004002001,,1,1,1,0,231
8405,Bourg-en-Bresse,2015,1965.0,establishment_creations,2147.0,2031.0,1999.0,0.05711472181191531,0.07403701850925462,1,1,1,1,231
8405,Bourg-en-Bresse,2016,2055.0,establishment_creations,1965.0,2147.0,2031.0,-0.0847694457382394,-0.03249630723781388,1,1,1,1,231
8405,Bourg-en-Bresse,2017,2258.0,establishment_creations,2055.0,1965.0,2147.0,0.04580152671755725,-0.04285048905449464,1,1,1,1,231
8405,Bourg-en-Bresse,2018,2464.0,establishment_creations,2258.0,2055.0,1965.0,0.09878345498783454,0.14910941475826972,1,1,1,1,231
8405,Bourg-en-Bresse,2019,3138.0,establishment_creations,2464.0,2258.0,2055.0,0.0912311780336581,0.19902676399026764,1,1,1,1,231
8405,Bourg-en-Bresse,2020,3155.0,establishment_creations,3138.0,2464.0,2258.0,0.273538961038961,0.38972542072630645,1,1,1,1,231
8405,Bourg-en-Bresse,2021,3642.0,establishment_creations,3155.0,3138.0,2464.0,0.005417463352453792,0.2804383116883117,1,1,1,1,231
8405,Bourg-en-Bresse,2022,3656.0,establishment_creations,3642.0,3155.0,3138.0,0.1543581616481775,0.16061185468451242,1,1,1,1,231
8405,Bourg-en-Bresse,2023,3563.0,establishment_creations,3656.0,3642.0,3155.0,0.003844041735310269,0.15879556259904912,1,1,1,1,231
8405,Bourg-en-Bresse,2024,4123.0,establishment_creations,3563.0,3656.0,3642.0,-0.025437636761487966,-0.021691378363536518,1,1,1,1,231
8405,Bourg-en-Bresse,2025,4304.0,establishment_creations,4123.0,3563.0,3656.0,0.15717092337917485,0.12773522975929977,1,1,1,1,231
8406,Bourgoin-Jallieu,2012,2133.0,establishment_creations,,,,,,1,0,0,0,232
8406,Bourgoin-Jallieu,2013,2173.0,establishment_creations,2133.0,,,,,1,1,0,0,232
8406,Bourgoin-Jallieu,2014,2234.0,establishment_creations,2173.0,2133.0,,0.01875293014533521,,1,1,1,0,232
8406,Bourgoin-Jallieu,2015,2204.0,establishment_creations,2234.0,2173.0,2133.0,0.02807179015186378,0.0473511486169714,1,1,1,1,232
8406,Bourgoin-Jallieu,2016,2180.0,establishment_creations,2204.0,2234.0,2173.0,-0.01342882721575649,0.014265991716520939,1,1,1,1,232
8406,Bourgoin-Jallieu,2017,2347.0,establishment_creations,2180.0,2204.0,2234.0,-0.010889292196007259,-0.024171888988361683,1,1,1,1,232
8406,Bourgoin-Jallieu,2018,2730.0,establishment_creations,2347.0,2180.0,2204.0,0.07660550458715597,0.0648820326678766,1,1,1,1,232
8406,Bourgoin-Jallieu,2019,3376.0,establishment_creations,2730.0,2347.0,2180.0,0.1631870472944184,0.25229357798165136,1,1,1,1,232
8406,Bourgoin-Jallieu,2020,3381.0,establishment_creations,3376.0,2730.0,2347.0,0.23663003663003662,0.4384320409032808,1,1,1,1,232
8406,Bourgoin-Jallieu,2021,4051.0,establishment_creations,3381.0,3376.0,2730.0,0.001481042654028436,0.23846153846153847,1,1,1,1,232
8406,Bourgoin-Jallieu,2022,3982.0,establishment_creations,4051.0,3381.0,3376.0,0.1981662230109435,0.19994075829383887,1,1,1,1,232
8406,Bourgoin-Jallieu,2023,4056.0,establishment_creations,3982.0,4051.0,3381.0,-0.017032831399654405,0.17775805974563738,1,1,1,1,232
8406,Bourgoin-Jallieu,2024,4383.0,establishment_creations,4056.0,3982.0,4051.0,0.01858362631843295,0.0012342631449024932,1,1,1,1,232
8406,Bourgoin-Jallieu,2025,4534.0,establishment_creations,4383.0,4056.0,3982.0,0.08062130177514792,0.10070316423907584,1,1,1,1,232
8407,Chambéry,2012,2547.0,establishment_creations,,,,,,1,0,0,0,233
8407,Chambéry,2013,2396.0,establishment_creations,2547.0,,,,,1,1,0,0,233
8407,Chambéry,2014,2572.0,establishment_creations,2396.0,2547.0,,-0.05928543384373773,,1,1,1,0,233
8407,Chambéry,2015,2372.0,establishment_creations,2572.0,2396.0,2547.0,0.07345575959933222,0.009815469179426776,1,1,1,1,233
8407,Chambéry,2016,2566.0,establishment_creations,2372.0,2572.0,2396.0,-0.07776049766718507,-0.01001669449081803,1,1,1,1,233
