ze2020,sector_code,year,y_true,fold,persistence
7521,JZ,2020,18.0,0,17.0
7521,KZ,2020,21.0,0,9.0
7521,LZ,2020,41.0,0,42.0
7521,MN,2020,123.0,0,103.0
7521,OQ,2020,103.0,0,92.0
7521,RU,2020,91.0,0,79.0
7526,BE,2020,133.0,0,114.0
7526,FZ,2020,225.0,0,179.0
7526,GI,2020,583.0,0,581.0
7526,JZ,2020,53.0,0,48.0
7526,KZ,2020,59.0,0,65.0
7526,LZ,2020,92.0,0,130.0
7526,MN,2020,287.0,0,304.0
7526,OQ,2020,154.0,0,152.0
7526,RU,2020,220.0,0,206.0
7531,BE,2020,119.0,0,117.0
7531,FZ,2020,80.0,0,83.0
7531,GI,2020,232.0,0,205.0
7531,JZ,2020,28.0,0,18.0
7531,KZ,2020,16.0,0,12.0
7531,LZ,2020,20.0,0,21.0
7531,MN,2020,112.0,0,117.0
7531,OQ,2020,68.0,0,86.0
7531,RU,2020,97.0,0,88.0
7604,BE,2020,283.0,0,270.0
7604,FZ,2020,208.0,0,205.0
7604,GI,2020,625.0,0,493.0
7604,JZ,2020,44.0,0,57.0
7604,KZ,2020,55.0,0,50.0
7604,LZ,2020,62.0,0,86.0
7604,MN,2020,361.0,0,272.0
7604,OQ,2020,167.0,0,198.0
7604,RU,2020,197.0,0,204.0
7609,BE,2020,112.0,0,88.0
7609,FZ,2020,88.0,0,90.0
7609,GI,2020,250.0,0,234.0
7609,JZ,2020,12.0,0,13.0
7609,KZ,2020,12.0,0,12.0
7609,LZ,2020,32.0,0,12.0
7609,MN,2020,158.0,0,124.0
7609,OQ,2020,61.0,0,86.0
7609,RU,2020,89.0,0,85.0
7614,BE,2020,143.0,0,130.0
7614,FZ,2020,62.0,0,71.0
7614,GI,2020,225.0,0,202.0
7614,JZ,2020,18.0,0,11.0
7614,KZ,2020,19.0,0,15.0
7614,LZ,2020,25.0,0,23.0
7614,MN,2020,111.0,0,101.0
7614,OQ,2020,79.0,0,82.0
7614,RU,2020,71.0,0,106.0
7619,BE,2020,90.0,0,96.0
7619,FZ,2020,76.0,0,51.0
7619,GI,2020,174.0,0,172.0
7619,JZ,2020,20.0,0,14.0
7619,KZ,2020,9.0,0,10.0
7619,LZ,2020,21.0,0,9.0
7619,MN,2020,114.0,0,99.0
7619,OQ,2020,51.0,0,47.0
7619,RU,2020,62.0,0,71.0
7624,BE,2020,280.0,0,210.0
7624,FZ,2020,328.0,0,323.0
7624,GI,2020,992.0,0,862.0
7624,JZ,2020,73.0,0,40.0
7624,KZ,2020,55.0,0,93.0
7624,LZ,2020,135.0,0,165.0
7624,MN,2020,469.0,0,404.0
7624,OQ,2020,321.0,0,369.0
7624,RU,2020,311.0,0,378.0
8404,BE,2020,56.0,0,57.0
8404,FZ,2020,85.0,0,71.0
8404,GI,2020,170.0,0,182.0
8404,JZ,2020,14.0,0,16.0
8404,KZ,2020,10.0,0,11.0
8404,LZ,2020,31.0,0,28.0
8404,MN,2020,117.0,0,93.0
8404,OQ,2020,57.0,0,66.0
8404,RU,2020,58.0,0,80.0
8409,BE,2020,459.0,0,462.0
8409,FZ,2020,966.0,0,983.0
8409,GI,2020,2946.0,0,2719.0
8409,JZ,2020,418.0,0,417.0
8409,KZ,2020,191.0,0,191.0
8409,LZ,2020,486.0,0,406.0
8409,MN,2020,2012.0,0,1997.0
8409,OQ,2020,1060.0,0,1145.0
8409,RU,2020,840.0,0,939.0
8414,BE,2020,60.0,0,63.0
8414,FZ,2020,122.0,0,117.0
8414,GI,2020,342.0,0,314.0
8414,JZ,2020,47.0,0,29.0
8414,KZ,2020,24.0,0,29.0
8414,LZ,2020,70.0,0,61.0
8414,MN,2020,252.0,0,213.0
8414,OQ,2020,122.0,0,145.0
8414,RU,2020,123.0,0,131.0
8419,BE,2020,137.0,0,100.0
8419,FZ,2020,110.0,0,114.0
8419,GI,2020,325.0,0,311.0
8419,JZ,2020,32.0,0,37.0
8419,KZ,2020,33.0,0,33.0
8419,LZ,2020,49.0,0,45.0
8419,MN,2020,170.0,0,149.0
8419,OQ,2020,145.0,0,147.0
8419,RU,2020,109.0,0,129.0
8424,BE,2020,170.0,0,152.0
8424,FZ,2020,69.0,0,55.0
8424,GI,2020,275.0,0,219.0
8424,JZ,2020,15.0,0,27.0
8424,KZ,2020,18.0,0,16.0
8424,LZ,2020,39.0,0,20.0
8424,MN,2020,109.0,0,113.0
8424,OQ,2020,81.0,0,82.0
8424,RU,2020,66.0,0,82.0
8429,BE,2020,70.0,0,64.0
8429,FZ,2020,13.0,0,19.0
8429,GI,2020,79.0,0,92.0
8429,JZ,2020,6.0,0,2.0
8429,KZ,2020,4.0,0,7.0
8429,LZ,2020,17.0,0,12.0
8429,MN,2020,36.0,0,36.0
8429,OQ,2020,27.0,0,30.0
8429,RU,2020,30.0,0,30.0
8434,BE,2020,166.0,0,142.0
8434,FZ,2020,287.0,0,291.0
8434,GI,2020,889.0,0,764.0
8434,JZ,2020,91.0,0,84.0
8434,KZ,2020,71.0,0,63.0
8434,LZ,2020,116.0,0,91.0
8434,MN,2020,502.0,0,470.0
8434,OQ,2020,228.0,0,231.0
8434,RU,2020,245.0,0,235.0
9304,BE,2020,437.0,0,407.0
9304,FZ,2020,1070.0,0,1033.0
9304,GI,2020,2702.0,0,2609.0
9304,JZ,2020,470.0,0,471.0
9304,KZ,2020,258.0,0,268.0
9304,LZ,2020,851.0,0,811.0
9304,MN,2020,2470.0,0,2392.0
9304,OQ,2020,845.0,0,959.0
9304,RU,2020,1013.0,0,996.0
9309,BE,2020,110.0,0,87.0
9309,FZ,2020,341.0,0,318.0
9309,GI,2020,786.0,0,738.0
9309,JZ,2020,80.0,0,65.0
9309,KZ,2020,69.0,0,66.0
9309,LZ,2020,133.0,0,98.0
9309,MN,2020,516.0,0,510.0
9309,OQ,2020,199.0,0,237.0
9309,RU,2020,248.0,0,279.0
9314,BE,2020,43.0,0,34.0
9314,FZ,2020,131.0,0,123.0
9314,GI,2020,401.0,0,358.0
9314,JZ,2020,39.0,0,35.0
9314,KZ,2020,22.0,0,33.0
9314,LZ,2020,145.0,0,120.0
9314,MN,2020,311.0,0,299.0
9314,OQ,2020,147.0,0,144.0
9314,RU,2020,160.0,0,144.0
0052,BE,2020,189.0,1,152.0
0052,FZ,2020,234.0,1,216.0
0052,GI,2020,656.0,1,698.0
0052,JZ,2020,59.0,1,52.0
0052,KZ,2020,75.0,1,53.0
0052,LZ,2020,65.0,1,87.0
0052,MN,2020,424.0,1,399.0
0052,OQ,2020,164.0,1,181.0
0052,RU,2020,238.0,1,242.0
0057,BE,2020,86.0,1,85.0
0057,FZ,2020,182.0,1,171.0
0057,GI,2020,587.0,1,519.0
0057,JZ,2020,64.0,1,44.0
0057,KZ,2020,38.0,1,50.0
0057,LZ,2020,71.0,1,48.0
0057,MN,2020,279.0,1,278.0
0057,OQ,2020,99.0,1,112.0
0057,RU,2020,163.0,1,159.0
0062,BE,2020,80.0,1,61.0
0062,FZ,2020,81.0,1,74.0
0062,GI,2020,195.0,1,174.0
0062,JZ,2020,29.0,1,16.0
0062,KZ,2020,25.0,1,19.0
0062,LZ,2020,34.0,1,37.0
0062,MN,2020,125.0,1,103.0
0062,OQ,2020,69.0,1,75.0
0062,RU,2020,100.0,1,106.0
1103,BE,2020,52.0,1,57.0
1103,FZ,2020,136.0,1,146.0
1103,GI,2020,431.0,1,448.0
1103,JZ,2020,70.0,1,70.0
1103,KZ,2020,38.0,1,28.0
1103,LZ,2020,59.0,1,61.0
1103,MN,2020,274.0,1,303.0
1103,OQ,2020,119.0,1,132.0
1103,RU,2020,139.0,1,151.0
1108,BE,2020,119.0,1,100.0
1108,FZ,2020,303.0,1,298.0
1108,GI,2020,1326.0,1,989.0
1108,JZ,2020,116.0,1,134.0
1108,KZ,2020,47.0,1,49.0
1108,LZ,2020,91.0,1,67.0
1108,MN,2020,538.0,1,593.0
1108,OQ,2020,215.0,1,215.0
1108,RU,2020,228.0,1,287.0
1113,BE,2020,264.0,1,241.0
1113,FZ,2020,688.0,1,683.0
1113,GI,2020,3565.0,1,2856.0
1113,JZ,2020,563.0,1,530.0
1113,KZ,2020,166.0,1,169.0
1113,LZ,2020,240.0,1,239.0
1113,MN,2020,1959.0,1,2013.0
1113,OQ,2020,668.0,1,768.0
1113,RU,2020,643.0,1,685.0
2403,BE,2020,116.0,1,125.0
2403,FZ,2020,180.0,1,183.0
2403,GI,2020,729.0,1,669.0
2403,JZ,2020,87.0,1,78.0
2403,KZ,2020,83.0,1,73.0
2403,LZ,2020,168.0,1,93.0
2403,MN,2020,455.0,1,429.0
2403,OQ,2020,189.0,1,210.0
2403,RU,2020,237.0,1,224.0
2408,BE,2020,78.0,1,72.0
2408,FZ,2020,51.0,1,65.0
2408,GI,2020,146.0,1,161.0
2408,JZ,2020,13.0,1,14.0
2408,KZ,2020,10.0,1,13.0
2408,LZ,2020,38.0,1,39.0
2408,MN,2020,95.0,1,72.0
2408,OQ,2020,46.0,1,37.0
2408,RU,2020,52.0,1,51.0
2413,BE,2020,319.0,1,288.0
2413,FZ,2020,493.0,1,530.0
2413,GI,2020,2111.0,1,1903.0
2413,JZ,2020,262.0,1,278.0
2413,KZ,2020,193.0,1,159.0
2413,LZ,2020,404.0,1,423.0
2413,MN,2020,1238.0,1,1221.0
2413,OQ,2020,735.0,1,765.0
2413,RU,2020,676.0,1,644.0
2703,BE,2020,54.0,1,55.0
2703,FZ,2020,37.0,1,33.0
2703,GI,2020,163.0,1,156.0
2703,JZ,2020,16.0,1,11.0
2703,KZ,2020,8.0,1,6.0
2703,LZ,2020,26.0,1,19.0
2703,MN,2020,69.0,1,63.0
2703,OQ,2020,35.0,1,33.0
2703,RU,2020,43.0,1,40.0
2708,BE,2020,130.0,1,140.0
2708,FZ,2020,54.0,1,64.0
2708,GI,2020,216.0,1,246.0
2708,JZ,2020,24.0,1,27.0
2708,KZ,2020,19.0,1,17.0
2708,LZ,2020,31.0,1,26.0
2708,MN,2020,120.0,1,93.0
2708,OQ,2020,66.0,1,83.0
2708,RU,2020,79.0,1,89.0
2713,BE,2020,152.0,1,139.0
2713,FZ,2020,159.0,1,151.0
2713,GI,2020,592.0,1,483.0
2713,JZ,2020,50.0,1,28.0
2713,KZ,2020,44.0,1,42.0
2713,LZ,2020,53.0,1,69.0
2713,MN,2020,255.0,1,210.0
2713,OQ,2020,130.0,1,127.0
2713,RU,2020,184.0,1,171.0
2718,BE,2020,125.0,1,103.0
2718,FZ,2020,107.0,1,115.0
2718,GI,2020,491.0,1,364.0
2718,JZ,2020,21.0,1,26.0
2718,KZ,2020,19.0,1,27.0
2718,LZ,2020,48.0,1,41.0
2718,MN,2020,151.0,1,148.0
2718,OQ,2020,79.0,1,83.0
2718,RU,2020,107.0,1,93.0
2805,BE,2020,98.0,1,87.0
2805,FZ,2020,76.0,1,72.0
2805,GI,2020,510.0,1,468.0
2805,JZ,2020,50.0,1,44.0
2805,KZ,2020,55.0,1,43.0
2805,LZ,2020,50.0,1,30.0
2805,MN,2020,204.0,1,190.0
2805,OQ,2020,156.0,1,163.0
2805,RU,2020,151.0,1,137.0
2810,BE,2020,48.0,1,31.0
2810,FZ,2020,49.0,1,41.0
2810,GI,2020,172.0,1,159.0
2810,JZ,2020,19.0,1,18.0
2810,KZ,2020,24.0,1,25.0
2810,LZ,2020,28.0,1,32.0
2810,MN,2020,91.0,1,104.0
2810,OQ,2020,53.0,1,55.0
2810,RU,2020,50.0,1,72.0
2815,BE,2020,426.0,1,331.0
2815,FZ,2020,754.0,1,674.0
2815,GI,2020,3274.0,1,2700.0
2815,JZ,2020,361.0,1,308.0
2815,KZ,2020,297.0,1,305.0
2815,LZ,2020,256.0,1,221.0
2815,MN,2020,1579.0,1,1536.0
2815,OQ,2020,851.0,1,816.0
2815,RU,2020,744.0,1,735.0
3201,BE,2020,62.0,1,49.0
3201,FZ,2020,95.0,1,186.0
3201,GI,2020,265.0,1,254.0
3201,JZ,2020,12.0,1,17.0
3201,KZ,2020,27.0,1,17.0
3201,LZ,2020,47.0,1,54.0
3201,MN,2020,115.0,1,98.0
3201,OQ,2020,54.0,1,48.0
3201,RU,2020,94.0,1,100.0
3206,BE,2020,71.0,1,87.0
3206,FZ,2020,99.0,1,110.0
3206,GI,2020,703.0,1,558.0
3206,JZ,2020,40.0,1,34.0
3206,KZ,2020,47.0,1,43.0
3206,LZ,2020,52.0,1,50.0
3206,MN,2020,219.0,1,204.0
3206,OQ,2020,129.0,1,132.0
3206,RU,2020,132.0,1,120.0
3211,BE,2020,130.0,1,140.0
3211,FZ,2020,299.0,1,269.0
3211,GI,2020,1217.0,1,1180.0
3211,JZ,2020,163.0,1,123.0
3211,KZ,2020,89.0,1,92.0
3211,LZ,2020,140.0,1,111.0
3211,MN,2020,636.0,1,695.0
3211,OQ,2020,275.0,1,271.0
3211,RU,2020,359.0,1,325.0
3216,BE,2020,545.0,1,515.0
3216,FZ,2020,910.0,1,860.0
3216,GI,2020,5781.0,1,4993.0
3216,JZ,2020,944.0,1,851.0
3216,KZ,2020,447.0,1,461.0
3216,LZ,2020,490.0,1,488.0
3216,MN,2020,3241.0,1,3343.0
3216,OQ,2020,1606.0,1,1698.0
3216,RU,2020,1103.0,1,1188.0
3221,BE,2020,78.0,1,95.0
3221,FZ,2020,118.0,1,127.0
3221,GI,2020,577.0,1,429.0
3221,JZ,2020,45.0,1,45.0
3221,KZ,2020,45.0,1,46.0
3221,LZ,2020,36.0,1,60.0
3221,MN,2020,272.0,1,258.0
3221,OQ,2020,109.0,1,123.0
3221,RU,2020,138.0,1,157.0
4404,BE,2020,107.0,1,108.0
4404,FZ,2020,91.0,1,76.0
4404,GI,2020,403.0,1,356.0
4404,JZ,2020,20.0,1,16.0
4404,KZ,2020,32.0,1,38.0
4404,LZ,2020,49.0,1,26.0
4404,MN,2020,167.0,1,143.0
4404,OQ,2020,104.0,1,73.0
4404,RU,2020,80.0,1,91.0
4409,BE,2020,164.0,1,128.0
4409,FZ,2020,248.0,1,229.0
4409,GI,2020,743.0,1,662.0
4409,JZ,2020,74.0,1,62.0
4409,KZ,2020,63.0,1,67.0
4409,LZ,2020,106.0,1,84.0
4409,MN,2020,397.0,1,329.0
4409,OQ,2020,235.0,1,250.0
4409,RU,2020,217.0,1,232.0
4414,BE,2020,65.0,1,64.0
4414,FZ,2020,101.0,1,94.0
4414,GI,2020,322.0,1,276.0
4414,JZ,2020,18.0,1,26.0
4414,KZ,2020,19.0,1,30.0
4414,LZ,2020,50.0,1,48.0
4414,MN,2020,154.0,1,133.0
4414,OQ,2020,73.0,1,90.0
4414,RU,2020,86.0,1,87.0
4419,BE,2020,91.0,1,73.0
4419,FZ,2020,109.0,1,86.0
4419,GI,2020,330.0,1,334.0
4419,JZ,2020,25.0,1,28.0
4419,KZ,2020,27.0,1,25.0
4419,LZ,2020,23.0,1,14.0
4419,MN,2020,166.0,1,120.0
4419,OQ,2020,101.0,1,107.0
4419,RU,2020,70.0,1,102.0
4424,BE,2020,151.0,1,134.0
4424,FZ,2020,292.0,1,219.0
4424,GI,2020,1053.0,1,897.0
4424,JZ,2020,90.0,1,69.0
4424,KZ,2020,60.0,1,53.0
4424,LZ,2020,115.0,1,63.0
4424,MN,2020,432.0,1,349.0
4424,OQ,2020,245.0,1,265.0
4424,RU,2020,300.0,1,338.0
5202,BE,2020,278.0,1,239.0
5202,FZ,2020,363.0,1,368.0
5202,GI,2020,1565.0,1,1419.0
5202,JZ,2020,203.0,1,162.0
5202,KZ,2020,158.0,1,166.0
5202,LZ,2020,218.0,1,188.0
5202,MN,2020,962.0,1,952.0
5202,OQ,2020,521.0,1,654.0
5202,RU,2020,434.0,1,496.0
5207,BE,2020,165.0,1,159.0
5207,FZ,2020,106.0,1,76.0
5207,GI,2020,361.0,1,360.0
5207,JZ,2020,23.0,1,26.0
5207,KZ,2020,21.0,1,25.0
5207,LZ,2020,66.0,1,57.0
5207,MN,2020,182.0,1,175.0
5207,OQ,2020,84.0,1,90.0
5207,RU,2020,106.0,1,137.0
5212,BE,2020,208.0,1,243.0
5212,FZ,2020,278.0,1,263.0
5212,GI,2020,1310.0,1,1003.0
5212,JZ,2020,125.0,1,95.0
5212,KZ,2020,128.0,1,118.0
5212,LZ,2020,198.0,1,166.0
5212,MN,2020,565.0,1,591.0
5212,OQ,2020,322.0,1,361.0
5212,RU,2020,330.0,1,362.0
5217,BE,2020,106.0,1,78.0
5217,FZ,2020,84.0,1,84.0
5217,GI,2020,280.0,1,233.0
5217,JZ,2020,24.0,1,27.0
5217,KZ,2020,28.0,1,34.0
5217,LZ,2020,77.0,1,65.0
5217,MN,2020,190.0,1,178.0
5217,OQ,2020,113.0,1,105.0
5217,RU,2020,128.0,1,116.0
5301,BE,2020,79.0,1,91.0
5301,FZ,2020,105.0,1,105.0
5301,GI,2020,296.0,1,283.0
5301,JZ,2020,36.0,1,42.0
5301,KZ,2020,42.0,1,46.0
5301,LZ,2020,97.0,1,61.0
5301,MN,2020,253.0,1,224.0
5301,OQ,2020,109.0,1,143.0
5301,RU,2020,128.0,1,149.0
5306,BE,2020,27.0,1,32.0
5306,FZ,2020,29.0,1,37.0
5306,GI,2020,153.0,1,138.0
5306,JZ,2020,9.0,1,12.0
5306,KZ,2020,12.0,1,9.0
5306,LZ,2020,21.0,1,14.0
5306,MN,2020,50.0,1,66.0
5306,OQ,2020,40.0,1,42.0
5306,RU,2020,52.0,1,58.0
5311,BE,2020,78.0,1,67.0
5311,FZ,2020,48.0,1,65.0
5311,GI,2020,178.0,1,180.0
5311,JZ,2020,20.0,1,16.0
5311,KZ,2020,19.0,1,25.0
5311,LZ,2020,38.0,1,23.0
5311,MN,2020,109.0,1,103.0
5311,OQ,2020,61.0,1,61.0
5311,RU,2020,97.0,1,90.0
5316,BE,2020,112.0,1,112.0
5316,FZ,2020,212.0,1,273.0
5316,GI,2020,547.0,1,510.0
5316,JZ,2020,43.0,1,56.0
5316,KZ,2020,66.0,1,65.0
5316,LZ,2020,57.0,1,64.0
5316,MN,2020,301.0,1,302.0
5316,OQ,2020,181.0,1,166.0
5316,RU,2020,186.0,1,208.0
7502,BE,2020,282.0,1,228.0
7502,FZ,2020,246.0,1,231.0
7502,GI,2020,862.0,1,773.0
7502,JZ,2020,109.0,1,89.0
7502,KZ,2020,109.0,1,83.0
7502,LZ,2020,84.0,1,74.0
7502,MN,2020,495.0,1,438.0
7502,OQ,2020,237.0,1,273.0
7502,RU,2020,315.0,1,321.0
7507,BE,2020,145.0,1,128.0
7507,FZ,2020,154.0,1,172.0
7507,GI,2020,445.0,1,502.0
7507,JZ,2020,37.0,1,34.0
7507,KZ,2020,43.0,1,45.0
7507,LZ,2020,51.0,1,63.0
7507,MN,2020,263.0,1,253.0
7507,OQ,2020,141.0,1,160.0
7507,RU,2020,146.0,1,166.0
7512,BE,2020,268.0,1,264.0
7512,FZ,2020,434.0,1,395.0
7512,GI,2020,1238.0,1,1110.0
7512,JZ,2020,150.0,1,123.0
7512,KZ,2020,162.0,1,147.0
7512,LZ,2020,160.0,1,236.0
7512,MN,2020,828.0,1,817.0
7512,OQ,2020,425.0,1,453.0
7512,RU,2020,438.0,1,470.0
7517,BE,2020,287.0,1,246.0
7517,FZ,2020,279.0,1,270.0
7517,GI,2020,1167.0,1,1012.0
7517,JZ,2020,111.0,1,95.0
7517,KZ,2020,117.0,1,74.0
7517,LZ,2020,96.0,1,74.0
7517,MN,2020,558.0,1,537.0
7517,OQ,2020,368.0,1,407.0
7517,RU,2020,335.0,1,369.0
7522,BE,2020,256.0,1,243.0
7522,FZ,2020,349.0,1,330.0
7522,GI,2020,1289.0,1,1214.0
7522,JZ,2020,130.0,1,111.0
7522,KZ,2020,110.0,1,134.0
7522,LZ,2020,228.0,1,248.0
7522,MN,2020,734.0,1,730.0
7522,OQ,2020,450.0,1,463.0
7522,RU,2020,427.0,1,482.0
7527,BE,2020,224.0,1,122.0
7527,FZ,2020,69.0,1,78.0
7527,GI,2020,280.0,1,277.0
7527,JZ,2020,28.0,1,20.0
7527,KZ,2020,19.0,1,11.0
7527,LZ,2020,17.0,1,19.0
7527,MN,2020,186.0,1,152.0
7527,OQ,2020,66.0,1,106.0
7527,RU,2020,126.0,1,113.0
7532,BE,2020,106.0,1,115.0
7532,FZ,2020,100.0,1,105.0
7532,GI,2020,301.0,1,272.0
7532,JZ,2020,27.0,1,15.0
7532,KZ,2020,33.0,1,35.0
7532,LZ,2020,43.0,1,47.0
7532,MN,2020,192.0,1,177.0
7532,OQ,2020,95.0,1,97.0
7532,RU,2020,77.0,1,116.0
7605,BE,2020,81.0,1,67.0
7605,FZ,2020,117.0,1,92.0
7605,GI,2020,274.0,1,242.0
7605,JZ,2020,21.0,1,16.0
7605,KZ,2020,17.0,1,26.0
7605,LZ,2020,12.0,1,22.0
7605,MN,2020,159.0,1,156.0
7605,OQ,2020,77.0,1,98.0
7605,RU,2020,108.0,1,110.0
7610,BE,2020,227.0,1,208.0
7610,FZ,2020,171.0,1,155.0
7610,GI,2020,562.0,1,538.0
7610,JZ,2020,51.0,1,62.0
7610,KZ,2020,54.0,1,44.0
7610,LZ,2020,43.0,1,47.0
7610,MN,2020,283.0,1,283.0
7610,OQ,2020,203.0,1,200.0
7610,RU,2020,195.0,1,218.0
7615,BE,2020,228.0,1,237.0
7615,FZ,2020,329.0,1,318.0
7615,GI,2020,810.0,1,790.0
7615,JZ,2020,64.0,1,74.0
7615,KZ,2020,62.0,1,54.0
7615,LZ,2020,93.0,1,68.0
7615,MN,2020,446.0,1,400.0
7615,OQ,2020,233.0,1,233.0
7615,RU,2020,258.0,1,299.0
7620,BE,2020,415.0,1,421.0
7620,FZ,2020,811.0,1,864.0
7620,GI,2020,2237.0,1,2214.0
7620,JZ,2020,191.0,1,169.0
7620,KZ,2020,168.0,1,156.0
7620,LZ,2020,538.0,1,625.0
7620,MN,2020,1272.0,1,1177.0
7620,OQ,2020,681.0,1,675.0
7620,RU,2020,768.0,1,760.0
7625,BE,2020,1002.0,1,939.0
7625,FZ,2020,2366.0,1,2192.0
7625,GI,2020,8715.0,1,7698.0
7625,JZ,2020,1289.0,1,1251.0
7625,KZ,2020,642.0,1,580.0
7625,LZ,2020,615.0,1,571.0
7625,MN,2020,5054.0,1,5218.0
7625,OQ,2020,2660.0,1,2853.0
7625,RU,2020,1938.0,1,2116.0
8405,BE,2020,212.0,1,212.0
8405,FZ,2020,393.0,1,402.0
8405,GI,2020,1040.0,1,1008.0
8405,JZ,2020,90.0,1,91.0
8405,KZ,2020,72.0,1,75.0
8405,LZ,2020,186.0,1,148.0
8405,MN,2020,566.0,1,576.0
8405,OQ,2020,299.0,1,305.0
8405,RU,2020,297.0,1,321.0
8410,BE,2020,106.0,1,75.0
8410,FZ,2020,91.0,1,75.0
8410,GI,2020,267.0,1,207.0
8410,JZ,2020,16.0,1,22.0
8410,KZ,2020,16.0,1,16.0
8410,LZ,2020,36.0,1,39.0
8410,MN,2020,130.0,1,99.0
8410,OQ,2020,110.0,1,81.0
8410,RU,2020,100.0,1,86.0
8415,BE,2020,92.0,1,82.0
8415,FZ,2020,174.0,1,163.0
8415,GI,2020,536.0,1,441.0
8415,JZ,2020,65.0,1,47.0
8415,KZ,2020,44.0,1,26.0
8415,LZ,2020,122.0,1,79.0
8415,MN,2020,394.0,1,366.0
8415,OQ,2020,217.0,1,235.0
8415,RU,2020,294.0,1,273.0
8420,BE,2020,95.0,1,91.0
8420,FZ,2020,89.0,1,80.0
8420,GI,2020,202.0,1,177.0
8420,JZ,2020,25.0,1,17.0
8420,KZ,2020,24.0,1,20.0
8420,LZ,2020,38.0,1,54.0
8420,MN,2020,160.0,1,134.0
8420,OQ,2020,107.0,1,88.0
8420,RU,2020,75.0,1,78.0
8425,BE,2020,51.0,1,54.0
8425,FZ,2020,67.0,1,93.0
8425,GI,2020,239.0,1,194.0
8425,JZ,2020,18.0,1,14.0
8425,KZ,2020,18.0,1,23.0
8425,LZ,2020,28.0,1,19.0
8425,MN,2020,102.0,1,93.0
8425,OQ,2020,39.0,1,50.0
8425,RU,2020,51.0,1,72.0
8430,BE,2020,46.0,1,46.0
8430,FZ,2020,73.0,1,59.0
8430,GI,2020,204.0,1,169.0
8430,JZ,2020,23.0,1,22.0
8430,KZ,2020,7.0,1,16.0
8430,LZ,2020,16.0,1,17.0
8430,MN,2020,100.0,1,118.0
8430,OQ,2020,40.0,1,55.0
8430,RU,2020,59.0,1,63.0
8435,BE,2020,211.0,1,205.0
8435,FZ,2020,330.0,1,354.0
8435,GI,2020,657.0,1,650.0
8435,JZ,2020,81.0,1,90.0
8435,KZ,2020,50.0,1,53.0
8435,LZ,2020,158.0,1,129.0
8435,MN,2020,516.0,1,479.0
8435,OQ,2020,230.0,1,281.0
8435,RU,2020,284.0,1,280.0
9305,BE,2020,105.0,1,129.0
9305,FZ,2020,198.0,1,201.0
9305,GI,2020,435.0,1,404.0
9305,JZ,2020,47.0,1,32.0
9305,KZ,2020,40.0,1,38.0
9305,LZ,2020,60.0,1,54.0
9305,MN,2020,281.0,1,300.0
9305,OQ,2020,127.0,1,146.0
9305,RU,2020,145.0,1,171.0
9310,BE,2020,230.0,1,172.0
9310,FZ,2020,149.0,1,149.0
9310,GI,2020,405.0,1,380.0
9310,JZ,2020,36.0,1,45.0
9310,KZ,2020,52.0,1,42.0
9310,LZ,2020,66.0,1,64.0
9310,MN,2020,273.0,1,242.0
9310,OQ,2020,215.0,1,229.0
9310,RU,2020,163.0,1,199.0
9315,BE,2020,418.0,1,326.0
9315,FZ,2020,1710.0,1,1526.0
9315,GI,2020,4291.0,1,4083.0
9315,JZ,2020,515.0,1,496.0
9315,KZ,2020,319.0,1,299.0
9315,LZ,2020,746.0,1,544.0
9315,MN,2020,3175.0,1,3156.0
9315,OQ,2020,1262.0,1,1368.0
9315,RU,2020,1178.0,1,1249.0
0053,BE,2020,271.0,2,282.0
0053,FZ,2020,575.0,2,647.0
0053,GI,2020,1722.0,2,1580.0
0053,JZ,2020,149.0,2,132.0
0053,KZ,2020,122.0,2,128.0
0053,LZ,2020,140.0,2,158.0
0053,MN,2020,986.0,2,915.0
0053,OQ,2020,442.0,2,424.0
0053,RU,2020,464.0,2,499.0
0058,BE,2020,44.0,2,45.0
0058,FZ,2020,48.0,2,46.0
0058,GI,2020,200.0,2,200.0
0058,JZ,2020,14.0,2,9.0
0058,KZ,2020,21.0,2,20.0
0058,LZ,2020,37.0,2,23.0
0058,MN,2020,77.0,2,76.0
0058,OQ,2020,40.0,2,30.0
0058,RU,2020,63.0,2,64.0
0063,BE,2020,158.0,2,132.0
0063,FZ,2020,74.0,2,52.0
0063,GI,2020,216.0,2,199.0
0063,JZ,2020,8.0,2,14.0
0063,KZ,2020,11.0,2,12.0
0063,LZ,2020,26.0,2,23.0
0063,MN,2020,101.0,2,89.0
0063,OQ,2020,74.0,2,71.0
0063,RU,2020,80.0,2,57.0
1104,BE,2020,251.0,2,243.0
1104,FZ,2020,1011.0,2,930.0
1104,GI,2020,4561.0,2,3439.0
1104,JZ,2020,540.0,2,509.0
1104,KZ,2020,182.0,2,170.0
1104,LZ,2020,287.0,2,243.0
1104,MN,2020,1873.0,2,1912.0
1104,OQ,2020,703.0,2,755.0
1104,RU,2020,722.0,2,774.0
1109,BE,2020,3858.0,2,4429.0
1109,FZ,2020,10513.0,2,10649.0
1109,GI,2020,62523.0,2,52773.0
1109,JZ,2020,13993.0,2,14380.0
1109,KZ,2020,6684.0,2,6768.0
1109,LZ,2020,5596.0,2,5709.0
1109,MN,2020,53109.0,2,58220.0
1109,OQ,2020,14200.0,2,15266.0
1109,RU,2020,11576.0,2,13049.0
1114,BE,2020,370.0,2,322.0
