relation_family,decision_year,source_sector,target_sector,source_label,target_label,weight,p_value,n_zones,bh_rejected,sign_stability,r2_stable
precedence_cross,2022,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.001336,0.98229606,280,False,,
precedence_cross,2022,GI,RU,"Trade, transport, hospitality",Other services,0.10672,0.07511678,280,False,,
precedence_cross,2022,JZ,BE,Information and communication,Industry,0.114762,0.05549111,280,False,,
precedence_cross,2022,JZ,FZ,Information and communication,Construction,0.116041,0.05280166,280,False,,
precedence_cross,2022,JZ,GI,Information and communication,"Trade, transport, hospitality",0.057958,0.33507107,280,False,,
precedence_cross,2022,JZ,JZ,Information and communication,Information and communication,0.067306,0.26277493,280,False,,
precedence_cross,2022,JZ,KZ,Information and communication,Finance and insurance,-0.009235,0.87805775,280,False,,
precedence_cross,2022,JZ,LZ,Information and communication,Real estate,0.116107,0.05266554,280,False,,
precedence_cross,2022,JZ,MN,Information and communication,Professional and administrative services,-0.050257,0.40335945,280,False,,
precedence_cross,2022,JZ,OQ,Information and communication,"Public administration, education, health",-0.003013,0.96008219,280,False,,
precedence_cross,2022,JZ,RU,Information and communication,Other services,-0.023872,0.69160878,280,False,,
precedence_cross,2022,KZ,BE,Finance and insurance,Industry,0.015045,0.80261418,280,False,,
precedence_cross,2022,KZ,FZ,Finance and insurance,Construction,0.060271,0.31609786,280,False,,
precedence_cross,2022,KZ,GI,Finance and insurance,"Trade, transport, hospitality",0.099444,0.09740521,280,False,,
precedence_cross,2022,KZ,JZ,Finance and insurance,Information and communication,-0.045005,0.45435372,280,False,,
precedence_cross,2022,KZ,KZ,Finance and insurance,Finance and insurance,-0.07393,0.21852402,280,False,,
precedence_cross,2022,KZ,LZ,Finance and insurance,Real estate,0.036305,0.54623919,280,False,,
precedence_cross,2022,KZ,MN,Finance and insurance,Professional and administrative services,0.053384,0.37468736,280,False,,
precedence_cross,2022,KZ,OQ,Finance and insurance,"Public administration, education, health",0.131126,0.0284483,280,False,,
precedence_cross,2022,KZ,RU,Finance and insurance,Other services,0.159738,0.00743528,280,False,,
precedence_cross,2022,LZ,BE,Real estate,Industry,-0.105069,0.07977316,280,False,,
precedence_cross,2022,LZ,FZ,Real estate,Construction,0.000619,0.99180068,280,False,,
precedence_cross,2022,LZ,GI,Real estate,"Trade, transport, hospitality",0.113539,0.05816847,280,False,,
precedence_cross,2022,LZ,JZ,Real estate,Information and communication,0.070428,0.241205,280,False,,
precedence_cross,2022,LZ,KZ,Real estate,Finance and insurance,-0.03053,0.6119024,280,False,,
precedence_cross,2022,LZ,LZ,Real estate,Real estate,0.057403,0.33973268,280,False,,
precedence_cross,2022,LZ,MN,Real estate,Professional and administrative services,-0.001847,0.97552532,280,False,,
precedence_cross,2022,LZ,OQ,Real estate,"Public administration, education, health",-0.006213,0.91779211,280,False,,
precedence_cross,2022,LZ,RU,Real estate,Other services,0.010994,0.85507611,280,False,,
precedence_cross,2022,MN,BE,Professional and administrative services,Industry,0.015353,0.7986625,280,False,,
precedence_cross,2022,MN,FZ,Professional and administrative services,Construction,0.097732,0.10334555,280,False,,
precedence_cross,2022,MN,GI,Professional and administrative services,"Trade, transport, hospitality",0.14103,0.01834003,280,False,,
precedence_cross,2022,MN,JZ,Professional and administrative services,Information and communication,0.007917,0.89535182,280,False,,
precedence_cross,2022,MN,KZ,Professional and administrative services,Finance and insurance,0.003891,0.94845799,280,False,,
precedence_cross,2022,MN,LZ,Professional and administrative services,Real estate,0.152927,0.01044624,280,False,,
precedence_cross,2022,MN,MN,Professional and administrative services,Professional and administrative services,-0.024452,0.68451845,280,False,,
precedence_cross,2022,MN,OQ,Professional and administrative services,"Public administration, education, health",-0.004975,0.93412584,280,False,,
precedence_cross,2022,MN,RU,Professional and administrative services,Other services,0.145754,0.01473561,280,False,,
precedence_cross,2022,OQ,BE,"Public administration, education, health",Industry,0.16624,0.00530894,280,True,1.0,True
precedence_cross,2022,OQ,FZ,"Public administration, education, health",Construction,-0.034032,0.57166657,280,False,,
precedence_cross,2022,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.139763,0.01942825,280,False,,
precedence_cross,2022,OQ,JZ,"Public administration, education, health",Information and communication,0.061221,0.30851325,280,False,,
precedence_cross,2022,OQ,KZ,"Public administration, education, health",Finance and insurance,0.184245,0.0019597,280,True,1.0,True
precedence_cross,2022,OQ,LZ,"Public administration, education, health",Real estate,-0.038287,0.52452626,280,False,,
precedence_cross,2022,OQ,MN,"Public administration, education, health",Professional and administrative services,0.126333,0.03485204,280,False,,
precedence_cross,2022,OQ,OQ,"Public administration, education, health","Public administration, education, health",0.072838,0.22542543,280,False,,
precedence_cross,2022,OQ,RU,"Public administration, education, health",Other services,0.057701,0.33722123,280,False,,
precedence_cross,2022,RU,BE,Other services,Industry,0.064966,0.27977448,280,False,,
precedence_cross,2022,RU,FZ,Other services,Construction,0.05229,0.38457763,280,False,,
precedence_cross,2022,RU,GI,Other services,"Trade, transport, hospitality",0.122957,0.04006277,280,False,,
precedence_cross,2022,RU,JZ,Other services,Information and communication,0.006402,0.91530242,280,False,,
precedence_cross,2022,RU,KZ,Other services,Finance and insurance,-0.106485,0.07576769,280,False,,
precedence_cross,2022,RU,LZ,Other services,Real estate,0.044163,0.46284587,280,False,,
precedence_cross,2022,RU,MN,Other services,Professional and administrative services,-0.016611,0.78255182,280,False,,
precedence_cross,2022,RU,OQ,Other services,"Public administration, education, health",-0.014434,0.81047406,280,False,,
precedence_cross,2022,RU,RU,Other services,Other services,0.129046,0.03109232,280,False,,
precedence_cross,2023,BE,BE,Industry,Industry,0.242046,4.086e-05,280,True,1.0,True
precedence_cross,2023,BE,FZ,Industry,Construction,-0.029915,0.61909739,280,False,,
precedence_cross,2023,BE,GI,Industry,"Trade, transport, hospitality",0.027445,0.64833919,280,False,,
precedence_cross,2023,BE,JZ,Industry,Information and communication,0.016065,0.78952931,280,False,,
precedence_cross,2023,BE,KZ,Industry,Finance and insurance,-0.025242,0.67488856,280,False,,
precedence_cross,2023,BE,LZ,Industry,Real estate,0.001453,0.98074127,280,False,,
precedence_cross,2023,BE,MN,Industry,Professional and administrative services,0.132589,0.02670638,280,False,,
precedence_cross,2023,BE,OQ,Industry,"Public administration, education, health",0.021035,0.72670865,280,False,,
precedence_cross,2023,BE,RU,Industry,Other services,0.076782,0.20121208,280,False,,
precedence_cross,2023,FZ,BE,Construction,Industry,-0.080727,0.17892584,280,False,,
precedence_cross,2023,FZ,FZ,Construction,Construction,0.060166,0.31693901,280,False,,
precedence_cross,2023,FZ,GI,Construction,"Trade, transport, hospitality",0.077375,0.19773702,280,False,,
precedence_cross,2023,FZ,JZ,Construction,Information and communication,-0.046152,0.44292005,280,False,,
precedence_cross,2023,FZ,KZ,Construction,Finance and insurance,-0.046066,0.44376706,280,False,,
precedence_cross,2023,FZ,LZ,Construction,Real estate,-0.002569,0.96596225,280,False,,
precedence_cross,2023,FZ,MN,Construction,Professional and administrative services,0.015795,0.79299355,280,False,,
precedence_cross,2023,FZ,OQ,Construction,"Public administration, education, health",-0.032081,0.59392438,280,False,,
precedence_cross,2023,FZ,RU,Construction,Other services,0.008718,0.88483913,280,False,,
precedence_cross,2023,GI,BE,"Trade, transport, hospitality",Industry,-0.155631,0.00914124,280,False,,
precedence_cross,2023,GI,FZ,"Trade, transport, hospitality",Construction,0.031048,0.60587334,280,False,,
precedence_cross,2023,GI,GI,"Trade, transport, hospitality","Trade, transport, hospitality",0.060936,0.31077114,280,False,,
precedence_cross,2023,GI,JZ,"Trade, transport, hospitality",Information and communication,-0.003712,0.95082717,280,False,,
precedence_cross,2023,GI,KZ,"Trade, transport, hospitality",Finance and insurance,0.030698,0.60994228,280,False,,
precedence_cross,2023,GI,LZ,"Trade, transport, hospitality",Real estate,0.029876,0.61955223,280,False,,
precedence_cross,2023,GI,MN,"Trade, transport, hospitality",Professional and administrative services,-0.008391,0.88912515,280,False,,
precedence_cross,2023,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.184869,0.00188998,280,True,1.0,True
precedence_cross,2023,GI,RU,"Trade, transport, hospitality",Other services,0.016087,0.7892503,280,False,,
precedence_cross,2023,JZ,BE,Information and communication,Industry,0.161069,0.00694662,280,False,,
precedence_cross,2023,JZ,FZ,Information and communication,Construction,0.034335,0.56824662,280,False,,
precedence_cross,2023,JZ,GI,Information and communication,"Trade, transport, hospitality",0.009341,0.87667278,280,False,,
precedence_cross,2023,JZ,JZ,Information and communication,Information and communication,-0.000558,0.99260543,280,False,,
precedence_cross,2023,JZ,KZ,Information and communication,Finance and insurance,0.08748,0.14510172,280,False,,
precedence_cross,2023,JZ,LZ,Information and communication,Real estate,-0.047871,0.42608985,280,False,,
precedence_cross,2023,JZ,MN,Information and communication,Professional and administrative services,-0.03024,0.61528691,280,False,,
precedence_cross,2023,JZ,OQ,Information and communication,"Public administration, education, health",0.049077,0.41451294,280,False,,
precedence_cross,2023,JZ,RU,Information and communication,Other services,-0.030144,0.61640882,280,False,,
precedence_cross,2023,KZ,BE,Finance and insurance,Industry,0.003675,0.95131288,280,False,,
precedence_cross,2023,KZ,FZ,Finance and insurance,Construction,0.023209,0.69975882,280,False,,
precedence_cross,2023,KZ,GI,Finance and insurance,"Trade, transport, hospitality",-0.040357,0.50233126,280,False,,
precedence_cross,2023,KZ,JZ,Finance and insurance,Information and communication,-0.029617,0.62259515,280,False,,
precedence_cross,2023,KZ,KZ,Finance and insurance,Finance and insurance,0.093843,0.11790254,280,False,,
precedence_cross,2023,KZ,LZ,Finance and insurance,Real estate,-0.026046,0.66515637,280,False,,
precedence_cross,2023,KZ,MN,Finance and insurance,Professional and administrative services,0.065518,0.27569739,280,False,,
precedence_cross,2023,KZ,OQ,Finance and insurance,"Public administration, education, health",0.029091,0.62879444,280,False,,
precedence_cross,2023,KZ,RU,Finance and insurance,Other services,0.037138,0.53706184,280,False,,
precedence_cross,2023,LZ,BE,Real estate,Industry,-0.125637,0.03587657,280,False,,
precedence_cross,2023,LZ,FZ,Real estate,Construction,0.103114,0.08558371,280,False,,
precedence_cross,2023,LZ,GI,Real estate,"Trade, transport, hospitality",-0.071303,0.23538825,280,False,,
precedence_cross,2023,LZ,JZ,Real estate,Information and communication,-0.014221,0.8132194,280,False,,
precedence_cross,2023,LZ,KZ,Real estate,Finance and insurance,-0.040813,0.49750443,280,False,,
precedence_cross,2023,LZ,LZ,Real estate,Real estate,0.057787,0.33650117,280,False,,
precedence_cross,2023,LZ,MN,Real estate,Professional and administrative services,0.03399,0.57213505,280,False,,
precedence_cross,2023,LZ,OQ,Real estate,"Public administration, education, health",-0.01768,0.76895219,280,False,,
precedence_cross,2023,LZ,RU,Real estate,Other services,0.080675,0.17920928,280,False,,
precedence_cross,2023,MN,BE,Professional and administrative services,Industry,0.153796,0.0100098,280,False,,
precedence_cross,2023,MN,FZ,Professional and administrative services,Construction,0.01072,0.8586404,280,False,,
precedence_cross,2023,MN,GI,Professional and administrative services,"Trade, transport, hospitality",-0.021228,0.72429491,280,False,,
precedence_cross,2023,MN,JZ,Professional and administrative services,Information and communication,-0.017701,0.76867709,280,False,,
precedence_cross,2023,MN,KZ,Professional and administrative services,Finance and insurance,-0.01433,0.81182055,280,False,,
precedence_cross,2023,MN,LZ,Professional and administrative services,Real estate,0.023945,0.69072245,280,False,,
precedence_cross,2023,MN,MN,Professional and administrative services,Professional and administrative services,0.082018,0.17204711,280,False,,
precedence_cross,2023,MN,OQ,Professional and administrative services,"Public administration, education, health",0.009978,0.86833293,280,False,,
precedence_cross,2023,MN,RU,Professional and administrative services,Other services,0.016175,0.78812145,280,False,,
precedence_cross,2023,OQ,BE,"Public administration, education, health",Industry,-0.016493,0.78406818,280,False,,
precedence_cross,2023,OQ,FZ,"Public administration, education, health",Construction,-0.006841,0.90951675,280,False,,
precedence_cross,2023,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.017749,0.76807027,280,False,,
precedence_cross,2023,OQ,JZ,"Public administration, education, health",Information and communication,0.070693,0.23943167,280,False,,
precedence_cross,2023,OQ,KZ,"Public administration, education, health",Finance and insurance,0.017341,0.77325338,280,False,,
precedence_cross,2023,OQ,LZ,"Public administration, education, health",Real estate,-0.019437,0.74673254,280,False,,
precedence_cross,2023,OQ,MN,"Public administration, education, health",Professional and administrative services,0.050131,0.40453817,280,False,,
precedence_cross,2023,OQ,OQ,"Public administration, education, health","Public administration, education, health",0.060276,0.31605651,280,False,,
precedence_cross,2023,OQ,RU,"Public administration, education, health",Other services,-0.023231,0.69949272,280,False,,
precedence_cross,2023,RU,BE,Other services,Industry,0.038245,0.52498448,280,False,,
precedence_cross,2023,RU,FZ,Other services,Construction,-0.007733,0.89777803,280,False,,
precedence_cross,2023,RU,GI,Other services,"Trade, transport, hospitality",0.098738,0.09982108,280,False,,
precedence_cross,2023,RU,JZ,Other services,Information and communication,0.054516,0.36462773,280,False,,
precedence_cross,2023,RU,KZ,Other services,Finance and insurance,-0.00925,0.87786555,280,False,,
precedence_cross,2023,RU,LZ,Other services,Real estate,-0.086348,0.15040396,280,False,,
precedence_cross,2023,RU,MN,Other services,Professional and administrative services,-0.073383,0.22196032,280,False,,
precedence_cross,2023,RU,OQ,Other services,"Public administration, education, health",0.069867,0.24498731,280,False,,
precedence_cross,2023,RU,RU,Other services,Other services,-0.066698,0.26712308,280,False,,
precedence_cross,2024,BE,BE,Industry,Industry,0.381501,0.0,280,True,1.0,True
precedence_cross,2024,BE,FZ,Industry,Construction,-0.094596,0.11496591,280,False,,
precedence_cross,2024,BE,GI,Industry,"Trade, transport, hospitality",-0.079747,0.18428518,280,False,,
precedence_cross,2024,BE,JZ,Industry,Information and communication,-0.01257,0.83457343,280,False,,
precedence_cross,2024,BE,KZ,Industry,Finance and insurance,0.160155,0.00727908,280,False,,
precedence_cross,2024,BE,LZ,Industry,Real estate,-0.071998,0.23084224,280,False,,
precedence_cross,2024,BE,MN,Industry,Professional and administrative services,-0.087796,0.14364722,280,False,,
precedence_cross,2024,BE,OQ,Industry,"Public administration, education, health",-0.042854,0.47623055,280,False,,
precedence_cross,2024,BE,RU,Industry,Other services,0.091762,0.12632141,280,False,,
precedence_cross,2024,FZ,BE,Construction,Industry,0.138617,0.02046038,280,False,,
precedence_cross,2024,FZ,FZ,Construction,Construction,0.044529,0.45914547,280,False,,
precedence_cross,2024,FZ,GI,Construction,"Trade, transport, hospitality",-0.01998,0.73990772,280,False,,
precedence_cross,2024,FZ,JZ,Construction,Information and communication,0.033232,0.58075049,280,False,,
precedence_cross,2024,FZ,KZ,Construction,Finance and insurance,-0.031233,0.60372038,280,False,,
precedence_cross,2024,FZ,LZ,Construction,Real estate,0.003619,0.95205497,280,False,,
precedence_cross,2024,FZ,MN,Construction,Professional and administrative services,-0.063079,0.29402102,280,False,,
precedence_cross,2024,FZ,OQ,Construction,"Public administration, education, health",0.113648,0.05792707,280,False,,
precedence_cross,2024,FZ,RU,Construction,Other services,0.048635,0.41873067,280,False,,
precedence_cross,2024,GI,BE,"Trade, transport, hospitality",Industry,-0.094414,0.11567162,280,False,,
precedence_cross,2024,GI,FZ,"Trade, transport, hospitality",Construction,-0.037051,0.53801708,280,False,,
precedence_cross,2024,GI,GI,"Trade, transport, hospitality","Trade, transport, hospitality",0.097291,0.10492059,280,False,,
precedence_cross,2024,GI,JZ,"Trade, transport, hospitality",Information and communication,0.046146,0.44297298,280,False,,
precedence_cross,2024,GI,KZ,"Trade, transport, hospitality",Finance and insurance,0.033755,0.5747984,280,False,,
precedence_cross,2024,GI,LZ,"Trade, transport, hospitality",Real estate,-0.201029,0.00070955,280,True,1.0,True
precedence_cross,2024,GI,MN,"Trade, transport, hospitality",Professional and administrative services,-0.067591,0.26074805,280,False,,
precedence_cross,2024,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.053269,0.37571589,280,False,,
precedence_cross,2024,GI,RU,"Trade, transport, hospitality",Other services,-0.023645,0.69439209,280,False,,
precedence_cross,2024,JZ,BE,Information and communication,Industry,0.095331,0.11215373,280,False,,
precedence_cross,2024,JZ,FZ,Information and communication,Construction,0.084579,0.15898333,280,False,,
precedence_cross,2024,JZ,GI,Information and communication,"Trade, transport, hospitality",0.106411,0.0759723,280,False,,
precedence_cross,2024,JZ,JZ,Information and communication,Information and communication,0.081623,0.17413316,280,False,,
precedence_cross,2024,JZ,KZ,Information and communication,Finance and insurance,0.057844,0.33602172,280,False,,
precedence_cross,2024,JZ,LZ,Information and communication,Real estate,0.056177,0.35016482,280,False,,
precedence_cross,2024,JZ,MN,Information and communication,Professional and administrative services,0.009301,0.87719327,280,False,,
precedence_cross,2024,JZ,OQ,Information and communication,"Public administration, education, health",-0.058493,0.33061474,280,False,,
precedence_cross,2024,JZ,RU,Information and communication,Other services,-0.002957,0.96081552,280,False,,
precedence_cross,2024,KZ,BE,Finance and insurance,Industry,0.066625,0.26764338,280,False,,
precedence_cross,2024,KZ,FZ,Finance and insurance,Construction,0.061998,0.30239629,280,False,,
precedence_cross,2024,KZ,GI,Finance and insurance,"Trade, transport, hospitality",0.026658,0.65778171,280,False,,
precedence_cross,2024,KZ,JZ,Finance and insurance,Information and communication,-0.022425,0.70943591,280,False,,
precedence_cross,2024,KZ,KZ,Finance and insurance,Finance and insurance,0.119691,0.04571344,280,False,,
precedence_cross,2024,KZ,LZ,Finance and insurance,Real estate,0.10566,0.07808097,280,False,,
precedence_cross,2024,KZ,MN,Finance and insurance,Professional and administrative services,0.045146,0.45293741,280,False,,
precedence_cross,2024,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.007089,0.90624545,280,False,,
precedence_cross,2024,KZ,RU,Finance and insurance,Other services,-0.028386,0.63712828,280,False,,
precedence_cross,2024,LZ,BE,Real estate,Industry,-0.015383,0.79827665,280,False,,
precedence_cross,2024,LZ,FZ,Real estate,Construction,-0.067173,0.26372141,280,False,,
precedence_cross,2024,LZ,GI,Real estate,"Trade, transport, hospitality",-0.108213,0.07110038,280,False,,
precedence_cross,2024,LZ,JZ,Real estate,Information and communication,0.058046,0.33433769,280,False,,
precedence_cross,2024,LZ,KZ,Real estate,Finance and insurance,-0.105856,0.07752715,280,False,,
precedence_cross,2024,LZ,LZ,Real estate,Real estate,0.121752,0.04207425,280,False,,
precedence_cross,2024,LZ,MN,Real estate,Professional and administrative services,-0.100129,0.09510479,280,False,,
precedence_cross,2024,LZ,OQ,Real estate,"Public administration, education, health",0.120526,0.04420839,280,False,,
precedence_cross,2024,LZ,RU,Real estate,Other services,-0.080795,0.17856009,280,False,,
precedence_cross,2024,MN,BE,Professional and administrative services,Industry,0.08959,0.13559884,280,False,,
precedence_cross,2024,MN,FZ,Professional and administrative services,Construction,0.136144,0.0228502,280,False,,
precedence_cross,2024,MN,GI,Professional and administrative services,"Trade, transport, hospitality",-0.006229,0.91758312,280,False,,
precedence_cross,2024,MN,JZ,Professional and administrative services,Information and communication,0.008174,0.89198401,280,False,,
precedence_cross,2024,MN,KZ,Professional and administrative services,Finance and insurance,-0.043096,0.47374105,280,False,,
precedence_cross,2024,MN,LZ,Professional and administrative services,Real estate,-0.012855,0.83088305,280,False,,
precedence_cross,2024,MN,MN,Professional and administrative services,Professional and administrative services,0.046219,0.4422536,280,False,,
precedence_cross,2024,MN,OQ,Professional and administrative services,"Public administration, education, health",0.067018,0.26482847,280,False,,
precedence_cross,2024,MN,RU,Professional and administrative services,Other services,0.063242,0.29277253,280,False,,
precedence_cross,2024,OQ,BE,"Public administration, education, health",Industry,-0.124464,0.03766072,280,False,,
precedence_cross,2024,OQ,FZ,"Public administration, education, health",Construction,0.087254,0.14614873,280,False,,
precedence_cross,2024,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.007052,0.90673038,280,False,,
precedence_cross,2024,OQ,JZ,"Public administration, education, health",Information and communication,-0.071329,0.23521572,280,False,,
precedence_cross,2024,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.053406,0.37449533,280,False,,
precedence_cross,2024,OQ,LZ,"Public administration, education, health",Real estate,0.079834,0.18380253,280,False,,
precedence_cross,2024,OQ,MN,"Public administration, education, health",Professional and administrative services,-0.003432,0.95453463,280,False,,
precedence_cross,2024,OQ,OQ,"Public administration, education, health","Public administration, education, health",0.02861,0.63447383,280,False,,
precedence_cross,2024,OQ,RU,"Public administration, education, health",Other services,-0.003597,0.95234901,280,False,,
precedence_cross,2024,RU,BE,Other services,Industry,0.078259,0.1926407,280,False,,
precedence_cross,2024,RU,FZ,Other services,Construction,0.000363,0.99518991,280,False,,
precedence_cross,2024,RU,GI,Other services,"Trade, transport, hospitality",-0.087953,0.14292698,280,False,,
precedence_cross,2024,RU,JZ,Other services,Information and communication,-0.047097,0.43361735,280,False,,
precedence_cross,2024,RU,KZ,Other services,Finance and insurance,0.075804,0.20703255,280,False,,
precedence_cross,2024,RU,LZ,Other services,Real estate,0.03514,0.55919888,280,False,,
precedence_cross,2024,RU,MN,Other services,Professional and administrative services,-0.085071,0.15656114,280,False,,
precedence_cross,2024,RU,OQ,Other services,"Public administration, education, health",0.128039,0.03244556,280,False,,
precedence_cross,2024,RU,RU,Other services,Other services,0.073015,0.2243001,280,False,,
comovement,2018,BE,FZ,Industry,Construction,-0.001182,0.98430359,280,False,,
comovement,2018,BE,GI,Industry,"Trade, transport, hospitality",0.15223,0.01066559,280,False,,
comovement,2018,BE,JZ,Industry,Information and communication,-0.019588,0.74438444,280,False,,
comovement,2018,BE,KZ,Industry,Finance and insurance,0.066468,0.26791379,280,False,,
comovement,2018,BE,LZ,Industry,Real estate,0.091439,0.12698181,280,False,,
comovement,2018,BE,MN,Industry,Professional and administrative services,-0.016763,0.78022695,280,False,,
comovement,2018,BE,OQ,Industry,"Public administration, education, health",-0.063321,0.2912954,280,False,,
comovement,2018,BE,RU,Industry,Other services,0.021816,0.71648979,280,False,,
comovement,2018,FZ,BE,Construction,Industry,-0.001182,0.98430359,280,False,,
comovement,2018,FZ,GI,Construction,"Trade, transport, hospitality",0.006262,0.91699251,280,False,,
comovement,2018,FZ,JZ,Construction,Information and communication,-0.103148,0.08491557,280,False,,
comovement,2018,FZ,KZ,Construction,Finance and insurance,-0.173423,0.00354782,280,False,,
comovement,2018,FZ,LZ,Construction,Real estate,0.052726,0.37975014,280,False,,
comovement,2018,FZ,MN,Construction,Professional and administrative services,0.026814,0.65531884,280,False,,
comovement,2018,FZ,OQ,Construction,"Public administration, education, health",0.083144,0.16544446,280,False,,
comovement,2018,FZ,RU,Construction,Other services,0.073199,0.2222946,280,False,,
comovement,2018,GI,BE,"Trade, transport, hospitality",Industry,0.15223,0.01066559,280,False,,
comovement,2018,GI,FZ,"Trade, transport, hospitality",Construction,0.006262,0.91699251,280,False,,
comovement,2018,GI,JZ,"Trade, transport, hospitality",Information and communication,0.060917,0.31004742,280,False,,
comovement,2018,GI,KZ,"Trade, transport, hospitality",Finance and insurance,-0.068441,0.25392507,280,False,,
comovement,2018,GI,LZ,"Trade, transport, hospitality",Real estate,-0.002331,0.96905406,280,False,,
comovement,2018,GI,MN,"Trade, transport, hospitality",Professional and administrative services,0.019841,0.74119961,280,False,,
comovement,2018,GI,OQ,"Trade, transport, hospitality","Public administration, education, health",-0.132697,0.02630914,280,False,,
comovement,2018,GI,RU,"Trade, transport, hospitality",Other services,0.023962,0.68997605,280,False,,
comovement,2018,JZ,BE,Information and communication,Industry,-0.019588,0.74438444,280,False,,
comovement,2018,JZ,FZ,Information and communication,Construction,-0.103148,0.08491557,280,False,,
comovement,2018,JZ,GI,Information and communication,"Trade, transport, hospitality",0.060917,0.31004742,280,False,,
comovement,2018,JZ,KZ,Information and communication,Finance and insurance,0.012637,0.83341294,280,False,,
comovement,2018,JZ,LZ,Information and communication,Real estate,-0.050588,0.39941095,280,False,,
comovement,2018,JZ,MN,Information and communication,Professional and administrative services,0.065771,0.27298055,280,False,,
comovement,2018,JZ,OQ,Information and communication,"Public administration, education, health",-0.049179,0.41269832,280,False,,
comovement,2018,JZ,RU,Information and communication,Other services,-0.122297,0.04078974,280,False,,
comovement,2018,KZ,BE,Finance and insurance,Industry,0.066468,0.26791379,280,False,,
comovement,2018,KZ,FZ,Finance and insurance,Construction,-0.173423,0.00354782,280,False,,
comovement,2018,KZ,GI,Finance and insurance,"Trade, transport, hospitality",-0.068441,0.25392507,280,False,,
comovement,2018,KZ,JZ,Finance and insurance,Information and communication,0.012637,0.83341294,280,False,,
comovement,2018,KZ,LZ,Finance and insurance,Real estate,-0.014451,0.80991689,280,False,,
comovement,2018,KZ,MN,Finance and insurance,Professional and administrative services,0.113466,0.05787904,280,False,,
comovement,2018,KZ,OQ,Finance and insurance,"Public administration, education, health",-0.026613,0.65774101,280,False,,
comovement,2018,KZ,RU,Finance and insurance,Other services,-0.036089,0.54790771,280,False,,
comovement,2018,LZ,BE,Real estate,Industry,0.091439,0.12698181,280,False,,
comovement,2018,LZ,FZ,Real estate,Construction,0.052726,0.37975014,280,False,,
comovement,2018,LZ,GI,Real estate,"Trade, transport, hospitality",-0.002331,0.96905406,280,False,,
comovement,2018,LZ,JZ,Real estate,Information and communication,-0.050588,0.39941095,280,False,,
comovement,2018,LZ,KZ,Real estate,Finance and insurance,-0.014451,0.80991689,280,False,,
comovement,2018,LZ,MN,Real estate,Professional and administrative services,-0.030148,0.6157309,280,False,,
comovement,2018,LZ,OQ,Real estate,"Public administration, education, health",-0.029426,0.62421639,280,False,,
comovement,2018,LZ,RU,Real estate,Other services,0.005307,0.92961263,280,False,,
comovement,2018,MN,BE,Professional and administrative services,Industry,-0.016763,0.78022695,280,False,,
comovement,2018,MN,FZ,Professional and administrative services,Construction,0.026814,0.65531884,280,False,,
comovement,2018,MN,GI,Professional and administrative services,"Trade, transport, hospitality",0.019841,0.74119961,280,False,,
comovement,2018,MN,JZ,Professional and administrative services,Information and communication,0.065771,0.27298055,280,False,,
comovement,2018,MN,KZ,Professional and administrative services,Finance and insurance,0.113466,0.05787904,280,False,,
comovement,2018,MN,LZ,Professional and administrative services,Real estate,-0.030148,0.6157309,280,False,,
comovement,2018,MN,OQ,Professional and administrative services,"Public administration, education, health",0.106262,0.07585458,280,False,,
comovement,2018,MN,RU,Professional and administrative services,Other services,0.034872,0.56149736,280,False,,
comovement,2018,OQ,BE,"Public administration, education, health",Industry,-0.063321,0.2912954,280,False,,
comovement,2018,OQ,FZ,"Public administration, education, health",Construction,0.083144,0.16544446,280,False,,
comovement,2018,OQ,GI,"Public administration, education, health","Trade, transport, hospitality",-0.132697,0.02630914,280,False,,
comovement,2018,OQ,JZ,"Public administration, education, health",Information and communication,-0.049179,0.41269832,280,False,,
comovement,2018,OQ,KZ,"Public administration, education, health",Finance and insurance,-0.026613,0.65774101,280,False,,
comovement,2018,OQ,LZ,"Public administration, education, health",Real estate,-0.029426,0.62421639,280,False,,
comovement,2018,OQ,MN,"Public administration, education, health",Professional and administrative services,0.106262,0.07585458,280,False,,
comovement,2018,OQ,RU,"Public administration, education, health",Other services,0.111362,0.06272351,280,False,,
comovement,2018,RU,BE,Other services,Industry,0.021816,0.71648979,280,False,,
comovement,2018,RU,FZ,Other services,Construction,0.073199,0.2222946,280,False,,
comovement,2018,RU,GI,Other services,"Trade, transport, hospitality",0.023962,0.68997605,280,False,,
comovement,2018,RU,JZ,Other services,Information and communication,-0.122297,0.04078974,280,False,,
comovement,2018,RU,KZ,Other services,Finance and insurance,-0.036089,0.54790771,280,False,,
comovement,2018,RU,LZ,Other services,Real estate,0.005307,0.92961263,280,False,,
comovement,2018,RU,MN,Other services,Professional and administrative services,0.034872,0.56149736,280,False,,
comovement,2018,RU,OQ,Other services,"Public administration, education, health",0.111362,0.06272351,280,False,,
comovement,2019,BE,FZ,Industry,Construction,0.086052,0.15107595,280,False,,
