ze2020,ze2020_label,year,sector_code,sector_label,sector_establishment_creations,total_establishment_creations,sector_share,sector_rank_in_ze_year,mask_sector_available
9304,Cannes,2025,BE,Industry and energy,611.0,13655,0.044745514463566456,8,1
9304,Cannes,2025,FZ,Construction,1390.0,13655,0.10179421457341634,4,1
9304,Cannes,2025,GI,"Trade, transport and hospitality",3353.0,13655,0.24555108019040645,2,1
9304,Cannes,2025,JZ,Information and communication,750.0,13655,0.054924935920908094,7,1
9304,Cannes,2025,KZ,Financial and insurance activities,300.0,13655,0.021969974368363236,9,1
9304,Cannes,2025,LZ,Real estate activities,877.0,13655,0.0642255584035152,6,1
9304,Cannes,2025,MN,Professional and administrative services,3723.0,13655,0.27264738191138777,1,1
9304,Cannes,2025,OQ,"Public administration, education and health",1042.0,13655,0.07630904430611497,5,1
9304,Cannes,2025,RU,Arts and other services,1609.0,13655,0.1178322958623215,3,1
9305,Carpentras,2012,BE,Industry and energy,76.0,1183,0.06424344885883347,6,1
9305,Carpentras,2012,FZ,Construction,240.0,1183,0.2028740490278952,2,1
9305,Carpentras,2012,GI,"Trade, transport and hospitality",339.0,1183,0.2865595942519019,1,1
9305,Carpentras,2012,JZ,Information and communication,35.0,1183,0.029585798816568046,7,1
9305,Carpentras,2012,KZ,Financial and insurance activities,21.0,1183,0.01775147928994083,9,1
9305,Carpentras,2012,LZ,Real estate activities,32.0,1183,0.027049873203719356,8,1
9305,Carpentras,2012,MN,Professional and administrative services,174.0,1183,0.147083685545224,3,1
9305,Carpentras,2012,OQ,"Public administration, education and health",110.0,1183,0.09298393913778528,5,1
9305,Carpentras,2012,RU,Arts and other services,156.0,1183,0.13186813186813187,4,1
9305,Carpentras,2013,BE,Industry and energy,68.0,1131,0.060123784261715295,6,1
9305,Carpentras,2013,FZ,Construction,232.0,1131,0.20512820512820512,2,1
9305,Carpentras,2013,GI,"Trade, transport and hospitality",351.0,1131,0.3103448275862069,1,1
9305,Carpentras,2013,JZ,Information and communication,20.0,1131,0.01768346595932803,8,1
9305,Carpentras,2013,KZ,Financial and insurance activities,20.0,1131,0.01768346595932803,8,1
9305,Carpentras,2013,LZ,Real estate activities,23.0,1131,0.020335985853227233,7,1
9305,Carpentras,2013,MN,Professional and administrative services,172.0,1131,0.15207780725022105,3,1
9305,Carpentras,2013,OQ,"Public administration, education and health",110.0,1131,0.09725906277630415,5,1
9305,Carpentras,2013,RU,Arts and other services,135.0,1131,0.11936339522546419,4,1
9305,Carpentras,2014,BE,Industry and energy,87.0,1132,0.07685512367491167,6,1
9305,Carpentras,2014,FZ,Construction,199.0,1132,0.17579505300353357,2,1
9305,Carpentras,2014,GI,"Trade, transport and hospitality",328.0,1132,0.28975265017667845,1,1
9305,Carpentras,2014,JZ,Information and communication,28.0,1132,0.024734982332155476,8,1
9305,Carpentras,2014,KZ,Financial and insurance activities,22.0,1132,0.019434628975265017,9,1
9305,Carpentras,2014,LZ,Real estate activities,33.0,1132,0.029151943462897525,7,1
9305,Carpentras,2014,MN,Professional and administrative services,176.0,1132,0.15547703180212014,3,1
9305,Carpentras,2014,OQ,"Public administration, education and health",133.0,1132,0.11749116607773852,4,1
9305,Carpentras,2014,RU,Arts and other services,126.0,1132,0.11130742049469965,5,1
9305,Carpentras,2015,BE,Industry and energy,62.0,1020,0.060784313725490195,6,1
9305,Carpentras,2015,FZ,Construction,161.0,1020,0.15784313725490196,3,1
9305,Carpentras,2015,GI,"Trade, transport and hospitality",298.0,1020,0.29215686274509806,1,1
9305,Carpentras,2015,JZ,Information and communication,27.0,1020,0.026470588235294117,9,1
9305,Carpentras,2015,KZ,Financial and insurance activities,32.0,1020,0.03137254901960784,7,1
9305,Carpentras,2015,LZ,Real estate activities,30.0,1020,0.029411764705882353,8,1
9305,Carpentras,2015,MN,Professional and administrative services,186.0,1020,0.18235294117647058,2,1
9305,Carpentras,2015,OQ,"Public administration, education and health",120.0,1020,0.11764705882352941,4,1
9305,Carpentras,2015,RU,Arts and other services,104.0,1020,0.10196078431372549,5,1
9305,Carpentras,2016,BE,Industry and energy,59.0,1047,0.05635148042024833,6,1
9305,Carpentras,2016,FZ,Construction,180.0,1047,0.17191977077363896,2,1
9305,Carpentras,2016,GI,"Trade, transport and hospitality",320.0,1047,0.30563514804202485,1,1
9305,Carpentras,2016,JZ,Information and communication,23.0,1047,0.021967526265520534,9,1
9305,Carpentras,2016,KZ,Financial and insurance activities,32.0,1047,0.030563514804202482,7,1
9305,Carpentras,2016,LZ,Real estate activities,26.0,1047,0.024832855778414518,8,1
9305,Carpentras,2016,MN,Professional and administrative services,180.0,1047,0.17191977077363896,2,1
9305,Carpentras,2016,OQ,"Public administration, education and health",106.0,1047,0.10124164278892073,5,1
9305,Carpentras,2016,RU,Arts and other services,121.0,1047,0.11556829035339064,4,1
9305,Carpentras,2017,BE,Industry and energy,70.0,1148,0.06097560975609756,6,1
9305,Carpentras,2017,FZ,Construction,168.0,1148,0.14634146341463414,3,1
9305,Carpentras,2017,GI,"Trade, transport and hospitality",385.0,1148,0.3353658536585366,1,1
9305,Carpentras,2017,JZ,Information and communication,28.0,1148,0.024390243902439025,9,1
9305,Carpentras,2017,KZ,Financial and insurance activities,40.0,1148,0.03484320557491289,7,1
9305,Carpentras,2017,LZ,Real estate activities,34.0,1148,0.029616724738675958,8,1
9305,Carpentras,2017,MN,Professional and administrative services,191.0,1148,0.16637630662020905,2,1
9305,Carpentras,2017,OQ,"Public administration, education and health",130.0,1148,0.1132404181184669,4,1
9305,Carpentras,2017,RU,Arts and other services,102.0,1148,0.08885017421602788,5,1
9305,Carpentras,2018,BE,Industry and energy,69.0,1272,0.054245283018867926,6,1
9305,Carpentras,2018,FZ,Construction,165.0,1272,0.12971698113207547,3,1
9305,Carpentras,2018,GI,"Trade, transport and hospitality",401.0,1272,0.31525157232704404,1,1
9305,Carpentras,2018,JZ,Information and communication,26.0,1272,0.020440251572327043,9,1
9305,Carpentras,2018,KZ,Financial and insurance activities,37.0,1272,0.02908805031446541,8,1
9305,Carpentras,2018,LZ,Real estate activities,44.0,1272,0.03459119496855346,7,1
9305,Carpentras,2018,MN,Professional and administrative services,261.0,1272,0.20518867924528303,2,1
9305,Carpentras,2018,OQ,"Public administration, education and health",147.0,1272,0.11556603773584906,4,1
9305,Carpentras,2018,RU,Arts and other services,122.0,1272,0.0959119496855346,5,1
9305,Carpentras,2019,BE,Industry and energy,129.0,1475,0.08745762711864406,6,1
9305,Carpentras,2019,FZ,Construction,201.0,1475,0.13627118644067795,3,1
9305,Carpentras,2019,GI,"Trade, transport and hospitality",404.0,1475,0.2738983050847458,1,1
9305,Carpentras,2019,JZ,Information and communication,32.0,1475,0.02169491525423729,9,1
9305,Carpentras,2019,KZ,Financial and insurance activities,38.0,1475,0.02576271186440678,8,1
9305,Carpentras,2019,LZ,Real estate activities,54.0,1475,0.03661016949152542,7,1
9305,Carpentras,2019,MN,Professional and administrative services,300.0,1475,0.2033898305084746,2,1
9305,Carpentras,2019,OQ,"Public administration, education and health",146.0,1475,0.09898305084745762,5,1
9305,Carpentras,2019,RU,Arts and other services,171.0,1475,0.11593220338983051,4,1
9305,Carpentras,2020,BE,Industry and energy,105.0,1438,0.07301808066759388,6,1
9305,Carpentras,2020,FZ,Construction,198.0,1438,0.1376912378303199,3,1
9305,Carpentras,2020,GI,"Trade, transport and hospitality",435.0,1438,0.30250347705146036,1,1
9305,Carpentras,2020,JZ,Information and communication,47.0,1438,0.03268428372739916,8,1
9305,Carpentras,2020,KZ,Financial and insurance activities,40.0,1438,0.027816411682892908,9,1
9305,Carpentras,2020,LZ,Real estate activities,60.0,1438,0.04172461752433936,7,1
9305,Carpentras,2020,MN,Professional and administrative services,281.0,1438,0.19541029207232266,2,1
9305,Carpentras,2020,OQ,"Public administration, education and health",127.0,1438,0.08831710709318498,5,1
9305,Carpentras,2020,RU,Arts and other services,145.0,1438,0.10083449235048679,4,1
9305,Carpentras,2021,BE,Industry and energy,123.0,1842,0.06677524429967427,6,1
9305,Carpentras,2021,FZ,Construction,242.0,1842,0.13137893593919653,3,1
9305,Carpentras,2021,GI,"Trade, transport and hospitality",546.0,1842,0.2964169381107492,1,1
9305,Carpentras,2021,JZ,Information and communication,65.0,1842,0.03528773072747014,8,1
9305,Carpentras,2021,KZ,Financial and insurance activities,37.0,1842,0.02008686210640608,9,1
9305,Carpentras,2021,LZ,Real estate activities,91.0,1842,0.0494028230184582,7,1
9305,Carpentras,2021,MN,Professional and administrative services,393.0,1842,0.21335504885993486,2,1
9305,Carpentras,2021,OQ,"Public administration, education and health",153.0,1842,0.08306188925081433,5,1
9305,Carpentras,2021,RU,Arts and other services,192.0,1842,0.10423452768729642,4,1
9305,Carpentras,2022,BE,Industry and energy,139.0,1744,0.07970183486238532,6,1
9305,Carpentras,2022,FZ,Construction,212.0,1744,0.12155963302752294,3,1
9305,Carpentras,2022,GI,"Trade, transport and hospitality",467.0,1744,0.2677752293577982,1,1
9305,Carpentras,2022,JZ,Information and communication,54.0,1744,0.03096330275229358,8,1
9305,Carpentras,2022,KZ,Financial and insurance activities,54.0,1744,0.03096330275229358,8,1
9305,Carpentras,2022,LZ,Real estate activities,63.0,1744,0.03612385321100917,7,1
9305,Carpentras,2022,MN,Professional and administrative services,396.0,1744,0.22706422018348624,2,1
9305,Carpentras,2022,OQ,"Public administration, education and health",160.0,1744,0.09174311926605505,5,1
9305,Carpentras,2022,RU,Arts and other services,199.0,1744,0.11410550458715596,4,1
9305,Carpentras,2023,BE,Industry and energy,153.0,1749,0.08747855917667238,6,1
9305,Carpentras,2023,FZ,Construction,203.0,1749,0.11606632361349342,4,1
9305,Carpentras,2023,GI,"Trade, transport and hospitality",434.0,1749,0.24814179531160663,1,1
9305,Carpentras,2023,JZ,Information and communication,67.0,1749,0.038307604345340196,7,1
9305,Carpentras,2023,KZ,Financial and insurance activities,46.0,1749,0.026300743281875358,9,1
9305,Carpentras,2023,LZ,Real estate activities,65.0,1749,0.037164093767867355,8,1
9305,Carpentras,2023,MN,Professional and administrative services,408.0,1749,0.2332761578044597,2,1
9305,Carpentras,2023,OQ,"Public administration, education and health",156.0,1749,0.08919382504288165,5,1
9305,Carpentras,2023,RU,Arts and other services,217.0,1749,0.12407089765580331,3,1
9305,Carpentras,2024,BE,Industry and energy,150.0,2013,0.07451564828614009,6,1
9305,Carpentras,2024,FZ,Construction,218.0,2013,0.10829607550919026,4,1
9305,Carpentras,2024,GI,"Trade, transport and hospitality",562.0,2013,0.2791852955787382,1,1
9305,Carpentras,2024,JZ,Information and communication,63.0,2013,0.03129657228017884,8,1
9305,Carpentras,2024,KZ,Financial and insurance activities,46.0,2013,0.022851465474416296,9,1
9305,Carpentras,2024,LZ,Real estate activities,86.0,2013,0.04272230501738698,7,1
9305,Carpentras,2024,MN,Professional and administrative services,487.0,2013,0.24192747143566815,2,1
9305,Carpentras,2024,OQ,"Public administration, education and health",165.0,2013,0.08196721311475409,5,1
9305,Carpentras,2024,RU,Arts and other services,236.0,2013,0.11723795330352707,3,1
9305,Carpentras,2025,BE,Industry and energy,162.0,2011,0.08055693684733964,5,1
9305,Carpentras,2025,FZ,Construction,202.0,2011,0.10044753853804078,4,1
9305,Carpentras,2025,GI,"Trade, transport and hospitality",572.0,2011,0.28443560417702635,1,1
9305,Carpentras,2025,JZ,Information and communication,82.0,2011,0.040775733465937346,8,1
9305,Carpentras,2025,KZ,Financial and insurance activities,32.0,2011,0.015912481352560914,9,1
9305,Carpentras,2025,LZ,Real estate activities,84.0,2011,0.0417702635504724,7,1
9305,Carpentras,2025,MN,Professional and administrative services,481.0,2011,0.23918448533068126,2,1
9305,Carpentras,2025,OQ,"Public administration, education and health",149.0,2011,0.07409249129786176,6,1
9305,Carpentras,2025,RU,Arts and other services,247.0,2011,0.12282446544007956,3,1
9306,Cavaillon,2012,BE,Industry and energy,145.0,1767,0.08205998868138087,6,1
9306,Cavaillon,2012,FZ,Construction,280.0,1767,0.15846066779852858,2,1
9306,Cavaillon,2012,GI,"Trade, transport and hospitality",520.0,1767,0.2942840973401245,1,1
9306,Cavaillon,2012,JZ,Information and communication,39.0,1767,0.022071307300509338,8,1
9306,Cavaillon,2012,KZ,Financial and insurance activities,35.0,1767,0.019807583474816072,9,1
9306,Cavaillon,2012,LZ,Real estate activities,70.0,1767,0.039615166949632144,7,1
9306,Cavaillon,2012,MN,Professional and administrative services,268.0,1767,0.15166949632144877,3,1
9306,Cavaillon,2012,OQ,"Public administration, education and health",185.0,1767,0.10469722693831353,5,1
9306,Cavaillon,2012,RU,Arts and other services,225.0,1767,0.1273344651952462,4,1
9306,Cavaillon,2013,BE,Industry and energy,144.0,1610,0.08944099378881988,6,1
9306,Cavaillon,2013,FZ,Construction,264.0,1610,0.1639751552795031,2,1
9306,Cavaillon,2013,GI,"Trade, transport and hospitality",499.0,1610,0.3099378881987578,1,1
9306,Cavaillon,2013,JZ,Information and communication,32.0,1610,0.01987577639751553,8,1
9306,Cavaillon,2013,KZ,Financial and insurance activities,23.0,1610,0.014285714285714285,9,1
9306,Cavaillon,2013,LZ,Real estate activities,60.0,1610,0.037267080745341616,7,1
9306,Cavaillon,2013,MN,Professional and administrative services,255.0,1610,0.15838509316770186,3,1
9306,Cavaillon,2013,OQ,"Public administration, education and health",148.0,1610,0.09192546583850932,5,1
9306,Cavaillon,2013,RU,Arts and other services,185.0,1610,0.11490683229813664,4,1
9306,Cavaillon,2014,BE,Industry and energy,169.0,1697,0.0995875073659399,5,1
9306,Cavaillon,2014,FZ,Construction,251.0,1697,0.14790807307012374,3,1
9306,Cavaillon,2014,GI,"Trade, transport and hospitality",501.0,1697,0.29522687094873307,1,1
9306,Cavaillon,2014,JZ,Information and communication,41.0,1697,0.024160282852091926,8,1
9306,Cavaillon,2014,KZ,Financial and insurance activities,39.0,1697,0.022981732469063054,9,1
9306,Cavaillon,2014,LZ,Real estate activities,71.0,1697,0.041838538597525045,7,1
9306,Cavaillon,2014,MN,Professional and administrative services,289.0,1697,0.17030053034767237,2,1
9306,Cavaillon,2014,OQ,"Public administration, education and health",164.0,1697,0.0966411314083677,6,1
9306,Cavaillon,2014,RU,Arts and other services,172.0,1697,0.10135533294048321,4,1
9306,Cavaillon,2015,BE,Industry and energy,133.0,1546,0.08602846054333764,6,1
9306,Cavaillon,2015,FZ,Construction,200.0,1546,0.129366106080207,3,1
9306,Cavaillon,2015,GI,"Trade, transport and hospitality",511.0,1546,0.33053040103492887,1,1
9306,Cavaillon,2015,JZ,Information and communication,29.0,1546,0.018758085381630013,8,1
9306,Cavaillon,2015,KZ,Financial and insurance activities,29.0,1546,0.018758085381630013,8,1
9306,Cavaillon,2015,LZ,Real estate activities,52.0,1546,0.03363518758085381,7,1
9306,Cavaillon,2015,MN,Professional and administrative services,251.0,1546,0.16235446313065977,2,1
9306,Cavaillon,2015,OQ,"Public administration, education and health",175.0,1546,0.11319534282018111,4,1
9306,Cavaillon,2015,RU,Arts and other services,166.0,1546,0.1073738680465718,5,1
9306,Cavaillon,2016,BE,Industry and energy,102.0,1454,0.07015130674002751,6,1
9306,Cavaillon,2016,FZ,Construction,183.0,1454,0.12585969738651995,3,1
9306,Cavaillon,2016,GI,"Trade, transport and hospitality",474.0,1454,0.32599724896836313,1,1
9306,Cavaillon,2016,JZ,Information and communication,25.0,1454,0.0171939477303989,9,1
9306,Cavaillon,2016,KZ,Financial and insurance activities,43.0,1454,0.029573590096286108,8,1
9306,Cavaillon,2016,LZ,Real estate activities,53.0,1454,0.03645116918844567,7,1
9306,Cavaillon,2016,MN,Professional and administrative services,258.0,1454,0.17744154057771663,2,1
9306,Cavaillon,2016,OQ,"Public administration, education and health",156.0,1454,0.10729023383768914,5,1
9306,Cavaillon,2016,RU,Arts and other services,160.0,1454,0.11004126547455295,4,1
9306,Cavaillon,2017,BE,Industry and energy,131.0,1623,0.0807147258163894,6,1
9306,Cavaillon,2017,FZ,Construction,223.0,1623,0.13739987677141097,3,1
9306,Cavaillon,2017,GI,"Trade, transport and hospitality",518.0,1623,0.31916204559457795,1,1
9306,Cavaillon,2017,JZ,Information and communication,35.0,1623,0.021565003080714726,9,1
9306,Cavaillon,2017,KZ,Financial and insurance activities,40.0,1623,0.024645717806531114,8,1
9306,Cavaillon,2017,LZ,Real estate activities,54.0,1623,0.033271719038817,7,1
9306,Cavaillon,2017,MN,Professional and administrative services,317.0,1623,0.19531731361675908,2,1
9306,Cavaillon,2017,OQ,"Public administration, education and health",161.0,1623,0.09919901417128774,4,1
9306,Cavaillon,2017,RU,Arts and other services,144.0,1623,0.08872458410351201,5,1
9306,Cavaillon,2018,BE,Industry and energy,124.0,1810,0.06850828729281767,6,1
9306,Cavaillon,2018,FZ,Construction,235.0,1810,0.1298342541436464,3,1
9306,Cavaillon,2018,GI,"Trade, transport and hospitality",571.0,1810,0.3154696132596685,1,1
9306,Cavaillon,2018,JZ,Information and communication,37.0,1810,0.020441988950276244,9,1
9306,Cavaillon,2018,KZ,Financial and insurance activities,50.0,1810,0.027624309392265192,8,1
9306,Cavaillon,2018,LZ,Real estate activities,76.0,1810,0.041988950276243095,7,1
9306,Cavaillon,2018,MN,Professional and administrative services,347.0,1810,0.19171270718232045,2,1
9306,Cavaillon,2018,OQ,"Public administration, education and health",189.0,1810,0.10441988950276243,4,1
9306,Cavaillon,2018,RU,Arts and other services,181.0,1810,0.1,5,1
9306,Cavaillon,2019,BE,Industry and energy,150.0,2037,0.07363770250368189,6,1
9306,Cavaillon,2019,FZ,Construction,240.0,2037,0.11782032400589101,4,1
9306,Cavaillon,2019,GI,"Trade, transport and hospitality",594.0,2037,0.2916053019145803,1,1
9306,Cavaillon,2019,JZ,Information and communication,55.0,2037,0.027000490918016692,8,1
9306,Cavaillon,2019,KZ,Financial and insurance activities,51.0,2037,0.025036818851251842,9,1
9306,Cavaillon,2019,LZ,Real estate activities,92.0,2037,0.045164457535591555,7,1
9306,Cavaillon,2019,MN,Professional and administrative services,429.0,2037,0.2106038291605302,2,1
9306,Cavaillon,2019,OQ,"Public administration, education and health",182.0,2037,0.08934707903780069,5,1
9306,Cavaillon,2019,RU,Arts and other services,244.0,2037,0.11978399607265587,3,1
9306,Cavaillon,2020,BE,Industry and energy,148.0,2058,0.07191448007774538,6,1
9306,Cavaillon,2020,FZ,Construction,231.0,2058,0.11224489795918367,3,1
9306,Cavaillon,2020,GI,"Trade, transport and hospitality",613.0,2058,0.2978620019436346,1,1
9306,Cavaillon,2020,JZ,Information and communication,67.0,2058,0.03255587949465501,8,1
9306,Cavaillon,2020,KZ,Financial and insurance activities,65.0,2058,0.03158406219630709,9,1
9306,Cavaillon,2020,LZ,Real estate activities,109.0,2058,0.052964042759961125,7,1
9306,Cavaillon,2020,MN,Professional and administrative services,451.0,2058,0.21914480077745385,2,1
9306,Cavaillon,2020,OQ,"Public administration, education and health",172.0,2058,0.08357628765792031,5,1
9306,Cavaillon,2020,RU,Arts and other services,202.0,2058,0.09815354713313897,4,1
9306,Cavaillon,2021,BE,Industry and energy,217.0,2485,0.08732394366197183,5,1
9306,Cavaillon,2021,FZ,Construction,265.0,2485,0.10663983903420524,4,1
9306,Cavaillon,2021,GI,"Trade, transport and hospitality",679.0,2485,0.27323943661971833,1,1
9306,Cavaillon,2021,JZ,Information and communication,79.0,2485,0.0317907444668008,9,1
9306,Cavaillon,2021,KZ,Financial and insurance activities,83.0,2485,0.03340040241448692,8,1
9306,Cavaillon,2021,LZ,Real estate activities,120.0,2485,0.0482897384305835,7,1
9306,Cavaillon,2021,MN,Professional and administrative services,542.0,2485,0.2181086519114688,2,1
9306,Cavaillon,2021,OQ,"Public administration, education and health",203.0,2485,0.08169014084507042,6,1
9306,Cavaillon,2021,RU,Arts and other services,297.0,2485,0.11951710261569416,3,1
9306,Cavaillon,2022,BE,Industry and energy,210.0,2406,0.08728179551122195,5,1
9306,Cavaillon,2022,FZ,Construction,216.0,2406,0.08977556109725686,4,1
9306,Cavaillon,2022,GI,"Trade, transport and hospitality",665.0,2406,0.27639235245220284,1,1
9306,Cavaillon,2022,JZ,Information and communication,60.0,2406,0.02493765586034913,9,1
9306,Cavaillon,2022,KZ,Financial and insurance activities,73.0,2406,0.030340814630091438,8,1
9306,Cavaillon,2022,LZ,Real estate activities,122.0,2406,0.05070656691604322,7,1
9306,Cavaillon,2022,MN,Professional and administrative services,562.0,2406,0.23358270989193683,2,1
9306,Cavaillon,2022,OQ,"Public administration, education and health",188.0,2406,0.07813798836242726,6,1
9306,Cavaillon,2022,RU,Arts and other services,310.0,2406,0.1288445552784705,3,1
9306,Cavaillon,2023,BE,Industry and energy,237.0,2415,0.09813664596273292,4,1
9306,Cavaillon,2023,FZ,Construction,229.0,2415,0.094824016563147,5,1
9306,Cavaillon,2023,GI,"Trade, transport and hospitality",606.0,2415,0.25093167701863356,1,1
9306,Cavaillon,2023,JZ,Information and communication,77.0,2415,0.03188405797101449,9,1
9306,Cavaillon,2023,KZ,Financial and insurance activities,90.0,2415,0.037267080745341616,8,1
9306,Cavaillon,2023,LZ,Real estate activities,108.0,2415,0.04472049689440994,7,1
9306,Cavaillon,2023,MN,Professional and administrative services,581.0,2415,0.24057971014492754,2,1
9306,Cavaillon,2023,OQ,"Public administration, education and health",197.0,2415,0.08157349896480331,6,1
9306,Cavaillon,2023,RU,Arts and other services,290.0,2415,0.12008281573498965,3,1
9306,Cavaillon,2024,BE,Industry and energy,234.0,2756,0.08490566037735849,5,1
9306,Cavaillon,2024,FZ,Construction,257.0,2756,0.09325108853410741,4,1
9306,Cavaillon,2024,GI,"Trade, transport and hospitality",756.0,2756,0.274310595065312,1,1
9306,Cavaillon,2024,JZ,Information and communication,81.0,2756,0.02939042089985486,9,1
9306,Cavaillon,2024,KZ,Financial and insurance activities,84.0,2756,0.030478955007256895,8,1
9306,Cavaillon,2024,LZ,Real estate activities,133.0,2756,0.04825834542815675,7,1
9306,Cavaillon,2024,MN,Professional and administrative services,677.0,2756,0.24564586357039186,2,1
9306,Cavaillon,2024,OQ,"Public administration, education and health",202.0,2756,0.07329462989840348,6,1
9306,Cavaillon,2024,RU,Arts and other services,332.0,2756,0.1204644412191582,3,1
9306,Cavaillon,2025,BE,Industry and energy,219.0,2780,0.07877697841726619,5,1
9306,Cavaillon,2025,FZ,Construction,241.0,2780,0.08669064748201438,4,1
9306,Cavaillon,2025,GI,"Trade, transport and hospitality",774.0,2780,0.27841726618705037,1,1
9306,Cavaillon,2025,JZ,Information and communication,98.0,2780,0.03525179856115108,8,1
9306,Cavaillon,2025,KZ,Financial and insurance activities,66.0,2780,0.023741007194244605,9,1
9306,Cavaillon,2025,LZ,Real estate activities,131.0,2780,0.04712230215827338,7,1
9306,Cavaillon,2025,MN,Professional and administrative services,723.0,2780,0.26007194244604315,2,1
9306,Cavaillon,2025,OQ,"Public administration, education and health",217.0,2780,0.07805755395683453,6,1
9306,Cavaillon,2025,RU,Arts and other services,311.0,2780,0.1118705035971223,3,1
9307,Digne-les-Bains,2012,BE,Industry and energy,108.0,978,0.11042944785276074,5,1
9307,Digne-les-Bains,2012,FZ,Construction,164.0,978,0.16768916155419222,2,1
9307,Digne-les-Bains,2012,GI,"Trade, transport and hospitality",270.0,978,0.27607361963190186,1,1
9307,Digne-les-Bains,2012,JZ,Information and communication,19.0,978,0.019427402862985686,9,1
9307,Digne-les-Bains,2012,KZ,Financial and insurance activities,22.0,978,0.022494887525562373,8,1
9307,Digne-les-Bains,2012,LZ,Real estate activities,27.0,978,0.027607361963190184,7,1
9307,Digne-les-Bains,2012,MN,Professional and administrative services,106.0,978,0.1083844580777096,6,1
9307,Digne-les-Bains,2012,OQ,"Public administration, education and health",138.0,978,0.1411042944785276,3,1
9307,Digne-les-Bains,2012,RU,Arts and other services,124.0,978,0.12678936605316973,4,1
9307,Digne-les-Bains,2013,BE,Industry and energy,81.0,900,0.09,6,1
9307,Digne-les-Bains,2013,FZ,Construction,152.0,900,0.1688888888888889,2,1
9307,Digne-les-Bains,2013,GI,"Trade, transport and hospitality",262.0,900,0.2911111111111111,1,1
9307,Digne-les-Bains,2013,JZ,Information and communication,17.0,900,0.01888888888888889,8,1
9307,Digne-les-Bains,2013,KZ,Financial and insurance activities,18.0,900,0.02,7,1
9307,Digne-les-Bains,2013,LZ,Real estate activities,16.0,900,0.017777777777777778,9,1
9307,Digne-les-Bains,2013,MN,Professional and administrative services,112.0,900,0.12444444444444444,4,1
9307,Digne-les-Bains,2013,OQ,"Public administration, education and health",132.0,900,0.14666666666666667,3,1
9307,Digne-les-Bains,2013,RU,Arts and other services,110.0,900,0.12222222222222222,5,1
9307,Digne-les-Bains,2014,BE,Industry and energy,72.0,827,0.08706166868198308,6,1
9307,Digne-les-Bains,2014,FZ,Construction,128.0,827,0.154776299879081,3,1
9307,Digne-les-Bains,2014,GI,"Trade, transport and hospitality",248.0,827,0.2998790810157195,1,1
9307,Digne-les-Bains,2014,JZ,Information and communication,14.0,827,0.016928657799274487,7,1
9307,Digne-les-Bains,2014,KZ,Financial and insurance activities,13.0,827,0.015719467956469165,9,1
9307,Digne-les-Bains,2014,LZ,Real estate activities,14.0,827,0.016928657799274487,7,1
9307,Digne-les-Bains,2014,MN,Professional and administrative services,104.0,827,0.12575574365175332,4,1
9307,Digne-les-Bains,2014,OQ,"Public administration, education and health",146.0,827,0.17654171704957677,2,1
9307,Digne-les-Bains,2014,RU,Arts and other services,88.0,827,0.10640870616686819,5,1
9307,Digne-les-Bains,2015,BE,Industry and energy,72.0,830,0.08674698795180723,6,1
9307,Digne-les-Bains,2015,FZ,Construction,107.0,830,0.12891566265060242,3,1
9307,Digne-les-Bains,2015,GI,"Trade, transport and hospitality",257.0,830,0.3096385542168675,1,1
9307,Digne-les-Bains,2015,JZ,Information and communication,23.0,830,0.027710843373493974,7,1
9307,Digne-les-Bains,2015,KZ,Financial and insurance activities,20.0,830,0.024096385542168676,9,1
9307,Digne-les-Bains,2015,LZ,Real estate activities,23.0,830,0.027710843373493974,7,1
9307,Digne-les-Bains,2015,MN,Professional and administrative services,93.0,830,0.11204819277108434,4,1
9307,Digne-les-Bains,2015,OQ,"Public administration, education and health",147.0,830,0.17710843373493976,2,1
9307,Digne-les-Bains,2015,RU,Arts and other services,88.0,830,0.10602409638554217,5,1
9307,Digne-les-Bains,2016,BE,Industry and energy,88.0,819,0.10744810744810745,5,1
9307,Digne-les-Bains,2016,FZ,Construction,98.0,819,0.11965811965811966,4,1
9307,Digne-les-Bains,2016,GI,"Trade, transport and hospitality",252.0,819,0.3076923076923077,1,1
9307,Digne-les-Bains,2016,JZ,Information and communication,15.0,819,0.018315018315018316,9,1
9307,Digne-les-Bains,2016,KZ,Financial and insurance activities,20.0,819,0.02442002442002442,8,1
9307,Digne-les-Bains,2016,LZ,Real estate activities,22.0,819,0.026862026862026864,7,1
9307,Digne-les-Bains,2016,MN,Professional and administrative services,115.0,819,0.14041514041514042,3,1
9307,Digne-les-Bains,2016,OQ,"Public administration, education and health",138.0,819,0.1684981684981685,2,1
9307,Digne-les-Bains,2016,RU,Arts and other services,71.0,819,0.08669108669108669,6,1
9307,Digne-les-Bains,2017,BE,Industry and energy,67.0,834,0.0803357314148681,6,1
9307,Digne-les-Bains,2017,FZ,Construction,92.0,834,0.11031175059952038,5,1
9307,Digne-les-Bains,2017,GI,"Trade, transport and hospitality",312.0,834,0.37410071942446044,1,1
9307,Digne-les-Bains,2017,JZ,Information and communication,12.0,834,0.014388489208633094,8,1
9307,Digne-les-Bains,2017,KZ,Financial and insurance activities,10.0,834,0.011990407673860911,9,1
9307,Digne-les-Bains,2017,LZ,Real estate activities,26.0,834,0.03117505995203837,7,1
9307,Digne-les-Bains,2017,MN,Professional and administrative services,93.0,834,0.11151079136690648,4,1
