ze2020,ze2020_label,year,observed_value,target_variable,lag_1,lag_2,lag_3,growth_1y_safe,growth_2y_safe,mask_observed_available,mask_lag_1_available,mask_lag_2_available,mask_lag_3_available,node_id,similar_ze_lag_1_mean,similar_ze_lag_1_weighted_mean,similar_ze_growth_1y_safe_mean,similar_ze_count,relational_feature_available
7604,Auch,2012,1536.0,establishment_creations,,,,,,1,0,0,0,205,,,,0,0
7604,Auch,2013,1431.0,establishment_creations,1536.0,,,,,1,1,0,0,205,,,,0,0
7604,Auch,2014,1488.0,establishment_creations,1431.0,1536.0,,-0.068359375,,1,1,1,0,205,,,,0,0
7604,Auch,2015,1397.0,establishment_creations,1488.0,1431.0,1536.0,0.0398322851153039,-0.03125,1,1,1,1,205,,,,0,0
7604,Auch,2016,1519.0,establishment_creations,1397.0,1488.0,1431.0,-0.0611559139784946,-0.023759608665269,1,1,1,1,205,,,,0,0
7604,Auch,2017,1382.0,establishment_creations,1519.0,1397.0,1488.0,0.0873299928418038,0.0208333333333333,1,1,1,1,205,3591.0,3590.592203375049,0.057198602004191544,5,1
7604,Auch,2018,1640.0,establishment_creations,1382.0,1519.0,1397.0,-0.0901909150757077,-0.0107372942018611,1,1,1,1,205,3964.0,3959.11429337074,0.06147900070457561,5,1
7604,Auch,2019,1835.0,establishment_creations,1640.0,1382.0,1519.0,0.1866859623733719,0.0796576695194206,1,1,1,1,205,1309.2,1303.4242750861126,0.13511845575045908,5,1
7604,Auch,2020,2002.0,establishment_creations,1835.0,1640.0,1382.0,0.1189024390243902,0.3277858176555716,1,1,1,1,205,1648.4,1650.4944868948423,0.18370406523215402,5,1
7604,Auch,2021,2469.0,establishment_creations,2002.0,1835.0,1640.0,0.0910081743869209,0.2207317073170731,1,1,1,1,205,1173.6,1176.5746486356113,0.04146247576171836,5,1
7604,Auch,2022,2374.0,establishment_creations,2469.0,2002.0,1835.0,0.2332667332667332,0.3455040871934605,1,1,1,1,205,2325.2,2327.825232067011,0.19321340925984593,5,1
7604,Auch,2023,2420.0,establishment_creations,2374.0,2469.0,2002.0,-0.0384771162413932,0.1858141858141858,1,1,1,1,205,1449.0,1450.7056429444583,-0.020321257329169264,5,1
7604,Auch,2024,2581.0,establishment_creations,2420.0,2374.0,2469.0,0.0193765796124684,-0.0198460915350344,1,1,1,1,205,1436.4,1437.379490081138,0.002868025710816278,5,1
7605,Bagnols-sur-Cèze,2012,723.0,establishment_creations,,,,,,1,0,0,0,206,,,,0,0
7605,Bagnols-sur-Cèze,2013,635.0,establishment_creations,723.0,,,,,1,1,0,0,206,,,,0,0
7605,Bagnols-sur-Cèze,2014,685.0,establishment_creations,635.0,723.0,,-0.1217150760719225,,1,1,1,0,206,,,,0,0
7605,Bagnols-sur-Cèze,2015,615.0,establishment_creations,685.0,635.0,723.0,0.0787401574803149,-0.0525587828492392,1,1,1,1,206,,,,0,0
7605,Bagnols-sur-Cèze,2016,645.0,establishment_creations,615.0,685.0,635.0,-0.1021897810218978,-0.0314960629921259,1,1,1,1,206,,,,0,0
7605,Bagnols-sur-Cèze,2017,622.0,establishment_creations,645.0,615.0,685.0,0.048780487804878,-0.0583941605839416,1,1,1,1,206,3846.2,3844.8057685907434,0.02281323486522872,5,1
7605,Bagnols-sur-Cèze,2018,641.0,establishment_creations,622.0,645.0,615.0,-0.0356589147286821,0.0113821138211382,1,1,1,1,206,3236.2,3237.236404576526,0.05606653503923775,5,1
7605,Bagnols-sur-Cèze,2019,829.0,establishment_creations,641.0,622.0,645.0,0.0305466237942122,-0.0062015503875968,1,1,1,1,206,969.8,972.8485574399314,0.13585827057461633,5,1
7605,Bagnols-sur-Cèze,2020,866.0,establishment_creations,829.0,641.0,622.0,0.2932917316692667,0.3327974276527331,1,1,1,1,206,643.4,642.3029489443949,0.1970673037953369,5,1
7605,Bagnols-sur-Cèze,2021,1076.0,establishment_creations,866.0,829.0,641.0,0.0446320868516284,0.3510140405616224,1,1,1,1,206,1382.6,1379.0810528118732,0.019335112208591836,5,1
7605,Bagnols-sur-Cèze,2022,1056.0,establishment_creations,1076.0,866.0,829.0,0.2424942263279445,0.2979493365500603,1,1,1,1,206,1453.4,1449.0993220858206,0.20287304526379354,5,1
7605,Bagnols-sur-Cèze,2023,1070.0,establishment_creations,1056.0,1076.0,866.0,-0.0185873605947955,0.2193995381062355,1,1,1,1,206,1877.6,1876.3821240728935,-0.0473039737192153,5,1
7605,Bagnols-sur-Cèze,2024,1240.0,establishment_creations,1070.0,1056.0,1076.0,0.0132575757575757,-0.0055762081784386,1,1,1,1,206,2043.0,2044.019430345908,-0.008328688774545678,5,1
7606,Béziers,2012,2728.0,establishment_creations,,,,,,1,0,0,0,207,,,,0,0
7606,Béziers,2013,2655.0,establishment_creations,2728.0,,,,,1,1,0,0,207,,,,0,0
7606,Béziers,2014,2769.0,establishment_creations,2655.0,2728.0,,-0.0267595307917888,,1,1,1,0,207,,,,0,0
7606,Béziers,2015,2628.0,establishment_creations,2769.0,2655.0,2728.0,0.0429378531073446,0.0150293255131964,1,1,1,1,207,,,,0,0
7606,Béziers,2016,2569.0,establishment_creations,2628.0,2769.0,2655.0,-0.0509209100758396,-0.0101694915254237,1,1,1,1,207,,,,0,0
7606,Béziers,2017,2685.0,establishment_creations,2569.0,2628.0,2769.0,-0.0224505327245053,-0.0722282412423257,1,1,1,1,207,1980.2,1980.1614156476203,0.03878187497507761,5,1
7606,Béziers,2018,2906.0,establishment_creations,2685.0,2569.0,2628.0,0.0451537563254184,0.0216894977168949,1,1,1,1,207,1625.0,1632.0091667156632,0.10805628416336358,5,1
7606,Béziers,2019,3286.0,establishment_creations,2906.0,2685.0,2569.0,0.0823091247672253,0.1311794472557415,1,1,1,1,207,1140.0,1136.3981457615196,0.07085235156943524,5,1
7606,Béziers,2020,3390.0,establishment_creations,3286.0,2906.0,2685.0,0.1307639366827254,0.2238361266294227,1,1,1,1,207,2381.4,2385.83188722956,0.12032452460021878,5,1
7606,Béziers,2021,4245.0,establishment_creations,3390.0,3286.0,2906.0,0.0316494217894096,0.1665519614590502,1,1,1,1,207,3707.6,3699.027393436256,0.0192087670797672,5,1
7606,Béziers,2022,4269.0,establishment_creations,4245.0,3390.0,3286.0,0.252212389380531,0.2918441874619598,1,1,1,1,207,4390.6,4381.529337431111,0.19247303433458537,5,1
7606,Béziers,2023,4433.0,establishment_creations,4269.0,4245.0,3390.0,0.0056537102473498,0.2592920353982301,1,1,1,1,207,3246.4,3245.2698696536195,-0.008635700180435898,5,1
7606,Béziers,2024,4983.0,establishment_creations,4433.0,4269.0,4245.0,0.0384164909814944,0.0442873969375736,1,1,1,1,207,2686.4,2682.376997960788,-0.029743314695341538,5,1
7607,Cahors,2012,864.0,establishment_creations,,,,,,1,0,0,0,208,,,,0,0
7607,Cahors,2013,800.0,establishment_creations,864.0,,,,,1,1,0,0,208,,,,0,0
7607,Cahors,2014,848.0,establishment_creations,800.0,864.0,,-0.074074074074074,,1,1,1,0,208,,,,0,0
7607,Cahors,2015,774.0,establishment_creations,848.0,800.0,864.0,0.06,-0.0185185185185185,1,1,1,1,208,,,,0,0
7607,Cahors,2016,787.0,establishment_creations,774.0,848.0,800.0,-0.0872641509433962,-0.0325,1,1,1,1,208,,,,0,0
7607,Cahors,2017,778.0,establishment_creations,787.0,774.0,848.0,0.0167958656330749,-0.0719339622641509,1,1,1,1,208,2197.0,2197.0994192669586,0.044134976557881476,5,1
7607,Cahors,2018,885.0,establishment_creations,778.0,787.0,774.0,-0.0114358322744599,0.0051679586563307,1,1,1,1,208,1050.6,1050.9494198468037,0.09463101964413767,5,1
7607,Cahors,2019,998.0,establishment_creations,885.0,778.0,787.0,0.1375321336760925,0.1245235069885641,1,1,1,1,208,957.0,961.5464516281739,0.08937383243918039,5,1
7607,Cahors,2020,1056.0,establishment_creations,998.0,885.0,778.0,0.127683615819209,0.2827763496143959,1,1,1,1,208,1630.0,1636.3219202926598,0.17449163818410096,5,1
7607,Cahors,2021,1289.0,establishment_creations,1056.0,998.0,885.0,0.0581162324649298,0.1932203389830508,1,1,1,1,208,1671.4,1678.9819902732,0.01618983511725774,5,1
7607,Cahors,2022,1238.0,establishment_creations,1289.0,1056.0,998.0,0.2206439393939394,0.2915831663326653,1,1,1,1,208,2598.0,2602.6248597464287,0.16634607080356206,5,1
7607,Cahors,2023,1210.0,establishment_creations,1238.0,1289.0,1056.0,-0.0395655546935609,0.1723484848484848,1,1,1,1,208,2605.4,2610.139174651544,0.00028497944688462006,5,1
7607,Cahors,2024,1398.0,establishment_creations,1210.0,1238.0,1289.0,-0.0226171243941841,-0.0612878200155159,1,1,1,1,208,4032.0,4001.2842576442754,0.017172155928721823,5,1
7608,Carcassonne-Limoux,2012,1890.0,establishment_creations,,,,,,1,0,0,0,209,,,,0,0
7608,Carcassonne-Limoux,2013,1927.0,establishment_creations,1890.0,,,,,1,1,0,0,209,,,,0,0
7608,Carcassonne-Limoux,2014,1863.0,establishment_creations,1927.0,1890.0,,0.0195767195767195,,1,1,1,0,209,,,,0,0
7608,Carcassonne-Limoux,2015,1787.0,establishment_creations,1863.0,1927.0,1890.0,-0.0332122470160871,-0.0142857142857142,1,1,1,1,209,,,,0,0
7608,Carcassonne-Limoux,2016,1956.0,establishment_creations,1787.0,1863.0,1927.0,-0.0407944176060118,-0.0726517903476907,1,1,1,1,209,,,,0,0
7608,Carcassonne-Limoux,2017,1931.0,establishment_creations,1956.0,1787.0,1863.0,0.0945719082260772,0.0499194847020934,1,1,1,1,209,1762.2,1762.0639393567003,0.02748890012848786,5,1
7608,Carcassonne-Limoux,2018,2107.0,establishment_creations,1931.0,1956.0,1787.0,-0.0127811860940695,0.0805819809736989,1,1,1,1,209,4786.8,4765.079049946446,0.03565787286222602,5,1
7608,Carcassonne-Limoux,2019,2407.0,establishment_creations,2107.0,1931.0,1956.0,0.0911444847229414,0.0771983640081799,1,1,1,1,209,1566.0,1563.4111491283131,0.16075629368388097,5,1
7608,Carcassonne-Limoux,2020,2441.0,establishment_creations,2407.0,2107.0,1931.0,0.1423825344091124,0.246504401864319,1,1,1,1,209,1108.4,1111.781843425024,0.17910598585936247,5,1
7608,Carcassonne-Limoux,2021,2915.0,establishment_creations,2441.0,2407.0,2107.0,0.0141254673867885,0.1585192216421452,1,1,1,1,209,1715.6,1718.6533140008753,0.09268602297643572,5,1
7608,Carcassonne-Limoux,2022,3038.0,establishment_creations,2915.0,2441.0,2407.0,0.1941827120032773,0.2110511009555463,1,1,1,1,209,2804.8,2791.4578360253263,0.20121860617533974,5,1
7608,Carcassonne-Limoux,2023,2873.0,establishment_creations,3038.0,2915.0,2441.0,0.0421955403087478,0.2445718967636214,1,1,1,1,209,3362.8,3358.069612459887,0.06308859153592658,5,1
7608,Carcassonne-Limoux,2024,3346.0,establishment_creations,2873.0,3038.0,2915.0,-0.054312047399605,-0.0144082332761578,1,1,1,1,209,3090.0,3080.1670594477346,-0.03727176018054584,5,1
7609,Castelsarrasin-Moissac,2012,656.0,establishment_creations,,,,,,1,0,0,0,210,,,,0,0
7609,Castelsarrasin-Moissac,2013,624.0,establishment_creations,656.0,,,,,1,1,0,0,210,,,,0,0
7609,Castelsarrasin-Moissac,2014,612.0,establishment_creations,624.0,656.0,,-0.048780487804878,,1,1,1,0,210,,,,0,0
7609,Castelsarrasin-Moissac,2015,548.0,establishment_creations,612.0,624.0,656.0,-0.0192307692307692,-0.0670731707317073,1,1,1,1,210,,,,0,0
7609,Castelsarrasin-Moissac,2016,626.0,establishment_creations,548.0,612.0,624.0,-0.1045751633986928,-0.1217948717948717,1,1,1,1,210,,,,0,0
7609,Castelsarrasin-Moissac,2017,571.0,establishment_creations,626.0,548.0,612.0,0.1423357664233576,0.022875816993464,1,1,1,1,210,3849.2,3850.6746125611126,0.12651609005534978,5,1
7609,Castelsarrasin-Moissac,2018,628.0,establishment_creations,571.0,626.0,548.0,-0.0878594249201278,0.041970802919708,1,1,1,1,210,3181.4,3180.2431550824076,0.05966699313626288,5,1
7609,Castelsarrasin-Moissac,2019,744.0,establishment_creations,628.0,571.0,626.0,0.0998248686514886,0.0031948881789137,1,1,1,1,210,1870.4,1899.8310836281692,0.12391931861201835,5,1
7609,Castelsarrasin-Moissac,2020,814.0,establishment_creations,744.0,628.0,571.0,0.1847133757961783,0.3029772329246935,1,1,1,1,210,2119.0,2115.757962578693,0.18238370370388213,5,1
7609,Castelsarrasin-Moissac,2021,948.0,establishment_creations,814.0,744.0,628.0,0.0940860215053763,0.2961783439490446,1,1,1,1,210,2056.2,2060.306266729912,0.024404297243254096,5,1
7609,Castelsarrasin-Moissac,2022,1024.0,establishment_creations,948.0,814.0,744.0,0.1646191646191646,0.2741935483870967,1,1,1,1,210,2641.4,2636.346648997149,0.14784135780108387,5,1
7609,Castelsarrasin-Moissac,2023,1057.0,establishment_creations,1024.0,948.0,814.0,0.080168776371308,0.257985257985258,1,1,1,1,210,3011.2,3009.627870694956,-0.0002967990141590993,5,1
7609,Castelsarrasin-Moissac,2024,1044.0,establishment_creations,1057.0,1024.0,948.0,0.0322265625,0.1149789029535865,1,1,1,1,210,1780.6,1777.255755338978,0.0012203170360454985,5,1
7610,Castres-Mazamet,2012,1323.0,establishment_creations,,,,,,1,0,0,0,211,,,,0,0
7610,Castres-Mazamet,2013,1255.0,establishment_creations,1323.0,,,,,1,1,0,0,211,,,,0,0
7610,Castres-Mazamet,2014,1345.0,establishment_creations,1255.0,1323.0,,-0.0513983371126228,,1,1,1,0,211,,,,0,0
7610,Castres-Mazamet,2015,1281.0,establishment_creations,1345.0,1255.0,1323.0,0.0717131474103585,0.0166288737717309,1,1,1,1,211,,,,0,0
7610,Castres-Mazamet,2016,1231.0,establishment_creations,1281.0,1345.0,1255.0,-0.0475836431226765,0.0207171314741035,1,1,1,1,211,,,,0,0
7610,Castres-Mazamet,2017,1332.0,establishment_creations,1231.0,1281.0,1345.0,-0.039032006245121,-0.0847583643122676,1,1,1,1,211,1583.8,1583.8070951307323,0.06343307495440435,5,1
7610,Castres-Mazamet,2018,1453.0,establishment_creations,1332.0,1231.0,1281.0,0.0820471161657189,0.0398126463700234,1,1,1,1,211,887.0,885.3797662853121,0.11869179502890517,5,1
7610,Castres-Mazamet,2019,1755.0,establishment_creations,1453.0,1332.0,1231.0,0.0908408408408408,0.1803411860276198,1,1,1,1,211,1393.0,1394.171937664239,0.07893726919047947,5,1
7610,Castres-Mazamet,2020,1789.0,establishment_creations,1755.0,1453.0,1332.0,0.2078458362009635,0.3175675675675675,1,1,1,1,211,5256.4,5247.585335686098,0.16277788245097918,5,1
7610,Castres-Mazamet,2021,2201.0,establishment_creations,1789.0,1755.0,1453.0,0.0193732193732193,0.2312456985547143,1,1,1,1,211,4074.2,4061.049313973401,0.04660693841816442,5,1
7610,Castres-Mazamet,2022,2278.0,establishment_creations,2201.0,1789.0,1755.0,0.2302962548910005,0.2541310541310541,1,1,1,1,211,6352.8,6309.529069112234,0.20138290068744577,5,1
7610,Castres-Mazamet,2023,2292.0,establishment_creations,2278.0,2201.0,1789.0,0.0349840981372103,0.2733370598099497,1,1,1,1,211,5476.6,5482.456796711117,0.01452413494639058,5,1
7610,Castres-Mazamet,2024,2560.0,establishment_creations,2292.0,2278.0,2201.0,0.006145741878841,0.0413448432530667,1,1,1,1,211,2189.2,2183.9444180233304,-0.01333981951643908,5,1
7611,Figeac-Villefranche,2012,781.0,establishment_creations,,,,,,1,0,0,0,212,,,,0,0
7611,Figeac-Villefranche,2013,932.0,establishment_creations,781.0,,,,,1,1,0,0,212,,,,0,0
7611,Figeac-Villefranche,2014,783.0,establishment_creations,932.0,781.0,,0.1933418693982074,,1,1,1,0,212,,,,0,0
7611,Figeac-Villefranche,2015,776.0,establishment_creations,783.0,932.0,781.0,-0.1598712446351931,0.0025608194622279,1,1,1,1,212,,,,0,0
7611,Figeac-Villefranche,2016,764.0,establishment_creations,776.0,783.0,932.0,-0.0089399744572158,-0.167381974248927,1,1,1,1,212,,,,0,0
7611,Figeac-Villefranche,2017,777.0,establishment_creations,764.0,776.0,783.0,-0.0154639175257731,-0.0242656449553001,1,1,1,1,212,897.2,897.0011230955273,0.0913859425193951,5,1
7611,Figeac-Villefranche,2018,856.0,establishment_creations,777.0,764.0,776.0,0.0170157068062827,0.0012886597938144,1,1,1,1,212,808.0,813.2599523619419,0.039013040093468995,5,1
7611,Figeac-Villefranche,2019,1032.0,establishment_creations,856.0,777.0,764.0,0.1016731016731016,0.1204188481675392,1,1,1,1,212,1951.4,1941.210739220336,0.05010956577795548,5,1
7611,Figeac-Villefranche,2020,1101.0,establishment_creations,1032.0,856.0,777.0,0.205607476635514,0.3281853281853282,1,1,1,1,212,2379.8,2321.4853746850536,0.12670713540702058,5,1
7611,Figeac-Villefranche,2021,1251.0,establishment_creations,1101.0,1032.0,856.0,0.066860465116279,0.286214953271028,1,1,1,1,212,2428.8,2397.4514479853706,0.044566757294653106,5,1
7611,Figeac-Villefranche,2022,1368.0,establishment_creations,1251.0,1101.0,1032.0,0.1362397820163488,0.2122093023255813,1,1,1,1,212,3013.0,2988.9958242009793,0.2154917025781399,5,1
7611,Figeac-Villefranche,2023,1332.0,establishment_creations,1368.0,1251.0,1101.0,0.0935251798561151,0.2425068119891008,1,1,1,1,212,1569.2,1579.026626370909,0.048171426827016105,5,1
7611,Figeac-Villefranche,2024,1294.0,establishment_creations,1332.0,1368.0,1251.0,-0.0263157894736842,0.0647482014388489,1,1,1,1,212,1217.0,1227.600823324003,-0.04527984797209058,5,1
7612,Foix-Pamiers,2012,1450.0,establishment_creations,,,,,,1,0,0,0,213,,,,0,0
7612,Foix-Pamiers,2013,1366.0,establishment_creations,1450.0,,,,,1,1,0,0,213,,,,0,0
7612,Foix-Pamiers,2014,1379.0,establishment_creations,1366.0,1450.0,,-0.0579310344827586,,1,1,1,0,213,,,,0,0
7612,Foix-Pamiers,2015,1195.0,establishment_creations,1379.0,1366.0,1450.0,0.0095168374816983,-0.0489655172413793,1,1,1,1,213,,,,0,0
7612,Foix-Pamiers,2016,1257.0,establishment_creations,1195.0,1379.0,1366.0,-0.1334300217548948,-0.1251830161054172,1,1,1,1,213,,,,0,0
7612,Foix-Pamiers,2017,1325.0,establishment_creations,1257.0,1195.0,1379.0,0.0518828451882845,-0.0884699057287889,1,1,1,1,213,1428.2,1428.3191517430994,0.019043560266527343,5,1
7612,Foix-Pamiers,2018,1449.0,establishment_creations,1325.0,1257.0,1195.0,0.0540970564836913,0.1087866108786611,1,1,1,1,213,1708.4,1707.263851267361,0.05727012792398832,5,1
7612,Foix-Pamiers,2019,1711.0,establishment_creations,1449.0,1325.0,1257.0,0.0935849056603773,0.152744630071599,1,1,1,1,213,2701.0,2698.6714421129655,0.09436227504546044,5,1
7612,Foix-Pamiers,2020,1684.0,establishment_creations,1711.0,1449.0,1325.0,0.1808143547273982,0.2913207547169811,1,1,1,1,213,2890.4,2889.857591495622,0.12142262162096465,5,1
7612,Foix-Pamiers,2021,2047.0,establishment_creations,1684.0,1711.0,1449.0,-0.015780245470485,0.1621808143547274,1,1,1,1,213,4027.2,4035.6607077697063,0.018565704510741576,5,1
7612,Foix-Pamiers,2022,2072.0,establishment_creations,2047.0,1684.0,1711.0,0.2155581947743468,0.1963763880771478,1,1,1,1,213,2713.6,2716.028645193394,0.20893383832165474,5,1
7612,Foix-Pamiers,2023,2018.0,establishment_creations,2072.0,2047.0,1684.0,0.0122129946262823,0.2304038004750593,1,1,1,1,213,2752.4,2756.031677308265,0.01620918161578876,5,1
7612,Foix-Pamiers,2024,2172.0,establishment_creations,2018.0,2072.0,2047.0,-0.026061776061776,-0.0141670737664875,1,1,1,1,213,4775.6,4779.006032607545,-0.026899046179024076,5,1
7613,Mende,2012,549.0,establishment_creations,,,,,,1,0,0,0,214,,,,0,0
7613,Mende,2013,489.0,establishment_creations,549.0,,,,,1,1,0,0,214,,,,0,0
7613,Mende,2014,554.0,establishment_creations,489.0,549.0,,-0.1092896174863388,,1,1,1,0,214,,,,0,0
7613,Mende,2015,509.0,establishment_creations,554.0,489.0,549.0,0.1329243353783231,0.0091074681238615,1,1,1,1,214,,,,0,0
7613,Mende,2016,446.0,establishment_creations,509.0,554.0,489.0,-0.0812274368231047,0.0408997955010225,1,1,1,1,214,,,,0,0
7613,Mende,2017,509.0,establishment_creations,446.0,509.0,554.0,-0.1237721021611002,-0.1949458483754512,1,1,1,1,214,1223.4,1223.3358236654926,0.0193573977036792,5,1
7613,Mende,2018,536.0,establishment_creations,509.0,446.0,509.0,0.1412556053811659,0.0,1,1,1,1,214,876.8,877.5309597351777,0.12080726562144925,5,1
7613,Mende,2019,576.0,establishment_creations,536.0,509.0,446.0,0.0530451866404715,0.2017937219730941,1,1,1,1,214,1506.6,1512.8193027526518,0.08416946576644628,5,1
7613,Mende,2020,616.0,establishment_creations,576.0,536.0,509.0,0.0746268656716417,0.1316306483300589,1,1,1,1,214,1224.8,1228.3574747879686,0.1998040192802108,5,1
7613,Mende,2021,862.0,establishment_creations,616.0,576.0,536.0,0.0694444444444444,0.1492537313432835,1,1,1,1,214,1455.0,1448.7342256839247,0.10632176780342928,5,1
7613,Mende,2022,774.0,establishment_creations,862.0,616.0,576.0,0.3993506493506493,0.4965277777777778,1,1,1,1,214,1528.0,1522.2739790476694,0.16020043276315704,5,1
7613,Mende,2023,811.0,establishment_creations,774.0,862.0,616.0,-0.1020881670533642,0.2564935064935065,1,1,1,1,214,3203.8,3176.7899632091503,-0.01318477396322364,5,1
7613,Mende,2024,889.0,establishment_creations,811.0,774.0,862.0,0.0478036175710594,-0.0591647331786542,1,1,1,1,214,3172.0,3140.8926637823497,-0.0227228493958995,5,1
7614,Millau,2012,608.0,establishment_creations,,,,,,1,0,0,0,215,,,,0,0
7614,Millau,2013,506.0,establishment_creations,608.0,,,,,1,1,0,0,215,,,,0,0
7614,Millau,2014,573.0,establishment_creations,506.0,608.0,,-0.1677631578947368,,1,1,1,0,215,,,,0,0
7614,Millau,2015,547.0,establishment_creations,573.0,506.0,608.0,0.1324110671936759,-0.0575657894736842,1,1,1,1,215,,,,0,0
7614,Millau,2016,596.0,establishment_creations,547.0,573.0,506.0,-0.0453752181500872,0.0810276679841897,1,1,1,1,215,,,,0,0
7614,Millau,2017,568.0,establishment_creations,596.0,547.0,573.0,0.0895795246800731,0.0401396160558464,1,1,1,1,215,1469.4,1469.4135886685117,0.006319610018214,5,1
7614,Millau,2018,607.0,establishment_creations,568.0,596.0,547.0,-0.046979865771812,0.0383912248628884,1,1,1,1,215,3345.8,3353.927798203434,0.12453035680795936,5,1
7614,Millau,2019,741.0,establishment_creations,607.0,568.0,596.0,0.0686619718309859,0.0184563758389261,1,1,1,1,215,858.4,853.2811023883247,0.08686299663488348,5,1
7614,Millau,2020,753.0,establishment_creations,741.0,607.0,568.0,0.2207578253706754,0.3045774647887324,1,1,1,1,215,1017.2,1012.4660393833009,0.19777471365269655,5,1
7614,Millau,2021,837.0,establishment_creations,753.0,741.0,607.0,0.0161943319838056,0.2405271828665568,1,1,1,1,215,1029.0,1026.1642166055874,0.01870359778790202,5,1
7614,Millau,2022,908.0,establishment_creations,837.0,753.0,741.0,0.1115537848605577,0.1295546558704453,1,1,1,1,215,1298.2,1293.5706279330977,0.2395469186109842,5,1
7614,Millau,2023,932.0,establishment_creations,908.0,837.0,753.0,0.084826762246117,0.2058432934926959,1,1,1,1,215,814.8,812.9943040463089,-0.008807170836491759,5,1
7614,Millau,2024,962.0,establishment_creations,932.0,908.0,837.0,0.026431718061674,0.1135005973715651,1,1,1,1,215,779.4,777.5304724313705,-0.020873550903526338,5,1
7615,Montauban,2012,1991.0,establishment_creations,,,,,,1,0,0,0,216,,,,0,0
7615,Montauban,2013,1862.0,establishment_creations,1991.0,,,,,1,1,0,0,216,,,,0,0
7615,Montauban,2014,1822.0,establishment_creations,1862.0,1991.0,,-0.064791562029131,,1,1,1,0,216,,,,0,0
7615,Montauban,2015,1818.0,establishment_creations,1822.0,1862.0,1991.0,-0.0214822771213748,-0.0848819688598694,1,1,1,1,216,,,,0,0
7615,Montauban,2016,1831.0,establishment_creations,1818.0,1822.0,1862.0,-0.0021953896816684,-0.0236305048335123,1,1,1,1,216,,,,0,0
7615,Montauban,2017,1862.0,establishment_creations,1831.0,1818.0,1822.0,0.0071507150715071,0.0049396267837541,1,1,1,1,216,630.8,630.7985088194159,0.016476128977121862,5,1
7615,Montauban,2018,2049.0,establishment_creations,1862.0,1831.0,1818.0,0.0169306389950846,0.0242024202420242,1,1,1,1,216,2737.4,2693.600994399446,0.024250422980717022,5,1
7615,Montauban,2019,2473.0,establishment_creations,2049.0,1862.0,1831.0,0.1004296455424275,0.1190606226105953,1,1,1,1,216,3293.8,3228.313213565119,0.11462746269268013,5,1
7615,Montauban,2020,2523.0,establishment_creations,2473.0,2049.0,1862.0,0.2069302098584675,0.3281417830290011,1,1,1,1,216,5383.0,5367.198079447516,0.1319588456118813,5,1
7615,Montauban,2021,3090.0,establishment_creations,2523.0,2473.0,2049.0,0.0202183582693085,0.2313323572474377,1,1,1,1,216,2412.8,2411.5451948321365,0.00825523566497906,5,1
7615,Montauban,2022,3053.0,establishment_creations,3090.0,2523.0,2473.0,0.2247324613555291,0.2494945410432673,1,1,1,1,216,4203.2,4212.1690905815785,0.18423216625199404,5,1
7615,Montauban,2023,3093.0,establishment_creations,3053.0,3090.0,2523.0,-0.0119741100323624,0.2100673801030519,1,1,1,1,216,2906.2,2903.591211784018,0.029683681724680062,5,1
7615,Montauban,2024,3327.0,establishment_creations,3093.0,3053.0,3090.0,0.0131018670160497,0.0009708737864077,1,1,1,1,216,2765.2,2763.9770520040356,0.02975281728898104,5,1
7616,Montpellier,2012,10724.0,establishment_creations,,,,,,1,0,0,0,217,,,,0,0
7616,Montpellier,2013,10051.0,establishment_creations,10724.0,,,,,1,1,0,0,217,,,,0,0
7616,Montpellier,2014,10429.0,establishment_creations,10051.0,10724.0,,-0.0627564341663558,,1,1,1,0,217,,,,0,0
7616,Montpellier,2015,10359.0,establishment_creations,10429.0,10051.0,10724.0,0.0376081981892349,-0.0275083923908989,1,1,1,1,217,,,,0,0
7616,Montpellier,2016,10934.0,establishment_creations,10359.0,10429.0,10051.0,-0.0067120529293316,0.0306437170430802,1,1,1,1,217,,,,0,0
7616,Montpellier,2017,12124.0,establishment_creations,10934.0,10359.0,10429.0,0.0555072883482961,0.048422667561607,1,1,1,1,217,1291.2,1291.1731221766943,-0.015709654393194182,5,1
7616,Montpellier,2018,12909.0,establishment_creations,12124.0,10934.0,10359.0,0.1088348271446863,0.1703832416256395,1,1,1,1,217,3576.0,3575.2100667077125,0.07938575679111856,5,1
7616,Montpellier,2019,15171.0,establishment_creations,12909.0,12124.0,10934.0,0.0647476080501484,0.1806292299250045,1,1,1,1,217,3703.6,3708.633777011425,0.09188214435060851,5,1
7616,Montpellier,2020,15781.0,establishment_creations,15171.0,12909.0,12124.0,0.175226586102719,0.2513196964698119,1,1,1,1,217,1715.0,1727.6992340569714,0.1423222018944562,5,1
7616,Montpellier,2021,18605.0,establishment_creations,15781.0,15171.0,12909.0,0.0402082921363127,0.2224804400030986,1,1,1,1,217,2041.0,2046.33527086029,0.014525799428905778,5,1
7616,Montpellier,2022,18066.0,establishment_creations,18605.0,15781.0,15171.0,0.1789493694949623,0.2263529101575374,1,1,1,1,217,2603.6,2609.4251461353633,0.2540864585801899,5,1
7616,Montpellier,2023,18193.0,establishment_creations,18066.0,18605.0,15781.0,-0.0289707067992475,0.144794372980166,1,1,1,1,217,6241.8,6199.493963809223,0.0119380907593891,5,1
